date,I WIN SECURITIES LTD,RUISEN PORT SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-04-22,46.18331065467053,25.290642424944355,5.22186012448622,4.072727955974611,2.395461542011821,0.0,4.790293348830593,5.078983142069617,5.8608921074865,1.105828699525755
2024-04-23,46.51676449082526,25.221077377255874,5.211400421501287,4.061525412768349,2.388872528035584,0.0,4.777117053042846,4.875684738917683,5.844770997073259,1.1027869805798602
2024-04-24,46.7271315572721,25.177003714440023,5.202293534371128,4.0544279244698584,2.3856722016577514,0.0,4.768769073173535,4.749284827726451,5.834557299128968,1.1008598677601826
2024-04-25,46.72485556088654,25.175777386875204,5.202040139803855,4.054230440417358,2.390426823862123,0.0,4.7685367948202,4.7490534984164405,5.834273108105858,1.1008062468124262
2024-04-29,46.692105779967974,25.15813150688312,5.26069684252445,4.0513888016980255,2.3965392130057395,0.0,4.76519449373745,4.745724853313599,5.830183824922082,1.1000346839475625
2024-04-30,46.69663410968337,25.145891970013288,5.283435710238433,4.049417783993517,2.4148334549533046,0.0,4.762876206559325,4.744389046615581,5.803022205499451,1.0994995124437257
2024-05-02,46.68936544638502,25.141977833040645,5.297206160319993,4.0487874633079395,2.4144575689469505,0.0,4.762134830994742,4.74365054870896,5.8030917807729585,1.09932836752279
2024-05-03,47.025570955754795,24.982507206827783,5.2684404538988625,4.023106799819008,2.3991431389112052,0.0,4.731929545290813,4.708729073567222,5.768217282277892,1.0923555436524246
2024-05-06,47.03648364184188,24.988304611373348,5.269663040582521,4.024040396173268,2.3996998806034555,0.0,4.733027630027788,4.686615918844675,5.769555846450625,1.092609034102431
2024-05-07,46.56069469940785,25.21278289079623,5.317002182268425,4.060189693955159,2.421257185458943,0.0,4.775545996734668,4.728717353661478,5.821385692035907,1.1024243056813432
2024-05-08,44.44703000572559,25.07650004879271,5.310579587612779,4.038243120545858,2.4285463360101027,2.3132508198189043,4.74973270260635,4.731296559327591,5.808355456139245,1.0964653634208734
2024-05-09,44.419445222349346,25.060937033185343,5.313102054392027,4.0357368999572945,2.471646299726972,2.3234518200991596,4.74678491627103,4.728360214859559,5.804750665740221,1.0957848734190527
2024-05-13,44.419984193504966,25.06069401434093,5.312080820895107,4.03569776494345,2.4716223318830424,2.324399001037892,4.746738886141211,4.728314363396229,5.8046943763925,1.0957742474646717
2024-05-14,44.538032880202145,25.010957528552552,5.2870214385477246,4.027688352896941,2.468652622764749,2.3246248389880346,4.737318312592186,4.718930355914096,5.793174140791997,1.0935995287495752
2024-05-16,44.528552164444754,25.005633499541524,5.310085531177058,4.026830987495648,2.4652243824149433,2.325097582255552,4.736309889779828,4.71792584730673,5.790973379026,1.0933667365579582
2024-05-17,44.50314652422508,24.991366605666148,5.342835954696271,4.024533490399494,2.4783232925570347,2.3286061500287096,4.7336076014910855,4.715234047981723,5.789603413713407,1.0927429192410474
2024-05-20,44.49937523144388,24.986534064396192,5.402713873675171,4.023755272685692,2.484611958052471,2.3281558711184345,4.732692271231203,4.725924376257021,5.723705463879208,1.0925316172607271
2024-05-21,44.483118620572924,24.963846131903907,5.4557660293965515,4.020101677202745,2.4823559145280454,2.327973819200724,4.728394956426367,4.721633206744041,5.726236016689582,1.090573627335111
2024-05-22,44.496817930975304,24.958120327115203,5.462240615156457,4.019179611055054,2.4817865517260325,2.3274398660762126,4.727310433378864,4.72055023459773,5.716230940790499,1.090323489128649
2024-05-23,44.518314549243435,24.97017771032392,5.4648794488271,4.021121295289283,2.4829855142722583,2.3285642630256915,4.729594218884133,4.677418920044553,5.716093850647299,1.090850229442326
2024-05-24,44.53036173036567,24.976934934998223,5.466358309677916,4.022209458151002,2.483657439445464,2.3291943999865237,4.730874102877191,4.676751743375431,5.692512454738848,1.0911454263837284
2024-05-27,44.6232461109089,25.021430697786656,5.514824183367672,4.040025037069427,2.4880820108574846,2.3333437994936954,4.739302032581593,4.416893947423335,5.72976290680651,1.0930892737047229
2024-05-29,44.698547736560776,25.063654304805205,5.544496788231189,4.047812396340725,2.492280643554601,2.3382511380838547,4.747299593911435,4.228442539214271,5.734582737241739,1.104632122056205
2024-05-30,44.98836120670103,24.87776996424158,5.58231203567701,4.017791836335044,2.483423004815714,2.3209095219895275,4.712091294126394,4.197082337567125,5.702641231134783,1.1176175674117967
2024-05-31,44.98706202502595,24.877051539698268,5.5821508287046555,4.017675809847569,2.4833512880967055,2.3237303156566713,4.711955217539108,4.196961133497551,5.702476549275113,1.1175852926584076
2024-06-03,44.97580559289625,24.87082693134114,5.559582063591081,4.016670527594473,2.4981277551635124,2.3241112486710165,4.710776216250362,4.196873356295777,5.6721787576260745,1.1750475505703148
2024-06-04,44.97796985388341,24.872023729480414,5.5752481732508805,4.016863812032774,2.4982479664720185,2.324223086207643,4.711002901443649,4.197075312195251,5.652241070516558,1.1751040945174045
2024-06-05,44.96585267441942,24.865323143034608,5.600686441528533,4.015781658706358,2.497574932116452,2.32359693459739,4.709733745281252,4.195944609432388,5.6507183423977105,1.1747875184858854
2024-06-06,44.93645240192423,24.849065311088676,5.585486239485429,4.013155997943245,2.5151723858791004,2.322077684344519,4.706654353981954,4.226854451502486,5.647023701927686,1.1980574719226793
2024-06-07,44.93083613859017,24.845959616559348,5.58478815230024,4.011693021606271,2.5148580337285726,2.3217874656231845,4.706066105269353,4.226326169308289,5.642472312936841,1.2152129840777248
2024-06-11,44.8799218796699,24.81780492971715,5.62359436249454,4.007147092913097,2.5360161041074054,2.319156486582021,4.700733334086539,4.22153702485075,5.637038747924001,1.2570500376546025
2024-06-12,44.16104248006951,24.891687445338782,5.851270471187449,4.025818559991068,2.5907612474951023,2.330876467534753,4.714727400240751,4.267815548614252,5.789627457170001,1.3763729223583316
2024-06-13,44.11282796084569,24.887852039808394,5.916817519511774,4.018457080817506,2.5903620531842155,2.3305173172556146,4.714000937176129,4.2671579474213335,5.7858462983767485,1.3761608456025922
2024-06-14,44.0331661959897,24.85864589279238,5.912759754788706,4.01374138064008,2.587322237018924,2.3277824315257307,4.708469009222501,4.300626136922125,5.787713591111703,1.4697733699881472
2024-06-17,44.00015389331636,24.840009005801118,5.9217832870301335,4.010732220573768,2.5853824840513138,2.3260372593106515,4.704939001787454,4.287790170985461,5.794908527431371,1.5282641497123701
2024-06-18,43.946508874446764,24.809724049183284,6.104643555344406,4.005842333002574,2.5822303838909755,2.3232013530324678,4.699202736815674,4.282562494164396,5.682243309338504,1.5638409107809466
2024-06-19,44.122895054140514,24.730807008824563,6.133072691619669,4.016066908808683,2.5740165892104274,2.3272948644123947,4.684255082770835,4.268940127526189,5.557947603826968,1.5847040688597553
2024-06-20,44.12058684205646,24.728440628360776,6.1698032033717745,4.015682629303736,2.5718565823886985,2.315589911935436,4.683806867323951,4.268531651712389,5.541149247941369,1.5845524356054062
2024-06-21,44.23287630493116,24.469973063924854,6.269492839774698,4.027474984742763,2.5995620030385687,2.322389816662295,4.697561220066914,4.281066517409296,5.476809373426329,1.622793876023116
2024-06-24,43.95160924775381,24.494831689292113,6.443306053102679,4.0503329735844895,2.6124483727811993,2.333902207530083,4.720847647049486,4.302288325533761,5.459595205300744,1.6308382780716404
2024-06-25,43.856337436761436,24.472881647710683,6.582065873731521,4.063083922274542,2.590836170578549,2.3318107765232443,4.7166172525129255,4.298433005814129,5.434468090740123,1.653465823352846
2024-06-26,43.76680777896594,24.415948276400737,6.616741908593676,4.053631620378089,2.5848088853644033,2.287933421829573,4.705644579771327,4.288433191084757,5.421825419797811,1.8582249178136823
2024-06-27,43.7305805878343,24.36483754636307,6.620721092262113,4.053125096660317,2.5133573624754253,2.2876475318791853,4.7050565834237865,4.316733220869505,5.4211479326884895,1.9867930455438134
2024-06-28,43.2225792033669,24.449486105432005,6.901253936138139,4.066241968032755,2.522089293429367,2.295595299512058,4.721402937441816,4.331730458028845,5.439982138339499,2.0496386602786227
2024-07-02,43.22935608515771,24.451136985288805,6.877604898884209,4.066516529098331,2.5222595901134612,2.2957503028533544,4.7217217363307435,4.365783979291715,5.395013211705383,2.074856681276288
2024-07-03,43.32819237413474,24.39364698177349,6.86239646933118,4.056955253903087,2.5163292027948923,2.2903524887124114,4.710619929515653,4.355519060467385,5.359232356991353,2.1267558823758104
2024-07-04,41.61211650546894,24.792564486328807,7.182948525253815,4.141883342499809,2.5858436193077967,2.425614425739306,4.787654279836251,4.474671773289243,5.622926344183576,2.373776698092458
2024-07-05,41.59787310941638,24.552662322506798,7.177371624426915,4.128925896359761,2.5685708746947533,2.548402799442269,4.741327139213191,4.457525535170399,5.7448031180129595,2.4825375807565697
2024-07-08,40.608219220269895,24.657510520987618,7.208021436441749,4.167958144371631,2.6777865296495396,2.568040025938761,4.761574214761452,4.476560681579612,5.894819150450337,2.979510075549403
2024-07-09,39.802832529682235,24.761927569299644,7.3196247334974744,4.19244620979418,2.8268636401485314,2.7088374997982783,4.781738031558807,4.495517552856717,5.94908776551443,3.1611244678497035
2024-07-10,38.908436468501975,24.868330557654915,7.510009061456263,4.2153666146064275,3.1706088344234407,2.7803221006096734,4.85428149393672,4.525626623187164,5.860848351814464,3.3061698938089625
2024-07-11,37.929266860650394,24.935359360111033,7.6522303964494744,4.255255898886916,3.2145680583016736,2.8370012165265823,4.867365471350046,4.572254387800124,5.959276480484756,3.7774218694390003
2024-07-12,36.581716942263995,25.40824937205204,7.883555050509081,4.335955277779994,3.27553117118575,2.890803911718778,4.959673285431522,4.658965527624439,6.065275474968906,3.9402739864655048
2024-07-15,36.69378343842512,25.442167285098076,7.843894081996204,4.341743419730657,3.2799037345928954,2.919755327514646,4.966294039375204,4.66518486156345,5.741148323610785,4.1061254880929585
2024-07-16,36.31326639800997,25.569958516430326,7.9680265357980256,4.36960361393127,3.1248925062884263,2.901132335353225,4.991238802269734,5.1022000529264995,5.6116130673052815,4.048068171687237
2024-07-17,36.22018517431471,25.505123946093416,8.19735586523881,5.011535562266872,3.0173571942025545,2.865603228697696,4.929280272959977,5.089263037483479,5.572229873780843,3.5920658449616485
2024-07-18,36.22009946586392,25.206496549162928,8.41938934850625,5.084459204480366,3.1480715699412807,2.9297470316290197,4.910308145039537,5.1157813374733205,5.343305311534144,3.6223420363692362
2024-07-19,36.21962113957052,25.11411955650135,8.441797228569854,5.0640297287082205,3.39331861260196,3.0419631324055096,4.8925073491971744,4.974398674495024,5.161150843162074,3.697093734788312
2024-07-22,36.488742724109606,25.021170080953887,8.40294266812449,5.014843938056647,3.4225064563720866,3.031548426756745,4.866799673946318,4.957367929637343,5.13054239656304,3.6635357054798354
2024-07-23,36.50455881755368,25.00101537779224,8.427337327576968,5.011003771457215,3.4198856380290943,3.029226988411546,4.813348202203508,4.953571775862741,5.098767816673012,3.741284284439999
2024-07-24,39.831302942724605,23.62636821728767,7.988406660366946,4.719503664317378,3.2760190217119964,2.933154963177087,4.548692733667767,4.68120630297503,4.811840247185737,3.5835052465857844
2024-07-25,39.956294388240096,23.327334114500708,8.05896377732401,4.936289298148464,3.3208514506331985,2.914588972317181,4.491120861513899,4.575561357050627,4.755577358524532,3.663418421747288
2024-07-26,39.771552044588034,23.166752749079226,8.130658380822648,4.906916379155095,3.638957345122097,2.934151227988135,4.460204756112617,4.544063977766801,4.777211044563597,3.6695320948017445
2024-07-29,54.18511778018033,17.55652162737678,6.2042786794584615,3.7514446191333843,2.812193193325598,2.257815507731788,3.380088789799522,3.5134765912151646,3.5567752492663156,2.7822879625126644
2024-07-30,54.10387098862416,17.46043476371938,6.201577103285598,3.7885600519819818,2.9558524717734174,2.2454584807842246,3.333807827950596,3.5755088954770144,3.5511998800648743,2.7837295363387473
2024-07-31,53.86618220735774,17.37235404366208,6.36654794439133,3.836479165339691,3.081913491242185,2.234131065257481,3.3646718703181797,3.5574719220369664,3.54365112979906,2.7765971605952857
2024-08-01,53.844826220198186,17.30573969328265,6.362098699476918,3.8217681729951285,3.1671588478900796,2.2262526719442057,3.351770024643271,3.543830783911185,3.5231790893662485,2.853375796292126
2024-08-02,53.671834116678966,17.310446645694068,6.346614687270363,3.822807647830448,3.267175372358671,2.2358096874869124,3.3526816656525336,3.54479466312985,3.5750920534130115,2.8727434604851854
2024-08-05,53.60866861177822,17.27013338426234,6.333895357203008,3.8949678092735094,3.30215899839777,2.2306028443425343,3.3448738063146912,3.5090604647063954,3.6127934580835817,2.8928452656379466
2024-08-06,53.64382245644019,17.22716288848981,6.3074003939882415,3.902970179540698,3.353474671022693,2.256568317823064,3.302077291864679,3.5088435212907796,3.605013860558734,2.892666418981103
2024-08-07,53.80937304366809,17.14747223557088,6.288025605729247,3.8548196681353697,3.4062631523385205,2.253317782788325,3.2973207250725958,3.5037891124757277,3.550433133550189,2.889185540671058
2024-08-08,54.02090945253444,17.047552319644094,6.302700754974611,3.843956734865836,3.3557106280654128,2.2465681402009112,3.287443850820633,3.4932937778223,3.5213331366497695,2.88053120442199
2024-08-09,53.86412963055046,17.03625097848232,6.281436667080777,4.081293593367384,3.353486025381293,2.242345088096184,3.276379869653492,3.4909779670817764,3.4950785676695775,2.8786216126367346
2024-08-12,53.77456097935613,17.032991522046782,6.276818359421747,4.165925575093025,3.360360749919833,2.258998638825201,3.2757530170986127,3.490310056599857,3.4862102405584317,2.878070861080383
2024-08-13,53.70716604877186,17.00874531388209,6.281079656933987,4.239814155592716,3.359350750446166,2.2583196678438022,3.274768447562973,3.48926099919726,3.504289139757624,2.877205820011523
2024-08-14,53.4171896653052,17.087299814388178,6.316951201083605,4.2545918749503615,3.373493330578534,2.270808421986491,3.289892890602368,3.5053760711716517,3.5211598710222676,2.9632368589113534
2024-08-15,53.311502337052254,17.03590691940894,6.318251975317311,4.32410732009834,3.394779798099383,2.271276022414447,3.2905703389105043,3.506097891354788,3.583660354495566,2.9638470428484682
2024-08-16,52.176164824925856,17.39774029270657,6.480487086026884,4.503570514434962,3.466883069839468,2.3195166866049712,3.360460258562778,3.580565498693923,3.6632802067686847,3.051331561435914
2024-08-19,50.436381588896715,18.02959559710235,6.7158469702120165,4.667132268455345,3.5927941606215463,2.403757449911472,3.4825062601618613,3.7106053351912367,3.7992298165720766,3.162150552875383
2024-08-20,50.42002165413334,18.0289407587726,6.7156030493770125,4.699650927929359,3.592663669656588,2.403670144985239,3.4823797748743535,3.7104705653020855,3.78456375200154,3.162035702967889
2024-08-21,50.42002165413334,18.0289407587726,6.7156030493770125,4.699650927929359,3.599927707568299,2.403670144985239,3.4823797748743535,3.7104705653020855,3.777299714089829,3.162035702967889
2024-08-22,50.412667687209876,18.02501272749825,6.7141398963744585,4.716783135963009,3.6100370610536405,2.403146448577943,3.481621056053992,3.70966215150684,3.7655830570796724,3.161346778682317
2024-08-23,50.36373857137143,18.02959559710235,6.7158469702120165,4.761568191238206,3.610954915002866,2.403757449911472,3.4825062601618613,3.7106053351912367,3.759276156933174,3.162150552875383
2024-08-26,50.232845822840424,18.01912388884277,6.740986692306714,4.820513343052612,3.6560481854150466,2.4059913729999405,3.480483597514096,3.708450191093451,3.771612909696648,3.1639439962383045
2024-08-28,50.196488348984346,18.013892594916697,6.735400668400332,4.851774743328569,3.654986765182643,2.40529286800417,3.501247071590862,3.7073735575634585,3.7705179388297116,3.1630254431992078
2024-08-29,50.19392243159756,18.0279569536047,6.74792297850255,4.877353694284176,3.570676700220411,2.407170802019101,3.503980672583025,3.7102680919473654,3.795252697812252,3.1654949774288608
2024-08-30,50.14116362114307,18.015525413345156,6.779562976196137,5.0264217044340675,3.5500678864534043,2.4055108889843675,3.5015644322451993,3.7077096019710774,3.7091613285184426,3.163312146709075
2024-09-02,46.69486099762751,19.24761010872166,7.25097343591341,5.393444652772063,3.7905310875646845,2.5700241675526247,3.741036989823133,3.9612804610316257,3.970586523195365,3.3796515757979297
2024-09-03,46.71373892463774,19.25059589608996,7.259854498670931,5.398159438795408,3.7756065844514644,2.570422842798661,3.741617318545788,3.961894955043923,3.9712024608114502,3.3569070801546785
2024-09-04,47.216499313695145,19.048170255215187,7.183515007286692,5.406631126878517,3.7359049779830733,2.543394095528643,3.702273119140064,3.9202344719252586,3.925606758789683,3.3177708735577314
2024-09-05,47.21468752194099,19.047439338728328,7.194750962952663,5.406423663601149,3.720412821763772,2.543296500397347,3.7021310554969227,3.9200840446679686,3.9254561253869733,3.3253179650638813
2024-09-09,47.10902083024169,19.035752298968667,7.217180363636022,5.52965633652761,3.7181300680666967,2.541735996290093,3.699859519041463,3.917678777625165,3.9038733316585925,3.3271124779440027
2024-09-10,47.027597522597254,19.029184639460468,7.210856790189454,5.604418970982176,3.674678496560894,2.540859053980633,3.698583004345979,3.9163271115670106,3.9408616588595216,3.356632751456612
2024-09-11,46.947482744778334,19.04969256886093,7.207115034353771,5.671861376476653,3.624911569648348,2.5435973614322043,3.7025690016743975,3.920547773746439,3.9412711077110347,3.3909514613178873
2024-09-12,46.91476778609635,18.96544559878028,7.180430850452075,5.781054056497537,3.6461995301814882,2.5477460212417746,3.7086079681564037,3.9269422681059094,3.947699402256039,3.3811065182321443
2024-09-13,46.90238571462386,18.95888672952725,7.185632792184737,5.779054779575526,3.6641514774429536,2.5468649276256916,3.7073254106416225,3.925584203473758,3.946334159130334,3.3837798057742665
2024-09-16,46.92550332115633,18.88989222593035,7.194479318218823,6.02085583371473,3.6686625639923927,2.5500004770670777,3.7118896503837004,3.9304171505306678,3.7626742102770097,3.345625248728924
2024-09-17,46.924617850573625,18.784143603967795,7.174742194789858,6.288303181948071,3.655050841255862,2.553930787705004,3.69063806346387,3.782345294525094,3.7954463275338397,3.3507818542369816
2024-09-19,46.89536967265096,18.776308634306012,7.202246484008238,6.295989505386109,3.6572774382457487,2.5554866004286185,3.6928863396055083,3.781564963337944,3.7900472664775675,3.3528230955532994
2024-09-23,46.82786773111724,18.787898790880618,7.222124143993107,6.346171533473003,3.659534986253273,2.54934809527278,3.6951658681178405,3.7838992309980974,3.7730969085605013,3.35489271133355
2024-09-24,46.85233737130022,18.79152364976559,7.22351755052372,6.35125465399814,3.660241041680622,2.5498399558686295,3.6958787980190277,3.7846292807444795,3.7352377077494454,3.3555399903501213
2024-09-25,46.8551407101206,18.763286789051794,7.239633646025916,6.391798955335121,3.6547410237789792,2.5460084690228446,3.690325229464407,3.7789423523268852,3.7296249969947235,3.350497827878731
2024-09-26,46.80401514983211,18.782971226457885,7.247228696773174,6.3985045484363265,3.658575187895686,2.5486794693069257,3.6941967247308924,3.78290681521827,3.730452153017038,3.352470028331689
2024-09-27,46.78416623512731,18.77115031171072,7.236444600987765,6.39579103399502,3.707142860447421,2.5475986107260074,3.692630068634034,3.781302538438359,3.7327254462846855,3.3510482936486765
2024-09-30,46.77185352762085,18.77549344921316,7.2358051888636155,6.395728360685222,3.708000593240391,2.548188056278553,3.6973406603509034,3.7821774297790633,3.733589098197481,3.3518236357707605
2024-10-02,46.746114778758525,18.768256002817346,7.213742329472127,6.393262979879233,3.7721016745256906,2.5472057985012193,3.6959154352345176,3.7807195023759017,3.732149900285836,3.350531598149606
2024-10-03,46.72233035943353,18.78969504817588,7.1965123311667645,6.400566026842898,3.757114891655596,2.5501154807137483,3.700137292536837,3.785038231664716,3.7402722819427434,3.3582180558672876
2024-10-04,46.75410430575812,18.76218085842644,7.14358600156174,6.391193528368877,3.7901480862526546,2.5463812869953593,3.6947190949926614,3.779495711690449,3.7887440698756616,3.3494470560780365
2024-10-07,46.75075166005562,18.759289314645077,7.1463379525872766,6.390208546077004,3.80112263159079,2.545988850048346,3.694149681335282,3.7789132326383443,3.784307276812175,3.3489308542100824
2024-10-08,46.75435444652996,18.76073497511921,7.13532911907854,6.390700999269744,3.805268745825073,2.546185053400529,3.6944343662234065,3.779204449720398,3.7845989095792967,3.349188935253843
2024-10-09,46.72943476099148,18.760012117031224,7.1273481178992375,6.390454763186172,3.797416053109031,2.5460869479445436,3.7366754269319284,3.77905883556902,3.7844530875773765,3.349059889759984
2024-10-10,46.67292475510772,18.763626964618297,7.117160140573548,6.391686133391953,3.8443931283718644,2.5465775508398307,3.7373954431060357,3.7451030022792793,3.7890360895667703,3.3920967921447027
2024-10-14,46.63952010117967,18.767243205556433,7.137804414754001,6.392917978232125,3.8451340433260643,2.547068342839099,3.738115736811983,3.7458247814331673,3.789766335773914,3.3966050600935445
2024-10-15,46.50695549205043,18.80571643410496,7.160161906640883,6.406023589523809,3.86846634260413,2.5522898845119726,3.745778949757432,3.753503798076173,3.7975354334929956,3.403568169237213
2024-10-16,46.547842114041025,18.80284410874891,7.086197811648569,6.4089940999616815,3.8702601729715456,2.553473396192264,3.747515889266431,3.755244319642316,3.7954321575969154,3.432195929930341
2024-10-17,46.57254193659453,18.798776127840146,7.1642503290440045,6.407607519001257,3.780565124287226,2.5529209541804776,3.7467051170766155,3.7544318754125126,3.79074763959123,3.4314533769720037
2024-10-18,46.59954669428471,18.80967646467156,7.168404468717784,6.411322924715209,3.7247729683116626,2.5544012472652677,3.74887761743017,3.756608856072014,3.792945677688681,3.4334430808429337
2024-10-21,46.55522523397303,18.80894938229018,7.152665496614699,6.411075096957582,3.724628988333857,2.554302507654017,3.748732705694409,3.756463645487551,3.781202652825604,3.5067542901690745
2024-10-22,46.51144657507479,18.766667583894247,7.15128334309047,6.4252951372973754,3.720044532429586,2.553808924078136,3.748008315028717,3.744143592080657,3.780471987792422,3.598830009233596
2024-10-23,46.53980214381952,18.74898617862833,7.14797222581747,6.427182922678656,3.7366009347027136,2.5545592465225444,3.7491094995120515,3.745243641088137,3.750655842881617,3.599887364348961
2024-10-24,46.52030021888042,18.679390635545605,7.225081285066251,6.436373552410818,3.7706472348065527,2.5566743671263676,3.752213682262638,3.709654030267496,3.7467969992814383,3.6028679943524113
2024-10-25,46.53426302956189,18.59984653612093,7.226384698277531,6.444855684482354,3.76947627605471,2.558505684002246,3.7549013504016013,3.6852083989608624,3.821109654270304,3.6054486878675718
