date,CHINA MERCHANTS SECURITIES (HK) CO LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,WELL LINK SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,USMART SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2024-07-10,17.7010071456704,0.0,35.00253193045631,7.106284814043774,12.817194621054409,8.805491475834131,3.3196421538288416,0.0,9.587576661227706,5.660271197884431
2024-07-11,18.026352677319878,0.0,34.84160358844968,7.0815811606391925,12.772638071208299,8.774880852256798,3.3081020465377065,0.0,9.554247266610597,5.640594336977853
2024-07-12,19.76310960351443,0.0,33.492743146304846,7.02329978312851,12.667519323805818,8.702663626758605,3.2808763832508485,0.0,9.475615859422788,5.5941722738141575
2024-07-15,20.16682744141179,0.0,32.13414288146173,7.1667706973841,12.92628950802928,8.880440333654883,3.3478976337740454,0.0,9.669182318560972,5.708449185723203
2024-07-16,20.61867394518367,0.0,31.923120664164678,7.181849198225862,12.953485727283065,8.557943818946889,3.354941430683498,0.0,9.689525759126578,5.720459456385761
2024-07-17,21.014122851795133,0.0,31.64880040837162,7.16351880210992,12.920424252736657,8.536101185412058,3.346378537802734,0.0,9.664794963416709,5.70585899835517
2024-07-18,20.80759294619791,0.0,31.348983488711667,7.093114680444794,12.933842524991576,8.452207121195103,4.144670335841851,0.0,9.569807929911265,5.6497809727058295
2024-07-19,22.744614003590662,0.0,31.300493716337524,7.085951526032316,12.920780969479354,8.44367145421903,4.1404847396768405,0.0,9.560143626570916,3.803859964093357
2024-07-23,22.835577085563003,0.0,31.02574212809103,7.114290542443531,12.972455359657523,8.477440432602942,4.157043879907621,0.0,9.598377738973694,3.8190728327606602
2024-07-30,22.77912007641737,0.0,30.898466033601167,7.0967016912962855,12.940383210653481,8.456481429454403,4.444569309434175,0.0,9.57464741248525,3.8096308366578637
2024-07-31,22.776560480925895,0.0,30.760155064891286,7.095904264284511,12.938929153323219,8.455531209618519,4.59014551379291,0.0,9.573571548963425,3.809202764200236
2024-08-01,22.085546547386077,0.0,30.57310595471065,7.061783617556612,12.686608890131396,8.414872798434441,5.803746155996645,0.0,9.583449818283478,3.7908862175006988
2024-08-02,22.106725958866036,0.0,30.394663702056697,7.45414118954975,12.612562534741523,8.365758754863812,5.769872151195108,0.0,9.52751528627015,3.7687604224569204
2024-08-05,18.0122556693653,20.284474661179942,22.83848459095585,6.646687838260948,10.144473766605538,6.73167240685244,4.642841168314175,0.0,7.666502661358858,3.032607237106946
2024-08-06,17.60341227173768,20.14928688852357,22.35748878126805,8.108588439152262,10.076864975341005,6.464655440529612,4.611898520460301,0.0,7.615408539565468,3.0123961434220465
2024-08-07,15.4092811971141,20.196846886968913,22.392446780083727,10.145185713013271,10.100650218223924,6.479914491850004,4.62278435913423,0.0,7.633383806894095,3.019506546717734
2024-08-12,15.408594967713205,20.19594745045647,22.395902916945,10.144733912268983,10.100200400801604,6.479625918503674,4.622578490313961,0.0,7.633043865508796,3.0193720774883097
2024-08-14,14.29009237774178,19.854647344687184,22.017424806269428,10.848912044131168,9.798169957532506,6.370123900004378,6.348233439866906,0.0,7.504049735125433,2.968346394641215
2024-08-15,14.019676739283204,19.918306394940267,20.902143359100492,10.883696416022488,9.829585382993674,6.3905481377371745,7.550070274068868,0.0,7.528109627547434,2.977863668306395
2024-08-16,6.691105026057769,21.25253952831022,21.049377263492623,12.944969525660277,9.879869269499162,6.426110767600035,11.19159084886494,0.0,7.570002649942585,2.994435120572388
2024-08-19,5.492995211917007,21.333569781876218,21.103032452562513,13.881007270792695,9.917538570668558,6.450611810604717,11.216527753147721,0.0,7.598865046994148,3.005852101436425
2024-08-20,4.665612291007682,18.120198825124266,32.98689561680976,11.790179243862028,8.423708389817744,5.478987799367375,9.527037204398253,0.0,6.454285283928303,2.553095345684591
2024-08-21,4.648283624085538,18.383042581129246,32.864378165447384,11.971487525792535,8.328643781654474,5.458638154192459,9.386606640405178,0.0,6.415306696679797,2.543612830613393
2024-08-22,5.350649350649351,19.090909090909093,32.28200371057514,11.840445269016698,8.311688311688311,4.979591836734694,9.283858998144714,0.0,6.345083487940631,2.515769944341373
2024-08-23,7.37237345656726,18.622283197342767,31.42465159939346,11.372662286085639,8.087226514549787,4.870387753628421,9.63607480684526,0.0,6.166510217344213,2.4478301682431947
2024-08-26,7.36944675015338,18.614890468800752,31.058500848099897,11.368147533292431,8.102060702298893,4.868454292829045,10.249377458587462,0.0,5.922263524486629,2.446858421451514
2024-08-27,7.36864896073903,18.612875288683604,31.07678983833718,11.356091224018476,8.101183602771362,4.867927251732102,10.248267898383371,0.0,5.921622401847575,2.446593533487298
2024-08-28,7.379501784491149,18.594758282562456,31.125851688957784,11.345037672590937,8.093298244349112,4.863189011860557,10.238292656548541,0.0,5.915858538519774,2.4442121201196874
2024-08-29,7.674326608407956,18.54928615096918,30.99938864314741,11.317294206494767,8.073506670982127,4.8261229186895385,10.213255655050887,0.017981083899737474,5.865429568094364,2.463408494264034
2024-08-30,8.00745546435356,18.60998602100434,30.93300835155382,11.279974192623392,7.896340370622602,4.810208251191799,10.179576328900678,0.017921789311444853,5.810244094770422,2.4552851356679453
2024-09-02,7.858449416068665,20.595891374701,30.093569719994374,11.070071760236386,7.647389897284368,4.720697903475447,9.990150555790066,0.017588293232024765,5.59659490643028,2.409596172787393
2024-09-03,8.360575919872018,20.85275092161091,29.790637824302706,11.201919732906726,7.348542811434931,4.667176740627391,9.87688669402518,0.017388885024692217,5.526187660847186,2.3579328093482643
2024-09-04,9.266540130151844,22.00040672451193,28.348698481561822,12.306805856832973,6.0093546637744035,4.5485357917570495,9.842733188720173,0.016946854663774404,5.3619848156182215,2.297993492407809
2024-09-05,10.239680876238126,25.671883979581487,25.063385281092593,12.274770967850985,5.80440147391907,4.560359690341773,9.817112335620838,0.016902741624691527,4.333862952570907,2.217639701159528
2024-09-09,21.849220512475167,25.67089801003401,13.29000976463854,12.226000875450351,5.7813394390383515,4.5220377790498,9.77810700696993,0.12458331930368025,4.313276541297687,2.4445267517424827
2024-09-10,22.13945372793772,25.582175692906517,12.56291524058788,12.878330313401785,5.747936380108717,4.482920609355077,9.744312462250855,0.12750822092477015,4.298369236963962,2.436078115562714
2024-09-11,22.129800436022137,25.57102129800436,12.332718430320307,13.104142210296828,5.745430152607748,4.480965956733188,9.74006372631226,0.12745262451786013,4.333389233607245,2.435015931578065
2024-09-12,22.804252322344816,25.567591133170126,11.667057916093766,13.102384385794291,5.744659445320098,4.4803648680371575,9.738757168248432,0.12408196116569972,4.3361615077635065,2.434689292062108
2024-09-13,23.059445895079524,26.19281766082268,10.349621892909221,13.249008104717014,5.808945708569297,4.530502899386211,9.847739835192785,0.11190613449082709,4.38807691003425,2.4619349587981962
2024-09-16,23.053973420124763,26.18660157309466,10.370897748847302,13.245863845945212,5.807567127746135,4.529427719012748,9.845402766476811,0.11187957689178193,4.387035530241389,2.4613506916192027
2024-09-17,23.054755043227665,26.187489404983893,10.367858959145618,13.24631293439566,5.807764027801323,4.5295812849635535,9.845736565519578,0.11188337006272249,4.387184268520088,2.4614341413798946
2024-09-19,23.042255430178578,26.173291315102844,10.358849242655282,13.239131171427603,5.804615228219986,4.527125478635085,9.840398495476263,0.11182271017586662,4.384805665683982,2.517705262444512
2024-09-20,23.04147465437788,26.172404445649228,10.361886690159935,13.238682569802116,5.804418541610192,4.526972079154242,9.840065058281377,0.11181892111683384,4.384657088641909,2.5176199512062887
2024-09-23,23.034450052504994,26.16442532434538,10.389214457504826,13.234646522814266,5.802648961756038,4.525591951492158,9.83706514006978,0.11178483113715659,4.383320348226686,2.5168524101487075
2024-09-24,23.032889611489345,26.1626528469329,10.395285032008942,13.233749957660129,5.802255868306067,4.525285370727907,9.83639873996545,0.11177725840869829,4.383023405480473,2.516681909020086
2024-09-25,23.04772234273319,26.179501084598698,10.38842190889371,13.242272234273319,5.805992407809111,4.528199566160521,9.842733188720173,0.027114967462039046,4.419739696312364,2.5183026030368763
2024-09-26,23.03757156892638,26.506758816952942,10.092489074092896,13.236440017616966,5.803435308466308,4.526205237659654,9.838398211200325,0.02371514720330657,4.417793136158823,2.5171934817223973
2024-09-30,40.66137865582363,20.436913914550157,7.7866104779235705,10.205396557278561,4.474493038806802,3.4871267990701,7.585480317977206,0.015672479995820672,3.4061523190916922,1.94077543948246
2024-10-02,40.66855277475517,20.432644178454844,7.790206746463547,10.203264417845483,4.473558215451578,3.486398258977149,7.583895538628944,0.015669205658324265,3.4054406964091406,1.9403699673558217
2024-10-03,40.647322399617174,20.421977639535392,7.838343411493452,10.3571583938748,4.471222865097664,3.4845782398747116,7.420716056901727,0.015661025797189716,3.4036629399225653,1.9393570278853265
2024-10-04,40.6818241053665,20.392170490777826,7.8790300860968,10.342041475895503,4.464696836746219,3.4794922808267374,7.409885059468476,0.015638167554277473,3.398695081796304,1.9365264154713604
2024-10-07,40.7136036114246,20.376768816737563,7.873079260352461,10.334230401944614,4.469137946002257,3.4768643111381197,7.404288566715861,0.015626356454553347,3.396128136122927,1.9402725931070404
2024-10-08,40.84082000763121,20.35450414513164,7.73700093655694,10.322938707551424,4.459051649380831,3.473065316174685,7.396198272572757,0.015609282319886226,3.3924173575219396,2.008394325158694
2024-10-09,41.822177295301714,19.35305234474575,7.330901419593021,10.463675119764426,4.530391596712521,3.512503845646728,7.497033358238474,0.01582208939480508,3.4386674284709704,2.035775502131587
2024-10-10,41.82328018143141,19.35356270107769,7.270441799546422,10.463951055712805,4.562156080237689,3.4994110511418577,7.497231061338584,0.015822506636662508,3.4387581090346515,2.075385453842232
2024-10-15,24.32608546539543,25.169764730091227,9.493106523081144,13.608615131353316,5.909184443377461,4.551066602647643,9.750325811098156,0.020577543041360863,4.472186020989094,2.6990877289251665
2024-10-16,24.127491666099736,24.96428328457718,9.347574664943194,13.497516837880127,5.860942921287162,4.513912511055174,9.67072589972107,0.020409551670181644,4.435675896319478,3.561466766446697
2024-10-17,24.136289445048966,24.955794341675734,9.310391730141458,13.492927094668117,5.841947769314472,4.512377584330794,9.667437431991296,0.020402611534276388,4.434167573449402,3.6282644178454846
2024-10-18,24.135468734061003,24.9549457649019,9.31347546669387,13.49246829201945,5.841749124417695,4.512224149070013,9.667108708218572,0.020401917780271343,4.434016797578972,3.6281410452582543
2024-10-23,23.995008768379872,24.75043841899366,9.277620396600566,13.381896668015647,5.6218804802374205,4.411169566976932,10.532173209227032,0.020234722784297856,4.411169566976932,3.5984082018076355
2024-10-24,23.96106957634539,24.69859230821041,9.271233245773557,13.362968949956219,5.613928739812756,4.404930288947262,10.66882198423924,0.020206102242877347,4.404930288947262,3.5933185155250222
2024-10-25,23.558822555544516,24.28396410714877,9.436773616767656,13.138637793450547,5.771332075096851,3.5661070825469356,12.357206715009436,0.019866891824774014,4.334293566438197,3.532995596172312
2024-10-28,23.54478970184321,24.30590026142493,9.580065521691651,13.130811740957677,5.476686852642378,3.5639829246500545,12.515304940600286,0.01985505807604487,4.33171183692379,3.53089116118998
2024-10-29,23.68902946562344,24.454802730148163,8.966206092891627,13.21125353753954,5.5235558515065755,3.6357582820043284,12.591976027967371,0.01997669385716664,4.354919260862327,3.552522057599467
2024-10-30,23.44007379587534,25.23884825723134,8.878566251564868,13.072412202675102,5.399617842788429,3.548132041905515,12.459642880674705,0.0395335046451868,4.309152006325361,3.6140212163141596
2024-10-31,23.674736598738317,25.303035307328997,8.782243947550947,13.105657760015854,5.284539419361231,3.557155596657529,12.49133005251511,0.03963404564520923,4.303596789642302,3.4580704825445054
2024-11-01,23.652862563933343,25.27965682230655,8.718033327833691,13.093548919320245,5.312654677445966,3.6693614915030524,12.479788813727108,0.039597426167299124,4.2996205246658965,3.454875433096849
2024-11-04,40.65830321071656,19.547522857750373,6.651924303635977,10.124601318307464,4.899000637890708,2.8373378694450353,9.254518392515415,0.030618753986816925,3.324686370401871,2.671486285349777
2024-11-05,41.4517612591129,19.589323431218915,6.331334741432173,10.138311644068951,4.918409756762281,2.841180077672549,8.669176262178919,0.030660216665531103,3.354738706820195,2.675103904067589
2024-11-06,42.21255036637821,19.552355531375916,6.365290127339805,10.119179176796614,4.90912800285622,3.0041313181114946,7.788299699076829,0.030602356381441372,3.34840782740271,2.67005559428076
2024-11-07,42.1964089970514,19.54487903945345,6.390897580789069,10.11530977286439,4.932743046999142,2.834733988766432,7.7853215842560095,0.030590654555033438,3.3471274525632424,2.8219878827018348
2024-11-08,42.225472355912316,19.55834084454346,6.4947875036138845,10.122276832026667,4.767776058230303,2.836686450910699,7.790683831907621,0.030611724290403222,3.3494328327749527,2.8239315657896973
2024-11-11,42.0248902274977,19.459555495393364,6.61680724879229,10.07115119417254,4.659937901335883,3.116777637712671,7.751334613660014,0.030457110466247602,3.3325155035152583,2.9365730674540393
2024-11-12,43.28130116799476,19.313477702299885,5.7459296516168035,9.995549696455711,4.5241953767223935,3.219332790340322,7.693147372221709,0.030228476904603962,3.2823087838915805,2.9145289815522326
2024-11-13,43.547789161499054,19.379381234834188,5.6442100296575894,10.029657589646805,4.200930169857104,3.230318145052575,7.719398759773524,0.030331625775141546,3.2935090320841196,2.9244742518198974
2024-11-14,43.534584414271755,19.373504935817525,5.662713520433948,10.026616353896433,4.199656345810451,3.2394461103062566,7.717058050604764,0.030322428489606142,3.2925103601630674,2.9235874802061925
2024-11-15,43.528524122898936,19.282390912520434,6.008299450894915,9.979460954856018,4.154755417697112,3.224210923418703,7.6807645554763795,0.030179821436056502,3.2770256109318017,2.83438822986964
2024-11-18,43.556752609986326,19.09709482672359,6.21393549247857,9.926286648210533,4.132617324305393,3.4521863847103167,7.639838564424135,0.05503485540842534,3.254561222107335,2.6716920716453756
2024-11-19,43.25700799138752,18.96567429920086,6.625812595751729,9.857976895366653,4.104177880833092,3.413523249554884,7.587263467351249,0.3030930396256884,3.232164299614923,2.6533062813134034
2024-11-20,43.38276266436015,19.336488161079185,5.651244604496045,9.900281938472542,4.196641688636799,3.6652001430484282,7.619823850830429,0.3542943637255799,3.2285697652176086,2.6646928201332347
2024-11-21,43.33194882870909,19.533145040704436,5.380461870742648,9.888685828210667,4.191726200365509,3.8802126599102844,7.61089882040206,0.34889516530985215,3.172453895996013,2.6615716896494437
2024-11-22,43.089262997901834,19.423747294685192,5.5634489253085295,9.833303044821491,4.193031439475293,3.8386558509144373,7.568273059194766,0.6740570635563118,3.16955508929604,2.646665234846107
2024-11-25,43.1388748894966,19.551046374249196,5.232284342804267,9.835009129439758,4.144187314622801,3.7996645653808336,7.569586159604088,0.9369035914637672,3.145319199914076,2.6471244330246124
2024-11-26,43.12766904648057,19.50897788916553,5.315009315899685,9.813846889478803,4.224307078434928,3.687612326666557,7.5532984880212375,0.9843525861926825,3.1434978317861795,2.6414285478738315
2024-11-27,42.88738078373882,19.526758800177898,5.413530119092721,9.80414765520763,4.220132105618607,3.693850994086544,7.545833401966759,1.1291571266204352,3.140391045808694,2.6388179676818924
2024-11-28,41.94519376274755,19.51115204947694,5.437857753799593,9.79011777090598,4.374465425356931,3.639219685505626,7.53503519968419,1.9713467991315219,3.1605697743272585,2.6350417790644123
2024-11-29,41.858615997508075,19.446858042198798,5.434693509516862,9.757856943784121,4.2862763742479135,3.6173910192304537,7.488073183927078,2.25994721051855,3.2239290456907717,2.6263586733773794
2024-12-02,40.426487813487796,19.0331017441394,7.839000048136321,9.550246297514562,4.207114548401072,3.533206039503875,7.328755034257016,2.3562729650369847,3.1553359113008037,2.570479598222165
2024-12-03,40.516891327022144,18.888986201899726,8.051943915857864,9.477933390128745,4.1203213452550616,3.592442494645573,7.273262896406761,2.3384316504375104,3.188770432414787,2.5510163459318296
2024-12-04,38.838640966266205,19.342267691885656,8.394316650664429,9.604569916331156,4.175373766550213,3.8461848782888635,7.370442387910376,2.6117265473088,3.2313762193301647,2.5851009754641323
2024-12-05,38.814676356370555,19.31468441321968,8.37751172271548,9.590873201308431,4.26126750350473,3.8648705264345216,7.3599316779194,2.6080020625533766,3.2267680755410173,2.581414460432814
2024-12-06,38.88207478656618,19.368816874586447,8.337233510320676,9.605732453238224,4.330810322289108,3.679615254264642,7.371334506076206,2.612042670626019,3.226925746009716,2.585413876022788
2024-12-09,38.700937434677044,19.297808364554356,8.306668167419723,9.57051663423968,4.50547506873985,3.666125323599878,7.344310269974755,2.6024665948449135,3.2150954318148925,2.7905967101349067
2024-12-10,38.72497407993827,19.291759429678272,8.335409617347555,9.569927906060874,4.504062818977504,3.6263974730953783,7.342008181898555,2.6016508467220163,3.2140876540133902,2.7897219922681864
2024-12-11,38.92301226825287,19.398871773320188,8.056799262935007,9.62306237574151,4.315709505875507,3.7192687539399034,7.3827727221297295,2.616095818449254,3.1591963405369587,2.8052111788190794
2024-12-12,38.82272360999195,19.341659951651895,8.39081385979049,9.592264302981466,4.493956486704271,3.6889605157131347,7.360999194198227,2.6083803384367448,3.149879129734085,2.5503626107977437
2024-12-13,38.464749945806204,19.271314219649465,8.870922418568803,9.557377180798536,4.687161288768637,3.6153284144099294,7.3342271964545205,2.598893643669763,3.1384230006503255,2.4616026912238165
2024-12-16,37.88161043215725,19.2736353562768,9.339318119770672,9.558528320673208,4.7768552570299825,3.6278083797716363,7.335110568661774,2.599206667844353,3.1460277184473813,2.4618991793669402
2024-12-17,37.75049415848426,19.28664406125958,9.540874539990678,9.564979831905765,4.729458273739695,3.529014736368458,7.340061388143411,2.6491715814678516,3.145740594918604,2.4635608337216963
2024-12-18,37.56374575698589,19.30712182879941,9.589614066697768,9.575135535142614,4.734479818535737,3.542414053827963,7.347854764241244,2.6519843631859206,3.221473271022023,2.466176541561429
2024-12-19,37.529916314631286,19.27735033811459,9.661564161459756,9.560370721364665,4.7512729492265935,3.5273141976002695,7.307611995438264,2.647895015821514,3.274330597362546,2.4623737089805164
2024-12-20,36.580949224339335,19.40404685491629,10.008811569833712,9.623204339496043,4.782499737269707,3.7081349382785915,7.3556398088940265,2.762305882733365,3.295850478169134,2.4785571660697974
2024-12-23,36.663086576276115,19.383363077693343,9.988452189642501,9.61294646822737,4.777401823423482,3.6436168065055354,7.3477990519489955,2.815081601834729,3.292337260665574,2.475915143782352
2024-12-27,36.69400406832198,19.37538342320235,9.935907784701818,9.60898905427658,4.775435084433825,3.68570598301637,7.344774143553646,2.813922701882406,3.2909818862807145,2.4748958703303092
2024-12-30,36.76011956354446,19.44365689475006,9.414414049526524,9.642848463738062,4.996395272541697,3.7011235408954306,7.370655088336074,3.018250451603496,3.3025783926965793,2.3499582823676173
2025-01-02,36.82345230485407,19.42194567389774,9.406329144651137,9.632081044122764,4.990816186168448,3.743112139626336,7.362424850510167,3.017307645626158,3.2988906600208763,2.303640350522304
2025-01-03,35.825842333311776,19.403576278859212,9.635096682403157,9.622970962943802,5.12675418741512,4.2197503718553975,7.355461424044493,3.062956735432969,3.446129470348574,2.3014615533855007
2025-01-06,35.79947263593333,19.355228887294075,9.710272310161033,9.598993653891124,5.1139799859692125,4.206817027247143,7.337134010144098,3.1448315902365076,3.437542838250829,2.2957270608726503
