date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,DEUTSCHE BANK AG,CHINA MERCHANTS SECURITIES (HK) CO LTD,TOTAL_CCASS_PCT
2024-03-01,13.295889913685667,31.047810611106335,18.132853337670866,2.226791849387183,8.849624413839628,1.0953209271175661,0.9310326303320049,0.0,0.0,0.0,75.57932368313925
2024-03-04,13.374410661278265,31.027854160714035,18.1903891435831,2.2273356218774367,8.817378705167597,1.0867293217715615,0.9264105641648505,0.0,0.0,0.23137519460285183,75.8818833731597
2024-03-05,13.390288817993667,31.10680992629884,18.169834543451522,2.2284231668579437,8.721343045663932,1.0864574355264347,0.9298363308534473,1.0991273345493406,0.0,0.23137519460285183,76.96349579579798
2024-03-06,13.400674872557511,31.116054058633146,18.16110280793478,2.238374203429582,8.999753581883226,1.088088752997195,0.9278787498885348,1.1151142457627927,0.0,0.23137519460285183,77.27841646768961
2024-03-07,13.411441567864529,31.104797968084902,18.17106912451339,2.2379391854373796,8.780297717134983,1.0869468307676629,0.9228760429782028,1.115984281747198,0.0,0.23137519460285183,77.0627279131311
2024-03-08,13.421011963692989,31.158631444619996,18.06969117217923,2.242289365359407,9.004877386927138,1.0873818487598657,0.928694408623915,1.0942333821370593,0.0,0.23137519460285183,77.23818616690245
2024-03-11,13.548309103661326,31.285874207339305,18.06511788240445,2.242289365359407,8.994581109201437,1.084771740806649,0.931685157320309,1.0942333821370593,0.0,0.23246273958335878,77.47932468781332
2024-03-12,13.726612103215441,31.301317346062508,18.0064448307061,2.240712425137672,9.132669196729859,1.0820528783553818,0.9331533430439934,1.0943965138841354,0.0,0.23355028456386573,77.75090892169897
2024-03-13,13.740587056214954,31.461512721691175,17.9460060409774,2.2423437426084325,8.999278650990238,1.083521064079066,0.9348390377637792,1.1293067077584082,0.2595281996269899,0.23463782954437265,78.03156105125483
2024-03-14,13.708776365535128,31.498326119281337,17.876403162224957,2.2446819643165226,9.315808617566784,1.0828141598417365,0.9345671515186526,1.1291435760113322,0.313905448652337,0.2417068719176678,78.34613343686647
2024-03-15,13.73645438528903,31.547428775151225,17.710781480916047,2.2457695092970296,9.378288076696908,1.0839017048222435,0.9468564097983809,1.128327917275952,0.36828269767768407,0.2417068719176678,78.38779782884217
2024-03-18,13.800891425384066,31.711974330701924,17.667170927197716,2.24354004208699,9.015141527698663,1.0850436270517758,0.9452250923276204,1.128327917275952,0.36828269767768407,0.25530118417400455,78.2208987715764
2024-03-19,13.858422554852881,31.77956525124043,17.54126584480443,2.2414193293750015,9.413746773882101,1.0783008481726326,0.9445725653393163,1.1336025104314105,0.36828269767768407,0.25530118417400455,78.61447955994988
2024-03-20,13.858911950094111,31.86406749622582,17.463234492453054,2.2432681558418635,9.05618079881958,1.078355225421658,0.8653992907584109,1.0853155132969023,0.4993342060504786,0.27542076631338297,78.28948789527527
2024-03-21,13.89104890426809,31.90300160652797,17.422451555684045,2.24190872461623,9.033910270217756,1.0773764349392017,0.8632785780464225,1.0853155132969023,0.4993342060504786,0.3134848406311259,78.33111063427822
2024-03-22,13.953202099904061,31.964828538669792,17.379602283452073,2.2437031738340663,9.316340263930506,1.0761801354606442,0.8648011410191323,1.0853155132969023,0.4993342060504786,0.3156599305921398,78.6989672862098
2024-03-25,14.036562422659918,32.00979852361375,17.389716451770788,2.2434312875889395,9.054204947098995,1.080530315382672,0.8680093987116277,1.084336722814446,0.4993342060504786,0.3156599305921398,78.58158420628376
2024-03-26,14.132647021687706,32.11626917720538,17.345942766305384,2.253327946911553,9.30002273904298,1.0799865428924185,0.8651274045132842,1.0821616328534323,0.4993342060504786,0.3156599305921398,78.99047936805475
2024-03-27,14.14346809424375,32.13013537570685,17.269015815881712,2.2523491564290965,8.966690202517603,1.0820528783553818,0.8734471236141624,1.0886869027364738,0.4993342060504786,0.36813397590159974,78.6733137314371
2024-03-28,14.184794803503015,32.124153878314054,17.299032057343705,2.252294779180071,9.00275319407121,1.0842279683163953,0.8766553813066579,1.0874906032579164,0.4993342060504786,0.36813397590159974,78.7788708472451
2024-04-02,14.264403096076123,32.327089771676654,17.075160923106353,2.2495759167288036,8.98616813311848,1.0793340159041143,0.8556113859338484,1.0874906032579164,0.4993342060504786,0.36813397590159974,78.79230202775437
2024-04-03,14.275224168632167,32.30044491965423,17.035030513325648,2.251479120444691,9.17821949567542,1.0760713809625935,0.8561551584241021,1.0885781482384231,0.4993342060504786,0.3463830762914609,78.90692018769921
2024-04-05,14.073212688503004,31.87978252119415,17.155095479173614,2.2463676590363084,9.538935925414721,1.0743313089937823,0.8416364329343343,1.0711774285503122,0.4993342060504786,0.34779688476612,78.72767053461682
2024-04-08,13.447928701960537,31.56374194985883,17.123037643896964,2.1872052120967305,10.09976335042975,1.072699991523022,0.8333710910824816,1.0486652474538185,0.4993342060504786,0.3499719747271338,78.22571936907975
2024-04-09,13.447928701960537,31.56374194985883,17.13652320165525,2.179211756490005,10.36859587800572,1.0648152904143466,0.8237463180049951,1.046381402994754,0.6080887041011728,0.34725311227586647,78.58628631576148
2024-04-10,13.263426696017532,31.596640185519163,17.37789293462896,2.1998751111196366,10.134085291224066,1.065195931157524,0.8369056122691291,1.0407805463451432,0.6080887041011728,0.3475249985209932,78.47041601090332
2024-04-11,13.074193869409326,31.562001877890015,17.4526737237881,2.2029746143140816,10.455381967450176,1.0662834761380309,0.8419626964284863,1.042629372812005,0.601932003212025,0.40733997244887504,78.70737357389112
2024-04-12,13.029115129967314,31.54367674496848,17.458709598429913,2.200527638107941,10.19974489500894,1.0663922306360816,0.8503911700274153,1.0496984151853002,0.601932003212025,0.40761185869400174,78.4077996842374
2024-04-15,12.977783006887385,31.556999170979687,17.469341492536593,2.2048778180299684,10.487035671012066,1.065522194651676,0.8496842657900856,1.0599757152510907,0.601932003212025,0.40761185869400174,78.68076319704458
2024-04-16,12.921774440391278,31.61632474966634,17.478278502168408,2.207705434979286,10.486171616525054,1.065522194651676,0.8521856192452517,1.062694577702358,0.6016689260812403,0.40761185869400174,78.6999379201049
2024-04-17,12.935858147888842,31.577445016613215,17.53232796513663,2.2019958238316253,10.233387718340179,1.0651415539084985,0.8525118827394037,1.055625535329063,0.6016689260812403,0.4081556311842552,78.46411820105295
2024-04-18,12.942600926767986,31.515400575475294,17.537276294797937,2.20041888360989,10.557300375262397,1.0683498116009942,0.8421802054245877,1.055625535329063,0.6016689260812403,0.4084275174293819,78.72924905177877
2024-04-19,12.959185987720717,31.54748315240025,17.532599851381757,2.2019414465825995,10.238225553431466,1.0684041888500195,0.8445728043817031,1.055625535329063,0.6016689260812403,0.408753780923534,78.45846122708235
2024-04-22,12.96663567083719,31.559935542427052,17.52699899473215,2.2023764645748027,10.49054142663398,1.0684585660990449,0.8450078223739058,1.0558974215741896,0.6016689260812403,0.408753780923534,78.72627461625709
2024-04-23,12.997358816536511,31.47119187201769,17.490348728889064,2.199005075135231,10.088851250358838,1.0853155132969023,0.8482704573154266,1.0548098765936826,0.6016689260812403,0.408753780923534,78.24557429714812
2024-04-24,13.03814175330552,31.41039810760735,16.217746768235568,2.20509532702607,10.125788736831275,1.0921670466740963,0.8521856192452517,1.054701122095632,0.6016689260812403,0.40059719356973195,76.99849060067173
