date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,HANG SENG SECURITIES LTD
2024-03-15,62.61306915796785,12.892849350744148,6.68032497180587,4.1527340432742115,3.8327579832161516,3.4246283004176337,1.1838739345491451,1.7978283637946846,1.5274783552767914,1.894455538953509
2024-03-18,62.635480550741626,12.90188073947027,6.644615288348114,4.145262102301545,3.831758206288751,3.422535913460789,1.1724631006930453,1.794949970968535,1.5577154209390875,1.8933387067882317
2024-03-19,62.86308305303249,12.746168631092875,6.594130521444893,4.148130365842826,3.831440233660223,3.403775558253396,1.1542770799078546,1.8074842225005636,1.5579859540475245,1.8935243802173551
2024-03-20,62.905074990957246,12.698984404546938,6.57844641968993,4.153720824751697,3.8338906699472473,3.4372563250612767,1.1448254656247923,1.8203579356295394,1.5323111814093597,1.8951317823819827
2024-03-21,62.95052610531609,12.686995019734312,6.488959172643711,4.157919889453543,3.8379842429065696,3.4411250503998665,1.1469064479493936,1.8397313414910177,1.5538061517202604,1.8960465783852378
2024-03-22,63.00380630238672,12.691740368546741,6.409988088595528,4.168331448604959,3.838909799033142,3.4185888193346585,1.1483790368765092,1.8620489720502773,1.5560247335490376,1.9021824310224293
2024-03-25,63.068155821093356,12.835482047484986,6.243526417513676,4.174820571914639,3.838277565546544,3.4131346369410225,1.1461707863747128,1.8666352161610535,1.517567219473752,1.8962297174962581
2024-03-26,63.00108029649809,12.866529804125197,6.202161381808795,4.167147638490447,3.832371512992712,3.4403572910369293,1.1596043028442522,1.876156814566882,1.545561533118336,1.9090294245183603
2024-03-27,62.860954196747,12.92522752995954,6.189664909855231,4.205353611482061,3.829119319246652,3.427991316873465,1.166433949162044,1.8648902113952905,1.616585492917157,1.913779462361556
2024-03-28,62.87719564774977,12.98595682889904,6.1450026058226275,4.228016913085867,3.8322606934410968,3.4586934459713463,1.1752269574074607,1.8773431659810214,1.4969695604343973,1.9233341812073736
2024-04-02,62.68740722365571,13.11786978356569,6.114592055022481,4.258928378071905,3.8401411980410285,3.4681165804242666,1.1852321234472318,1.8946929399953287,1.5116896990406352,1.9213300187357265
2024-04-03,62.65506267366785,13.052855095516705,6.116772303037742,4.2614132380199,3.83860175427099,3.50280270561901,1.1837523489932988,1.895836912669044,1.570439655123408,1.922463313082056
2024-04-05,62.863207545563824,12.91680892423287,6.032505149355758,4.25227546410277,3.8263573096293775,3.5025611853683123,1.1807035681889526,1.8888184020855414,1.621840819647538,1.9149216318250513
2024-04-08,62.816276753021036,12.944873073492891,6.00773143077262,4.251103138902113,3.8258444986869824,3.4895054535208443,1.1834436660583407,1.9114884686036595,1.6550218873127478,1.9147116296287652
2024-04-09,62.83083791028105,12.922055826494294,5.988939528761472,4.261880016434903,3.8267738227893235,3.4887550746697102,1.1837311327138749,1.9119527823795668,1.6662517674007424,1.918822138075069
2024-04-10,62.74504533580328,13.007034323119058,5.994328665972885,4.272627713430767,3.8304480641226624,3.457079867982435,1.1950211248652387,1.9196705186560907,1.6635501055455821,1.9151942805019966
2024-04-11,62.6938009845596,12.995087644301705,5.997523159093638,4.285538661477788,3.8345758936854892,3.464157620995328,1.202310891343654,1.9333438581135547,1.6775517017999342,1.9161095846293108
2024-04-12,62.6894476374835,13.067507311828408,5.923304887691179,4.291769648277944,3.836651769317921,3.482850019973284,1.2059470497410436,1.9363190307434979,1.6451625872271534,1.9210400577160773
2024-04-15,62.64546406291846,13.109614915547022,5.882961888256374,4.300480233139321,3.8369061587309927,3.4695165302394853,1.2344022475677887,1.9404897009151003,1.6501232541846527,1.9300410085008106
2024-04-16,62.56954816863107,13.089340533815658,5.841553877744155,4.312580747862329,3.8338250986046005,3.5158760563091396,1.2474552460030746,1.9378755180623906,1.7165367957878441,1.9354079571797342
2024-04-17,62.695321138524996,12.9365892908424,5.8065257194335365,4.3262620037243575,3.8394972019345506,3.5227125500502194,1.2564828412382425,1.9659914995769954,1.704981565377834,1.9456361892968708
2024-04-18,62.558141044748986,13.039896568484496,5.758891911530008,4.32980645223516,3.831201632801843,3.532325146324084,1.2656396536601462,1.9685237792239623,1.7627974098813697,1.9527764011099458
2024-04-19,62.54916392530493,13.057293137723795,5.712432457173264,4.345549059589069,3.83030565322331,3.5320603280017466,1.2908572381046213,1.9706881135559067,1.755650767880558,1.9559993194428031
2024-04-22,62.57257596322581,13.005606418409963,5.677851287965038,4.357485383939396,3.8360921831070156,3.5390624877211967,1.3101794711886483,1.9834780313240363,1.7546085656380093,1.963060207480894
2024-04-23,62.567242229817175,12.940974495453391,5.704466112586789,4.360916417462201,3.842477599420593,3.5660381368527965,1.3101498113368908,1.9915286351359387,1.744949569838276,1.9712569920959429
2024-04-24,62.0519888478408,12.972540067491492,5.709510251828662,4.365412175495093,3.8413721962902803,4.064709936990156,1.3165174447129102,1.960690808515226,1.745192835393358,1.9720654354420248
2024-04-25,62.157453990729415,12.862163885247016,5.717012441935825,4.370499874431999,3.8456505832873016,4.07426219130961,1.315841447499726,1.945445320668298,1.7383869877201843,1.973283277170627
2024-04-26,62.171549327204865,12.863693546391294,5.715224058811274,4.349723172009861,3.8449312715685227,4.095209051402754,1.3125931617405209,1.9367475275849706,1.7409737153541969,1.969355167931738
2024-04-29,62.09685213770636,12.938140145385077,5.713161595798464,4.34991911536695,3.8440054664182153,4.092037657430223,1.3278801228984654,1.9377454091826716,1.7473706575710857,1.9528876922424907
2024-04-30,62.08776063862689,12.912901825975883,5.725252047104934,4.3451195190305,3.842395052693736,4.110558060403334,1.3260391528201312,1.9401048648674577,1.7602294086778332,1.9496394297993005
2024-05-02,61.984323055552856,12.97674469301626,5.7727251306862035,4.3442170790905115,3.841326516482547,4.109682282296488,1.3243759995527549,1.9439240106590587,1.7617163639552944,1.9409648687080256
2024-05-03,61.97941515392641,13.037693438094497,5.777639878583383,4.343103309717216,3.840727402438404,4.108894145965524,1.3178833693193868,1.9405570252861766,1.713080774381804,1.9410055022872024
2024-05-06,62.07684183433716,12.979948886373085,5.766404146507099,4.336090701215124,3.8381887978520477,4.101045066453161,1.31701228829356,1.9392743758168727,1.7126061280705058,1.9325877750813902
2024-05-07,62.17694362167532,12.95885290351052,5.642505881066392,4.3445886085300724,3.849058773964419,4.113357264259009,1.319152889940092,1.94242636912692,1.715678510303845,1.9374351776234144
2024-05-08,62.312239009674684,12.899960193312273,5.561762641863345,4.358150491142595,3.855438228200362,4.1350307966337585,1.2707069523713528,1.9431565134559858,1.7205523045872866,1.9430028687583554
2024-05-09,62.30117537620967,12.909175552760798,5.559058647526981,4.361982898559749,3.857995886261175,4.125836965610997,1.2734928354489736,1.9411335542830008,1.7347599016473685,1.9353883816912876
2024-05-10,62.29954219681163,12.902785144080267,5.535484200854379,4.366403974675053,3.857761557108392,4.141698169522365,1.272112043564893,1.937072192575948,1.7506263821858814,1.9365141386211906
2024-05-13,62.24744025942073,12.955882552847372,5.5300644622596105,4.3616164554648185,3.857011125313467,4.165794357208814,1.286788105817518,1.939256659796023,1.7247577278949118,1.931388293976736
2024-05-14,62.42267295968447,12.61667097975338,5.595958054900431,4.3697292020021425,3.869645027188178,4.220841771099312,1.2871233092039287,1.9324814248326778,1.7592368172876767,1.9256404540478116
2024-05-16,62.470232115645786,12.595929199306532,5.597677875943229,4.394199731204589,3.873954606286219,4.227751816405099,1.2817520832061473,1.9190660829812638,1.7186401034597187,1.9207963855614112
2024-05-17,62.44503440344899,12.57150889357112,5.644553042353401,4.398752743742261,3.864067424421115,4.230300635137666,1.278261184611299,1.9228486438335084,1.7224884050005316,1.9221846238801021
2024-05-20,62.47535564146482,12.503421755889853,5.642628086667004,4.410660158200283,3.869004632900848,4.235006128715661,1.2810133071172622,1.9360145870088872,1.7203616832238582,1.9265340188115216
2024-05-21,62.177907679592394,12.910643658639032,5.601519374225899,4.39204081808838,3.8545699175278663,4.220396001561563,1.270759188770358,1.9286585087393362,1.7295632084837105,1.9139416443714616
2024-05-22,62.314359043004096,12.74931018122507,5.60758848031783,4.412828436689278,3.8634117930050107,4.221361824611003,1.2685606120012447,1.9248725331781877,1.7228052210152562,1.9149018749530227
2024-05-23,62.201310471619294,12.943107827342237,5.5931891980571375,4.406971185785907,3.858701393706401,4.221753352426397,1.256928576047934,1.9156516925688076,1.6889634755297158,1.9134228269161693
2024-05-24,62.19810814190454,12.938034352181827,5.5910801559703165,4.409763804243925,3.8550769280538413,4.210621963891386,1.2591275032589748,1.9113641163640303,1.7133624946165011,1.9134605395146622
2024-05-27,62.18563290394549,12.458390796698488,5.594680905980912,4.41755206111459,3.8611891992694485,4.395845689191937,1.2581573105273598,1.9056605408798468,2.007135361862166,1.9157552305297594
2024-05-28,62.11546650557271,12.202305259916033,5.592824092719339,4.417239921891056,3.8579769411777542,4.3978785853289,1.2409269958640226,1.8948184200857114,2.3619564218502473,1.9186068555942257
2024-05-29,62.11179383283435,12.183905251778008,5.597802817597849,4.429220180893758,3.8576636539455875,4.427153207115617,1.2453393846423058,1.890203084473925,2.332146913354595,1.9247716733640028
2024-05-30,62.36716687234899,12.572274515909532,5.61940053180884,4.442851752416091,3.869536148398193,4.441389608662419,1.2620198776656444,1.8987846274772242,1.5988963498425626,1.9276797154705003
2024-05-31,62.47890625856654,12.5121484316286,5.646826794447696,4.450178282462951,3.8725530442826503,4.262857392137196,1.2691068272887862,1.9089265005886855,1.6666683758653422,1.9318280927315572
2024-06-03,62.25601715094808,12.750920755517603,5.6440850792329105,4.448093640795192,3.8636969351090102,4.250396969158793,1.2466344543427128,1.9377716024301679,1.6762956695342976,1.9260877429312242
2024-06-04,62.25376314894091,12.714206332355579,5.654085742045867,4.450728680236416,3.862311285983169,4.255580181636618,1.2465708203074621,1.9398172611031588,1.7029809028197544,1.9199556445710686
2024-06-05,62.25193433042432,12.762880337404214,5.651863230313612,4.449798667453393,3.863593231150687,4.253739316664269,1.2607228242113937,1.9500591340268227,1.6335758691089224,1.9218330592423654
2024-06-06,62.19612328402522,12.7800744114554,5.668040955898978,4.447711234915562,3.8657261547448383,4.266898476864282,1.2654162848545998,1.9498736463123933,1.6279187662332717,1.932216784695458
2024-06-07,62.218396060136946,12.70539126297416,5.749088129323419,4.439350809939684,3.864942410284719,4.265480027161376,1.2689474019127422,1.926414422649542,1.6304767784113803,1.9315126972060308
2024-06-11,62.19750946057489,12.814302964824408,5.701590646026329,4.445087891121363,3.862686096014044,4.256837422958796,1.2690300621910557,1.897132818588022,1.6240031257311005,1.931819511969988
2024-06-12,62.23625788568932,12.756989070365506,5.696307109117604,4.449097870388732,3.8590606658402873,4.254638862363472,1.2768895153443598,1.9047471993698755,1.63578481989406,1.930227001626788
2024-06-13,62.0755846339213,12.956223954141691,5.650931368011119,4.450079992253704,3.8551601655734085,4.264928943481495,1.2798730328730774,1.910573816113809,1.6276778159510845,1.9289662776793084
2024-06-14,62.09803675631296,12.883132136324049,5.660121193019942,4.458910511615908,3.8591271510410197,4.257295961619794,1.2550671616148343,1.9156224672908406,1.6792317082525523,1.9334549529081047
2024-06-17,62.12364841231467,12.826981917542952,5.6678448308689475,4.467941467390013,3.8631456531367854,4.25941298991025,1.2399305918393884,1.9204466263840905,1.6922430821007977,1.9384044285121107
2024-06-18,62.01213600423231,12.818573203552836,5.6767238804928475,4.478337641235317,3.8680834162287847,4.2768780497681815,1.253043575947367,1.9328936376826158,1.739252922064058,1.9440776687956771
2024-06-19,62.015178252881384,12.854998709281546,5.652886388109856,4.488156651163407,3.873684338680227,4.281832713704,1.259121886843467,1.9462808615849343,1.6759479335792693,1.951912264171908
2024-06-20,62.026431786756206,12.850624124576072,5.644571566670248,4.485140558964922,3.8680951096240554,4.278686591715939,1.2754719179154403,1.9355006002924453,1.6837748200672704,1.9517029234174021
2024-06-21,62.01746729640099,12.839492957551593,5.641370792844009,4.49216179261851,3.866852388104277,4.28881623125804,1.2809225352654332,1.9358910226384034,1.6882606987986537,1.9487642845200932
2024-06-24,62.040700956339634,12.800401036226837,5.635727915793134,4.497465298181967,3.868734065939077,4.290476826161212,1.2835446884223656,1.9372061766464301,1.6925924547549807,1.9531505815343662
2024-06-25,61.80728073011369,12.86718666690122,5.655086884409147,4.520648970909569,3.8789783094037285,4.313016417898103,1.2952539057442503,1.9529977705196395,1.7450284707739825,1.9645218733266678
2024-06-26,61.90079108948019,12.232218125257756,5.67705201673515,4.50603446206855,3.8660000504298284,4.302154683326352,1.2903077115829926,1.968301917289534,2.2997222150991217,1.9574177287305243
2024-06-27,61.65952502229264,12.386588926402995,5.689555276639516,4.5171739855954645,3.8704336335655976,4.309970439665177,1.304292320341571,1.978184762021614,2.32245342164272,1.9618222118327022
2024-06-28,61.81703554979306,12.215117330796012,5.67623647759076,4.516177464092665,3.87257885708117,4.291941978324004,1.3046585843936238,1.9746633199931984,2.369856435512895,1.96173400242261
2024-07-02,61.7658808490953,12.235174531830037,5.665661306070329,4.5161724714035305,3.871166221201905,4.300338958762879,1.333408648175675,1.9829294583534778,2.3666252973154402,1.9626422577914213
2024-07-03,61.86440457924288,12.135840284138778,5.676615574571647,4.522169667826602,3.8863074572388627,4.299469246343156,1.3367747834353372,1.9739979220731947,2.3384745247513323,1.9659459603782108
2024-07-04,61.91053611891191,12.086271378715347,5.674888879418711,4.509160443648823,3.887279116003434,4.323560799105121,1.3530638737953546,1.9758009917236246,2.3159167227274065,1.9635216759502712
2024-07-05,61.99678336854153,12.051909122319344,5.618364980769846,4.5157282178806675,3.8934161454483585,4.320008142440474,1.3684606806566462,1.9461035977234211,2.322679852347021,1.9665458918726855
2024-07-08,61.98503581208923,11.980996950278874,5.622399256200383,4.520438623860819,3.8981334570512107,4.333178356318192,1.4054847250758793,1.9561269305307702,2.329515605489995,1.9686902831046447
2024-07-09,61.90335743733159,12.06225383521161,5.621255756455624,4.520047844329336,3.8970570768187685,4.326372502006475,1.4117953515281227,1.9617496122470706,2.327562683213444,1.9685479008579494
2024-07-10,61.85514542977777,12.069013928358421,5.635899803449151,4.52141669579561,3.8950980574555913,4.347320892302823,1.4136973083159177,1.972695532625104,2.322281206911012,1.9674311450085968
2024-07-11,61.75509897353788,12.120739525226783,5.682907013856631,4.525650570550307,3.8982663426021795,4.347919793493664,1.4319468451870714,1.9791780806033443,2.2922900132107458,1.9660028417313895
2024-07-12,61.72828923670862,12.154536919493227,5.672915802030888,4.521369005413602,3.8995252630954207,4.3405881802109825,1.4524367903393998,1.949360419152181,2.2870206475526804,1.993957736002996
2024-07-15,61.79885535283698,12.062640458534986,5.66880698878343,4.5142892812465005,3.900886715778614,4.3426000596726615,1.4514151469638978,1.9954471726564271,2.2773568756268086,1.987701947899701
2024-07-16,61.77172920977257,12.060695453289547,5.65935625033544,4.488750626910354,3.902978195511834,4.350134692688867,1.4690104606787002,2.0438171758242483,2.2925212044422367,1.961006730546198
2024-07-17,61.80034219984451,12.024765377082135,5.662637130292118,4.4813305740465985,3.90491499815283,4.3561155663552595,1.4877917259955709,2.019305926941228,2.3042514181505718,1.9585450831391886
2024-07-18,61.80921646392634,11.983590337430154,5.64003481720152,4.478331412319281,3.9056167409829654,4.3619223810032315,1.4912003274598458,2.066116117849125,2.305826101598711,1.9581453002288265
2024-07-19,61.795447898756095,12.036803486717528,5.619769907665655,4.475071337205598,3.9027823911408537,4.35781138535197,1.488035342891502,2.081462743193102,2.2885097339699487,1.9543057731077438
2024-07-22,62.71117407437548,11.693365817686043,5.49047235457841,4.364995823805221,3.810462588190957,4.3002505282994,1.4616507758422514,2.029527402871637,2.235124486798271,1.9029761475523335
2024-07-23,62.75792838283228,11.677384108738396,5.44344966802221,4.358008498201842,3.8099891581203438,4.273663492492083,1.4611548113522417,2.061837910269565,2.256935955305572,1.899648014665466
2024-07-24,62.825864310356806,11.582274520603685,5.4492954106369265,4.362913595611081,3.814695286166185,4.282053818938855,1.4622776820398233,2.065197813378333,2.2548899620084195,1.9005376002598846
2024-07-25,62.85226694413875,11.578022457871464,5.44167601065377,4.361557900091741,3.8197668063276584,4.284079063326099,1.4659829200476773,2.063259803120299,2.233034838651096,1.900353255771447
2024-07-26,62.83306188563912,11.575649120189397,5.457081242148068,4.360229623929449,3.819951427878877,4.291719725481753,1.479891206629697,2.067859707722263,2.2119158875223777,1.9026401728589988
2024-07-29,62.803604476674415,11.799903009917658,5.4560705914344405,4.348370468679353,3.8192806991642207,4.286694842124886,1.5048672503002216,2.059233309581008,2.019301997312145,1.9026733548116581
2024-07-30,62.7157295761371,11.898172794021267,5.4554291145037945,4.3458119050156006,3.8185769026971177,4.2865993754679295,1.5050882715963718,2.0565720177526043,2.016562823131678,1.9014572196765376
2024-07-31,62.71701977526213,11.892438856266493,5.452826520064132,4.329651743857679,3.8189218336294046,4.28933665758154,1.5258149880631864,2.061269393813404,2.0157919280147203,1.8969283034473132
2024-08-01,62.713019406252904,11.826208934531806,5.50431139492781,4.323285905415881,3.8182389067421934,4.286672886490578,1.5356366874849874,2.0858189883663756,2.012914859742477,1.8938920300449926
2024-08-02,62.769739143290884,11.717821867726789,5.515549535025666,4.322187269521905,3.8224189589414386,4.304425840527033,1.5499172303745918,2.0877071591082843,2.0155147449874975,1.8947182504959095
2024-08-05,62.60543217307124,11.92690933365513,5.4882625958811335,4.307204446587404,3.810150916796151,4.293485668084663,1.54913003758782,2.1002419036157267,2.023018326030622,1.8961645986901108
2024-08-06,62.61372650399495,11.893326033086764,5.503800607319995,4.307718799353986,3.8092221858583213,4.291680995167503,1.5452464573920364,2.105669195754664,2.0294544876064,1.9001547344653833
2024-08-07,62.58833105978102,11.902399394280147,5.5070780016673755,4.304919992555196,3.8094857669160898,4.288295906265896,1.5511360273312647,2.1157317437089396,2.031482047879381,1.9011400596146828
2024-08-08,62.557693066083864,11.915580769949452,5.4952976923753605,4.309487239155079,3.8069369804619084,4.274969271327829,1.5729518437887602,2.1224221622249444,2.037445222156885,1.9072157524759232
2024-08-09,62.595160612518065,11.88418713177661,5.492914152022359,4.309642491393667,3.8085372122883,4.263471977242662,1.5793937003097158,2.128161047109469,2.0316410530432263,1.9068906222959296
2024-08-12,65.71319764951281,10.968183876652157,5.019256568346749,3.9361737685506077,3.478508051635667,3.895533892408956,1.444681831314832,1.9484200142879684,1.8566457314581069,1.7393986158321477
2024-08-13,65.6890246414016,10.947482850160515,5.017453707434038,3.949375834798172,3.478940690466277,3.9045247515598276,1.465362779393165,1.9485906659381609,1.8619075378794963,1.7373365409687438
2024-08-14,65.64184339711005,10.884809552777778,5.0461244197616315,3.9467697642679718,3.4773754319372343,3.9021141417018423,1.4841267382899612,1.9507338376023877,1.9308548137079167,1.7352479028432202
2024-08-15,65.6311639303803,10.885483179133317,5.050048968320293,3.9464475807836594,3.4761623939067086,3.9085433813010306,1.4848357863039423,1.963908831518451,1.9180835347152667,1.7353224136370353
2024-08-16,65.62265497246028,10.882849289320772,5.050821756044618,3.9381021404759085,3.477404232414396,3.8893771643257145,1.495804523817784,1.9952325913492466,1.9187102852167028,1.7290430445745772
2024-08-19,65.8620896700315,10.740244556217956,5.026565786050154,3.912061997590411,3.455915724197442,3.8568919267650443,1.4893149298350399,2.0340598842693924,1.9031210126547873,1.7197345123882757
2024-08-20,65.68271208411936,10.861734774413451,5.0217781317417245,3.9140042091089207,3.4490128568392855,3.85138669267095,1.5200053925395827,2.0630226069938575,1.909335314177433,1.7270079373954437
2024-08-21,65.64536339169535,10.891548297505421,5.019842779828529,3.9033543376036186,3.449027127152481,3.8620276577496324,1.5162349884980113,2.081618625426294,1.9113122279102885,1.7196705666303678
2024-08-22,65.55668457059656,10.95086559510932,5.022826827708824,3.9048543427487243,3.4529024109795325,3.855623664914064,1.524436777605215,2.099206852829303,1.911998236213603,1.7206007212948577
2024-08-23,65.50793814441754,10.977043668213197,5.022964079534768,3.9035048068431806,3.449202158169689,3.8513023175434995,1.5417792442985179,2.105225260043717,1.920672501036126,1.7203678198997776
2024-08-26,65.49771183133417,10.917266531849789,5.026209745530669,3.9000906721456388,3.4492216850537147,3.8521026075035407,1.5675805874077269,2.1481750311911094,1.9237789092255198,1.7178623987581254
2024-08-27,65.40165498834291,10.922624591881462,5.079742495978757,3.894470404774239,3.449156017097041,3.8508079417782435,1.5687702683582687,2.172560554125254,1.9476975475588094,1.7125151901050253
2024-08-28,65.3214005995926,10.988932084468932,5.082850865326905,3.884761887811411,3.4503491627585428,3.8539468169273996,1.5742980016743107,2.1976980999642746,1.9419124090840023,1.7038500723916283
2024-08-29,65.28520209231529,10.998535605761008,5.097916116671466,3.8667711444844386,3.448451639711853,3.853736108689115,1.5844837814580424,2.2096878899107932,1.9554867596254248,1.6997288613725698
2024-08-30,65.34580803437576,10.949254679404579,5.103792827991435,3.8566648522494447,3.4443212818135756,3.813995079860776,1.5942564665940142,2.2609882233618173,1.9363591195934715,1.6945594347551267
2024-09-02,65.67894243428405,10.866288119024567,5.04789378699603,3.8188469379635217,3.4147307016156017,3.773548333461447,1.5779025946195087,2.2252770523850938,1.9166119363355505,1.6799581033146143
2024-09-03,65.39665455776513,11.113961365098609,5.045673264467369,3.827184332368805,3.416483422621773,3.7576961981217822,1.5849100694010914,2.224423819626599,1.9579955143234233,1.6750174562054183
2024-09-04,65.43165559154718,11.181250701178902,5.039637497678921,3.834649024789219,3.4154381245760916,3.764237066357886,1.5805009469564197,2.132569024589672,1.9467425948062673,1.6733194275194287
2024-09-05,65.34030674896798,11.16479658297516,5.0380796846572355,3.838136130047166,3.414419883304296,3.76322830704877,1.5968460646317728,2.1477879525845402,2.023296638835802,1.6731020069472913
2024-09-09,65.3034155808376,11.021306868194932,5.057065746597359,3.84071348123452,3.42734942217262,3.785862413225699,1.6005653120472574,2.1443969498051105,2.14136503847934,1.6779591874055775
2024-09-10,65.19930445310307,11.198001352608681,5.00659189657097,3.84433187692163,3.4195829882993363,3.7663144855170207,1.631748406291881,2.173384682244105,2.089779040417659,1.6709608180256446
2024-09-11,65.29362058843144,11.013501091202299,5.005613658050582,3.8532011819451353,3.42705817605097,3.769805941716933,1.6422596621727465,2.2342782947424573,2.085930178024237,1.6747312276632107
2024-09-12,65.35330422042252,10.65139268529784,5.021580308002452,3.886514550476184,3.4425310392590425,3.9312279372077423,1.661403837384463,2.268401329385793,2.0995478774306786,1.68409621513329
2024-09-13,65.3526112635801,10.331842037435244,5.036878527067954,3.889102936046996,3.443616505033844,3.9420016479313285,1.6476704422430928,2.2626854475006453,2.408081764966816,1.6855094281939809
2024-09-16,65.3506951468638,10.330318202099098,5.036757578978502,3.8920186973609265,3.4440042756997844,3.9345820183723754,1.6639139353871295,2.289855281748559,2.371353840352707,1.6865010231371138
2024-09-17,65.26025042903089,10.879054221088204,5.02620484774298,3.8838301172417045,3.4360998077772624,3.925772486141167,1.666648231967544,2.3021736957951107,1.9389158893957759,1.6810502738193522
2024-09-19,65.33971384820222,11.028129037257397,5.017405686267173,3.8743580660624652,3.4307553132913178,3.754584802379564,1.6637662660791208,2.298192780126617,1.914488480835604,1.6786057194985067
2024-09-20,65.31108850745254,11.19833025212577,5.013032559783126,3.853343344910863,3.419166744588735,3.7430137232966705,1.6582146101436883,2.2905241695479055,1.8479094541812606,1.6653766339694402
2024-09-23,65.25230330299621,11.153113234531846,5.0543230770204675,3.8474173206804316,3.417593184564259,3.744032436230804,1.6576860679388021,2.3224778296770796,1.89195403144047,1.659099514919635
2024-09-24,65.4489682764654,10.938604864672492,5.055977296799032,3.8335998880872046,3.4259586813796337,3.7104173080965572,1.661837438061046,2.338686000528407,1.9324205852419623,1.6535296606682723
2024-09-25,65.49806862691999,11.012451415341594,5.051796158437716,3.8252968985237508,3.419931247458891,3.704690422723173,1.6685522692404677,2.3310084078565363,1.8361881091070509,1.6520164443908303
2024-09-26,65.39236434568251,11.13762244277784,5.040699546772089,3.8209709438150345,3.4190334416175903,3.700810103040079,1.6557522772654396,2.3501239994055805,1.8378373941030972,1.6447855055207448
2024-09-27,65.39467084480668,11.109840012001934,5.038219890139609,3.8083806382531704,3.417108158145832,3.681869112229392,1.6522050049345063,2.3547016145579955,1.9130498715834974,1.6299548533473822
2024-09-30,65.36592827292718,11.139802671056342,5.059742942514807,3.787016687962727,3.419201624161683,3.6852751351320276,1.6281550695714933,2.367802601091041,1.912435873709224,1.6346391218734755
2024-10-02,65.52655264884504,11.004369009230011,5.019431712054544,3.776615406301662,3.4207077222337476,3.7006171220334165,1.650484047392341,2.4471294077384074,1.8248217012434338,1.629271222927402
2024-10-03,65.33896643073842,11.181979869436397,5.000506801677609,3.764116949975379,3.411999469869984,3.650509576227158,1.6531867025685754,2.4699916025705746,1.9144475207484228,1.6142950761874801
2024-10-04,65.36131872975321,11.188318476724316,4.993937092277453,3.7652902232078054,3.410548283994215,3.643930953868429,1.654064555916772,2.4713031848588694,1.9114675148085472,1.5998209845903917
2024-10-07,65.58594070887767,10.880785842942732,5.013075555991942,3.7809589824966303,3.427734625965069,3.64635396529886,1.6624567456787445,2.483841779687297,1.9134466228490319,1.6054051702120324
2024-10-08,65.68264930031819,10.864711747894459,4.998583890761772,3.7721832365971277,3.418646725239389,3.636250653837625,1.6578611141963888,2.476975543011009,1.9020079990046912,1.5901297891393444
2024-10-09,65.67654125507534,10.896362431023228,4.994383628306999,3.757571746720955,3.418439156979012,3.652360028629468,1.6576694084695494,2.4766891195025678,1.8806116211627883,1.5893716041300916
