date,THE HONGKONG AND SHANGHAI BANKING,CHINA CONSTRUCTION BANK (ASIA),BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG BANK LTD,OCBC BANK (HONG KONG) LTD,DEUTSCHE BANK AG,DBS BANK LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-22,25.410120501123544,16.5924099664738,11.371121377343092,15.751259008263679,8.633955462246199,0.0,6.06479856516222,6.1179551335821865,4.257055511655382,5.8013244741498955
2024-04-23,25.459748784352914,16.66395560299381,11.268393362829425,15.734101489493174,8.636126011486443,0.0,6.066323236441265,6.154688727806523,4.215891050556581,5.800771734039866
2024-04-24,25.38051086673198,16.68667885611225,11.376129016611298,15.70987042876667,8.615667773929399,0.0,6.051952639983563,6.140108801122306,4.219948842049067,5.819132774693465
2024-04-25,25.350966420628314,16.69619242251391,11.361606501105564,15.703900130439907,8.610743918053489,0.0,6.04849394782539,6.136599727700206,4.227563459770986,5.863933471962238
2024-04-26,25.32166201216433,16.7083940396467,11.363406665047469,15.717034801716496,8.611348298949375,0.0,6.048918486544199,6.137030450489831,4.227860188905605,5.864345056535991
2024-04-29,25.295338115222826,16.708226505873935,11.376327724348068,15.717879900479787,8.611261953627038,0.0,6.048857834507097,6.111901608616676,4.221801642956379,5.908404714368197
2024-04-30,10.349848738779055,6.838240817292538,4.652750868527459,6.436200818066015,3.524364657074095,2.767495927184764,2.4756395615886846,2.5014417321087414,1.7455193287145596,2.433339670082186
2024-05-02,23.65645151042704,15.687510056734272,10.639061130743041,14.73041025130753,8.061006535362578,6.329879262308323,5.662338783562766,5.721354091405908,3.9923912777093626,5.519597100439184
2024-05-03,23.64907561119461,15.684179443706467,10.665255290205558,14.718894802373091,8.058812926436,6.336602025590967,5.660797914336764,5.7197971625841815,3.9913048445069133,5.515279979065446
2024-05-06,23.6034744530662,15.697572981967314,10.6613397289213,14.741770651595623,8.057981180155355,6.335948027885001,5.6602136660543305,5.706071066872297,4.028423641373461,5.507204602109113
2024-05-07,23.58077983040114,15.700899896096022,10.661015629011002,14.736852147600779,8.056318202552621,6.344021185406292,5.659045531214735,5.7377260862289425,4.009768848331287,5.51357264315718
2024-05-08,23.54743367857715,15.679624711626072,10.692260779898414,14.71085729062344,8.048767856236287,6.338075596393584,5.6537418984005505,5.7820200834091,4.034126779721639,5.513091325113758
2024-05-09,23.546926682341066,15.676488402952787,10.707193354609947,14.670855189782017,8.04379237550686,6.3341576087519,5.650246943102162,5.820593564282745,4.033506249249126,5.516239629421392
2024-05-10,23.5569975497166,15.689988412429798,10.776882539779509,14.625877582525714,8.074982457484992,6.336583637248992,5.652411028833251,5.690709414715736,4.065034312494102,5.530533064771303
2024-05-13,23.61196694395807,15.73006772198159,10.745567837583456,14.498898478694441,8.076798719579301,6.338008890706613,5.6536823950494846,5.71541903966011,4.109996370279477,5.5195936025074595
2024-05-14,23.685092866550363,15.76442581111258,10.770887716030373,14.367093980335511,8.083844459162759,6.343537808991194,5.658614345841639,5.720404845987827,4.101387653981454,5.5047105120063025
2024-05-16,23.762686755534585,15.767461865596635,10.765437100498902,14.207720473354662,8.07483113918194,6.332717065171857,5.652305107458247,5.859255120683401,4.10805818093642,5.4695271915833485
2024-05-17,23.854107713474175,15.764785079113144,10.746322439730637,14.226525656107892,8.069624102287682,6.3286334266621616,5.648660231085622,5.855476793055195,4.09791828253932,5.407946275944172
2024-05-20,23.977873293243874,15.774628135531522,10.852984619400933,13.997557030913557,8.067474987397233,6.326947975126745,5.64715587107333,5.853917353333206,4.0940186068250135,5.407442127154588
2024-05-21,24.011046850894346,15.790541711980078,10.843567154091655,13.927680376016236,8.066040363537569,6.32582286590259,5.646151647996773,5.852876362252266,4.128856197966792,5.407416469361695
2024-05-22,23.968328085640312,15.847066286765104,10.855411260084692,13.850651207610387,8.076244824418477,6.333825753201104,5.653294673697477,5.865903647340635,4.13595391491319,5.413320346328622
2024-05-23,23.994894354417408,15.89243460382801,10.898570912844235,13.67900206479901,8.087409887330836,6.342581996300196,5.661110111696964,5.874013008149307,4.149179030545756,5.420804030088277
2024-05-24,23.977251866191597,15.893820810898557,10.931897432607025,13.658727056445723,8.084296411739693,6.340140241213536,5.658930708353115,5.87175164185556,4.156962245225226,5.426221585469966
2024-05-27,24.050640217702586,15.892759443788076,10.972662659743085,13.556395407251664,8.081848585912429,6.338220524488605,5.657217253522032,5.869973747455333,4.155703568028278,5.424578592107912
2024-05-28,24.048230928431718,15.897429067346438,10.989460029528171,13.533353101790357,8.08040884589509,6.337091402898312,5.6562094491836925,5.868928041635049,4.169027320843951,5.419861812447223
2024-05-29,24.13074892790913,15.882683450556442,10.98071233765245,13.510259065909642,8.070533949545734,6.329346977838458,5.649297115525067,5.861755749094131,4.165805358638549,5.418857067330399
2024-05-30,24.10860781632748,15.879544611069415,11.012172795314006,13.50239191558985,8.067511992341736,6.3269769963953655,5.64718177418303,5.882963559048928,4.162373284415564,5.410275255314619
2024-05-31,10.56679921748894,6.965046926139489,4.827570940918399,5.919245552733301,3.536675929777682,2.773651563536558,2.4756395615886846,2.579002750141342,1.8321086133964573,2.368089924753173
2024-06-03,24.081682263197067,15.887576030664722,11.021682258331717,13.49382490871062,8.06351138320387,6.323839503446997,5.6443813857819425,5.880046248508279,4.177150791510842,5.426305226643945
2024-06-04,24.07707161132901,15.888651119581176,11.029318818363052,13.477585775040865,8.058836458015652,6.320173175568737,5.641108982549865,5.900014754032106,4.174729034223949,5.432510271295586
2024-06-05,24.061068383859265,15.907121603222707,11.02993017324717,13.459551353300931,8.049728408758284,6.313030153260482,5.63473343457257,5.9110934414762815,4.207372567955441,5.426370480346868
2024-06-06,24.0364952357233,15.916549192558168,11.033227942213708,13.459838243482919,8.052135146073796,6.314917646163631,5.636418127835661,5.912860761867563,4.208630503632941,5.428927200448311
2024-06-07,24.0359932451763,15.914083735689236,11.050695750912858,13.449135016139468,8.04852557953996,6.312086829866338,5.633891465543505,5.921417038901015,4.20674388206691,5.427427456164408
2024-06-11,23.952210017106324,15.899126399296929,11.074779788334038,13.444431787735342,8.034831199227579,6.3013469599661045,5.6243055293859605,6.025084449659116,4.222894107219597,5.420989762069014
2024-06-12,23.952081609391172,15.913939184440675,11.086062531612924,13.448138500597045,8.037603826605542,6.303521403543826,5.62624634221776,6.027163561675964,4.225283964435983,5.379959075479107
2024-06-13,23.939640859709193,15.961604171135724,11.103365833087961,13.354197010156415,8.040003318196518,6.30540321395992,5.627925963542491,6.04948702760363,4.252667006982076,5.36570559562607
2024-06-14,23.93137211187371,15.966668663118755,11.117154178927287,13.33417067358458,8.042554348275448,6.3074038690121625,5.629711660369567,6.051406482454425,4.252149920399794,5.367408091984268
2024-06-17,23.908488039327196,15.985631268002118,11.136959499269272,13.292424215077785,8.042704459283087,6.307521594141438,5.629816736649249,6.072983712025181,4.252229285049572,5.371241191175104
2024-06-18,23.909978448651252,16.013706078315227,11.17508160095723,13.210644098739113,8.044618865931099,6.3090229748440905,5.6311568031209545,6.076296169250048,4.252307992276022,5.377186967914964
2024-06-19,23.88336870101465,16.03395060258757,11.174680381420849,13.20881269141155,8.046346367548383,6.31037777456477,5.632366037846267,6.091605777133956,4.26255765559469,5.35593401087731
2024-06-20,23.90853461364211,16.058252755294326,11.147206359482507,13.152397872901556,8.050104366621893,6.313324999646447,5.634996601506471,6.122473475581409,4.266416634887425,5.346292320435859
2024-06-21,23.845073706955684,16.135905052762116,11.166115224936664,13.088855361484205,8.052962794442047,6.315566732547636,5.636997473832923,6.124647441000207,4.283816692288151,5.350059519750359
2024-06-24,23.820289530213252,16.147419862129734,11.17847159260605,13.089099975818627,8.053113294243571,6.315684762589998,5.637102822264632,6.124761902999823,4.283896751463689,5.350159505670624
2024-06-25,23.768275209861393,16.150101223791935,11.2123123741944,13.077031349578238,8.05258656954734,6.315271676741517,5.636734119979789,6.12903318641262,4.29109156815241,5.367562721740353
2024-06-26,23.770274144217307,16.16267292158396,11.208583065632245,13.061310951667767,8.053263799670507,6.3158027970441095,5.637208174634075,6.134220918487329,4.271828899659334,5.384834327403364
2024-06-27,23.734217842141284,16.185538127344348,11.282741384804973,12.941481263021402,8.064190452225278,6.324372065912538,5.644856727647533,6.139736649055803,4.277624908745974,5.405240579100868
2024-06-28,23.67550799587593,16.201116337789372,11.281826577148264,12.947948739867577,8.068220513697604,6.327532656966342,5.647677732403021,6.142804968965429,4.297550260248297,5.409814217038165
2024-07-02,23.785917576042227,16.195219658201584,11.25778220347944,12.892509376398534,8.065750027557685,6.326531072556743,5.645948415568295,6.26446333959247,4.158656500430881,5.407221830172141
2024-07-03,23.760147310765245,16.19870655715708,11.248036683044326,12.890604661650654,8.067486617486068,6.32789320132402,5.647164012025058,6.265812104915606,4.164232402957666,5.429916448674275
2024-07-04,23.760452914877387,16.207383348290826,11.251383440640348,12.865143647233651,8.068544038393435,6.327786382440842,5.647904196617457,6.266633376897268,4.174140496395925,5.430628158212862
2024-07-05,23.700728381489363,16.157307522929333,11.185389421193857,13.11092605824416,8.041292173903592,6.306414003955406,5.628828150296653,6.245467545393827,4.146046165156705,5.477600577437102
2024-07-08,23.767897038880996,16.170630458514708,11.190877289364078,13.017801163189777,8.047922834210333,6.311614124546673,5.633469549537284,6.250617410969496,4.123317512064158,5.485852618722494
2024-07-09,23.795314332521126,16.17720760144594,11.173942052885165,13.013251653046746,8.051196196922808,6.314181271716995,5.635760872347554,6.253159748711109,4.111915594795077,5.474070675607478
2024-07-10,23.85955689302102,16.22140835017772,11.191227094081388,12.833884507341956,8.070398026187753,6.292719099341408,5.6492019704654,6.268073322163346,4.130150361434487,5.483380375785525
2024-07-11,23.865463536565652,16.227334780563428,11.19718933711922,12.832952607432249,8.07803044170645,6.295018120540677,5.651265885107707,6.2703633391208395,4.1119868069916565,5.470395144852122
2024-07-12,23.867682083368962,16.23139179007017,11.172176614103781,12.8296018487393,8.080050036836575,6.296591943272844,5.65267876280642,6.271930997890535,4.126133120005247,5.4717628029061665
2024-07-15,23.850598715203024,16.233795188302018,11.200258749367126,12.831501540570866,8.081246457835029,6.250666378021955,5.653515760540159,6.2728596889150365,4.128618396930057,5.496939124314732
2024-07-16,23.863495290707252,16.21864866340242,11.202965234335373,12.831381290234459,8.08117072448441,6.2506077999411005,5.653462778652581,6.272800902849706,4.128579705608582,5.496887609784121
2024-07-17,23.703886530179886,16.059716928627587,11.097823618264504,12.706570439691145,8.001980743314643,6.18935609138887,5.598062685491693,6.211331716971314,4.0853385324172145,6.34593271365314
2024-07-18,23.71308474949344,16.044061881797443,11.099622772119192,12.700402355162987,7.999264762383801,6.187255339880258,5.596162626994782,6.213861761552537,4.104360234669168,6.341923515946392
2024-07-19,23.686303629404602,16.03595042109753,11.120540594734326,12.723107093727313,7.9942960982384434,6.1834121874558,5.5926866259594,6.210002082812559,4.111081599745596,6.342619666824436
2024-07-22,23.747643223230497,16.023893381630984,11.11395727333672,12.703000332553618,7.986900159636759,6.177691591630308,5.5875125410373805,6.204256887293601,4.116540395567038,6.338604214083096
2024-07-23,23.747178521709596,16.013501554825705,11.142324353175205,12.697241189359554,7.978031304126425,6.170831726974623,5.581308026094389,6.119651681294361,4.1684057899412945,6.3815258524988465
2024-07-24,23.757038329264294,16.01950501632463,11.135959483850941,12.684781643081402,7.980100158851195,6.172431940597187,5.582755365048074,6.121238622961065,4.166710451003564,6.379478989017648
2024-07-25,23.768401261683692,16.012829109285292,11.127414698991938,12.686146952650054,7.978618225211711,6.171285697524029,5.581718627060858,6.120101886673287,4.171488217702975,6.381995323216164
2024-07-26,23.773805975178096,16.001502730233575,11.145069417999382,12.672010798401685,7.972053411166474,6.166207958261327,5.5771259840987355,6.091953877407052,4.1809988486427185,6.419270998610956
2024-07-29,23.83669803846804,16.017050803899192,11.167003397369989,12.658412704270589,7.979799563249356,6.172199436511142,5.5825450729871395,5.99978147754071,4.165628105071677,6.420881400632168
2024-07-30,23.830622151672735,16.022905014803566,11.16053799135446,12.656022529118518,7.981793864641368,6.173741984770712,5.583940255575596,6.001280935322522,4.1666691735675325,6.422486099172992
2024-07-31,10.515649367599469,7.105395434960384,4.935302169026289,5.6061222842932885,3.5387278085616134,2.737128121182582,2.4756395615886846,2.660667525741804,1.8403161285321818,2.865054966221315
2024-08-01,23.75880039615993,16.04835011946704,11.146945708918254,12.655581674126527,7.992622418995285,6.182117633375884,5.591515745696231,6.009422613484515,4.179736958860521,6.434906730915811
2024-08-02,23.78280903884327,16.049540200178992,11.155187916702582,12.648177616041995,7.993215119535087,6.1825760742062315,5.591930389880211,6.009868247950926,4.146676731977886,6.440018664682821
2024-08-05,23.772170365889174,16.052170904720487,11.155162177794844,12.653032102154777,7.994525299580984,6.183589469652686,5.592846971694326,6.010853334594933,4.155700332322264,6.429949041595524
2024-08-06,23.77913057519709,16.037783295828188,11.174159055950087,12.638182415659083,7.986898495176323,6.177690304206773,5.587511376606453,6.005118960011058,4.160997949068648,6.4525275722963
2024-08-07,23.76605599688934,16.02268245643396,11.115727977786491,12.626511907038388,7.9775353194232475,6.170448093716519,5.58096104282256,5.998079057816899,4.184168990364667,6.557829157707928
2024-08-08,23.78751775990687,16.02089905103857,11.11654845533317,12.623116164379864,7.974805555434816,6.1683366813160365,5.579051341910494,6.005274772104893,4.1855116892393855,6.538938529335903
2024-08-09,23.788886588560075,16.01900908923715,11.114595456870113,12.631994310800888,7.973404510582134,6.16725300394022,5.578071192474738,6.004219742079407,4.194022882734055,6.528543222721216
2024-08-12,23.909961397779814,15.992589892821993,11.098111071535628,12.61116111587896,7.9602544500079055,6.157081721338067,5.568871612299036,5.994317340513736,4.187105930899434,6.5205454669254275
2024-08-13,23.856242855354253,16.01818203648109,11.098290167001457,12.611490494269583,7.961045098225607,6.157693270343163,5.56942473763473,5.994912723029631,4.082274874178092,6.650443743482393
2024-08-14,23.876771736807033,16.029168186835186,11.117271308859587,12.536270935640287,7.966046092410199,6.16156142934183,5.572923356268438,5.998678626035468,4.0866868877890665,6.654621440012906
2024-08-15,23.854835891425775,16.025863028334825,11.103110811539569,12.572027854318641,7.961191765911281,6.157806714571894,5.569527344092391,6.014411119510711,4.08881273301663,6.652412737278286
2024-08-16,23.869550862500994,16.02830468253238,11.108495955158771,12.525927717686594,7.962404710091472,6.158744900215049,5.570375901190005,6.031024857164285,4.094052574874887,6.651117838585563
2024-08-19,23.86074781442363,16.025493145621923,11.130550981592084,12.52557696426294,7.961008018726925,6.157664590166544,5.569398797387605,6.0410455241298076,4.096104077437604,6.6324100862509425
2024-08-20,23.84612553831918,16.01658126483666,11.120593865131465,12.520138391574893,7.955205973375781,6.208529332681183,5.56533977567515,6.036642762567845,4.086661013208637,6.644182082629212
2024-08-21,23.78889562129239,16.034791278046658,11.129879970309492,12.555049674597113,7.95920774508104,6.211652459486188,5.568139353626869,6.039679423879047,4.079486702506239,6.633217771174964
2024-08-22,23.74869793872544,16.04915466403092,11.142262286975589,12.514615887790331,7.965420293454124,6.216500956047319,5.572485556941371,6.044393687129928,4.087289570797484,6.659179158107498
2024-08-23,23.739646952688958,16.046783010760723,11.140615746497698,12.52939116213751,7.9642432087114745,6.215582316708972,5.571662086554867,6.051812787567715,4.0913035224582,6.648959205913885
2024-08-26,23.730519342678626,16.05951591860482,11.147019924393181,12.511677429626802,7.965519625896593,6.216578478663933,5.572555048390736,6.0620200790268655,4.084569328192573,6.65002482452587
2024-08-27,23.698728719445008,16.038626087674658,11.134365221924728,12.619022376703146,7.955158270106093,6.208492103330979,5.565306403201185,6.054134749532007,4.082023827188179,6.644142240894024
2024-08-28,23.700623658456518,16.0280537702318,11.12794761575783,12.598719124908921,7.949914400832007,6.204399598835952,5.56163787288944,6.0501439940855,4.118054019521124,6.660505944480907
2024-08-29,23.709747776569838,16.029235994309587,11.126924417647063,12.5876624547678,7.950500783954732,6.20485723334973,5.562048097505573,6.050590250755612,4.118357765857722,6.6600752252823385
2024-08-30,23.7001331485862,16.02273591921813,11.130706895937733,12.58255798495957,7.947276746818542,6.202341078620779,5.559792610699531,6.048136653404402,4.130512046596033,6.675806915159084
2024-09-02,23.69556914786554,16.016536217931023,11.135612729618973,12.577689396890236,7.944201695084267,6.199941197466771,5.557641351789794,6.04579643880037,4.1150948391223565,6.7119169854306655
2024-09-03,23.693556479595497,16.016719700863398,11.139705925704614,12.574346384877554,7.943835775999236,6.199655621030358,5.557385360424464,6.045517962449179,4.117668962256238,6.711607826799454
2024-09-04,23.707259159951803,16.01955941026703,11.145646832422651,12.559920298765567,7.94478723574408,6.200398174492141,5.558050987031827,6.0462420543287445,4.118162149221661,6.699973697774493
2024-09-05,23.710602623288292,16.018083610745826,11.162123763030415,12.558763217981475,7.944055323405026,6.1998269637351635,5.557538952413682,6.045685045181344,4.117782764147926,6.6855377360708514
2024-09-09,23.747373411719035,16.012226664505963,11.17673871520358,12.362945607436796,7.9406939189641035,6.197203602612859,5.555187365553479,6.070752667723038,4.116040387904727,6.820837658376415
2024-09-10,23.708896212508872,16.015471221414924,11.18360868381394,12.382950571165052,7.942302941485238,6.1984593417543525,5.556313012968115,6.071982784116177,4.123321738048567,6.816693492724765
2024-09-11,23.737755399583136,16.005741492958276,11.214554326488226,12.334926301401604,7.937477828950444,6.194693650104631,5.552937438432161,6.089465101504631,4.117134792267633,6.815313668309261
2024-09-12,23.667111416894546,16.0121543389017,11.251650752561924,12.405755122469598,7.941571486784024,6.197888488154431,5.555801298506366,6.092605669207909,4.1201791150221965,6.7552823114973055
2024-09-13,23.640745406324722,16.016129523757026,11.264577172727673,12.504684707184936,7.943543065001019,6.19942717882226,5.557180584310985,6.094118222314325,4.116596047081754,6.6629980924753
2024-09-16,23.590243999816266,15.983106169463593,11.313188069226058,12.524251102794556,7.947276746818542,6.202341078620779,5.559792610699531,6.096982624032085,4.113922849024367,6.668894749504223
2024-09-17,23.441902131465042,16.00815017592626,11.354914479118277,12.532798618325003,7.959729373241571,6.2120595568946335,5.568504276667156,6.106536015633197,4.128676570292957,6.686728802435906
2024-09-19,23.438757867618854,16.007263630103413,11.366284829488752,12.489184340266771,7.959288556235903,6.2117155274227125,5.5681958878682165,6.10619783015035,4.130293950575903,6.722817580269128
2024-09-20,23.387366721153263,16.00430918641882,11.423249027224786,12.469345175424195,7.957819518781892,6.21056903767065,5.5671681718540595,6.128141933219746,4.129531626598503,6.722499601654085
2024-09-23,23.23454660811014,15.998846339707503,11.437800455238886,12.620073928947168,7.95510322858273,6.208449146943243,5.565267896997788,6.126050177829593,4.1235094203290155,6.730352797313934
2024-09-24,23.275972835665907,15.980418326528392,11.456877357723315,12.605537700287556,7.94594027120288,6.201298044902981,5.581894310414291,6.118993985713242,4.114152486992709,6.71891468056873
2024-09-25,23.27425711868858,15.981083177338917,11.477225030206691,12.616586711024544,7.945354560576716,6.200840935229747,5.581482858188356,6.118542942831401,4.12767021251169,6.67695645340336
2024-09-26,23.287777732248998,15.985177764178127,11.498598367890876,12.614289453228272,7.947390276419979,6.2024296812117115,5.582912915588146,6.133935131661218,4.133335958150534,6.614152719422138
2024-09-27,23.304383175694614,15.97910652520605,11.459082841954123,12.605475592310198,7.942997948265774,6.199001750083919,5.57982737621878,6.130545055795082,4.143026201039005,6.656553533432458
2024-09-30,10.401338584983025,7.12098971371826,5.102735477795076,5.581051403371824,3.5387278085616134,2.7617506665897564,2.4858989555083406,2.7312521559090386,1.8195178748024985,2.9688800326882347
2024-10-02,23.480650680488083,16.07019945799223,11.522939755632523,12.062970279849901,7.985977230324481,6.232544330156905,5.610019625568883,6.020170158648026,4.343257102805794,6.671271378533172
2024-10-03,23.31914284882589,16.11430869124478,11.441699094684441,12.051957882898007,8.01066689824112,6.251813036459121,5.627363717289453,5.978399021519902,4.508107477059086,6.696541331778196
2024-10-04,22.489575511514374,16.16372058702742,12.171922258871342,11.76457496139008,8.035230299967461,6.340869835056778,5.6446191090569435,5.996730805716073,5.235706350952147,6.157050280447378
2024-10-07,22.0643470098617,16.196319487546745,12.329056078195002,11.790169092007387,8.051435707119124,6.429287854085189,5.656003145041413,6.008824978584515,5.317226977035384,6.157329670523541
2024-10-08,21.67673491814311,16.30387961624427,11.972616595419007,12.085920355060155,8.100235773797007,6.468256019190605,5.690284401285473,6.052759584091092,5.427421801872269,6.221890934897015
2024-10-09,21.453404834456943,16.06548663241951,11.816025912588977,12.74097652043881,8.01504437332511,6.420676975514518,5.6304388226176245,5.989101799294699,5.378706116859878,6.490138012483933
2024-10-10,21.523525755484112,16.094985322155978,11.959321536738841,12.461949580849197,8.029761220228188,6.432466320109693,5.640777169143238,6.0000987058820785,5.382063930682397,6.475050458726275
2024-10-14,21.52431108474931,16.081657536954978,11.970817952385937,12.436743542328136,8.023112010513707,6.427139783445565,5.6361062070409265,5.995130200155844,5.377607201423537,6.527374481002059
2024-10-15,21.51621947956774,16.084650621750207,11.971184756941618,12.434405295055079,8.02460525550502,6.428335989391278,5.637155187455652,5.9962460013726195,5.383261018763013,6.523936394197774
2024-10-16,21.501408020573066,16.093067157157815,11.971862399915086,12.43234588005592,8.028804250923278,6.4316997129025335,5.640104913710149,5.999383627297489,5.38607789107428,6.515246146390378
2024-10-17,21.524651529284768,16.098613102619975,12.017900993381955,12.428247701427507,8.031571113825617,6.433916186337238,5.642048590073818,5.898997397209812,5.413081756671483,6.5109716291678295
2024-10-18,21.504051372775166,16.08947182982233,12.007353396343827,12.4314301259791,8.027010548137309,6.392097205020547,5.638844866562316,5.895647770499937,5.437934104744125,6.576158780115344
2024-10-21,21.475008932042456,16.080271592329687,12.058599445602368,12.413157584310552,8.022420565061424,6.388442093592138,5.635620477812626,5.892276537420612,5.430172918769217,6.604029853058918
2024-10-22,21.497887939811957,16.100193122326793,12.016717784679892,12.409906222032193,8.032359383011023,6.396356607975276,5.642602336406021,5.8995763621230415,5.401503675466446,6.602896566167354
2024-10-23,21.576461546580312,16.08577127780033,12.015450528059556,12.386272870073178,8.032134927682879,6.3961778689207955,5.642444660174343,5.8994115050386995,5.368751537117441,6.597123278552466
2024-10-24,21.591163838330164,16.083758537889324,12.04235078035623,12.360076781070646,8.03206011202776,6.394255383130918,5.642392103388692,5.899356554724676,5.368701529657778,6.585884379423811
2024-10-25,21.611759766991906,16.044165060387954,12.065951868624817,12.564539348885804,8.024835526007369,6.365238542352721,5.637316948753,5.796335552020423,5.337815293342394,6.552042092633617
