date,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA RISE SECURITIES ASSET MANAGEMENT,BANK OF CHINA (HONG KONG) LTD,USMART SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,BRIGHT SMART SECURITIES INTERNATIONAL
2024-07-23,60.48272157910256,17.622290513353878,0.0,7.855369071128554,0.0,2.094408893645566,4.8852621064405914,4.221542926254344,0.0,2.838404910074507
2024-07-25,60.47642077325127,17.620454705898776,0.0,7.854550735674805,0.0,2.0941907079643074,4.882082021162752,4.221103145740559,0.0,2.851197910307528
2024-07-26,60.47335162543237,17.619560476719254,0.0,7.840529888299126,0.0,2.094084428843263,4.881834257965205,4.220888926887202,0.0,2.869750395853574
2024-07-29,60.38464270067292,17.604916031958606,0.0,7.855699620759593,0.0,2.0910125968206428,4.8864083244385,4.225365697083039,0.0,2.951955028266693
2024-07-31,60.087042432550575,17.527440661867395,0.0,7.814329550034555,0.48806385146425574,2.080707229733423,4.860468327188916,4.204541363144357,0.0,2.937406584016521
2024-08-01,58.059255746935314,16.935933585330172,0.0,7.549589805353452,3.8465980665863366,2.0104885894691256,4.697209054934161,4.062648657992937,0.0,2.838276493398505
2024-08-02,56.1207089289892,16.37045785302161,0.0,7.19464653601674,6.940572024408914,1.9433601668344958,4.744624549431,3.927000439167793,0.0,2.7586295021302427
2024-08-05,54.13874164353444,15.792316333931758,0.0,6.940559331187616,6.69545775273913,1.8747281707669567,4.537368185155734,3.8122262579658424,3.547396991495893,2.661205333222635
2024-08-06,54.141719351632766,15.793184933880916,0.0,6.94094107186167,6.695826012476375,1.8748312834933847,4.532117604089134,3.8124359358537356,3.547592103395965,2.661351703316056
2024-08-07,54.121658520422514,15.786376980446132,0.0,6.989047467347451,6.693345045173192,1.8741366126484935,4.517768797692567,3.8110233350954856,3.5462776337551536,2.660365607419016
2024-08-08,54.11350901170555,15.78399990590096,0.0,7.0018577718869,6.69233717743073,1.8738544096806045,4.518283583180936,3.810449480399622,3.5457436438280316,2.659965015986664
2024-08-09,54.0934690764219,15.778154594029518,0.0,6.99926476361269,6.689858794372941,1.8731604624244236,4.5536434674817565,3.8090383510460937,3.5444305433758068,2.6589799472348736
2024-08-12,54.09153051552303,15.777589148439239,0.0,7.0229054258481725,6.68961904826497,1.873093333514192,4.533172505334814,3.808901845605868,3.5443035207503875,2.6588846567193167
2024-08-13,54.05988701115706,15.830202047784475,0.0,7.031690892345875,6.685705626190516,1.8719975753333447,4.525028773232503,3.8066736409122255,3.5314852218342048,2.657329211209795
2024-08-14,54.10756012682485,15.853721460517658,0.0,7.029288353949655,6.691601465698511,1.8736484103955835,4.550049951161914,3.8014270969333355,3.4330305376699686,2.659672596848526
2024-08-15,54.09876851857043,15.851145485771637,0.0,7.044394599250879,6.690514188088077,1.873343972664662,4.54931064122787,3.8008094261722505,3.4324727254244727,2.6592404428297223
2024-08-20,54.08649090738972,15.847548098874073,0.0,7.042795887482359,6.68899578879638,1.8729188208629861,4.570972991092178,3.7999468398032006,3.4316937323592853,2.658636933339818
2024-08-22,54.11800727413233,15.82086490483877,0.0,7.0309376310477205,6.677733240708801,1.8697653073984644,4.609543800249514,3.79307172595904,3.425915642956497,2.654160472708866
2024-08-23,54.123815880631945,15.822562993577517,0.0,7.031692277275087,6.678449976720683,1.8699659934817912,4.599305329696158,3.7934788448126464,3.4262833541283073,2.654445349675874
2024-08-26,54.16709695308697,15.835215787624035,0.0,7.03731529512744,6.683790518081759,1.8714613450628925,4.523016466630912,3.796512367672547,3.4290232425801594,2.6565680241332816
2024-08-28,54.155591648777424,15.842591850134562,0.0,7.033911292881277,6.682370854703483,1.8710638393169752,4.522294416256557,3.7957059735225553,3.428294904564841,2.668175219842319
2024-08-30,54.16464035412888,15.84523894420723,0.0,7.0350865693175555,6.683487393237591,1.8713764701065259,4.506341315216452,3.796340187348117,3.4288677287092146,2.6686210377284385
2024-09-02,54.178477791823084,15.849286926529402,0.0,7.036883822496748,6.685194823394597,1.871854550550487,4.498181028623411,3.7810745650245905,3.4297437013594063,2.6693027901982713
2024-09-03,54.202936902363575,15.856442156368333,0.0,7.040060654447185,6.688212883809627,1.872699607466696,4.455066315138577,3.7827815476589706,3.4312920741401896,2.6705078586068445
2024-09-04,54.2131670977242,15.859434881675384,0.0,7.023471149632813,6.689475208848178,1.87305305847749,4.454951519536542,3.7834955051758636,3.4319396919680027,2.6710118869615225
2024-09-05,54.213685185014235,15.859586442118706,0.0,7.023538269325858,6.689539136714198,1.8730709582799754,4.4540384447635,3.7835316620919426,3.431972489246409,2.6710374124451692
2024-09-09,54.21821887122752,15.860912719573477,0.0,7.0126568809818535,6.690098557665823,1.8732275961464304,4.457517036403177,3.783848064588386,3.432259492173912,2.671260781239425
2024-09-11,54.21213095284983,15.859131769478797,0.0,7.011869461483558,6.689347356781589,1.8730172598988446,4.468245069341044,3.7834231934168434,3.431874099291697,2.670960837457791
2024-09-12,54.1006369192744,15.834051551905947,0.0,7.030596562904731,6.678768575448091,1.8700552011254656,4.615267553451892,3.7774399480387038,3.426446806653994,2.6667368811967735
2024-09-13,54.14092890398804,15.835102389223463,0.0,7.017929787158095,6.683742654436281,1.8714479432421587,4.616079063591184,3.7802532338207198,3.4289986868206133,2.625517337719452
2024-09-16,54.1639428962285,15.847803670223431,0.0,7.020912938443737,6.686583750898797,1.8722434502516632,4.581503842476696,3.7818601275395998,3.430456270773615,2.6146930531639616
2024-09-17,54.24386779043431,15.879798581171006,0.0,6.983441283155438,6.696450545491517,1.8750061527376245,4.488295918325952,3.780265912403988,3.435518288785201,2.61735552749497
2024-09-19,54.26670972024568,15.862081031629263,0.0,6.986381989305817,6.699270400704208,1.8757957121971782,4.489228887628409,3.765109595024349,3.436964975218427,2.6184576880466737
2024-09-20,54.26099743448242,15.860411338734304,0.0,6.979904953280662,6.698565214280866,1.8755982599986427,4.489952509535071,3.7647132676618162,3.436603189398023,2.6332538326281965
2024-09-23,54.26099743448242,15.860411338734304,0.0,6.97870878092097,6.698565214280866,1.8755982599986427,4.491148681894764,3.7647132676618162,3.436603189398023,2.6332538326281965
2024-09-24,54.25762255812528,15.85942486723963,0.0,6.978274725515029,6.698148582990669,1.8754816032373876,4.479147585477863,3.7824205828556066,3.436389442666463,2.633090051892082
2024-09-25,54.26151668349404,15.853386011633383,0.0,6.978775563468438,6.698629316002751,1.8756162084807702,4.479469058506363,3.782692051070625,3.4366360758706973,2.633279031472939
2024-09-26,54.26826782510427,15.861340130799654,0.0,6.979643852911393,6.6994627500435024,1.8758495700121807,4.476676656373151,3.783162688296887,3.437063657299104,2.61853286915986
2024-10-02,54.26683955889996,15.860683421903035,0.0,6.979460158280391,6.699286429393952,1.8758002002303067,4.479429959153284,3.7830631206558025,3.4369731985087184,2.61846395297455
2024-10-03,54.31492254200522,15.874736736583086,0.0,6.984686400748585,6.681275091057892,1.8774622478098162,4.408923083553694,3.7864150932710348,3.4400185191056134,2.63156028586506
2024-10-04,54.317393968376294,15.866358706938305,0.0,6.97638282411603,6.6815791010551395,1.8775476757086844,4.416308191116955,3.782516168875104,3.440175046116741,2.641738317696747
2024-10-07,54.30750961209839,15.863471441352925,0.0,6.974155545296037,6.680363227031943,1.8750510548705073,4.444237282682764,3.774884102357423,3.439549023523795,2.6407787107862117
2024-10-08,54.366218187091654,15.880620484080538,0.0,6.934234604058072,6.687584965025414,1.7651389133493602,4.521909989007462,3.7789649020110447,3.443267312637637,2.6220606427388176
2024-10-09,54.42662104305822,15.894424998821698,0.0,6.851952029892738,6.69501511641127,1.7671000472133547,4.52261463172937,3.7831634701713934,3.447092908503509,2.6120157541984472
2024-10-10,54.42949449766241,15.895504122692703,0.0,6.84511445779083,6.695368579875338,1.7671933412975622,4.524533244843278,3.7833632023664743,3.4472748978462087,2.6121536556251987
2024-10-14,54.43119259072917,15.896000031126038,0.0,6.841968223911294,6.695577462193094,1.7672484742505354,4.524914386227828,3.7834812358496492,3.4473824460359777,2.6122351496764096
2024-10-15,54.48401695998611,15.87539411363625,0.0,6.826988617392746,6.702075384421451,1.7689635530781205,4.499278504469352,3.7777845352367,3.4507280608320476,2.614770270947222
2024-10-16,54.486372906945114,15.876080582596726,0.0,6.82728382365634,6.702365189303726,1.7690400449474064,4.49514895149319,3.777947890666131,3.4508772739909683,2.6148833364003963
2024-10-17,54.48964539352632,15.877034110201832,0.0,6.827693874711439,6.702767737665346,1.7691462946296637,4.489412868747684,3.7781747966449486,3.451084535898305,2.6150403879744553
2024-10-18,54.49737002062315,15.878564059651929,0.0,6.828661790518792,6.703717943542374,1.7693970944891058,4.476593811118584,3.7787104028358125,3.45157377272352,2.6154111044967294
2024-10-22,54.49998903535017,16.047528869039937,0.0,6.828989959855926,6.5358383852245305,1.769482127529171,4.472003182112285,3.778891998721823,3.4517396471967055,2.615536794969449
2024-10-23,54.500905749976205,16.047798795780956,0.0,6.829104826575866,6.535948321001532,1.7695118910240912,4.465590513364169,3.783761405759214,3.451797707028934,2.615580789489032
2024-10-24,54.49998903535017,16.047528869039937,0.0,6.828989959855926,6.5358383852245305,1.769482127529171,4.467197418593737,3.7836977622403705,3.4517396471967055,2.615536794969449
2024-10-25,54.49998903535017,16.047528869039937,0.0,6.828989959855926,6.5358383852245305,1.769482127529171,4.472003182112285,3.778891998721823,3.4517396471967055,2.615536794969449
2024-10-29,54.49815569861079,16.046989042798266,0.0,6.828760238008124,6.535618524764988,1.769422603542992,4.473774988187305,3.778764879768993,3.4516235333915097,2.61689049092704
2024-10-31,54.49841759630756,16.047066158609187,0.0,6.828793054468704,6.535649932496438,1.769431106724403,4.4733159249769745,3.77878303909578,3.451640120599681,2.616903066721276
2024-11-04,54.50129863711369,16.048875657249383,0.0,6.829154056353058,6.535995437466685,1.7695246471141421,4.5297811896207945,3.7789828032102872,3.3893461634363082,2.6170414084356493
2024-11-05,54.410691935742626,16.15677570127158,0.0,6.8763350520762465,6.525129549835121,1.7665828678303612,4.479069565944454,3.772940257170289,3.3837114816332488,2.6287635884960756
2024-11-06,54.062595450966015,16.56969868252829,0.0,6.8528421189882875,6.483384543877614,1.7552810213645127,4.516440026343636,3.7488025887439407,3.3620639335071236,2.6488916336805857
2024-11-07,54.099862661140094,16.589469088103442,0.0,6.771697366464174,6.428222755414213,1.7564909970638316,4.607330209147505,3.7513867675613004,3.364381520041465,2.631158635063977
2024-11-08,54.09754001970046,16.64409206144727,0.0,6.771406640681403,6.368318327093818,1.7564155865437778,4.615718901641946,3.7512257112122853,3.3642370787887,2.631045672890333
2024-11-11,54.114964693255715,16.6733121411379,0.0,6.773587692725188,6.310721890545307,1.7569813233261111,4.620784471701719,3.752433971022734,3.365320690591363,2.6318931256939613
2024-11-12,54.113931807133866,16.672993899542185,0.0,6.771072545376826,6.310601438520686,1.7569477880251916,4.618310414661419,3.7590427585864896,3.3652564571014842,2.631842891051859
2024-11-13,54.12064627180957,16.677448843790607,0.0,6.771912701061403,6.281557500191735,1.757165790367025,4.619599302310451,3.7738261213402615,3.3656740186212506,2.6321694505076936
2024-11-14,54.13420940596215,16.68162836660811,0.0,6.773609804972039,6.25329728295516,1.7576061523542668,4.62553052596743,3.7747718770449357,3.366517487636737,2.632829096499174
2024-11-18,54.11703058379368,16.709738619992677,0.0,6.771460283633219,6.251312876363296,1.7570483977686764,4.622392472937325,3.77357399985205,3.365449164927645,2.631993600731432
2024-11-19,54.126716548682495,16.712729359503488,0.0,6.773865464117218,6.222601443609528,1.7573628774972414,4.633958706667669,3.774249401012713,3.3660515191605906,2.632464679749059
2024-11-20,54.12826662483224,16.716310417652952,0.0,6.774059453480828,6.222779645922586,1.7574132047008213,4.628125181886166,3.774357487635231,3.3661479158480563,2.6325400680411137
2024-11-21,54.13847350939226,16.717075644084634,0.0,6.775336827525032,6.176214212161712,1.7577445974244967,4.660266849630598,3.7750692124615868,3.366782665218974,2.6330364821007093
2024-11-22,54.13976579457464,16.71747468062459,0.0,6.775498554792543,6.13458914420181,1.7577865547821838,4.699763584690356,3.7751593233511174,3.3668630303099816,2.633099332672769
2024-11-25,54.14428927859139,16.719110178456294,0.0,6.767470744255783,6.135101701201933,1.7579334213093787,4.70015625919025,3.775474745344715,3.3671443383444846,2.633319333305779
2024-11-26,54.14609888385491,16.719668962959393,0.0,6.764354735570084,6.135306747984866,1.7579921747922393,4.70031334736371,3.7756009289009587,3.367256874720877,2.6334073438529595
2024-11-27,54.150494143128135,16.720787419286747,0.0,6.764903825781415,6.149890864595147,1.75813487817379,4.678730142319126,3.7759074097986933,3.3675302086693795,2.6336211082475662
2024-11-28,54.15010629743067,16.7206676588753,0.0,6.764855373059346,6.135760828926247,1.7581222857670382,4.693498856105871,3.7758803653650994,3.367506089183063,2.6336022452873706
2024-11-29,54.13899041606207,16.71723525641465,0.0,6.763466690101098,6.13450128588665,1.8179129102456313,4.652911752224247,3.775105256301179,3.3668148107949882,2.63306162196948
2024-12-02,54.124262443003246,16.71268749908518,0.0,6.761626756359619,6.132832455918201,1.8345998412879039,4.641384814568128,3.774078276520401,3.3658989023628885,2.652629010894425
2024-12-03,54.11819271653977,16.70795000854936,0.0,6.760868478592741,6.132144693835661,1.8940453143839484,4.595290783095129,3.7736550352279337,3.365521436052607,2.6523315337228484
2024-12-10,54.12206685286356,16.709146073546638,0.0,6.759682112514244,6.1325836731013865,1.8941809026100702,4.590131439791142,3.7739251782854075,3.3657623622215977,2.652521405065954
2024-12-11,54.09766905010394,16.761003798314412,0.0,6.756634900896342,6.129819152535866,1.8933270207326733,4.57375138274603,3.772223922448677,3.3642451029773692,2.651325669244696
2024-12-12,54.09895938799261,16.76140358186577,0.0,6.756796060187781,6.1299653610147535,1.8933721803787984,4.571475275358655,3.7723138975536514,3.3643253469693817,2.6513889086785993
2024-12-13,54.124520759437154,16.769561857947952,0.0,6.759034066999886,6.132861725811929,1.8942667851943613,4.527101878099715,3.774096288894107,3.365914966637247,2.652641670977642
2024-12-17,54.11870923600386,16.770863148971834,0.0,6.7583083278281455,6.132203220773313,1.894063391692551,4.534251216782275,3.773691052067717,3.365553557548933,2.652356848331368
2024-12-18,54.12477907833679,16.770357795336533,0.0,6.759066325691848,6.132890995985047,1.8942758259194281,4.534282501225259,3.7741143014397482,3.3659310310649455,2.644302145000401
2024-12-19,54.1265873796774,16.774259076748503,0.0,6.759292145157649,6.13309589502018,1.8943391134112912,4.527752018791591,3.774240394073605,3.366043486352515,2.644390490767261
2024-12-20,54.09186329123936,16.76349780610755,0.0,6.754955824144453,6.12916130068184,2.012368212262777,4.4697564033108454,3.771819087584967,3.363884052378107,2.642694022290096
2024-12-23,54.09599170286727,16.764777233641688,0.0,6.755471377436089,6.129629091939962,2.0125218006921943,4.462465322092973,3.7721069612286557,3.3641407915102395,2.6428957185909225
2024-12-30,54.056410712771076,16.728677524861062,0.0,6.750528529781976,6.125144160972912,2.11782221845935,4.450620254113701,3.768155321286468,3.3616793148063393,2.640961962947114
2025-01-02,54.02409271885153,16.71867617087914,0.0,6.746492680248078,6.121482201750304,2.1751507963573453,4.449150370277174,3.7659025039211356,3.359669511894476,2.639383045820822
2025-01-03,54.02409271885153,16.71867617087914,0.0,6.746492680248078,6.121482201750304,2.2346982885922704,4.390317447949068,3.765187934014316,3.359669511894476,2.639383045820822
2025-01-06,54.018946010422574,16.717083434245552,0.0,6.745849962730841,6.120899027050649,2.234485395789463,4.389899195967813,3.7648292361907836,3.3593494465583427,2.6486582910439793
2025-01-07,54.01907466618194,16.71474157051729,0.0,6.745866029176294,6.1209136050639295,2.3535746398926753,4.392053161897102,3.764838202803426,3.2402735251710024,2.6486645992963407
2025-01-09,54.02010393431927,16.715060049703183,0.0,6.744089184434617,6.121030231670068,2.3536194844110354,4.392136847158373,3.7649099372422024,3.2403352646642523,2.648715066396997
2025-01-13,54.01521525996444,16.713547381650866,0.0,6.743478862472211,6.12047629486989,2.3534064881674808,4.393882728024528,3.7645692230021703,3.240042023023535,2.6553817388248744
2025-01-14,54.01534389795351,16.713587185197234,0.0,6.7434949221612435,6.120490870869612,2.35341209283788,4.393893192117574,3.764578188376319,3.239811587833082,2.655388062653548
2025-01-15,54.02422139912769,16.716334087820712,0.0,6.744603225464889,6.121496782541589,2.353798879574941,4.396520859213169,3.764720521263077,3.222479765408761,2.655824479585164
2025-01-16,54.03181462059927,16.71868360482687,0.0,6.745551194074199,6.122357172189113,2.3541297111117827,4.404523744202927,3.765249660896304,3.2014925306244937,2.656197761475043
2025-01-17,49.51728817274086,15.32178550252637,8.32365520024635,6.181939376020973,5.61081515622754,2.2120147534201338,4.031272391324425,3.4506513210799374,2.916313963303015,2.4342641631103916
