date,CCB INTERNATIONAL SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,FORTUNE ORIGIN SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,EMPEROR SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD,THE HONGKONG AND SHANGHAI BANKING,TOTAL_CCASS_PCT
2024-04-11,0.0,8.025589098745773,5.111806952330178,0.0,2.3385605699614227,0.0,1.78869113795228,1.2122112693030291,0.0,1.2932526535430542,19.770111681835736
2024-04-12,0.0,8.025589098745773,5.111806952330178,0.0,2.3385605699614227,0.0,1.78869113795228,1.218134386431969,0.0,1.294178140594451,19.77696028601607
2024-04-15,0.0,8.025589098745773,5.133648446743143,0.0,2.3385605699614227,0.0,1.78869113795228,1.2212810424067182,0.0,1.294178140594451,19.801948436403787
2024-04-16,0.0,8.025589098745773,5.148641336975771,0.0,2.3385605699614227,0.0,1.78869113795228,1.2275743543562165,0.0,1.2873295364141144,19.81638603440558
2024-04-17,0.0,8.025589098745773,5.148641336975771,0.0,2.3385605699614227,0.0,1.78869113795228,1.2299806206898483,0.0,1.2906612897991432,19.822124054124238
2024-04-18,0.0,8.025589098745773,5.148641336975771,0.0,2.3385605699614227,0.0,1.78869113795228,1.2288700362281721,0.0,1.2908463872094225,19.82119856707284
2024-04-19,0.0,8.025589098745773,5.154749551514991,0.0,2.3385605699614227,0.0,1.78869113795228,1.2275743543562165,0.0,1.2888103156963493,19.823975028227032
2024-04-22,29.013982782198173,8.025774196156052,5.338551279922401,0.0,2.3385605699614227,1.7910241982601462,1.78869113795228,1.1818552940172133,0.0,1.25364180774327,50.73208126621096
2024-04-23,29.00694908060756,8.025774196156052,5.3374406954607245,0.0,2.3385605699614227,1.7910241982601462,1.7885060405420004,1.1305833113698287,0.08037179435833941,1.2527163206918732,50.75192620740795
2024-04-24,29.00694908060756,8.025774196156052,5.355024949437264,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.1335448699342987,0.08037179435833941,1.2238411246882919,50.74341172653509
2024-04-25,29.00694908060756,8.02595929356633,5.38834248328755,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.1005975309045715,0.08037179435833941,1.2212497609443809,50.741375655022026
2024-04-26,29.00694908060756,8.02595929356633,5.445352485653595,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0770901597990923,0.08037179435833941,1.2151415464051618,50.76877007174336
2024-04-29,29.00694908060756,8.02595929356633,5.460530473296503,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0667247048234476,0.08037179435833941,1.1921894675305205,50.75063052553599
2024-04-30,29.00694908060756,8.025774196156052,5.479040214324439,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0533976912833334,0.08037179435833941,1.1914490778894031,50.75488776597241
2024-05-02,29.00694908060756,8.025774196156052,5.491441740813157,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0454385026413207,0.08037179435833941,1.1860812529913014,50.753962278921016
2024-05-03,29.00694908060756,8.025774196156052,5.503473072481316,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0267436642031047,0.08037179435833941,1.1710883627586728,50.73230588191833
2024-05-06,29.00694908060756,8.025774196156052,5.51087696889249,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.031926391690927,0.08037179435833941,1.1710883627586728,50.74489250581733
2024-05-07,29.00694908060756,8.02595929356633,5.521427521278414,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0271138590236635,0.08037179435833941,1.1710883627586728,50.75081562294626
2024-05-08,29.00694908060756,8.02595929356633,5.524203982432605,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0247075926900318,0.08037179435833941,1.1710883627586728,50.75118581776683
2024-05-09,29.00694908060756,8.02595929356633,5.529756904740986,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0232268134077966,0.08037179435833941,1.1710883627586728,50.755257960792974
2024-05-10,29.00694908060756,8.02595929356633,5.530682391792382,0.0,2.3385605699614227,1.7910241982601462,1.788320943131721,1.0306307098189713,0.08037179435833941,1.1710883627586728,50.76358734425555
2024-05-13,29.00694908060756,8.02595929356633,5.536050216690485,0.0,2.3385605699614227,1.7910241982601462,1.7873954560803245,1.0308158072292506,0.08037179435833941,1.1712734601689523,50.76839987692281
2024-05-14,29.00694908060756,8.02595929356633,5.536050216690485,0.0,2.3385605699614227,1.7910241982601462,1.7873954560803245,1.0313710994600889,0.08037179435833941,1.1712734601689523,50.76895516915365
2024-05-16,29.00694908060756,8.02595929356633,5.536050216690485,0.0,2.3385605699614227,1.7910241982601462,1.7873954560803245,1.0317412942806474,0.08037179435833941,1.1718287523997903,50.769880656205046
2024-05-17,29.00694908060756,8.02595929356633,5.536050216690485,0.0,2.3385605699614227,1.7915794904909843,1.7873954560803245,1.0437726259488063,0.08037179435833941,1.1709032653483935,50.78154179305264
2024-05-20,29.00694908060756,8.02595929356633,5.543454113101659,0.0,2.3385605699614227,1.7915794904909843,1.7873954560803245,1.0352581450759555,0.08037179435833941,1.168126804194203,50.77765474743677
2024-05-21,29.00694908060756,8.02595929356633,5.548451743179202,0.0,2.3385605699614227,1.7915794904909843,1.7873954560803245,1.0378495088198667,0.08037179435833941,1.1653503430400125,50.782467280104036
2024-05-22,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7921347827218226,1.7873954560803245,1.0337773657937206,0.08037179435833941,1.1653503430400125,50.780246111180695
2024-05-23,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7921347827218226,1.7873954560803245,1.0206354496638856,0.08037179435833941,1.1629440767063806,50.76469792871722
2024-05-24,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7921347827218226,1.7873954560803245,1.020820547074165,0.08037179435833941,1.1629440767063806,50.76488302612751
2024-05-27,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0226715211769586,0.08037179435833941,1.1629440767063806,50.76710419505085
2024-05-28,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0232268134077966,0.08037179435833941,1.1623887844755427,50.76710419505085
2024-05-29,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0230417159975174,0.08074198917889813,1.1623887844755427,50.767289292461136
2024-06-03,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0241523004591935,0.08074198917889813,1.1623887844755427,50.76839987692281
2024-06-04,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.025447982331149,0.08074198917889813,1.1616483948344252,50.76895516915365
2024-06-05,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0274840538442223,0.08074198917889813,1.1549848880643678,50.764327733896664
2024-06-06,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.02803934607506,0.08074198917889813,1.1568358621671615,50.766734000230294
2024-06-07,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.026928761613384,0.08074198917889813,1.1568358621671615,50.76562341576862
2024-06-11,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0291499305367364,0.08074198917889813,1.1557252777054856,50.766734000230294
2024-06-12,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0334071709731618,0.08074198917889813,1.1556814096192491,50.77094737258049
2024-06-14,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0361836321273523,0.08074198917889813,1.1556814096192491,50.77372383373467
2024-06-17,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0424769440768507,0.08074198917889813,1.1556814096192491,50.78001714568418
2024-06-18,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0413663596151745,0.08074198917889813,1.1556814096192491,50.77890656122249
2024-06-20,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0404408725637777,0.08129728140973623,1.154570825157573,50.777425781940266
2024-06-21,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0402557751534984,0.08129728140973623,1.1534602406958967,50.77613010006831
2024-06-24,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0374793139993077,0.08129728140973623,1.1529049484650586,50.77279834668328
2024-06-25,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0372942165890287,0.08129728140973623,1.1527198510547794,50.77242815186271
2024-06-27,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0363687295376316,0.08129728140973623,1.1527198510547794,50.77150266481132
2024-06-28,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0361836321273523,0.08129728140973623,1.1536453381061762,50.77224305445244
2024-07-02,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.038034606230146,0.08129728140973623,1.1527198510547794,50.773168541503836
2024-07-03,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0361836321273523,0.08129728140973623,1.1527198510547794,50.77131756740104
2024-07-05,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0361836321273523,0.08129728140973623,1.1525347536444999,50.77113246999077
2024-07-08,29.00694908060756,8.027254975438286,5.548451743179202,0.0,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.035998534717073,0.08129728140973623,1.1525347536444999,50.77094737258049
2024-07-10,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0358134373067935,0.08129728140973623,1.1525347536444999,52.86574196455168
2024-07-11,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.038034606230146,0.08129728140973623,1.1525347536444999,52.86796313347504
2024-07-12,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0258181771517076,0.08129728140973623,1.1543857277472935,52.85759767849939
2024-07-15,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0250777875105903,0.08129728140973623,1.1543857277472935,52.856857288858286
2024-07-16,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0250777875105903,0.08129728140973623,1.1569770914912048,52.85944865260219
2024-07-17,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0239672030489142,0.08129728140973623,1.1553112147986906,52.856672191448
2024-07-19,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0234119108180761,0.08129728140973623,1.1553112147986906,52.85611689921716
2024-07-22,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.01933976779193,0.08129728140973623,1.1553112147986906,52.85204475619102
2024-07-23,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0200801574330474,0.08129728140973623,1.1553112147986906,52.85278514583214
2024-07-25,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0210056444844442,0.08129728140973623,1.154570825157573,52.85297024324242
2024-07-30,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0200801574330474,0.08129728140973623,1.154570825157573,52.85204475619102
2024-07-31,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0195248652022095,0.08129728140973623,1.154570825157573,52.85148946396018
2024-08-06,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0206354496638856,0.08129728140973623,1.154570825157573,52.85260004842185
2024-08-07,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0230417159975174,0.08129728140973623,1.1521645588239413,52.85260004842185
2024-08-12,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0230417159975174,0.08129728140973623,1.1499433899005889,52.85037887949851
2024-08-13,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0235970082283554,0.08129728140973623,1.1499433899005889,52.850934171729335
2024-08-21,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0230417159975174,0.08129728140973623,1.1499433899005889,52.85037887949851
2024-08-22,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.021931131535841,0.08129728140973623,1.1499433899005889,52.84926829503682
2024-08-23,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0228566185872379,0.08129728140973623,1.1499433899005889,52.85019378208822
2024-08-26,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0232268134077966,0.08129728140973623,1.1499433899005889,52.85056397690878
2024-08-27,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0230417159975174,0.08129728140973623,1.1499433899005889,52.85037887949851
2024-08-29,29.00694908060756,8.027254975438286,5.548451743179202,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0226715211769586,0.08129728140973623,1.1497582924903094,52.849823587267664
2024-08-30,29.00694908060756,8.027254975438286,5.555115249949258,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0226715211769586,0.08129728140973623,1.1497582924903094,52.85648709403772
2024-09-02,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.020820547074165,0.08129728140973623,1.1497582924903094,52.85648709403772
2024-09-03,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0185993781508127,0.08129728140973623,1.151609266593103,52.85611689921716
2024-09-04,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0230417159975174,0.08129728140973623,1.1512390717725445,52.86018904224331
2024-09-05,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0241523004591935,0.08129728140973623,1.151053974362265,52.8611145292947
2024-09-09,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0232268134077966,0.08129728140973623,1.1508688769519857,52.860003944833025
2024-09-11,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0134166506629902,0.08129728140973623,1.1503135847211476,52.849638489857384
2024-09-13,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7873954560803245,1.0134166506629902,0.08129728140973623,1.1506837795417062,52.85000868467794
2024-09-16,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7875805534906037,1.0128613584321522,0.08129728140973623,1.1506837795417062,52.849638489857384
2024-09-17,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7875805534906037,1.0145272351246666,0.08129728140973623,1.1503135847211476,52.850934171729335
2024-09-19,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7875805534906037,1.015267624765784,0.08129728140973623,1.1503135847211476,52.85167456137045
2024-09-23,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7875805534906037,1.0150825273555046,0.08129728140973623,1.1503135847211476,52.85148946396018
2024-09-24,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7875805534906037,1.0185993781508127,0.08129728140973623,1.1503135847211476,52.855006314755485
2024-09-25,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7925049775423811,1.7875805534906037,1.0197099626124888,0.08129728140973623,1.1503135847211476,52.85611689921716
2024-09-26,29.00694908060756,8.027254975438286,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7875805534906037,1.0163782092274602,0.08129728140973623,1.1521645588239413,52.85371063288353
2024-09-27,29.00694908060756,8.026884780617728,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7875805534906037,1.0163782092274602,0.08129728140973623,1.1506837795417062,52.85185965878073
2024-09-30,29.00694908060756,8.026884780617728,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7875805534906037,1.0136017480732697,0.08129728140973623,1.1538304355164555,52.852229853601294
2024-10-02,29.00694908060756,8.026884780617728,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7875805534906037,1.0150825273555046,0.08129728140973623,1.1584578707734396,52.85833806814051
2024-10-03,29.00694908060756,8.026884780617728,5.5569662240520525,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.78572957938781,1.013786845483549,0.08129728140973623,1.1584578707734396,52.85519141216576
2024-10-04,29.00694908060756,8.026884780617728,5.562148951539875,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7855444819775308,1.0010151241742729,0.08129728140973623,1.1579025785426016,52.84686202870319
2024-10-07,29.00694908060756,8.026884780617728,5.562148951539875,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7855444819775308,0.993981422583657,0.08129728140973623,1.1597535526453953,52.84167930121537
2024-10-08,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7855444819775308,0.9919453510705839,0.08129728140973623,1.1634555008509826,52.84519615201068
2024-10-09,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7855444819775308,0.9949069096350538,0.08037179435833941,1.1704892024415985,52.85426592511436
2024-10-10,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,0.9949069096350538,0.08037179435833941,1.1804844625966844,52.86407608785917
2024-10-14,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,0.9928708381219807,0.08037179435833941,1.1804844625966844,52.8620400163461
2024-10-15,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,0.9962025915070094,0.08037179435833941,1.1804844625966844,52.86537176973113
2024-10-16,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,0.9960174940967299,0.08037179435833941,1.1804844625966844,52.86518667232085
2024-10-18,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0039766827387426,0.08037179435833941,1.1804844625966844,52.873145860962865
2024-10-21,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0028660982770665,0.08037179435833941,1.1804844625966844,52.87203527650119
2024-10-22,29.00694908060756,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0069382413032126,0.08037179435833941,1.1804844625966844,52.87610741952733
2024-10-24,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.030445612408692,0.08037179435833941,1.1840013133919922,52.901650862145885
2024-10-29,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0297052227675745,0.08037179435833941,1.1840013133919922,52.90091047250477
2024-10-30,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0300754175881333,0.08037179435833941,1.1828907289303159,52.90017008286365
2024-11-04,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0328518787423238,0.08037179435833941,1.1828907289303159,52.90294654401784
2024-11-05,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0337773657937206,0.08037179435833941,1.1828907289303159,52.903872031069234
2024-11-07,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.033592268383441,0.08037179435833941,1.1828907289303159,52.90368693365895
2024-11-08,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0322965865114857,0.08037179435833941,1.1828907289303159,52.90239125178701
2024-11-11,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0334071709731618,0.07963140471722194,1.1828907289303159,52.90276144660756
2024-11-13,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0308158072292506,0.07963140471722194,1.1828907289303159,52.90017008286365
2024-11-14,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7853593845672513,1.0313710994600889,0.07963140471722194,1.1828907289303159,52.900725375094495
2024-11-15,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.782212728592502,1.0337773657937206,0.07963140471722194,1.1875181641873,52.90461242071035
2024-11-18,29.005468301325322,8.026884780617728,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7811021441308261,1.0358134373067935,0.07963140471722194,1.191960502034005,52.90998024560846
2024-11-19,29.005468301325322,8.025404001335493,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.7742535399504895,1.0367389243581904,0.07963140471722194,1.1991793010349001,52.90979514819818
2024-11-20,29.005468301325322,8.025404001335493,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.762962597923448,1.0374793139993077,0.07963140471722194,1.1993643984451796,52.89942969322253
2024-11-25,29.005468301325322,8.025404001335493,5.563999925642668,2.0949796893814834,2.3385605699614227,1.7915794904909843,1.762962597923448,1.08356856915887,0.07963140471722194,1.2010302751376938,52.947184825074615
