date,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA PA SECURITIES (HONG KONG) CO LTD,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-05-14,86.64199281490407,6.84804741135747,1.6334311801297334,1.3164048657910712,1.21191607144455,0.0,2.3482076563731096,0.0
2024-05-16,86.64582763839388,6.848350509799913,1.629077420290332,1.3164631306132137,1.2119697115336967,0.0,2.348311589368959,0.0
2024-05-17,85.56955958250121,6.76328396833857,1.6211949406858925,1.3010609652348186,1.196915273013276,0.0,2.3144859721168913,1.233499298109347
2024-05-20,85.58143265623855,6.76422239749088,1.6037430745622208,1.3027620779910474,1.197081349166562,0.0,2.3170879941274967,1.2336704504232407
2024-05-21,85.57663423660266,6.763843137918258,1.6092600017352714,1.3026890341199422,1.1970142306517941,0.0,2.316958078558383,1.2336012804136978
2024-05-22,85.62052202692705,6.762108085763508,1.5682792413013327,1.3027348977236246,1.1967071741340998,0.0,2.3163637355163136,1.2332848386340702
2024-05-23,85.67280112576827,6.76241004936875,1.5085872514591103,1.3029830939986293,1.1948603901215373,0.0,2.325018178010825,1.233339911272875
2024-05-24,85.68428985988541,6.761067481675273,1.4857745705421845,1.3032943614755306,1.2079220918748432,0.0,2.3245565830661596,1.2330950514806023
2024-05-27,85.68469682920845,6.761099594295457,1.5042102212390682,1.3033955444029843,1.207927829067003,0.0,2.3055690735518426,1.2331009082351971
2024-05-28,85.69951314447219,6.762268701345206,1.4861335530705588,1.3046660242146089,1.208136699964533,0.0,2.305967744954324,1.2333141319785785
2024-05-29,85.71246126246935,6.763290395049883,1.496810677680274,1.3060034252182382,1.2083192342167577,0.0,2.279614535141555,1.2335004702239485
2024-05-30,85.71229836876263,6.763277541639471,1.4968078330409307,1.306190989904814,1.208316937845891,0.0,2.2796102028092893,1.233498125996973
2024-05-31,85.71482311206157,6.761228047826719,1.4976841752083396,1.3062701441893871,1.207950778380645,0.0,2.2789194065234093,1.2331243358099364
2024-06-03,85.70684426208877,6.760503686443041,1.4975447617801043,1.3155521343812284,1.207838335075213,0.0,2.2787072710329004,1.2330095491987527
2024-06-04,85.72836881568651,6.762186541563412,1.4823360026845844,1.3064736811252224,1.2080439862924297,0.0,2.279274497141596,1.233316475506255
2024-06-05,85.73684044993657,6.762854777433313,1.4824824863821509,1.3072679174237682,1.208163364591017,0.0,2.268952653013676,1.233438351219504
2024-06-06,85.73659605241942,6.76283549954871,1.4824782604853601,1.3075492464132188,1.2081599206557718,0.0,2.268946185240989,1.2334348352365374
2024-06-07,85.73537408573337,6.762739111774247,1.4838823881869392,1.3075306104783553,1.208142701274056,0.0,2.268913846930648,1.233417255622377
2024-06-11,85.73872467316761,6.762141568892395,1.4845113449444765,1.3074150795379802,1.208035952062017,0.0,2.2658631081971725,1.233308273198352
2024-06-12,85.74214609903783,6.762411413891724,1.485330684891081,1.3074672522731507,1.2080841590475337,0.0,2.2612029021763473,1.2333574886823466
2024-06-13,85.74817793682806,6.760766978716387,1.4824047785754038,1.3071493116734674,1.2077903857225594,0.0,2.2606530389155477,1.2330575695685837
2024-06-14,85.74809648521457,6.760760556709624,1.48249835977187,1.3071480700211893,1.2077892384506521,0.0,2.2606508915365366,1.2330563982955496
2024-06-18,85.74801503375585,6.760754134715059,1.4825919407905517,1.30714682837127,1.2077880911809242,0.0,2.2606487441616054,1.2330552270247406
2024-06-19,85.74597879757697,6.760593588816005,1.4845514605719983,1.3074957357971435,1.2077594101460718,0.0,2.260595061114146,1.2330259459776767
2024-06-20,85.7515175862174,6.761030291498715,1.4868321972315397,1.3075801938980414,1.2078374257474462,0.0,2.2607410849676346,1.224461220439212
2024-06-24,85.7515175862174,6.761030291498715,1.485882266106296,1.3075801938980414,1.20878735687269,0.0,2.2607410849676346,1.224461220439212
2024-06-25,85.74891100831269,6.760824777326289,1.4848871976829225,1.3075404475502448,1.2087506135181159,0.0,2.2646619549615243,1.2244240006482132
2024-06-26,85.74891100831269,6.760824777326289,1.4839372954326135,1.3075404475502448,1.2097005157684249,0.0,2.2646619549615243,1.2244240006482132
2024-06-27,85.73778574506797,6.757544664808736,1.501636504654304,1.3069060752760808,1.2091136119608348,0.0,2.263183444704391,1.2238299535276922
2024-06-28,85.73770434214265,6.757538248922219,1.5017300229888026,1.3069048344465364,1.2091124639794146,0.0,2.263181295946392,1.2238287915739814
2024-07-02,85.73762293937192,6.757531833047885,1.501823541145721,1.3069035936193483,1.2091113160001743,0.0,2.2631791471924743,1.223827629622477
2024-07-03,85.73680892016608,6.757467674974596,1.50180928237385,1.3068911854770542,1.2090998363276633,0.0,2.264107090451966,1.2238160102287854
2024-07-04,85.73233209081513,6.757114827346995,1.5069524594616686,1.3068229449058066,1.2090367020250963,0.0,2.26398886793816,1.223752107507145
2024-07-05,85.73241348353947,6.757121242429511,1.506953890135058,1.3068241855798575,1.2090378498626577,0.0,2.263896079138197,1.223753269315246
2024-07-08,85.73575071830658,6.757384271300615,1.5148927265875922,1.3068750552443098,1.1973121192652372,0.0,2.263984203948842,1.2238009053468326
2024-07-09,85.7353437245468,6.757352193512671,1.5155501253274413,1.3068688514146605,1.1971165526689036,0.0,2.263973456653396,1.2237950958761334
2024-07-10,85.73355299790782,6.757211054863705,1.5176071384594119,1.3068415552639225,1.1970915488792444,0.0,2.2639261697656012,1.2237695348602953
2024-07-11,85.73371578814752,6.757223885406345,1.5176100200806815,1.3068440366850536,1.1970938219078706,0.0,2.2637405892276368,1.223771858544885
2024-07-12,85.73387857900545,6.75723671599771,1.517423022088032,1.3068465181156081,1.197096094945129,0.0,2.2637448876097754,1.2237741822382993
2024-07-16,85.73363439295039,6.757217470128935,1.5177035188107038,1.3068427959733102,1.1970926853924786,0.0,2.2637384400426885,1.223770696701487
2024-07-17,85.73339020828632,6.757198224369791,1.517984013935566,1.306839073852215,1.1970892758592502,0.0,2.2637319925123296,1.22376721118453
2024-07-18,85.73363439295039,6.757217470128935,1.518652914230953,1.3068427959733102,1.1970926853924786,0.0,2.2627890446224392,1.223770696701487
2024-07-19,85.73575071830658,6.757384271300615,1.5185954601258795,1.3068750552443098,1.197122235494043,0.0,2.259521935325777,1.2247503242028037
2024-07-22,85.73672751909565,6.757461259234272,1.5186127617209704,1.305940515002935,1.1983701330692147,0.0,2.258123533902567,1.2247642779743995
2024-07-26,85.73672743769465,6.757461252818538,1.5185178173119598,1.3059406087060037,1.1984650748986412,0.0,2.2581235317586374,1.2247642768115719
2024-07-29,85.73672751909565,6.757461259234272,1.5185178187536856,1.305940515002935,1.1984650760364994,0.0,2.258123533902567,1.2247642779743995
2024-07-30,85.74242596733612,6.7579103904798545,1.5186187462726475,1.306027313678896,1.1918982819782757,0.0,2.2582736189413937,1.2248456813128143
2024-08-01,85.74250737922749,6.757916807073045,1.518525238823771,1.3060285537435734,1.191899413678159,0.0,2.258275763157917,1.224846844296045
2024-08-02,85.75016078736765,6.758520021243969,1.5221742231427646,1.3061451303386606,1.1920058030637009,0.0,2.2564832229907372,1.214510811852524
2024-08-05,85.7444613110015,6.7580708089652095,1.524446838489059,1.3084321042902045,1.1938256057504166,0.0,2.256333243414233,1.2144300880893844
2024-08-06,85.74283302833898,6.757942473567658,1.5263168838942378,1.3084072572356202,1.193802935067014,0.0,2.256290395768508,1.2144070261279813
2024-08-07,85.73851837835164,6.757602408335635,1.529373261735979,1.3083414171046557,1.1956417609288048,0.0,2.2561768573772083,1.2143459161660775
2024-08-08,85.73949524220686,6.757679401239939,1.528251334300327,1.3083563237238138,1.1956553835017407,0.0,2.2562025631820743,1.2143597518452525
2024-08-09,86.56184223479055,6.756428483890973,1.5417330651667718,1.3081141332429107,1.195434055147168,0.0,1.422313066645757,1.2141349611158803
2024-08-13,86.5620065787444,6.756441311461902,1.5415461349852941,1.308116616792743,1.1954363247656756,0.0,1.4223157670105708,1.2141372662394183
2024-08-19,86.56192440668946,6.756434897670349,1.5424939570860317,1.308115375016648,1.1954351899553446,0.0,1.4214600599056086,1.214136113676555
2024-08-21,86.56274613425929,6.75649903613385,1.541559305416418,1.3081277928836899,1.19544653815561,0.0,1.4214735537474872,1.214147639403657
2024-08-22,86.55970582017633,6.756261729901222,1.5450174279598603,1.3080818479532363,1.1954045508907913,0.0,1.4214236278121744,1.2141049953063783
2024-08-23,86.52685118929064,6.753697320939803,1.544431000628267,1.3455413854085052,1.1949508227397254,0.0,1.4208841117846938,1.2136441692083766
2024-08-26,86.55989844502966,6.75368450378606,1.5446178494171245,1.3123273656124113,1.19494855496436,0.0,1.4208814152335683,1.2136418659568142
2024-08-27,86.56014485554347,6.753703729534917,1.5471842811770442,1.3123311014215593,1.194951956630636,0.0,1.4180387548549371,1.213645320837436
2024-08-28,86.56474477599461,6.754062630273339,1.541952368484957,1.312400840429993,1.1950154579562473,0.0,1.4181141113077234,1.2137098155531172
2024-08-30,86.56236261330058,6.753876766200468,1.5476034920099004,1.3094230539116203,1.1949825724986618,0.0,1.4180750864305567,1.213676415648208
2024-09-02,86.55915922190565,6.753626827196239,1.5512468948730378,1.3093745964248256,1.1949383500817328,0.0,1.4180226080855567,1.2136315014329677
2024-09-03,86.55915922190565,6.753626827196239,1.551436673059345,1.3091848182385186,1.1949383500817328,0.0,1.4180226080855567,1.2136315014329677
2024-09-04,86.55899495181494,6.753614010310061,1.5515286176896277,1.3091823336960304,1.1950309712667833,0.0,1.4180199169930767,1.2136291982294867
2024-09-05,86.56466263027085,6.754056220997084,1.551630208117348,1.3039539287958217,1.1951092190709975,0.0,1.4181127655865482,1.2124750271613576
2024-09-09,86.56622342568282,6.754177999326043,1.54995004156007,1.3038825427683438,1.1951307673671414,0.0,1.4181383347256282,1.2124968885699512
2024-09-10,86.56959164966445,6.7544407991042155,1.5461194271917917,1.3039332758172857,1.1951772689696432,0.0,1.4181935133779853,1.2125440658746331
2024-09-11,86.57263149143601,6.754677977435468,1.5426622754017068,1.3039790626896002,1.1952192369368868,0.0,1.4182433124332885,1.212586643667032
2024-09-12,86.57501421936246,6.754863885609606,1.540047352636108,1.3039200454715898,1.1952521328094623,0.0,1.4182823465701606,1.2126200175406145
2024-09-13,86.575178550261,6.754876707240211,1.5398604625427639,1.3039225204853642,1.1952544015570765,0.0,1.418285038658802,1.2126223192547854
2024-09-20,86.57583588009365,6.754927994249373,1.5420550236893553,1.3009902920195522,1.1952634766336618,0.0,1.4182958071155665,1.2126315261988487
2024-09-23,86.57189205081602,6.754620283875905,1.5465401242034194,1.3009310274043,1.1952090282411552,0.0,1.4182311988276817,1.2125762866315102
2024-09-24,86.57107046494177,6.754556181076719,1.5474744687116624,1.3009186812890636,1.195197685450428,0.0,1.4182177395085909,1.2125647790217657
2024-09-25,86.57024889466142,6.754492079494222,1.5474597829855155,1.3003369279079806,1.1952812441250193,0.0,1.4196277991954083,1.2125532716304386
2024-09-26,86.56934518536346,6.754421569158707,1.5474436290086937,1.3013672565065753,1.1952687665500121,0.0,1.419612979660312,1.2125406137522432
2024-09-27,86.57189205081602,6.754620283875905,1.5492923126915086,1.3012157365582402,1.1954937373950953,0.0,1.4196547445973828,1.2078311340658394
2024-09-30,86.58766952418043,6.755851293607712,1.5475813393811517,1.3042055693754309,1.1957116126217104,0.0,1.41516745515417,1.1938132056793882
2024-10-02,86.58988869259913,6.756024440337663,1.547431157016611,1.3042389950563267,1.195837180474498,0.0,1.4127357324179994,1.1938438020977744
2024-10-03,86.60871510319068,6.757493338057719,1.547577713323856,1.3045225632558148,1.1960971799051496,0.0,1.4104794177386015,1.1751146845281821
2024-10-04,86.55964307368782,6.757576629217238,1.551651286380147,1.321348073118707,1.2434095166110226,0.0,1.3914073358503405,1.174964085134725
2024-10-07,86.58890624924325,6.759861159793014,1.557113946231185,1.3076452423982081,1.2438298754489274,0.0,1.3766835932495878,1.1659599336358168
2024-10-08,86.57714928176156,6.758943311638105,1.5598459865726773,1.3236092678855076,1.2436609892944317,0.0,1.3603550918935199,1.1764360709541921
2024-10-09,86.52103938658493,6.754562899440811,1.5789515135683079,1.4459172574371322,1.2904892178202518,0.0,1.2295705356260898,1.17946918952248
2024-10-10,86.5217782827598,6.754620583915299,1.6789787664316977,1.3681200324636722,1.2905002386950992,0.0,1.216296474970131,1.1697056207643006
2024-10-14,86.51816602142766,6.7543385802945615,1.6885870172176858,1.3680629138145983,1.2906361321754867,0.0,1.2162456949143794,1.1639636401556166
2024-10-15,86.51980792100497,6.75446676083941,1.6848235598985806,1.3680888762456485,1.2982516302394895,0.0,1.2105755224817578,1.163985729290149
2024-10-16,86.52161408251916,6.7546077650580445,1.6746106610869085,1.3681174360579695,1.3087165819192341,0.0,1.2083234450521698,1.1640100283064998
2024-10-17,86.53039967073781,6.755293642257996,1.6626336097398442,1.3682563576043993,1.3107474553496992,0.0,1.2085410399564451,1.1641282243538054
2024-10-18,86.53352021553519,6.755537258334085,1.660985322458634,1.3683057010175173,1.3107947248199436,0.0,1.2066865715381976,1.164170206296427
2024-10-21,86.5302354377724,6.75528082084597,1.6552283322098873,1.3682537606812382,1.327826787311131,0.0,1.1990488463176199,1.1641260148617525
2024-10-22,86.5434581866643,6.756313100274499,1.6458950053573926,1.3684628445443103,1.3280296934986815,0.0,1.1935372638469066,1.164303905813917
2024-10-23,86.54846910372453,6.756704294771321,1.645990303644918,1.368542079346775,1.3281065871979523,0.0,1.1878163116205815,1.1643713196939167
2024-10-24,86.54715470868426,6.756601681996009,1.645965306305117,1.36852129556007,1.3280864174973297,0.0,1.1893169533477375,1.1643536366094729
2024-10-25,86.55175526599733,6.756960840345978,1.646052800316358,1.3647971375900234,1.3281570141298933,0.0,1.1878614118654578,1.16441552975496
2024-10-29,86.55487735130573,6.757204576687364,1.6461121765502535,1.3619985876906198,1.328204923262277,0.0,1.187144852081049,1.1644575324226953
2024-10-30,86.55767098698436,6.757422671477293,1.6461653062853785,1.3620425474068742,1.3282477922579443,0.0,1.183955579262513,1.1644951163256292
2024-10-31,86.55882135997408,6.75751247930637,1.646661835977634,1.3620606492913117,1.328265445001675,0.0,1.1821676376933863,1.1645105927555421
2024-11-01,86.55931438633017,6.757550969106735,1.646671215122035,1.3620684073890788,1.328273010606913,0.0,1.181604785807908,1.16451722563715
2024-11-04,86.58060204594095,6.7402220162981346,1.6471711376343616,1.3624033828776052,1.328599674743759,0.0,1.1761981254324572,1.1648036170727338
2024-11-07,86.58298625812938,6.740407625073129,1.645697186969755,1.3662391740880984,1.3286362610398021,0.0,1.1711978018628446,1.1648356928369965
2024-11-08,86.58306847468481,6.7404140255580405,1.6456037927321667,1.366240471427029,1.3286375226721567,0.0,1.1711989139964538,1.1648367989293413
2024-11-11,86.58134195980952,6.740279617927475,1.6429122371323803,1.3662132278268806,1.3389611291066754,0.0,1.1654782567658557,1.1648135714312164
2024-11-12,86.59449809533967,6.712812968347909,1.6336649319225554,1.3664208255145753,1.3391645858062988,0.0,1.1884480268619264,1.164990566207068
2024-11-13,86.59819897886355,6.71309986115819,1.624617292268423,1.366479223731911,1.3392218191439864,0.0,1.1933424691542578,1.1650403556796882
2024-11-14,86.60494362454266,6.713622706673522,1.6152457313432043,1.3665856510976138,1.3412257422261193,0.0,1.1932454500096832,1.1651310941072026
2024-11-15,86.60354525801581,6.713514305179635,1.6154096095786343,1.3665635855254816,1.3412040861276986,0.0,1.1946508742521205,1.1651122813206203
2024-11-18,86.59466257233483,6.712825718618773,1.6167634359983813,1.3751606293031344,1.3410665225407157,0.0,1.1945283422220183,1.1649927789821513
2024-11-19,86.59038637351489,6.712494227317071,1.6205771609824278,1.3761373360560423,1.3410002982849611,0.0,1.1944693542828584,1.1649352495617604
2024-11-20,86.58734395073998,6.712258378440899,1.6203302974416671,1.3797924879462828,1.3409531811623854,0.0,1.1944273856426941,1.1648943186260874
2024-11-21,86.58767285100302,6.712283874817684,1.6199566042693583,1.379797729059955,1.3409582747457416,0.0,1.1944319226507996,1.164898743453439
2024-11-22,86.58463061890538,6.712048040722829,1.6191400183403144,1.384022389731399,1.3409111605761292,0.0,1.1943899566409288,1.1648578150830238
2024-11-25,86.5843017417535,6.712022546137623,1.6191338683093692,1.3843969659305784,1.3409060673506894,0.0,1.1943854199516302,1.164853390566596
2024-11-26,86.58915293310791,6.7123986109102365,1.6139066236076316,1.3841896408181724,1.3409811963497127,0.0,1.1944523396138151,1.1649186555925164
2024-11-27,86.58923516137514,6.712404985252611,1.6138131925287496,1.384190955295931,1.3409824697951318,0.0,1.1944534739100043,1.164919761842425
2024-11-28,86.59046860412477,6.712500601841049,1.6228578613356321,1.3826912318477853,1.3410015717666606,0.0,1.185543773240917,1.1649363558431858
2024-11-29,86.53171355690465,6.707945905508023,1.7528144439502231,1.3771028909670648,1.3400916493243693,0.0,1.1261856527535081,1.1641459005921704
2024-12-02,86.53713375912847,6.708366080052358,1.7529242373237337,1.3719692893747641,1.3401755904303434,0.0,1.125212222940454,1.1642188207498776
2024-12-03,86.53754440817836,6.708397913602158,1.7573931852397955,1.3717859858214614,1.340181950033545,0.0,1.1204722117481787,1.1642243453764956
2024-12-05,86.5374622780566,6.708391546868028,1.7573915173519754,1.3717846839015744,1.340180678108076,0.0,1.1205660552667696,1.1642232404469774
2024-12-10,86.53647672875502,6.816792526050943,1.7573715029450705,1.264430552127082,1.340165415190762,0.0,1.1205532934747773,1.1642099814563471
2024-12-12,86.53894064410063,6.816986617610338,1.7574215398171247,1.2616192973369895,1.3402035731359083,0.0,1.1205851984997997,1.1642431294991988
2024-12-17,86.5171809115932,6.815272524461034,1.8043271020349063,1.2491568309996604,1.3398665864448314,0.0,1.110245657389064,1.1639503870773136
2024-12-18,86.51668836508837,6.813715578524265,1.80450659819574,1.249149719489269,1.339858958519405,0.0,1.1121370195316158,1.1639437606513379
2024-12-19,86.49969894430815,6.812377558273748,1.8698940418673746,1.2467225152565082,1.3206227465291318,0.0,1.0869689986158175,1.1637151951492608
2024-12-20,86.49978100276543,6.812384020876504,1.8587016751082819,1.2467236979672864,1.3317232743923884,0.0,1.0869700297754654,1.163716299114648
2024-12-23,86.5093829171165,6.81124270746492,1.8731394198078017,1.2463877099739193,1.2825355152186528,0.0,1.1134662528928918,1.1638454775253155
2024-12-27,86.52095728778897,6.799913347526804,1.8698791467483167,1.2475033564548927,1.2271971483251791,0.0,1.1705485209726596,1.1640011921831726
2024-12-30,86.55071216371893,6.801901254692557,1.8624528015525312,1.2524240503763964,1.2275559108387977,0.0,1.1406123390203224,1.164341479800474
2025-01-02,86.55452797451524,6.80141254244067,1.8594027303446534,1.252351540344939,1.2274848405669645,0.0,1.1405463024119085,1.1642740693756248
2025-01-03,86.57499053971237,6.801431908375631,1.8540929897631477,1.2522601948776542,1.2123974328760916,0.0,1.1405495499351803,1.16427738445992
2025-01-06,86.57470353758193,6.800663810853955,1.8556867155929975,1.2521187749582698,1.2122605147276746,0.0,1.1404207456930067,1.1641459005921704
2025-01-07,86.56665261319192,6.800031390205592,1.865003327380771,1.2518125518880194,1.2121477818236475,0.0,1.1403146934534816,1.1640376420565746
2025-01-08,86.5717458811454,6.800431479396024,1.866062031189162,1.245053592819457,1.212219100203944,0.0,1.1403817854353213,1.164106129810692
2025-01-09,86.55860318603733,6.799399087168891,1.8713768344554984,1.2505575560575708,1.2231363774763389,0.0,1.1329975551504896,1.1639294036538863
2025-01-10,86.56008154002247,6.799515215645633,1.8641026825866565,1.2561771055056878,1.2231572676995106,0.0,1.133016905872303,1.1639492826677449
2025-01-13,86.55416842705093,6.799050725537647,1.8707116873417136,1.2561861713447424,1.2230737110879968,0.0,1.1329395069507229,1.1638697706862506
2025-01-14,86.50861528199671,6.79547240978972,1.8756064854506551,1.2548612478875838,1.2224300118279183,0.0,1.1797573328020428,1.1632572302453708
2025-01-15,86.49058425524142,6.794048579207458,1.8930374580982838,1.2545983213810081,1.222173880520107,0.0,1.1825440083567835,1.163013497194954
2025-01-16,86.48484461807539,6.793597716560745,1.892911833462438,1.2545150644667924,1.2220927753375213,0.0,1.189101674118263,1.1629363179788514
2025-01-17,86.48476262877774,6.793591276099326,1.8929100389455789,1.254608677087484,1.2220916167700433,0.0,1.1891005468269842,1.162935215492834
2025-01-20,86.48500859713702,6.793610597520221,1.89272581811687,1.2545174430824213,1.222095092479067,0.0,1.1891039287072327,1.1629385229571572
2025-01-21,86.48090930713403,6.793288588186368,1.8925413073873287,1.2592926631603525,1.22203716657634,0.0,1.1890475665477491,1.1628834010078324
2025-01-22,86.48492660752848,6.793604157034378,1.8879839185293463,1.25935116112196,1.222093933907196,0.0,1.1891028014116793,1.1629374204669591
2025-01-23,86.48484461807539,6.793597716560745,1.8879821286825489,1.2594447692466813,1.2220927753375213,0.0,1.189101674118263,1.1629363179788514
2025-01-24,86.48484461807539,6.793597716560745,1.9038140651871927,1.2390623360221396,1.2220927753375213,0.0,1.1936521708381607,1.1629363179788514
2025-02-03,86.85495579981625,6.395578553509118,1.911961421832082,1.232083097297529,1.2387476376584614,0.0,1.1987603954928665,1.1679130943936935
2025-02-04,86.85503849251762,6.395489434789314,1.9119632421686814,1.2320842703368644,1.2387488170429597,0.0,1.1987615368063873,1.1679142063381742
2025-02-05,86.48715350052419,6.795280788975566,1.9013999730413793,1.226012387882485,1.23350194701044,0.0,1.1936840377225773,1.1629673648433685
2025-02-06,86.85793283626853,6.395702557081365,1.9095514705812344,1.2312684292758538,1.2387900969152594,0.0,1.1988014841487995,1.167953125728959
2025-02-07,86.85801553463874,6.395708646498423,1.9095532886856874,1.2311743905063133,1.2387912763806082,0.0,1.1988026255405608,1.1679542377496672
2025-02-10,86.85024257610492,6.395136291974805,1.9035750462684409,1.2271609075468968,1.257340116832573,0.0,1.1986953442143504,1.1678497170580127
2025-02-11,86.85222702900317,6.399090604435778,1.897906257616378,1.2269033329271266,1.257368845966366,0.0,1.1986275286375823,1.1678764014135998
