date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,PUBLIC BANK (HONG KONG) LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-09,99.41782959411313,0.18721468463042265,0.06687793039521431,0.0,0.0021401963461597337,0.24126022896406793,0.008264494466016842,0.004376958328012821,0.012763075673582747,0.05927283708340094
2024-04-10,99.4181304628968,0.18705831631622494,0.06687703371975207,0.0,0.0018544309821216531,0.24135223978922798,0.008330322889938443,0.004501451524694969,0.012579740019370544,0.059316001861866
2024-04-11,99.41784915248968,0.18705192164171755,0.06687736690782688,0.0,0.002044932282826858,0.24111899046193938,0.00855748954298223,0.004523453804655161,0.012631089017210072,0.05934560385116101
2024-04-12,99.41800489520512,0.18689510496134057,0.06687630855718298,0.0,0.0015686773033718718,0.2411664602077993,0.008550027616808998,0.0048164422924509296,0.012755439657981548,0.059366644197946274
2024-04-15,99.41478365496857,0.1872134145972404,0.06686177682237546,0.0,0.0029090146852802576,0.24081373518979138,0.00865071849553302,0.004961893910985664,0.014459371981525982,0.059346419348694786
2024-04-16,99.41656703939219,0.18610443071826333,0.06686662204052189,0.0,0.0019569182090167637,0.24079455884027118,0.008995641089588178,0.0049622534805268985,0.014416467153346527,0.05933606907627382
2024-04-17,99.41774046390236,0.18494158234863123,0.06686730780601237,0.0,0.0013928735655384743,0.24119260621307598,0.008834571999786472,0.00393673216640568,0.015757184387678858,0.059336677610506164
2024-04-18,99.41755106717746,0.18609134751829493,0.06686718534685746,0.0,0.001290313981923255,0.24141925507132275,0.00872467328528782,0.003936724956770507,0.014738910705288912,0.05938052195679519
2024-04-19,99.41564475056023,0.18608488611492263,0.06686486360614968,0.0,0.0017957112910179157,0.2423045528444587,0.00897342878150015,0.003936588267084228,0.015016758369041067,0.05937846016558385
2024-04-22,99.41521560234955,0.18608391830622084,0.0668645158487461,0.0,0.0019495313593323057,0.2424717724703489,0.008914780432507012,0.003936567793286169,0.015185160095798714,0.059378151344208575
2024-04-23,99.4130290035821,0.1886369662051975,0.06686326689071365,0.0,0.0016051432596146014,0.24236469233271718,0.008958564352250526,0.003936494262387107,0.015375328352717786,0.05923054076230396
2024-04-24,99.41395325883376,0.18826731306031583,0.06686362046354892,0.0,0.0008579903445328096,0.24235864884498023,0.008995237284097072,0.0039365150785616995,0.015536562116913594,0.05923085397329718
2024-04-25,99.41122883901599,0.19097392051815043,0.06686168954788366,0.0,0.0010044635722722707,0.2415971851838132,0.00910485101972167,0.004375895413661886,0.015624012248645472,0.059229143479862766
2024-04-26,99.39784906594552,0.20446594530794363,0.06686056312988471,0.0,0.0012065372435094883,0.24060427012384455,0.008980176423886793,0.005174222370174251,0.01582151800619533,0.05903770144904368
2024-04-29,99.39356049175537,0.20554158816062673,0.06685772766303442,0.0,0.004553474160117797,0.24058674195307755,0.009660970945173358,0.005452332654728618,0.014751474968596773,0.0590351977392701
2024-04-30,99.3908921365289,0.2069715453172382,0.06685538591526281,0.0,0.005651946122161482,0.2405490183627275,0.009726550448671014,0.005466790101572323,0.014838848801963461,0.05904777840149526
2024-05-02,99.37111132635893,0.21242933351898916,0.06684195226611006,0.0,0.020318254613686488,0.24041281056624225,0.00957814127564329,0.005436400675105182,0.014843189882055772,0.05902859084324202
2024-05-03,99.37108221962302,0.21266359884310293,0.06583139514245953,0.0,0.021336108943123634,0.24041274014706213,0.009893016110952483,0.0047041254993899885,0.015048222137681238,0.05902857355321092
2024-05-06,99.34094314464888,0.21096725911748793,0.06460149661295306,0.0,0.02215615385478671,0.24134972728941215,0.00995558474715197,0.004702549736448843,0.015606843147741177,0.08971724084514678
2024-05-07,99.37252031015281,0.21152960321632436,0.06460174252252929,0.0,0.020430767742561314,0.241592216257341,0.009889739846791737,0.004724528569296364,0.015672785353057817,0.05903830633928599
2024-05-08,99.37218325415054,0.21163951632652786,0.06460177562588446,0.0,0.020503981356921653,0.2414459337641413,0.009875104285475143,0.004753812248322874,0.015958285650360126,0.059038336591813956
2024-05-09,99.37333614806951,0.21163345088298205,0.06460215868146175,0.0,0.02088476154713314,0.24137416183612903,0.009926405345276163,0.004761160793928921,0.014443066184535301,0.0590386866590356
2024-05-10,99.37306692604919,0.21180801953941947,0.0646018170997073,0.0,0.02078948696981935,0.2414680497281524,0.009869473979415112,0.004988065515211394,0.014369786625124696,0.05903837449395347
2024-05-13,99.37254128695689,0.21169773434570016,0.06460167049920378,0.0,0.021279900066976814,0.24142357995056551,0.00995729521395263,0.004988054195825207,0.014325832200220032,0.05918464657065864
2024-05-14,99.37283042620429,0.21178681825185192,0.06460204882444087,0.0,0.020994531214394527,0.2412200241204505,0.01008179939971498,0.004973442716297466,0.014296634714349351,0.05921427455420988
2024-05-16,99.36576502344826,0.2191840914068872,0.06460068687432469,0.0,0.020949142630883696,0.24133938193310034,0.010696482910070195,0.004702490792982003,0.013586274769263072,0.05917642523422559
2024-05-17,99.36206016443998,0.21934725018101306,0.07053829995242906,0.0007319528894098689,0.020464158467987936,0.23807499680945396,0.011471385268698288,0.004702065361568997,0.01344597457845929,0.0591637520509997
2024-05-20,99.35999943235896,0.21956565304890804,0.07195058136607727,0.0007319489457383241,0.020303019441573356,0.23865927324743796,0.011346892141519222,0.004167790491928592,0.01411197567383489,0.05916343328402874
2024-05-21,99.35578474167748,0.22335639189479672,0.07341182481238977,0.0007319224806818522,0.020580415888556525,0.2384749826557611,0.011222055050558361,0.004174959022057353,0.013159966202659702,0.05910274031505956
2024-05-22,99.36078589478991,0.21806893246127027,0.07344262016978798,0.0007322295131584045,0.020420636331815532,0.23927796030990345,0.011138895023019598,0.0039716128793711855,0.01292385090724584,0.05923736761451493
2024-05-23,99.36544956337498,0.21194284342884875,0.07344608356250464,0.0019258544343907001,0.019879723932003438,0.2393697931779376,0.010751320365800218,0.003993768093219345,0.014000888511616039,0.059240161118710125
2024-05-24,99.36407013624095,0.21214391605430205,0.07536320811938893,0.0019258184740963166,0.020282090433863878,0.23981199629906605,0.01113188980561005,0.003993693520046126,0.012038196089027927,0.059239054963647154
2024-05-27,99.36508258515602,0.21105147661650836,0.0753640204474743,0.0026580974953782713,0.02113172863660462,0.23936790365405047,0.011134206569276923,0.004008381732699906,0.010961906199948409,0.05923969349203917
2024-05-28,99.36518359568115,0.20733129558299254,0.07536454692489303,0.0037565111321871485,0.020647410807201047,0.23733388363609678,0.01088531480181318,0.0043013150858610735,0.01578759844248634,0.059408527905330084
2024-05-29,99.3705947510385,0.20982596289160996,0.0753637025778771,0.006290071950485468,0.021071887485161252,0.23111437823192355,0.011522254850113385,0.003971752067454386,0.010764151067769078,0.05948108783910763
2024-05-30,99.35364461959925,0.19561029288881165,0.07535071415916265,0.012724401594308658,0.030357142266210186,0.22772871783139859,0.011981510322861879,0.025034418188480446,0.008251093553961943,0.05931708959556314
2024-05-31,99.3534588575752,0.19726350347688804,0.07535017904848357,0.012724311230690287,0.029119637500099056,0.2277271005929927,0.011856964193003361,0.026066534928509605,0.007116243104850954,0.059316668349282335
2024-06-03,99.37547016935036,0.20752368266289722,0.07536652266046673,0.01563423298485197,0.019867851466286307,0.22776184942756478,0.011918118599454859,0.003971900688985343,0.003156137899986509,0.059329534259143155
2024-06-04,99.36996498587627,0.2109710700362175,0.07536545751640812,0.017677051539507306,0.01983696169778944,0.22772933961356162,0.011976531940517971,0.003971844554692942,0.0031780614615352825,0.05932869576349967
2024-06-05,99.39528715229815,0.21354481201794978,0.07538369053317434,0.020391390832137327,0.02091538512097752,0.1984498359216698,0.012228462189647354,0.003972805455226755,0.00048341659300325557,0.05934304903806631
2024-06-06,99.38794352087714,0.2156111246512909,0.07535809063439691,0.02534878641432978,0.021053917076648266,0.1984190534494289,0.012568443773480504,0.00397145631170782,0.00038074433666815383,0.05934486247491129
2024-06-07,99.38582130901233,0.2134699525487637,0.07535726430907048,0.02830656663611217,0.021127710887523826,0.19833633653362817,0.012918001151170807,0.004161782844274743,0.0011568643374303474,0.05934421173970231
2024-06-11,99.37678532959889,0.21965994503453504,0.07535381044773289,0.03168784411365993,0.021121031697163034,0.19649684850332835,0.012954017031390335,0.004081054600035592,0.0025039839849518705,0.05935613498831817
2024-06-12,99.37072570105295,0.21624300456384796,0.07534900470026681,0.036576333801256605,0.021207025692306248,0.1959645169852353,0.013238714701656188,0.004102757698603724,0.007189343433313448,0.05940359737057568
2024-06-13,99.362901640749,0.2236807344999463,0.07534389355648978,0.04155187911257637,0.020868838313500764,0.19597318601896926,0.013179251664478527,0.004956064510080022,0.0021449437244511764,0.05939956785050118
2024-06-14,99.36225123469963,0.22385346341567744,0.07534289523789155,0.04155132854355542,0.020927126038438416,0.19644642379603766,0.01313515385701481,0.0049559988414353455,0.002086351063233491,0.059450024507084843
2024-06-17,99.36202620124286,0.22254497834811865,0.07534353504124155,0.0436746531340893,0.020700365390669287,0.19640416844359404,0.012586220983390614,0.0049780027038519485,0.002247421808944924,0.05949445290324234
2024-06-18,99.36054838515173,0.2226372687332372,0.07534256133104474,0.04462575338846179,0.02196654395262851,0.19636502770539682,0.012578737826420605,0.004948656379691629,0.0014787405158250132,0.059508325015552144
2024-06-19,99.36040363027921,0.22369340181996708,0.07534322870645417,0.04462614867805525,0.02191549459252087,0.19633748483356986,0.012652054871849757,0.003967744846375647,0.0014787536143318833,0.059582057757659394
2024-06-20,99.3859106070099,0.21954089161805465,0.07536273121590917,0.04551639499009827,0.021049794966873488,0.1745747060744744,0.012516203151966712,0.004437409164092593,0.0015084262174968218,0.059582835591124456
2024-06-21,99.38784627800166,0.21868116511428162,0.07536422121441054,0.04627152291623204,0.0207280166487971,0.17460744800404385,0.01201851366469101,0.004437496896223551,0.0004613239347559137,0.05958401360490269
2024-06-24,99.38625677897579,0.21917510471904317,0.07536428191930225,0.04712830532769426,0.02128872544235432,0.17463687908020206,0.012084426817781317,0.004415532646457371,8.054868840967012e-05,0.05956941638296967
2024-06-25,99.37846609959247,0.22176607137945858,0.07535888508471333,0.04842826136322328,0.022444090176328063,0.17492457876737288,0.012339834380530173,0.004400572282929723,0.0022698459362865465,0.05960176103668544
2024-06-26,99.38012182749267,0.22218834333093948,0.07536055150942829,0.04842933226616388,0.02267157609955134,0.17489915792403846,0.012281529288889328,0.004386025102423974,5.8577964640053076e-05,0.059603079021254
2024-06-27,99.37955837802508,0.22251771403569198,0.07536050736477692,0.04889060509858293,0.022700851784174438,0.17487708874785923,0.01218633295784343,0.004283511155110231,2.196672387236016e-05,0.0596030441070039
2024-06-28,99.37844503840596,0.22366919349061976,0.07535966310827251,0.050369133552449145,0.021290349595161257,0.1748238745018572,0.012120297002185426,0.004283463167347398,2.1966477781268707e-05,0.05961702069836328
2024-07-02,99.37689944743173,0.2257874801969392,0.07535885197768419,0.050368591406382585,0.021307473768035396,0.17415568347155252,0.012112844465425881,0.004195552097086382,2.1966241346001997e-05,0.05979210894381744
2024-07-03,99.3767824766745,0.22573615951946574,0.07535882990634758,0.05036857665427177,0.02165160520773096,0.174038479211424,0.012105518839473901,0.004151618398455022,2.928831321661391e-05,0.059777447275108996
2024-07-04,99.37650568094716,0.22564512237260634,0.07535777049739449,0.05036786856311472,0.02192221391394423,0.1740506764956825,0.012185890386815843,0.004107628181989731,8.054172905862216e-05,0.059776606912235575
2024-07-05,99.37717043018918,0.2256896160727155,0.07535795809889292,0.049687048548298425,0.021914946495212737,0.17403646580378798,0.012178598729722854,0.004107638407838994,8.054192956547047e-05,0.05977675572477281
2024-07-08,99.37720840818,0.22653114773847055,0.07535779256811052,0.05089506569577694,0.02091910941516409,0.17279866931669338,0.012068742315593753,0.004400508485564946,4.393186508051527e-05,0.05977662441955445
2024-07-09,99.3769519154203,0.22663320406598148,0.07535764248749638,0.05089496433449158,0.02113140467821504,0.1723882952512257,0.012048216783594095,0.004400499721627023,0.0004319958129384266,0.05976186144412606
2024-07-10,99.37625742502665,0.22684514236257147,0.07535751006392152,0.05089487489839861,0.021578006498608495,0.17276873372214263,0.012004263911261047,0.00410761398618927,0.0004246731037414932,0.0597617564265184
2024-07-11,99.37900056734826,0.22682214892021108,0.07535960130723222,0.04845068809268904,0.021410195784141686,0.1728174611400403,0.011909409048795195,0.004107727976424143,0.0003587855095272424,0.05976341487268067
2024-07-12,99.37796674259565,0.22847683093381843,0.07535888398114522,0.04845022690470638,0.021356687218422595,0.17238381321104762,0.011696955263412329,0.004188231795298783,0.00035878209435251813,0.05976284600214801
2024-07-15,99.37772584285317,0.22849120741586082,0.07535879569580141,0.048450170143715304,0.021744732172328626,0.17235432295797407,0.011631042885233537,0.004188226888651224,0.0002928829992063793,0.059762775988061706
2024-07-16,99.37824234128517,0.22849976757924004,0.07535920401725067,0.04845043266441389,0.021415354833798472,0.17233329049261678,0.011601817447852072,0.0041882495819925555,0.0001464422930766628,0.059763099804586085
2024-07-17,99.37920208754477,0.2285169049167451,0.07536002619143128,0.04771141961361895,0.02122521141881184,0.17226194871546954,0.011623910608106807,0.004188295276088097,0.0001464438907723111,0.05976375182418015
2024-07-18,99.37767199099086,0.22951315544323808,0.075359110213283,0.0477108396958562,0.02136817381719062,0.17277240231175917,0.011513937739922792,0.004180922263096054,0.00014644211079145548,0.05976302541399298
2024-07-19,99.3770707786806,0.2303820737613896,0.07535832116562237,0.04771034013944766,0.02127276370634418,0.17268272895161657,0.011433274865614813,0.004180878486744109,0.00014644057746914565,0.059762399665158346
2024-07-22,99.37675479510267,0.23058941498695068,0.07535668794464134,0.047709306125853376,0.021140509004026663,0.17267898644446378,0.011147474138052565,0.004180787875669472,1.4643740370120743e-05,0.06042739463730325
2024-07-23,99.37588458927674,0.2314502798610825,0.07535655552442122,0.04770922228887765,0.021575170523970226,0.17270797043432257,0.011337822839488053,0.004180780528997718,7.321857318735059e-05,0.05972439014892188
2024-07-24,99.37567861732147,0.23027181489641452,0.07535667139208838,0.0477092956462153,0.02267348398430356,0.17279609841170673,0.01153553072401101,0.004180786957334091,7.321868576767235e-05,0.05972448198069033
2024-07-25,99.37596353052014,0.23034526970027308,0.07535674863739777,0.047709344551232394,0.022336700926266672,0.1725400098756586,0.011455001911749167,0.004180791242902655,4.393125649284751e-05,0.06006867137788683
2024-07-26,99.376221728731,0.23248665731413878,0.07535739971129798,0.0493205834099595,0.02089308069395566,0.17216075975629125,0.009661225742815836,0.0041661834857878504,2.9287757369334622e-05,0.059703093397388635
2024-07-29,99.37551634739211,0.23274111882778467,0.08297889454624881,0.04932020062327115,0.01381998002886254,0.17212281417040648,0.009485425579786452,0.0041734730337387995,0.00010250635521463717,0.05973923944258749
2024-07-30,99.3750355283818,0.23468050699370396,0.0915524636934186,0.049320009232155126,0.0037816644252250294,0.1720489276925744,0.009492710624910451,0.004173456838231654,0.00016108079024753752,0.05975365132773426
2024-07-31,99.3749499086301,0.2335081725781003,0.09267969671741474,0.049319832286973106,0.003561996022756762,0.17211420688388912,0.009668400435959788,0.004202729176473065,0.00021965483500730306,0.05977540243332074
2024-08-01,99.37066761167375,0.23355634726607996,0.09703490542722443,0.04931918229516213,0.0026906630495322345,0.17229498185417982,0.010041681313241079,0.0042099955195543685,0.00038805176093283745,0.059796579840348744
2024-08-02,99.35613442311687,0.235942358625695,0.10861895071969994,0.04932631645977879,0.0027716029567787528,0.17240045552443176,0.010028488291048467,0.004576744030190283,0.00038810789376013605,0.059812552381750775
2024-08-05,99.35657275264954,0.23415495072855538,0.10908805841005081,0.04932651953078488,0.002735000264185399,0.17240848809869347,0.01027018265687804,0.003968968762720518,0.0003441725679849895,0.06113090633061048
2024-08-06,99.44051277587707,0.14569321204719088,0.11180380145197871,0.04932606802335136,0.0028741075472810537,0.17309524880284732,0.011903062694667075,0.003968932432995315,0.0003514921711877769,0.060471298951430455
2024-08-07,99.4420449843166,0.145261016242817,0.11216082936116958,0.049328502649310414,0.0032989900769726617,0.17527875755808262,0.011808449708578762,0.0045623006458611025,0.0013547762752557045,0.05490139316536225
2024-08-08,99.4395616741427,0.1494900765160019,0.11262672097016499,0.04932728169408526,0.002727719589998489,0.17528174207684455,0.012020522510098578,0.004584156523232984,0.0009300125853843273,0.05345009339149767
2024-08-09,99.52557183318284,0.06432281887675645,0.11262248913084971,0.049325428269532096,0.0030498140765999734,0.17759643880952522,0.012012748192085022,0.0050819250622112936,0.000724943200517173,0.049691561199086215
2024-08-12,99.52587046671619,0.06436968691804835,0.11260199916283563,0.049316454249730864,0.003422646852316907,0.17775448229352966,0.012383950296745438,0.00396815887817015,0.0005124928440441153,0.049799661788401034
2024-08-13,99.52556748652759,0.06292678670857774,0.11260092745825816,0.051322009199115066,0.0027929862039044804,0.17791385813804497,0.012398474944166814,0.003982763624011212,0.0006808768695460344,0.04981383032678729
2024-08-14,99.52280175946903,0.06312961885460039,0.1128386626827022,0.052784451952396214,0.002639149387561624,0.17772473725331076,0.012961767591844378,0.004436529526095993,0.0008785206982368302,0.049804802584209634
2024-08-15,99.49586833572481,0.0663008922203125,0.11284345422269497,0.0527866933721943,0.0019379525292121816,0.17764442829166746,0.014016587599740952,0.026539773020000598,0.001149446721142095,0.05091243629823011
2024-08-16,99.49338431225613,0.062201889571200916,0.11763332915766371,0.054757439921546115,0.0059407430006862445,0.16959433297626456,0.017777793485972665,0.004436231095248254,0.00035870515456627803,0.07391522338072876
2024-08-19,99.49334500877349,0.06501613149249537,0.11763905547649944,0.05695636639536783,0.004879506083527065,0.16583234082106324,0.01782990498615095,0.0044364470482767225,0.0002123052217822194,0.07385293370134584
2024-08-20,99.56333992507825,0.08353746636141358,0.11764118350398266,0.05695739670551901,0.0027724635131593897,0.07748548672637703,0.018884451828781394,0.005681097666257424,0.0003148030923312748,0.07338572552392322
2024-08-21,99.56364109269843,0.086778834711591,0.1176468335842343,0.05696013225996284,0.0027712788255836933,0.07110498772606158,0.019368568160978032,0.006559932969784923,0.0016399832424462306,0.07352835582092632
2024-08-22,99.56605553325201,0.08611436315049063,0.1176492539828151,0.056961304125104334,0.0046309979543973,0.06990572388001236,0.019295751594944885,0.0053154121844249036,0.0015887664518184628,0.07248289342397594
2024-08-23,99.56874551303947,0.08758464207747475,0.11764803946431697,0.056960716101337114,0.003219817959774555,0.06790625216451178,0.018585373806694505,0.0053153573122841575,0.0015521429066174123,0.07248214516751122
2024-08-26,99.5693960483068,0.08761414588934263,0.11764833232463927,0.056960857893191455,0.0032783975510813973,0.06767213489804223,0.01834381231912754,0.005139655815041183,0.0014789323000545854,0.07246768270267469
2024-08-27,99.56905907243676,0.08775329193177683,0.11764838400602398,0.05696088291535668,0.005789656425681974,0.06600287396940109,0.018336498927079902,0.005315372878733798,0.0012226821911136975,0.07191128431807627
2024-08-28,99.56989782726397,0.08868377839279151,0.11764926259651101,0.05696130829552901,0.004354684697688271,0.06531514541187845,0.018717354118822232,0.005315412573593068,0.0012446558367917651,0.07186057081241867
2024-08-29,99.57040859208732,0.09083202471559278,0.119188489065644,0.056958626838495716,0.0032636268216021365,0.06529742837693357,0.01747187575370201,0.004670900247167129,2.196348078605233e-05,0.07188647261274927
2024-08-30,99.57216573965113,0.08624607086624225,0.12361679594233797,0.056851718816172375,0.004252201062982176,0.06283341286289651,0.017458126851252396,0.004671139292301092,3.660767470455401e-05,0.07186818697998043
2024-09-02,99.57212052833876,0.08925938544213395,0.12357299466162906,0.05683157448161275,0.005399768064525983,0.0606886562268555,0.01782520686854128,0.00491832814573648,0.00033667127188077096,0.0690468864983303
2024-09-03,99.57394184411721,0.08959782726921156,0.12357543665311743,0.056788783048539335,0.006234250499430961,0.05927727205955923,0.01741569034362274,0.004918425339427559,0.0006879940206937359,0.06756247664919017
2024-09-04,99.5783382071791,0.08947201064203424,0.12357614213529373,0.056789107251110166,0.003535431159502031,0.05854569775765309,0.0178842139034689,0.004918453418320148,0.0007831466008337141,0.06615758995267236
2024-09-05,99.57770431759776,0.08916400038292241,0.12357530098439158,0.057974411223487676,0.003572002481190623,0.05875023341635344,0.017928006633988233,0.004925739016968464,0.0010539471299308451,0.0653520411330036
2024-09-09,99.58045537851811,0.08766299352613907,0.12357858786920377,0.05797595324046216,0.005218933682436452,0.05656333375107834,0.017957760575172517,0.004918550760963334,0.0013101496818637452,0.06435835839456934
2024-09-10,99.57917909527706,0.09031473231792307,0.1235772401710137,0.05797532097812126,0.004374022417590588,0.056489524972748374,0.017935607158651227,0.004918497121234376,0.010978788217041017,0.054257171368616706
2024-09-11,99.57906248115036,0.09005113594446339,0.12357709545349267,0.05797525308499855,0.0056255976863604,0.056460182085302214,0.017957543705531258,0.004918491361333042,0.010854349239370389,0.05351787028879047
2024-09-12,99.5791929944692,0.08992697310052512,0.12357745724793073,0.057975422818103486,0.005545102901303293,0.0565335394327776,0.01796491548451039,0.00491850576111167,0.011169106832524419,0.053195981952023255
2024-09-13,99.58879998492422,0.09587323063887726,0.123591596024451,0.05798205591741746,0.00432387585025367,0.04405201521411669,0.019745741196398738,0.004941028625710994,0.010065058311633507,0.05062541329691442
2024-09-16,99.58946036891345,0.0959550926804845,0.12359332401744383,0.057982866592168475,0.006183253071801387,0.041073332211672434,0.01989242016608407,0.005233903498724967,0.011302303499344545,0.04932313534882353
2024-09-17,99.59354590497624,0.09985795225654294,0.12359972977427096,0.05798587180419334,0.005850782517619674,0.03516047749975263,0.020047182183697186,0.005292738961549272,0.011405376628068831,0.047253983398064386
2024-09-19,99.59274009706401,0.10510030745302237,0.12360211853152682,0.057986992471465534,0.002843273324831776,0.03516115703073462,0.019827949657750244,0.005234275926915523,0.011698423680015392,0.04580540485973486
2024-09-20,99.5893064520379,0.10863760371065043,0.12359864753475656,0.057985364079768224,0.003458112124434,0.034794146631882135,0.019820072388881668,0.005234128937890959,0.01190306804616881,0.04526240450766405
2024-09-23,99.59752893130852,0.12601982232688763,0.12360490001186084,0.057988297381778596,0.003622273660084614,0.021288974723672787,0.02030424983024733,0.0054466977972532854,0.0013909577708039302,0.042804895188897796
2024-09-24,99.60176484348517,0.12054556212983529,0.12361191964614632,0.06004153950592548,0.0033881994961525736,0.02127554125158145,0.021000921309273526,0.005791105688231564,0.0032140270507378717,0.039366340436941996
2024-09-25,99.60882321209013,0.115859761030041,0.12361170244813878,0.06004143400717757,0.0016164550926039184,0.021194970302497142,0.020956957009048375,0.0060912660765725804,0.0031042029044071806,0.0387000390393782
2024-09-26,99.61372741050478,0.1141167786959521,0.11793012359391053,0.06004500798371268,0.0034982202614971445,0.020420135016043738,0.02468493402841208,0.005952516948025657,0.003865841265138434,0.03575903170253051
2024-09-27,99.62945290645044,0.10860562705667488,0.11795622268671649,0.06174265309937957,0.0025249969590956096,0.021039810503441763,0.025971972694866407,0.004855340885409638,0.010018259926456085,0.017832209737515037
