date,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,SDICS INTERNATIONAL SECURITIES (HONG,GF SECURITIES (HONG KONG) BROKERAGE LTD,ORIENT SECURITIES (HONG KONG) LTD,VMS SECURITIES LTD,DBS BANK LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD
2024-03-21,0.01377777777777778,6.108333333333333,4.52,2.6790000000000003,0.27644444444444444,1.9148888888888889,0.0,4.263444444444445,0.0005555555555555556,0.0
2024-03-22,0.0712782957589414,29.28905648230114,23.383879608659164,13.859604750353519,1.4301645149052113,9.90653346056126,0.0,22.05660876263178,0.0028741248289895728,0.0
2024-03-25,10.882639326421902,17.644194971075088,23.312331748668306,13.80548714130248,2.6278710120854574,9.73022509880291,0.0,21.977776504954466,0.019474196689386564,0.0
2024-03-26,10.717327662550836,17.386889887919317,22.9587721326918,13.5957762447612,4.096275446602325,9.581855000197423,0.0,21.6439252494599,0.019178375817196232,0.0
2024-03-27,10.630500584677533,17.307573951916567,22.764937252071547,13.48562924170961,4.83743726605905,9.503667522701715,0.0,21.46857568077166,0.0016785000923175053,0.0
2024-03-28,10.621111415458747,17.352660029403708,22.742594569817037,13.47371833930538,4.865028034144078,9.494714599556149,0.0,21.44961400645093,0.000559005863971513,0.0
2024-04-02,10.621645796064401,17.351296958855098,22.742620751341683,13.470483005366725,4.867508944543828,9.495192307692307,0.0,21.450693202146688,0.0005590339892665474,0.0
2024-04-03,10.54916744860057,17.37447878784514,22.58743316547202,13.378565202183124,5.35842184454969,9.42984526037011,0.0,21.30432127211855,0.01776701886080096,0.0
2024-04-05,10.512396328407261,17.37422471077078,22.509253675189083,13.331931680489545,5.619705763559608,9.396975749561523,0.0,21.230061027227105,0.025451064795091266,0.0
2024-04-08,10.499151779053639,17.49434979858206,22.4808943066968,13.315134803582973,5.667884199881747,9.313852801892057,0.0,21.203313311266694,0.0254189990440246,0.0
2024-04-09,10.381379084253087,17.303573379958475,22.228718172877283,13.165774232324337,6.728772811714567,9.2093760244782,0.0,20.965468254835535,0.016938039558518195,0.0
2024-04-10,10.153098030833355,19.27004568894114,21.739920378336492,12.876265797418975,6.6278355198119,8.819835947310766,0.0,20.504448660058248,0.008549977289122827,0.0
2024-04-11,10.241041783450475,18.69313526799189,21.928226467163984,12.98779699021172,6.79304471562244,8.66607735759562,0.0,20.682053382777802,0.008624035186063559,0.0
2024-04-12,10.23122570083896,18.778068559981907,21.91151605225464,12.975348130916611,6.767148072760169,8.657232399599367,0.0,20.66222954562588,0.017231538022465617,0.0
2024-04-15,10.235414534288639,19.07396433766094,21.9199482842213,12.981199159618594,6.767763831277272,8.333782255023433,0.0,20.670689005009965,0.01723859289985455,0.0
2024-04-16,10.23828255504424,19.168220370949143,21.92662923406869,12.984836564679004,6.94371100022632,8.044595803381867,0.0,20.676481048400134,0.017243423250600826,0.0
2024-04-17,10.228526822965735,19.35452612311916,21.905736050173616,12.971925385588545,6.999004064493554,7.866275470377648,0.0,20.6567790907378,0.01722699254394229,0.0
2024-04-18,10.167604940385727,19.181989425690862,21.77151786287647,12.894663612817602,7.5994819872851425,7.83387203801614,0.0,20.53374574566004,0.017124387268018064,0.0
2024-04-19,10.174083930837648,18.365827929466825,21.78699752073639,12.90288033670863,8.031636046243888,8.17460869937724,0.0,20.546830237377442,0.017135299251937092,0.0
2024-04-22,2.090346997601602,3.7576737738464585,4.4758729949171565,2.651000066010958,2.6337271987149866,1.6819592052280679,0.0,4.221510770787951,0.003520584417013224,0.0
2024-04-23,6.0324546674579205,21.061957613949055,20.90582848510575,12.3184769209378,12.203962527250464,7.844747192554388,0.0,19.61621339364643,0.01635919909819097,0.0
2024-04-24,6.037949083080634,20.982896444905723,20.923334635654136,12.32969670389076,12.19102855122001,7.8759417192184005,0.0,19.634080022617542,0.025072839412792466,0.0
2024-04-25,6.039988882735039,20.94238179222215,20.930915026887316,12.333862043930804,12.143960698549899,7.943097244261215,0.0,19.640713001646287,0.025081309767289565,0.0
2024-04-26,6.042473426482055,20.91873575806936,20.9424283987894,12.338935566484034,12.004551231950748,8.078991800814185,0.0,19.64879219046974,0.02509162694047633,0.0
2024-04-29,6.050940716164729,20.85061868304865,20.86087451477096,12.356226059042823,11.85984380368287,8.320043484726503,0.0,19.676325950843797,0.025126787719667094,0.0
2024-04-30,1.2982155037736265,5.76594714722644,4.476093031443219,2.6511100842739896,2.5111668536977136,1.8177217418091405,0.0,4.221510770787951,0.005390894888551499,0.0
2024-05-02,14.409221902017292,12.216046027464694,20.86260473607023,12.356548760601802,11.704287897279169,8.750141015516835,0.0,19.676023259868522,0.02512640118145364,0.0
2024-05-03,14.311689237711555,12.131321208293649,20.744309702917853,12.272910162317984,11.655623067794625,9.316349449687536,0.0,19.542840844848048,0.02495632642874969,0.0
2024-05-06,14.32270428967542,12.186021856140924,20.762824172239437,12.281846354591421,11.6645938672321,9.199151851247757,0.0,19.55788207470233,0.024975534170608382,0.0
2024-05-07,14.310859491683159,12.257429403766203,20.83955711424299,12.266596502372975,11.654947311998901,9.10394748303659,0.0,19.541707813358524,0.02495487954065747,0.0
2024-05-08,14.31224439910434,12.359463437319071,20.836480499103512,12.267783579958262,11.656075198345297,8.999396665045358,0.0,19.54359892662038,0.024957294503776255,0.0
2024-05-09,14.317349003327045,12.5610535579723,20.844421551178886,12.272668521108134,11.660232453421333,8.768739371788557,0.0,19.550569345432812,0.024966195770926163,0.0
2024-05-10,14.322968275226733,12.681178922397363,20.851073425427675,12.277485296988838,11.66480886044711,8.61926667381082,0.0,19.558242551200177,0.024975994501285053,0.0
2024-05-13,14.33841726325028,12.858651780566085,20.779989488562435,12.29021772963154,11.51104466340438,8.617337748817464,0.0,19.579338391750053,0.025002934017767393,0.0
2024-05-14,14.336222685924483,12.955149560985065,20.77782936323703,12.288336641038331,11.5092828317356,8.531838148637547,0.0,19.5763416612672,0.02499910717474376,0.0
2024-05-16,14.340612512567175,12.91726844503871,20.784191643658744,12.292099394223948,11.715923183309773,8.342562019321552,0.0,19.582336039847508,0.025006762032590446,0.0
2024-05-17,14.34625006381784,12.889161178332568,20.792362281104815,12.296931638331547,11.88492367386532,8.175320365548579,0.0,19.590034206361363,0.02501659263797417,0.0
2024-05-20,14.345371192861009,12.86897213628613,20.792109535332497,12.296178311432392,11.994976567525347,8.088543102480065,0.0,19.588834093995363,0.025015060087195354,0.0
2024-05-21,14.328839211046972,12.850062210618637,20.767638240153385,12.28200787321272,12.08925694005344,8.090949884757379,0.0,19.56625940808126,0.02498623207620291,0.0
2024-05-22,14.322412281595955,12.69597749189586,20.75832330934372,12.27649901119289,12.083834532814125,8.280495015188894,0.0,19.557483332993534,0.024975024975024976,0.0
2024-05-23,14.323799426028536,12.563144507256203,20.76033378020869,12.277688006239265,12.085004868052831,8.405674467445214,0.0,19.55937750093028,0.024977443838982143,0.0
2024-05-24,14.295816565849787,12.517233835806696,20.718759062072333,12.253702412991387,12.06139569904508,8.60699731889846,0.0,19.521166457232106,0.024928648104150873,0.0
2024-05-27,14.28355113012397,12.341801474712097,20.802029630601595,12.24318905765715,12.051047337828438,8.74905630077202,0.0,19.50441780832693,0.024907259977796248,0.0
2024-05-28,14.28747287242356,12.069609645750552,20.807232658413284,12.246550590932166,12.053847665001612,9.000599458634943,0.0,19.50977301024073,0.024914098603158522,0.0
2024-05-29,14.288780598463863,11.885621270764922,20.80913713516834,12.247671512263366,12.054950948319672,9.177363424949316,0.0,19.511558731090993,0.02491637897952773,0.0
2024-05-30,14.257867662622866,11.658978048104919,20.983506290654933,12.221174395798377,12.028870771451967,9.35539373535375,0.0,19.469346622153097,0.024862473860089693,0.0
2024-05-31,3.0915131911897378,2.5221686800008802,4.549603824234823,2.649899883380641,2.6082029616916405,2.044909454969525,0.0,4.221510770787951,0.005390894888551499,0.0
2024-06-03,14.24615755148076,11.507447832865134,20.96424443102872,12.211137038610874,12.027103046041923,9.565711768019181,0.0,19.453356277860077,0.024842054093329437,0.0
2024-06-04,14.15514583880523,11.842970771185444,20.7347094956043,12.13312607378871,11.990567131711064,9.789719011791489,0.0,19.329078326718697,0.02468335039506962,0.0
2024-06-05,14.159639504648444,11.812969000265959,20.73826848671952,12.136977833059161,11.994373634489214,9.797865855102646,0.0,19.33521449939023,0.024691186324831804,0.0
2024-06-06,14.142726717006418,11.634783399182826,20.848543873664966,12.122480985972121,11.969477821489205,9.945205691389567,0.0,19.312119817019692,0.024661694275206925,0.0
2024-06-07,14.145339588828707,11.636932927934277,20.81781205323883,12.125224009826228,11.971689185107625,9.962648249199606,0.0,19.315687735336166,0.02466625052856251,0.0
2024-06-11,14.145553211946698,11.80071382186671,20.819636645540626,12.125407125130256,11.97237338219674,9.795669749155547,0.0,19.315979441124796,0.024666623038625917,0.0
2024-06-12,14.152962804402025,11.912664635221235,20.780175778790703,12.131254879246518,11.978644639754211,9.693520360623536,0.0,19.326097358281498,0.02467954368027399,0.0
2024-06-13,14.150183297748056,12.078012327277122,20.792208838577125,12.12887241671031,11.971256495991621,9.53249002940821,0.0,19.32230189743383,0.02467469685372437,0.0
2024-06-14,14.149827029694496,12.214674528800689,20.790678234947553,12.12856704047052,11.94577745998016,9.423986222801867,0.0,19.321815407701333,0.02467407560338186,0.0
2024-06-17,14.156813155256408,12.450942360107007,20.795905104009755,12.134555219128323,11.923966325929134,9.181776503720572,0.0,19.33135507403358,0.0246862578152158,0.0
2024-06-18,14.159666617956072,12.453451985628694,20.80060065205013,12.137001073312808,12.011025391658395,9.10199495089468,0.0,19.33525152304599,0.0010078054532353074,0.0
2024-06-19,14.159381219923912,12.38265601773702,20.79866972361493,12.13675644352624,12.084855508805523,9.101811493789524,0.0,19.33486180746265,0.0010077851402081077,0.0
2024-06-20,14.154174725983237,12.304561573178594,20.812177627337203,12.13229368149581,12.080411831076725,9.18762088974855,0.0,19.32775225660864,0.0010074145712443586,0.0
2024-06-21,14.150040788373802,12.260179468844733,20.815163203851228,12.12875026436909,12.076883566817399,9.245868288801828,0.0,19.32210729860111,0.0010071203408095234,0.0
2024-06-24,14.148259663362051,12.157433374787901,20.828151512252592,12.12722356767752,12.075363398804699,9.342886345670683,0.0,19.319675143874207,0.0010069935703460532,0.0
2024-06-25,14.151893634165996,12.020044319097503,20.831990330378726,12.13033843674456,12.078464947622884,9.46162369057212,0.0,19.324637389202255,0.0010072522159548752,0.0
2024-06-26,14.169519900359534,12.035015354515338,20.855415429144834,12.145446844130237,12.050142955832447,9.394744671302437,0.0,19.348706337960696,0.001008506754473988,0.0
2024-06-27,14.154745113842434,12.279367318154343,20.843239975821078,12.132782591174692,12.020955067499496,9.239371347975014,0.0,19.3285311303647,0.001007455168245013,0.0
2024-06-28,14.166948157036336,12.289953566693052,20.87734246202401,12.143242466561464,11.899732290054398,9.276578152650126,0.0,19.34519458126837,0.001008323712244579,0.0
2024-07-02,14.177383793383552,12.365100427339646,20.906343496314385,12.152187403823353,11.809104806688092,9.229426396169584,0.0,19.359444609819228,0.0010090664621625303,0.0
2024-07-03,14.040764406396406,13.145353380906641,20.827077573184685,12.035083683005828,11.644840373347623,9.131993248800736,0.0,19.172888649033325,0.0019986853247539365,0.0
2024-07-04,14.055723912448867,13.202876607440848,20.872276817288306,12.047906268869871,11.49167975674734,9.134219728299955,0.0,19.193316094113005,0.0020008147918076677,0.0
2024-07-05,14.046660125621932,13.3663218896443,20.868815021852257,12.040137216574015,11.366797316602032,9.128329557081214,0.0,19.18093934805121,0.0019995245730422676,0.0
2024-07-08,14.032301479113437,13.437551619269165,21.085033080326777,12.02832902944503,11.26279457508628,8.990660349820581,0.0,19.16133238630113,0.001997480637596219,0.0
2024-07-09,14.051225688416801,13.493177009830568,21.11111852286875,12.044050602534059,11.275483560430978,8.835770744282023,0.0,19.1871736971616,0.002000174475219473,0.0
2024-07-10,14.059732568676015,13.41928923458686,21.076366693316114,12.051342300680801,11.406896195753587,8.785581643180858,0.0,19.19878997838674,0.002001385419028614,0.0
2024-07-11,14.062335902924122,13.314680036768657,21.07276265958787,12.05357375650642,11.546629049401005,8.745671965818575,0.0,19.202344872992935,0.002001756000416245,0.0
2024-07-12,14.065855454243687,13.184862372412054,21.06552268914088,12.056590550566316,11.682669055038913,8.735346744911267,0.0,19.207150876682725,0.0020022570041628024,0.0
2024-07-15,14.06782717262797,13.16017697106304,21.06246799131263,12.058280614943676,11.784934222194392,8.654467200470451,0.0,19.209843289712023,0.002002537675818928,0.0
2024-07-16,14.073463700886027,13.174965698060777,21.03835277289355,12.063111982190067,11.827218693822902,8.603343752804989,0.0,19.217540059313087,0.002003340028595876,0.0
2024-07-17,13.993354722608151,13.260831536791311,21.077539695843704,12.109508204244598,11.872707641087612,8.39259405685689,0.0,19.291453097445384,0.002011045122352337,0.0
2024-07-18,13.854945663056542,4.7553729716228625,20.86806498691807,11.989732376688817,11.755274021236671,8.291662052582648,9.382316525609518,19.100640248523067,0.00199115376180168,0.0
2024-07-19,13.859499068018028,4.927235414006337,20.870441673598076,11.993672782390767,11.75913737258814,8.095704230511878,9.385400008407423,19.10691764232816,0.0019918081511900304,0.0
2024-07-22,13.8572219914815,4.964761890527559,20.867510589226722,11.99170225584103,11.737788440741848,8.091386907827305,9.383858013704714,19.103778429746583,0.0019914809027386914,0.0
2024-07-23,13.857635949741764,5.116267273364222,20.861661460298787,11.992060485232644,11.663954205245584,8.017941628090446,9.384138338689068,19.104349118943027,0.0019915403944586307,0.0
2024-07-24,13.984030552541999,5.187231029309527,20.84771036985594,11.98346888278815,11.530718044818492,7.996773866688282,9.377415158299057,19.09066198212506,0.0019901135734930087,0.0
2024-07-25,14.094493592111974,5.25883586357808,20.798519256262715,11.947210017934506,11.495829086425728,8.021187959811463,9.349041535249919,19.032898596618985,0.0019840920066319864,0.0
2024-07-26,14.28075926270593,5.237826392555465,20.872855262133474,11.899479955771639,11.449408285934059,7.989142670629544,9.311691364543048,18.956860640326894,0.001976165399945469,0.0
2024-07-29,14.29926977709619,5.1995554163470885,21.015503503552516,11.859516264974996,11.41095613388672,8.039615609670005,9.280418606752832,18.89319515915285,0.001969528566798139,0.0
2024-07-30,14.415422785602575,5.068629604142833,21.022304692099528,11.855021620254833,11.406631489222194,8.067084794319387,9.276901415700536,18.88603481652405,0.0019687821340620836,0.0
2024-07-31,3.2343168966048363,1.109864237463419,4.703092283319031,2.649899883380641,2.549673245758796,1.8179417783352037,2.073624221620789,4.221510770787951,0.0006601095781899796,0.0
2024-08-01,14.480398300988877,4.856614716615941,21.10826984570188,11.837322613277836,11.269685495519141,8.323870011670127,9.263051424689058,18.85783882728904,0.002948764248097111,0.0
2024-08-02,14.559907267658383,4.71840206174377,21.11226631005036,11.829648387546628,11.153836871260648,8.520332982942744,9.257046118428915,18.845613147826608,0.0029468525419446886,0.0
2024-08-05,14.594998773874796,4.723456264579842,21.053186814619597,11.823858614494915,11.045288500628399,8.667360611870889,9.252515451548625,18.8363895581161,0.0029454102668342395,0.0
