date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CCB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,ORIENT SECURITIES (HONG KONG) LTD,HAFOO SECURITIES LTD,STOCKWELL SECURITIES LTD,DL SECURITIES (HK) LTD
2024-04-05,58.95711054113556,29.49320715054996,0.0,4.66692113720215,0.0,4.470877901721028,1.7102150095804913,0.7016682598108124,0.0,0.0
2024-04-08,58.951851513469066,29.490576329755747,0.0,4.6940760326897,0.0,4.451827996866616,1.7100624568524407,0.701605670366432,0.0,0.0
2024-04-10,58.95018456469281,29.494070517932812,0.0,4.687732327937423,0.0,4.4559923914036705,1.7103121027614683,0.7017080952718241,0.0,0.0
2024-04-11,58.93229791770737,29.490801711852566,0.0,4.701809814823225,0.0,4.463337680002941,1.7101225501326707,0.7016303254812153,0.0,0.0
2024-04-12,58.921803856014165,29.490961148997503,0.0,4.712377587066317,0.0,4.46309149356484,1.7101317956275726,0.7016341187295979,0.0,0.0
2024-04-15,58.91082391774067,29.48817124783159,0.0,4.74058265044271,0.0,4.448884427282757,1.7099700138983716,0.7015677428039032,0.0,0.0
2024-04-16,58.91132036099389,29.489366855121308,0.0,4.743748182218229,0.0,4.44392906839833,1.7100393451768912,0.7015961880913535,0.0,0.0
2024-04-17,58.91977757549501,29.503482346501723,0.0,4.711403609827913,0.0,4.452546572361792,1.710857879048968,0.7019320167645898,0.0,0.0
2024-04-18,58.946877433312025,29.51705232605015,0.0,4.654318856609167,0.0,4.467851737536979,1.7116447795970557,0.702254866894619,0.0,0.0
2024-04-19,54.64296178267256,27.38236191271262,0.0,4.294332019554171,7.200366038674876,4.267089831991459,1.561885420262167,0.6510029941321432,0.0,0.0
2024-04-22,54.64268764154077,27.33857705185823,0.0,4.374581711603509,7.199326524325697,4.231949758233069,1.561877584357544,0.6509997280811863,0.0,0.0
2024-04-23,54.676015937534984,27.356255713401474,0.0,4.297682712131913,7.2037176202932995,4.252101000639048,1.5628302226827249,0.6513967933165564,0.0,0.0
2024-04-24,54.71818022880775,27.382627008799837,0.0,4.330135463995837,7.209272883287148,4.143849862245113,1.5640354244076338,0.6518991284566831,0.0,0.0
2024-04-25,54.75536569532458,27.386149180298215,0.0,4.358578580630638,7.210200197363529,4.07348676237391,1.5642366030963164,0.6519829809128164,0.0,0.0
2024-04-26,54.78300294905479,27.396955240415572,0.0,4.269821171770503,7.213045206944026,4.120081369181749,1.5648538214814038,0.652240241151956,0.0,0.0
2024-04-29,54.802147674224486,27.40652950889903,0.0,4.1850785113910405,7.215565911554761,4.172809535206933,1.5654006826377898,0.6524681760859552,0.0,0.0
2024-04-30,54.93584405791374,27.478683573296447,0.0,3.9815697842045727,7.233169146274339,4.1474538236497915,1.569219664542249,0.6540599501188559,0.0,0.0
2024-05-02,54.98731369752363,27.49736511375292,0.0,3.946754359986257,7.239945935010008,4.103258278386264,1.5706898735103243,0.6546727418305913,0.0,0.0
2024-05-03,54.98130133054627,27.49133162571993,0.0,3.986493780056837,7.238357341812889,4.077641596897645,1.5703452318140687,0.6545290931523626,0.0,0.0
2024-05-06,54.976309771550945,27.497914432730745,0.0,3.986131860305829,7.237700196804921,4.077271402156885,1.5702026656928978,0.6544696707577746,0.0,0.0
2024-05-07,54.967992520325524,27.508883122017735,0.0,3.985528806731707,7.236605220239903,4.076654560271592,1.569965113007029,0.6543706574065016,0.0,0.0
2024-05-08,54.94859538412058,27.499175771825414,0.0,3.968998938333617,7.2607696627570855,4.098909397411067,1.5694111028324211,0.6541397427198219,0.0,0.0
2024-05-09,54.77744890668937,27.426105817163656,0.0,4.146490701919949,7.2148294660674255,4.217482612763762,1.5652409124572202,0.6524015829386126,0.0,0.0
2024-05-10,54.78614866512267,27.422658956399253,0.0,4.165826718057278,7.213922720035954,4.1940791540758156,1.5650441959592982,0.652319590349732,0.0,0.0
2024-05-13,54.757795420549996,27.408467023307253,0.0,4.241048436896272,7.210189329020284,4.166283546850404,1.5642342452338638,0.6519819981419317,0.0,0.0
2024-05-14,54.767796553111936,27.418240540552762,0.0,4.293260324410039,7.2101168742359665,4.09439173494505,1.5642185263325024,0.6519754464117484,0.0,0.0
2024-05-16,54.79257388937844,27.430644745367726,0.0,4.2552400044436425,7.213378781808613,4.090211972801289,1.5649261897927924,0.6530244164074961,0.0,0.0
2024-05-17,54.79794526745909,27.433333802542176,0.0,4.206641584102668,7.21408591750102,4.081815275160822,1.5650796012797337,0.7010985519544894,0.0,0.0
2024-05-20,54.79755959496837,27.43309045243814,0.0,4.278500968741862,7.214035144165078,4.010651636002409,1.5650685861194926,0.7010936175646423,0.0,0.0
2024-05-21,54.71449123028936,27.388994467417394,0.0,4.60104869094337,7.2030992903315845,3.829639423390647,1.5626960773979293,0.7000308202297161,0.0,0.0
2024-05-22,54.93772248718942,27.50325965940276,0.0,4.163443127700528,7.23248742630801,3.8916326420553773,1.5690717669395189,0.7023828904043792,0.0,0.0
2024-05-23,54.90078290066004,27.485261446926103,0.0,4.234854084799804,7.225768247708399,3.8839889060539345,1.5676140563599852,0.701730357491737,0.0,0.0
2024-05-24,54.88392485897718,27.476821718771866,0.0,4.242866304432088,7.223549476028386,3.8865716480465204,1.5671326988690992,0.7191332948748539,0.0,0.0
2024-05-27,54.87287602455613,27.471290283941585,0.0,4.254594208835819,7.222095283342678,3.8933384600983008,1.5668172150594024,0.718988524166087,0.0,0.0
2024-05-28,54.86578363158075,27.467862339915506,0.0,4.291914814822269,7.220532679074242,3.8343795977433697,1.5664782116023643,0.753048725261499,0.0,0.0
2024-05-29,54.86385121094383,27.46689489790476,0.0,4.357425414776061,7.220278365630871,3.7721048696374964,1.5664230388767963,0.7530222022301856,0.0,0.0
2024-05-30,54.84481034611105,27.452332522528504,0.0,4.389109865060348,7.217772519953243,3.7773344841530916,1.565879401332295,0.7527608608614651,0.0,0.0
2024-05-31,54.84770701639753,27.497544067205794,0.0,4.357652223820108,7.218153732087283,3.760180237550194,1.565962104441403,0.7528006184976884,0.0,0.0
2024-06-03,54.75456164153818,27.472686389843226,0.0,4.512281709547286,7.2056311379675,3.8078873290357307,1.5632453560083919,0.6837064360596897,0.0,0.0
2024-06-04,54.74796383861733,27.91371154238158,0.0,4.159533030950858,7.204762875438436,3.759480413588534,1.5630569884191596,0.6514913106041056,0.0,0.0
2024-06-05,54.796109323272304,28.280974558640555,0.0,3.7820328564795362,7.211098760394536,3.7132887233490854,1.5644315443108199,0.6520642335531671,0.0,0.0
2024-06-06,54.805610855816845,28.43188451395552,0.0,3.647991122025408,7.212349150073656,3.685284244459936,1.5647028135198124,0.6521773001488207,0.0,0.0
2024-06-07,54.779592763545246,28.5075565611769,0.0,3.6156150845880717,7.208925202000614,3.672482703603156,1.5639599957399521,0.6518676893460627,0.0,0.0
2024-06-11,54.76074852619405,28.598188194185326,0.0,3.6020676220688976,7.206445324172024,3.6174848953408194,1.5634219918614876,0.651643446177395,0.0,0.0
2024-06-12,54.763498701519154,28.65737934373357,0.0,3.586930919613715,7.20680724377038,3.5694537842769063,1.5635005094986725,0.6524294975876029,0.0,0.0
2024-06-13,54.788180131800814,28.70069276823918,0.0,3.518858690955425,7.210055288814214,3.565284412815107,1.5642051655147327,0.652723541860526,0.0,0.0
2024-06-14,54.79133554197585,28.723642139612803,0.0,3.492606508041713,7.210834240759454,3.564413352153527,1.5643741573750753,0.6527940600815754,0.0,0.0
2024-06-17,54.787084350136894,28.747130503302685,0.0,3.4587234709753676,7.211432155248315,3.5782774577163834,1.5645038735692718,0.6528481890510861,0.0,0.0
2024-06-18,54.79355528404085,28.761080405154445,0.0,3.4131442491962196,7.2122839016294735,3.60232220463687,1.5646886580176222,0.6529252973245191,0.0,0.0
2024-06-19,54.78914937574787,28.775603433675695,0.0,3.3970392311670246,7.211703967341785,3.6090683533845507,1.5645628425873483,0.6528727960957292,0.0,0.0
2024-06-20,54.79092496058057,28.80913354655263,0.0,3.4078897170697577,7.212863929196316,3.5613955459182978,1.5648144936845971,0.6529778069978351,0.0,0.0
2024-06-21,54.79326596347873,28.810364448662323,0.0,3.4027573921190943,7.213172106789129,3.5625530306381368,1.5648813521153948,0.6530057061971956,0.0,0.0
2024-06-24,54.79312825188837,28.82914174526156,0.0,3.3725893111613883,7.213153977966454,3.5741052296120324,1.5648774191083736,0.6530040650018272,0.0,0.0
2024-06-25,54.786794266934244,28.881849128314464,0.0,3.3468181103118084,7.212320150619379,3.55459324273453,1.564696522153885,0.652928578931682,0.0,0.0
2024-06-26,54.81406836057025,28.979951836939527,0.0,3.2195029721003228,7.215910605176045,3.551837140669023,1.5654754631382624,0.6532536214065645,0.0,0.0
2024-06-27,54.79989705314632,28.969536176167804,0.0,3.2394580009007847,7.213317140651139,3.5598599761935397,1.5649128168832838,0.6530188360571355,0.0,0.0
2024-06-28,54.79604084611533,28.96749762253734,0.0,3.2347063305849266,7.212809547648775,3.5711700735254204,1.564802695731022,0.6529728838571793,0.0,0.0
2024-07-02,54.79397524415822,28.966405658248352,0.0,3.2378513975988032,7.212537652210932,3.5715380698847152,1.564743708631573,0.6529482692674022,0.0,0.0
2024-07-03,54.790395236317046,28.964513115155338,0.0,3.2419118057255267,7.212066415341649,3.5735663442261507,1.5646414748600432,0.6529056083742394,0.0,0.0
2024-07-04,54.7953522948258,28.967133625293474,0.0,3.224110485785415,7.2127189135584535,3.582936968878751,1.5647830328703958,0.6529646787877204,0.0,0.0
2024-07-05,54.78929378955563,28.96393084395563,0.0,3.2305387430952766,7.211921431769946,3.586812687553932,1.5646100210025222,0.6528924830670618,0.0,0.0
2024-07-08,54.77838423449273,28.959491795749486,0.0,3.2383348089962842,7.21081612368635,3.5958103902081637,1.5643702269170974,0.6527924199498911,0.0,0.0
2024-07-09,54.78898376171859,28.96509540976669,0.0,3.2246375172703567,7.21221140474277,3.5914802423101992,1.5646729299822433,0.6529187342091521,0.0,0.0
2024-07-10,54.78724901293835,28.965585522559685,0.0,3.226043149269454,7.21198304907566,3.5916178161612753,1.5646233887374457,0.6528980612581317,0.0,0.0
2024-07-11,54.779540347252095,28.961510011939556,0.0,3.232875583410049,7.21096830992993,3.5978963067782095,1.564403243377969,0.6528061973121932,0.0,0.0
2024-07-12,54.77472353267186,28.958963400142395,0.0,3.2398770173233933,7.210334242957614,3.5990873274481596,1.5642656839843654,0.6527487954722115,0.0,0.0
2024-07-15,54.76237728725898,28.95721741087735,0.0,3.226116014568519,7.2098995186198795,3.6275089571068757,1.5641713715238612,0.6527094400445356,0.0,0.0
2024-07-16,54.749249436323666,28.954526089874726,0.0,3.244906817569822,7.209229421292296,3.6254134631229076,1.5640259954262838,0.6526487763903012,0.0,0.0
2024-07-17,54.74930444681794,28.95596186288685,0.0,3.2439053062996166,7.209236664921713,3.624914720005305,1.5640275669152808,0.652649432153296,0.0,0.0
2024-07-18,54.749385307466845,28.959880950108168,0.0,3.246541192689404,7.209511933626269,3.617918978148396,1.5640872858373032,0.6526743521236157,0.0,0.0
2024-07-19,46.0082081765519,24.33045177536464,15.329542235008775,2.788324353114901,6.057772758681371,3.026160532365151,1.3142200803015223,0.5484078460489874,0.5969122425627497,0.0
2024-07-22,46.00446278894641,24.32847110765061,15.328294303829527,2.775735569021269,6.057279613916414,3.046416671370179,1.3141130936616432,0.548363201842426,0.5968636497615198,0.0
2024-07-23,46.002104894766724,24.327224186005452,15.32750867361601,2.782527612724447,6.056969156550312,3.0444515810890387,1.3140457406391939,0.5483350962560635,0.5968330583527625,0.0
2024-07-24,46.00044064439238,24.32634408297428,15.326954159597445,2.7842358322999576,6.0567500293340855,3.046602546114207,1.3139982014859146,0.5478630374966189,0.5968114663051148,0.0
2024-07-25,45.992606416818994,24.32220112014817,15.324343861843529,2.8054645791106827,6.055718518387229,3.0414115292078847,1.3137744175221688,0.5477697322226983,0.5967098247386441,0.0
2024-07-26,45.997722627730184,24.32490671829643,15.32604853964679,2.7954063305546883,6.0563921556427065,3.040996197827754,1.3139205615990852,0.547830666048788,0.596776202653574,0.0
2024-07-29,45.99071828181632,24.321202620544543,15.323714751377898,2.8085444277981817,6.05546991290492,3.04219694980344,1.3137204831258258,0.5477472446255519,0.5966853280033141,0.0
2024-07-30,45.98614414816481,24.318783688301078,15.32219068909035,2.8076623219902066,6.054867649453965,3.052442929632492,1.313589823434152,0.547692766913575,0.5966259830193663,0.0
2024-07-31,45.980905803862235,24.315953231972713,15.320445317483621,2.818793904090732,6.054177931234664,3.0520952217016455,1.3134401906285544,0.547630378484663,0.5965580205411718,0.0
2024-08-01,45.9857197207584,24.31371849472678,15.319037304832477,2.855296509034058,6.053621527100005,3.0158063704106453,1.313319480011689,0.5469773987482834,0.5965031943776591,0.0
2024-08-02,45.98743213518114,24.312234270071816,15.31810215816361,2.83793567294385,6.053251985340102,3.03439367988668,1.3132393087638192,0.5469440086544932,0.5964667809944881,0.0
2024-08-05,45.99727222907875,24.317436445035078,15.321379826791127,2.8090085394129627,6.05454722112858,3.0431799820093453,1.3135203072346686,0.5470610402031579,0.5965944091063283,0.0
2024-08-06,46.00547641475002,24.31858708571782,15.322104796422867,2.8011547402717447,6.054833707262262,3.0405512315784926,1.3135824597525347,0.5470869257725609,0.596622638471696,0.0
2024-08-07,46.00415924124407,24.3178908251613,15.321666112334231,2.8027321134965826,6.054660352540962,3.041669685457833,1.313544850838364,0.5470712622372552,0.5966055566894021,0.0
2024-08-08,45.99591129081199,24.329802372627693,15.318919135871326,2.8029829268699835,6.0535748302904855,3.0420283218110513,1.313309349244623,0.546973179439348,0.5964985930335015,0.0
2024-08-09,45.99563410015704,24.329655751033187,15.31882681763892,2.8065818865959233,6.053538348909317,3.038996779541704,1.3133014346916019,0.5469698831495345,0.5964949982827717,0.0
2024-08-12,45.99286237734791,24.328189632278594,15.317903696509486,2.812137513881774,6.053173559279912,3.0391149506999295,1.3132222944076812,0.5469369224363996,0.5964590531583134,0.0
2024-08-13,45.991850781737064,24.32849817227706,15.31756678501179,2.814184735298644,6.053040422017135,3.0382948660455225,1.3131934105800518,0.5469248927656737,0.5964459342670542,0.0
2024-08-14,45.9925852234397,24.32888667292047,15.317811390515562,2.815796440080481,6.0531370827350255,3.035179723937177,1.31321438090388,0.5469336265835703,0.5964554588841342,0.0
2024-08-15,45.98801266615776,24.326467908517962,15.31628850221353,2.8207887384401547,6.052535283207736,3.039547669243679,1.3130838218593954,0.546879250746143,0.5963961596136403,0.0
2024-08-16,45.98655795223149,24.325698402518643,15.31580401034508,2.8220551867712937,6.052343826633398,3.0412590899636776,1.3130422857892052,0.5468619516106524,0.5963772941365593,0.0
2024-08-19,45.990575957495764,24.32782382326311,15.317142205328144,2.8073880116123564,6.0528726409313025,3.047701215985658,1.3131570108534725,0.5469097328384339,0.5964294016917673,0.0
2024-08-20,45.98579599595135,24.325295347376187,15.315550241122708,2.809205025609516,6.05224354469029,3.0556690121093673,1.3130205298487674,0.5468528905955004,0.5963674126963115,0.0
2024-08-21,45.977693114176105,24.317093488005717,15.312851579715659,2.732957367183138,6.0511771150927265,3.1524193021766886,1.3127891703628345,0.5467565329218975,0.5962623303652345,0.0
2024-08-22,45.93680898675109,24.290171445330927,15.302342790008547,2.8918742681264447,6.047024358341186,3.0776554714343267,1.3118882391907858,0.5463813089216154,0.5958531318950826,0.0
2024-08-23,45.94441500208987,24.294193305374538,15.304876484806842,2.8876868701428395,6.048025598110295,3.066273716599335,1.312105455891078,0.5464717763421469,0.5959517906430633,0.0
2024-08-26,45.93770774824695,24.29064668667451,15.302642182952885,2.908636493642132,6.047142669403223,3.0590535237443808,1.311913906507743,0.5463919989650325,0.5958647898631468,0.0
2024-08-27,45.93519406985046,24.2967819764677,15.301804833356009,2.89981495371435,6.046811774096651,3.0655559876378966,1.3118421195203966,0.5463621007870185,0.5958321845695236,0.0
2024-08-28,45.93305116194797,24.29564851513905,15.301090993800878,2.9031408546464226,6.046529686233566,3.0666168658148956,1.3117809211973754,0.5463366126251179,0.5958043885947221,0.0
2024-08-29,45.93885821428131,24.298720074698682,15.303025423017102,2.9500139518209156,6.04729411431824,3.007856064165734,1.3119467621390624,0.5464056828310127,0.5958797127279437,0.0
2024-08-30,45.93408802790195,24.296196950963314,15.301436391720433,2.962047764148115,6.046666177074316,3.005587372369896,1.3118105325761507,0.5463489453097253,0.5958178379361033,0.0
2024-09-02,45.932429064844165,24.300736890133425,15.300883762533815,2.965100950697824,6.046447794686831,3.0005128495292257,1.3117631550117799,0.546329213281599,0.5957963192813365,0.0
2024-09-03,45.9385180464489,24.300948211103844,15.302912107249366,2.906267695503748,6.047249335344388,3.0499749019587066,1.3119370474421008,0.5463173545881856,0.595875300360764,0.0
2024-09-04,45.93236547364508,24.29769357078394,15.30086257920941,2.920776354394907,6.046439423675907,3.048061578937516,1.3117613389399188,0.5462441859828184,0.595795494430504,0.0
2024-09-05,45.922137877108945,24.292283289731834,15.297455590531573,2.938180031598174,6.045093084503781,3.051595486322473,1.3114692537057264,0.5461225557317563,0.5956628307657386,0.0
2024-09-09,45.923312437057504,24.284479186112865,15.297846856693868,2.9567610423415287,6.045247701090696,3.039035389102714,1.3115027974240805,0.5461365240204863,0.595678066156254,0.0
2024-09-10,45.9238043882529,24.28261489704613,15.298010734115783,2.957093628017992,6.045312460505363,3.0398202234207865,1.3115168468324248,0.5461423744807772,0.5956844473278455,0.0
2024-09-11,45.92228434836457,24.2818111626054,15.297504382631239,2.9603056678419883,6.04511236567002,3.0397196078891575,1.3114734367110736,0.5461242976205306,0.5956647306660215,0.0
2024-09-12,45.92131710264379,24.281299722935678,15.297182176411258,2.960694658748709,6.0449850394894895,3.041310507020487,1.3114458135845768,0.5461127947870504,0.5956521843789643,0.0
2024-09-13,45.92048806731266,24.280861363223323,15.296906010454114,2.96530499994584,6.044875907032276,3.038397148046202,1.3114221375451485,0.5461029356011597,0.5956414308392779,0.0
2024-09-16,45.90453833739119,24.27998469128017,15.296353708453134,2.9827993534713606,6.044657653938685,3.03858832421269,1.3113747880307955,0.54608321829729,0.59561992492469,0.0
2024-09-17,45.906151601610745,24.28083798448325,15.296891281883154,2.9813154840866765,6.04487008674524,3.0367694192278982,1.311420874847058,0.5461024097879114,0.5956408573280675,0.0
2024-09-20,45.906082538319275,24.280801455292007,15.296868268547808,2.9813109988607738,6.044860992569183,3.0367648505745866,1.311418901886159,0.5462520327311922,0.5956399612190123,0.0
2024-09-23,45.890882955425525,24.28358529461258,15.298622083117971,2.9950138172055567,6.045554047192997,3.032749629924223,1.3115692585171594,0.54631466154888,0.5957082524551149,0.0
2024-09-24,45.876845094078824,24.286508647537342,15.300463791048205,3.007412759586833,6.046281834621882,3.0286003275886935,1.311727150351557,0.5463804290434366,0.5957799661432294,0.0
2024-09-25,45.8874790137261,24.292138083932574,15.304010327480396,3.0055511050011483,6.0476833188578265,3.008681812144808,1.3120311991824518,0.5465070760604096,0.5959180636142835,0.0
2024-09-26,45.92941360514546,24.31433762304754,15.317996003615896,3.02477911206851,6.0532100362644226,2.9035642590277346,1.3132302080068572,0.5470065053477655,0.5964626474758115,0.0
2024-09-27,45.925815813289155,24.31243300639722,15.316796098000934,3.055724758328929,6.052735869754041,2.87998753419615,1.3131273386563265,0.5469636566502575,0.5964159247269837,0.0
2024-09-30,45.90306868364749,24.2944888362912,15.309209664524115,3.0865829219120062,6.049737940047669,2.9016217453298223,1.312476944596265,0.5466927446808831,0.5961205189705509,0.0
2024-10-02,45.84627174376278,24.261721864502565,15.290267221547351,3.15927696283729,6.0422524578794246,2.9419423450616393,1.3019805896023333,0.5609038896887413,0.595382925117875,0.0
2024-10-03,45.78377846191995,24.265593546864423,15.269424981980547,3.447210347247572,6.034016233395868,2.772091332359441,1.3002058533621725,0.5361113795899596,0.5915678632800647,0.0
2024-10-04,45.779584753554786,24.26322070307479,15.268026331248139,3.4468945892355567,6.0334635288091425,2.7718374139848536,1.3000867569409758,0.5453722463801021,0.5915136767716519,0.0
2024-10-07,45.779997215391845,24.26328914599864,15.268163892089346,3.446925644835603,6.03351788870481,2.7718623874999686,1.2993476592893771,0.5453771600384463,0.5915190061519658,0.0
2024-10-08,45.78189463557483,24.260150125192425,15.268796703886817,3.4470685078038334,6.033767956841831,2.771977271465858,1.2994015126887528,0.5453997640072917,0.5915435225383608,0.0
2024-10-09,45.74954603154042,24.39702225743534,15.258508558365689,3.4447458662023145,6.029702392018055,2.7701095076791518,1.2294950350848244,0.5357281026210327,0.5851422490531807,0.0
2024-10-10,45.75063760486772,24.390280214762562,15.259923787578225,3.4640356275902513,6.030261647920128,2.727563284429282,1.2296090709542977,0.5624922408032056,0.5851965210943295,0.0
2024-10-14,45.7218682066061,24.37424362869376,15.249327398325068,3.5373685894372904,6.026074274469956,2.71547084936812,1.2287552386202432,0.5621016499445355,0.584790164534924,0.0
2024-10-15,45.72159391917862,24.37769683203167,15.249235916962933,3.5865395165623664,6.026038123794679,2.6881589160738164,1.228747867265427,0.5372022517765714,0.5847866563539128,0.0
2024-10-16,45.680282697575855,24.355670643754568,15.235457644811005,3.6652617216967083,6.020593366187173,2.6941211318212064,1.227637646227896,0.536716868845524,0.5842582790800653,0.0
2024-10-17,45.685006069469544,24.358189036447808,15.237033001358235,3.6332718064373,6.021215899582543,2.7164285444116674,1.2277645847845642,0.5367723657300324,0.5843186917783039,0.0
2024-10-18,45.69500367137723,24.36351952664865,15.240367438700112,3.6355657916975614,6.022533568654814,2.693640342449233,1.2280332659692919,0.5368898317629679,0.5844465627401407,0.0
2024-10-21,45.68295230949852,24.3570940191125,15.236348023700405,3.6651762254841285,6.020945217070809,2.688734155158889,1.2277093908823409,0.5367482352396783,0.5842924238527252,0.0
2024-10-22,45.60441398159724,24.31362412647925,15.209155846661826,3.79912231339736,6.01019968880987,2.7189257867483025,1.2255183086717698,0.5357903053594287,0.5832496422749489,0.0
2024-10-23,45.577893413733676,24.299185910645114,15.200311188556107,3.7761332011399884,6.006704546677685,2.7965769258828272,1.2248056267483427,0.5354787244857077,0.5829104621305533,0.0
2024-10-24,45.594183886407876,24.307870937407746,15.205744091121584,3.7505641710342257,6.008851465917489,2.788753128924709,1.2252433973669326,0.5356701155500043,0.5831188062694245,0.0
2024-10-25,45.38911168370968,24.200695135716973,15.133579651265247,3.986623578889212,5.980334255735643,2.920784534123329,1.2753918622207194,0.5331278963988207,0.5803514019403788,0.0
2024-10-28,45.37790007303194,24.19471729737805,15.129841490351392,4.0198632570813295,5.978857047283861,2.9664892353788823,1.2191273428102234,0.5329962079344701,0.5802080487498564,0.0
2024-10-29,45.41046958630803,24.212082802722286,15.140700775873468,3.956930862323856,5.983148309410667,2.9626620572500033,1.2200023587125242,0.5333787603893543,0.5806244870098077,0.0
2024-10-30,45.41500058526927,24.21539219444402,15.142211495760597,3.8842042527183747,5.983745300347379,3.034143089846427,1.211188680386093,0.5334319802444073,0.580682420983437,0.0
2024-10-31,45.39167897631368,24.205636300092227,15.134435634686591,3.8903962128559755,5.980672514567656,3.0730713745187033,1.2105667081652105,0.5331580511045341,0.5803842276954257,0.0
2024-11-01,45.39086822095883,24.205203955449104,15.134165313671591,3.890177880897139,5.980565691855297,3.0749514618598277,1.2105450858444862,0.53314852819737,0.5803738612663558,0.0
2024-11-04,45.40141030015775,24.21082564075995,15.137680240254832,3.90998900082598,5.981954684832276,3.0335328906270007,1.2108262362755975,0.5332723525309713,0.5805086537356399,0.0
2024-11-05,45.4004910522608,24.210127014960836,15.137373745795,3.892789106571918,5.981833567465495,3.0522298334197804,1.2108017205289738,0.5338570588911365,0.5804969001060591,0.0
2024-11-06,45.35039432373688,24.183412586713747,15.120670558548955,3.9682030758322195,5.975232971627012,3.079496474344866,1.2094656731937188,0.533267979532522,0.5798563564700858,0.0
2024-11-07,45.02258841370871,24.00860780962662,15.01137393066745,4.415205161851151,5.932042240628908,3.31382954221996,1.1912745534580647,0.5294133626559486,0.5756649851831817,0.0
2024-11-08,45.00086325788509,23.99702271947188,15.004130356957873,4.44258774315466,5.929179798762044,3.3309713023565903,1.1906997169989793,0.5291579000491984,0.5753872043636875,0.0
