date,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,KGI ASIA LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA MERCHANTS BANK CO LTD
2024-03-25,0.0,50.840932297177254,0.0,15.688343598528515,9.859814365579158,1.1598027784125469,9.344867043103665,7.723783908825974,0.0,5.382456008372881
2024-03-26,0.0,35.54616134177919,29.932035754465584,10.993907106865963,6.9220449118893495,0.8142350984956023,6.560528116413336,5.45235504442483,0.0,3.77873262566615
2024-03-27,0.0,35.53077195712798,29.94779660754382,11.005380396905029,6.925689746933385,0.8086802620398694,6.560691626441842,5.44026706804772,0.0,3.7807223349603523
2024-03-28,0.0,35.54470278673526,29.95953847603337,10.946543888367659,6.928405156660304,0.8089973276795025,6.5842146546878935,5.4424000764055025,0.0,3.78519763343051
2024-04-02,0.0,35.513878208695125,29.933557385761166,10.947517259091862,6.922396802427426,0.8082957603767477,6.590466246001903,5.482236838692902,0.0,3.801651498952865
2024-04-03,0.0,35.51313482795434,29.932930812962415,10.94728810435292,6.92225190199068,0.8022982354763054,6.592720535798026,5.486308507746469,0.0,3.8030670737188417
2024-04-05,0.0,35.49965317958885,29.92156754554815,10.946719249053906,6.919624047071869,0.8103633328269833,6.585435110848864,5.5150141979556775,0.0,3.8016233371057075
2024-04-08,0.0,35.11050121903339,30.10339626822028,11.04194206535907,6.929483619679125,0.8145114229187825,6.601404046169758,5.59172119813409,0.0,3.8070401604855113
2024-04-09,0.0,35.11632581141744,30.065326964287376,11.04352435840756,6.920720468316893,0.813481376918669,6.661219610115716,5.57717570246886,0.0,3.802225708067487
2024-04-10,0.0,36.679698659969965,29.865240390316423,10.950015243127947,6.847291192126486,0.8199356855403955,5.527762659227602,5.547580729549105,0.0,3.7624754401420746
2024-04-11,0.0,36.87382848253412,29.81973289752777,10.882171195049223,6.806521557972238,0.8138775615563159,5.527193064355355,5.543952826280467,0.0,3.732722414724505
