date,FUTU SECURITIES INTERNATIONAL,CCB INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS BANK CO LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,DL SECURITIES (HK) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-04-05,7.870714285714285,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4412857142857143,1.4092857142857143,1.1047142857142858,0.0,0.2864285714285714,23.735
2024-04-08,7.872857142857143,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4412857142857143,1.4092857142857143,1.104142857142857,0.0,0.2864285714285714,23.73657142857143
2024-04-10,7.875285714285714,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4412857142857143,1.4092857142857143,1.1039999999999999,0.0,0.2864285714285714,23.738857142857142
2024-04-11,7.886857142857143,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4367142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.743285714285715
2024-04-16,7.893142857142857,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4367142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.74957142857143
2024-04-17,7.896285714285714,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4367142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.752714285714287
2024-04-23,7.896285714285714,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.748857142857144
2024-04-24,7.895428571428571,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.748
2024-04-26,7.893428571428572,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.746000000000002
2024-05-06,7.8952857142857145,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.747857142857143
2024-05-07,7.895428571428571,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2864285714285714,23.748
2024-05-09,7.897571428571429,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.74942857142857
2024-05-10,7.901428571428572,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.753285714285717
2024-05-14,7.901714285714285,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.75357142857143
2024-05-16,7.903142857142857,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.755000000000003
2024-05-17,7.907714285714286,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4328571428571428,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.75957142857143
2024-05-20,7.915285714285714,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.767
2024-05-21,7.927,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.778714285714287
2024-05-22,7.931571428571428,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.783285714285714
2024-05-23,7.952428571428571,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.804142857142857
2024-05-24,7.953285714285714,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.805
2024-05-27,7.9637142857142855,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.81542857142857
2024-05-28,7.966142857142858,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.817857142857143
2024-05-29,7.9670000000000005,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.818714285714286
2024-06-03,7.967571428571428,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.819285714285716
2024-06-05,7.966714285714286,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.81842857142857
2024-06-06,7.963000000000001,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.814714285714285
2024-06-11,7.963571428571428,7.399428571428572,4.2090000000000005,0.014142857142857143,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.815285714285714
2024-06-17,7.966714285714286,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.81842857142857
2024-06-19,7.9672857142857145,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.819000000000003
2024-06-20,7.967714285714286,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.81942857142857
2024-06-21,7.967571428571428,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.819285714285716
2024-06-24,7.967714285714286,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.81942857142857
2024-06-25,7.967857142857143,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.81957142857143
2024-06-26,7.968,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.819714285714287
2024-06-28,7.9681428571428565,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.819857142857142
2024-07-04,7.971571428571429,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.823285714285714
2024-07-09,7.972142857142857,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.823857142857143
2024-07-10,7.972714285714286,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.824428571428573
2024-07-11,7.973428571428571,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.825142857142858
2024-07-12,7.974857142857143,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4327142857142858,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.826571428571427
2024-07-17,7.9750000000000005,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.826571428571427
2024-07-26,7.975142857142857,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.826714285714285
2024-08-09,7.975285714285714,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.826857142857143
2024-08-13,7.975571428571429,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1014285714285714,0.0,0.2857142857142857,23.827142857142857
2024-08-14,7.975714285714286,4.211285714285714,4.2090000000000005,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1012857142857144,0.0,0.2857142857142857,23.827142857142857
2024-08-20,7.976,4.211285714285714,4.208857142857143,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1011428571428572,0.0,0.2857142857142857,23.827142857142857
2024-08-22,7.9761428571428565,4.211285714285714,4.208857142857143,3.2022857142857144,1.4325714285714286,1.4092857142857143,1.1011428571428572,0.0,0.2857142857142857,23.827285714285715
2024-08-28,7.976571428571429,4.211285714285714,4.208857142857143,3.2022857142857144,1.4324285714285714,1.4092857142857143,1.101,0.0,0.2857142857142857,23.827428571428573
2024-09-02,7.976714285714285,4.211285714285714,4.208857142857143,3.2022857142857144,1.4324285714285714,1.4092857142857143,1.101,0.0,0.2857142857142857,23.827571428571428
2024-09-04,7.978000000000001,4.211285714285714,4.208857142857143,3.2022857142857144,1.4324285714285714,1.4087142857142858,1.101,0.0,0.2857142857142857,23.828285714285713
2024-09-10,7.978142857142857,4.211285714285714,4.208857142857143,3.2022857142857144,1.4324285714285714,1.4087142857142858,1.101,0.0,0.2857142857142857,23.828428571428574
2024-09-11,7.978285714285714,4.211285714285714,4.208857142857143,3.2022857142857144,1.4324285714285714,1.4087142857142858,1.101,0.0,0.2857142857142857,23.82857142857143
2024-09-17,7.978428571428571,4.211285714285714,4.208857142857143,3.2022857142857144,1.4322857142857142,1.4087142857142858,1.101,0.0,0.2857142857142857,23.82857142857143
2024-09-19,7.978571428571428,4.211285714285714,4.208857142857143,3.2022857142857144,1.4322857142857142,1.4087142857142858,1.101,0.0,0.2857142857142857,23.828714285714288
2024-09-23,7.978857142857143,4.211285714285714,4.208857142857143,3.2022857142857144,1.4322857142857142,1.4087142857142858,1.101,0.0,0.2857142857142857,23.829
2024-09-30,7.979,4.211285714285714,4.208857142857143,3.2022857142857144,1.4322857142857142,1.4087142857142858,1.101,0.0,0.2857142857142857,23.829142857142855
2024-10-03,7.978000000000001,4.211285714285714,4.208857142857143,3.2022857142857144,1.4338571428571427,1.4087142857142858,1.101,0.0,0.2855714285714286,23.829571428571427
2024-10-04,7.9761428571428565,4.211285714285714,4.208857142857143,3.2022857142857144,1.434,1.4087142857142858,1.101,0.0,0.2855714285714286,23.82785714285714
2024-10-07,7.979571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.434,1.4087142857142858,1.098,0.0,0.2855714285714286,23.828
2024-10-08,7.980142857142856,4.211285714285714,4.208571428571429,3.2022857142857144,1.4338571428571427,1.4087142857142858,1.098,0.0,0.2855714285714286,23.828428571428574
2024-10-09,7.982,4.211285714285714,4.208571428571429,3.2022857142857144,1.476,1.4087142857142858,1.098,0.0,0.2855714285714286,23.87242857142857
2024-10-10,7.983999999999999,4.211285714285714,4.208571428571429,3.2022857142857144,1.4744285714285714,1.4087142857142858,1.098,0.0,0.2855714285714286,23.872857142857143
2024-10-14,7.983428571428572,4.211285714285714,4.208571428571429,3.2022857142857144,1.4744285714285714,1.4087142857142858,1.098,0.0,0.2855714285714286,23.872285714285717
2024-10-15,7.987857142857142,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4087142857142858,1.098,0.0,0.2855714285714286,23.876571428571427
2024-10-18,7.987857142857142,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2855714285714286,23.87642857142857
2024-10-22,7.988,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2855714285714286,23.876571428571427
2024-10-25,7.988714285714285,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2855714285714286,23.877285714285716
2024-10-30,7.988857142857143,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2855714285714286,23.87742857142857
2024-11-04,7.989,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2855714285714286,23.87757142857143
2024-11-07,7.989142857142857,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2854285714285714,23.87757142857143
2024-11-08,7.989285714285714,4.211285714285714,4.208571428571429,3.2022857142857144,1.4741428571428572,1.4087142857142858,1.098,0.0,0.2854285714285714,23.877714285714287
2024-11-11,7.987571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.877714285714287
2024-11-12,7.987285714285715,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.87742857142857
2024-12-20,7.9874285714285715,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.87757142857143
2024-12-27,7.987571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.877714285714287
2025-01-03,7.987285714285715,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.87742857142857
2025-01-07,7.987571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.877714285714287
2025-01-08,7.987857142857142,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.098,0.0,0.2854285714285714,23.878
2025-01-09,7.988,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.878
2025-01-14,7.988142857142858,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.878142857142855
2025-01-17,7.988714285714285,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.878714285714288
2025-01-20,7.988857142857143,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.878857142857143
2025-02-03,7.989142857142857,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.879142857142856
2025-02-04,7.990285714285713,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.880285714285716
2025-02-05,7.992000000000001,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.2854285714285714,23.882
2025-02-11,7.994571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.28528571428571425,23.884428571428572
2025-02-12,7.995571428571428,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.28514285714285714,23.885285714285715
2025-02-13,7.995857142857144,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.28514285714285714,23.885571428571428
2025-02-14,7.996,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.28514285714285714,23.885714285714286
2025-02-17,7.996428571428571,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4087142857142858,1.0978571428571429,0.0,0.28514285714285714,23.886142857142858
2025-02-18,7.997285714285714,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.0,0.28514285714285714,23.886714285714287
2025-02-27,7.997428571428572,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.0,0.28514285714285714,23.886857142857142
2025-02-28,7.997571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.0,0.28514285714285714,23.887
2025-03-11,7.997,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.0,0.28514285714285714,23.88642857142857
2025-03-12,8.054285714285713,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.914,0.28514285714285714,24.857714285714287
2025-03-13,8.054428571428572,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.914,0.28514285714285714,24.857857142857142
2025-03-14,8.054285714285713,4.211285714285714,4.208571428571429,3.2022857142857144,1.4758571428571428,1.4084285714285714,1.0978571428571429,0.914,0.28514285714285714,24.857714285714287
2025-03-17,8.055,4.211285714285714,4.208571428571429,3.2022857142857144,1.4757142857142858,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.858
2025-03-18,8.055285714285715,4.211285714285714,4.208571428571429,3.2022857142857144,1.4754285714285715,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.858
2025-03-19,8.055857142857143,4.211285714285714,4.208571428571429,3.2022857142857144,1.4748571428571429,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.858
2025-03-20,8.056571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4748571428571429,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.858714285714285
2025-03-21,8.057142857142857,4.211285714285714,4.208571428571429,3.2022857142857144,1.4748571428571429,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.859285714285715
2025-03-24,8.057285714285713,4.211285714285714,4.208571428571429,3.2022857142857144,1.4748571428571429,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.85942857142857
2025-03-26,8.058714285714286,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.860285714285716
2025-03-31,8.05942857142857,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.861
2025-04-08,8.059285714285714,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.860857142857142
2025-04-09,8.063571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.865142857142857
2025-04-11,8.063714285714285,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.865285714285715
2025-04-16,8.062142857142856,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.863714285714288
2025-04-17,8.063142857142857,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.864714285714285
2025-04-22,8.062999999999999,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4081428571428571,1.0978571428571429,0.914,0.28514285714285714,24.864571428571427
2025-04-23,8.069571428571429,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4040000000000001,1.0978571428571429,0.914,0.28514285714285714,24.867
2025-04-24,8.068428571428571,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4040000000000001,1.0978571428571429,0.914,0.28514285714285714,24.86585714285714
2025-04-25,8.068714285714286,4.211285714285714,4.208571428571429,3.2022857142857144,1.4742857142857142,1.4040000000000001,1.0978571428571429,0.914,0.28514285714285714,24.866142857142854
2025-04-29,8.069285714285716,4.211285714285714,4.208571428571429,3.2022857142857144,1.473857142857143,1.4040000000000001,1.0978571428571429,0.914,0.28514285714285714,24.866285714285713
2025-05-02,8.069428571428572,4.211285714285714,4.208571428571429,3.2022857142857144,1.473857142857143,1.4040000000000001,1.0978571428571429,0.914,0.28514285714285714,24.86642857142857
