date,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,SINOPAC SECURITIES (ASIA) LTD,GRANSING SECURITIES CO LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,UOB KAY HIAN (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-02,35.216659477196814,45.36342966009655,0.0,0.0,5.333837244335478,0.0,7.144099858436223,3.417652221636808,1.4087629460179978,2.1155585922801254
2024-05-03,35.21502457007325,45.3613236967428,0.0,0.0,5.333589624923638,0.0,7.143768198934061,3.422135985024294,1.4086975452500075,2.115460379051949
2024-05-06,1.6263555986115439,70.69262709429266,0.0,0.0,7.599184236753011,0.0,10.184902317939573,4.875786039461964,2.007082084116995,3.0140626288242567
2024-05-09,1.7664167604105125,68.16868663382179,0.0,0.0,8.25362326216215,0.0,11.062022458625574,5.295686987294805,2.1799312745199524,3.2736326231652115
2024-05-10,1.7662898690802502,68.16378970602817,0.0,0.0,8.2530303594799,0.0,11.06841135762947,5.295306569274817,2.1797746781914396,3.2733974603159606
2024-05-13,7.0995177307679,64.41128217876708,0.0,0.0,7.798690031862762,0.0,10.540537518560447,4.997004800166755,2.0597751751866484,3.0931925646884126
2024-05-14,38.73769095652868,42.462479259978124,0.0,0.0,5.141206672674085,0.0,6.989016351267545,3.2904653499442458,1.339985834957113,2.039155574650205
2024-05-16,36.463083194957605,44.039068298301196,0.0,0.0,5.3320944923481255,0.0,7.248511481088064,3.412637010481117,1.389738157848272,2.114867364975623
2024-05-20,39.811820715414385,41.717972346651614,0.0,0.0,5.05106441114453,0.0,6.866475908939322,3.2327726705767508,1.3164914762839617,2.0034024709894327
2024-05-21,39.790968393171994,41.696121635304095,0.0,0.0,5.048418804365549,0.0,6.871666100469912,3.2395163155678466,1.3333787706258984,2.019929980494704
2024-05-22,39.79446569713647,41.69978638681397,0.0,0.0,5.048862519505235,0.0,6.876664659473401,3.226617257260298,1.3334959638244799,2.020107515986149
2024-05-23,39.79271696831143,41.697953930537075,0.0,0.0,5.048640652186078,0.0,6.876362471179139,3.2308698687964426,1.3334373646502191,2.0200187443396147
2024-05-24,42.677072623230515,39.70032634859158,0.0,0.0,4.806774976116243,0.0,6.546935963615595,3.0719044200125096,1.2737401414671934,1.9232455269663624
2024-05-27,42.691361862830725,39.71361890687948,0.0,0.0,4.808384392018415,0.0,6.637018902659382,2.934818725113782,1.2909077378613607,1.923889472636851
2024-05-28,44.56065125069662,38.43789267483547,0.0,0.0,4.653923975881765,0.0,6.444071177769846,2.7919330986292166,1.249439724880729,1.8620880973063594
2024-05-29,44.57509656165097,38.45035315951273,0.0,0.0,4.655432647256682,0.0,6.446160164563401,2.7604209749449775,1.249844758129527,1.86269173394171
2024-05-30,44.590997224744015,38.46406902685925,0.0,0.0,4.653850440553212,0.0,6.448459614905112,2.7289769083957527,1.2502905981153167,1.8633561864273402
2024-06-11,44.589189759929646,38.46250991278443,0.0,0.0,4.653661799987938,0.0,6.452251661015315,2.728866291229774,1.2502399184623714,1.8632806565905295
2024-06-12,44.590997224744015,38.46406902685925,0.0,0.0,4.653850440553212,0.0,6.452513209115057,2.724923314185808,1.2502905981153167,1.8633561864273402
2024-06-14,45.75861629764107,37.58313892331904,0.10139535502998956,0.0,4.547264812610563,0.0,6.3047333908792105,2.6625152788937383,1.22165559786914,1.82068034375725
2024-06-21,45.75680398225638,37.581650405824696,0.10139133916638342,0.0,4.547084713677401,0.0,6.332207879963149,2.6544886289628966,1.2216072129874727,1.8047658371616246
2024-06-27,45.75499181042309,37.580162006234104,0.10138732362086919,0.0,4.546904629009668,0.0,6.331957096521913,2.6425021724847975,1.2215588319383162,1.8205361297672324
2024-06-28,45.75499181042309,37.580162006234104,0.10138732362086919,0.0,4.546904629009668,0.0,6.3477988658376745,2.6425021724847975,1.2215588319383162,1.8046943604514716
2024-07-02,45.74774455826301,37.57420958662917,0.10137126461897579,0.0,4.546184432959129,0.0,6.346793421464898,2.6420836196926367,1.221365346057691,1.820247770314484
2024-07-03,45.749556156061175,37.5756975147448,0.10137527889250017,0.0,4.546364460582093,0.0,6.343084780864869,2.6421882454597476,1.2214137117813575,1.8203198516134562
2024-07-09,45.74593310393101,37.57272177634729,0.1013672506633544,0.0,4.546004419593123,0.0,6.342582451907868,2.6419790022111713,1.2213169841642593,1.828095011181932
2024-07-10,45.72094967575303,37.55220202011414,0.10131189051973699,0.0,4.54352169015233,0.0,6.3707785151710965,2.6555746103170312,1.2364799638276027,1.8191816341450273
2024-07-12,45.71914034272918,37.550715952136215,0.10130788126466844,0.0,4.543341887591428,0.0,6.370526401861183,2.6594268593362327,1.2364310321223833,1.819109642958703
2024-07-15,45.72637853417794,37.55666092986462,0.10132392018916189,0.0,4.544061183233319,0.0,6.419030562432204,2.5965204460224505,1.2366267821836616,1.819397641896638
2024-07-16,45.711904442436,37.54477285621336,0.10129184741708844,0.0,4.542622819633238,0.0,6.448652403924121,2.5956985511698445,1.2362353440232465,1.8188217351830942
2024-07-17,45.68298373107572,37.52101927271895,0.10122776274772208,0.0,4.539748822476749,0.0,6.444572512326702,2.6573236731552807,1.2354532106600895,1.817671014838785
2024-07-18,45.802489269766106,37.43770431622159,0.1010029877599119,0.0,4.529668366695299,0.0,6.430262419239787,2.653001290682461,1.2327099021760497,1.8131614474587932
2024-07-19,45.810556203590465,37.41851214441944,0.10095120929942603,0.0,4.5273462645501965,0.0,6.426965991124415,2.6358676220609194,1.267568621765918,1.8122319431892273
2024-07-23,45.80694349551219,37.41556124898608,0.10094324809398407,0.0,4.526989229364892,0.0,6.42645914829431,2.6356597524989533,1.2753548501374299,1.8120890271121608
2024-07-24,45.80333135719913,37.412610818942525,0.10093528814411488,0.0,4.526632250488102,0.0,6.42595238539909,2.635451915720384,1.2831398505320604,1.8119461335745872
2024-07-26,45.79610878932955,37.406711354584566,0.10091937200990683,0.0,4.525918461606791,0.0,6.424939099337684,2.587730384852777,1.3460121241821326,1.811660414096593
2024-08-16,45.797914217744484,37.40818604624231,0.10092335057286034,0.0,4.526096887722246,0.0,6.425192390892814,2.5838900830416565,1.3460651882655246,1.8117318355181131
2024-08-21,45.80152550166243,37.411135778407534,0.10093130863992725,0.0,4.526453782161237,0.0,6.425699033921155,2.576208570966243,1.3461713289850297,1.811874695256444
2024-08-22,45.81778332958193,37.42441533189612,0.10096713547821669,0.0,4.528060503899649,0.0,6.4279799166649445,2.5416267700552466,1.346649169440715,1.812517842983174
2024-08-30,53.60295615497308,34.01051775835962,0.09149624710329939,0.0,4.028998306620553,0.0,4.257982946816555,1.6581037502849696,1.2219129127779456,1.128031923063975
2024-09-03,53.59904330020423,34.00803509273541,0.09148956815212783,0.0,4.02870420184782,0.0,4.255238893657453,1.6652824132789703,1.2218237168061028,1.1303828133178857
2024-09-04,53.5970424539018,34.005221843158665,0.09148199985280742,0.0,4.028370935007799,0.0,4.254886887168871,1.6709839325667413,1.221722643778955,1.1302893045643672
2024-09-05,53.59834651877635,34.00604922118788,0.09148422569321203,0.0,4.028468948942851,0.0,4.254990412443415,1.6710245891282351,1.2217523694039758,1.1278837144240792
2024-09-10,53.59313063999011,34.002739950617844,0.09147532298141098,0.0,4.028076921817079,0.0,4.2545763415686695,1.680593392090087,1.2216334755820668,1.127773955352736
2024-09-11,53.58661221889941,33.99860426802963,0.09146419702800092,0.0,4.027586995193114,0.0,4.263789100017425,1.6828215434403822,1.2214848908414995,1.1276367865505348
2024-09-13,53.58400529442186,33.996950276668755,0.09145974740440692,0.0,4.0273910579116095,0.0,4.26844655196762,1.6827396761886322,1.2214254670651299,1.1275819283719912
2024-09-16,53.57879220633524,33.99364277668821,0.09145084945590568,0.0,4.026999240535719,0.0,4.268031282751626,1.692304779351175,1.2213066368560765,1.127472228026054
2024-09-17,53.58798614138634,33.965554989160545,0.091375286738323,0.0,4.023671868421314,0.0,4.283946304452023,1.7006272608202244,1.2202975128399338,1.1265406361813035
2024-09-19,53.611133722458945,33.943283025086096,0.09131536994602626,0.0,4.021033457969034,0.0,4.281137226307412,1.7067979227836105,1.2194973368270645,1.1258019386218068
2024-09-20,53.62239698835315,33.93504155999518,0.09129319847742913,0.0,4.020057146784027,0.0,4.280097761651799,1.7063835104391276,1.2192012415812836,1.1255285927180065
2024-09-23,53.94676482799922,33.66773340382232,0.0905740770196587,0.0,3.988390939400236,0.0,4.2584276254280375,1.7218488556421128,1.2095975275173247,1.11666274317109
2024-09-24,53.940107648897104,33.6726002091704,0.09058716986428679,0.0,3.9889674772420123,0.0,4.25904319815143,1.7220977557720598,1.2097723796716215,1.1168241612310847
2024-09-27,53.940107648897104,33.6726002091704,0.10022410282857262,0.0,3.9889674772420123,0.0,4.25904319815143,1.712460822807774,1.2097723796716215,1.1168241612310847
2024-10-03,53.93880813720162,33.6717889772375,0.10504003865118791,0.0,3.9888713760268772,0.0,4.25894059033901,1.7100103914279265,1.2097432341354932,1.1167972549803824
2024-10-04,49.53377746491599,33.67341148019318,4.5608606841171815,0.0,3.989063583087863,0.0,4.259145810908092,1.5992653905108165,1.2676245174885838,1.116851068778287
2024-10-07,49.534970906653825,33.674222790308676,4.560970571183734,0.0,3.989159693564765,0.0,4.259248428609353,1.5968945730661024,1.2676550589914632,1.116877977622083
2024-10-08,49.54093897807234,33.67827992737562,4.561520085952963,0.0,3.989640315426761,0.0,4.259761591297165,1.5850387719978387,1.2678077885840646,1.117012541293247
2024-10-09,49.53004751321832,33.68726110126334,4.562736531839529,0.0,3.9907042549598835,0.0,4.260897565570619,1.5828967299932644,1.268145881925828,1.1173104212292104
2024-10-10,49.53243525616856,33.6888850956717,4.56295649209668,0.0,3.990896638703281,0.0,4.261102974784514,1.5781522414188707,1.268207016662043,1.1173642844943485
2024-10-14,48.54511194959878,34.34959891879748,4.652446198273901,0.0,4.0691669812322555,0.0,4.344672663398645,1.6066456385657206,1.2930793715682425,1.1392782785649722
2024-10-15,50.33442843057809,34.36311143806413,2.8324252794690095,0.0,4.070767718910826,0.0,4.346381780096346,1.6195708566527818,1.293588045918791,1.1397264503100215
2024-10-16,52.11960841564173,34.36649122916416,1.062310052726852,0.0,4.071168100131586,0.0,4.346809269396439,1.600059107548021,1.2937152770448948,1.1398385483463174
2024-10-17,48.67625739798946,34.343116683543094,1.061587517085212,0.0,4.068399074226294,3.3628855499212547,4.329109517499321,1.7267456284846772,1.292835349950729,1.139063281299958
2024-10-18,48.6922661692324,34.354411535040434,1.0619366546858378,0.0,4.066345037566546,3.363991544267629,4.271540901917256,1.76664178105716,1.29326054092634,1.1296058353063994
2024-10-21,48.69944841065038,34.35947890398482,1.0620932932246574,0.0,4.066944834496251,3.3644877421507804,4.254962315809919,1.7693607440839316,1.2934513003662276,1.1297724552330246
2024-10-24,48.69959207709058,34.359580266611744,1.0620964264667694,0.0,4.066956832239673,3.364497667601535,4.2549748682167525,1.7690709575109902,1.2934551161290326,1.1297757881329271
2024-10-25,46.87832628932391,34.504632211225406,2.5478386246716593,0.0,4.084125842821255,3.3787011859666283,4.272937613224928,1.8999774493211115,1.29891554895182,1.1345452344932878
2024-10-28,46.27787205797186,33.99106674623974,3.859687321720837,0.0,4.023337889056424,3.3284127425194883,4.216635450566176,1.905746534343554,1.2795825456671905,1.1176587119147263
2024-10-29,43.20501363817401,32.53947925807022,4.833329645528167,4.2099648518642185,3.8515213649080975,3.186272975957447,4.048204958972981,1.8313461651072838,1.2249380113477117,1.0699291300698566
2024-10-30,43.220738684452456,32.54781467467406,4.834567766638209,4.211043289864087,3.8525079828831577,3.1870891817872185,4.0073243481597105,1.8434590696503412,1.225251795368577,1.0702032065221867
2024-10-31,43.212688139164094,32.54175213007045,4.833667252025556,4.210258916534334,3.8517903924177004,3.1864955360843226,4.006577920700765,1.8617422758647848,1.225023572867794,1.0700038642702008
2024-11-01,43.22521619473872,32.53190531056642,4.832204631058408,4.20898493290092,3.850624877893164,3.1855313333496698,4.005365568967021,1.8658341664964093,1.224652892581066,1.0696800914481976
2024-11-04,43.10084922187309,32.53114810973335,4.967090855538323,4.208886966093653,3.850535252144608,3.1854571880773177,4.00992746901724,1.8518253555558446,1.2246243880043548,1.0696551939622176
2024-11-05,43.098842915789945,32.52963381380826,4.966859641889893,4.20869104615992,3.8503560131634917,3.1853089078868004,4.009740810470615,1.85639406553243,1.2245673828315196,1.069605402467125
2024-11-06,43.08516488752875,32.51931007376027,4.997857373082441,4.207355358443558,3.8482964301166342,3.184298004987438,4.008468262429526,1.855804912581343,1.2241787490275255,1.0692659480425166
2024-11-07,43.08115538170126,32.516283826475686,5.006698273319926,4.206963821916496,3.8479383076166345,3.1840016741867836,4.008095234337386,1.8556322113596788,1.2240648269422572,1.0691664421438853
2024-11-11,43.0831600413295,32.51779687970905,5.006931245853053,4.2071595810705045,3.848117360534526,3.1841498326926536,4.003628522745818,1.8557185579524298,1.2241217853343704,1.069216192778088
2024-11-13,42.8320335428078,32.32825459770821,5.572199521876539,4.182636559701999,3.8256871525895986,3.1655898106913543,3.9802918591553507,1.8333365654309546,1.2169865283703907,1.062983861667801
2024-11-14,42.79639711533455,32.30135735737157,5.650763838927556,4.17915658893998,3.8225041651974094,3.162956026993319,3.9769802400135843,1.831811221893792,1.2159739905904405,1.0620994547377938
2024-11-15,42.875669855477334,32.36118989657222,5.8001550838702105,4.18689773577994,3.8295846766377943,3.168814842410308,3.5814666921249905,1.9139280445221334,1.2182263668808249,1.0640668057242404
2024-11-18,42.85971246133697,32.349145763762834,5.797996391981302,4.185339463276667,3.828159388303291,3.1676354782728233,3.6173515784396706,1.9132157220262822,1.2177729694562707,1.0636707831438854
2024-11-19,42.88154771000031,32.36562631394001,5.893579065527713,4.187471720416832,3.8301096769862104,3.169249257376108,3.47330405496432,1.9165061470717653,1.2183933743558035,1.0642126793609172
2024-11-20,42.870627305338125,32.357383940346516,5.954586721126453,4.186405320341731,3.8291342843101783,3.168442162338402,3.4261169053801463,1.9252786056583804,1.218083092908509,1.0639416622515572
2024-11-21,42.8716198395551,32.35813307355849,6.0959508493320005,4.186502243358438,3.8292229358424157,3.16851551762752,3.2595029257637687,1.9484750267135273,1.2181112937822731,1.0639662944664567
2024-11-22,42.88949331755535,32.37162340543267,6.376430287444214,4.188247625408958,3.8308193656521112,3.1698364938959624,2.899542443651592,1.9909780586112678,1.218619132895718,1.0644098694521538
2024-11-25,42.87459771797321,32.360380681334696,6.374215741526826,4.186793039337795,3.922102736808819,3.168735603876014,2.8614898985548947,1.9694484783938067,1.2181959042389383,1.0640401979550054
2024-11-26,42.877576010109095,32.36262860137191,6.374658527643219,4.187083875717548,3.92237518642605,3.1689557207011756,2.8616886724983344,1.962638767371114,1.2182805264505665,1.064114111710994
2024-11-28,42.880594434924056,32.36490681227694,6.375107280331156,4.18737863113632,3.9226513073194864,3.169178803614786,2.8618901249335122,1.9557372950521443,1.2183662889519673,1.064189021459623
2024-12-03,42.88258047249698,32.366405810176126,6.375402546820743,4.187572571808158,3.9228329870043064,3.169325585819236,2.862022674899123,1.9511963227986615,1.2184227182356404,1.064238309941025
2024-12-04,42.95759870516277,32.34094171514618,6.40278209921675,4.184278021695343,3.9197467193305484,3.166832136025291,2.857457039301984,1.8894984071846481,1.2174641307401441,1.063401026196337
2024-12-05,42.965860313451785,32.34019337771852,6.402633945167057,4.184181201637383,3.9196560202654793,3.166758858659549,2.857390920570215,1.8825129825589977,1.2174359598234195,1.0633764201475855
2024-12-06,42.98830786021392,32.33271190773808,6.401152781678113,4.183213247436022,3.9187492604169294,3.1660262714712277,2.856729901505024,1.8728240249227603,1.2171543223427725,1.0631304222751448
2024-12-09,42.99607249735704,32.324635807117325,6.4226817750563105,4.1821683597940345,3.9177704308827734,3.165235457919636,2.843989846527456,1.8677306527786892,1.2168503001869362,1.0628648723798009
2024-12-10,42.995600973469,32.32254266179338,6.440766987780501,4.1818975482001,3.9175167400784394,3.1650304966684875,2.831872473650817,1.8652045661766254,1.2167715044185636,1.0627960477640839
2024-12-11,43.002538888307754,32.32254266179338,6.440766987780501,4.1818975482001,3.9175167400784394,3.1650304966684875,2.8272471970916557,1.8628919278970448,1.2167715044185636,1.0627960477640839
2024-12-12,42.99026260728459,32.309840096380995,6.463664828675328,4.1802540875444905,3.9159771794948046,3.163786658665494,2.8261361058995482,1.8714067402484595,1.216293320514886,1.0623783752914073
2024-12-13,42.98494910896216,32.302372661837836,6.4852829010091835,4.1792879492510355,3.9104497304702717,3.1630554458302824,2.8254829306960216,1.8709742216320027,1.2160122113936669,1.0621328389175382
2024-12-16,42.90067006180493,32.239038558964836,6.472567439556462,4.367160180740568,3.9027826520143942,3.1568537565272585,2.819943107709272,1.8673058696175526,1.2136280198886815,1.0600503531760417
2024-12-17,42.901987120920566,32.23829492992997,6.472418142639019,4.367059447367136,3.9026926300216016,3.1567809402083755,2.8198780626066484,1.8672627981450867,1.2136000262178572,1.0600259019437381
2024-12-18,42.90825263634839,32.24126965191993,6.473015371636984,4.367462408745761,3.903052742912553,3.157072225640832,2.820138261022851,1.8559009794808623,1.213712008650329,1.0601237136415123
2024-12-19,42.90132503202922,32.236064248642634,6.48811544919459,4.366757275127223,3.9024225889589794,3.1565625114053995,2.819682945301577,1.855601341372772,1.213516052953307,1.059952555014296
2024-12-20,43.06273344998018,32.3330106512837,6.50762773977286,4.379889815308462,3.914158693858967,3.1660555245050146,2.4950364541481025,1.8611818574492536,1.217165568445446,1.0631402452480123
2024-12-23,43.10609019024498,32.34124061079324,6.509284174225535,4.3810046609448605,3.8573055911479788,3.166861403952885,2.4956715341662896,1.8616555977851563,1.2174753825686264,1.063410854170445
2024-12-27,43.128506022379085,32.33375865633435,6.5077782898861685,4.3799911414651405,3.856413226346198,3.166128769324327,2.495094175338665,1.861224914789152,1.2171937268499478,1.053911077286962
2024-12-30,43.159115988017874,32.320299858442596,6.50506945316666,4.382792943266765,3.8548080097441892,3.1648108808703883,2.4940556023541967,1.8604501873525585,1.216687074822916,1.04191000196186
2025-01-03,43.18113731969615,32.30909274943715,6.502813811270734,4.38127320370746,3.8534713496961865,3.163713478288145,2.4931907850992934,1.8574933977032142,1.2162651868845993,1.041548718217062
2025-01-06,43.20787860501404,32.308345885173914,6.5026634907623935,4.381171925209524,3.8533822719847564,3.163640345174988,2.465393681728165,1.859762081985197,1.216237071424665,1.0415246415423596
2025-01-07,43.22237503253943,32.30535877338269,6.50206227821946,4.380766858036984,3.8530260023180376,3.163347846530463,2.465165740422755,1.8503444999942238,1.216124622582193,1.0414283459737579
2025-01-09,43.22887595040669,32.29640075121954,6.500259307436715,4.379552105807139,3.8519575884809996,3.162470675027191,2.4644821693318577,1.8590744854344003,1.2157874007794989,1.0411395660759701
2025-01-10,43.25560562807042,32.295654473616445,6.5001091050047854,4.379450906863229,3.8518685807399056,3.1369797402702413,2.4644252221859406,1.8590315275313936,1.2157593074041932,1.04111550831344
2025-01-13,43.27133567748238,32.286701831751394,6.49830721710843,4.378236884228488,3.8508008086053356,3.1361101416629262,2.4637420616562333,1.8585161875033587,1.215422288141054,1.0408269018604046
2025-01-14,43.28281721329738,32.28148174913299,6.497256577104076,4.377529015138058,3.8409394131811583,3.1356030984187697,2.4633437262307285,1.865144805674764,1.2152257798450563,1.0406586219770186
2025-01-16,43.33386111719695,32.252429303803765,6.491409224960727,4.3735893594748605,3.8374826733951255,3.1327811419082563,2.4611267846575515,1.8634662266702728,1.2141321100808866,1.0397220578516067
2025-01-17,43.34432030751635,32.24647629018748,6.490211068780272,4.372782101306375,3.8367743674752277,3.132202906742808,2.46067252054236,1.863122276150566,1.213908010838154,1.039530150460407
2025-01-22,43.36261460298616,32.23606380253725,6.488115359407474,4.371370116343515,3.835535461079424,3.1311915086665976,2.459877961719845,1.8625206681634885,1.2135160361598163,1.039194482936418
2025-02-05,43.37496172342399,32.23838371743324,6.488582286001285,4.362458241066931,3.8358114909292453,3.131416849386471,2.4528583459423388,1.862654707153752,1.2136033685942615,1.039269270068481
2025-02-11,43.49524191250729,32.305448378699644,6.502080312978192,4.172751640548899,3.843791028631126,3.137931053452304,2.457960962610312,1.843415386677736,1.2161279957449251,1.0252513281495779
2025-02-12,43.508315464153,32.31515856604993,6.504034671180115,4.174005862428783,3.84494637340721,3.1388742348644345,2.4586997624922042,1.8300968102172657,1.216493532559093,1.0093747226479601
2025-02-14,43.51636463374853,32.321136967857264,6.505237937212483,4.174778066103437,3.8456577000838497,3.1394549360657096,2.4591546293644715,1.814247619719973,1.2167185875319408,1.0072489223123355
2025-02-17,43.53650059357227,32.33609265454938,6.508248051013349,4.176709825893566,3.8474371687870934,3.1409076295292624,2.460292533213609,1.7688149558972452,1.2172815894463134,1.0077149980979137
2025-02-25,43.53952259489899,32.33833720139101,6.508699808365838,4.176999744064826,3.8477042311386844,3.1411256495100632,2.4604633096241644,1.7619964296610648,1.217366084675102,1.007784946670254
2025-03-03,43.54456019617953,32.342078805322046,6.509452876671028,4.177483030467742,3.8481494174569244,3.1414890834122113,2.4607479896661255,1.7598862597587588,1.2175069361264168,0.998645404939211
2025-03-07,43.54556785632517,32.342827230009135,6.509603511244076,4.177579701168741,3.84592437746743,3.141561780284865,2.4608049335798197,1.7599269851039414,1.2175351103279946,0.9986685144888229
2025-03-11,43.54758331653188,32.34432418330343,6.509904801306055,4.177773055993642,3.84610238197908,3.1417071841242623,2.4609188293139725,1.7553800480076407,1.217591462643188,0.9987147367968493
2025-03-14,43.56169676354381,32.354806737574684,6.512014612906807,4.1791270410868,3.847348875080108,3.142725387994448,2.4524566078166,1.732799486244797,1.217986074956466,0.9990384127954773
2025-03-17,43.56976569849038,32.36079981980451,6.513220833650868,4.179901140966588,3.8480615196760777,3.143307515151898,2.434387872200032,1.733120452767425,1.2182116825689977,0.9992234647232232
2025-03-18,43.57481030097017,32.36454662377285,6.513974948561567,4.180385099035284,3.848507056629819,3.143671454150226,2.4346697309362453,1.7217428991749644,1.2183527297740098,0.9993391569948523
2025-03-19,43.57279231980673,32.363047798075186,6.51367328164312,4.180191502360335,3.8483288294684384,3.1435258684383274,2.4299259068651167,1.730925309498412,1.2182963069728057,0.9992928768715248
2025-03-20,43.478762406730226,32.427622910750564,6.526670240048185,4.188532383570097,3.8560075335671797,3.1497982547234176,2.434774422376006,1.7158178317132942,1.2207272158842786,1.0012868006367492
2025-03-24,43.45336769320561,32.49886314854125,6.541008680493299,4.197734169461734,3.8644787956874413,3.057941264656522,2.435472870192042,1.7242378191266086,1.2234090312420216,1.0034865273934825
2025-03-26,43.249059312331376,32.497351856727164,6.747642468545581,4.197538962593759,3.8642990861652065,3.0577990614791344,2.43535961360841,1.7241576370448641,1.2233521391579592,1.0034398623465404
2025-03-27,43.227951942485234,32.481491774783954,6.744349333678885,4.195490386075892,3.862413144798972,3.0563067262299506,2.4341710551312974,1.7721204039738894,1.2227550915813445,1.0029501412605866
2025-03-28,43.17112493723033,32.43879195161795,6.735483283870749,4.189975039095455,3.857335657612716,3.0522889379566793,2.430971119785637,1.8873239937423132,1.2211476707600388,1.0155574083281307
