date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,CITIBANK N.A.,GUOYUAN SECURITIES BROKERAGE (HONG KONG),SHENWAN HONGYUAN SECURITIES (H.K.) LTD,UBS SECURITIES HONG KONG LTD
2024-03-20,43.01415373360588,24.943432302224146,5.514545947518503,6.966442292415554,5.844249956679419,4.446671375002139,7.039050099714705,0.0,0.8912772727904553,1.340177020049196
2024-03-21,42.969936128240974,24.922191432516286,5.515118127619708,6.959111426501408,5.839146660913687,4.4419920924866005,7.123398023439553,0.0,0.890339371648826,1.3387667366329543
2024-03-22,42.98997950086425,24.926606368485704,5.525146492019109,6.959715731988629,5.83972152363267,4.442768628741849,7.0865182008713345,0.0,0.8905140939767946,1.339029459419658
2024-03-25,42.96394310430129,24.945626886807066,5.512636597290395,6.966510133420094,5.840522765530378,4.443885160092611,7.093344469578298,0.0,0.8907378929155438,1.3427929900643238
2024-03-26,42.958677047733296,24.93523984394904,5.5204915642769725,6.959548654916678,5.837671717777049,4.441933077675684,7.11388834233799,0.0,0.8903466150772985,1.3422031362559903
2024-03-27,43.01519898640607,24.983543063759093,5.51976049417803,6.959296627010193,5.838536569783831,4.446940210328985,7.001657673792515,0.0,0.8913502510013777,1.3437161237399053
2024-03-28,43.00393888001134,25.03983288472514,5.507511879057819,6.983205198755288,5.8425200921983,4.449974273024649,6.948095716116208,0.0,0.891958402318333,1.332962673792922
2024-04-02,42.983306207256675,25.015593742209717,5.488354570168841,6.972438817839266,5.8396216366813976,4.441989015485707,7.035435438493925,0.0,0.8909295660211647,1.3323310058432987
2024-04-03,43.035374814686264,25.024619821171413,5.491056130924933,6.979365125688712,5.87756069161292,4.445794694396552,6.921063368746427,0.0,0.891692870893967,1.3334724818788146
2024-04-05,42.974232941238824,25.0160063994039,5.4990072658262195,6.97399103937323,5.873435844365852,4.4404850665522275,6.999237702105064,0.0,0.8910670846066412,1.3325366565280417
2024-04-08,42.80855966346848,25.011552911061756,5.501814945899847,6.968048248897878,5.866989943041744,4.432163526555189,7.1914340888962025,0.0,0.8893972106461472,1.3300394615327598
2024-04-09,42.8525038341468,25.092776089560616,5.50746271113474,6.975201143177704,5.873678400791676,4.436713265019092,7.040044689462991,0.0,0.8903102014856594,1.3313096652207213
2024-04-10,42.882243697231665,25.04889272431728,5.5412485698705085,7.0212428078583216,5.873629811209006,4.434388067111974,6.977089371231291,0.0,0.8901298588245341,1.3311350923454166
2024-04-11,42.89728776965661,25.072321352841833,5.572026086194446,7.009311775480261,5.873593263655546,4.435311462490296,6.948948365593783,0.0,0.8901243201594076,1.3010756039278233
2024-04-12,42.84911147160505,25.06802000000925,5.577376533534154,7.000181544485579,5.873343515544935,4.434141074627891,7.0069659027591875,0.0,0.8898703546216599,1.300989602812295
2024-04-15,42.86714501688239,25.083479102264782,5.592001336310508,6.998104937687592,5.874225298328814,4.437183932918561,6.95476977990796,0.0,0.8900039535430431,1.3030866421563476
2024-04-16,42.84939951706398,25.085794362385005,5.744730724745249,6.9938231271456,5.8728545193746715,4.435071639144393,6.810407736779994,0.0,0.8895802727043681,1.3183381006567416
2024-04-17,42.75846671483936,25.071826326350276,5.831315340127427,6.9727001528441965,5.871698882712694,4.431792818578553,6.843471724084392,0.0,0.8891893778992999,1.3295386625638064
2024-04-18,42.792318496432564,25.053620005228293,5.935065871825396,6.957184303342692,5.866356070770802,4.429137395224489,6.72172672424096,0.0,0.8884090286308285,1.3561821043039723
2024-04-19,42.77585612882795,25.07089688802578,5.981984393913561,6.9317399696314075,5.870690319294369,4.420319602955783,6.691076329883919,0.0,0.8874826423839436,1.3699537250832938
2024-04-22,42.73897217387669,25.075507463386863,5.961276399536204,6.938288787800606,5.872830826448624,4.419893555069911,6.736012007059212,0.0,0.8873971032968416,1.369821683525049
2024-04-23,42.90526290469428,25.12350229736115,5.948974978856075,6.946733068509932,5.87822218113819,4.364762115093343,6.579750571761829,0.0,0.8881975232447161,1.3645943593404795
2024-04-24,42.90253828620772,22.950910076148105,5.941888021696968,6.94034486238973,5.87792391439364,4.351078298372641,6.673754356803953,0.0,0.8876357753494176,3.47392640863782
2024-04-25,42.882599556594464,22.950804848984003,6.009847460968546,6.929416463933627,5.872780624548821,4.357064200644664,6.63696855773213,0.0,0.8874040026980007,3.473114283895742
2024-04-26,42.86568375495236,22.963220753398055,6.010433268457837,6.930077374947861,5.878198608276764,4.357230116980521,6.6341867337863905,0.0,0.887476479226066,3.4734929099741496
2024-04-29,42.867756575790814,22.955890358528176,6.024672047203495,6.920216419744148,5.875323662978659,4.35037761284377,6.645357688958773,0.0,0.8870280959984348,3.4733775379537297
2024-04-30,42.91375215652336,22.969310533643696,6.039691789760666,6.91451032202339,5.884037995586501,4.357305436134319,6.554639752214436,0.0,0.8883437440043036,3.4784082701093295
2024-05-02,42.7962323969549,22.963114518206034,6.101911086625935,6.913054310882191,5.875576536513578,4.353746987111366,6.631185779483298,0.0,0.8874246623586802,3.4777537218640195
2024-05-03,42.92169577223054,22.951098239143345,6.157098991644045,6.879922161520108,5.869075715483988,4.420382365835711,6.349669827368835,0.0,0.98128468754518,3.4697722392282504
2024-05-06,42.98368654470026,22.98749105932414,6.165991541572407,6.9154117676176945,5.876609902893043,4.444150325201908,6.165082221682842,0.0,0.9827019334088207,3.4788747035988816
2024-05-07,42.992559522385044,22.97366124193089,6.167264366445072,6.940877466944048,5.879815167248459,4.448013105118487,6.158965733138552,0.0,0.9876554165644202,3.4511879802250296
2024-05-08,43.067079161421,22.976989843494156,6.202273555347839,6.923433865499787,5.880714664345703,4.443511378156775,6.083202093095686,0.0,0.9828967957547357,3.439898642884323
2024-05-09,43.088960928440414,22.992832656395105,6.212285136187332,6.923464615306186,5.878700591577391,4.44255723828891,6.0144947377694375,0.0,1.0029158862903522,3.443788209744869
2024-05-10,43.116296591097104,22.96931246660735,6.2167081604690075,6.914721136721812,5.855082240138718,4.43101332088485,6.059438213197284,0.0,1.0010588477188234,3.4363690231650557
2024-05-13,43.081013628101566,23.03398962317229,6.049126535415088,6.904836311014076,5.856342188810922,4.432446490907708,6.199392167395856,0.0,1.0020043013283453,3.4408487538541483
2024-05-14,43.04412127727939,23.016256798647966,6.108886706948384,6.9077517738257015,5.850755562575504,4.422807420401861,6.203977050174404,0.0,1.001519027904349,3.443924382242448
2024-05-16,43.03222732535887,23.015186358911873,6.112891562746832,6.900468061823979,5.844169635902936,4.412025002914399,6.260333550472816,0.0,1.0003430172416945,3.4223554846266047
2024-05-17,42.94010319915438,23.021922197911504,6.119333250493445,6.902998746283487,5.847930599673889,4.4163759455413665,6.320015945237318,0.0,1.0007923171368733,3.4305277985677405
2024-05-20,42.19380563879842,22.615356667757762,6.012579735954712,6.780303328827612,5.745838747987716,4.264234432902186,6.29037843113028,1.7477877676871094,0.9800600807627939,3.3696551681914015
2024-05-21,42.19754027509926,22.582810273909747,6.036826930452143,6.7714326271419,5.7503574450037185,4.260644483423281,6.298549138079844,1.7478037124741914,0.9800690216934974,3.373966092722427
2024-05-22,42.08078982597519,22.565633380843952,6.111544338297023,6.755996222173032,5.750840236330599,4.260105829816968,6.47470276668619,1.7468197758725978,0.8665282512553699,3.387039372749083
2024-05-23,42.10970520730054,22.532802749402123,6.154445672366233,6.751040791238154,5.750135724576971,4.280788340468544,6.421275528859155,1.7463798587508093,0.8663100257580941,3.3871161012793713
2024-05-24,42.13890127497075,22.523755004521007,6.140214279279386,6.748405212409754,5.74818691500098,4.285615137911834,6.455753151231365,1.7455057738999045,0.8287063719995393,3.384956878775486
2024-05-27,42.09481883931964,22.50130178496422,6.138413162139415,6.742277156429241,5.7484138388863615,4.302781125280272,6.519341058357217,1.7426729061834316,0.8271758747621103,3.382804253678088
2024-05-28,42.113102828064015,22.511340582281957,6.15887336085568,6.743074672628743,5.748681738537598,4.3014552431122555,6.46847833689889,1.7421359095610802,0.8269209843295673,3.3859363437302115
2024-05-29,42.1424366147936,22.527737634794736,6.187661884206596,6.723557577772682,5.738426805811023,4.301948478799694,6.414063027169778,1.742485957647133,0.8270871379036328,3.394594881101117
2024-05-30,42.14371650452904,22.526299105178463,6.174777803665457,6.759415820884625,5.74422623248311,4.302031604810369,6.378285985819048,1.742331775034579,0.8270139536950759,3.401901213900236
2024-05-31,42.13979278389454,22.53303409903688,6.165398617808564,6.774959462054242,5.747572979731707,4.301829901569835,6.361713723077009,1.7422500848013607,0.8269751786674263,3.406473169358433
2024-06-03,42.14990799851659,22.716597452398926,6.155736291378611,6.7753650588315715,5.748260690788864,4.299248077488544,6.35912465618996,1.7408291002567795,0.8263006951602134,3.2286299789899426
2024-06-04,42.197594717299594,22.731032537115002,6.182525974214359,6.785007472824524,5.732723744557689,4.302541695229702,6.268003012947282,1.7421627347681146,0.8269337171631447,3.2314743938805868
2024-06-05,42.33001236460041,22.71727737479003,6.309426276359016,6.802238789032752,5.653813300001393,4.309848507583978,6.076669387446235,1.7436554829355269,0.8276422639402234,3.2294162533104416
2024-06-06,42.33374289184347,22.727115775488034,6.324724744482355,6.803965471773574,5.629199684500813,4.309582408036202,6.0708298548987605,1.7441113026169173,0.8278586229840521,3.2288692433758257
2024-06-07,42.3717544542821,22.712236406794275,6.340553170652022,6.802480678449303,5.623892883779407,4.3079767891216525,6.043001592633108,1.7428982330800848,0.8272828282656535,3.2279229629423987
2024-06-11,42.35465199333654,22.72312688528368,6.34870078328528,6.801918422729464,5.622891167212442,4.304055287939312,6.047769722218458,1.7425877915281756,0.8271354743007461,3.2271624721659022
2024-06-12,42.27156030302957,22.684473876578245,6.400904718538723,6.797188460991268,5.656792037866204,4.29992507853356,6.0986666560689295,1.7409155889179802,0.8263417478062559,3.2232315316692683
2024-06-13,42.27792567490767,22.709347352036172,6.372580186659399,6.79621355929678,5.660676006858878,4.299073878041999,6.0941235347529,1.7405709624005432,0.8261781676300703,3.223310677415583
2024-06-14,42.27611276535821,22.715811064223086,6.37600568260916,6.7914517316929714,5.666511335655169,4.297762253786046,6.089747743317391,1.7401149366110746,0.8259617107551289,3.2205207759917682
2024-06-17,42.24704885148703,22.706243123775888,6.3968309101416,6.78474810707925,5.663619623313728,4.294515912086804,6.12254535533762,1.7388005298694695,0.82533781539162,3.220309771516991
2024-06-18,42.265332837754876,22.976588453245665,6.3997279578790085,6.7743607427818,5.651707365812079,4.29536367966957,6.111871120970746,1.7385816551081699,0.8252339244540271,2.9612322623240566
2024-06-19,42.484165320001296,23.110730790148466,6.460365710785235,6.808530267033365,5.6828658232899825,4.317206226262806,5.582713270339202,1.7474225946978925,0.8294303585139698,2.9765696389277827
2024-06-20,42.56814625801412,23.0554798824645,6.4894952675619235,6.818299374012923,5.602421062648677,4.324405156196256,5.5855928508671955,1.7503364172405433,0.8308134314372171,2.9750102995566503
2024-06-21,42.564689783489854,23.096142584293876,6.460827963233131,6.817022918289927,5.609474407235419,4.328941940886402,5.560269888194477,1.7512293284469138,0.8312372600315525,2.98016392589845
2024-06-24,42.51173506051211,23.136247951781517,6.432594711675699,6.816168528068001,5.615278839287046,4.3254416420430015,5.5943427011414535,1.7544710410800413,0.8305651376377642,2.983154386773372
2024-06-25,42.486749524620656,23.150210233844103,6.460132043376637,6.811171745699859,5.615374026495794,4.322582251837924,5.588628902948322,1.7534245122489638,0.8300697117559606,2.9816570471717783
2024-06-26,42.266962579247895,22.98704617206384,6.423341018526525,6.7759318272552544,5.582831671548684,4.296107388028158,6.136250754001762,1.7426851734792363,0.8249857176776504,2.9638576981709948
2024-06-27,42.251935370294895,22.965185648890223,6.4152944628918736,6.766316664832503,5.580246536242683,4.2923039872326365,6.207315427852652,1.7367070372110187,0.8243441196642591,2.9603507448872532
2024-06-28,42.167997869027815,23.093835526843996,6.3868814020413005,6.7492858756190985,5.613788668084111,4.281684725035704,6.197361343697367,1.7323357532553176,0.8222692491495108,2.9545595872457744
2024-07-02,42.13917003655303,23.20286065251706,6.37737009973271,6.7504443596504125,5.635413972734965,4.282419656622909,6.116822768370711,1.7326331007590394,0.8224103879028746,2.9404549651562863
2024-07-03,42.13749128723293,23.23718872954208,6.327139312547024,6.745486918700361,5.6556249481201,4.282273425791165,6.118250628365188,1.7329471996571009,0.8225594778610897,2.9410380721829616
2024-07-04,42.13035893106608,23.229240155860616,6.325889693272954,6.753472028175013,5.672997299985324,4.2819030007336165,6.111599453377516,1.7329839718587536,0.8225769321280157,2.9389785335421177
2024-07-05,42.159540409281426,23.250849244672,6.27806048700694,6.75548644529487,5.666627762538213,4.2828538847448705,6.111811111143666,1.7334061645687082,0.8227773298176428,2.9385871609316605
2024-07-08,42.116806011919074,23.297360116694016,6.290979205100506,6.749803692189076,5.666337928937552,4.274244403679911,6.1181636889809266,1.7321609678633838,0.8221862856404348,2.93195769899512
2024-07-09,42.12807667053613,23.3466356890609,6.283717228564349,6.7373638009997405,5.684903340594783,4.266308683749929,6.080097232537038,1.7289449738732472,0.8206597842341287,2.923292595849756
2024-07-10,42.26633120048528,23.27940953005874,6.250747030461292,6.728116327924519,5.702175853453735,4.268558756757092,6.030719353608495,1.7298568282900169,0.8206321442127524,2.9234529747480784
2024-07-11,42.24380868112485,23.266213588722536,6.290601943556133,6.721610852405865,5.698776446442736,4.266358529923853,6.0401288831427165,1.7289651743083914,0.820209149715826,2.923326750657099
2024-07-12,42.261318563566995,23.2820677686982,6.309702163424956,6.725030236670117,5.698872355138941,4.266937284499703,6.0092269417307795,1.7288267319822386,0.8201434736314804,2.897874480656582
2024-07-15,42.266139979776014,23.2614166586365,6.294997164630354,6.730125497416735,5.703918818670221,4.26720104558143,6.030123966513408,1.7289335995498973,0.8201941708682461,2.896949098357193
2024-07-16,42.3273860358675,23.275975872753268,6.29324636519472,6.7513743411898615,5.816697381853958,4.274827403008942,5.799979905981826,1.7320235560477886,0.8230431357156388,2.9054460023864985
2024-07-17,42.20243973702878,23.20673052422128,6.281385273988088,6.729434076416667,5.798428121228289,4.262595825789921,6.0748889498338485,1.7265835636125708,0.8204580967209225,2.8970558311596286
2024-07-18,42.21183754247722,23.2035804135342,6.286516408424152,6.725477051719935,5.79398667768311,4.264364017366971,6.070179115179898,1.7266295889201686,0.8204799675628952,2.8969492171314464
2024-07-19,42.208494677153766,23.175626409154017,6.2848692554551056,6.722338786719272,5.794406897359234,4.280749632762493,6.074274913781836,1.7258239031425877,0.8200971124068748,2.9133184120648146
2024-07-22,41.61941240408248,24.31121751472956,6.1851718453515545,6.613547280710284,5.689699609294949,4.220123538887261,5.976549849398919,1.701381931305865,0.8084824914201528,2.874413534818975
2024-07-23,41.624322046124966,24.3092435386182,6.20853033085504,6.608043620113463,5.688860357834511,4.219501055261333,5.97200724143851,1.7011309712607552,0.8083632373016131,2.859997601191602
2024-07-24,41.653275844318834,24.31734524060225,6.205941035434974,6.60934278280974,5.685527697406425,4.215949954165377,5.941996372116946,1.7014887378796497,0.8085332450124444,2.860599090253357
2024-07-25,41.611166417749466,24.27654562206766,6.213394624276193,6.602632343217444,5.678397855962601,4.2102216793495195,6.024643533472028,1.6997612230922172,0.8077123444059374,2.875524356406936
2024-07-26,41.607921799624656,24.26762056883565,6.219090014998216,6.599431724270816,5.678432195782745,4.20991169877993,6.035352333583798,1.699636076961626,0.8076528760093418,2.874950711153219
2024-07-29,41.62917099239849,24.274224064583073,6.239004215881916,6.5982865441813825,5.677278526802231,4.2091234548593,6.004888262743297,1.6993178451551645,0.8075016549113606,2.8612044384837785
2024-07-30,41.61124375776001,24.30512893059042,6.215463564581342,6.598459273511457,5.6576528665299595,4.208252782971007,6.0042789467504765,1.6989663353235052,0.8073346203735948,2.893218921608226
2024-07-31,41.57021244292567,24.300793972579037,6.207768717270317,6.598541835096759,5.656599334625486,4.207267367379253,6.0548639588035,1.6985685008769937,0.8071455727655475,2.8982382976774312
2024-08-01,41.56623461858981,24.333238959472155,6.199410718437077,6.599929850386765,5.6563164426914145,4.207056957920796,6.009173914402401,1.698483553844344,0.8071052066447303,2.9230497776105064
2024-08-02,41.53190015807058,24.38367737198835,6.20208503533337,6.5982210434127815,5.655342642140872,4.205697530617258,5.993488187731102,1.698299736197878,0.8070178580335531,2.9242704364742567
2024-08-05,41.5582947286864,24.36953123764812,6.138196344508259,6.592854810442319,5.6624129335585005,4.20342904933255,6.047627496004079,1.6973837023796248,0.8065825664097387,2.92368713103041
2024-08-06,41.720304466551625,24.359018956418304,6.0124385317141025,6.588444020412392,5.66096638004568,4.202690558382718,6.043715264421688,1.6970854928730794,0.8064408597415411,2.908895469438876
2024-08-07,41.84193533635759,24.333806753430736,6.0009015484194,6.580204677036862,5.6543521461323145,4.197599680169942,6.040754012259826,1.6951026299363892,0.8054986198260333,2.849844596430906
2024-08-08,41.875154609156375,24.33621585853968,5.997056899782666,6.57194907330856,5.652684646912302,4.196361785180081,6.008267178623618,1.694602734945733,0.8052610738993617,2.862446139651621
2024-08-09,41.84625534335498,24.33017944652989,6.012471599678215,6.575388993693565,5.646617157289365,4.198558264532959,6.024419594144799,1.69548973185143,0.805682567424716,2.8649373015000816
2024-08-12,40.2048864091324,27.292700105990935,5.805243012053377,6.327385864936468,5.4336444003552336,4.040201764731685,5.765401496195159,1.6315411565385514,0.775294738248675,2.7237010518175127
2024-08-13,40.17509317598038,27.278923599525644,5.80581665695362,6.319790950631482,5.430155308321512,4.038123842946467,5.828886133725313,1.6307020363386036,0.7748959953342407,2.717612300242739
2024-08-14,40.14336861661942,27.314889020911277,5.815446753847069,6.32123743710382,5.431771247467161,4.039325532773421,5.7900176343731555,1.6311873107194979,0.7751265936691993,2.737629852515979
2024-08-15,40.162939733686585,27.320411707496344,5.82190799595921,6.321365086188163,5.432938564605978,4.040193605766346,5.755454661495843,1.6315378617308856,0.7752931725835756,2.737957610487066
2024-08-16,40.19682883845285,27.277476427379444,5.803301685681584,6.320493298863547,5.432189301288409,4.039636417639021,5.75335823150631,1.6313128543142759,0.8312018381943108,2.7142011066802434
2024-08-19,40.238044966859896,27.155395590940056,5.829937727186907,6.318459332381098,5.429172755371694,4.037393363103917,5.817754895894008,1.6304070491086227,0.8307403038233938,2.712694015330403
2024-08-20,40.23937230961441,27.14333046614805,5.835500609119806,6.318526455384803,5.427280844120006,4.036351391387028,5.8157395944729116,1.6300213160692139,0.8305437615043891,2.723333252179376
2024-08-21,40.275320407761704,27.15413307465383,5.741854485737311,6.320986481661163,5.429319311935858,4.0031435479208115,5.8984255159707395,1.6306335464083825,0.8308557108536323,2.7153279170965625
2024-08-22,40.272905473125235,27.21900969938898,5.709897254858888,6.319601102613341,5.4279057272096765,4.002101284194747,5.873110127187662,1.6302089925107819,0.8306393881665616,2.7146209507441244
2024-08-23,40.244441692798205,27.24384357265447,5.703601971313644,6.31467393791684,5.427331024098916,3.999695052144545,5.862206063376448,1.6292288421228345,0.8301399727405052,2.7448378708335968
2024-08-26,40.207696338717284,27.22741095431512,5.7257610274336095,6.307722446445394,5.423157850789799,3.996938992206504,5.904971193655967,1.6281061934500896,0.8295679502507882,2.7486670527354504
2024-08-27,40.230073923451606,27.230472093655155,5.729091998683116,6.307824820438062,5.423767568763798,3.997041622793035,5.897356846248923,1.6282892391288322,0.8296612174032183,2.726420669434254
2024-08-28,40.29019110646415,27.30010300966891,5.719545458100601,6.310556618673297,5.421821857429824,3.9958997582742373,5.895490251724251,1.6279652981325832,0.8294961599460686,2.6089304815860874
2024-08-29,40.324242017907515,27.280525437273155,5.726842716780569,6.321256978506557,5.421522667090044,3.994037036192947,5.865025920189347,1.6282658794539735,0.8296493149624138,2.6086320316434786
2024-08-30,40.35419537795486,27.25376184723875,5.73037264571266,6.322204656901621,5.42248417545391,3.9947453796329175,5.854876836696275,1.6285546528037917,0.8297964534702453,2.609007974134973
2024-09-02,40.33526301249715,27.28811411996347,5.734204325039249,6.314839641022488,5.426378912794617,3.991246008951773,5.845964608414669,1.6273046387904104,0.8291595345966256,2.6075251979295464
2024-09-03,40.344546179326606,27.29112492298341,5.712036055004941,6.298907524900731,5.4254785793535225,3.9871827208574073,5.873163043183373,1.6270606159349266,0.8290351977807274,2.6114651606743515
2024-09-04,40.323609380118484,27.353326204926137,5.690885228773118,6.2979777872186355,5.425050775636173,3.986868328022788,5.816417902732771,1.6269323207864586,0.8289698276324102,2.6499622441530266
2024-09-05,40.314437779713444,27.364677788608116,5.7108998897890455,6.295143160971199,5.424399412488663,3.968462972171727,5.814666639410624,1.6267369818299988,0.8288702966937244,2.651705078323461
2024-09-09,40.51276536231623,27.459951972002145,5.72843111232386,6.324346077796199,5.471749006860629,3.9868725128503133,5.404106868184313,1.634283349491827,0.8327153927803597,2.644778345394123
2024-09-10,40.51963706970396,27.47681191913378,5.730238657039501,6.321960282605914,5.385467572057659,3.9873432450889443,5.466160616361121,1.634476310229143,0.8328137119465038,2.6450906158334706
2024-09-11,40.54970671445176,27.440369733145598,5.7409239663628115,6.320408314854912,5.38397129905127,3.9863643986786665,5.458859374282784,1.6340750652972142,0.8326092658624168,2.6527118680125623
2024-09-12,40.47516636592472,27.382670492517967,5.648471795886559,6.297978997562398,5.3676616836474444,3.9723179369659176,5.805631028865578,1.6283882654808095,0.8297116742396098,2.5920017589089945
2024-09-13,40.482811056512034,27.376713167406503,5.654366508427996,6.2975698558212905,5.367250034180832,3.9720132973190205,5.822142822923296,1.6282633833253333,0.8296480431115185,2.5692218309721713
2024-09-16,40.4950470604343,27.33902593776985,5.63877294616951,6.294147500048745,5.364702466971352,3.9701279797415965,5.860086055086549,1.6274905275095355,0.8292542503616782,2.581345275906882
2024-09-17,40.47867028684115,27.337146108137368,5.654058753872655,6.2956700238183405,5.366000162492899,3.9710883344548358,5.856757636917853,1.627884209578935,0.8294548429450589,2.58326964094091
2024-09-19,40.480609839497376,27.3369826316877,5.654329670496072,6.2959716835179025,5.366257016664245,3.971278610836758,5.853200325966499,1.6279622103413203,0.8294945866256802,2.5839134243664486
2024-09-20,40.48232914582967,27.334416836850643,5.6545698231233645,6.296239088184638,5.366484934171072,3.9671137215860437,5.828227266447828,1.6280313537101594,0.829529817204,2.6130580128925853
2024-09-23,40.48140190233486,27.30286657957473,5.655166661864912,6.294402726519898,5.368614840684907,3.957416506425228,5.870186991356706,1.6286775037744066,0.8298590496499596,2.611407237814387
2024-09-24,40.49826113177866,27.254694057579854,5.652460788917854,6.305841769077595,5.37156401895915,3.959590461370633,5.878092123870008,1.629572196437676,0.8303149218539712,2.6196085301545944
2024-09-25,40.46151989499867,27.263658020176855,5.659493690246337,6.305588073823272,5.3689670121203115,3.959594583460864,5.872893045497583,1.629573892886765,0.8303157862446352,2.648396000544707
2024-09-26,40.43807200365491,27.170621744962116,5.645753117780743,6.300639351564984,5.366493154179185,3.9584522376556928,5.969849982338445,1.6296393318651212,0.8303491293271441,2.6901299466716577
2024-09-27,40.46730169794566,27.130557379236887,5.5967244662287685,6.302386908975617,5.368878394599803,3.9625282389221654,6.045794457758986,1.630495452266163,0.8093451659353548,2.685987838130602
2024-09-30,40.52847992367261,27.02616920749545,5.606144737035162,6.284035941811328,5.374824688955051,3.95396697854055,6.103286055695426,1.6305087194756631,0.8093517515114503,2.683231995807315
2024-10-02,40.6654127638988,26.77052291206998,5.656665960004646,6.255136093253319,5.388836594406511,3.9564123176153805,6.17385297826413,1.6324130368313274,0.8102970163658059,2.690450327290102
2024-10-03,40.945652301455944,26.406394445013664,5.832921860681769,6.252870372932122,5.393887848714665,3.965058343424896,6.18894777233306,1.634364899782187,0.7677617054768962,2.6121404501848025
2024-10-04,40.97658479979184,26.2446196112912,5.837328356502634,6.266928461690566,5.3963957334919845,3.97501968362991,6.299261071607624,1.6355995849490164,0.7687770834494712,2.599485613595757
2024-10-07,40.949257877175846,26.244433493092274,5.833435493760128,6.265881678956076,5.380875730824121,3.8671664164615436,6.4298828065269955,1.638859618756126,0.76826439280014,2.6219424916467564
2024-10-08,40.91627808522,26.460447646685587,5.8287373502785265,6.2670084124111884,5.369064720515727,3.8689208428197612,6.600572312738537,1.6418870075219631,0.77086264608609,2.27622097572262
2024-10-09,41.25012308180002,25.456112887496584,5.876295312337457,6.320596675014954,5.172783070713064,3.8641989142224498,7.390688914887512,1.6552835281260436,0.7700522026364804,2.243865412765435
2024-10-10,41.69837484812245,25.278050831899368,6.0747481399214465,6.2812673484832136,5.142524639559444,3.855056859147707,6.976737255921621,1.6471080264102693,0.7603177645741538,2.2858142859603277
2024-10-14,41.9041314154216,25.271622368963964,6.042224822676825,6.278306774169455,5.144438559330081,3.7738457827968372,6.883776253778868,1.6488961261260169,0.7567773101638525,2.295980586572496
2024-10-15,41.8022853679153,25.316438324671697,6.154265316041092,6.298221895075762,5.148857794957245,3.7735182903536244,6.801020325349024,1.6488293351011885,0.7610250203739652,2.2955383301611008
2024-10-16,41.848798363789086,25.2953964503416,6.167109589346466,6.30113403528291,5.1480198643564945,3.769982615168277,6.760290177252318,1.64850503674333,0.7608753389247439,2.2998885287947703
