date,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,TIGER BROKERS (HK) GLOBAL LTD,UBS SECURITIES HONG KONG LTD
2024-03-05,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,96.21468287353285,3.782158816544224,0.002271144214236693,0.0008516790803387598,0.0,0.0,0.0,0.0,3.548662834744833e-05,0.0
2024-03-08,96.21474667832483,3.782095064988299,0.0022711059321379214,0.0008516647245517203,0.0,0.0,0.0,0.0,3.548603018965502e-05,0.0
2024-03-11,96.21490378734991,3.7820976691686328,0.0013129717019396397,0.0008516573201770636,0.000798428737665997,0.0,0.0,0.0,3.548572167404431e-05,0.0
2024-03-14,96.19855433170882,3.7814549907930552,0.0013127485933384366,0.0008515126010843915,0.0007982930635166169,0.0,0.01699264354847327,0.0,3.547969171184964e-05,0.0
2024-03-15,96.19841780810054,3.7814496242063798,0.0013127467303044652,0.0008515113926299234,0.001046649420107614,0.0,0.016886180508678572,0.0,3.547964135958014e-05,0.0
2024-03-19,96.16677360472795,3.8023434798113,0.001312747428941585,0.000851511845799947,0.0036189253446497747,0.0,0.025064251181121436,0.0,3.547966024166445e-05,0.0
2024-03-20,96.18468145351662,3.7813677124737386,0.0013127059777593264,0.000762788608697987,0.006013612519735293,0.0,0.02277509392872492,0.003051154434791948,3.5478539939441256e-05,0.0
2024-03-21,96.18485884621631,3.781385451743708,0.0013127059777593264,0.000762788608697987,0.008372935425708137,0.0,0.02022063905308515,0.003051154434791948,3.5478539939441256e-05,0.0
2024-03-22,96.18496122127596,3.7816555658217945,0.002838286216102827,0.0007627894205776346,0.009366344513139328,0.0,0.017329156492415808,0.0030511576823105385,3.5478577701285336e-05,0.0
2024-03-25,96.18764011279693,3.781849589361989,0.0030157630956727283,0.000762810665376043,0.00936660537950118,0.0,0.014384835170700598,0.002944803964009841,3.5479565831443864e-05,0.0
2024-03-26,96.19656322360353,3.781636711967,0.003618915714807274,0.000762810665376043,0.00019513761207294125,0.0,0.014242916907374824,0.002944803964009841,3.5479565831443864e-05,0.0
2024-03-27,96.20144584754644,3.77898287740858,0.0036189225455702705,0.0007628121051937336,0.00019513798039839695,0.0,0.011978633625837598,0.002980289155175517,3.547963279970854e-05,0.0
2024-03-28,96.18379837600835,3.796523899575896,0.00388502185915532,0.0007628125111583505,0.0016143241515211603,0.0,0.010382055675123559,0.002998030567110726,3.547965168178374e-05,0.0
2024-04-02,96.20872478269565,3.7729102400008263,0.00388502185915532,0.0007628125111583505,0.0016143241515211603,0.0,0.009051568737056669,0.003015770392951618,3.547965168178374e-05,0.0
2024-04-03,96.21214455341904,3.770785485648372,0.0044349540999635674,0.0007628121051937336,0.0017385020071857184,0.0,0.0070647044830779646,0.0030335086043750802,3.547963279970854e-05,0.0
2024-04-05,95.93830041344673,3.7706542145220103,0.11746176931831356,0.16295296505912138,0.00044350500858721494,0.0,0.00704711718444741,0.0030335742587365502,0.00010644120206093158,0.0
2024-04-09,95.50501359082955,3.77061872743217,0.5507840793332675,0.16295296477003954,0.0004435050078004281,0.0,0.007047117171945684,0.0030335742533549284,0.00010644120187210275,0.0
2024-04-10,95.4883388131616,3.787432086230587,0.5510704643243698,0.16251020933279237,0.00046124733559367825,0.0,0.007047149676585875,0.0030335882456353452,0.00010644169282931035,0.0
2024-04-11,95.49080471237882,3.7849484467312364,0.5510704643243698,0.1625279496149306,0.00046124733559367825,0.0,0.007047149676585875,0.0030335882456353452,0.00010644169282931035,0.0
2024-04-12,95.51111384649764,3.764623499623844,0.5510689979064447,0.16252751712232924,0.00046124610819826405,0.0,0.007047130923872247,0.003051320408080824,0.00010644140958421478,0.0
2024-04-15,95.51402501904977,3.761712327071716,0.5510689979064447,0.16252751712232924,0.00046124610819826405,0.0,0.007047130923872247,0.003051320408080824,0.00010644140958421478,0.0
2024-04-16,95.51395653183926,3.761692627113745,0.5510686068629828,0.16252740179135763,0.00044350555855184954,0.0001064413340524439,0.007047125923165468,0.0030513182428367246,0.0001064413340524439,0.0
2024-04-19,95.51495777179854,3.761304591376479,0.5507196643497175,0.1624049488949048,0.0004435102793344294,0.00010644246704026307,0.0070472009345123494,0.0029094274324338565,0.00010644246704026307,0.0
2024-04-22,95.49478124736284,3.7814811158121837,0.5507196643497175,0.1624049488949048,0.0004435102793344294,0.00010644246704026307,0.0070472009345123494,0.0029094274324338565,0.00010644246704026307,0.0
2024-04-23,95.49484901207829,3.781412837520233,0.5507200551497263,0.1624050641402094,0.00044351059405684136,0.00010644254257364191,0.007047205935325586,0.002909429497012879,0.00010644254257364191,0.0
2024-04-24,95.51500264884423,3.7589849489754497,0.5529579971652547,0.16240584205029343,0.00044351271844480497,0.00010644305242675319,0.007047239691000573,0.002944924450473505,0.00010644305242675319,0.0
2024-04-25,95.51500264884423,3.7555787712977935,0.5558674405982527,0.16284935476873827,0.00044351271844480497,0.00010644305242675319,0.007047239691000573,0.0029626649592112975,0.0001419240699023376,0.0
2024-04-26,95.51769920617238,3.7526870683735334,0.5558674405982527,0.1631686839260185,0.00044351271844480497,0.00010644305242675319,0.006869834603622651,0.0030158864854246737,0.0001419240699023376,0.0
2024-04-29,95.51769920617238,3.7496357008706327,0.5589188081011529,0.1631686839260185,0.00044351271844480497,0.00010644305242675319,0.006869834603622651,0.0030158864854246737,0.0001419240699023376,0.0
2024-04-30,95.51892409624094,3.746317561120872,0.5610120886058138,0.16316865497906902,0.00044351263976340633,0.00010644303354321752,0.006869833384879259,0.0030158859503911636,0.00014192404472429003,0.0
2024-05-02,95.50336483213268,3.7616377160016174,0.5611824251431543,0.16323756090045932,0.00044350705345545983,0.00010644169282931035,0.006869746855203691,0.003015847963497127,0.00014192225710574715,0.0
2024-05-03,95.50300142724522,3.76035009849855,0.5611833211426946,0.16323782153011018,0.0004435077615712138,0.00010644186277709129,0.006869757823633472,0.0029271512263700106,0.0001419224837027884,0.0017385504253591578
2024-05-06,95.52915546964967,3.734206379963815,0.5611754563555069,0.163235533809362,0.00044350154596567193,0.00010644037103176127,0.006869661546389873,0.002927110203373435,0.00014192049470901504,0.001738526060185434
2024-05-07,95.51292831698049,3.750431441746031,0.5611770492059959,0.16323599714003137,0.0004435028048084212,0.00010644067315402111,0.006869681045360521,0.00292711851173558,0.00014192089753869478,0.0017385309948490112
2024-05-08,95.53429188927693,3.730171273646162,0.5611879007405847,0.1632391536502123,0.0004435113808648253,0.00010644273140755806,0.0068698138850437985,0.0029271751137078467,0.0001419236418767441,0.0006209159332107555
2024-05-09,95.53691762544206,3.728881932896153,0.5604738081539743,0.16329107142984176,0.00015966282249031734,0.00010644188166021157,0.0068697590423500545,0.0025368648462350423,0.0001419225088802821,0.0006209109763512341
2024-05-10,95.5416918986408,3.72394799687493,0.5605625097220245,0.1634684745659421,0.00021288376332042315,0.00010644188166021157,0.0068697590423500545,0.002377202023744725,0.0001419225088802821,0.0006209109763512341
2024-05-13,95.54860239461642,3.719918355314754,0.5581598883104725,0.1634691870946263,0.0002128846912411624,7.096156374705414e-05,0.0068697889863523105,0.001933702612107225,0.00014192312749410828,0.0006209136827867237
2024-05-14,95.55211050543203,3.7159599826735805,0.5577215235199412,0.16320458679342448,0.00021288665512125566,7.096221837375188e-05,0.006958555133730109,0.0019514610052781768,0.00014192443674750375,0.0016676121317831694
