date,THE CORE SECURITIES COMPANY LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,LONG BRIDGE HK LTD,THE HONGKONG AND SHANGHAI BANKING,FUZE SECURITIES (INTERNATIONAL) LTD,CCB INTERNATIONAL SECURITIES LTD,CITIBANK N.A.
2024-07-08,99.29338765524307,5.9234934148346e-05,0.40398225089171974,0.0,0.0,0.002013987761043764,0.008055951044175056,0.0,0.2659056193919252,0.02659530073392439
2024-07-09,99.2625139568887,5.9216515988465236e-05,0.4123838173436719,0.0,0.0,0.0018357119956424223,0.005684785534892663,0.0,0.26990887987542456,0.04761363184568536
2024-07-10,99.2735069972595,5.9223074048753354e-05,0.40176933434674283,0.0,0.0,0.0018359152955113541,0.005685415108680323,0.0,0.2699387715142178,0.04720434340129935
2024-07-11,99.27315424157761,5.9222863607151154e-05,0.4009980094840204,0.0,0.0,0.0017174630446073833,0.00562617204267936,0.0,0.26993781232139497,0.04850707866607322
2024-07-12,99.25138348611928,5.920987594204689e-05,0.4123375760604145,0.0,0.0,0.00171708640231936,0.005624938214494455,0.0,0.2698786145438497,0.0589990887836932
2024-07-15,99.25332282250658,5.921103288175763e-05,0.4120495778241513,0.0,0.0,0.0017171199535709711,0.004322405400368307,0.0,0.26946941064487895,0.05905945263758033
2024-07-16,99.2388812871998,5.920241757097915e-05,0.41530495926041877,0.0,0.0,0.0017168701095583955,0.004321776482681478,0.0,0.2694302023655261,0.07028570216444216
2024-07-17,99.23735376347321,5.920150630418192e-05,0.41737061944448256,0.0,0.0,0.0017168436828212757,0.004321709960205281,0.0,0.2685380325957692,0.07063982933721291
2024-07-18,99.23682090375966,5.92011884188646e-05,0.4148227272509843,0.0,0.0,0.0017168344641470736,0.004321686754577116,0.0,0.2657541348122832,0.07650451176993035
2024-07-19,99.22442339667087,5.919379250325179e-05,0.4154812295803244,0.0,0.0,0.001716619982594302,0.004321146852737381,0.0,0.26572093454709733,0.0882774785738745
2024-07-22,99.21348878814374,5.91872693013414e-05,0.41460682145589656,0.0,0.0,0.0014204944632321935,0.007339221393366333,0.0,0.2656916518937215,0.0973938353807433
2024-07-23,99.21072894244193,5.918562287470347e-05,0.41755456938103297,0.0,0.0,0.0014204549489928832,0.007339017236463231,0.0,0.2656842610845439,0.09721356928415795
2024-07-24,99.21331262319217,5.918716420754259e-05,0.4105221709435154,0.0,0.0,0.0013021176125659368,0.012843614633036743,0.0,0.2656911801276587,0.09626910632685216
2024-07-25,99.19542398125346,5.917649247448699e-05,0.4166616835128629,0.0,0.0,0.0013018828344387137,0.016628594385330844,0.0,0.26564327471797206,0.1042814068034657
2024-07-26,99.19765464557364,5.917782321017073e-05,0.4142447624711951,0.0,0.0,0.0014794455802542683,0.01662896832205798,0.0,0.26564924839045645,0.10428375183919496
2024-07-29,99.19894612866689,5.917859366344853e-05,0.41377672689483214,0.0,0.0,0.001242750466932419,0.016037398882794554,0.0,0.2656527069552205,0.10428510953966563
2024-07-30,99.19489568071366,5.917617730901198e-05,0.4177838118016246,0.0,0.0,0.0013018759007982635,0.016036744050742246,0.0,0.26564185994015477,0.104280851415714
2024-07-31,71.28060788190034,4.252349742158774e-05,0.2903929638920226,0.0,0.0,0.0007654229535885792,0.011608914796093451,0.0,0.1917384498739391,0.07472271490418819
2024-08-01,99.22266843489605,5.919274555493409e-05,0.3866470139648295,0.0,0.0,0.0009470839288789455,0.016396390518716743,0.0,0.2691494140382853,0.1041324699076956
2024-08-02,99.21533385999145,5.918837000615145e-05,0.37637884486911705,0.0,0.0,0.0007102604400738173,0.01888109003196231,0.0,0.26912951841797067,0.11950723787942039
2024-08-05,99.21879869338294,5.9190437003588306e-05,0.37112404001249866,0.0,0.0,0.0006510948070394713,0.019710415522194904,0.0,0.269138917055316,0.12051764878300614
2024-08-06,99.21794009686029,5.918992479517563e-05,0.36443236696389636,0.0,0.0,0.000651089172746932,0.020183764355154888,0.0,0.2680119794725553,0.12872151325056436
2024-08-07,99.20966027747389,5.9184985346862955e-05,0.3739307374214802,0.0,0.0,0.0006510348388154925,0.017873865574752613,0.0,0.26911412837218585,0.12871077133352982
2024-08-08,99.21717665142111,5.918946935054449e-05,0.36626443634116934,0.0,0.0,0.0006510841628559895,0.01787521974386444,0.0,0.2691345171369258,0.1288389017247172
2024-08-09,99.2095428431671,5.9184915289696074e-05,0.3783099785317373,0.0,0.0,0.0006510340681866568,0.017873844417488214,0.0,0.26911380982224803,0.12444930507794973
2024-08-12,99.20303917815912,5.918103543246119e-05,0.3749118594646416,0.0,0.0,0.000650991389757073,0.01793185373603574,0.0,0.269096168111401,0.13431076810361633
2024-08-13,99.22106623484915,5.919178973887714e-05,0.34940913482859176,0.0,0.0,0.0006511096871276485,0.019059756295918436,0.0,0.26914506794267434,0.14060950460680527
2024-08-14,99.22958292093094,5.919687049350874e-05,0.34085558030162333,0.0,0.0,0.0006511655754285961,0.019061392298909813,0.0,0.26916817013398425,0.14062157388862506
2024-08-15,99.24385899079007,5.920538709343521e-05,0.3199459118529238,0.0,0.0,0.0006512592580277872,0.021669171676197283,0.0,0.2692068951138498,0.14460856592184454
2024-08-16,99.25196821744345,5.921022477213819e-05,0.31470234466391445,0.0,0.0,0.00065131247249352,0.023624879684083135,0.0,0.2692288920389123,0.13976514347238445
2024-08-19,99.24883072976047,5.9208353057609345e-05,0.29669305717168043,0.0,0.0,0.0006512918836337029,0.02362413286998613,0.0,0.2692203813529497,0.1609211986082153
2024-08-20,99.2466065774163,5.920702620674088e-05,0.2854370733426978,0.0,0.0,0.0008288983668943723,0.026287919635792953,0.0,0.2692143481620508,0.17156597605005927
2024-08-21,99.24410048556943,5.9205531160705846e-05,0.24753832578291116,0.0,0.0,0.0006512608427677644,0.025991228179549866,0.0,0.26920755018772946,0.21245194390645367
2024-08-22,99.22547769572549,5.919442146089488e-05,0.2764379482223791,0.0,0.0,0.0006511386360698437,0.025986351021332857,0.0,0.269157034382689,0.20223063759057203
2024-08-23,99.20377716062809,5.918147568678209e-05,0.2910544974275943,0.0,0.0,0.000650996232554603,0.025743941923750208,0.0,0.26909816994779817,0.2096160523645272
2024-08-26,99.1880453063183,5.9172090617181e-05,0.3040853736816932,0.0,0.0,0.000650892996788991,0.02573985941847374,0.0,0.269055496036322,0.21236389945781323
2024-08-27,99.20098263101025,5.917980856894275e-05,0.2834121032366668,0.0,0.0,0.0006509778942583702,0.025743216727490095,0.0,0.26909058956298265,0.220061301759785
2024-08-28,99.20300512672706,5.918101511857742e-05,0.2629412501718395,0.0,0.0,0.000710172181422929,0.025743741576581176,0.0,0.2691552567592901,0.23838527156868813
2024-08-29,99.18433026465348,5.916987435431023e-05,0.24620584718828484,0.0,0.0,0.0007100384922517227,0.025738895344124952,0.0,0.2691045885634029,0.27385119588410567
2024-08-30,99.15663761972772,5.915335389874609e-05,0.22531512500032386,0.0,0.0,0.0007098402467849531,0.0795612609938135,0.0,0.2690294535314972,0.2686875471459625
2024-09-02,99.12781849598173,5.913616142563566e-05,0.21430944900650362,0.0,0.0,0.0008279062599588991,0.10088629139213444,0.0,0.268951262163791,0.28714745903445904
2024-09-03,99.05360207299066,5.90918865244321e-05,0.30308228598381226,0.0,0.0,0.0008272864113420495,0.10081075841068116,0.0,0.2692817268918371,0.2723367774251502
2024-09-04,99.05470074286949,5.909254195214446e-05,0.3120677140492749,0.0,0.0,0.0011227582970907448,0.10081187657035845,0.0,0.2692847136759223,0.26195310199591976
2024-09-05,99.03339897043818,5.907983406577853e-05,0.27856141762014575,0.0,0.0,0.001122516847249792,0.1571523586149709,0.0,0.26922680383775277,0.26047885280763294
2024-09-09,99.04896474886684,5.90891200603645e-05,0.23724281704236347,0.0,0.0,0.001299960641328019,0.18938062979346823,0.0,0.26926912011508103,0.25378363442086127
2024-09-10,98.90464660386023,5.900302494348159e-05,0.21553805011853824,0.0,0.0,0.0012980665487565951,0.23076083055395652,0.0,0.26887678466744563,0.37882066122613145
2024-09-11,98.86887053216411,5.898168220051503e-05,0.33100520050929033,0.0,0.0,0.0011206519618097855,0.2301465239464096,0.0,0.2688385074699475,0.29995960226622725
2024-09-12,98.83068927015857,5.895890460581303e-05,0.36902378392778373,0.030540712585811147,0.022050630322574073,0.0009433424736930084,0.21956296075204773,0.0,0.2687346871932958,0.2583956536816204
2024-09-13,98.82666883878157,5.8956506158207527e-05,0.37979781267117285,0.04126955431074526,0.03873442454594234,0.0008843475923731128,0.21124116156485753,0.0,0.2687237550691099,0.23262114895806993
2024-09-16,98.7944007060589,5.8937256127948164e-05,0.39057719635991245,0.06076431106791456,0.09229574309636683,0.0008840588419192224,0.19354994912418177,0.0,0.2686360134311877,0.19883308476349107
2024-09-17,98.79911729465269,5.8940069878403805e-05,0.40102823545265953,0.06571817791442025,0.0944219919452029,0.0008841010481760571,0.17858841173156353,0.0,0.26864883850576454,0.19153400867965614
2024-09-19,89.76159500943707,9.081390653204659,0.39395345077631533,0.06574735782301924,0.09446391680042765,0.0008844936030002589,0.16870241321224938,0.0,0.26876812283167867,0.16449458231157615
2024-09-20,89.77689410849506,9.083056451444724,0.39248721323250557,0.06575856389996149,0.09448001737016888,0.0008846443573985851,0.16790549903425145,0.0,0.2688139320681834,0.14971957009775627
2024-09-23,78.42588916372758,20.43783380453452,0.42859705727513453,0.06617392297546457,0.08917555395624101,0.000943656655621598,0.1671039001482921,0.0,0.2688241897702027,0.11545875095694157
2024-09-24,78.43481728792237,20.44016047906031,0.45088329062977817,0.052142965583035564,0.08918570583885721,0.00094376408295087,0.1670049530036749,0.0,0.2694446456824734,0.09541690819654033
2024-09-25,78.45161507130301,20.44453799149503,0.5332229081670623,0.04371743471473701,0.0253690916698204,0.0009439662016677356,0.1670407191738663,0.0,0.2695023505761385,0.06405046669866005
2024-09-26,78.45401871438472,20.445164382325316,0.5512931520747058,0.014985922584222523,0.01126894178577363,0.000943995123415592,0.1670517370274317,0.0,0.2695106077351515,0.08576254695925865
2024-09-27,78.45619429341366,20.445731339526517,0.5506004238030228,0.01587135812291182,0.011328255611892452,0.0009440213009910377,0.1667613628200668,0.0,0.2695770827642532,0.08299186263668772
2024-09-30,56.545025367392384,14.735667561502797,0.3830091412762407,0.011651438293515039,0.008164511504944846,0.0004252349742158773,0.12018841311237558,0.0,0.19428985971923435,0.06773185192807915
2024-10-02,78.45479635430898,20.445367035756487,0.5446905851559862,0.017169081486177643,0.011269053484054742,0.0005900028002122902,0.16675839145200166,0.0,0.26957227941699535,0.08978721613910652
2024-10-03,78.45606468107022,20.445933567407355,0.5641697979752323,0.013983292420009417,0.01138723813106252,0.0005900123383970218,0.16673748683099834,0.0,0.2672165880600112,0.07391733576671729
2024-10-04,78.44625704646977,20.44337766243928,0.5738332588506376,0.013981544396792549,0.011385814635362708,0.0007669201567860891,0.16435688898508036,0.0,0.2671831838526306,0.0788576802136564
2024-10-07,78.44305933429408,20.442544327107232,0.5833664830889997,0.013980974465779445,0.01138535051432672,0.0007668888947473957,0.16145960807104784,0.0,0.2671722926393042,0.07626474092449081
2024-10-08,78.4422263985237,20.442327261039793,0.5861918483985769,0.013980826010915036,0.011385229620702963,0.0006488990975530186,0.1674159671686788,0.0,0.26716945571069284,0.06865411442937987
2024-10-09,78.45490744698517,20.44563198802887,0.5765515527683233,0.013983086165175258,0.011387070168265085,0.0006490039992275437,0.16744303180070624,0.0,0.26721264659104954,0.06223417349320048
2024-10-10,78.45504631327286,20.445668177084546,0.5891786734241554,0.01604812729535052,0.011505091259534379,0.00047200374398089764,0.16455230524534042,0.0,0.2672131195611857,0.05031618911304366
2024-10-14,78.4572909235591,20.446253130624896,0.5927356592722726,0.018526676987009116,0.011623424733887885,0.0005310194040862486,0.16370207187014862,0.0,0.26722076456740224,0.04211632898120057
2024-10-15,78.46159626866883,20.447375119096485,0.5937122719512338,0.019884817695047286,0.011624062569508355,0.0006490593312923446,0.16017073139876203,0.0,0.2672354283111844,0.03775224097765045
2024-10-16,78.46608729337458,20.44854549634083,0.5918579744795562,0.020240008499151325,0.007376096391818996,0.0015932368206329028,0.16017989933245266,0.0,0.2672507244683858,0.036869270292579415
2024-10-17,78.46974531193584,20.449498789177987,0.5924756815878008,0.018352583363924906,0.004071795022864369,0.0015933110959034484,0.16018736677558776,0.0,0.2672631834572859,0.03681197758279742
2024-10-18,78.47474669932242,20.450802168778612,0.5873200989908197,0.01829473781020439,0.003954023978334498,0.0014753820814680963,0.1601975765586385,0.0,0.26728021787876033,0.035929094600743665
2024-10-21,78.47566461576324,20.45104138111542,0.5750516463538604,0.018649047644480693,0.010327795372734561,0.0016524472596375298,0.15636341210293683,0.0,0.2649227053040311,0.046326949083673734
2024-10-22,78.47402655286861,20.450614496014076,0.5500764072712842,0.015697921288934838,0.008734181769783292,0.0021245307007580977,0.15948792955849356,0.0,0.26491717543619725,0.07432080509185329
2024-10-23,78.46661745341243,20.44868365795979,0.5342690236431863,0.03782487786119753,0.017171668420606058,0.0007081100379631364,0.16437063265389132,0.0,0.2648921633680433,0.06546241264289875
2024-10-24,78.47168512623199,20.450004311783445,0.5288743345305317,0.033224308228151006,0.014222128388959846,0.0007081557704046395,0.16438124833498563,0.0,0.26490927111220225,0.07199111561933566
2024-10-25,78.47122204415948,20.449883630924305,0.5323529588281903,0.03646980695663692,0.01268771601242223,0.0007081515913910082,0.16438027827796392,0.0,0.264907707812853,0.06738770543676834
2024-10-28,78.46696194552152,20.448773433846533,0.5422376421465593,0.03416645933212078,0.012096932924153299,0.0006491037178813965,0.1638992788593416,0.0,0.26489332632450807,0.06632187732738719
2024-10-29,78.46395237205944,20.44798912814216,0.5574997007009043,0.0322179124240785,0.012214483281656138,0.0006490788217305193,0.16306689224004614,0.0,0.26488316643166376,0.057527265898319815
2024-10-30,78.4721482137701,20.450124994066947,0.5734325190813846,0.02047762520543794,0.005429226279251557,0.000649146620345295,0.15930707209893882,0.0,0.26491083443000263,0.05352036844759589
2024-10-31,56.545025367392384,14.735837655492483,0.4047386484586721,0.013820136662016013,0.0048476787060610016,0.000637852461323816,0.1200229967074056,0.0,0.19088797992550735,0.038650457276429524
2024-11-01,78.46862888555323,20.44920784443401,0.5628438895468023,0.019532535902704082,0.004366790503927801,0.0005901068248551082,0.1666172521046647,0.0,0.2648989536774581,0.06331374145235427
2024-11-04,78.46400932030659,20.448003969060867,0.5554938602409547,0.018469256241280946,0.004720576675087782,0.0005900720843859728,0.16619439263939362,0.0,0.26488335868086316,0.07763519407057805
2024-11-05,78.4659076425153,20.44849867867862,0.5514947123541425,0.01852871171401677,0.0042486217942968385,0.0005900863603190054,0.16549030983782537,0.0,0.2648897671472015,0.08035146959827864
2024-11-06,78.46792181650711,20.449023579689108,0.5241871691042679,0.018942258390461552,0.005960025225659242,0.0004720812059928113,0.1654945578773624,0.0,0.2648965667127162,0.10310194528732249
2024-11-07,78.46185645627654,20.447442924925948,0.5121095105976103,0.03587539836886129,0.006962659551851368,0.000531050304802223,0.16613082707485632,0.0,0.26487609091746434,0.10421508198207091
2024-11-08,78.45583832339746,20.445874577781016,0.5179703374512732,0.03994372006544162,0.007965143587643454,0.0005310095725095637,0.16582307929265042,0.0,0.2654457851911696,0.10060802366084252
2024-11-11,78.45079306194471,20.444559764440424,0.5315653975587048,0.041593074947712194,0.009203574030983125,0.000530975424864411,0.16569442116510522,0.0,0.2654287151627761,0.09063101532471772
2024-11-12,78.44630378775602,20.44338984338714,0.5442776601865611,0.03763810396694407,0.007551218350734861,0.0005309450402860449,0.16503600662784593,0.0,0.2654135262496573,0.08985890843481119
2024-11-13,78.4518576043822,20.444837188041067,0.5482100664040976,0.03415988252776287,0.007138766469532482,0.000530982629965226,0.1656376714948524,0.0,0.2654323169126169,0.082195521137917
2024-11-14,78.44796985017652,20.443824025265968,0.5541414091238471,0.03309627706999662,0.007315398140248806,0.0004719611703386327,0.1643315699487456,0.0,0.26541916316918857,0.08343034593514888
2024-11-15,78.45926391661322,20.446767299734418,0.5441315658439022,0.026846656089674206,0.010148626038294424,0.0005310327578177315,0.15998895923892859,0.0,0.26545737526910823,0.08686456841463179
2024-11-18,78.45162617965555,20.4447768779222,0.5339899563161878,0.02643105738920033,0.011740581295649253,0.000530981063622328,0.18044565476661406,0.0,0.26543153391520596,0.08502717767576254
2024-11-19,78.43863618506322,20.441391638456576,0.5282386782318003,0.02577781154520343,0.012092566056674378,0.000530893143951558,0.18153655104915103,0.0,0.2653875838486733,0.10640809260475288
2024-11-20,78.40406175464318,20.43238141712605,0.5760599723124469,0.030601343462657107,0.012735819244574058,0.0024174471714237793,0.16630326637737763,0.0,0.265978150982748,0.10946082867954608
2024-11-21,78.39380032602614,20.429707251799712,0.5836486514824437,0.032307016263876685,0.014797556719403372,0.003006674871273195,0.1696419021340653,0.0,0.2659433400845761,0.10714728061851334
2024-11-22,78.37271135717563,20.424211390416968,0.5800142678441175,0.030117598909495377,0.01479357598098501,0.0030058660359770337,0.1753722440923534,0.0,0.26587179780965486,0.13390190173482086
2024-11-25,78.25985078250935,20.39479951739751,0.577589969422161,0.04249235356865705,0.015243101903437915,0.12082659539674918,0.17912174932097424,0.0,0.2654889292911523,0.14458700119001544
2024-11-26,78.20516656146768,20.38054861206408,0.5624244269744637,0.04193334899433154,0.012703511055786276,0.19919811086087091,0.17170383130777123,0.0,0.26542104349427526,0.16090055378074633
2024-11-27,78.20880029213316,20.38149557538795,0.561568330246972,0.04134714455002317,0.01411566812518572,0.1992073664166835,0.17212351635432194,0.0,0.26543337603734646,0.15590873074835337
2024-11-28,78.17368086116952,20.3723433249491,0.5633149813284188,0.04126978886376017,0.01452085163724895,0.19911791293668904,0.17081165846373764,0.0,0.2653141839631762,0.1996264366883579
2024-11-29,78.18154037112068,20.374391541603696,0.5570805746526892,0.04145032244117634,0.014051953281476806,0.19913793206845998,0.17165195868118974,0.0,0.2653408584071331,0.19535448774351005
2024-12-02,78.19459708485826,20.37779416831933,0.5358275391786252,0.04233931389471139,0.014407127644728183,0.1991711891130382,0.17003409655513463,0.0,0.2653851716761563,0.2004443087600111
2024-12-03,78.19173848705158,20.377049207415556,0.4939994066714899,0.03969165569613804,0.015700254919805715,0.1991639079152882,0.17038069525350658,0.0,0.26537546986173477,0.24690091521490123
2024-12-04,78.19464076780366,20.377805552252532,0.48343290830068064,0.039869542857056496,0.015700837673796587,0.19917130037883532,0.1651534067986309,0.0,0.265385319932,0.2588403640028106
2024-12-05,78.17419880479196,20.372478302926126,0.4773688117753529,0.037683917284236604,0.014050633745604597,0.19911923220235472,0.16222955785495125,0.0,0.26531594181553786,0.2975547976038837
2024-12-06,78.15928459170479,20.368591605177137,0.4756907312433949,0.03808817420557517,0.013930397047409438,0.19908124388006654,0.15990626359260696,0.0,0.26526532436691475,0.3201616687820984
2024-12-09,78.13554837336206,20.362405861024026,0.4670848003061171,0.04324750446915363,0.018391941438648217,0.19902078483291216,0.16608628241454815,0.0,0.26518476585501405,0.34302968629752767
2024-12-10,78.13975557157013,20.363502272058877,0.45212529356779135,0.04207456592078745,0.016512504223102336,0.1990315010805965,0.1665653321901274,0.0,0.26519904469345496,0.35523391469512217
2024-12-11,78.14342914795111,20.36445961931999,0.4482679851794424,0.04254667295095913,0.017218473998109156,0.19904085812831296,0.16545660657479966,0.0,0.2638011255205187,0.35577951037676625
2024-12-12,78.0883525733961,20.35010646524516,0.41207124572661064,0.049563649906407214,0.06136731534620324,0.19637540910785034,0.1661034116075496,0.0,0.2636151948221113,0.4124447348420191
2024-12-13,78.01124523626261,20.330012014943584,0.4132483526385943,0.04517337188127733,0.09421874706666417,0.16444280699119532,0.19773675540203128,0.0,0.263354891396174,0.48056782341787596
2024-12-16,77.89663252021553,20.30014352755763,0.46594949303154487,0.030696194914323554,0.2250077951639633,0.13666836399831458,0.18121943879658217,0.0,0.26296797513434816,0.5007146911877557
2024-12-17,77.80101447506112,20.274991085480824,0.3929438724788308,0.03399350653814781,0.546528992380101,0.09162449438681491,0.17982681975914402,0.0,0.2626451821854484,0.4164315717295607
2024-12-18,77.3504952897866,20.157469175670336,0.45029252726724556,0.05165479449855498,1.1354165921365929,0.07969264466556342,0.14253116753156456,0.0,0.26356742553260426,0.36888038291094194
2024-12-19,77.27358421303143,20.137426218567715,0.39859003149285466,0.04492055610788404,1.263819216344453,0.07943906882209248,0.14278170189215028,0.0,0.26330535540080546,0.39613363834061627
2024-12-20,77.24331649342567,20.12953847818951,0.37945615996709453,0.05286118297843884,1.3607978818163828,0.07452845907839234,0.131688824641704,0.0,0.26320221986297404,0.3646103000398422
2024-12-23,77.20618062144584,20.119860903508954,0.4214262235546306,0.06311261659119677,1.3630467222584501,0.07478293483851098,0.13023378428584914,0.0,0.26307568148547616,0.35828051203109074
2024-12-27,56.30559428803954,14.673186991587627,0.30725669142769796,0.045730913377604814,1.00027904325848,0.054538348546624996,0.09646004621362858,0.0,0.1918581189943772,0.2533204665738781
2024-12-30,77.21174897232534,20.121312010716377,0.41414036861099945,0.06543978736516921,1.377545266593855,0.07484639388970996,0.13157868301771788,0.0,0.26309465532527215,0.34029386215556473
2025-01-02,76.78909931758646,20.011169892613726,0.030046090633734996,0.7011716941664623,1.752986983043743,0.0025986432414339317,0.14466069448786825,0.0,0.26165450059860323,0.306612183627962
2025-01-03,76.7367542556713,19.99752881677962,0.07740409260419505,0.6998858086212463,1.7756832397160083,0.0025391635537050494,0.13186626541803914,0.0,0.26147613776903583,0.3168622198668531
2025-01-06,76.72993521074751,19.99575177983443,0.09736249878253599,0.6965922392596304,1.7620229140185617,0.0026543441853829524,0.12960412516476913,0.0,0.26145290226022083,0.32462398574695644
