date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,BOCI SECURITIES LTD,DBS BANK LTD,TOTAL_CCASS_PCT
2024-04-10,28.441888557989632,17.201542999341633,5.480048200903648,5.352428275011349,8.11574703081958,2.3016583915444015,3.31811678974376,1.9148472330827424,0.7975716299178351,0.2523611074799341,73.17621021583453
2024-04-11,28.505983329332434,17.331599875457233,5.576354937383984,5.358893090490779,7.941753058309309,2.309422896379941,3.3174037586247054,1.9148472330827424,0.7990927629718185,0.2523611074799341,73.30771204951289
2024-04-12,28.636208314418205,17.171548156933394,5.729418950941082,5.365964457775486,7.910806557034171,2.3095892703077205,3.3165481212818397,1.9148472330827424,0.7995681170511885,0.2523611074799341,73.40686028630576
2024-04-15,28.72791200720637,17.155172208899103,5.767114529435113,5.35143343022634,7.824388136112886,2.3125126503604374,3.315359926225047,1.9148472330827424,0.7979990207705965,0.2523611074799341,73.41910024979856
2024-04-16,28.790141607980246,17.17639676854297,5.809064526939504,5.359966035951029,7.838202709993607,2.3518170647360956,3.3174277164703057,1.9148472330827424,0.7984743748499664,0.2523611074799341,73.6086991460264
2024-04-17,28.74538702140757,17.14091158651801,5.932205001200269,5.363792636289957,7.867054896265856,2.329213978262058,3.311937376853584,1.916544247146093,0.79084494187608,0.249033628924345,73.64692531474381
2024-04-18,28.71706067181792,17.252168208794526,5.954451572114778,5.380406261363933,7.852684847375689,2.3224164149270687,3.3092753940091124,1.916544247146093,0.7909637803959224,0.24670439393543264,73.74267579188047
2024-04-19,28.855507547434396,17.2670467914788,5.989556470876243,5.3718023525273395,7.847115503910976,2.31340845512301,3.306613411164641,1.916544247146093,0.7903220523887731,0.24670439393543264,73.90462122598571
2024-04-22,28.89082635553158,17.302959792175194,6.042701056949795,5.35946691416769,7.81149170863647,2.3215370098802346,3.269702166901571,1.9230090626255234,0.7868757353133415,0.24632411067193674,73.95489391285334
2024-04-23,28.827468834598168,17.287795997043297,6.123130967179177,5.373323485581323,7.833614996470496,2.3215370098802346,3.266659900793604,1.9230090626255234,0.7843088232847443,0.24561107955288194,73.98646015700945
2024-04-24,28.848168199287443,17.333049705399308,6.118187284753731,5.35269311853667,7.7784731389293595,2.539859841849698,3.244867815914379,1.9230565980334604,0.7832392766061621,0.24584875659256689,74.16744373590278
2024-04-25,28.866705772462264,17.3381122263446,6.12954824725067,5.389960878359268,7.7276061406239975,2.5405728729687524,3.238403000434949,1.9230565980334604,0.7842137524688703,0.24584875659256689,74.1840282455394
2024-04-26,28.84939066737336,17.363092083215484,6.003536634350512,5.367072579437608,7.82855746674304,2.52149793577491,3.2633873969372935,1.9232942750731452,0.7837859337974373,0.24584875659256689,74.14946372929536
2024-04-29,28.821006324586023,17.44806162490285,5.9097017390829,5.361748613748666,7.885262003284697,2.534365533026413,3.2653270792581623,1.9232942750731452,0.7830253672704455,0.24584875659256689,74.17764131682587
2024-04-30,28.78779504633514,17.477105759152348,5.857412790352214,5.347434846781496,7.957947064569722,2.5405451360582214,3.286599174309964,1.916163963882597,0.7830309764485821,0.24584875659256689,74.19988351448285
2024-05-02,28.808741999196652,17.490296834854863,5.826847523048731,5.343394337106853,7.814453235854056,2.538493507851661,3.331234922362795,1.9161877315865654,0.7796084270771191,0.24584875659256689,74.09510727553186
2024-05-03,28.583850177901265,17.985520714742396,5.949916694197591,5.39596849828516,7.432223563777068,2.5833559047295354,3.4343629898820884,1.9161877315865654,0.8004764711614564,0.24736988964655046,74.32923263590968
2024-05-06,28.429919760231403,17.985520714742396,5.949916694197591,5.448661497983311,7.425245033144064,2.583507804125598,3.4347908085535215,1.9161877315865654,0.8342503785006857,0.2620107952911425,74.27001121835627
2024-05-07,28.38228928147854,17.985520714742396,5.949916694197591,5.454199396775674,7.406189561699771,2.624480045824133,3.448932592414775,1.9161877315865654,0.8372213177290434,0.2627238264101973,74.26766116285869
2024-05-08,28.437591880001616,17.964937883105677,5.96144403062231,5.44034401374724,7.407566971447857,2.645565279187335,3.441156203727251,1.9161877315865654,0.8288538975469353,0.26248614937051234,74.3061340403433
2024-05-09,28.42896819643532,17.942905221526885,6.001397540993347,5.437634495494832,7.427222791326689,2.654188962753631,3.4736941904601193,1.9161877315865654,0.8345581464993738,0.2616305120276466,74.37838778910441
2024-05-10,28.391437090452754,17.95669048982861,6.0845845048830745,5.443291209039333,7.360324952048656,2.702619937776151,3.4665401115656023,1.9161877315865654,0.8360555118493889,0.2496729801610975,74.40740451919123
2024-05-13,28.282556359168037,17.96538946948108,6.13183470037244,5.444952595314435,7.279864120036413,2.7068876667007338,3.465351726367178,1.9161877315865654,0.8347958235390587,0.2496729801610975,74.27749317272703
2024-05-14,28.2597766073504,18.04011513075802,6.156814557243327,5.386378966532696,7.29775630497767,2.6658413410689286,3.398920993775238,1.917518723008801,0.8270575582487005,0.2489599490420427,74.19914013200582
2024-05-16,28.223025438573558,18.0297999472357,6.372506470757405,5.354976505624627,7.30684811724133,2.7172785265924957,3.406185640028616,1.910681990497672,0.8204909219254692,0.24898371674601116,74.39077727522289
2024-05-17,28.17181730241313,18.05651484649628,6.4288834645706725,5.344827696030081,7.257061432384447,2.7493138501541337,3.410273685111197,1.910681990497672,0.8223448028350117,0.24910255526585365,74.40082162575848
2024-05-20,28.21039756238428,18.209555092349415,6.440838619666825,5.330511552292514,7.118640154585147,2.779287943356808,3.4089426936889615,1.909042018923846,0.8184928898913578,0.24915009067379063,74.47485861781294
2024-05-21,28.288666512968845,18.25980001853881,6.526283515433559,5.274229629295121,7.085552682304232,2.7718724197186377,3.4016460085706344,1.909042018923846,0.8158784424548235,0.24915009067379063,74.5821213388823
2024-05-22,28.276814985062,18.32713392388155,6.606547051735161,5.303391413679264,7.027969120999004,2.7854656449722985,3.395204960795172,1.909042018923846,0.8160685840865715,0.2488886459301372,74.696526350065
2024-05-23,28.20219537528016,18.27460729811118,6.668461920573086,5.320909732637098,7.10254290664759,2.746960063127022,3.390998077192749,1.909042018923846,0.8195609154368861,0.2488886459301372,74.68416695385976
2024-05-24,28.20762458436228,18.304007947920205,6.696436508144004,5.325263738327086,7.027830579052571,2.7395729418950943,3.3876230632292224,1.909042018923846,0.8185151364622723,0.24905501985791667,74.6649715381745
2024-05-27,28.178500115273366,18.322903272575157,6.740145315742064,5.343945153646322,6.931284097742306,2.7418546414760696,3.392895215323514,1.909042018923846,0.8279509149377643,0.24905501985791667,74.63757576549833
2024-05-28,28.117093875300363,18.28012140543187,6.844081485196285,5.350457504533689,6.946389091574587,2.7289139823025677,3.3931091246592304,1.9091608574436882,0.8288303199845986,0.24905501985791667,74.6472126662848
2024-05-29,28.11621230739247,18.29295596557486,6.900434711305584,5.346535833378888,6.959948257708461,2.722235257487421,3.3531556142881933,1.9002479684555034,0.8382660984600905,0.24948283852934955,74.67947485258082
2024-05-30,28.10584576186187,18.261867808784068,6.949158504440995,5.339049006628812,6.934668713858236,2.7221566576903973,3.351872158273894,1.9002479684555034,0.841664880127585,0.24946584462101207,74.65599730474237
2024-05-31,27.951466990224343,18.130218496502582,6.963894480901462,5.350362433717815,7.070769645789908,2.7264215344905036,3.258869132645179,1.9002479684555034,0.8478444831593934,0.24946584462101207,74.44956101050771
2024-06-03,27.985908080781673,18.07034765020595,7.017086602382951,5.3534522352337195,7.13672647413242,2.719600203451546,3.2583462431578725,1.9002479684555034,0.8443743983799932,0.2490380259495792,74.5351278821312
2024-06-04,27.76022712417912,18.235105374115545,7.090956626317029,5.358134472915513,7.304229510456602,2.724917038829298,3.0498797116502154,1.9002479684555034,0.8469888458165277,0.2490380259495792,74.51972469868493
2024-06-05,27.727338492509606,18.326325821946625,7.057539234537326,5.359204019594095,7.301672010438775,2.7155525634657116,3.0388383772362437,1.9002479684555034,0.8467274010728741,0.2490380259495792,74.52248391520634
2024-06-06,27.71380701575086,18.36566137201448,7.105312319513998,5.3374565704629235,7.356149822098736,2.7156951696895226,3.027976536522642,1.9000102914158186,0.8427344268061672,0.2490380259495792,74.61384155022472
2024-06-07,27.58877986114907,18.40582879172123,7.132502572853955,5.3383124454828295,7.448714309821529,2.718464107201852,3.0218207011948026,1.9000102914158186,0.843090704688655,0.2464235785130449,74.6439473640428
2024-06-11,27.43215782230789,18.433565702252466,7.12168826754829,5.331924875041296,7.643610504374446,2.7441684036896983,3.0176375852963475,1.9000102914158186,0.8433462075063163,0.2464235785130449,74.71453323794562
2024-06-12,27.400694706219298,18.360931598924747,7.054782180876981,5.318686263930846,7.725728468242782,2.7337771635146733,3.013787217253452,1.9000102914158186,0.8502863770651163,0.2611595549735109,74.61984382241722
2024-06-13,27.37825150508985,18.429572727985757,7.1748566213258105,5.301761281934881,7.705606468618312,2.76880331987289,3.0168532510653874,1.8999152205999446,0.8555604305757251,0.2616349090528808,74.79281573612144
2024-06-14,27.352011959908634,18.399245137721962,7.324521853215414,5.2887712334725325,7.663496799678661,2.7675436315625603,3.0158074720907737,1.8999152205999446,0.8582770553716199,0.2616349090528808,74.83122527267498
2024-06-17,27.310409279862334,18.367301343588306,7.437893801145128,5.295616332215459,7.672381238725196,2.7075191745951765,3.0188972736066777,1.8999152205999446,0.8559478203827076,0.2616349090528808,74.8275163937738
2024-06-18,27.276646353202345,18.387907942928987,7.4479237722198315,5.300274802193284,7.660494914899736,2.705617758277697,3.019729143245575,1.89998652371185,0.8573025795089118,0.2616349090528808,74.81751869924109
2024-06-19,27.208172406171045,18.473495444919536,7.4386305999681515,5.314987010949782,7.670377264765092,2.707020052811838,2.9833883238777488,1.9000102914158186,0.8593228343462336,0.2618250506846287,74.81722927990987
2024-06-20,27.135023256698332,18.533223684992358,7.470336717062122,5.32382859682606,7.685800840901366,2.707352800667397,2.967212713820207,1.9000340591197868,0.8621511911184843,0.2590977066542441,74.84406156786036
2024-06-21,27.096508357913102,18.615673850059064,7.445095415447582,5.32084931513361,7.623534210044706,2.7102161434998893,2.9847552758360885,1.9001528976396294,0.8621357421109048,0.2590977066542441,74.81801891433881
2024-06-24,27.095787744896484,18.68198574413116,7.421826833262426,5.3231072470106175,7.672026695885098,2.7075419678232824,3.0189570018467506,1.9001528976396294,0.857028585417563,0.2590977066542441,74.93751242456726
2024-06-25,27.163557454859188,18.744043219192896,7.512144108342701,5.309868635900166,7.753592488454837,2.712599616389258,3.0018204872854666,1.9000815945277238,0.8567671406739095,0.2589075650224961,75.21338231064864
2024-06-26,27.169043991643278,18.835905395031123,7.517515609439582,5.314313196542274,7.7479358224457435,2.7015714017478767,2.994951620838572,1.9000815945277238,0.8578604550564601,0.259335383693929,75.29851447096657
2024-06-27,27.148544489576675,18.758137467646215,7.544610791963664,5.3084663413660245,7.855264926712286,2.701437637109942,2.9942385897195174,1.9003430392713774,0.8523463477357697,0.259335383693929,75.3227250147954
2024-06-28,27.174569174714016,18.820385084339698,7.576507050689382,5.310153848347788,7.766753806991983,2.70288746705202,2.9932403461528407,1.8917866658427196,0.8516095489127464,0.2594542222137715,75.34734721525696
2024-07-02,27.19109733112452,18.846624629520914,7.595830194015768,5.5067365278711975,7.475559028281191,2.7032106127551763,2.9933354169687143,1.8917866658427196,0.8414607393181996,0.2594542222137715,75.30509536791217
2024-07-03,27.17365045788482,18.808073413684017,7.657911436781473,5.501103582030665,7.561948191158889,2.7012694093012533,2.9799541996344527,1.8917866658427196,0.8405337988634285,0.2594542222137715,75.37568537739548
2024-07-04,27.171516118068446,18.60153206619781,7.641939539714645,5.503242675387829,7.68130634431322,2.7011981061893477,2.979740290298736,1.8917866658427196,0.8416508809499476,0.2594542222137715,75.27336690917647
2024-07-05,27.144161011933765,18.50745949389051,7.642129681346393,5.4837056227257275,7.76301467180366,2.7021321769553097,2.9754074378652797,1.8917866658427196,0.8363269152610051,0.2594542222137715,75.20557789983813
2024-07-08,27.13857560150117,18.52469107926767,7.696153672466778,5.476290099087558,7.751120837383746,2.7009913271648216,2.97146199900651,1.8917866658427196,0.8265108535220173,0.2594542222137715,75.23703635745676
2024-07-09,27.115733459460618,18.516871504662035,7.757165368553902,5.439830441199889,7.7680082188720325,2.7009437917568846,2.946030555760222,1.891810433546688,0.8240390123092939,0.2594542222137715,75.21988700833533
2024-07-10,27.127241163761855,18.57108563741417,7.749274490836362,5.456681743313551,7.310547702970251,2.69298161092744,2.98581769220348,1.891810433546688,0.8407714759031133,0.2598107377732989,74.88602268865021
2024-07-11,27.08525370835601,18.452461026907418,7.915886095655502,5.465618400005704,7.218290436588955,2.694434102852362,2.988384604232077,1.8905745129403264,0.8480681610214409,0.2598107377732989,74.8187817863331
2024-07-12,27.047748604241583,18.440957458186666,8.0116937103525,5.489528591359489,7.06236719201215,2.690797644145183,2.9927103263543433,1.8905745129403264,0.8468989088247107,0.2600008794050468,74.733277827822
2024-07-15,27.060131578009173,18.412697658168128,8.105381245855508,5.468932877627222,6.886498993437737,2.690797644145183,2.990476162181305,1.8905745129403264,0.8484915826676395,0.2600008794050468,74.61398313443726
2024-07-16,27.060669559988497,18.305695454901972,8.205847330530329,5.344637292953588,6.853274642949667,2.822470724130637,2.9865544910265034,1.890598280644295,0.8484915826676395,0.2600008794050468,74.57824023919817
2024-07-17,27.019526713710874,18.236222456202064,8.307287891067858,5.368856583297483,6.5178600985409005,2.852370139207442,2.988075624080487,1.890598280644295,0.8719027710766056,0.2600008794050468,74.31270143723306
2024-07-18,26.98991405598245,18.196744299910396,8.427623776260342,5.404294229914507,6.503266728304245,2.8224549186074976,2.9876715731130226,1.8906220483482634,0.8735902780583686,0.25952552532567696,74.35570743382478
2024-07-19,26.94271139590102,18.181841949522152,8.51347272299454,5.447907966696693,6.878400100775065,2.8226521905504365,2.990611638093925,1.890645816052232,0.8798174164981141,0.26071391052410164,74.80877510760828
2024-07-22,27.871290800234828,17.966910602535062,8.556801247329105,5.452400062746738,7.2128270020131255,2.6853500150924923,2.9922040742598144,1.890645816052232,0.880055093537799,0.26028609185266877,75.76877080565386
2024-07-23,27.90561136476533,17.77562812099663,8.674213704933461,5.477570061249374,7.18670515450196,2.6932539650472145,2.998787728259087,1.890645816052232,0.8778922324766661,0.2601672533328263,75.74047540161479
2024-07-24,27.906710692376986,17.672381214957493,8.714571266271964,5.480255811797813,7.230348078024619,2.695146872526673,2.9999523457535435,1.8906695837562004,0.8772505044695168,0.26064260741219614,75.727928977347
2024-07-25,27.89009466676491,17.64100784571908,8.729663758291958,5.4844151599923,7.253320514618326,2.695812368237791,3.023553675794257,1.890693351460169,0.8780586064044456,0.26064260741219614,75.74726255469542
2024-07-26,27.902062965401353,17.623419744782396,8.726550189072086,5.483868502801024,7.27259704947723,2.6953756366773702,3.023482372682352,1.890693351460169,0.8778684647726976,0.26021478874076326,75.75613306586743
2024-07-29,27.896135846688804,17.56873025795089,8.732135599504682,5.496322779680515,7.2596186947252335,2.696209288894065,3.025122344256178,1.8919768074744676,0.8778684647726976,0.25755280589629204,75.70167288984382
2024-07-30,27.87685714896884,17.503274001221662,8.75694908244779,5.496357242851269,7.28694549352449,2.692670990804275,3.026001749303012,1.8822451210845679,0.8781061418123826,0.25755280589629204,75.65695977791458
2024-07-31,27.768303865341696,17.538664112430745,8.743116278738125,5.50013630778226,7.284148605192292,2.6997062311789497,2.986689966939124,1.8822451210845679,0.8813147818481292,0.25755280589629204,75.54187807643218
2024-08-01,27.720952062917863,17.537285585600575,8.658693394242036,5.508383819897846,7.55712277682839,2.693363225182358,2.988044726065328,1.8822451210845679,0.884380696821545,0.2570774518169221,75.68754886045743
2024-08-02,27.77126931423044,17.55644235499918,8.66463532023416,5.49949469861363,7.48771666044745,2.7019778057180344,2.990611638093925,1.885810276679842,0.8839291104461435,0.25660209773755227,75.69848927720035
2024-08-05,27.886592305443518,17.50783740038361,8.554709689379877,5.48796736218891,7.548909775418965,2.7021917150537504,2.9902788902383666,1.8910391715529102,0.8820514618326326,0.25660209773755227,75.7081798692301
2024-08-06,27.810889934139695,17.531561680756955,8.520912014336679,5.504462148743046,7.485693577253357,2.662905934558004,2.9632550108261895,1.8910391715529102,0.8828120283596244,0.2567922393693002,75.51032373989575
2024-08-07,27.777976845502796,17.60464737046007,8.501470032490452,5.487515775813509,7.498108019460996,2.6579675047951343,2.9628034244507875,1.8910391715529102,0.8945532741200601,0.2568160070732687,75.53289742571998
2024-08-08,27.702304754253827,17.606620089889457,8.4517955311963,5.493201010602773,7.570273803949718,2.6496963438140986,2.9458725005288313,1.8910391715529102,0.8956180672578486,0.2571487549288276,75.4635700279746
2024-08-09,27.652891697703325,17.62059549982293,8.337686784443562,5.493605061570237,7.591101086421749,2.655074381029569,2.945563520377241,1.8910391715529102,0.8961409567451556,0.2571487549288276,75.3408469145955
2024-08-12,27.671718690209367,17.56583470987952,8.284375824442233,5.4873396571271025,7.737899576697192,2.6434282060850074,2.932657657122349,1.8910391715529102,0.9253421955178864,0.2571487549288276,75.39678444356241
2024-08-13,27.6182888916882,17.52695074618707,8.301821319155106,5.4873396571271025,7.767113388585322,2.6444264496516845,2.9352958722628517,1.8910391715529102,0.9293114020806247,0.2571487549288276,75.35873565321968
2024-08-14,27.58567774796251,17.538050263940352,8.305838061125781,5.4942798266859025,7.917950296977461,2.642242055050756,2.9663840290536414,1.8910391715529102,0.9305473226869865,0.2571487549288276,75.52915752996513
2024-08-15,27.638544798556826,17.521294032642565,8.29858891141539,5.508406232842688,8.01897737076905,2.647315913190838,2.9712564083671826,1.8910391715529102,0.9307647734105942,0.2571487549288276,75.68333636767687
2024-08-16,32.52005461818372,17.550005419036506,8.315749193680642,5.509404476409365,8.051914963908741,2.675409339281597,2.963317995241706,1.8910391715529102,0.9299091360677284,0.2566258654415207,80.66343017880445
2024-08-19,32.49539586299345,17.52362326763148,8.324353102517238,5.5179608498380235,7.86839204352342,2.699699932737398,2.96246235789884,1.8910391715529102,0.9294575496923271,0.2566258654415207,80.4690100038266
2024-08-20,32.572438019769976,17.495553609244684,8.332315283346684,5.517461728054684,7.968222936309684,2.6991532755461223,2.9625811964186823,1.8910391715529102,0.9293624788764532,0.2566258654415207,80.6247535645614
2024-08-21,32.52468896394202,17.491322957938294,8.320550269882279,5.517366657238811,7.986817932257289,2.6999138420731144,2.9717079947425837,1.8910629392568787,0.9327374928399792,0.25992957629314134,80.59609862646438
2024-08-22,32.52127330720471,17.468434659016634,8.32525627526804,5.514490765058623,7.807809734776192,2.696919111373084,2.9473223304709095,1.8910629392568787,0.9317392492733025,0.25952552532567696,80.36383389702405
2024-08-23,32.55482943107247,17.47586983854599,8.32276066635135,5.513017167412577,8.089352116157523,2.648955884764664,2.827526328674071,1.8910629392568787,0.9362313453233477,0.25952552532567696,80.51913124288454
2024-08-26,32.56622164810013,17.487135730227052,8.316367153983824,5.513769652920219,8.398876833381266,2.6527111819916858,2.672068550811786,1.8909441007370364,0.931715481569334,0.2590977066542441,80.68890804037657
2024-08-27,32.70293566795567,17.481479016682552,8.254476052849867,5.5126525708336995,8.345268990989664,2.6230253197350377,2.6714030551006682,1.8908490299211624,0.9309073796344053,0.2590977066542441,80.67209479035697
2024-08-28,32.727924817998804,17.48972640995962,8.238456620375102,5.516598009692469,8.397774938857582,2.609667870104744,2.6671011006823706,1.883362203171087,0.9308123088185312,0.2590977066542441,80.72052198631455
2024-08-29,32.725429209082115,17.477153294560285,8.202020730191402,5.518309284378201,8.391906811586281,2.612828974732554,2.6590913844449884,1.883362203171087,0.9284355384216819,0.2590977066542441,80.65763513722284
2024-08-30,32.70448263650387,17.48150278438652,8.173380646909367,5.525415827864781,8.337659808099557,2.6134469350357348,2.6502497985687086,1.883362203171087,0.9341873227820574,0.26004841481298385,80.56373637813466
2024-09-02,33.26702136003556,17.527017937486185,8.192561184011941,5.560064458013163,8.392943701439611,2.611869995412833,2.654979571658439,1.883362203171087,0.9464514580297999,0.26004841481298385,81.2963202840716
2024-09-03,33.29276366108205,17.491508987757257,8.206417755425573,5.56042097357269,8.387756946705677,2.6148259372199867,2.618187165915211,1.883362203171087,0.9544611742671824,0.26597641293058166,81.2756812180473
2024-09-04,33.001101894523686,17.74289999263201,8.359553072094576,5.61470640943673,8.194933200867997,2.61335233957394,2.62246535262954,1.8819361409329776,0.990564316595324,0.26326689467817344,81.28477961396496
2024-09-05,32.53509862408762,17.86834593417772,8.400861341591819,5.6752902868524195,8.026389305483923,2.636502083239253,2.6248658907303577,1.8819361409329776,1.0118839470550627,0.27334440116081465,80.93451795531196
2024-09-09,32.285984565253045,17.89199479962637,8.421681850268218,5.725059858962444,8.011926063426495,2.6591109452653545,2.6284785817335687,1.8819361409329776,1.008437629979631,0.273938593760027,80.78854902920813
2024-09-10,32.191806464340125,18.12282674056838,8.419756666246771,5.753795013060353,8.043452734355503,2.639366091567456,2.6351573065487153,1.8819361409329776,1.007130406261364,0.27453278635923933,80.96976035024088
2024-09-11,32.112346989463774,18.137063595245507,8.452175814459796,5.775589997599462,7.947932542502596,2.6377568278671575,2.635276145068558,1.8819599086369458,1.0172079127440052,0.27453278635923933,80.87184251994705
2024-09-12,31.882542859112178,18.220607074694765,8.503514055031742,5.814164981140327,7.922144583696782,2.6360693208853947,2.617070083828692,1.8821975856766309,1.025479073725041,0.275673636149727,80.77946325394127
2024-09-13,31.804522328569497,18.314156757514755,8.511618842084998,5.83211732214033,7.818556135751618,2.6398721535203533,2.600884277426148,1.8821975856766309,1.026299677472257,0.275673636149727,80.70589871630631
2024-09-16,31.59349931905528,18.5376444779305,8.563432436736313,5.842741485814246,7.797575765498325,2.6329319839615533,2.6001950140110615,1.8821975856766309,1.0268938700714694,0.275673636149727,80.7527855749051
2024-09-17,31.563366623964022,18.570657818742735,8.528993033685966,5.8462115705936455,7.739212385825891,2.633193428705207,2.5982413087448513,1.8821975856766309,1.0281297906778313,0.275673636149727,80.66587718276651
2024-09-19,31.36139102864246,18.570657818742735,8.528993033685966,5.864655308873197,7.823872614613811,2.652944390703025,2.5970664711376887,1.8821975856766309,1.0299123684754683,0.2766243443084668,80.58831496485945
2024-09-20,31.275393700132387,18.570657818742735,8.528993033685966,5.878157028466579,7.881156821687554,2.6316960633551916,2.5972328450654683,1.8821975856766309,1.0369951442580791,0.2766243443084668,80.55910438537906
