date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOOM SECURITIES (H.K.) LTD,CHINA CITIC BANK INTERNATIONAL LTD,TOTAL_CCASS_PCT
2024-06-07,4.169297133120052,3.726189879736114,3.98675328036963,5.811340887628364,2.5872993823184025,1.0647288141499083,1.5049794538747643,1.1115228245456312,0.0,0.0,23.962111655742866
2024-06-11,4.169297133120052,3.726189879736114,3.980590381540466,5.813541922924494,2.5872993823184025,1.0609870541464874,1.5049794538747643,1.1115228245456312,0.0,0.0,23.954408032206413
2024-06-12,4.169297133120052,3.726189879736114,3.980590381540466,5.811340887628364,2.5872993823184025,1.0607669506168744,1.5049794538747643,1.1115228245456312,0.0,0.0,23.95198689338067
2024-06-13,4.169297133120052,3.726189879736114,3.9717862403559465,5.811340887628364,2.5928019705587273,1.0607669506168744,1.5049794538747643,1.1115228245456312,0.0,0.0,23.948685340436473
2024-06-14,4.169297133120052,3.721127498555015,3.9717862403559465,5.811340887628364,2.5928019705587273,1.0607669506168744,1.5049794538747643,1.1115228245456312,0.0,0.0,23.943622959255375
2024-06-17,4.169297133120052,3.721127498555015,3.9717862403559465,5.811340887628364,2.5928019705587273,1.0636282965018433,1.5049794538747643,1.1115228245456312,0.0,0.0,23.946484305140345
2024-06-18,4.2128776319834245,3.7341136068021816,3.9651831344675563,5.810900680569138,2.5333740175632182,1.1296593553857421,1.5223676327141908,1.1786544010775952,0.0,0.0,24.087130460563046
2024-06-19,4.152129057810238,3.8225952257066065,3.960560960345684,5.807819231154556,2.545919918751159,1.136702668333358,1.5329326021356149,1.182836368140242,0.0,0.0,24.141496032377457
2024-06-20,4.15366978251753,3.8113699456963435,3.960560960345684,5.807819231154556,2.545919918751159,1.145726913047491,1.5280903244841288,1.182836368140242,0.0,0.0,24.13599344413713
2024-06-21,4.158071853109789,3.847907131612101,3.8973912473467536,5.807819231154556,2.5426183658069643,1.2066955907502908,1.525889289187999,1.1636873610639116,0.0,0.0,24.150080070032367
2024-06-24,4.197910591969742,3.8699174845734006,3.890568037928751,5.807819231154556,2.5441590905142553,1.211537868401777,1.5294109456618068,1.2319194552439403,0.0,0.6743091733223755,24.957551878770605
2024-06-25,4.138482638974232,3.873879348106434,3.890568037928751,5.807819231154556,2.546800332869611,1.1571722965873668,1.5294109456618068,1.36266095183406,0.0,0.6666055497859206,24.973399332902737
2024-06-26,4.138482638974232,3.8729989339879825,3.890568037928751,5.807819231154556,2.5137848034276615,1.138903703629488,1.5294109456618068,1.4000785518682695,0.0,0.6666055497859206,24.958652396418668
2024-06-27,4.116032078953706,3.8630942751553974,3.890568037928751,5.807819231154556,2.5137848034276615,1.138903703629488,1.5294109456618068,1.427151286010668,0.0,0.6666055497859206,24.953369911707956
2024-06-28,4.108328455417252,3.8630942751553974,3.890568037928751,5.807819231154556,2.5324936034447663,1.138903703629488,1.5294109456618068,1.4423384295539647,0.0,0.6666055497859206,24.979562231731904
2024-07-02,4.108328455417252,3.8677164492772707,3.890568037928751,5.807819231154556,2.5291920505005714,1.138903703629488,1.5294109456618068,1.4474008107350638,0.0,0.6666055497859206,24.98594523409068
2024-07-03,4.108328455417252,3.861553550448107,3.890568037928751,5.807819231154556,2.5291920505005714,1.138903703629488,1.5294109456618068,1.4524631919161626,0.0,0.6666055497859206,24.984844716442613
2024-07-04,4.108328455417252,3.861553550448107,3.890568037928751,5.807819231154556,2.5236894622602466,1.1342815295076152,1.5327124986060017,1.5024266931383128,0.0,0.6666055497859206,25.027985008246763
2024-07-05,4.108328455417252,3.8580318939742986,3.890568037928751,5.807819231154556,2.5230291516714076,1.13318101185955,1.5327124986060017,1.5024266931383128,0.0,0.6666055497859206,25.02270252353605
2024-07-08,4.108328455417252,3.8470267174936486,3.890568037928751,5.807819231154556,2.5296322575597974,1.1347217365668412,1.5327124986060017,1.5206952860961913,0.0,0.6666055497859206,25.03810977060896
2024-07-09,4.108328455417252,3.7975034233307245,3.890568037928751,5.818824407635206,2.534914742270509,1.1521099154062677,1.5327124986060017,1.5369829472875531,0.0,0.6666055497859206,25.038549977668183
2024-07-10,4.108328455417252,3.808508599811374,3.890568037928751,5.818824407635206,2.534914742270509,1.1521099154062677,1.5327124986060017,1.5369829472875531,0.0,0.6666055497859206,25.049555154148834
2024-07-11,4.1092088695357045,3.8635344822146234,3.892769073224881,5.818824407635206,2.546800332869611,1.15078929422859,1.5349135339021318,1.56097423201537,0.0,0.644595196824621,25.122409422450737
2024-07-12,4.10964907659493,3.859132411622364,3.8947500049913977,5.818824407635206,2.546800332869611,1.1496887765805248,1.5344733268429058,1.5649360955484037,0.0,0.644595196824621,25.122849629509965
2024-07-15,4.10964907659493,3.859000349504596,3.8947500049913977,5.818824407635206,2.546800332869611,1.1494686730509118,1.5344733268429058,1.5752809614402148,0.0,0.644595196824621,25.132842329754396
2024-07-16,4.10964907659493,3.8138791259339313,3.8980515579355925,5.856902318258253,2.547020436399224,1.1494686730509118,1.5278702209545159,1.5752809614402148,0.0,0.644595196824621,25.122717567392193
2024-07-17,4.10964907659493,3.8138791259339313,3.91323870147889,5.870108530035034,2.534914742270509,1.1430856706921348,1.530071256250646,1.5752809614402148,0.0,0.644595196824621,25.13482326152091
2024-07-18,4.10964907659493,3.8138791259339313,3.9165402544230843,5.870108530035034,2.534914742270509,1.1342815295076152,1.5278702209545159,1.595310382634997,0.0,0.644595196824621,25.147149059179235
2024-07-19,4.10964907659493,3.8138791259339313,3.934368640321737,5.870108530035034,2.5283116363821194,1.132300597741098,1.5278702209545159,1.59773152146074,0.0,0.644595196824621,25.158814546248724
2024-07-22,19.745696629883266,3.8138791259339313,3.934368640321737,5.870108530035034,2.5283116363821194,1.1345016330372282,1.5278702209545159,1.59773152146074,0.0,0.644595196824621,40.797063134833195
2024-07-23,19.745696629883266,3.8138791259339313,3.93458874385135,5.870108530035034,2.5283116363821194,1.1353820471556801,1.5278702209545159,1.59773152146074,0.0,0.644595196824621,40.79816365248126
2024-07-24,19.745696629883266,3.8138791259339313,3.935249054440189,5.870108530035034,2.5283116363821194,1.137142875392584,1.522147529184578,1.59773152146074,0.0,0.644595196824621,40.79486209953706
2024-07-25,19.745696629883266,3.812690566874021,3.9389908144436103,5.870108530035034,2.5283116363821194,1.1356021506852931,1.519506286829222,1.6030140061714522,0.0,0.644595196824621,40.79851581812864
2024-07-26,19.745696629883266,3.812690566874021,3.939871228562062,5.874510600627294,2.5236894622602466,1.1356021506852931,1.519506286829222,1.6030140061714522,0.0,0.644595196824621,40.79917612871748
2024-07-29,19.746356940472104,3.7961828021530466,3.939871228562062,5.888817330052139,2.5236894622602466,1.1340614259780022,1.519506286829222,1.608076387352551,0.0,0.644595196824621,40.801157060483995
2024-07-30,19.749218286357074,3.752162096230447,3.939871228562062,5.90070292065124,2.5236894622602466,1.137803185981423,1.5228078397734168,1.619081563833201,0.0,0.644595196824621,40.78993178047373
2024-07-31,19.749218286357074,3.752162096230447,3.939871228562062,5.90070292065124,2.5236894622602466,1.13758308245181,1.5228078397734168,1.619081563833201,0.0,0.644595196824621,40.789711676944115
2024-08-01,19.749218286357074,3.7411569197497974,3.939871228562062,5.90070292065124,2.5236894622602466,1.137803185981423,1.5228078397734168,1.619081563833201,0.0,0.644595196824621,40.778926603993085
2024-08-05,19.749218286357074,3.7411569197497974,3.939871228562062,5.90070292065124,2.5236894622602466,1.13758308245181,1.5228078397734168,1.619081563833201,0.0,0.644595196824621,40.77870650046347
2024-08-06,19.749218286357074,3.7411569197497974,3.9403114356212883,5.90070292065124,2.5236894622602466,1.13758308245181,1.5228078397734168,1.619081563833201,0.0,0.644595196824621,40.7791467075227
2024-08-07,19.749218286357074,3.7411569197497974,3.9403114356212883,5.90070292065124,2.5236894622602466,1.140224324807166,1.5228078397734168,1.6173207355962969,0.0,0.644595196824621,40.78002712164115
2024-08-09,19.749218286357074,3.7411569197497974,3.9403114356212883,5.90070292065124,2.5236894622602466,1.140664531866392,1.523908357421482,1.6173207355962969,0.0,0.644595196824621,40.78156784634844
2024-08-14,19.749218286357074,3.7411569197497974,3.9403114356212883,5.90070292065124,2.5236894622602466,1.1408846353960052,1.526109392717612,1.6173207355962969,0.0,0.644595196824621,40.78398898517418
2024-08-16,19.738213109876423,3.6275834984694915,3.9403114356212883,5.90070292065124,2.5236894622602466,1.1838048236705394,1.526109392717612,1.622163013247783,0.0,0.644595196824621,40.707172853339245
2024-08-19,19.738213109876423,3.601171074915932,3.9403114356212883,5.90070292065124,2.5236894622602466,1.1868862730851213,1.526109392717612,1.6164403214778449,0.0,0.644595196824621,40.678119187430326
2024-08-20,19.738213109876423,3.579160721954632,3.9403114356212883,5.90070292065124,2.5236894622602466,1.1901878260293162,1.526109392717612,1.6164403214778449,0.0,0.644595196824621,40.659410387413224
2024-08-21,19.738213109876423,3.579160721954632,3.9403114356212883,5.90070292065124,2.5236894622602466,1.1932692754438983,1.526109392717612,1.6164403214778449,0.0,0.644595196824621,40.662491836827805
2024-08-22,19.738213109876423,3.578720514895406,3.9403114356212883,5.90070292065124,2.5236894622602466,1.193489378973511,1.526109392717612,1.6164403214778449,0.0,0.644595196824621,40.6622717332982
2024-08-23,19.738213109876423,3.578720514895406,3.9403114356212883,5.90070292065124,2.5236894622602466,1.192608964855059,1.526109392717612,1.6164403214778449,0.0,0.644595196824621,40.66139131917974
2024-08-26,19.738213109876423,3.5170915266037674,3.9403114356212883,5.90070292065124,2.507181697539272,1.211537868401777,1.5151042162369621,1.6281058085473337,0.0,0.644595196824621,40.602843780302685
2024-08-29,19.738213109876423,3.5041054183566005,3.9403114356212883,5.90070292065124,2.507181697539272,1.2117579719313898,1.5151042162369621,1.6281058085473337,0.0,0.644595196824621,40.59007777558513
2024-08-30,19.738433213406037,3.5041054183566005,3.9403114356212883,5.90070292065124,2.507181697539272,1.2097770401648729,1.5151042162369621,1.6281058085473337,0.0,0.644595196824621,40.588316947348225
2024-09-02,19.738433213406037,3.5041054183566005,3.9403114356212883,5.90070292065124,2.507181697539272,1.2099971436944859,1.5151042162369621,1.6281058085473337,0.0,0.644595196824621,40.58853705087784
2024-09-05,19.742835283998296,3.5041054183566005,3.937450089736319,5.90070292065124,2.507181697539272,1.2099971436944859,1.5151042162369621,1.6322877756099807,0.0,0.644595196824621,40.59425974264778
2024-09-10,19.742835283998296,3.5041054183566005,3.937450089736319,5.898061678295885,2.507181697539272,1.208236315457582,1.5151042162369621,1.6322877756099807,0.0,0.644595196824621,40.589857672055516
2024-09-11,19.742835283998296,3.5041054183566005,3.9374060690303962,5.898061678295885,2.5091626293057887,1.2218827342935878,1.517305251533092,1.6322877756099807,0.0,0.644595196824621,40.60764203724825
2024-09-12,19.742835283998296,3.5041054183566005,3.9374060690303962,5.898061678295885,2.5091626293057887,1.2218827342935878,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.617326592551215
2024-09-13,19.734471349873004,3.5041054183566005,3.9387266902080746,5.916770478312989,2.5091626293057887,1.2216626307639746,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.628771976091095
2024-09-17,19.711228417145872,3.5041054183566005,3.9387266902080746,5.916770478312989,2.5091626293057887,1.2216626307639746,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.605529043363966
2024-09-20,19.711228417145872,3.5041054183566005,3.9387266902080746,5.916770478312989,2.5091626293057887,1.2225430448824266,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.606409457482414
2024-09-23,19.711228417145872,3.5041054183566005,3.9387266902080746,5.916770478312989,2.5091626293057887,1.2260647013562345,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.60993111395622
2024-09-24,19.711228417145872,3.5041054183566005,3.9387266902080746,5.916770478312989,2.5102631469538537,1.2267250119450737,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.611691942193126
2024-09-25,19.711228417145872,3.5041054183566005,3.9387266902080746,5.916770478312989,2.5102631469538537,1.2282657366523646,1.526989806836064,1.6322877756099807,0.0,0.644595196824621,40.613232666900416
2024-09-26,19.711228417145872,3.517531733662993,3.9387266902080746,5.916770478312989,2.5102631469538537,1.2278255295931386,1.526989806836064,1.622163013247783,0.0,0.644595196824621,40.61609401278539
2024-09-27,19.711228417145872,3.53051784191016,3.9387266902080746,5.916770478312989,2.5102631469538537,1.2280456331227516,1.526989806836064,1.6168805285370706,0.0,0.644595196824621,40.62401773985145
2024-09-30,19.71937224774155,3.5514276772233946,3.940267414915365,5.916770478312989,2.5113636646019186,1.2280456331227516,1.5060799715228292,1.599052142638418,0.0,0.644595196824621,40.61697442690384
2024-10-02,19.73477949481446,3.5646338890001745,3.9413679325634305,5.916770478312989,2.5120239751907576,1.2386106025441754,1.5047593503451513,1.5917887261611894,0.0,0.644595196824621,40.64932964575695
2024-10-03,19.73323877010717,3.5646338890001745,3.9413679325634305,5.916770478312989,2.5120239751907576,1.2432327766660483,1.5056397644636033,1.5867263449800904,0.0,0.644595196824621,40.64822912810889
2024-10-04,19.732578459518333,3.55252819487146,3.9413679325634305,5.916770478312989,2.5208281163752773,1.2166002495828756,1.4990366585752135,1.5768216861475055,0.0,0.644595196824621,40.6011269727717
2024-10-07,19.713649555971614,3.5421833289796485,3.9413679325634305,5.916770478312989,2.493535278703266,1.2586400237389581,1.4904526209203066,1.546447399060912,0.0,0.647676646239203,40.55072326449033
2024-10-08,19.934193292643837,3.508067281889635,3.950392177277563,5.928435965382478,2.433447015118918,1.4221769462414142,1.526109392717612,1.5162932155039315,0.0,0.6666055497859206,40.885720836561305
2024-10-09,19.77659916544093,3.7338935032725686,3.9158359231283226,5.918971513609119,2.4198005962829123,1.3347958449850548,1.5280903244841288,1.5132117660893496,0.7548582610195476,0.6670457568451466,41.56310265515708
2024-10-10,19.775718751322476,3.7541430279969648,3.9156158195987096,5.916770478312989,2.427504219819367,1.2210023201751357,1.5131232844704452,1.5121112484412846,0.7548582610195476,0.6670457568451466,41.457893168002066
2024-10-14,19.776819268970545,3.6768866891028025,3.9275014101978116,5.916770478312989,2.436308361003887,1.1853455483778303,1.5131232844704452,1.5279587025734203,0.7548582610195476,0.6670457568451466,41.382617760874425
2024-10-15,22.891504316524053,3.6859109338169356,3.9275014101978116,2.807588018999803,2.436308361003887,1.1787424424894404,1.5131232844704452,1.5350020155210362,0.7548582610195476,0.6670457568451466,41.39758480088811
2024-10-16,22.890403798875987,3.7299316397395343,3.9237596501943908,2.807588018999803,2.3922876550812875,1.1915084472069941,1.5131232844704452,1.5350020155210362,0.7548582610195476,0.6670457568451466,41.405508527954176
2024-10-17,22.873455827095786,3.7376352632759895,3.9237596501943908,2.807588018999803,2.3724783374161182,1.1842450307297654,1.5131232844704452,1.5369829472875531,0.7548582610195476,0.6670457568451466,41.371172377334545
2024-10-18,22.876757380039983,3.760305926826128,3.9292622384347156,2.807588018999803,2.3504679844548186,1.1829244095520874,1.51202276682238,1.5350020155210362,0.7548582610195476,0.6670457568451466,41.37623475851564
2024-10-21,22.86927386003314,3.7460432181072063,3.922659132546326,2.807588018999803,2.3504679844548186,1.1668568518903386,1.504803371051074,1.5350020155210362,0.7548582610195476,0.6670457568451466,41.32459847046844
2024-10-22,22.853206302371394,3.7559478769397905,3.922659132546326,2.807588018999803,2.2950018949923434,1.2210023201751357,1.492917780451972,1.5427056390574911,0.7548582610195476,0.6670457568451466,41.312932983398944
2024-10-23,22.853206302371394,3.766953053420441,3.921558614898261,2.8097890542959334,2.2961024126404084,1.2287059437115906,1.492917780451972,1.5427056390574911,0.7548582610195476,0.6670457568451466,41.333842818712185
2024-10-24,22.854306820019456,3.766953053420441,3.921558614898261,2.807588018999803,2.2961024126404084,1.192168757795833,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.31183246575089
2024-10-25,22.854306820019456,3.766953053420441,3.921558614898261,2.807588018999803,2.2961024126404084,1.192829068384672,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.312492776339724
2024-10-28,22.854306820019456,3.766953053420441,3.921558614898261,2.807588018999803,2.2961024126404084,1.193929586032737,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.313593293987786
2024-10-29,22.854306820019456,3.766953053420441,3.921558614898261,2.807588018999803,2.2961024126404084,1.1906280330885421,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.31029174104359
2024-10-30,22.855407337667522,3.766953053420441,3.921558614898261,2.807588018999803,2.2961024126404084,1.199432174273062,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.32019639987618
2024-10-31,22.855627441197136,3.766953053420441,3.8277945112831246,2.807588018999803,2.3502478809252056,1.199872381332288,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.28123807513468
2024-11-01,22.855627441197136,3.766953053420441,3.7560407606292876,2.807588018999803,2.4052737633284544,1.2058151766318388,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.270453002183636
2024-11-04,22.855627441197136,3.766953053420441,3.7560407606292876,2.807588018999803,2.4057139703876804,1.206035280161452,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.27111331277248
2024-11-05,22.855627441197136,3.7647520181243106,3.7560407606292876,2.807588018999803,2.4072546950949714,1.2110976613425508,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.27551538336474
2024-11-06,22.855627441197136,3.7647520181243106,3.7560407606292876,2.807588018999803,2.4072546950949714,1.203614141335709,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.2680318633579
2024-11-07,22.85452692354907,3.744942700459141,3.661396242895699,2.807588018999803,2.4037330386211635,1.199872381332288,1.4645244251318956,1.5427056390574911,0.7548582610195476,0.7110664627677459,41.14521409383384
