date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-03-27,38.50617260678091,16.373933687381296,28.53185833135997,9.091235789798596,2.641448752372152,0.3724662412496462,1.7161834076618916,1.4275018416278433,0.09028791978742576,1.2489114219802668
2024-03-28,38.58011301668298,16.49350401054045,28.34267270192824,9.071582547789227,2.659915784888253,0.3725235848865195,1.7246776647379594,1.4156051681985822,0.09030182020876049,1.2491037001390297
2024-04-02,38.68908104955139,16.48685383602625,28.214034743370437,9.142670997310056,2.596966455193632,0.37285659797951765,1.7331983254562848,1.416870631848809,0.09038254446266308,1.2570848188009605
2024-04-03,38.815818309088286,16.417884945972013,28.100261677133954,9.118004363072284,2.5947149427174043,0.37703926210753475,1.732533467606093,1.4942524256030618,0.09028827434524171,1.2592023323541324
2024-04-05,39.07428030919575,16.452284874763777,27.793551653589542,9.138109337007968,2.578043901974456,0.3999525945871255,1.7306023065923382,1.4850972530970041,0.09030081443950533,1.257776954752532
2024-04-08,39.48653263469923,16.5544497221773,27.6004905050257,8.86061143002932,2.5645828091948366,0.40004593839898506,1.7302058864604686,1.4543456862236994,0.09055055250414294,1.2581848352863154
2024-04-09,39.62742402292072,16.61351744088985,27.452609336886063,8.707902984857308,2.5959929174549936,0.40147333715629885,1.7660969294552715,1.4646832774663123,0.08892307410578211,1.281376678807401
2024-04-10,39.940427609805006,16.693389477983892,26.993228062943608,8.747426693524503,2.616241070341654,0.4033923379537124,1.7630098997898265,1.4716843112020146,0.08485188932092949,1.28634864713485
2024-04-11,39.850249742170675,16.627001359829883,26.883639845509204,8.879578821334889,2.6011844700083797,0.4034521757455838,1.6898487183665778,1.6999447679818536,0.0843821544043051,1.2807179446486499
2024-04-12,39.625754857690815,16.680685346591783,26.742905084517993,9.242984053707014,2.572598469868725,0.40131789466547746,1.6854710653367497,1.6926854359012675,0.08165490553580049,1.2739428861843725
2024-04-15,39.84258149312561,16.764494954326167,26.59045763741887,9.146426343474264,2.494400531501345,0.4011402313612705,1.6852948712191211,1.6928480260159375,0.081618756935115,1.3007371546223077
2024-04-16,40.13145545133674,16.769904945076238,26.34332096598277,9.05126940375033,2.4923414368465964,0.4008090954046471,1.6806006238307116,1.6935007767564094,0.0815513817305278,1.3552459192850348
2024-04-17,40.27353876381056,16.754869095351353,26.280283391260983,9.003803478162279,2.465729527061943,0.40013176808729306,1.6902682477915365,1.6958694103081546,0.08141356804504174,1.354092750120856
2024-04-18,40.463941441276155,16.641489860935625,25.97982954043912,9.14730945734529,2.4574891209199765,0.40355256573586207,1.7796257794938042,1.6956573728805509,0.08116394299631381,1.3499409179772994
2024-04-19,40.688683042824344,16.704251493638512,25.752573215896795,9.09157487029255,2.45525052078252,0.4032779683885444,1.7707117707971387,1.6944836254667608,0.081108714990505,1.3580847769223285
2024-04-22,40.697588409033685,16.686173476447898,25.628093219898624,9.225253345274785,2.4583986436742324,0.40381368266265905,1.7721565370492125,1.6986470202144843,0.08121645977147862,1.3486592059729434
2024-04-23,40.84876092609196,16.684499626942923,25.426413311294,9.260881992417072,2.4547082774501554,0.4033563947291181,1.766863937704442,1.7380787938226159,0.08112448837810353,1.33531225116961
2024-04-24,40.740894501306535,16.775038277423587,25.17667163548618,9.496555760715239,2.468284201170137,0.4047837857187068,1.7576528365676323,1.7814104610966237,0.08141157038612193,1.3172969701292352
2024-04-25,40.77350411523162,16.794466501389838,24.772235890315425,9.861591585195448,2.461465210591301,0.40375671584745654,1.7665051746443152,1.7695618818518999,0.08281607265204925,1.3140968522806513
2024-04-26,40.81063607135209,16.799357452407996,24.63703302106254,9.84877973680143,2.460239491360191,0.3981378635391392,1.5520053117325632,2.1014745498740357,0.08114623122517042,1.311190270644849
2024-04-29,40.77013017922142,16.791192051917072,24.331232023194115,10.171170646013245,2.4581859131695607,0.3974027889485644,1.5629409376536112,2.129269210886909,0.08122265939797017,1.3072535895975357
2024-04-30,32.78313332687128,13.467431724977603,19.195760050222805,8.146059403142186,1.9694253275488935,0.3182408248715215,1.254685785877282,1.7414291939076767,0.06522442183532463,1.0468508833832633
2024-05-02,40.67445726910008,16.743610376393654,23.758088880961274,10.897420961763595,2.434350881629767,0.397602639797239,1.5509897884131962,2.1627109483990288,0.08090621450623976,1.299862039035921
2024-05-03,40.66709733937266,16.771390837166365,23.818198560706243,10.79776512911291,2.4404400155161645,0.3977208240415088,1.540496158985991,2.1879481017293676,0.08093026323947511,1.2980127701293178
2024-05-06,40.672380399828654,16.773569607659482,23.83291963354488,10.788332310990207,2.432372303962221,0.39777249193264175,1.5446091676207019,2.177803946144601,0.08094077688567526,1.2992993614309327
2024-05-07,40.700495593023966,16.7851645068382,24.022170021645863,10.448893398313354,2.4248800432864415,0.3980474561798416,1.5555218004550557,2.2763611313313303,0.08122047588155284,1.3072455730444
2024-05-08,40.68198512494103,16.83512373377618,24.037477573430145,10.353049617421236,2.443485643515485,0.3982039044210497,1.5766232599280752,2.2786609939135003,0.08075933117752748,1.3146308174757708
2024-05-09,40.73217888005763,16.93296223238981,24.086275661476645,10.15568290317286,2.4471679433050335,0.3981478582151547,1.5901575863183495,2.2761012555585998,0.08074796450318586,1.3005777150027344
2024-05-10,40.65730948424084,16.984194897299357,24.00112671462686,10.246125017184504,2.4553647929291897,0.4021649511760684,1.6228817791505603,2.275455106032533,0.08025415090172794,1.2751231064583586
2024-05-13,40.71460706651076,17.0305937633808,23.721514861116415,10.325845998415799,2.463974576710947,0.40959514239222494,1.6248041668776496,2.325210514860085,0.08050624479540583,1.303347664939916
2024-05-14,40.575202844890114,17.17799860827424,23.674375334198512,10.287782265426877,2.4854535225918384,0.4099765824383055,1.6274429967673403,2.3414370743762305,0.08055916425580277,1.339771606780738
2024-05-16,40.593168296310864,17.249359413716434,23.983282654882906,9.868678549182034,2.496204138905608,0.40574336865496785,1.6222908380588312,2.3379949785694545,0.08058747958347631,1.3626902821354192
2024-05-17,40.61685952758651,17.291531629205895,23.739311793889005,10.184747667061012,2.5092521249670705,0.4057479418494576,1.5246602408718672,2.28953360961053,0.08013942751881403,1.3582160374398295
2024-05-20,40.59458419207552,17.274867377785036,23.51971594948813,10.398398161407723,2.502997691370794,0.4057832366149232,1.5210321337532529,2.3408735301237895,0.08064001214766534,1.3611077152331623
2024-05-21,40.58478369402474,17.25644807340073,23.8034324702932,10.17169920545854,2.50648371583372,0.40598404891481,1.4860519668437175,2.3434421848296445,0.08067991893740205,1.3609947214634908
2024-05-22,40.92030328925931,17.481046620146905,23.46518261952015,9.794493852610731,2.5235072846905005,0.4074081142981356,1.491039050068883,2.465777115123725,0.08096291892224229,1.3702791353594166
2024-05-23,41.05371909918539,17.644543936158513,23.7759292645381,9.11461744609723,2.490331710572361,0.4066309453442428,1.4653477898268814,2.59939321389113,0.08080847460757441,1.3686781197785753
2024-05-24,41.16165076465216,17.793846764947947,23.57825261740427,9.100115283323879,2.4805583539308387,0.4068923890313515,1.4665151743123053,2.5669305827236655,0.08086043048007484,1.3643776391935112
2024-05-27,41.176386345586394,17.80021683670808,23.69201323833306,8.962253992475503,2.4814463763426575,0.4070380536395175,1.4670401764111263,2.5678495257847826,0.0808893779444156,1.3648660767744565
2024-05-28,41.441845846041225,18.01331711096294,23.41010252682969,8.884620246633213,2.460994870812604,0.4075390242519128,1.4246338183688896,2.5641385771265974,0.08076539315839729,1.312042585814524
2024-05-29,41.418072389791384,18.08908930810234,23.112330590694384,9.259405676036561,2.4612001760006867,0.4077966964429016,1.2645769928807318,2.5893372592993225,0.08081645819652315,1.3173744525551652
2024-05-30,41.331813925818714,18.07863414466044,23.12868351276658,9.366834501201438,2.4601565889523704,0.4083334061037637,1.241558740905261,2.5826016103136737,0.08092282240753583,1.3204607468702243
2024-05-31,33.38863337624255,14.614747422955917,18.30679756241841,7.594345042626878,1.9771254329044525,0.3278433091972776,0.9809859939613056,2.0754523358949015,0.06504324288578207,1.0613451993466687
2024-06-03,41.84908222052764,18.281438222779055,22.152769878706472,9.601968121976572,2.484537213837784,0.4051003501482203,1.2362236132636895,2.5743864465677095,0.08167987964235389,1.3328140525505048
2024-06-04,43.65213448249912,19.177150129960584,15.276936814642006,14.724152354042145,2.5681679441310137,0.4201237195764926,1.2895384038456819,1.4056584351994528,0.09882495783933179,1.3873127582641742
2024-06-05,43.16901237151015,18.773927132303353,15.803179534728404,15.043202953503936,2.527539229241715,0.43469162804639516,1.3101237503801164,1.47358527873682,0.09786678304984507,1.3668713384992688
2024-06-06,44.3795710516315,19.22564703614534,15.926211280967445,12.262892985211932,2.6157857551639796,0.4804479770354648,1.9319068675744875,1.6891694343589156,0.06861828785625115,1.4197493240546821
2024-06-07,42.94111042135608,18.823501567480562,15.478053842908523,14.843552217991032,2.541728938188011,0.4631077989795505,1.846177563962044,1.6295053242757822,0.06614173808147387,1.367120586776938
2024-06-11,43.26406710869598,19.22859917079229,15.48271917462457,13.732540462133787,2.853208212999884,0.4660486437300231,1.8892038738996604,1.640784004553308,0.06656175386106697,1.3762675947094278
2024-06-12,43.907996763113715,19.46643736109652,15.615426801065674,11.474636156708764,4.109481678748837,0.4727257921099603,1.9345660347483886,1.5573530430189018,0.06751539402918784,1.393860975360054
2024-06-13,44.37097707718197,19.96661715186872,15.332370257211231,10.996021612049672,4.05653420272289,0.42646143130173664,1.9234955308152917,1.4608322362117974,0.06755356928955784,1.3991369313471334
2024-06-14,44.26504493765837,20.19261851193985,15.232511740184801,10.882597323667275,4.11149928635407,0.4272208693914336,1.9180720409550704,1.5082847480488277,0.06730111189531811,1.3948494299049883
2024-06-17,44.747310938105976,20.399747467519184,15.2299535511272,10.095037651380789,4.159721207954868,0.43101045666503945,1.941139811342865,1.5221456555668926,0.06789809452283188,1.4060351658143522
2024-06-18,44.68329619840498,20.492248203712975,15.210385428560953,10.084316923681587,4.164111840248575,0.43142845893840015,1.948963270402904,1.5172536878804093,0.060597222268957335,1.4073987659002596
2024-06-19,44.74562371551694,20.55204029154572,15.220865133282308,9.960657662551393,4.161581322453054,0.43148639221448054,1.9510074925621537,1.4800247064521188,0.06060535941321539,1.4361079240086176
2024-06-20,44.49324167912921,20.495807001606885,15.60690424682675,9.874849463268184,4.157176043038761,0.42987577792864984,1.9601812187691727,1.4818404098001647,0.060379137081688634,1.4397450225505304
2024-06-21,44.517230031293394,20.582186740258575,15.550968667429322,9.822579733634518,4.152869644365515,0.4300182945486281,1.9592914909149959,1.4842339020975654,0.06039915456342614,1.44022234089406
2024-06-24,44.11823152661061,20.647443016541484,15.394146738374268,10.41956152328218,4.1115833517099265,0.4261199207828632,1.932844988559695,1.4642250333973688,0.059851599999796265,1.4259923007418127
2024-06-25,44.11239340577501,20.685211139562817,15.298673604296662,10.416614399634613,4.15909744257854,0.42500310172671285,1.958094750353026,1.465303478328153,0.05969473475092909,1.4199139429935368
2024-06-26,44.17595741804026,20.719530513691264,15.3198263044065,10.31098465893854,4.143745816254061,0.4241984140685139,1.9605791794623648,1.4679031549249433,0.05958171059623853,1.4176928296173084
2024-06-27,44.142097659567696,20.81208715088578,15.30284029304575,10.20427145712177,4.161134494723553,0.43625885685282856,1.9889028421826043,1.4715138693308725,0.059633346822552294,1.4212600294665905
2024-06-28,44.20381229554706,20.844935682848053,15.218305360948744,10.319205401079783,4.059135257746494,0.4362170859594027,1.9760853797799485,1.4716068087578136,0.0596276370515399,1.4110690902811578
2024-07-02,44.26634577439113,21.138965816953874,14.914295547209678,10.224587370470852,4.050894393689843,0.44851869308251247,1.9900155079289452,1.4761161126597566,0.05970883149884661,1.4305519521145662
2024-07-03,44.22856610619467,21.10255077458947,15.000622014575018,10.285065482728335,3.990801224686047,0.447441244698525,1.9855854029141602,1.4722197466246398,0.05956539671006205,1.4275826062790744
2024-07-04,44.30919168644187,21.09034427874031,15.047873082865538,10.09074829881664,3.9376167529126462,0.4576600256777038,2.015013480533045,1.5653550935700338,0.05952731780046645,1.4266699826417408
2024-07-05,44.29430854719874,21.146487265659083,15.241964297475707,9.882729206512346,3.8969722241015323,0.4572461316300899,2.030100290111184,1.563006515830843,0.06180577652740312,1.4253797449530754
2024-07-08,44.3304904995891,21.35231814400275,15.16847151036124,9.975784333403976,3.629297647425981,0.4612132153044007,2.0314647943544006,1.564596318248017,0.06186864189099781,1.4244948954191388
2024-07-09,44.31727245833391,21.18806018756128,14.92432413638008,10.382148344467954,3.6398942683101474,0.4626044777753006,2.034197287258305,1.5597149623930544,0.06205527036722585,1.4297286071527369
2024-07-10,44.352754375380556,21.33635219795845,14.879973342316758,10.140093920677675,3.630796424764876,0.5785201112485177,2.0309103330494827,1.5614752074476017,0.062280593677127835,1.4268434934789564
2024-07-11,44.42496115903254,21.38531717354126,14.74256314891145,10.13933487562371,3.6265989149262317,0.578596126146661,2.0329301528432895,1.5779245432773001,0.06228877706244603,1.4294851286351127
2024-07-12,44.59987294312868,21.484232293752118,14.478691998710827,10.121755444130692,3.631459721281055,0.5792969609491718,2.038294325563371,1.5728154692296608,0.06236422544655798,1.4312166178078647
2024-07-15,44.64101460608473,21.446569525523003,14.388268164406576,10.324863957408965,3.5532804002047995,0.579351050014041,2.002560429737263,1.5694354316344008,0.062370048405874345,1.4322863865803397
2024-07-16,44.709013375485426,21.39095937632974,14.291671192169646,10.428905916935765,3.546521609153918,0.49514912005715433,2.005110224536922,1.6346981811749415,0.062391130257792735,1.4355798738986996
2024-07-17,44.86380982661588,21.498170869465515,14.102009004015251,10.35287014904107,3.552717564012483,0.4946102114782781,2.0454901126378053,1.5831072058466136,0.06267401261285038,1.444541044274258
2024-07-18,45.08100482586638,21.569951510114848,13.882248602158457,10.256296843836095,3.611841129533491,0.49457235948588946,2.074563618346194,1.5235906011291085,0.0626692162374555,1.4432612932920816
2024-07-19,45.048340243152026,21.590385359776235,13.765252744875337,10.387790469055663,3.620427420019751,0.47599156578516083,2.0860807766205376,1.5201813309761345,0.0627166861506505,1.4428334035885026
2024-07-22,44.794952332124325,21.38312032527845,14.284186217365043,10.381531618995666,3.6049776996439133,0.4731040762933309,2.0719141781390316,1.5086335341709758,0.06349921967948836,1.4340807983097708
2024-07-23,44.90038958599287,21.395058749088083,14.236446555172439,10.306687791790251,3.601772926398936,0.4728512929945414,2.071504558578219,1.5130455615072955,0.06346529153761545,1.4387776869397537
2024-07-24,45.11576603554754,21.43088112808597,14.20758912038314,10.02841308659715,3.6456223819024443,0.4675054439072668,2.0751290579804964,1.5165843940290782,0.06368711885563065,1.448822232711286
2024-07-25,45.91662219673751,21.821987101900906,14.344023811074372,8.569910114734192,3.6989667543817593,0.47419447172442963,2.1031634587481642,1.5346156451019914,0.06459834869299864,1.4719180969036847
2024-07-26,46.39977109031576,21.996634545911114,14.415945661552318,8.582355023330706,2.9355590874313426,0.47734775070905316,2.093805635934369,1.5423193958477253,0.06502791214749078,1.4912338968201213
2024-07-29,46.518938802233556,21.95528238414206,14.370838413166066,8.541343972398682,2.933624598718959,0.47660778320202146,2.0918679481936473,1.5564576095120182,0.06492710819069454,1.4901113802422987
2024-07-30,46.72609906237486,21.664112760219254,14.329734292275804,8.645769293086305,2.9397340753102976,0.4769623427948541,2.1024683334371193,1.5576154944558651,0.06497540897355047,1.4925289370720922
2024-07-31,35.64929371915995,16.342832243692936,10.915879881980032,7.78771806018946,2.237570172871895,0.3630826148833072,1.605645717246696,1.2399816646903064,0.04946185322512119,1.1380744844779465
2024-08-01,45.900106967979035,20.95874806590655,13.858425158634061,10.814622101136766,2.858269732465477,0.4634823472791494,2.0559995977787326,1.574420161322987,0.06313906227904581,1.4527868052181923
2024-08-02,45.92233083676817,20.98957757853027,13.7339216446234,10.860125305390925,2.8657351753383002,0.46520107250853737,2.062463151560007,1.5765443817863787,0.0633731999974205,1.4607276534965876
2024-08-05,45.794554691500636,20.977823080787925,13.68917017308452,11.14197751455053,2.8577822221315414,0.46400401773762334,2.0542617875288927,1.5002474734402387,0.06321012816485587,1.456968911073241
2024-08-06,45.78497042946264,20.956285136771648,13.531158204625232,11.203283921352668,2.8535175314350134,0.4630114735721831,2.048827849949755,1.6420182062026125,0.06307491630998302,1.4538523303182629
2024-08-07,45.84606029645446,21.021981942542304,13.40841653057737,11.226929804761392,2.8529772377179277,0.46318632850912056,2.048792625672407,1.6095325059230705,0.06309873636875744,1.4590239914731926
2024-08-08,45.910619807052285,21.07469600670127,13.264460488470927,11.268761787732343,2.856635218890393,0.4637614232029041,2.0495892129055937,1.6059768813171758,0.06317708010698245,1.4423220936201202
2024-08-09,45.84418190311712,21.048014260371804,12.472744948431059,12.253520237775835,2.78627745565534,0.4628185256990229,2.0450756652746676,1.5562912650839318,0.06304863149492677,1.4680271070962922
2024-08-12,43.710938265361406,20.074818129033154,16.344463058682273,11.885957214990965,2.6566274591504744,0.44122797276405407,1.9435077199780313,1.4825891783216445,0.060327577114446515,1.3995434246035487
2024-08-13,43.7120459004218,20.068877353295377,16.317171214406955,11.923465127613136,2.655239545633865,0.4409426440159271,1.9420308812200457,1.4821805110137107,0.059408440062026106,1.3986383823171544
2024-08-14,43.65648251008148,20.182332618619725,16.284886621484702,11.878745340495401,2.667587340601999,0.44520072942796113,1.9432789679087459,1.4817061136325722,0.059389425368354495,1.400390332379056
2024-08-15,43.697101312249806,20.18510996166138,16.306646713889243,11.365282517953034,3.108004388662998,0.444501714754738,1.9422687772753529,1.4866722293216488,0.05939889284027679,1.4050134913915286
2024-08-16,43.73484705695043,20.190549972135948,16.315088232587282,11.305502005889688,3.107690624553775,0.44418976293563756,1.9502678453270261,1.4895926800554335,0.05940130559317589,1.4028705139716007
2024-08-19,43.757864066134026,20.19342284123913,16.313787481179855,11.28284129147957,3.1091812876571985,0.4440884405098663,1.9476234306868017,1.489252894773673,0.059387755788837995,1.4025505105510376
2024-08-20,43.747969402136434,20.179303561927107,16.338739756339667,11.27609853144281,3.1112661692182226,0.4447637971380289,1.9463998251891033,1.4912974175868434,0.05947807093970669,1.404683468082078
2024-08-21,43.820308828959526,20.172899891018055,16.37141104650233,11.275464003307661,3.1137570276577886,0.4452302058037925,1.9497640694487144,1.3854679718766933,0.05954044356960078,1.4061565118558388
2024-08-22,43.88898992817677,20.18735639283955,16.370676395515034,11.175666276618552,3.1177551323914905,0.4452815531801678,1.959251846182752,1.3854072091202554,0.06109112938628354,1.4085241365891439
2024-08-23,43.95022661625182,20.228546773249537,16.397929573042518,11.054037336161446,3.1046088784020656,0.44521488695646716,1.9648409062750136,1.3851997900923168,0.061081983004923915,1.4083132565638947
2024-08-26,44.35846644837254,20.158006880773158,16.420639185843626,10.834213046012282,3.0518608093289634,0.44504745766540615,1.9686208081125447,1.297278511210404,0.06105901227009287,1.404807840410981
2024-08-27,44.45018965992878,20.135207085189403,16.42791282397488,10.772540379794913,3.0322951795116837,0.4452817682489685,1.9661285252341718,1.2979615082251472,0.06109115889299865,1.4113919109990474
2024-08-28,36.760452904615654,16.587769828677896,13.580257201496341,8.931590879317623,2.495334129051979,0.36735273140128966,1.6254375846057556,1.067608732041746,0.050399557502802,1.165566003406064
2024-08-29,44.556798477440616,20.08947181506376,16.45258392776508,10.689904608074462,3.0232804623011122,0.4448477456482301,1.969323784187706,1.2958009422188121,0.06103161245396718,1.4169566248462488
2024-08-30,44.35666101769318,19.96016430936944,16.477650509593033,10.654168487855157,3.0201125663259996,0.7807174043113982,1.981532875565844,1.2932810774323127,0.06089222046860688,1.4148195313850342
2024-09-02,36.846602143633675,16.625694054298577,14.117761223432588,8.591640157014965,2.4986968925337636,0.7937391012498449,1.6493201733585297,1.0735794231597073,0.0505264233129282,1.1505329899239003
2024-09-03,44.171797727267084,19.49894044204889,17.09799732284278,10.375935564801367,3.001137034541023,1.1261869439808578,1.9970410850836018,1.2871220423486691,0.06055591254638408,1.3832859245393405
2024-09-04,44.43108650404965,19.552186049552688,17.11201034908533,9.941430256980714,2.96609932015689,1.2523114640174755,2.0168376165950535,1.286718074196108,0.05877550097194467,1.3825448643941365
2024-09-05,37.117880275137296,16.432558521410716,14.226988268350087,8.182836760386069,2.4804422631319674,1.0457224178510829,1.6815732817602946,1.0997653670017697,0.04907953073400354,1.1562962287215603
2024-09-09,44.67030908371297,19.791011386258468,17.060372233999562,9.465615822622024,2.974016619313933,1.2538069908353304,2.0201211794667255,1.3195175025188526,0.058845691448085824,1.3863834898240432
2024-09-10,37.31058390028886,16.508213094938117,14.233267964547478,7.767865033542587,2.4807373891195663,1.071737677618677,1.6748408690031442,1.1023005065167932,0.049117886579678714,1.1571998787573357
2024-09-11,45.048525751069434,19.729464321427965,17.046188694876964,9.15308178326834,2.96237291311764,1.286443901500851,2.001273841375845,1.3235678736415983,0.058957902632886784,1.3901230170884769
2024-09-12,45.07486207920189,19.7099256120343,16.954976349986772,9.133376001940352,2.964373078736063,1.3811313668467293,2.0090207715227244,1.3244125398578392,0.058995528016160405,1.388926671857162
2024-09-13,45.496234647981964,19.8655105316775,17.060907121387668,8.371431311431566,2.989398121537288,1.3928938380619391,2.027678967040281,1.3356919624754775,0.05949796624671085,1.4007555321596084
2024-09-16,37.58560369905716,16.423187405382407,14.114983044161878,7.255190568280804,2.4672353309629855,1.1500203616149773,1.6798728631717736,1.1028845925576929,0.04912353747906771,1.156511242715929
2024-09-17,37.53291102367022,16.44582495121401,14.147948340271888,7.169070459113369,2.468120125396201,1.150134829223926,1.6654293851915234,1.0904839697960622,0.049128427004563095,1.1566263563966035
2024-09-19,37.56392017803205,16.459412256611085,14.164663745161924,6.722251721601009,2.4705248198430794,1.1626004743256395,1.6695471058367644,1.091384912057833,0.04916901620841082,1.1594097890210522
2024-09-20,45.4885551730422,19.931755764632896,17.146700248952467,8.220715162159799,2.9820881027767183,1.419930648595014,2.022868174559381,1.3216278426712769,0.05954190872518454,1.4062169738850605
2024-09-23,37.58242680578642,16.47031362287357,14.18433531370516,6.795860236584033,2.4629491265700802,1.2556983690732846,1.668772663188673,1.0925663826853695,0.04918929099762831,1.1598878703597035
2024-09-24,37.657640996372535,16.506002784165016,14.149382709274269,6.783563731220149,2.4656060497966754,1.2561669620954774,1.6675661239191237,1.0916021387948334,0.04920764712446242,1.1603207094681731
2024-09-25,37.67704846935508,16.525221009791956,14.16903502302967,7.1551861130274546,2.4727946141501165,1.2999822496793048,1.6934111541551307,1.0919896645555376,0.04922511615480476,1.1607326307622206
2024-09-26,45.103008083544545,19.969462795521274,16.936382869317097,8.590407769942855,2.965058485766624,1.607221288354127,2.056853319790566,1.317443116781231,0.05916017057570609,1.3950021004059816
2024-09-27,44.888681797812744,20.008406023452643,16.913444731078382,8.662280053503974,2.965942662375003,1.6520694342918578,2.1140162762021584,1.3181292390248254,0.05868006187375452,1.4183497203846611
2024-09-30,37.115991940988415,16.586615160237816,14.001165665389987,7.336310019415556,2.459253132382624,1.35652708570843,1.7379699488900562,1.0954665314958396,0.04876763366265973,1.181868321899321
2024-10-02,44.64577341014834,19.67398939496854,17.110310866314844,8.831118521655924,2.9652583050789834,1.6542694583168365,2.1141995283583483,1.3325410517346765,0.15482492455079302,1.5177145388727205
2024-10-03,44.33624644132531,19.761915547704273,17.113562859099485,9.18776216648929,2.9521112415176836,1.6215244464161214,2.054692266192457,1.3178229855685093,0.15359961409277229,1.5007624315940988
2024-10-04,44.269451695937214,19.73214324573151,16.846565675254297,9.259163254406735,2.947005977950738,1.622370350502705,2.135790326386294,1.36100395465243,0.15336820868661968,1.6731373104914609
2024-10-07,44.26295780411169,19.72924873498393,16.740699323392903,9.315905403641764,2.935393364928162,1.623447696109374,2.2071691612484385,1.3574063695257337,0.1563052065797021,1.6714669354783003
2024-10-08,44.191358629156845,19.69733496324379,16.538465997461433,9.470346855456445,2.9349130233802496,1.6392064799614827,2.3260551157576885,1.3540845747943149,0.16513536139007126,1.6830989993976795
