date,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,QUAM SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CMB INTERNATIONAL SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ORIENTAL PATRON SECURITIES LTD
2024-03-25,24.581521328376926,1.5108601212552617,3.232310821908608,17.842119017917547,7.27317534244505,12.36573795136135,15.937190307729052,10.129095672556117,7.12798943645009,0.0
2024-03-26,24.27027420096731,1.445771849925133,3.2597794093319954,17.89753819696951,7.578892665859868,12.452266231313521,15.776853133279442,10.161880392965548,7.156743919387669,0.0
2024-03-27,23.838552664220146,1.521827550379056,3.2718127109189545,17.929771869093578,8.090305340627268,12.429203781827296,15.607507352771915,10.141385432668894,7.169633297492896,0.0
2024-03-28,23.34883748614299,1.4257691427682944,3.286277595842852,17.659615151146074,8.317501707664473,13.869708206214886,15.037276105252879,9.988514911388428,7.066499693579123,0.0
2024-04-02,23.334096442136126,1.4090450199354272,3.284147044477775,17.697934675959196,8.368416127935005,13.900131055793885,14.909825249741102,10.015127069911916,7.081277314109567,0.0
2024-04-03,23.155377329944336,1.4306493849665982,3.328177067150874,17.761526302576367,8.246330326061681,13.949813979129727,14.963398734871925,10.058005352518453,7.106721522780039,0.0
2024-04-05,23.07650560455991,1.4725871564469937,3.372075578198895,17.76144702327567,8.372848033351369,13.738278331108805,14.963331945128324,10.162164448218967,7.080761879711063,0.0
2024-04-08,23.091665470242983,1.5030135754908007,3.31450708283478,17.773115217577875,8.387675534205638,13.750784769205307,14.973161947397582,10.117016147837848,7.089060255207189,0.0
2024-04-09,23.078053175865502,1.3550177681194862,3.3484936948058452,17.762638152739985,8.382731087532378,13.845379975808347,14.970899896687042,10.170362269132312,7.086423979309102,0.0
2024-04-10,23.013500342210953,1.4005852404953472,3.347310083918633,17.712953345395018,8.635594581596852,13.805539498313257,14.929024006926097,10.07786053616379,7.077632364980049,0.0
2024-04-11,22.99374497673648,1.370871386765415,3.417987766641923,17.687685702315207,8.758423593832337,13.784211613690472,14.90459000697905,10.023283259879417,7.059201693159698,0.0
2024-04-12,22.85257891198772,1.8148161925836879,3.46914881531889,17.57909525792979,8.79716493914734,13.670123602340519,14.795382547034405,10.010049587162577,7.01164014649507,0.0
2024-04-15,22.588097324822648,2.057600419046111,3.508559221583133,17.60080958617935,8.864589571984347,13.627491746783862,14.708738092056695,10.015877171011525,7.028236866532334,0.0
2024-04-16,22.59578221411621,1.8381424400294037,3.6380050907750068,17.60806535062271,8.95892378281196,13.622665258546366,14.674065640746232,10.026838833520193,7.037511388831922,0.0
2024-04-17,22.564257369493316,1.8588742165087782,3.658142750740227,17.5834991940264,9.050786779670151,13.603659392692466,14.653592897872048,9.999170886067477,7.028016512929142,0.0
2024-04-18,22.58006032716694,1.7558708777999852,3.806140278513373,17.595813860047407,8.941733016982488,13.61351190471623,14.663855593627535,10.000516388812724,7.042497752333318,0.0
2024-04-19,22.588205211177662,1.733963846795996,3.742526607292039,17.602160869793522,8.965742400810429,13.618422452953743,14.669145012753503,10.003896007822433,7.075937590600673,0.0
2024-04-22,22.561596374664724,1.8151867182970227,3.5824053104231792,17.581425578234057,9.144550451029232,13.602379993040397,14.651864804884854,9.990714486264295,7.069876283162238,0.0
2024-04-23,22.490881876574495,1.8061940644251182,3.5283631582991832,17.526320360286284,9.452505571243755,13.559746242393187,14.607528566890135,9.962283054159272,7.0661771057285705,0.0
2024-04-24,22.592408476650547,1.8209188843514301,3.3858604014131224,17.60543632060249,9.18501646477126,13.620956600503604,14.673468742960102,10.01785941265239,7.098074696095051,0.0
2024-04-25,22.505241995724415,1.8009632420419555,3.4190327782628707,17.537510675099842,9.44804120629128,13.568403954116187,14.61429517097016,10.035692589310537,7.070818388182752,0.0
2024-04-26,22.49788563370375,1.9050128762961267,3.426176107920505,17.531778131655436,9.470610340067967,13.565102657336164,14.410867317465407,10.097948822291324,7.094618113263324,0.0
2024-04-29,22.395745897395123,2.0041715420906843,3.7091152367984326,17.452184376733598,9.64003616458303,13.50367873535914,14.28323468400185,9.929623911304004,7.082209451734133,0.0
2024-04-30,11.74117694030412,1.0283211219676993,1.951832032251379,9.218735381861057,5.244888493367414,7.132529475052799,7.58500870281497,5.315068421465076,3.7388080178813703,0.0
2024-05-02,21.63000273987753,1.959456520968677,3.7256155774862276,17.2712399573927,10.874235013003798,13.362778859994634,14.204080928714028,9.926788740123659,7.045801662438746,0.0
2024-05-03,21.524120758723967,1.8296602555269534,3.64950979595869,17.186694748330115,11.732112460152187,13.27145151425793,14.009137131950627,9.779332684445293,7.017980650654235,0.0
2024-05-06,21.49769925167003,1.849110174024538,3.6116296738721703,17.165597562451207,11.71771093845482,13.253098664333965,14.08319641693657,9.806564816619193,7.015392501637507,0.0
2024-05-07,21.45138312310453,1.7271954898564972,3.8042929652956996,17.128614813074233,11.69246549242056,13.207074038316069,14.096057930208094,9.910362533276727,6.982553614447587,0.0
2024-05-08,21.353039540956726,1.6986082647982417,4.21100001777597,17.109063406558096,11.686902394624289,13.153451260000654,14.066568376266444,9.742415122514767,6.978951616504809,0.0
2024-05-09,21.402555303263345,1.7138336890958024,4.134052625154042,17.147214596092915,11.74369576082958,13.180627426709371,13.929822729432576,9.750990921557975,6.997206947864397,0.0
2024-05-10,21.31518807483141,1.6697840680786633,3.9810427216571918,17.084927506948596,12.345977290954606,13.107217952282088,13.784877509759436,9.739295166260362,6.97168970922765,0.0
2024-05-13,21.39673180834446,1.6200860300007534,3.852776459985565,17.149017910197593,12.247474155716226,13.165101174515772,13.813202385850404,9.747627266571842,7.0079828088173866,0.0
2024-05-14,21.323969807345584,1.5377724129559092,3.9325851620846306,17.090700739636766,12.505684254796515,13.119636986347466,13.791904164666565,9.713595099696681,6.98415137246988,0.0
2024-05-16,21.192431007949374,1.4741772013951655,3.9634403371096383,16.987221163053785,13.049386714886824,13.039052586879782,13.645436720905543,9.713152244965649,6.935702022854241,0.0
2024-05-17,21.38742475662743,1.4533799665707947,3.9924860209645967,17.151719165136555,12.398457773700292,13.168981424822048,13.71525849042426,9.719434195186713,7.012858206567309,0.0
2024-05-20,21.284571218172704,1.4713395480815876,4.0598976542301815,17.06923541467149,12.660015427933057,13.104767773442505,13.65245501276724,9.70278296934057,6.994934981360666,0.0
2024-05-21,21.29163603841004,1.5763265967622884,4.050927872699357,17.074901071665817,12.599820887624332,13.109748566556256,13.610384949941299,9.677954224574734,7.008299791765875,0.0
2024-05-22,21.38761239247669,1.4264527507615183,4.011211981764913,17.144247952986934,12.291270266157134,13.161534372984015,13.71771097864227,9.823830057654442,7.036129246572085,0.0
2024-05-23,21.110360679311256,1.4876035264771097,4.324123161518917,16.922003785256894,13.062439228102473,12.994045784208463,13.543012566071916,9.601580438075445,6.954830830977529,0.0
2024-05-24,21.022354912864763,1.5109213815208624,4.410068524116792,16.851458618570497,13.303738870264326,12.940965508069866,13.486553881212037,9.534400060219657,6.939538243161196,0.0
2024-05-27,21.083976495147226,1.5004223519351578,4.467123379534269,16.902728095349033,13.018131497575089,12.979616881094502,13.526086216820616,9.561754313142208,6.960160769401902,0.0
2024-05-28,20.965271436854753,1.5590827150299686,4.654724608902923,16.80756391584418,13.327238159489907,12.905049643591049,13.343665776535149,9.519534838701157,6.917868905050911,0.0
2024-05-29,20.9857606911057,1.5738794569511314,4.44538157830756,16.82398986346179,13.464911428742543,12.91672915028769,13.356706473936017,9.49868632004358,6.933955037163988,0.0
2024-05-30,20.910323338423396,1.599256496464015,4.522041164418033,16.76351279639072,13.636539322001942,12.870297483275255,13.302498682521726,9.482505635089042,6.913025081415864,0.0
2024-05-31,11.500460074814994,0.8717895759356001,2.455816935489851,9.21975746182209,7.5466977389422745,7.078870277098602,7.314787795784042,5.208414377531355,3.806367503305607,0.0
2024-06-03,20.94636876247573,1.5442427171363067,4.474237537298294,16.792409907046217,13.516705553898262,12.897447606128235,13.322792444215706,9.573066098274351,6.932729373526902,0.0
2024-06-04,21.22279709560814,1.5691173055716958,2.990678665401436,17.016313417716216,13.82321623142312,13.06686878214888,13.49861276657254,9.788175428852464,7.0242203067055105,0.0
2024-06-05,21.24887464483873,1.6772392246882337,3.0063136532320343,17.034924628024125,13.612800624669191,13.083302410219549,13.515199210733467,9.788494273842128,7.03285132975254,0.0
2024-06-06,21.24237598658153,1.6864802754867192,3.0122220230271597,17.02971474489172,13.663983488512658,13.079678647660767,13.511065784261872,9.740632159964429,7.033846889613149,0.0
2024-06-07,21.010735505189192,1.6825924041338394,2.968793534516151,16.844011821453556,14.609959351448765,12.937049449292607,13.359593312758472,9.627318376396914,6.959946244810504,0.0
2024-06-11,20.97573263860649,2.078660706222323,3.017660201425344,16.815950514491778,14.280267919428235,12.921804079336116,13.331060820537294,9.629269024440015,6.949594095512405,0.0
2024-06-12,20.992677676005304,2.0887044035340647,3.0357386178652983,16.82953511319324,14.204303631486468,12.93224283049475,13.337787875854707,9.623801595448075,6.955208256118089,0.0
2024-06-13,21.0125796208016,2.0998662136883994,3.0443123493856667,16.845490223062477,14.089071467559119,12.944254149366206,13.350370413573023,9.650697266846873,6.963358295716636,0.0
2024-06-14,20.9782854156325,2.075649335463637,3.0314892264660815,16.819242686620463,14.297731382223908,12.924085262738316,13.32689623524947,9.598773358601752,6.94784709700387,0.0
2024-06-17,20.984715261456042,2.043024358980684,3.0363040280073665,16.824397785581176,14.229995975679028,12.928295177292679,13.330980929799155,9.684743950297229,6.937542532906645,0.0
2024-06-18,20.982572759019767,2.0052065190010406,3.0301655253062,16.822680044225372,14.318929648182088,12.927907681908604,13.329619860146117,9.646860790803501,6.936057171407316,0.0
2024-06-19,21.018235824133594,1.9781025146516342,2.9957744865780835,16.851272740683356,14.243604173197527,12.936710578694036,13.351652873900369,9.676800755505916,6.947846052655484,0.0
2024-06-20,21.01200124483799,1.9639138604107202,3.0101374116691906,16.846274195752535,14.348941311105367,12.932873199163138,13.347692411220905,9.592381232926527,6.945785132913629,0.0
2024-06-21,21.076086493473476,1.921761583303974,3.0189122694902903,16.897654245555337,14.140910922916758,12.972317628319699,13.388402012220629,9.61698551511667,6.966969329603165,0.0
2024-06-24,20.867832851885755,1.8761572991615367,3.0243220247596003,16.730687857748148,15.006073214808154,12.843210284639623,13.249310031267392,9.504278004752141,6.898128430977647,0.0
2024-06-25,20.911951799889135,1.8392956566523042,2.9994288849288395,16.76606001895415,14.892484137744722,12.870859146617814,13.277321834145972,9.528956686467584,6.91364183459948,0.0
2024-06-26,20.92387808389224,1.7176041094888166,2.9921509145462406,16.775621861641653,14.937923597159989,12.879377332408792,13.284894016432444,9.57096533446767,6.917584749962151,0.0
2024-06-27,20.923709465562197,1.7016589254238206,3.003005987069794,16.775486672680387,14.79519600595665,12.879273541940833,13.284786958045135,9.719043491495661,6.9178389518255266,0.0
2024-06-28,20.906550558625476,1.6270827258489649,3.015129904836727,16.767056337742247,14.911214335257602,12.86895939106456,13.273892502477283,9.715377943501293,6.914736300645847,0.0
2024-07-02,20.87937304008723,1.600904714841637,3.0246954905031957,16.73994014992381,14.985576730736252,12.852230357671996,13.256637075354133,9.73943039108785,6.921212049793896,0.0
2024-07-03,20.92122584908728,1.6046766893198814,3.0391179604883107,16.77225318620052,14.75407298535524,12.877286874882543,13.282815094566134,9.81428921226345,6.934262147836642,0.0
2024-07-04,20.863199644934124,1.5921977899846163,3.036443002609011,16.758003282987698,14.98840197924238,12.86727505658363,13.271529858921877,9.697674920125582,6.925274464611078,0.0
2024-07-05,20.82831714827973,1.5927504131957042,3.0777323205876583,16.729984522519423,14.954779646396684,12.845761449526648,13.249340352816327,9.812275098149001,6.909059048528825,0.0
2024-07-08,20.7241620635038,1.5988104491862383,3.0580357983846578,16.646323757041458,15.39971406897545,12.781739610110918,13.186160682520342,9.716242668821199,6.888810901455939,0.0
2024-07-09,20.835870016960452,1.6084179046060014,3.0874756123078386,16.739576337624648,15.166730446317416,12.850636097654592,13.257237091751328,9.52502113485576,6.929035357921963,0.0
2024-07-10,20.814432794000005,1.6062070427047566,3.0892414522814082,16.71883215574148,15.263041008022313,12.838341278460971,13.243597231877754,9.504400696196099,6.92190634071521,0.0
2024-07-11,20.808127257164195,1.6639616376524353,3.0883055956109495,16.713767342635443,15.296060902857803,12.835749017014098,13.239585208537472,9.43463362429785,6.919809414229756,0.0
2024-07-12,20.75886255015125,1.7335292229589145,3.0800695840813375,16.67419632112826,15.412837355104342,12.805359477061762,13.208239557955345,9.423479653550968,6.9034262780078235,0.0
2024-07-15,20.833212611332133,1.7274017495922338,3.091997801666658,16.73391671831394,14.966858892781968,12.849924669007482,13.279136716827708,9.592491013714973,6.925059826762911,0.0
2024-07-16,20.73097500794409,1.7443068346314028,3.0839519638069723,16.651796136505784,15.274389071125007,12.78744907912677,13.267688190347798,9.566276051518692,6.893167664993484,0.0
2024-07-17,20.70744085710306,1.7457685816080564,3.085982656266102,16.63289273799701,15.420724601868423,12.772932552268534,13.252626487988708,9.494137903695222,6.887493621204888,0.0
2024-07-18,20.686003470959204,1.738281856376167,3.090769775771342,16.615673529366916,15.526606823676614,12.75970936891131,13.238906701299285,9.462764146222066,6.8812843274171005,0.0
2024-07-19,20.666690563381763,1.7368736544736751,3.119536526737843,16.600160771300327,15.581672427544715,12.747796623749938,13.226546566974282,9.445863056738549,6.874859809098903,0.0
2024-07-22,18.720395163302666,1.5733027530827015,12.289891354406963,15.036832745912385,14.054556546914762,11.547266821754953,11.980930261679312,8.56940773179279,6.227416621153462,0.0
2024-07-23,18.697455762219004,1.5562797444847107,12.299638769065734,15.018407069831433,14.182736155505783,11.534504573458538,11.966249195268555,8.523278091146045,6.2214506390202,0.0
2024-07-24,18.70074568860476,1.5574139328421994,12.303218379815572,15.021049646143386,14.158033470551498,11.53653413680798,11.96835472660216,8.532104679088533,6.222545339543912,0.0
2024-07-25,18.66769673242578,1.560174731298528,12.284218195082367,14.994503645262784,14.31710730424581,11.516146157767283,11.94720361116108,8.499184758448793,6.213764864307576,0.0
2024-07-26,18.668432183291728,1.648893254066832,12.285422494759924,14.995094383415882,14.167646992069983,11.517985125650988,11.94767429489713,8.552071070954192,6.216780200893344,0.0
2024-07-29,18.69962054882395,1.663026135672722,12.305947102489293,15.020145897127824,14.013012000109585,11.537227616223657,11.967634644513565,8.565664774864903,6.2277212801744986,0.0
2024-07-30,18.699148321082397,1.6518837726401263,12.31243531053535,15.019766588384295,14.010105040655146,11.536936262774704,11.967332421852674,8.573385225028675,6.229007057046635,0.0
2024-07-31,11.478315008992626,1.0113034906165113,7.5593158271012,9.21975746182209,8.782630897154585,7.081851343651612,7.3460464079256145,5.276975501317403,3.8241687292935858,0.0
2024-08-01,18.658491433515607,1.6522242029846035,12.289015383876855,14.987109648561272,14.155561609823394,11.511851916020149,11.9413122801652,8.585730177099297,6.2187033479536264,0.0
2024-08-02,18.674268193215386,1.6558383668592813,12.302344091505656,14.999782057172768,14.007316316321909,11.521585806995507,11.951409303014849,8.663494268258843,6.223961596655804,0.0
2024-08-05,18.631843829104067,1.6342693553673262,12.274506123840515,14.965705422468812,14.256511795531383,11.49071029347432,11.924257987918137,8.613479286679512,6.208715905615929,0.0
2024-08-06,18.55120141364898,1.6283246900859132,12.287730117081255,14.900930800841081,14.536250524458472,11.440976158631857,11.872647370339147,8.597314940012105,6.184623984901191,0.0
2024-08-07,18.530401905039863,1.6140963032156623,12.307008759915878,14.884223956278017,14.540770423173251,11.428148596858252,11.859335821093033,8.658324417126712,6.17768981729933,0.0
2024-08-08,18.561073490174227,1.6184207211009474,12.32947285940494,14.908860375097928,14.468069251607549,11.446733955801541,11.876899484492826,8.601728331472632,6.188741530847408,0.0
2024-08-09,18.49400117370402,1.8202048769129255,12.264032304770868,14.854985700132712,14.44356323919617,11.401006037428372,11.939457859209087,8.58941849590541,6.193330312740437,0.0
2024-08-12,17.381984120915746,1.6174282027394558,11.609964816070157,14.02980033953395,14.249669280899393,10.767687132375507,11.276228285126281,8.109793061929016,5.827001834065211,5.130442926345286
2024-08-13,17.42122349432876,1.627860374650662,11.61899684207083,14.06147224595173,14.057783036904045,10.791994903757798,11.301684074827417,8.140960978110954,5.841195351743129,5.136828697654673
2024-08-14,17.410810653435952,1.624290904426306,11.612805030220022,14.055014923499096,14.112215414671377,10.785544419617839,11.294928944332115,8.125137891027446,5.837704010400695,5.141547808369153
2024-08-15,17.394221997568465,1.5518231409220182,11.606643267453931,14.039678093697288,14.29695178688655,10.775294118785371,11.28416737251132,8.07905699453541,5.835514178375799,5.1366490492638475
2024-08-16,17.39792268602891,1.5461339188777135,11.582518389272547,14.042665089880103,14.262683750835478,10.777586604566505,11.28656812305866,8.129423839389823,5.836755706739857,5.1377418913504105
2024-08-19,17.371668344890402,1.5299666840803736,11.552293815712487,14.021474001356662,14.445329325081472,10.761504028945497,11.269536123599105,8.088995825391637,5.829243070738117,5.129988780204249
2024-08-20,17.395629878833454,1.490413899737785,11.566931312245385,14.04081445954092,14.377051022605228,10.776347861958445,11.285080708436144,8.093382437690073,5.837283611400573,5.13706480755199
2024-08-21,17.395449368499108,1.437450999140018,11.612028031176248,14.04066876133222,14.390443511503664,10.776417631705442,11.316093895834465,8.055656745572087,5.838779553790512,5.137011501446237
2024-08-22,17.338370962892245,1.4265546250367291,11.587863147876156,13.994598150014632,14.618755133105529,10.741600759504852,11.278963231165264,8.082101442520932,5.813622422279688,5.117570125603971
2024-08-23,17.328388265283216,1.4312376001358436,11.584524953510874,13.986540654775286,14.679878827228327,10.738181285284256,11.272469283174358,8.051812947139647,5.812342537390251,5.1146236460779395
2024-08-26,17.235518845577406,1.4022697234735033,11.752905354531366,13.971358651520452,14.668797228195613,10.721362516499019,11.337674876856903,7.998234270764041,5.807969438922023,5.103909093659674
2024-08-27,17.149097027556785,1.296680867003625,11.160748433894563,14.06110328050851,14.987226331943779,10.780020878972405,11.41050211225967,8.151606863113226,5.866320294705615,5.136693910041824
2024-08-28,17.196363785689513,1.3837491290051127,10.949285256458843,14.099858835204548,14.861571903432852,10.801917653745143,11.441952015577993,8.231960440897208,5.882489189315834,5.150851790672954
2024-08-29,17.160884878989584,1.38650969321617,11.119076751684464,14.068168771739273,14.861925096757512,10.761433268627323,11.418345400069917,8.210478990996052,5.8729524056381415,5.140224742281566
2024-08-30,17.12592529295553,1.3781330057372527,11.267659434050605,14.03950956447897,14.893708263326586,10.73951043336229,11.395084325178086,8.169728212545142,5.86098822160296,5.12975324676258
2024-09-02,17.056158452291886,1.3748443263089085,11.808816828063257,13.982316028361911,14.598908943964856,10.683021726356653,11.348663532206947,8.200268738183903,5.838145540490511,5.108855883771168
2024-09-03,17.096016808385944,1.405251398939622,11.783681852171878,14.014991154641779,14.551338742252035,10.695037141248141,11.236286421090332,8.255172825662639,5.8414289406149935,5.1207947149926385
2024-09-04,17.052082841947055,1.4172430799656754,11.710104122212636,13.978974920104193,14.908512751791495,10.667552645409568,11.207411003146207,8.108669815604912,5.8418137095259715,5.1076351102922875
2024-09-05,17.097013108009566,1.3677512892343,11.739456648101338,14.015807902225086,14.782133695979201,10.677529880651655,11.236941234902094,8.093411547723939,5.8688615551086345,5.121093138064187
2024-09-09,17.097039677589116,1.3138797497266772,11.694174391690497,14.015829683463753,14.872576362702047,10.677546474045936,11.23695869764849,8.098138070966861,5.872755795677733,5.121101096488892
2024-09-10,17.079557049208496,1.2705680982579617,11.682889211358184,14.001497755456166,15.116396139010826,10.666731614648654,11.2254683123687,7.976087930425352,5.864939389816831,5.115864499448829
2024-09-11,17.109334482469368,1.2646445762775007,11.677638001252577,14.02590873190972,14.962714555405546,10.685328577547148,11.245039407364345,8.029443244840117,5.875164645703514,5.124783777230162
2024-09-12,17.173325994081896,1.3969570630456003,11.540900998645668,14.077301456947566,14.644623456398929,10.72416881649438,11.335670028105877,8.06419710439507,5.8992934408760584,5.143561641008956
2024-09-13,17.162489228972806,1.484557215032768,11.51375268872242,14.067779052634915,14.500911758514132,10.716914594390795,11.328002164098521,8.190208008959871,5.895302941882001,5.140082346791771
2024-09-16,17.182688774397892,1.4318031056250988,11.527303903079861,14.084336251198168,14.457360925544075,10.724322483329054,11.34133475771221,8.202476314878728,5.902241471484581,5.146132012750333
2024-09-17,17.207572339443207,1.4854333585498316,11.373740300557447,14.104732855119027,14.412066339544738,10.739853194475872,11.35775901149749,8.254469122406043,5.910788958522097,5.153584519884248
2024-09-19,17.208796877807615,1.4902571832362566,11.367563745913815,14.105736586857596,14.413091941982724,10.740617472086061,11.358567260991896,8.250208081347973,5.9112095865863505,5.153951263189715
2024-09-20,17.208926967214722,1.4912590002121058,11.367780014399438,14.105843218769309,14.413200897338447,10.740698665476211,11.358653125755776,8.245786900029946,5.913860986467376,5.15399022433667
2024-09-23,17.225154208539177,1.4961353892605462,11.31553999081086,14.119144392191219,14.402578776462008,10.737780798109219,11.369363822927282,8.256014926803234,5.919437490427763,5.158850204468698
2024-09-24,17.228305316861707,1.514441765589849,11.309102557712603,14.121727298147396,14.390181951267305,10.739745129460267,11.371443693826004,8.244737969769188,5.9205203712260985,5.159793946139583
2024-09-25,17.232127751144063,1.5207551973912417,11.318189477897613,14.124860477735158,14.386327075544342,10.74212795059163,11.373966669557843,8.218872699749433,5.921833953706797,5.160938746681881
2024-09-26,17.253122879145245,1.5010474189727558,11.280782555163722,14.142069800809558,14.356604530580958,10.744762214542941,11.387824382868532,8.237510586559774,5.9290489455902895,5.167226685766225
2024-09-27,17.26677515945553,1.537215917860108,11.294461434749627,14.154332336179648,14.306486144747854,10.751724849917741,11.397698722427743,8.188023939462255,5.931574326668588,5.171707168530908
2024-09-30,11.243338825951296,0.9959041525369577,7.306494127940246,9.218088064552402,9.272258302487115,7.000391570757338,7.422787578333123,5.405385028261678,3.8667383596705824,3.3680907579886212
2024-10-02,17.282915656670983,1.6539959745910562,11.124064272757847,14.169709921959328,14.021109103666078,10.763379581041479,11.489160641278806,8.34308519111567,5.975253829116427,5.17732582780233
2024-10-03,17.254740271095773,1.8552370268024894,11.442409157549001,14.146609824240224,13.707102484361771,10.743819665275947,11.47043049542644,8.204287591737648,6.006477964875224,5.168885518635484
2024-10-04,17.383407081864775,1.8424564477746226,11.537410773475008,14.121587259048779,13.682857321049704,10.983768926025203,11.331769032675304,7.990974689471024,5.966025689934338,5.159742778681239
2024-10-07,17.631736491070864,1.7695198839381039,11.462571674809901,14.092977986372274,13.654884544343327,10.961470332845725,11.30636305410861,8.02221856180767,5.951172571733693,5.147084898969837
2024-10-08,17.64205114224879,1.763232729343154,11.421356448298187,14.100961865478443,13.662872717886025,10.967882846039632,11.330462331096692,8.006951077014627,5.954132874048856,5.150095968545595
2024-10-09,17.59117255907322,1.7566593851415655,11.480534376796191,14.101954035664127,13.663834063295708,10.96865456689554,11.3299565659503,7.99336390529219,5.9634122029113925,5.150458338979766
2024-10-10,17.785995420615077,1.7958707362513784,11.566520191960574,14.14601786623483,13.025023034741984,11.138863094894772,11.365358843197328,8.02853743013297,5.981261604944628,5.166551777026458
2024-10-14,17.77502902824019,1.831782949890149,11.6010061184772,14.137295791434143,12.797879531293816,11.31798092355548,11.358351252021889,8.011911073053682,6.0053971194172036,5.16336621261625
2024-10-15,17.770488577760965,1.8220690578041359,11.64967921680099,14.133684562932114,12.75506689398583,11.315089860377658,11.402228275856102,7.996230606517363,5.993415664761158,5.162047283203687
2024-10-16,17.753528231687167,1.8176977071714129,11.668930106147982,14.121232972531375,12.728485645197212,11.389723292960936,11.392183062556306,7.9825838500708794,5.988135544306602,5.157499587370127
2024-10-17,17.74264299349604,1.8314225027619127,11.749820193667345,14.11257480709787,12.66607077081176,11.395779691924659,11.385198162172873,7.977689480599376,5.9844640328825145,5.154337364585648
2024-10-18,17.746808457673215,1.8268700986117647,11.742300946955703,14.115888035280854,12.659262261878498,11.398455094461648,11.38787108046988,7.986344696825583,5.980651872536386,5.155547455306468
2024-10-21,17.737799630059385,1.8488343456666783,11.756598496552789,14.111981432818629,12.651063102210186,11.39266888691594,11.382090245696281,7.988417610662999,5.977615909091662,5.152930340325453
2024-10-22,17.72299451885687,1.8704763136042106,11.785679378704733,14.096946325575002,12.604840299001301,11.383159830929177,11.415834183721577,7.995687087550153,5.97575268962486,5.148629372432115
2024-10-23,17.718175718600662,1.872441883489795,11.784558396450455,14.093113431055224,12.60141310121045,11.380064802408382,11.42575208038442,8.003123192385695,5.974127910101221,5.147229483913694
2024-10-24,17.722338934165027,1.8790035369891156,11.77852258667134,14.096424870681872,12.600232129734634,11.382738760701907,11.428436773755289,7.988331843119008,5.975531642781936,5.148438921399873
