date,CHINA PA SECURITIES (HONG KONG) CO LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,ICBC INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,FOUNDER SECURITIES (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-05,0.0,0.8545134982472092,9.127859260239878,11.16208257085417,0.0,0.0,0.0,2.1512033079127706,0.0,1.461808206424069,24.7574668436781
2024-04-08,0.0,0.8545134982472092,9.12035767861266,11.167750432528068,0.0,0.0,0.0,2.1495362897733887,2.5323125773402126,1.461808206424069,27.28627868292561
2024-04-09,0.0,0.9617027646094712,9.131193296518642,11.167250327086254,0.0,0.0,0.0,2.1495362897733887,2.5323125773402126,1.461808206424069,27.40380346175204
2024-04-10,0.0,0.9617027646094712,9.131193296518642,11.15941534183116,0.0,0.0,0.0,2.1495362897733887,2.5323125773402126,1.461808206424069,27.395968476496947
2024-04-11,0.0,0.9617027646094712,9.131193296518642,11.16024885090085,0.0,0.0,0.0,2.1495362897733887,2.5323125773402126,1.461808206424069,27.396801985566636
2024-04-12,0.0,0.9617027646094712,9.131193296518642,11.141244844111895,0.0,4.436765860683428,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.81439713764717
2024-04-15,0.0,0.9617027646094712,9.131193296518642,11.141244844111895,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.810396294112653
2024-04-17,0.0,0.9617027646094712,9.131359998332583,11.141244844111895,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.810562995926595
2024-04-18,0.0,0.9617027646094712,9.13152670014652,11.148746425739114,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.818231279367748
2024-04-19,0.0,0.9617027646094712,9.13152670014652,11.160582254528727,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.830067108157362
2024-04-22,0.0,0.9617027646094712,9.131460019420945,11.160582254528727,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.830000427431788
2024-04-23,0.0,0.9617027646094712,9.131626721234882,11.160582254528727,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.830167129245723
2024-04-24,0.0,0.9617027646094712,9.131793423048821,11.170584363365018,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.840335939895954
2024-04-25,0.0,0.9617027646094712,9.132460230304574,11.170584363365018,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.84100274715171
2024-04-26,0.0,0.9617027646094712,9.132460230304574,11.182586893968569,0.0,4.4327650171489115,0.0,2.149369587959451,2.5323125773402126,1.461808206424069,31.85300527775526
2024-04-29,0.0,0.9617027646094712,9.132460230304574,11.182586893968569,0.0,4.4327650171489115,0.0,2.1492028861455124,2.5323125773402126,1.461808206424069,31.852838575941316
2024-05-02,0.0,0.9433655650762695,9.093785409470911,11.167417028900193,1.5164864013957982,4.4327650171489115,0.0,2.1425348135879845,2.535479911805038,1.2570983789079604,33.08893252629307
2024-05-03,0.0,0.9433655650762695,9.014301984585178,11.119240204672053,2.4463491195430733,4.4327650171489115,0.0,2.149419598503632,2.535479911805038,1.2570983789079604,33.898019780242116
2024-05-06,0.0,0.9433655650762695,9.014468686399116,11.117573186532672,2.4463491195430733,4.436932562497367,0.0,2.149419598503632,2.535479911805038,1.2570983789079604,33.90068700926513
2024-05-07,0.0,0.9433655650762695,9.014468686399116,11.117573186532672,2.4463491195430733,4.436932562497367,0.0,2.1499447092175377,2.535479911805038,1.2570983789079604,33.901212119979036
2024-05-08,0.0,0.9183602929855395,9.02263707528209,11.118406695602362,2.4463491195430733,4.436932562497367,0.0,2.1499447092175377,2.535479911805038,1.2570983789079604,33.88520874584097
2024-05-09,0.0,0.9193605038691688,9.024804198863285,11.118406695602362,2.4463491195430733,4.435265544357985,0.0,2.1499447092175377,2.535479911805038,1.2570983789079604,33.88670906216641
2024-05-10,0.0,0.9183602929855395,9.056644245325481,11.128075400810777,2.4463491195430733,4.435265544357985,0.0,2.108435957546926,2.535479911805038,1.2570983789079604,33.88570885128278
2024-05-13,0.0,0.9221944347061182,9.005466788446453,11.136410491507688,2.4463491195430733,4.435265544357985,0.0,2.097767041454881,2.535479911805038,1.2570983789079604,33.836031710729195
2024-05-14,0.0,0.9183602929855395,9.01596900272456,11.134743473368305,2.4463491195430733,4.4327650171489115,0.0,2.0944330051761173,2.535479911805038,1.2570983789079604,33.83519820165951
2024-05-16,0.0,0.9183602929855395,9.032639184118379,11.12490806634595,2.4463491195430733,4.4327650171489115,0.0,2.0944330051761173,2.535479911805038,1.2570983789079604,33.84203297603097
2024-05-17,0.0,0.9183602929855395,9.032639184118379,11.12490806634595,2.4463491195430733,4.4327650171489115,0.0,2.0945997069900555,2.535479911805038,1.2570983789079604,33.84219967784491
2024-05-20,0.0,0.9183602929855395,9.051809892721273,11.124074557276261,2.4463491195430733,4.4327650171489115,0.0,2.091765776153106,2.535479911805038,1.2570983789079604,33.85770294654116
2024-05-22,0.0,0.9266953836824495,9.051809892721273,11.124074557276261,2.4463491195430733,4.4327650171489115,0.0,2.091765776153106,2.535479911805038,1.2570983789079604,33.86603803723807
2024-05-23,0.0,0.9183602929855395,9.051976594535212,11.124074557276261,2.4463491195430733,4.4327650171489115,0.0,2.091765776153106,2.535479911805038,1.2570983789079604,33.8578696483551
2024-05-24,0.0,0.9183602929855395,9.045808627419499,11.124074557276261,2.4463491195430733,4.4327650171489115,0.0,2.091765776153106,2.535479911805038,1.2570983789079604,33.85170168123939
2024-05-28,0.0,0.9183602929855395,9.045808627419499,11.12324104820657,2.4463491195430733,4.4327650171489115,0.0,2.091765776153106,2.535479911805038,1.2570983789079604,33.8508681721697
2024-05-29,0.0,0.9183602929855395,9.045808627419499,11.122407539136878,2.4463491195430733,4.4327650171489115,0.0,2.0914323725252295,2.535479911805038,1.2570983789079604,33.849701259472134
2024-05-30,0.0,0.9183602929855395,9.045808627419499,11.122407539136878,2.4463491195430733,4.4327650171489115,0.0,2.0914323725252295,2.535479911805038,1.2587653970473422,33.85136827761151
2024-05-31,0.0,0.9183602929855395,9.045808627419499,11.120073713741743,2.4463491195430733,4.4327650171489115,0.0,2.0913490216182606,2.535479911805038,1.2587653970473422,33.84895110130941
2024-06-03,0.0,0.9183602929855395,9.02330388253784,11.120073713741743,2.4463491195430733,4.4327650171489115,0.0,2.0913490216182606,2.535479911805038,1.2587653970473422,33.82644635642775
2024-06-05,0.0,0.6381345437554267,8.999465523144679,11.099235986999469,2.912947496756093,4.4327650171489115,0.0,2.078846385572896,2.5321458755262745,1.2612659242564153,33.95480675316016
2024-06-06,0.0,0.4297572763326775,8.92528321594218,11.11590616839329,3.711282483706129,4.4327650171489115,0.0,2.0538411134821657,2.5288118392475103,1.2612659242564153,34.45891303850927
2024-06-07,0.0,0.4297572763326775,8.921115670593725,11.112572132114524,3.8369756514155315,4.4327650171489115,0.0,2.0455060227852555,2.5288118392475103,1.2612659242564153,34.56876953389455
2024-06-11,0.0,0.4297572763326775,8.90577910371141,11.085899841884412,4.179881282686408,4.4327650171489115,0.0,2.0455060227852555,2.5038065671567806,1.2612659242564153,34.84466103596227
2024-06-12,0.0,0.4297572763326775,8.90577910371141,11.079898576582638,4.318577191882989,4.4327650171489115,0.0,2.0455060227852555,2.495471476459871,1.2612659242564153,34.969020589160166
2024-06-13,0.0,0.4297572763326775,8.905612401897473,11.079898576582638,4.336580987788315,4.4327650171489115,0.0,2.0455060227852555,2.495471476459871,1.2612659242564153,34.98685768325156
2024-06-14,0.0,0.4297572763326775,8.905612401897473,11.079898576582638,4.388591953737032,4.4327650171489115,0.0,2.0455060227852555,2.4871363857629607,1.2612659242564153,35.030533558503365
2024-06-17,0.0,0.4297572763326775,8.889609027759406,11.07156348588573,4.470609246194627,4.4327650171489115,0.0,2.0455060227852555,2.485469367623579,1.2612659242564153,35.0865453679866
2024-06-18,0.0,0.4297572763326775,8.889609027759406,11.07156348588573,4.513284910562806,4.4327650171489115,0.0,2.0455060227852555,2.485469367623579,1.2612659242564153,35.12922103235478
2024-06-20,0.0,0.4297572763326775,8.889609027759406,11.07156348588573,4.514118419632497,4.4327650171489115,0.0,2.0455060227852555,2.485469367623579,1.2612659242564153,35.130054541424464
2024-06-21,0.0,0.4297572763326775,8.923949601430675,11.07156348588573,4.514118419632497,4.4327650171489115,0.0,2.0455060227852555,2.485469367623579,1.2612659242564153,35.164395115095736
2024-06-24,0.0,0.4297572763326775,8.923949601430675,11.072396994955419,4.514118419632497,4.4327650171489115,0.0,2.0455060227852555,2.485469367623579,1.2612659242564153,35.16522862416543
2024-06-26,0.0,0.4297572763326775,8.920115459710095,11.057393831700981,4.514118419632497,4.4327650171489115,0.0,2.0455060227852555,2.485469367623579,1.2612659242564153,35.146391319190414
2024-06-27,0.0,0.4297572763326775,8.920115459710095,11.057393831700981,4.514118419632497,4.4327650171489115,0.0,2.0458394264131323,2.485469367623579,1.2612659242564153,35.14672472281829
2024-07-02,0.0,0.4297572763326775,8.920115459710095,11.060727867979745,4.514118419632497,4.4327650171489115,0.0,2.0583420624584967,2.485469367623579,1.2612659242564153,35.16256139514242
2024-07-03,0.0,0.4297572763326775,8.91878184519859,11.042724072074419,4.514118419632497,4.4327650171489115,0.0,2.0583420624584967,2.485469367623579,1.2642665569073028,35.146224617376475
2024-07-04,0.0,0.4297572763326775,8.913113983524692,11.036722806772644,4.514118419632497,4.4327650171489115,0.0,2.0583420624584967,2.485469367623579,1.2746020693714712,35.144891002864966
2024-07-05,0.0,0.4297572763326775,8.912280474455,11.036722806772644,4.514118419632497,4.4327650171489115,0.0,2.0583420624584967,2.485469367623579,1.2754355784411622,35.144891002864966
2024-07-08,0.0,0.4297572763326775,8.908779736362298,11.036722806772644,4.514451823260373,4.4327650171489115,0.0,2.0583420624584967,2.485469367623579,1.2757689820690385,35.142057072028024
2024-07-09,0.0,0.4297572763326775,8.906445910967163,11.036889508586583,4.514451823260373,4.4327650171489115,0.0,2.0583420624584967,2.485469367623579,1.2791030183478027,35.14322398472559
2024-07-10,0.0,0.4297572763326775,8.906445910967163,11.036889508586583,4.514951928702188,4.4327650171489115,0.0,2.058175360644559,2.485469367623579,1.2791030183478027,35.143557388353464
2024-07-11,0.0,0.4297572763326775,8.906445910967163,11.036889508586583,4.514951928702188,4.4327650171489115,0.0,2.058175360644559,2.485469367623579,1.287104705416836,35.1515590754225
2024-07-12,0.0,0.4297572763326775,8.906445910967163,11.036055999516892,4.514951928702188,4.4327650171489115,0.0,2.058175360644559,2.485469367623579,1.2937727779743642,35.157393638910335
2024-07-15,0.0,0.4297572763326775,8.906612612781101,11.031888454168437,4.515285332330064,4.4327650171489115,0.0,2.058175360644559,2.485469367623579,1.3042749922524708,35.1642284132818
2024-07-16,0.0,0.4297572763326775,8.966291862170978,11.031888454168437,4.515285332330064,4.4327650171489115,0.0,2.058175360644559,2.485469367623579,1.3042749922524708,35.22390766267168
2024-07-17,0.0,0.4297572763326775,8.966291862170978,11.031888454168437,4.515285332330064,4.4327650171489115,0.0,2.0581670255538618,2.485469367623579,1.3042749922524708,35.22389932758097
2024-07-22,0.0,0.4297572763326775,8.966996260685772,11.027720908819981,4.515285332330064,4.4327650171489115,0.0,2.0581670255538618,2.485469367623579,1.3042749922524708,35.22043618074731
2024-07-23,0.0,0.4297572763326775,8.975331351382684,11.027720908819981,4.515285332330064,4.4327650171489115,0.0,2.0581670255538618,2.485469367623579,1.3042749922524708,35.228771271444224
2024-07-26,0.0,0.4297572763326775,8.979498896731137,11.027720908819981,4.515285332330064,4.4327650171489115,0.0,2.0568334110423563,2.485469367623579,1.3042749922524708,35.23160520228118
2024-07-29,0.0,0.4297572763326775,8.980332405800828,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.0568334110423563,2.485469367623579,1.3042749922524708,35.22577063879334
2024-07-30,0.0,0.4297572763326775,9.020340841145996,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.052332462066025,2.485469367623579,1.3042749922524708,35.26127812516218
2024-08-07,0.0,0.4297572763326775,9.018507121192677,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.052332462066025,2.485469367623579,1.3042749922524708,35.25944440520885
2024-08-12,0.0,0.4297572763326775,9.020800688099746,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.052332462066025,2.485469367623579,1.3042749922524708,35.261737972115924
2024-08-16,0.0,0.4297572763326775,9.020800688099746,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.0495928011048576,2.485469367623579,1.3042749922524708,35.25899831115476
2024-08-19,0.0,0.4297572763326775,9.021717548076404,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.485469367623579,1.3151106101584538,35.27066743813043
2024-08-20,0.0,0.4297572763326775,9.021717548076404,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5098078324585558,1.3151106101584538,35.29500590296541
2024-08-21,0.0,0.4297572763326775,9.017550002727951,11.021052836262452,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5098078324585558,1.3151106101584538,35.290838357616956
2024-08-22,0.0,0.4297572763326775,9.017550002727951,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5098078324585558,1.3151106101584538,35.292338673942396
2024-08-26,0.0,0.4297572763326775,9.0295525333315,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5098078324585558,1.3151106101584538,35.30434120454595
2024-08-28,0.0,0.4297572763326775,9.023717969843663,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5098078324585558,1.3151106101584538,35.29850664105811
2024-08-30,0.0,0.4297572763326775,9.023717969843663,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5111414469700613,1.3151106101584538,35.29984025556962
2024-09-02,0.0,0.4297572763326775,9.025051584355168,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5111414469700613,1.3151106101584538,35.30117387008112
2024-09-09,0.0,0.4297572763326775,9.023217864401849,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5164759050160836,1.3151106101584538,35.304674608173826
2024-09-10,0.0,0.4297572763326775,9.023217864401849,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.520976853992415,1.3151106101584538,35.309175557150155
2024-09-11,0.0,0.4297572763326775,9.023217864401849,11.022553152587896,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5229772757596733,1.3151106101584538,35.31117597891741
2024-09-12,0.0,0.4297572763326775,9.023217864401849,11.018385607239441,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.5306455592008303,1.3152773119723917,35.314843418824054
2024-09-13,0.0,0.4297572763326775,9.02270133883136,11.010050516542533,4.515285332330064,4.4327650171489115,0.0,2.0495094501978883,2.539314053525617,1.316277522856021,35.315660507765074
2024-09-16,0.0,0.9150262567067755,8.884505535076594,10.963540710453774,4.742333202913891,4.4327650171489115,0.0,2.0141686656429902,2.501806145389522,1.2964400069973754,35.75058554032984
2024-09-17,0.0,1.32377910448324,8.848664645079882,10.918697922504398,4.738999166635127,4.435265544357985,0.0,1.9761606520650807,2.4984721091107582,1.2984404287646336,36.038479573001105
2024-09-19,0.0,1.6001707119927742,8.828993831035174,10.921865256969225,4.738999166635127,4.436099053427676,0.0,1.9594904706712608,2.4984721091107582,1.2984404287646336,36.28253102860663
2024-09-20,0.0,2.0227598103261095,8.767105782610617,10.919198027946214,4.738999166635127,4.436099053427676,0.0,1.959657172485199,2.4984721091107582,1.3001074469040157,36.64239856944572
2024-09-23,0.0,2.6545596851518845,8.729764576288462,10.91586399166745,4.738999166635127,4.436099053427676,0.0,1.9581568561597553,2.490137018413848,1.3026079741130887,37.22618832185729
2024-09-24,0.0,2.6545596851518845,8.726430540009696,10.914363675342006,4.738999166635127,4.434432035288294,0.0,1.9584902597876315,2.490137018413848,1.2939394797883024,37.21135186041679
2024-09-25,0.0,2.6545596851518845,8.726597241823635,10.914530377155945,4.738999166635127,4.434432035288294,0.0,1.9626578051360866,2.490137018413848,1.3039415886245944,37.22585491822941
2024-09-26,0.0,2.6545596851518845,8.74322574776397,10.914196973528068,4.738999166635127,4.434432035288294,0.0,1.9656584377869744,2.490137018413848,1.3139436974608862,37.255152762029056
2024-09-27,0.0,2.6545596851518845,8.74322574776397,10.914196973528068,4.738999166635127,4.428597471800456,0.0,1.9669920522984798,2.490137018413848,1.318944751879032,37.255652867470864
2024-09-30,0.0,2.655059790593699,8.74322574776397,10.914196973528068,4.738999166635127,4.428597471800456,0.0,1.9678255613681708,2.490137018413848,1.318944751879032,37.25698648198237
2024-10-02,0.0,2.658393826872463,8.718220475673242,10.911696446318995,4.738999166635127,4.4327650171489115,0.0,1.9678255613681708,2.490137018413848,1.318778050065094,37.23681556249585
2024-10-03,0.0,2.6228863405036265,8.674211196793555,10.911696446318995,4.738999166635127,4.43109799900953,0.0,1.962907857856994,2.490137018413848,1.324612613552931,37.156548639084605
2024-10-04,0.0,2.6228863405036265,8.665876106096645,10.920865046085595,4.738999166635127,4.428597471800456,0.0,1.9952480097610046,2.490137018413848,1.3109430648099987,37.1735522241063
2024-10-07,0.0,2.6462245944549743,8.645538484796186,10.920865046085595,4.738999166635127,4.428597471800456,0.0,1.9951646588540355,2.490137018413848,1.3109430648099987,37.17646950585022
2024-10-08,0.0,2.6545596851518845,8.613365034706113,10.917197606178956,4.738999166635127,4.428597471800456,0.0,1.9968733524469022,2.490137018413848,1.3109430648099987,37.150672400143286
2024-10-09,0.0,2.658727230500339,8.585192428150558,10.916864202551078,4.738999166635127,4.43109799900953,0.0,1.9920389998426942,2.4818019277169383,1.3224454899717344,37.127167444378
2024-10-10,0.0,2.6862330298001424,8.576023828383956,10.897193388506372,4.738999166635127,4.43109799900953,0.0,1.9873713490524247,2.4651317463231184,1.3266130353201895,37.108663543030865
2024-10-14,0.0,2.696068436822496,8.559353646990136,11.025720487052723,4.738999166635127,4.43109799900953,0.0,1.9852042254712283,2.4651317463231184,1.3266130353201895,37.22818874362454
2024-10-15,0.0,2.696068436822496,8.559603699711044,11.024886977983032,4.738999166635127,4.43109799900953,0.0,1.9851208745642592,2.4651317463231184,1.3266130353201895,37.227521936368795
2024-10-16,0.0,2.696068436822496,8.559603699711044,11.050225653701638,4.738999166635127,4.43109799900953,0.0,1.9847874709363826,2.4651317463231184,1.3266130353201895,37.252527208459526
2024-10-17,0.0,2.696068436822496,8.556102961618341,11.053559689980402,4.738999166635127,4.43109799900953,0.0,1.9836205582388153,2.4677989753461294,1.3266130353201895,37.25386082297103
2024-10-18,0.0,3.4857349294477458,8.51542771901742,11.05189267184102,4.738999166635127,4.41442781761571,0.0,1.9784528020067311,2.3914495445624344,1.3266130353201895,37.902997686446376
2024-10-21,0.0,3.504572234422762,8.50259167934418,11.05189267184102,4.738999166635127,4.41442781761571,0.0,1.9777859947509784,2.3914495445624344,1.3266130353201895,37.9083321444924
2024-10-22,0.0,3.7949667943031056,8.472585352835305,11.055893515375537,4.738999166635127,4.4142611158017715,0.0,1.8809322408528846,2.37611297768012,1.3266130353201895,38.06036419880404
2024-10-23,0.0,3.7949667943031056,8.455915171441484,11.052559479096773,4.738999166635127,4.4142611158017715,0.0,1.8784317136438116,2.3636103416347547,1.3266130353201895,38.02535681787702
2024-10-24,0.0,3.7949667943031056,8.442912429954305,11.048558635562257,4.738999166635127,4.4142611158017715,0.0,1.8699299211329634,2.3636103416347547,1.3266130353201895,37.99985144034447
2024-10-25,0.0,3.7949667943031056,8.426075546746546,11.056893726259167,4.738999166635127,4.4084265523139345,0.0,1.869679868412056,2.3636103416347547,1.3266130353201895,37.985265031624884
2024-10-28,0.0,3.7949667943031056,8.426075546746546,11.001882127659561,4.738999166635127,4.41159388677876,0.0,1.861178075901208,2.361943323495373,1.3266130353201895,37.92325195683987
2024-10-29,0.0,3.7949667943031056,8.41357291070118,11.001882127659561,4.739832675704818,4.41159388677876,0.0,1.8716802901793144,2.3286029607077334,1.3266130353201895,37.888744681354666
2024-10-30,0.0,3.7949667943031056,8.383566584192307,10.949371056269028,4.740332781146632,4.41159388677876,0.0,1.8758478355277695,2.3286029607077334,1.3266130353201895,37.810894934245525
2024-10-31,0.0,3.7949667943031056,8.233368249833987,10.868854080136877,4.740332781146632,4.4084265523139345,0.0,1.8681795520866122,2.3202678700108232,1.3266130353201895,37.56100891515216
2024-11-01,0.0,3.7949667943031056,8.229200704485534,10.86301951664904,4.740332781146632,4.4110937813369455,0.0,2.007542268538947,2.3202678700108232,1.3266130353201895,37.69303675179121
2024-11-04,0.0,3.7949667943031056,8.229200704485534,10.875522152694405,4.7406661847745095,4.410593675895131,0.0,2.0060836276669876,2.320101168196885,1.3266130353201895,37.703747343336744
2024-11-05,0.0,3.7949667943031056,8.102840729520377,10.849683371533985,4.7406661847745095,4.40792644687212,0.0,2.0010825732488415,2.310265761174531,1.33394791513347,37.54137977656094
2024-11-06,0.0,3.7949667943031056,8.10550795854339,10.990213000683886,4.741499693844201,4.40792644687212,0.0,2.0045166306159685,2.3062649176400147,1.3522851146666721,37.70318055716936
2024-11-07,0.0,3.7949667943031056,8.094172235195591,10.990213000683886,4.743166711983583,4.4137610103599565,0.0,2.0211868120097884,2.3062649176400147,1.3522851146666721,37.7160165968426
2024-11-08,0.0,3.7949667943031056,8.169188051467781,10.990213000683886,4.744000221053273,4.4137610103599565,0.0,2.0182862004472635,2.3062649176400147,1.3522851146666721,37.788965310621954
2024-11-11,0.0,3.7949667943031056,8.169188051467781,10.990213000683886,4.744833730122965,4.4137610103599565,0.0,2.0131184442151797,2.3062649176400147,1.3516183074109192,37.7839642562038
2024-11-12,0.0,3.7949667943031056,8.163353487979945,10.990213000683886,4.744833730122965,4.4137610103599565,0.0,2.013451847843056,2.3062649176400147,1.3516183074109192,37.77846309634384
2024-11-13,0.0,3.7949667943031056,8.178690054862258,10.972709310220376,4.745667239192655,4.40792644687212,0.0,2.009784407936416,2.3062649176400147,1.3516183074109192,37.767627478437866
2024-11-14,0.0,3.7949667943031056,8.144716225181654,10.902361144738455,4.745667239192655,4.41626153756903,0.0,2.009784407936416,2.282426558246852,1.3516183074109192,37.64780221457909
2024-11-15,0.0,3.7949667943031056,8.119710953090923,10.902361144738455,4.745667239192655,4.41626153756903,0.0,2.011118022447921,2.282426558246852,1.3516183074109192,37.624130556999866
2024-11-18,0.0,3.7944666888612906,8.554496372886513,10.899360512087569,4.745667239192655,4.412093992220575,0.0,2.010117811564292,2.2435850355992515,1.3516183074109192,38.011405959823065
2024-11-19,0.0,3.7944666888612906,8.575209073268333,10.892525737716102,4.745667239192655,4.40792644687212,0.0,2.008742521599302,2.243084930157437,1.3516183074109192,38.01924094507816
2024-11-20,0.0,3.7944666888612906,8.57654268777984,10.892525737716102,4.745667239192655,4.40792644687212,0.0,2.153268660036558,2.243084930157437,1.3516183074109192,38.16510069802692
2024-11-21,0.0,3.7944666888612906,8.579543320430727,10.892525737716102,4.745667239192655,4.40792644687212,0.0,2.165458396777161,2.243084930157437,1.3516183074109192,38.18029106741841
2024-11-22,0.0,3.7944666888612906,8.586544796616131,10.892525737716102,4.745667239192655,4.40792644687212,0.0,2.1632912731959646,2.243084930157437,1.3516183074109192,38.18512542002262
2024-11-25,0.0,3.7944666888612906,8.570674783929215,10.892525737716102,4.745667239192655,4.40792644687212,0.0,2.1611241496147677,2.243084930157437,1.3516183074109192,38.16708828375451
2024-11-26,0.0,3.7944666888612906,8.535167297560378,10.881190014368304,4.747334257332037,4.40792644687212,0.0,2.16095744780083,2.243084930157437,1.3516183074109192,38.121745390363316
2024-11-27,0.0,3.533578350048009,8.535500701188255,10.881190014368304,4.747334257332037,4.40792644687212,0.0,2.1599572369172004,2.243084930157437,1.3516183074109192,37.86019024429429
2024-11-28,0.0,3.533578350048009,8.534667192118564,10.87785597808954,4.74983478454111,4.40792644687212,0.0,2.1589570260335713,2.243084930157437,1.3516183074109192,37.85752301527127
2024-11-29,0.0,3.533578350048009,8.538001228397327,10.873188327299271,4.74983478454111,4.40792644687212,0.0,2.1574567097081276,2.243084930157437,1.3516183074109192,37.85468908443433
2024-12-02,0.0,4.8821960248080405,8.53966824653671,10.869854291020507,0.010835617905982949,4.40792644687212,0.0,2.15628979701056,2.243084930157437,1.3516183074109192,34.46147366172227
