date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS
2024-03-19,36.56021953315039,13.599988666676111,22.818980984182513,0.0,7.3333272222273145,6.212494822920981,2.995830836807636,1.8916650902790915,3.9791633506972075,4.608329493058756
2024-03-20,36.45935598288533,13.613566396034358,23.1041431578807,0.0,7.321406843536077,6.21298668395691,2.9960680253286505,1.6667972324498754,3.9919793717174508,4.633696306210653
2024-03-21,36.26067421722407,13.49484371146116,23.44228089940071,0.0,7.32029651158915,6.212044450073662,2.99978001613215,1.66654445340675,3.9705421602415822,4.632993580470766
2024-03-22,36.19105266970345,13.484023576018004,23.58584273273991,0.0,7.3144271142524335,6.207063646756049,2.997374799238334,1.6652082217990742,3.9423804651093084,4.612626774383436
2024-03-25,36.12594578879806,13.461584918359987,23.76419568279641,0.0,7.268089629498197,6.2101556662359965,2.965547172609007,1.6660377374207904,3.9235188716259612,4.614924532655589
2024-03-26,36.050165095675524,13.415064855445491,23.862905617251247,0.0,7.26770821879925,6.209829773197525,2.9653915483008975,1.6659503080342122,3.944137354270997,4.618847229024853
2024-03-27,36.022716292892916,13.414707283673788,23.883093387353107,0.0,7.2675145017108855,6.209664253324315,2.9653125072883384,1.6659059029709766,3.9523617547986416,4.618724115987033
2024-03-28,36.00764597215753,13.407115520340234,24.04598248992383,0.0,7.270172959289531,6.2119357491694505,2.899736607258174,1.6665152915276864,3.8704817645730514,4.62041364576051
2024-04-02,35.952523600293645,13.323989597455526,24.183832726018277,0.0,7.270282003614725,6.2120289211401465,2.8997801000090826,1.6665402873615418,3.8705398173971806,4.620482946709874
2024-04-03,35.92132082654114,13.381690116207881,24.23347863136088,0.0,7.234359082431712,6.209803910135682,2.8987414630814454,1.6659433695870376,3.8358346084741544,4.618827992180062
2024-04-05,35.804858532438146,13.49870180746742,24.386682169961116,0.0,7.2390382956378225,6.213820436842829,2.9006163809809586,1.667020908609746,3.667445998941442,4.621815469120522
2024-04-08,30.95303389611526,13.49926439636741,29.341040847882173,0.0,7.239339998916392,6.214079411850512,2.9007372707229755,1.6670903854729742,3.5634056989484826,4.622008093723822
2024-04-09,30.930798456257858,13.39266355561041,29.645903312641142,0.0,7.24254564012929,6.266865916588557,2.9020217418134635,1.6761677301853624,3.3189788886257428,4.624054758148176
2024-04-10,30.975931462347646,13.41549698736053,29.107535315919918,0.0,7.254893607423798,6.695218452907513,2.9069694592786206,1.695732184579195,3.324637485037043,4.623585045145736
2024-04-11,30.950121542715376,13.373875416628382,29.370985122503363,0.0,7.25497239184369,6.695291159542564,2.907001027474501,1.6957505993601258,3.1283674850264385,4.623635254905564
2024-04-12,30.95529321335773,13.334335914981077,29.434376853731692,0.0,7.256184675539515,6.662990533958276,2.9074867784545204,1.6960339540984704,3.1288902256644193,4.624407850214301
2024-04-15,30.95529321335773,13.334335914981077,29.45108654786074,0.0,7.239474981410465,6.662990533958276,2.9074867784545204,1.6960339540984704,3.1288902256644193,4.624407850214301
2024-04-16,30.51011688525398,13.331584746194524,29.89190223170394,0.0,7.237981317404484,6.661615811459984,2.906886899546175,1.7082137096471057,3.1282446663219607,4.623453732467838
2024-04-17,30.492423609602888,13.369363650032579,29.33683612610054,0.5429607230566182,7.238084100439381,6.661710409810047,2.8818684531466663,1.733297692834589,3.1199358471022602,4.623519387874434
2024-04-18,30.4011960293829,13.367632872433276,29.370622945890528,0.5428904321825448,7.21209058753273,6.66084799485507,2.9065518523003937,1.9335251546193712,2.9817212967564384,4.622920834046747
2024-04-19,30.346906986164647,15.096530094922302,27.56655627894546,0.5428904321825448,7.21209058753273,6.66084799485507,2.9065518523003937,2.0629836422936703,2.9817212967564384,4.622920834046747
2024-04-22,30.470916903649325,15.095899678037657,27.427600232180367,0.5428677615891827,7.211789417419373,6.660569844113434,2.906430477431317,2.083777023330786,2.9774208770237487,4.62272778522481
2024-04-23,27.175999712499344,15.106320919266638,30.39675926583698,0.5432425226845541,7.1582649335280095,6.665167874475876,2.908436890680382,2.4571277179885986,2.962761142948837,4.62591902009078
2024-04-24,27.164924286047388,15.106017919957745,30.454651441694953,0.5432316264438469,7.141406535327189,6.665034185984123,2.908378553883981,2.44872102381611,2.9418081924343715,4.625826234410297
2024-04-25,27.04801433543172,15.106863823428135,30.410388507583942,0.5432620462090338,7.141806438240299,6.6654074131031456,2.9168992942608125,2.657805087607273,2.941972927162768,4.567580126972877
2024-04-26,27.016106792530405,15.104818666965281,30.42298506315193,0.6058640959087042,7.103234227895153,6.664505054995747,2.916504406512245,2.657445275847834,2.9415746449636395,4.56696177122906
2024-04-29,26.965217840715283,15.067045225309636,30.025974502308195,1.2670488930827466,7.085470783686413,6.647838764694016,2.9258826412634478,2.6507996578967985,2.9342184892442553,4.430503201799209
2024-04-30,26.928559282191834,15.066869392123717,28.258444949035223,1.2670341065575683,7.085388095881139,6.647761184076716,2.925848496063858,2.6507687229296497,4.738874273539326,4.430451497600971
2024-05-02,26.932884383828476,15.071995357074957,28.21802735723506,1.2674651697235926,7.087798646480616,6.650022847727402,2.9226746183428896,2.651670552448042,4.76550226642785,4.431958800711114
2024-05-03,26.911062783724194,15.072196446380504,28.239250584542724,1.2674820801382223,7.087893211299269,6.650111571777844,2.9227136124239927,2.6517059308154916,4.765565847361803,4.432017931535954
2024-05-06,26.900773518257232,15.07259864108953,30.062058245691283,1.267515902321222,7.088082348506833,6.717000390261475,2.9227916037078177,2.6517766903825564,2.801877257762701,4.515525402019352
2024-05-07,30.915920422899262,15.07912685310254,26.014558006903798,1.2673637167108576,7.095569229743025,6.716193906648657,2.922440675704971,2.6723031000383544,2.8015408474661063,4.51498324078243
2024-05-08,30.903037071609546,15.07284304573943,25.978713828510468,1.266835578077077,7.092612348313108,6.780070676090146,2.921222829710628,2.662855047339645,2.800373383117749,4.5214361914921986
2024-05-09,30.886368182424324,15.07284304573943,25.99538271769569,1.266835578077077,7.092612348313108,6.780070676090146,2.921222829710628,2.662855047339645,2.800373383117749,4.5214361914921986
2024-05-10,30.886368182424324,15.07284304573943,26.091228830510733,1.266835578077077,7.092612348313108,6.696726230164021,2.921222829710628,2.662855047339645,2.7878717162288305,4.5214361914921986
2024-05-13,30.882893546787148,15.075418773210183,26.045672225301864,1.2670520616687575,7.077152633926152,6.697870602308202,2.921722023782234,2.7466687784201027,2.763340516073639,4.522208838521717
2024-05-14,30.875172405171945,15.071649714359529,26.08082937825799,1.2667352814944144,7.075383249926038,6.679528474459033,2.9209915537091593,2.7459820740290097,2.7626496435223578,4.521078225070525
2024-05-16,30.84682846658449,14.989036376228562,26.14876358160045,1.266796513309281,7.075725261839338,6.679851351430188,2.958636593584176,2.7461148101013686,2.762783185276491,4.5254638600456545
2024-05-17,30.838806126862146,14.987162788837253,26.157994778450817,1.2666381673079021,7.074840816081639,6.679016388797919,2.962433345249732,2.7457715534733804,2.762437845148484,4.52489818979073
2024-05-20,30.599379332057346,14.979485975003373,25.67817884098674,1.2659893623578051,7.071216898959057,6.675595223222243,2.9609159099881563,2.7360362206219673,3.593910591167059,4.439291645636252
2024-05-21,30.559412195347434,14.97912417306656,25.71503767476686,1.2659587847128813,7.07104610671866,6.675433986495885,2.9608443945094036,2.7359701366985627,3.589659448758236,4.447513098925517
2024-05-22,36.1249412869892,18.583292525708803,10.693563055275176,1.5190430029081678,8.484654667559438,8.009953729150634,3.5527617600911428,3.382868792660624,4.312283261545226,5.33663791811159
2024-05-23,36.08696130156119,18.584165431553405,11.693482699586141,1.5191143563302594,8.48505321397625,8.010329977623046,3.5529286426013633,3.3830276948539004,3.3180655677739876,5.366871114140456
2024-05-24,35.956945207532094,18.575495729484043,11.703011837570552,1.5184056740422556,8.481094850407073,8.006593077268867,3.5512711652764595,3.4813445881824086,3.326507167474152,5.3993307027621
2024-05-27,35.86474080347726,18.591797436798874,11.60082217392694,1.51810540445524,8.479417686726965,7.990028444501263,3.5505688900252483,3.9800329189171917,3.0811547189107995,5.34333152226022
2024-05-28,35.79441930211825,18.88419987001201,11.256939930972583,1.5175249168606004,8.476175357991117,7.986973246634739,3.5492112364733117,4.1082993637377445,3.084968416512668,5.341288358686982
2024-05-29,35.72589682462861,18.875003866806235,11.361225563031935,1.516785930613031,8.47204773085831,7.983083845331743,3.517546319349299,4.09631989813585,3.0635084256460563,5.388581595598926
2024-05-30,35.703950152082456,18.885566936237137,11.296712464374387,1.5168328530029298,8.472309817101891,7.9833308052785785,3.5176551360758737,4.186259091017955,3.048634451265757,5.388748293563041
2024-05-31,35.66094267729451,18.907024333689524,11.239752043604886,1.5165528753144104,8.47074599435483,7.981857238496897,3.517005845712695,4.285259604918021,3.0480717329510023,5.372787653663223
2024-06-03,35.57288249659274,18.766059416231197,11.5436651856247,1.5132313163220912,8.452193339193787,7.964375349063639,3.509302888181166,4.27587401552854,3.041395836423677,5.361020156838461
2024-06-04,35.47416440300565,18.77287508672252,11.551688613146387,1.512978267858867,8.450779930343277,8.032720145803326,3.5087160488174383,4.27515898714068,3.0458641445053507,5.375054372656502
2024-06-05,35.328575369598916,18.70074247256662,12.106907316956994,1.508364476428828,8.42500947689523,7.7899086447146715,3.4682459507360224,4.277007166715953,3.0365758538632983,5.358663271523468
2024-06-06,35.328575369598916,18.571737616029946,12.23591217349367,1.508364476428828,8.42500947689523,7.7899086447146715,3.4682459507360224,4.277007166715953,3.0365758538632983,5.358663271523468
2024-06-11,35.223713137445415,18.467143029581067,12.991113213035538,1.5038873509222193,8.400002374558975,7.390814810124328,3.4579515075481293,4.264312159522872,2.9583047231956816,5.342757694065779
2024-06-12,38.34552224282521,18.597019142334126,9.898948786822345,1.501591983869741,8.38718154148296,7.379534289149318,3.423036989545166,4.257803585841173,2.8747583375400962,5.334603100589868
2024-06-13,38.184016144710284,18.577272076855138,10.663107461994306,1.4999975328987945,8.289460050230181,7.371698401811839,3.41940227071995,3.7598622370686887,2.906245219991414,5.328938603719402
2024-06-14,38.11120804806759,18.735120587930858,10.65678895510176,1.4984153272115182,8.33000625982719,7.3146327157299105,3.415795466307835,3.7263223268812755,2.888392703111676,5.323317609830394
2024-06-17,37.424851212954295,18.501536353545504,12.917746369615577,1.4812923496122816,8.20070731709694,7.143337449117121,3.3767618364516814,3.654504152003984,2.8505132385631073,4.448749721039516
2024-06-18,37.41755827311072,17.76717257882691,14.717766490537654,1.4810036917914395,8.233211312919517,7.063997872031537,3.3761038105640386,3.6537920027749333,2.815855703471882,3.47353826397137
2024-06-19,37.153126911989574,17.68120691811764,15.844048555202503,1.4738379224315223,8.193375292464712,7.029819037913511,3.3597686850165953,3.6361132954725055,2.7537498024378446,2.8749535789535945
2024-06-20,36.89172708112374,17.678378572273402,16.224456754623912,1.4736021623172781,8.19206465235592,6.863883756056796,3.3592312450193216,3.6646159036574413,2.709682923471574,2.942356949100618
2024-06-21,36.868151255942365,17.783469177258873,16.397531543967677,1.473473597679667,8.191349934469201,6.785733673524781,3.165060063436916,3.606132752216027,2.690058706290181,3.039039295214313
2024-06-24,39.1197356258178,17.823142052624586,14.156958106158998,1.4743497099313942,8.021626382324099,6.789768400999842,3.157242306464927,3.5985772525299167,2.875951901280647,2.9826482618677876
2024-06-25,41.87285058533848,18.04805773828039,11.890205791464261,1.472915316090534,8.013822147413627,6.783162639890616,3.154170627549137,3.5369348050858216,2.8343929602400078,2.3934873886471175
2024-06-26,41.81868357984943,18.03481081604493,11.925052651964464,1.4718342249872909,8.00794015831901,6.778183930862523,3.151855527851074,3.5343387639497443,2.8081047713573315,2.469195574814205
2024-06-27,41.72230711204812,18.108934063170924,11.91495328910466,2.050250478714145,7.9640625906655576,6.769694976886327,3.1479081642521423,3.191427631960697,2.804587918995764,2.3258737742016597
2024-06-28,41.29213618728503,17.979586773588494,11.705121262055977,2.046535514631281,7.964112262126447,6.757428586046682,3.142204292511707,3.6683183752824844,2.8477734755482444,2.5967832709236536
2024-07-02,41.241419117703835,17.996687335428526,11.79055697551408,2.0462846420546246,7.9631359891276645,6.756600233199231,3.141819108437642,3.6678686980224398,2.799162953753967,2.5964649467579903
2024-07-03,41.23983104181869,17.997173734261523,11.790875640446489,2.046339947258484,7.866825740639925,6.756782844721408,3.1419040227954547,3.6679678299916216,2.7992386070988693,2.6930605909675327
2024-07-04,40.82351487585596,17.99755592321815,12.167583356339058,2.046383403444488,7.866992800977631,6.756926332128027,3.1419707444395324,3.7066567307673743,2.833082683542251,2.6593331492875305
2024-07-05,40.52752264814748,17.986357572068425,12.497648605707594,2.0451101127801055,7.842804347595404,6.704488341425345,3.1400157627826615,3.704350392960191,2.8313198967026456,2.72038231983014
2024-07-08,40.326861549162665,18.010718762072578,12.770124654019824,2.0424029834497923,7.832422762003212,6.599273790863715,3.1358592977023934,3.6994469134184915,2.8179380785804913,2.764951208726841
2024-07-09,40.28270321461224,18.049498111233465,12.818467425641558,2.042430530868158,7.818077244337313,6.570460481377754,3.135901593384837,3.6994968106291166,2.8179760862213974,2.7649885016941576
2024-07-10,40.06367752131492,18.04292743247265,13.791306843407423,2.0416870113072862,7.791154679941484,5.865034857953479,3.08660701473578,3.717411256436852,2.783243142772669,2.8169502396574586
2024-07-11,39.7483296598982,17.933217141330854,14.234449071200588,2.036882954172055,7.67674283199751,5.851234524013121,3.08414824664731,3.7086642467472326,2.800714061986576,2.9256172620065604
2024-07-12,39.66018484714563,17.932286762869165,15.03112810560498,2.0367772803258846,7.69075572123052,4.95743904079319,3.0839882404934382,3.708471840593355,2.8053724804488596,3.093595680494975
2024-07-15,38.47874913614375,17.905820471473547,16.365564770022267,2.034861399063196,7.683521462028718,4.943177455271443,3.0810873070721034,3.6089994624894413,2.8075328265376642,3.090685709897873
2024-07-16,36.32067048760116,18.50945153269395,17.002486487524358,2.0352716415617826,7.6370688248226335,4.9441740349260295,3.08170847613836,3.609727062392596,3.7681326382688676,3.0913088140702554
2024-07-17,36.26242269867437,18.55903896246043,17.003939355243816,2.0354455561518945,7.6377214147114705,4.944596516123705,3.081971809079047,3.610035514684492,3.773255205507992,3.0915729673627825
2024-07-18,36.13110785194877,18.541415075427015,17.0501404754391,2.0335126725248456,7.630468542422239,4.939901067690074,3.155781458776765,3.6066073814591606,3.7888561587137457,3.122209315598289
2024-07-19,35.958319410593866,18.61394032946578,17.51164454596141,2.041466813164379,7.616982307608605,4.95922362631913,3.1681253845805704,3.235532307656752,3.760343351607029,3.134421923042479
2024-07-22,33.03342632601237,18.614585630464365,20.51196369915055,2.0415375859588436,7.617246370252101,4.959395550796248,3.091196061758438,3.2356444758592993,3.779733502305878,3.115270797441915
2024-07-23,33.03125547678613,18.613850707865577,20.55448667949318,2.0414569839976733,7.616945633689433,4.92068169256043,3.0910740182228924,3.235516729354803,3.760325246467413,3.1344068315624654
2024-07-24,32.98830983745474,18.690778830598568,21.17065326246052,2.041445189122564,7.616901625452585,4.891764887142747,3.1006856174408752,3.283645327786765,3.7603035205300053,2.455511902010631
2024-07-25,33.65378878999278,18.72023093577099,20.43329324031754,2.0399326437334615,7.611258118835698,4.888140485927352,3.098388260764975,3.377435650709646,3.7575174404618714,2.4200144334856866
2024-07-26,33.57116807811885,18.624240668875338,20.61156406094086,2.0399581616127986,7.611353329413791,4.8882016325438755,3.0984270190534016,3.3774778996513786,3.757564443914141,2.420044705875561
2024-07-29,33.2258856254602,18.62929578278174,21.69035232517289,2.0405118604751893,7.613419252999408,4.889528420383944,3.099268014495334,3.4987078362392983,3.758584346771516,1.554446535220486
2024-07-30,33.221523020091205,18.629170268017504,19.76520796718263,2.040498112539246,7.613367957634639,4.889495477216683,3.099247133196402,3.4986842637170565,3.758559023332903,3.484246777071731
2024-07-31,33.183099729214106,18.611722259831375,19.847663702381684,2.0385869899686138,7.606237306911194,4.884915994830451,3.0963443904240258,3.533871315157856,3.7550387716167153,3.4425195396639796
2024-08-01,33.16749059263062,18.6080362104405,19.83411880300959,2.0381832480565154,7.604730892512753,4.883948537795801,3.0957311597839525,3.5331714323621197,3.787944338369184,3.446644785038966
2024-08-02,30.795492784417032,18.608608704848525,22.219092211400717,2.0382459547547858,7.6049648594860155,4.8840987972426,3.0958264029766083,3.533280133831999,2.494928421032391,4.725461730009326
2024-08-05,30.68317065083858,18.54733763533184,22.481328087118342,2.031534786200129,7.57992460322784,4.868017317875782,3.0856330243228376,3.5216463864554126,2.4915049264718565,4.709902582157375
2024-08-06,30.64287604155083,18.55427184428791,22.70063154504216,2.0322943068917785,7.5827584752424375,4.965700240424251,3.0867866359393994,3.522963008409097,2.497229561062775,4.414488341149358
2024-08-07,26.672950859717844,18.54124336974525,26.602732666021005,2.308674581301269,7.577433999208728,4.636508287758565,3.0941987126983808,3.7647680931593297,2.452368019971472,4.3491214104181575
2024-08-08,31.092340176162974,21.5786224574243,14.387947732650987,2.69523089517453,8.846172772128853,5.412828851719803,3.612280411374993,4.4510452127778555,2.8462085594270454,5.077322931158658
2024-08-09,30.978318598418316,21.5740623752601,15.888774219806095,2.694661328031969,8.8443033629597,5.411684990736402,3.611517049603013,4.338292926458108,2.8120635850624076,3.8463215636638894
2024-08-12,30.92273505763114,21.556515609062338,15.892609561730733,2.69246968737187,8.837110052743359,5.407283521526909,3.6085797054818016,4.334764475934795,2.809776457983508,3.938155870533545
2024-08-13,30.92273505763114,21.556515609062338,15.898195598426526,2.69246968737187,8.853868162830736,5.407283521526909,3.6029936687860085,4.256559962193704,2.8041904212877156,4.005188310883052
2024-08-14,30.919956695301842,21.540623851325005,15.84297242733112,2.6925779814156257,8.854224274987068,5.407501008320178,3.6254836305783007,4.295834995246092,2.8043032088602575,4.016521926634512
2024-08-15,30.801253582262145,21.485193316462485,16.016468629718393,2.6926321317043467,8.854402341807862,5.4076097582776095,3.625556542481579,4.295921388549051,2.804359606048925,4.016602702687604
2024-08-16,34.247838449227025,21.4813887572536,13.306055024543772,2.6935560304360657,8.857440473529385,5.4094652229504385,3.6268005472054075,4.409161219946173,2.7997335503080265,3.1685607246001024
2024-08-19,34.247838449227025,21.4813887572536,12.495752899205122,2.6935560304360657,8.857440473529385,5.4094652229504385,4.375631476828712,4.409161219946173,2.8612047460233723,3.1685607246001024
2024-08-20,34.11070016665046,21.482373165140434,12.663981928875684,2.6936794655561105,8.857846375324554,5.409713117548372,4.37583199487642,4.392597634703533,2.7998618511278246,3.213414300196605
2024-08-21,34.03339043296269,21.476612058860667,12.867306495390126,2.69295707918076,8.85547089315665,5.408262349889991,4.374658491698206,4.279678677702203,2.7991109889409973,3.2125525322177113
2024-08-22,33.88120443089122,21.486964946667676,13.082268844905412,2.690056390725668,8.845932322199552,5.402436900876445,4.369946377465141,4.275068869908426,2.7905149281386596,3.1756059882217946
2024-08-23,33.29112215172149,21.410552646641086,13.762667538411247,2.6888708639085475,8.842033857458604,5.411213149359524,4.3680205112871215,4.262027676402759,2.789285128535837,3.174206476273783
2024-08-26,33.263595758616496,21.412224941057804,13.786058510383087,2.689080881081256,8.842724474095002,5.411635798026595,4.368361680262704,4.262360566693111,2.795081994650849,3.1688753951330986
2024-08-27,33.251164737062346,21.414423211047566,13.809792160691867,2.689356953550007,8.8268935695355,5.412191379550844,4.3688101548333105,4.262798158739015,2.7953689496443017,3.1692007253452363
2024-08-28,33.23375545130318,21.414638283436517,13.731815970253852,2.689383963683273,8.82698222105174,5.4122457360431016,4.3688540322904625,4.357694762731611,2.795397024492365,3.169232554713899
2024-08-29,33.176143098548785,21.418797198925823,13.717740657319336,2.6899062662538427,8.828696500443108,5.41329684287599,4.369702503063815,4.3585410662743795,2.8573278180953676,3.169848048199549
2024-08-30,33.1491503065191,21.41671753927607,13.788951027254697,2.6896450896120547,8.827839277523383,5.412771238430899,4.369278226485973,4.374858403020438,2.795668443766887,3.175120448110497
2024-09-02,29.369400136606533,21.417315101271868,16.45115423591859,2.6897201351779683,8.82808558890362,5.412922263739894,4.369400136606533,4.374980468837193,2.795746447560502,4.291275485377297
2024-09-03,29.356504929786535,21.417840983412614,16.50178240187861,2.689786178740198,8.828302354288367,5.373991888229898,4.369507423140197,4.375087892390695,2.795815094499666,4.29138085363322
2024-09-04,29.556078441948376,21.563445296944035,15.934138788132127,2.708072077417151,8.88831955699986,5.410525748034681,4.399212524102966,4.404830930902586,2.814821806609943,4.320554828908276
2024-09-05,29.549437611500316,21.558600297483967,16.009198635707964,2.7074636121384246,8.886322478014497,5.409310079853325,4.398224083619059,4.347669783807345,2.814189356185375,4.319584061689727
2024-09-09,25.692604435183274,21.544949118442208,19.81630096014802,2.705749211852304,8.880695545955074,5.405884836128151,4.39543907236588,4.367371134483595,2.9190655397576726,4.271940145683825
2024-09-10,25.696931994529198,21.554192596452065,19.696119010135355,2.706204957408152,8.88219137472966,5.406795381709648,4.396179422511583,4.368106756978303,3.0262333444875393,4.267045161058497
2024-09-11,25.696931994529198,21.554192596452065,19.78595153984185,2.706204957408152,8.88219137472966,5.406795381709648,4.396179422511583,4.300732359698432,3.0037752120609156,4.267045161058497
2024-09-12,25.696931994529198,21.554192596452065,19.78595153984185,2.706204957408152,8.88219137472966,5.406795381709648,4.396179422511583,4.323190492125056,3.0037752120609156,4.244587028631873
2024-09-13,25.696931994529198,16.781839455794533,20.796567499039913,8.42741419309053,8.88219137472966,5.406795381709648,4.396179422511583,4.323190492125056,3.0037752120609156,2.285114974408958
2024-09-16,25.671356970067745,16.78181950844423,18.22460697427723,11.03446727545196,8.879210188079858,5.404980664425349,4.394703904719676,4.321739472074267,3.0027670357918606,2.284348006667827
2024-09-17,25.63759760406985,16.78183834655675,18.320042566375257,11.034479661983468,8.879220155268488,5.404986731683662,4.394708837911015,4.321744323360768,2.9410312018714837,2.2843505709192633
2024-09-19,25.63759760406985,16.78183834655675,18.43229566568333,11.034479661983468,8.879220155268488,5.404986731683662,4.394708837911015,4.321744323360768,2.9410312018714837,2.1720974716111914
2024-09-20,25.63759760406985,17.65741252115971,17.584784765907386,11.034479661983468,8.879220155268488,5.404986731683662,4.394708837911015,4.321744323360768,2.9129679270444657,2.1720974716111914
2024-09-23,13.643333924566173,17.65840362642766,29.575861534765615,11.035099024016775,8.879718543232219,5.405290111967526,4.394955511599764,4.3219869015732035,2.9131314310603798,2.172219390790688
2024-09-24,15.365385174685105,19.890670858080757,20.720186438684763,12.430088654477677,10.00223817466108,6.0885937814150575,4.906281177962705,4.86834601421557,3.281391664127118,2.446818061690163
2024-09-25,15.360783024355698,19.89175244695111,20.21548344672349,12.430764561572119,10.002782063279293,6.594754546144313,4.906547965300083,4.868610738764258,3.2815700953488958,2.4469511115607374
2024-09-26,15.335461239452645,19.884334607970167,20.26482950415574,12.426129001674937,9.999051923016149,6.592295294377903,4.904718263122965,4.866795183768922,3.280346364124767,2.446038618335809
2024-09-27,15.317629939520714,19.881870866364522,18.645253866480733,12.416695718955735,9.991461153300088,6.082033559183302,4.90099485142912,4.86310056134075,3.2904875226734167,4.610471960751621
2024-09-30,15.110242228683427,19.56855665218714,19.900205971682634,12.256063197897394,9.83726740909567,6.0033514036496385,4.8375915776034475,4.60693321630019,3.3289612144848464,4.550827128415614
2024-10-02,15.080047343175732,19.553977449697875,19.953902697315144,12.246932037625365,9.829938329284246,5.998878714259017,4.79661122531614,4.6657945555347915,3.326481031582882,4.547436616208808
2024-10-03,15.052976803674783,19.527264764577954,20.119490188467033,12.230201505944649,9.816509652279072,5.990683647113274,4.790058575573439,4.908254826139536,3.023335672374923,4.541224363855338
2024-10-04,15.033345971446153,18.863937248662122,21.550261360316743,12.219604820714903,9.80800427624014,5.985493103941226,4.7859082970246565,4.282455606038947,2.9336996314229062,4.537289684192207
2024-10-07,15.076201348729562,18.958321636441898,21.26775588119701,12.264580565069028,9.844103830965881,6.007523440570434,4.784808389322453,4.298217705662543,2.944497470352279,4.553989731688906
2024-10-08,15.066069842410451,18.94393045699971,21.62115632204557,12.263341217800933,9.84310907512201,5.957014681078276,4.784324879986427,4.029561763326248,2.9379622144375577,4.553529546792818
2024-10-09,14.922117567898063,18.994201182109695,21.937681639807874,12.203463896741066,9.732976292009152,5.927928800298941,4.760964806103966,3.9912651503583447,2.9981043042349618,4.531296360437934
2024-10-10,11.949072559270975,15.16644803775998,37.439744447836866,9.776143226962661,7.797046073182836,4.74883864788878,3.7940983123970047,3.2968377209950384,2.4017686564714986,3.630002317234356
2024-10-14,11.902785175751047,15.126582215702086,36.7858641345264,9.750446110186985,7.766632049111301,4.736356070818195,3.729570434822285,3.268333665622188,3.312969481996392,3.620460661463122
2024-10-15,11.87948008685048,15.05507470529332,36.79842955295797,9.745892943894194,7.763005264566789,4.734144334394178,3.72782883713552,3.365951835658269,3.3114224244767656,3.6187700147725135
2024-10-16,11.878082199929803,15.055313529258962,36.72961112972852,9.746047546435008,7.763128411860236,4.754048625143018,3.727887973000573,3.4155782093050466,3.3114749547398707,3.6188274205989606
2024-10-17,11.868284139443096,15.051060611617217,36.75392680535911,9.743294422930344,7.76093543555896,4.752705672222889,3.7268348962581985,3.4146133557472056,3.310539508910208,3.6178051519527723
2024-10-18,11.849446017560535,15.050046235407105,36.65729404430472,9.742637767142037,7.760412382169089,4.752385360472642,3.7265837237491413,3.533316748714279,3.3103163929048227,3.6175613275756295
