date,HUATAI FINANCIAL HOLDINGS (HONG KONG),CMB WING LUNG BANK LTD,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BOOM SECURITIES (H.K.) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,INTERACTIVE BROKERS HONG KONG LTD,HAFOO SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-05-16,33.42377019408446,27.047306118625762,26.04193829367431,3.584026681742731,2.3370091944569946,3.1188667959737537,1.2759779038992018,1.684462105348812,1.4866427121939692
2024-05-17,33.40460390587204,27.03179630445971,26.02700499045782,3.56399821424448,2.3305338569226124,3.117078335259697,1.282093175787761,1.6852079193098142,1.5576832976860648
2024-05-20,33.40917893180711,27.03549852375598,26.03056959559965,3.5602063963092845,2.3308530420525435,3.1175052439057525,1.2814127814736165,1.6837267476009377,1.551048737495119
2024-05-21,33.414047489198076,27.04151679347201,26.029514740220872,3.5224709233915985,2.348495458602258,3.1181992199159403,1.286835098169593,1.6781083116516315,1.5608119653780228
2024-05-22,33.396037156486564,27.02747063455004,26.051048382261733,3.5224642412520484,2.3601863030772567,3.1166782145784513,1.2862074015682077,1.6772897585320607,1.5626179076936444
2024-05-23,33.39117943395632,27.0235392713041,26.047259047495153,3.521951870463067,2.3555648169553303,3.1162248686346934,1.2791752275147905,1.6813239612485371,1.5837815024280115
2024-05-24,33.39918621430316,27.032097232492863,26.05550783496019,3.501669557034627,2.3563107900152884,3.117211731651173,1.271021257963205,1.6818564120523218,1.5851389695271754
2024-05-27,33.402620515190996,27.036262525148057,26.059522647961153,3.496216849333003,2.3566738666919735,3.11769205321183,1.259232567346129,1.682115564129941,1.5896634109869214
2024-05-28,33.40919841366755,27.04158671191344,26.073216557996016,3.5080360424117703,2.3665562382208387,3.118306012879991,1.2594805450155042,1.6824468191403577,1.541172658754526
2024-05-29,33.406624144879885,27.052345200664142,26.07120754638345,3.5017727513622017,2.373223017160611,3.1180657389967337,1.2533905112276822,1.6823171820781389,1.54105390724715
2024-05-30,33.4197945744776,27.06921130158502,26.084159944176537,3.445265946820829,2.3744020545533093,3.1196148205927674,1.2651485694715863,1.6831529715718805,1.5392498167504678
2024-05-31,33.41635977476743,27.122100291868982,26.081479081946323,3.396092584694276,2.3741580196753977,3.1192941946817454,1.2650185407866388,1.6829799814798545,1.5425175300993477
2024-06-03,33.39894921062488,27.19590789081503,26.100397003209842,3.314097738175159,2.365755333514885,3.119507937965681,1.3833073365773132,1.6368423035289446,1.4852352455882731
2024-06-04,33.39465864626192,27.192414194277486,26.0884797702775,3.313671995749518,2.365451418997651,3.1191071933343393,1.389981047441415,1.636632028133422,1.4996037055267513
2024-06-05,33.38465161511148,27.18426572542263,26.080662106006873,3.3315147703688544,2.3647425886938147,3.1181725228178396,1.3895645262310141,1.6361415955806953,1.5102845497667954
2024-06-06,33.37407927280609,27.175656938190603,26.07240281097169,3.330459737207092,2.363993715576909,3.106914260515634,1.3959716691187325,1.6493178457337814,1.531203749879468
2024-06-07,33.34896112422664,27.15520387390865,26.061332633483808,3.3519002938160387,2.3622145160699093,3.1045759208304746,1.3880789860903198,1.697681323098758,1.5300513284754047
2024-06-11,33.34240191942789,27.148470402455576,26.054870401046465,3.3510691483366397,2.361628775521473,3.0661842103620573,1.396285224629459,1.7357372969980416,1.5433526212223965
2024-06-12,33.340691455930326,27.149642684744496,26.070633770335366,3.350042239522503,2.3615076240871793,3.0660269152703203,1.3987785926888578,1.7356482537642919,1.527028463656663
2024-06-13,33.34126159092992,27.150106951106263,26.07107958534774,3.3500995261667645,2.3598379789964503,3.0660793451743733,1.398802512187751,1.7356779338270993,1.527054576263645
2024-06-14,33.34040639574244,27.149410557517772,26.070410868546702,3.349158605105454,2.359777449730713,3.0660007009907013,1.3987666332461761,1.7356334141135312,1.530435375006513
2024-06-17,33.33641606487148,27.146161193074214,26.067290643673836,3.3487577626317573,2.3765928108819776,3.0656337481376874,1.3985992225190342,1.7354256856440338,1.5251228685659883
2024-06-18,33.32644494511118,27.135953966538295,26.057489083192216,3.3466440283613363,2.3756991883534817,3.0644810393653183,1.4228558088519954,1.7347731483300604,1.5356587918961173
2024-06-19,33.32559057555922,27.135258298792436,26.056821063386625,3.3465582325087095,2.388456476195908,3.0515842849715877,1.4253829704095793,1.7347286750188526,1.5356194231570828
2024-06-20,33.32900831662937,27.138041183810685,26.059493348137412,3.3469014423158687,2.3887014268675086,3.051897243414624,1.4255291520626134,1.7349065819467058,1.5255213048152068
2024-06-21,33.31363450462577,27.156433614619807,26.04680487486984,3.3452718223953006,2.3875383584304477,3.050411262237971,1.4248350561223566,1.734061848877928,1.5410086578205822
2024-06-24,33.31334993610763,27.164743745177024,26.046582380363443,3.345243246736733,2.387517963830376,3.0503852053088627,1.4231144643081954,1.7280675638028085,1.5409954943649364
2024-06-25,33.30453072277416,27.18402579469594,26.03968693553244,3.344357643400476,2.386885904001481,3.0495776612484047,1.422737715945069,1.7276100836475838,1.5405875387544445
2024-06-26,33.30310870630313,27.187988794360855,26.038575108915484,3.3442148480645044,2.3867839902078836,3.049447452247711,1.413283543396797,1.7275363192094983,1.5490612372941326
2024-06-27,33.30567054958421,27.187988794360855,26.038575108915484,3.341653004783422,2.3867839902078836,3.049447452247711,1.413283543396797,1.7275363192094983,1.5490612372941326
2024-06-28,33.29856174152861,27.18218575269955,26.033017399689513,3.3622838950919602,2.3862745517556143,3.0487965739961713,1.4129818902166518,1.7271675914853692,1.5487306035365598
2024-07-02,33.29515059145119,27.179401172519945,26.03035054188323,3.36193945814426,2.3860300985361285,3.048484251117179,1.423081278804911,1.7269906580817844,1.5485719494613728
2024-07-03,33.29827924798888,27.180561344925387,26.03146166623107,3.3646441083772767,2.386131947957361,3.0486143778732506,1.4017991622704782,1.7270643759276356,1.561443768448663
2024-07-04,33.30083789463914,27.182649904869262,26.033461929118463,3.364902648325035,2.3777774981173723,3.048848634031288,1.4019068768074416,1.727197083910752,1.5624175301812535
2024-07-05,33.30311257734516,27.18450667207249,26.035240198656773,3.3523249191146083,2.3779399171343014,3.042226184829269,1.4020026369603313,1.7281689020753412,1.574477991811724
2024-07-09,33.30254387753598,27.184042456491404,26.034795608497262,3.3522676732179257,2.3778993102999104,3.042174234326241,1.4019786956956743,1.728139391040222,1.5761587528953804
2024-07-10,33.293734555653046,27.174761473142812,26.025906992872372,3.381850328638104,2.377087464749756,3.0411355967337093,1.4015000420535366,1.7275493819222645,1.5764741642343982
2024-07-11,33.29971186450717,27.1726741251808,26.02390789072847,3.3841509621531705,2.3769048758913414,3.040902001005691,1.3971250563138693,1.7274166853874597,1.5772065388320284
2024-07-12,33.29914347027753,27.172210313624728,26.0234636875132,3.38409319793326,2.37686430439867,3.040850095717222,1.397101208725538,1.727387200036951,1.578886521772905
2024-07-15,33.309946279782615,27.181025441620804,26.031906142530985,3.3851910554261218,2.377635399676925,2.9778069206725726,1.3975544521619843,1.7279475938765159,1.6109867142514749
2024-07-18,33.31279028945781,27.183346162845883,26.034128751727394,3.378649668175852,2.3778384026485893,2.9780611664051273,1.3959661717524032,1.728095126377287,1.6111242606096545
2024-07-19,33.31762501338418,27.18938189306725,26.039909312249716,3.3597580512227867,2.3783663726425113,2.978722408537551,1.3962761290019772,1.7284788288073405,1.6114819910866856
2024-07-22,33.2968367377807,27.177538039623943,26.023661911324368,3.414935234072286,2.376882409256145,2.9768638576249318,1.3954049332616867,1.7274003577502468,1.6104765193056898
2024-07-23,33.29285876670354,27.18282470791445,25.99068538108088,3.414527251965802,2.3765984432580445,2.9551742940763406,1.3824378736366363,1.794609165591263,1.6102841157730445
2024-07-25,33.279497321571704,27.178881850101146,25.986915442598434,3.4182981408237834,2.3762537186077632,2.954745647231125,1.381384118644872,1.81567968157893,1.6083440788422383
2024-07-26,33.2701295553977,27.200233085389236,25.97960044787067,3.4173359322487302,2.3755848326269766,2.9539139229397557,1.380995276130368,1.8254045033471202,1.5968024440494433
2024-07-29,33.27440205938306,27.18822445401684,25.97627681146844,3.4288391146284942,2.37528091801358,2.9535360212140134,1.3808186018901207,1.8277296256025501,1.5948923937829065
2024-07-30,33.27298316024507,27.187065083874824,25.975169121637975,3.432957137145929,2.375179630421964,2.953410075458263,1.380759720521781,1.8276516868920178,1.5948243838021805
2024-07-31,33.26730877359099,27.18242859190377,25.97073930684526,3.4323716793867254,2.374774566423615,2.952906399829436,1.3805242452566724,1.8443940348920211,1.5945524018715116
2024-08-01,33.26645778251893,27.18173325450193,25.97007496494025,3.432283877945525,2.3875040188407493,2.9528308633019695,1.3804889308939905,1.8443468545544788,1.5842794525021828
2024-08-02,33.26730877359099,27.18242859190377,25.97073930684526,3.4323716793867254,2.3875650937113546,2.952906399829436,1.3779661397991245,1.8443940348920211,1.58431998004132
2024-08-06,33.27014572496941,27.18474664019518,25.972954025359957,3.4241366379489295,2.387768699182712,2.9531582161677616,1.378083649242594,1.8445513201186454,1.5844550868148142
2024-08-07,33.274972639466974,27.187296949993033,25.954922143143794,3.423605015362916,2.3879927053133976,2.953435263750106,1.391005750845054,1.8447243648545997,1.582045167270126
2024-08-08,33.27327000390873,27.18590581260515,25.95359406471587,3.4319579430847567,2.3921345694321303,2.9532841404433037,1.3824064659712951,1.844629972792049,1.5828170270467143
2024-08-09,33.271283815968275,27.184282998909076,25.952044811650666,3.4343113585085336,2.3919917752663267,2.953107849464274,1.3840294656888585,1.8445198609272957,1.5844280636166967
2024-08-12,33.2939972470073,27.210521073798482,25.969761590582657,3.436655872613835,2.3910646987419124,2.955123858580743,1.3849743062305935,1.8457790661594415,1.512122286285035
2024-08-13,33.29257674905949,27.209360129107544,25.968653583251168,3.436509246704722,2.3952292119799568,2.954997777373207,1.3849152159043356,1.8457003154658522,1.512057771153717
2024-08-14,33.283207067402145,27.221633705852106,25.960014369835704,3.442190168778863,2.3944323706545143,2.954014713066114,1.3844544843506505,1.845086290604102,1.5149668294557952
2024-08-15,33.25455653498123,27.198201039118388,25.937667718209127,3.5236035652706263,2.3940757933969525,2.9514718663345123,1.3832627314643124,1.8434980210457843,1.5136627301790626
2024-08-16,33.25996686214513,27.193565691495873,25.933247201344134,3.52300304292779,2.3996327709718095,2.9509688515182444,1.3830269841218914,1.8431838365099515,1.5134047589651751
2024-08-19,33.25288281497431,27.196293336568626,25.92772367369817,3.5384399333904657,2.395713829410155,2.950340324056674,1.3827324129205838,1.8427912564061757,1.5130824185748348
2024-08-20,33.252316221561564,27.195829940936395,25.927281893130672,3.5383796421739473,2.39567300901927,2.950290053425936,1.3844127452547346,1.8427598572221486,1.5130566372753285
2024-08-21,33.25288281497431,27.196293336568626,25.92772367369817,3.5384399333904657,2.395713829410155,2.950340324056674,1.3844363345631232,1.8427912564061757,1.5113784969322956
2024-08-22,33.25599942391826,27.198842294850728,25.930153735956154,3.539623612482121,2.3899740817322312,2.950616843151058,1.3845660901300805,1.8387037676927471,1.5115201500866233
2024-08-23,33.253449427696005,27.19675674799292,25.92816546932112,3.539352201999911,2.3897908238243266,2.950390596400586,1.384459924675412,1.8385627799689472,1.519072028120775
2024-08-27,33.25033329666065,27.20357903108464,25.925735779694953,3.539020534596032,2.38956688009872,2.9501141197083305,1.384330189005497,1.8383904909993,1.5189296781518777
2024-08-28,33.2585498112566,27.19837184354742,25.932142307549693,3.548416124727597,2.390157367748066,2.9295404742666133,1.3846722718683093,1.8388447770411147,1.5193050219945816
2024-08-29,33.257983024709986,27.197908333522534,25.931700376393096,3.5483556532237976,2.3901166350929133,2.929490549536341,1.386352857503091,1.8388134397613216,1.5192791302569215
2024-08-30,33.2715912358225,27.20903693618453,25.942310883138685,3.5498075384086407,2.3842750810021656,2.930689212901482,1.3869201132608235,1.8651390336906464,1.460229965590529
2024-09-02,33.28237751740824,27.215068732628506,25.91310407349997,3.5505944724165293,2.36434053684573,2.9313388985487268,1.3966064909315923,1.865552504370161,1.4810167733505348
2024-09-03,33.280388500895505,27.21654193469847,25.91288313271376,3.5505641992724075,2.3643203779618074,2.931313905312908,1.396594583159553,1.8646839764163263,1.482709389569269
2024-09-05,33.28464538326223,27.220023192660403,25.91619764015335,3.525436423519702,2.364622797319862,2.9316888486064494,1.3967732210638057,1.864922487464312,1.4956900059498874
2024-09-09,33.28180734069556,27.21770225507501,25.913987874322224,3.5251358242938173,2.3644211758191473,2.9314388757541394,1.3966541240504016,1.8647634733200418,1.5040890566696632
2024-09-10,33.273296116109236,27.210741816471266,25.907360837260573,3.524234334107581,2.3638165175613177,2.930689212901482,1.4022640358414595,1.86940123440749,1.5181958953395984
2024-09-11,33.2715975509496,27.20795863773183,25.904710971396444,3.4812562194330514,2.3746553292415933,2.9303894551086134,1.403825314881875,1.877733557185653,1.547872964071333
2024-09-13,33.26904542372732,27.20587162727808,25.902723927703867,3.4997395132182536,2.3676548786246827,2.930164677002037,1.4020130580768908,1.8775895239777451,1.5451973703911266
2024-09-16,33.268194801656854,27.205176028274323,25.90206164754592,3.49965003197126,2.3675943424875814,2.930089758629339,1.402829477226263,1.8775415178186254,1.5468623943898343
2024-09-20,33.26706070655649,27.214475459010334,25.901178660014466,3.499530730759459,2.3675136324532837,2.929989873424906,1.4027816555140766,1.8706596195950171,1.5468096626719618
2024-09-23,33.268194801656854,27.240971191119712,25.90206164754592,3.449366350831314,2.3675943424875814,2.930089758629339,1.402829477226263,1.8707233915623616,1.5681690389406584
2024-09-25,33.26450927526536,27.237953374287354,25.899192158162286,3.4549494217333416,2.367332054993908,2.9297651566123304,1.4026740685817034,1.8705161485643007,1.5731083417994074
2024-09-26,33.26252509926363,27.236328672928483,25.89764731181812,3.45474333939877,2.377416293760613,2.9295904006985616,1.402590401265222,1.8704045751987617,1.5687539056678454
2024-09-27,33.307084290545816,27.27281504236495,25.932340355021605,3.3271157691748496,2.3908402762164562,2.9335149427666583,1.4044693414176614,1.8729102092416565,1.5589097732503447
2024-09-30,33.306515220347485,27.273047752932484,25.93256162772969,3.327144158433446,2.390860676523381,2.933539973550101,1.4044813253238704,1.8729261902101433,1.5589230749493994
2024-10-02,33.328412566915375,27.290978400274536,25.949610973348676,3.329331587176338,2.3924325463057046,2.9354686274800192,1.4062585309655589,1.8715960533554978,1.4959107141782995
2024-10-03,33.33666725628463,27.299136490895304,25.957368089080816,3.3243482252159886,2.397418143789479,2.93634612694985,1.4007003048859088,1.8943617538030155,1.45365360909501
2024-10-04,33.31106180934001,27.27816839034471,25.937430582841298,3.3627594558616885,2.4220330348152017,2.934090758877612,1.4004778753106926,1.8929067199507106,1.461071372658078
2024-10-07,33.335813107194696,27.29843703487559,25.956703011730408,3.3652581051506876,2.4281030094218723,2.936270892153499,1.3178202404284027,1.8943132166365506,1.4672813824082929
2024-10-08,33.2801033859133,27.24855359722836,25.95595683731228,3.3741290143469245,2.445361152664464,2.9313638922107486,1.3915025805956782,1.9039370480821993,1.46909249164605
2024-10-09,33.25891691458249,27.195282260724895,25.910888002910305,3.368270318296857,2.4538824687073917,2.9262739949413845,1.4886716745644217,1.9006311316765885,1.497183233595665
2024-10-10,33.23543742741231,27.176083461119653,25.89259593513206,3.305503045478169,2.396864047868148,2.924208160599962,1.6832483856391287,1.8992893608550654,1.4867701758955012
2024-10-14,33.23232817581916,27.173541076022982,25.89017362324471,3.3222033170507115,2.4008921929708893,2.923934594202592,1.6516233222633607,1.8991116779681176,1.5061920204574726
2024-10-15,33.22837178780023,27.16945562687696,25.88709133625629,3.3218078008133136,2.4091101030028925,2.923586492807605,1.655678563553347,1.8988855841883021,1.5060127047010672
2024-10-16,33.22493710716073,27.171821245142862,25.89501870032993,3.3228250328954227,2.40559466804195,2.9244817781924413,1.6442766949522947,1.9028696154207363,1.5081751578636413
2024-10-17,33.225784997237426,27.171664005267875,25.89567953316526,3.3254617993025377,2.405656058070802,2.9245564100592,1.639214718494496,1.9029181760623706,1.5090643023400292
2024-10-18,33.213639093310334,27.1440293685779,25.885550467960915,3.335215255311845,2.3996131469872446,2.9234124731899884,1.6181657755906191,1.9259829120928809,1.5543915069782719
2024-10-21,33.23539244318976,27.163893734068246,25.90449386167864,3.3061710138491054,2.389455974101361,2.925551865726666,1.6091386207356384,1.9027149423399725,1.5631875443106125
2024-10-22,33.23639717403583,27.160542472149395,25.901297974349095,3.3351171354124185,2.3891611823129972,2.925190934755016,1.6097909390798402,1.8999276781000436,1.5425745098053647
2024-10-23,33.242053913696154,27.165165118731498,25.90570630112225,3.3382377198648636,2.3895678107072884,2.925688793878795,1.6092139352020949,1.9002510403523414,1.5241153664447127
2024-10-24,33.23950814258394,27.163084733061066,25.90372236839311,3.3396839091513177,2.3893848108024396,2.925464736302987,1.613345299601647,1.9001055137186065,1.525700486384891
2024-10-25,33.23950814258394,27.1647865740944,25.90372236839311,3.333727465534645,2.390235731319107,2.925464736302987,1.6184508227016523,1.9001055137186065,1.523998645351556
2024-10-28,33.23215588253801,27.158777984131877,25.897992713724555,3.3329900770286627,2.389707034125625,2.9248176515927016,1.6402118767512297,1.899685228623183,1.5236615514841558
2024-10-29,33.225089468332605,27.153002999950086,25.892485820213025,3.332281357181836,2.389198891957768,2.9241957246531887,1.6619774421094622,1.8992812836389095,1.5224870119631204
2024-10-30,33.18613687722954,27.121169230951953,25.86212986244328,3.4558077755102565,2.3863978314040857,2.9207674419249723,1.659179410727013,1.8970545950606348,1.511356974748262
2024-10-31,33.17289125729143,27.11034432833555,25.851807481618554,3.4544284550867026,2.423660027348379,2.919601672748328,1.6924857864419482,1.8962974215378174,1.4784835695912852
2024-11-01,33.16416056997632,27.103209227041543,25.845003611376978,3.453519293010359,2.473961649154212,2.918833270347351,1.6954363120662186,1.8957983399318308,1.4500777270951934
2024-11-04,33.16359745763411,27.102749026892752,25.8445647749865,3.4534606538256343,2.47391964241215,2.9187837098877734,1.6954075243298088,1.895766150139441,1.4517510598918244
2024-11-06,33.1593747245287,27.099298023855166,25.84127397701413,3.453020923405864,2.4736046373109244,2.9184120600806307,1.7087735535027082,1.8955247615357909,1.4507173387660843
2024-11-07,33.16387037913021,27.104359795789996,25.846100767555413,3.453665899684773,2.4749156999350905,2.91895717885998,1.692112174947045,1.8958788191955598,1.450139284901933
2024-11-08,33.16105491376375,27.10205875597127,25.843906548342233,3.4533726987822018,2.4797993242135097,2.9187093723540043,1.6953643445581579,1.8957178675004338,1.4500161745144384
2024-11-11,33.160773393519136,27.101828673477506,25.84368714691148,3.453343381429981,2.479778271996861,2.918684594017531,1.6961989001881987,1.8957017738339577,1.450003864625347
2024-11-12,33.1475473316252,27.091019201116275,25.83337948002699,3.448571587952472,2.4796378306497227,2.9175204865755466,1.6955223770151084,1.8949456796169857,1.491856025421702
2024-11-13,33.15655116336768,27.0966802241884,25.8403965724185,3.449508319651478,2.4803113719403083,2.918312969449274,1.7078666941628677,1.8954604016231031,1.4549122831983874
2024-11-14,33.12645322340452,27.073469361671293,25.818261835348583,3.446553490399458,2.501085807517344,2.9158131591199146,1.7064037452441152,1.89383676099906,1.5181226162957089
2024-11-15,33.125891333294824,27.073010142129526,25.81782390660695,3.446495030041335,2.501043384159513,2.915763701166635,1.7114633941111894,1.8938046377850775,1.5147044707049477
2024-11-18,33.042102659357155,27.004531633989586,25.752520268213487,3.6780282905418757,2.494717241671427,2.9083885645528538,1.7198237206910854,1.8890144457959632,1.510873175186561
2024-11-21,33.04098461372816,27.003617881651614,25.751648880184153,3.677903837098463,2.4946328279240215,2.9082901534088794,1.7197655270157801,1.8889505272140863,1.5142057517748384
2024-11-22,33.0407051141431,27.003389453229115,25.75143104239085,3.667721710911645,2.5039168216765297,2.9082655516634826,1.7205968970574532,1.8889345482444901,1.5150388606833327
2024-11-25,33.06140086358573,27.020303601407708,25.767560999751066,3.594685220890622,2.505485203313289,2.9100872057402327,1.7225210772778863,1.8901177226346537,1.5278381053988133
2024-11-27,33.06112101848601,27.020074890604228,25.767342892668815,3.5946547940176576,2.505463995870826,2.910062573582399,1.7225064971611928,1.8901017239120115,1.528671613696862
2024-11-28,33.055245365547165,27.015272857958383,25.762763496709766,3.5897844981054714,2.505018722497238,2.9095453945761833,1.744203914549597,1.889765813289301,1.5283999367668955
2024-11-29,33.0476940226719,27.009101323426925,25.7568780930945,3.610962941938398,2.5044464606648615,2.9088807201911466,1.743805457915635,1.8893341036029174,1.5288968764937179
2024-12-02,33.0476940226719,27.009101323426925,25.7568780930945,3.6025019741658815,2.5137535252146295,2.9088807201911466,1.743805457915635,1.8893341036029174,1.5280507797164662
