date,BONUS EVENTUS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,KINGSTON SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHEONG LEE SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HUARONG INTERNATIONAL SECURITIES LTD
2024-03-01,0.0,0.0,74.14682941714713,0.0,0.0,0.0,0.0,0.0,0.0,25.853170582852865
2024-03-04,0.0,45.98693349012684,40.048976288045885,0.0,0.0,0.0,0.0,0.0,0.0,13.96409022182728
2024-03-11,0.0,34.86047953307165,30.359200152139664,0.0,0.0,0.0,24.194816032784576,0.0,0.0,10.58550428200411
2024-03-13,0.0,34.86047953307165,30.268726993806748,0.0,0.0,0.0,24.194816032784576,0.0,0.0,10.675977440337023
2024-03-22,0.0,34.86054261193948,30.268781764052456,0.0,0.0,0.0,24.19467886584815,0.0,0.0,10.675996758159926
2024-04-11,0.0,34.845460900208934,30.27578988262305,0.0,0.0,0.0,24.200280649877357,0.0,0.0,10.678468567290658
2024-04-12,0.0,26.291325710370376,22.902932446917987,15.961640771564436,0.0,0.0,18.306950704487367,8.459136706855496,0.0,8.078013659804338
2024-04-15,0.0,26.294925844099954,22.906068599903072,15.963826436979492,0.0,0.0,18.295764281045628,8.460295036553928,0.0,8.079119801417928
2024-04-18,0.0,26.476198282618903,22.3745970520172,16.073878154313913,0.0,0.0,18.421891953945572,8.5186187725081,0.0,8.134815784596308
2024-04-19,0.0,26.294925844099954,22.906068599903072,15.963826436979492,0.0,0.0,18.295764281045628,8.460295036553928,0.0,8.079119801417928
2024-04-23,0.0,26.38525072171653,22.641245646608578,16.018663278040062,0.0,0.0,18.358611488882794,8.489356731510115,0.0,8.10687213324192
2024-04-24,0.0,21.8491750878204,18.714182136814642,15.855637056373444,0.0,0.0,18.017225241180988,8.331493505212892,9.276165600645138,7.956121371952498
2024-04-25,0.1389704519982683,22.517180830124016,16.159505003926437,16.34039936703128,0.0,0.0,18.568074866995723,8.586216417225707,9.49028521843914,8.199367844259427
2024-04-26,0.4847125638916076,22.439221112611296,16.10355703891449,16.28382510365838,0.0,0.0,18.503787872886345,8.55648893884198,9.457427643579912,8.170979725615988
2024-04-29,0.4697545669958427,21.746757527489784,18.69356758696172,15.7813140827017,0.0,0.0,17.9317632502748,8.292439800197277,9.165575969262214,7.918827216116661
2024-04-30,0.4694395364727192,21.73217354495623,18.74809394973919,15.770730693033252,0.0,0.0,17.91973770937716,8.286878658631517,9.159429278212905,7.913516629577032
2024-05-08,0.47260898422252295,21.87889955158522,18.874672773134826,15.877207678937271,0.0,0.0,18.040723838468057,8.34282799156339,8.54611399456979,7.966945187518923
2024-05-14,0.5399058593148406,21.870037505910283,18.86703050022683,15.870779066608051,0.0,0.0,18.033419227856335,8.393440602729305,8.461667831288597,7.963719406065762
2024-05-17,0.5399067702486804,21.87007440522689,18.86706233284402,15.870805843923886,0.0,0.0,18.033280933131667,8.393454764214953,8.461682107887816,7.963732842522085
2024-05-22,0.5399067884673885,21.870075143214493,18.86706296949746,15.870806379471125,0.0,0.0,18.033278167232417,8.393455047445153,8.46168239342029,7.963733111251674
2024-05-24,0.6748834855842356,21.870075143214493,18.86706296949746,15.870806379471125,0.0,0.0,18.033278167232417,8.393455047445153,8.326705696303444,7.963733111251674
2024-05-30,0.6748980608660191,21.87054746549626,18.867470436512253,15.871149137117522,0.0,0.0,18.03150795342056,8.393636318694288,8.326885525984334,7.963905101908764
2024-06-07,0.6748982886097922,21.870554845693785,18.86747680332401,15.871154492823218,0.0,0.0,18.03148029322306,8.393639151119682,8.32688833588473,7.963907789321725
2024-06-20,0.6494751672357963,21.04670067426888,18.15674725949894,15.273295091153027,0.0,0.0,17.35224236984396,11.844410429986658,8.013218118603582,7.663910889409155
2024-07-11,0.6748982886097922,21.870554845693785,18.86747680332401,15.871154492823218,0.0,0.0,18.03148029322306,8.393639151119682,8.32688833588473,7.963907789321725
2024-07-16,83.36786426592803,3.3925001592833417,2.926670974383365,2.461889719981874,0.0,1.22509984704821,2.796993501009332,1.3019981595367298,1.2916439571438512,1.2353394156852604
2024-07-26,83.36856248338451,3.3925285719439415,2.9266954856597622,2.4619103386506325,0.0,1.2251101074297932,2.796179412312723,1.3020090639523734,1.2916547748416098,1.2353497618246547
2024-08-28,83.36856684728039,3.3925235150623796,2.926695638856531,2.4619104675183983,0.0,1.2251101715577184,2.7961795586776774,1.3020091321055456,1.2916548424527907,1.2353498264885707
2024-09-23,83.37750026338709,3.3926415206695073,2.9270092509401775,2.4517042290479654,0.0,1.2252414490805663,2.7964791852210062,1.3021486497893884,1.291793250615606,1.235482201248684
2024-09-26,82.90874871242946,3.3735679580221096,2.900142307859988,2.4379206524688493,0.0,1.7909681684581493,2.780757270422024,1.2948279194096337,1.2845307386929672,1.2285362722368232
2024-09-30,82.92601587124932,3.3742705609997854,2.8799196089265853,2.4384283909614712,0.0,1.7913411680786522,2.7813364104786955,1.2950975893742163,1.2847982640943085,1.2287921358369633
2024-10-02,82.91738139288803,3.3739192229324977,2.8900320112140117,2.438174495281616,0.0,1.7911546488495422,2.7810468102995545,1.2949627403525463,1.2846644874659081,1.2286641907162923
2024-10-03,81.0589396867731,3.2982989839472565,2.8659728015745447,2.383527265802108,2.200601830235601,1.7510091878423868,2.7187147239251783,1.265938514983769,1.2558710786321339,1.2011259262839213
2024-10-04,81.0671914312748,3.2986347485231424,2.8560846241821514,2.383769907244078,2.2008258499936098,1.7511874393775537,2.718991487220646,1.2660673866569103,1.2559989254471549,1.2012482000799563
2024-10-07,81.09195674812253,3.2996424525433485,2.8569571330160337,2.384498128069331,2.2014981830119305,1.7211732877828245,2.7198221153020987,1.2664541591530034,1.2563826221165464,1.201615170882355
2024-10-08,81.10022141104673,3.2999787427715566,2.8979846226718724,2.3847411493757855,2.2017225534814626,1.670428309067779,2.720091673821746,1.2665832325796922,1.25651066908066,1.2017376361027072
2024-10-09,81.10848156301938,3.300314849448549,2.8982797857797054,2.3849840380383136,2.201946801486917,1.6604133277096553,2.720368718325625,1.2667122355565652,1.2566386461552137,1.201860034480082
2024-10-14,81.10848156301938,3.310499965874768,2.888094669353487,2.3849840380383136,2.201946801486917,1.6604133277096553,2.720368718325625,1.2667122355565652,1.2566386461552137,1.201860034480082
2024-10-15,81.12500691582969,3.3111744598223836,2.8886831008274947,2.3854699638245696,2.202395434565269,1.6505644351022464,2.7209229766717082,1.266970320360994,1.2467074869470751,1.2021049060485747
2024-10-17,81.18289871779265,3.313537354611308,2.8907445005902135,2.4177556483661578,2.2039670910148557,1.549797685308826,2.722864660748055,1.2678744459526925,1.2475971527318184,1.2029627428834224
2024-10-23,81.18290492491252,3.3135376079592898,2.890744721612102,2.4177558332240445,2.2039672595267974,1.5497978038039788,2.7228572230875594,1.267874542892427,1.2475972481211821,1.2029628348601078
2024-10-31,80.55060396602357,3.287729797697202,2.8682298749079953,2.398924906526843,2.1868014459500653,2.33681691162623,2.6814198615008356,1.2579995785761924,1.2378802154894497,1.1935934417016179
2024-11-04,80.5505998921522,3.2877346889497616,2.868229729846395,2.3989247852004842,2.186801335351915,2.336816793441002,2.681419725887208,1.2579995149524803,1.2378801528832801,1.1935933813352657
2024-11-11,80.55060192908783,3.2877322433235436,2.868229802377193,2.3989248458636623,2.186801390650989,2.3368168525336146,2.68141979369402,1.2579995467643355,1.237880184186364,1.193593411518441
2024-11-13,80.54245501043182,3.287399720828272,2.8679397085190828,2.4087962558963323,2.1865802167228017,2.336580505984294,2.6811485938715642,1.2578723122095172,1.2377549845115643,1.19347269102475
2024-11-14,80.53430973957407,3.287067265589102,2.8676496733354453,2.4186656693345747,2.186359087529321,2.3363442072384997,2.680877448902068,1.257745103389199,1.237629810159689,1.193351994948023
2024-11-18,80.52616611601474,3.296846870332178,2.867359696808481,2.4184210940375284,2.186138003056977,2.3361079562817295,2.6806063587688915,1.2576179202955744,1.2375046611230565,1.1932313232808531
2024-11-29,80.52829144292703,3.296933884003847,2.867435375026193,2.4184849234197565,2.1861957017921334,2.3361696131735075,2.6780378082421508,1.2576511126023773,1.2375373225806574,1.1932628162323529
2024-12-02,80.879979975191,3.3113324738393026,2.87995823029029,2.469672274740209,2.195743401660446,2.3463722891232264,2.2123816531112364,1.263143610530323,1.242941978221573,1.198474113292385
2024-12-06,80.87998038591664,3.311331982833818,2.879958244915327,2.4696722872817265,2.195743412810895,2.346372301038601,2.2123816643461782,1.2631436169448333,1.242941984533495,1.19847411937849
2024-12-17,80.87998120736792,3.311332016465105,2.8799582741654,2.469672312364762,2.1957434351117935,2.3463723248693498,2.212380671173789,1.2631436297738539,1.2429419971573392,1.1984741315506997
2024-12-18,80.88017835615541,3.3113400879938357,2.879965294200189,2.469678332308074,2.1955050326009773,2.346378044263098,2.2123860639565307,1.2631467087463182,1.2429450268873665,1.1984770528881972
2024-12-20,80.88017876688306,3.311340104809562,2.879965308825297,2.4696783448496533,2.1955050437502432,2.346378056178531,2.212385567369146,1.2631467151608597,1.2429450331993195,1.1984770589743317
2024-12-30,80.8845598252521,3.306102744196811,2.880121308679788,2.469812120579956,2.195623968261698,2.3465051530689767,2.2125054062524576,1.2632151363682824,1.2430123601368088,1.1985419772031163
2025-01-02,80.88464197976418,3.306106102208011,2.8800226639413586,2.4698146291701013,2.1956261983587178,2.3465075364161367,2.2125076534959676,1.2632164194169064,1.243013622665457,1.1985431945631608
2025-01-14,80.88270023409862,3.306441937779965,2.8803152177882962,2.4700655139218193,2.195849230940652,2.3467458955843616,2.212732400902824,1.2633447374428866,1.243139888483313,1.1986649430572542
2025-01-21,81.55372528028488,3.3338730861910513,2.0745836982178902,2.4905578543205107,2.2140665979096736,2.366215142634895,2.231089835276506,1.273825791590908,1.2534533176674416,1.2086093959062425
2025-01-23,81.22096902508721,3.320270186756936,2.474139876740248,2.4803958574024234,2.205032743142812,2.3565604899853794,2.2219865221409667,1.268628315954728,1.2483389659855455,1.2036780168037395
2025-01-24,80.88280293543951,3.306446136156374,2.8803188750874984,2.4700686503037605,2.1958520191346627,2.3467488753804058,2.212608234876281,1.2633463415831805,1.243141466968367,1.198666465069954
2025-02-03,80.84995181276305,3.305103199664315,2.9197647207202264,2.469065414445142,2.1949601583009386,2.3457957267208878,2.211709568386979,1.2628332245280836,1.2426365562660489,1.1981796182043278
2025-02-04,80.78432955872746,3.302420596682875,2.9985603627520825,2.4670613855716006,2.1931786082829547,2.343891750284996,2.2099144236293706,1.261808239839701,1.2416279643010464,1.1972071099279078
2025-02-05,80.75155836246934,3.301080927540457,3.1089012247674517,2.496485299584326,2.1922889173367808,2.2415252239269994,2.209017943585703,1.2612963711927274,1.241124282040886,1.196721447555324
2025-02-06,80.76794063641046,3.301750626220624,3.0892446812309644,2.4969917679039115,2.1927336725629356,2.2419799678478465,2.209466092671944,1.2615522535941674,1.2413760720793159,1.196964229477836
2025-02-13,80.77070580064562,3.3018636646697055,3.0994944187371054,2.497077254698272,2.19280874280344,2.24205672408026,2.195974170012534,1.26159544398809,1.2414185717232322,1.197005208641747
2025-02-21,80.82810007305756,3.3042099121211623,3.1016968660878486,2.4988516347878,2.194366914928893,2.1725916132929757,2.1975345914360433,1.2624919119818778,1.2423007023790986,1.1978557799267482
2025-02-24,80.83630591401794,3.30454536255256,3.1020117569632673,2.4991053235307015,2.1945896917341914,2.17281217942325,2.1876054767352113,1.2626200828510943,1.2424268233936897,1.197977388798102
2025-02-26,80.83631617236178,3.304545781908222,3.102012150616872,2.499105640673864,2.1945899702335043,2.172812455158938,2.187593064080229,1.2626202430809663,1.2424269810609831,1.1979775408246427
2025-03-12,80.83631617236178,3.304545781908222,3.102012150616872,2.499105640673864,2.1945899702335043,2.172812455158938,2.1875016941507752,1.2626202430809663,1.2425183509904367,1.1979775408246427
2025-03-13,80.5908634554107,3.294511804868384,3.396234791020361,2.4915173152961563,2.187926281234629,2.1662148917642043,2.180859528109716,1.2587864022552557,1.2387455478797422,1.1943399821608511
2025-03-14,80.5908626397193,3.2945117715233514,3.3962347566457516,2.491517290078543,2.187926259089778,2.166214869839103,2.1808605181751837,1.2587863895145903,1.238745535341918,1.1943399700724728
2025-03-19,80.5680297517687,3.2915546710889454,3.395272540271433,2.521166958024401,2.1873063789509923,2.165601140940071,2.1802426398920094,1.2584297519548955,1.2383945757283672,1.19400159138017
2025-03-20,80.62513624751907,3.2938877199845904,3.326799257815103,2.522953957292199,2.188856738353092,2.1671361157028035,2.1817879925267123,1.259321725030364,1.2392723479016967,1.1948478978743733
2025-03-25,80.62513706390439,3.293887753337484,3.326799291501249,2.522953982838855,2.188856760516782,2.167136137646557,2.181787002049582,1.2593217377818686,1.2392723604501876,1.1948479099730356
