date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,HUATAI FINANCIAL HOLDINGS (HONG KONG),DBS BANK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,FORTUNE ORIGIN SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,CMBC SECURITIES CO LTD,SDHG INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-03-18,49.90507491980754,14.787755532343292,6.899385922656884,0.0,14.852651372892295,5.422869973898496,4.1679760321403245,2.5242855058339733,0.0,1.4400007404271946
2024-03-19,49.905435772754885,14.78786245944794,6.8997973499745555,0.0,14.85275876924492,5.4225476461837285,4.1661984732338695,2.524303758403801,0.0,1.4410957707562984
2024-03-20,49.902368689031945,14.786953628344794,6.896119648859876,0.0,14.84696546875321,5.420406802190273,4.181487663156287,2.5241486199735026,0.0,1.4415494796901134
2024-03-21,49.89335003915246,14.784281243023981,6.898126407493213,0.0,14.844282237739268,5.430812925284159,4.1807319600864705,2.5256804257381424,0.0,1.442734761482311
2024-03-22,49.889650941904804,14.783506431950258,6.894331280226177,0.0,14.845130729894088,5.430528308539884,4.189548678099173,2.5255480604827483,0.0,1.4417555689028685
2024-03-25,49.86712142322309,14.776830392369869,6.891217889724473,0.0,14.844929714635299,5.402425809852675,4.251782088816111,2.5244075557661194,0.0,1.441285125612361
2024-03-26,49.86495965985484,14.776189809762947,6.890919152160093,0.0,14.844286179890451,5.3875608270374595,4.264241660398309,2.52429812150112,0.0,1.4475445893947831
2024-03-27,49.85856554047425,14.774295078025904,6.8950924453135265,0.0,14.843285735318318,5.386869987070211,4.270557807163383,2.5239744340129286,0.0,1.447358972621473
2024-03-28,49.8581153121828,14.774161664527977,6.889973320722967,0.0,14.84315169882722,5.3904333867265635,4.271964061032269,2.523951642248168,0.0,1.4482489137320438
2024-04-02,49.85469384287778,14.773147800680015,6.889681092155042,0.0,14.844300178083202,5.393675268784427,4.271670901256464,2.523778438286943,0.0,1.4490524778761253
2024-04-03,49.84524222394175,14.770347058107255,6.892347145640587,0.0,14.848347057240588,5.395361051162655,4.275916619156482,2.523299971963334,0.0,1.4491388727873458
2024-04-05,49.836156413815154,14.767440743759838,6.886838999748644,0.0,14.847772155421387,5.394299423079659,4.28337918180959,2.53525935203853,0.0,1.4488537303271982
2024-04-08,49.82905025206388,14.768764438640389,6.8858570020303445,0.0,14.845655004377347,5.393530247304606,4.293237081265891,2.534897848176004,0.0,1.4490081261415362
2024-04-09,49.832558103937224,14.770165140070898,6.884536680789774,0.0,14.845797569783823,5.393909939574201,4.287402077664361,2.535076299222542,0.0,1.4505541889571743
2024-04-10,49.82536304280452,14.778319966554717,6.887513239178598,0.0,14.843654063105808,5.393131141269715,4.287144004073382,2.5347102728806683,0.0,1.4501642701325934
2024-04-11,49.817900362596845,14.776106518038098,6.8825116641790505,0.0,14.841430829061508,5.404955148544596,4.292817776065952,2.5343306322512693,0.0,1.4499470692626812
2024-04-12,49.81277668405895,14.774586822922709,6.8818038106355655,0.0,14.839904415462039,5.408188401053483,4.298871939915898,2.534069981052124,0.0,1.4497979448992337
2024-04-15,49.799385290496275,14.770828919804913,6.880053429910475,0.0,14.836671067207046,5.422867493706573,4.3075195556589465,2.533425442589111,0.0,1.4492488006266586
2024-04-16,49.797049746333826,14.770136181871365,6.884420667504886,0.0,14.835975241338936,5.422613166339985,4.307858680012358,2.5333066273272578,0.0,1.4486396892713864
2024-04-17,49.55409813560276,14.698075118125974,6.846165687692498,0.0,14.763592959657379,5.880271152677465,4.29545739136029,2.5209470411927364,0.0,1.4413925136908954
2024-04-18,49.50061694907279,14.68194632872986,6.838653114538511,0.0,14.747392274896786,5.981580175694932,4.290923117043028,2.51818070454121,0.0,1.440707335482877
2024-04-19,49.50062590304821,14.681683080335198,6.838530496977205,0.0,14.74712785305142,5.981472925515457,4.291204781965271,2.518135553373027,0.0,1.44121940573421
2024-04-22,49.50572948858573,14.676551622825151,6.838649666197756,0.0,14.741973521660457,5.979382315467766,4.292751992069934,2.5240664761055207,0.0,1.4408949170876908
2024-04-23,49.46299704319039,14.663883090368547,6.833104834899824,0.0,14.729427601574471,6.041198199510185,4.3073130697402915,2.5224249979172604,0.0,1.4396511627990272
2024-04-24,49.46179588621242,14.65270461337138,6.8275379726997265,0.0,14.727146501420945,6.036592912173103,4.330334732960127,2.525333683973714,0.0,1.4385536971885804
2024-04-25,49.47970425957441,14.652275785930724,6.822407227709654,0.0,14.8956904620937,5.856796767310021,4.330313107463591,2.525217116590944,0.0,1.4375952733269595
2024-04-26,49.45847471904729,14.65296129833346,6.8193012630536565,0.0,14.88894183751896,5.848920682221169,4.378869186976964,2.525206297047726,0.0,1.4273247158007707
2024-04-29,49.453710348007164,14.651284974392606,6.8185211232761445,0.0,14.887238516999094,5.845570265391965,4.392132193472753,2.524381151058602,0.0,1.427161427401671
2024-04-30,49.44929075129044,14.649975613163429,6.817911763263372,0.0,14.88590806899008,5.841294385508199,4.40210640496562,2.5261216550676076,0.0,1.4273913577512463
2024-05-02,49.44577545327415,14.65072801663417,6.817180675000432,0.0,14.884311845241474,5.8388808450108565,4.410212806841937,2.5258507777144086,0.0,1.4270595802825654
2024-05-03,49.45098973130845,14.653166683336813,6.817899577174047,0.0,14.86532677766387,5.828414924946087,4.431590041065758,2.526295876358459,0.0,1.4263163881465173
2024-05-06,49.46078720220047,14.65649363725609,6.819447559136561,0.0,14.866377801220604,5.812933212356149,4.431702334340968,2.525975578779717,0.0,1.4262826747094373
2024-05-07,49.29620393105257,14.702090893968803,6.8406632815793715,0.0,14.92195334470196,5.829224274943963,4.445489633951265,2.533834044778903,0.0,1.4305405950231653
2024-05-08,49.28072253398433,14.697794536874662,6.838843531551082,0.0,14.927453179036801,5.847958820208272,4.4441905390767,2.533272869226737,0.0,1.4297639900414167
2024-05-09,49.27498039791174,14.696081965876145,6.838046676957276,0.0,14.957263584088453,5.827021058070918,4.443672706839353,2.532977695033338,0.0,1.4299559152227808
2024-05-10,49.29141530635474,14.700983616970264,6.840327401782679,0.0,14.959383233862436,5.796507714114851,4.445154825218657,2.533822530610539,0.0,1.4324053710858293
2024-05-13,49.28982435221784,14.700509120740918,6.839927306124056,0.0,14.958900397399058,5.799906900421617,4.4450113511996125,2.533740747699414,0.0,1.432179824197479
2024-05-14,49.29389032805165,14.701721783103084,6.840491539807118,0.0,14.960134374762857,5.791777566159404,4.445378025436588,2.5339497589666413,0.0,1.4326566237126508
2024-05-16,49.3104263124797,14.706653579738587,6.842786231113274,0.0,14.96515285773136,5.7623274168520275,4.445972314901335,2.5347997903493718,0.0,1.4318814968343467
2024-05-17,49.35442886529739,14.71977717953903,6.8519447772141255,0.0,14.978507131427438,5.675181345793828,4.449939713811511,2.537061739190583,0.0,1.4331592477260926
2024-05-20,49.354960563003374,14.719935756427441,6.850043534476632,0.0,14.978309393975916,5.675960688104514,4.449987653232388,2.5370890710823235,0.0,1.4337133396974107
2024-05-21,49.35699884367456,14.720543666153052,6.852481129167365,0.0,14.978927974118145,5.670269674238824,4.450171430581557,2.5371938487896837,0.0,1.4334134332768147
2024-05-22,49.36825672985958,14.72390128936876,6.852427725532137,0.0,14.952890264313812,5.680004173813477,4.45118647453972,2.537772559818478,0.0,1.4335607827540369
2024-05-23,49.36852272626931,14.723980621821223,6.851566645627795,0.0,14.939500818281246,5.693863990310047,4.451210457554307,2.5377862333494945,0.0,1.433568506786575
2024-05-24,49.59422944424643,14.791296821662495,6.8827107310480455,0.0,14.646959803081222,5.623911507746111,4.471560835647866,2.5493886749463956,0.0,1.4399421816214337
2024-05-27,49.59226099449485,14.79070973875224,6.88009216519866,0.0,14.67163642476165,5.606188119611464,4.4713833544587285,2.5492874868936704,0.0,1.438441715828738
2024-05-28,49.57186989453994,14.784628168066835,6.87726324301955,0.0,14.67732590952228,5.632737383833031,4.469544833223981,2.548239283506355,0.0,1.4383912842880275
2024-05-29,49.60174678090555,14.793538839717407,6.882851747497512,0.0,14.687074153378537,5.574960143117626,4.472238620716208,2.5497751032296714,0.0,1.43781461143749
2024-05-30,49.58465708839453,14.788441901679372,6.881201888504343,0.0,14.70798954520906,5.580976360616454,4.470697764036271,2.5488966085129645,0.0,1.437138843047005
2024-05-31,49.60273136279702,14.793832487651153,6.8804620394922145,0.0,14.68700478361015,5.57615351785646,4.472327393500356,2.5498257156084057,0.0,1.4376626994842372
2024-06-03,49.5807218646273,14.787268235640944,6.879212793529188,0.0,14.716201615104211,5.580533433467044,4.470342952747251,2.5486943185486286,0.0,1.4370247863354322
2024-06-04,49.57687668121239,14.786121423806966,6.87705605974189,0.0,14.723356789430092,5.583707803659825,4.4699962597598475,2.54849665710372,0.0,1.4343883252852674
2024-06-05,49.5610551114968,14.781402698736116,6.874861370822963,0.0,14.75399700955791,5.579762256565912,4.468569740741576,2.5476833501705385,0.0,1.4326684619081895
2024-06-06,49.55739166851163,14.780310090317958,6.8734517600616245,0.0,14.766608258612655,5.573941195169187,4.4682394340030775,2.5474950310825646,0.0,1.432562562241303
2024-06-07,49.55598330516487,14.77618095670862,6.870990832519895,0.0,14.770773849920529,5.597617183924516,4.4702354186075866,2.5467833445693464,0.0,1.4114351085846308
2024-06-11,49.54838591330532,14.77413056729887,6.87093845160406,0.0,14.80332489229585,5.57233162488654,4.473219352315051,2.546429944890909,0.0,1.411239253403399
2024-06-12,49.541422110004355,14.772054129543797,6.869612398927291,0.0,14.818362074108368,5.5690258469153,4.475293459728712,2.5460720555887844,0.0,1.408157925183391
2024-06-13,49.520631631840644,14.765854911682597,6.8667295077931625,0.0,14.839700396225423,5.575334082983274,4.480079469556646,2.5450035748463984,0.0,1.4066664250718584
2024-06-14,49.51113569585774,14.76162753006118,6.865663898431763,0.0,14.80610219523067,5.6263152330001915,4.478796847878093,2.544274954566496,0.0,1.4060836449738692
2024-06-17,49.51817950362312,14.76372762461899,6.86772116674965,0.0,14.792901392948481,5.627115672787558,4.4794340335045835,2.5446369212923723,0.0,1.4062836844752469
2024-06-18,49.74482439719497,14.831301261407493,6.89680293221241,0.0,14.823703073354272,5.233704294753955,4.499936419900099,2.5562837340384488,0.0,1.4134438871383563
2024-06-19,49.739005755904216,14.827840844910344,6.892480775265833,0.0,14.833990323926802,5.234291845181936,4.4997908367754444,2.5594855134602144,0.0,1.413114104575206
2024-06-20,49.71490776484419,14.82065692213807,6.890949239565501,0.0,14.870732816449411,5.231755889422993,4.497610738526421,2.562222618243606,0.0,1.4111640108098091
2024-06-21,49.660413854777794,14.804411582827374,6.878881344986011,0.0,14.879352799275782,5.2260212144986,4.492680780770928,2.5594140938953545,0.0,1.498824328968154
2024-06-24,49.663911519446984,14.805454281897356,6.87792108421435,0.0,14.873357612018523,5.227834043477406,4.492997207671493,2.5595943576417706,0.0,1.4989298936321152
2024-06-25,49.667140570317294,14.806416903720157,6.87782645614246,0.0,14.86836466052014,5.22817394707242,4.493289333605595,2.5597607774853817,0.0,1.4990273511365582
2024-06-26,49.664629050021816,14.805668187040883,6.8803682099715004,0.0,14.867612811326152,5.227909573790094,4.493062121263083,2.5608955139649816,0.0,1.4998545326214843
2024-06-27,49.666153871336725,14.806122755993975,6.879495840810453,0.0,14.866624465189386,5.228070082951302,4.49320006887334,2.5609741395006926,0.0,1.4993587753441242
2024-06-28,49.66265589082871,14.805079962768353,6.871968332356178,0.0,14.883094582366752,5.224270672134441,4.492883613399452,2.560793770437996,0.0,1.4992531757081171
2024-07-02,49.6571368738449,14.801658493859247,6.871463499521713,0.0,14.881280013165824,5.226493743507568,4.499428305304411,2.5636323740090043,0.0,1.4989066967873368
2024-07-03,49.6442299382939,14.797811231124115,6.86552594456145,0.0030685124896820026,14.904487165324234,5.2247742662550145,4.498258809139129,2.5629660319701584,0.0,1.4988781008423147
2024-07-04,49.64862112846295,14.79912014463294,6.864689088581658,0.00306878390937962,14.898223813235848,5.225236414170734,4.498656694449972,2.5631927344743,0.0,1.4991911980822201
2024-07-05,49.612239427945056,14.789082161684721,6.860032890689988,0.0030667024072191487,14.96117828500749,5.219166708568495,4.495605334724024,2.5614541659168313,0.0,1.4981743230561781
2024-07-08,49.64391649909133,14.795834943406694,6.867857614310438,0.003068102681538799,14.978838244529067,5.151344402303644,4.497658054507553,2.5626237409238652,0.0,1.498858398245866
2024-07-09,49.66761138303875,14.797517425219766,6.866472614600892,0.0030684515653281942,14.953105969296995,5.15211067533694,4.498169497620231,2.5629151450828296,0.0,1.4990288382382737
2024-07-10,49.62763802170963,14.772187217019816,6.852196036798682,0.003063199027705312,14.932734883707194,5.311406925862911,4.445782918269009,2.5585279784819566,0.0,1.496462819123095
2024-07-11,49.71834986651405,14.787054861830443,6.850074035063752,0.003066282021067033,14.945780048803323,5.316572285468933,4.410215393947649,2.5611030396197068,0.0,1.40778418673107
2024-07-12,49.76822329590272,14.786974848239048,6.850036968925161,0.0030662654292413433,14.920627947243037,5.334580372661293,4.367624551122302,2.561089181346099,0.0,1.4077765691310993
2024-07-15,49.82218300053401,14.784521518483611,6.8512448709315565,0.003065756700424745,14.92230023137329,5.333695304221308,4.314782047903673,2.5606642670982964,0.0,1.4075430027538314
2024-07-16,49.835423346828854,14.785828081909589,6.853112823014815,0.0030660276328030906,14.913519115087507,5.334347017377472,4.302177832522643,2.5652190721697012,0.0,1.4073066834566188
2024-07-17,49.88797387200424,14.788842057685988,6.8545097766333125,0.003066652618631673,14.912229727753287,5.335434382427588,4.244608006847251,2.5657419720777654,0.0,1.4075935519519378
2024-07-18,49.96731315538513,14.80374326323211,6.858346623415125,0.0030697425712344893,14.927255258451193,5.260274755448935,4.201755287650314,2.568327208187199,0.0,1.4099147056587582
2024-07-19,49.97164445188382,14.805026490152159,6.858941122715587,0.0030700086644944832,14.916810923288754,5.263439560903306,4.202119506713067,2.5685498374610547,0.0,1.4103980982177597
2024-07-22,49.96289239793158,14.802433531844962,6.856656502303095,0.0030694709819395027,14.934962455418113,5.263601062676493,4.197772403477147,2.5680999806071725,0.0,1.4105121947594939
2024-07-23,49.97453056016754,14.806951747711889,6.857123881506057,0.0030704078908919286,14.913512962748726,5.266471981795162,4.199053709138027,2.5688838537490635,0.0,1.4104008952926512
2024-07-24,49.90224665309618,14.785534751651202,6.850451952949663,0.0030659668070804613,14.89284358989902,5.399347898257345,4.192980135165509,2.5651681817921665,0.0,1.4083608703818429
2024-07-25,49.84821570144064,14.769525923052335,6.839791920111793,0.0030626471748907043,14.87707888560585,5.502856350413915,4.190602113831334,2.562390782229733,0.0,1.4064756761395134
2024-07-26,49.8589945608878,14.77271959090555,6.843793638391266,0.003063309422134058,14.850383494490243,5.509812482387829,4.191508262838842,2.562944857229243,0.0,1.4067798034470935
2024-07-29,49.84028539710931,14.7698452276977,6.8403001098439455,0.003062713386729537,14.86803221568403,5.465682278035335,4.243839796341234,2.562446178948915,0.0,1.406506082952794
2024-07-30,49.841452721284625,14.770191156643783,6.840460318551038,0.0030627851194523718,14.861894546396798,5.42509326570293,4.2889801502166565,2.56250619476441,0.0,1.4063588613203066
2024-07-31,49.8267304828949,14.765828316810726,6.838259663149872,0.003061880429677031,14.883080326206006,5.384406790893814,4.330939812471405,2.5617492780813143,0.0,1.4059434490622884
2024-08-01,48.98582306294287,16.151349895406977,6.722852867749651,0.0030102061988501612,14.639163957866955,5.2935361361544455,4.302647083874122,2.5185155769109184,0.0,1.3831012128952123
2024-08-02,49.00371769555568,16.15835977700532,6.727896441016565,0.0030115126648221804,14.611328006305783,5.295656447187898,4.296897129289812,2.5196086431940494,0.0,1.3835243477800725
2024-08-05,48.998419089921185,16.159533453608717,6.726259199609294,0.0030117314086801172,14.620361543102078,5.296218262499535,4.29278022139576,2.5197916571728847,0.0,1.3836248412818655
2024-08-06,48.99888672309049,16.1605641395085,6.723321945820474,0.0030119235026601675,14.62129405767841,5.296201721471787,4.293054023115207,2.5199523742962406,0.0,1.38371309151623
2024-08-07,48.97337719641986,16.152150716888126,6.7199987672417345,0.0030103554518724996,14.618817313490249,5.325495874094915,4.304277056980285,2.519880008896238,0.0,1.382992710536719
2024-08-08,48.98057617429947,16.154525047236078,6.720986592163065,0.003010797967450318,14.553666057366463,5.3744514776616095,4.309337420235361,2.5202504256712657,0.0,1.3831960073992344
2024-08-09,48.98069551215863,16.155440638160062,6.719242128290374,0.0030109686106159256,14.525798156614348,5.402563266448093,4.309581660794512,2.520393266046279,0.0,1.3832744028770811
2024-08-12,48.97739913707958,16.15435338549135,6.718967030705494,0.0030107659740100535,14.510475163681862,5.417076402767383,4.315313160160527,2.5202236449034037,0.0,1.3831813092363834
2024-08-13,48.98996190185554,16.158789151106877,6.720811967622215,0.003011592689376816,14.482926395724249,5.4353933467917335,4.304628868186309,2.520915664021763,0.0,1.3835611120019373
2024-08-14,48.978508702988165,16.155011441992215,6.719240731535736,0.0030108886192236678,14.479717592037117,5.434122624412975,4.328772278967392,2.520326307604508,0.0,1.3812894318426698
2024-08-15,49.0133187212557,16.16649313586775,6.724016232031824,0.003013028518755364,14.463245837912513,5.382155119355538,4.343723702215086,2.5221175545642693,0.0,1.381916668278563
2024-08-16,48.99629816845322,16.160879097536355,6.7238073294834635,0.003011982202930669,14.486394168130607,5.3815263195185965,4.345404441710446,2.521241714361412,0.0,1.3814367786029662
2024-08-19,49.00112624863499,16.161594956894902,6.724105166028917,0.0030121156211460227,14.474101475965801,5.381764698628783,4.3514439729250105,2.52135339482542,0.0,1.3814979704750319
2024-08-20,49.01710666949221,16.16686563348761,6.723639439190832,0.0030130979429614907,14.449045323888626,5.3833425777393735,4.352863081246544,2.5221756675253295,0.0,1.3819485094865143
2024-08-21,49.021023324198445,16.166579095333393,6.726533315347348,0.003013044539442056,14.439218384662672,5.381652023271681,4.357925831517722,2.522130965009903,0.0,1.3819240161193949
2024-08-22,49.03402038686163,16.170046889244773,6.727621630964974,0.0030136908491806206,14.414837883495519,5.382806408501198,4.363292521816624,2.522671971882945,0.0,1.3816886163831623
2024-08-23,49.01724950015561,16.16770619581131,6.72266238313423,0.0030126600899771164,14.441806394853243,5.376712184112101,4.367825484568588,2.521809153670139,0.0,1.3812160436048027
2024-08-26,49.020203124346715,16.172224930131783,6.723244695453023,0.003012841623331437,14.447284487785614,5.363744219419173,4.368088675897055,2.5219611099018246,0.0,1.3802359154414843
2024-08-27,49.04733711359096,16.182538581253468,6.72793283932807,0.003014465717900406,14.40081202046151,5.364507727272998,4.370443326417135,2.523320591698021,0.0,1.3800933342599329
2024-08-28,49.04551078051558,16.182113321035203,6.731051300429722,0.0030143534708597054,14.409673480169696,5.35455565370714,4.372762996757129,2.523226633001634,0.0,1.3780914809130371
2024-08-29,49.04255414864922,16.181137807656942,6.726035619792095,0.0030141717552778597,14.41430124640142,5.360438510430326,4.373208608466377,2.523074524232647,0.0,1.3762353626156911
2024-08-30,49.06386726401005,16.188169873232457,6.731087223373936,0.003015481666465252,14.401585676489045,5.336338261996508,4.375109135492084,2.524171012360813,0.0,1.3766560713786364
2024-09-02,49.05612610964252,16.187078785059647,6.730633545798454,0.0030152784219720586,14.411789271793863,5.335978590976906,4.374814251643578,2.5240008823733406,0.0,1.3765632842897144
2024-09-03,48.411158641906006,15.973623186711553,6.639777734302369,0.002975516580549368,14.228745257799986,5.02984823383807,4.318699771086771,2.4907174143843305,1.547968743434036,1.3564854999563294
2024-09-04,48.412922810369516,15.971722221739926,6.639162567157478,0.0029751624747384312,14.227051944641842,5.029424658766649,4.321861018450916,2.4904210028248723,1.5477845250933346,1.3566740884807247
2024-09-05,48.528767304235984,16.01660631214402,6.6576804616886935,0.0029822815696215594,14.261095037602672,4.5400851189297615,4.337465400523121,2.4963801877663947,1.8014734963790464,1.3574643991606838
2024-09-09,48.51642612876373,15.999028640801699,6.6535319990144375,0.002981523156370969,14.283425139882826,4.515779895896453,4.336713122799115,2.495745342340598,1.8395997874808878,1.3567684198638714
2024-09-10,48.52038523736975,15.998888343577958,6.653473653468062,0.002981497011069854,14.283299886972939,4.457513413726553,4.343164234243168,2.4957234568780136,1.8878137545385827,1.3567565222139053
2024-09-11,48.52566176981838,16.00062820308389,6.664370483059892,0.0029818212452169535,14.284853178336112,4.422040906656742,4.357844049259719,2.495994863746253,1.8880190519714877,1.3576056728223072
2024-09-12,48.53047706325608,15.993082197318426,6.674902365615081,0.00298041499791076,14.278291662344007,4.4199554419016565,4.361399053119175,2.4948177354864525,1.8871286492653776,1.35696541669584
2024-09-13,48.51436023232212,15.982574541832461,6.672794514543822,0.002978456827895946,14.305002534355774,4.427213269653097,4.355029492412324,2.4931786089602874,1.885888782086586,1.3609795670056297
2024-09-16,48.527873827806715,15.985179152677931,6.6738819509212775,0.0029789422140855354,14.282100365695735,4.429862304240138,4.356440140257677,2.493584911463529,1.8861961172009827,1.3619022875219284
2024-09-17,48.54618920512717,15.981286553412188,6.669103367739443,0.0029782168028677767,14.27862248829031,4.434214441022723,4.348021342963256,2.492977691068767,1.885736803886397,1.3608698896868758
2024-09-19,48.55116681535423,15.979522906078008,6.668367385292938,0.002977888135704002,14.277046741906998,4.433900264172923,4.347541508237508,2.492702573452652,1.8855286995716396,1.3612452177974
2024-09-20,48.54640464906224,15.977955546314343,6.667713315031236,0.0029775960480070136,14.275646370397862,4.4427484563351705,4.347115077381534,2.4924580754323182,1.8853437565145588,1.3616371574827368
2024-09-23,48.55524941585762,15.980866602070082,6.668928119088431,0.0029781385422008857,14.261779924739654,4.440229381801391,4.347907086993164,2.4929121813662967,1.8856872510735492,1.3634618984676172
2024-09-24,48.54011321915191,15.975884863878505,6.666849204675652,0.0029772101628529495,14.290959041713316,4.4363934026700536,4.346551707755726,2.492135062319414,1.8850994231146556,1.363036864557912
2024-09-25,48.53926315098985,15.975605083091382,6.666732450183865,0.002977158023881625,14.280726532789831,4.4471735799088234,4.34770147652266,2.4917411644348553,1.8850664099448127,1.3630129941100406
2024-09-26,48.53900813634712,15.975521150766122,6.6696745670162985,0.0029771423825463326,14.284504277479806,4.443472568961653,4.347678634652661,2.4891011830357375,1.8850565062193367,1.363005833138712
2024-09-27,48.53832811039985,15.97529733554367,6.665728407120996,0.0029771006731223746,14.274672356914763,4.452166494870008,4.34761772417271,2.4890663110131137,1.8850300967934848,1.3691160624982779
2024-09-30,48.50774665141472,15.965232137188856,6.661528680681619,0.002975224957874774,14.326408225098303,4.447261259091523,4.344878517894067,2.4874980806626907,1.8838424380331806,1.372628784977168
2024-10-02,48.53008431167804,15.97258407489209,6.66477138689467,0.0029765950393340007,14.2929090035785,4.448433739371742,4.3416265056074055,2.4886435654742365,1.8847099413759518,1.3732608760880334
2024-10-03,48.530679131237626,15.972779846351376,6.666078746921755,0.0029766315226201,14.306041289656038,4.438682888142326,4.335551360682135,2.488674068076706,1.8847330417342798,1.3738029956751356
2024-10-04,48.51385985997907,15.967244162083233,6.669719684686775,0.0029755999118140706,14.329964069429774,4.438369821404082,4.334048789201659,2.4878115686232793,1.8840798500450975,1.3719265946352168
2024-10-07,48.50248373399842,15.963499966472416,6.660805928590811,0.002974902156583658,14.326603803373384,4.459028344229894,4.338982292499518,2.487228195997344,1.8836380478509704,1.3747547848306598
2024-10-08,48.4877197089303,15.958640720191905,6.662627098741641,0.0029739966044008896,14.322242823864498,4.4825126467390595,4.337661518007063,2.4864710904512193,1.8830646735159515,1.3760857229539647
2024-10-09,48.48814912683207,15.958724475237315,6.659163228022631,0.0029740122126989286,14.335613574683158,4.472739426004324,4.337684283168819,2.486484140090142,1.883074556323016,1.3753931774258221
2024-10-10,48.48899740254064,15.959003665071448,6.659279726724013,0.002974064241542315,14.335864369010883,4.472992619279642,4.338285003633314,2.4865276398758374,1.88310749976244,1.3729680098602406
2024-10-14,48.487131235158294,15.958389460330375,6.658498620294166,0.0029739497804897493,14.3353126330725,4.475969357859454,4.338118038622635,2.486431942356288,1.8830350257171564,1.3741397368086459
2024-10-15,48.483399331292915,15.95716119266852,6.661834481014524,0.0029737208848137514,14.313218317640308,4.497315526385973,4.340932792796356,2.4862405694138126,1.8828900943608955,1.3740339735418834
2024-10-16,48.48509558001442,15.957719472711698,6.658219073812006,0.0029738249239347407,14.31371908240942,4.498872317279627,4.341084665433208,2.4863275534628975,1.8829559694843265,1.3730324604684576
2024-10-17,48.4664433695446,15.951580539939414,6.655657657730769,0.0029726808938422334,14.325524091007713,4.5179503678942226,4.3394146506816975,2.4853710635504958,1.8822315965481058,1.3728539822091397
2024-10-18,47.627858986219515,15.675580375698948,8.258879274051969,0.0029212464662078876,14.077658558683234,4.455072698994452,4.26003653786822,2.4423682513827023,1.8496645271918646,1.349959543442892
2024-10-21,47.64865612795873,15.68242526173534,8.266095763787863,0.0029225220552876,14.11165561354929,4.381892039248567,4.261896721919699,2.4434347338949247,1.850472200183278,1.3505490156670228
2024-10-22,47.61754902904266,15.672187097776408,8.257263283167923,0.002920614106773499,14.180096890874768,4.370613110371637,4.259114371824813,2.4418395542584177,1.8492641320770558,1.3491519164995465
2024-10-23,47.61419516416427,15.671083252682605,8.2566816962135,0.0029204083980531696,14.179098138736029,4.372366738073487,4.258814388008007,2.4416675672476065,1.8491338821555479,1.3540387643208873
2024-10-24,47.6112506967116,15.670114151043343,8.259606664159445,0.0029202277996529034,14.178221301632432,4.37278346282143,4.2585510224232435,2.4415165742368616,1.849019531497874,1.3560163676741188
2024-10-25,47.57651712972837,15.658682421115325,8.256155871773618,0.0029180974223491935,14.18161016703798,4.425552220176877,4.255444305732874,2.439735428431386,1.8476706267156897,1.3557137318655255
