date,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,YUANTA SECURITIES (HONG KONG) CO LTD,YUNFENG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD
2024-05-29,20.6816414192891,11.610469830147348,7.032021859363768,10.788935439502557,3.8305352313519845,6.905482556087585,0.2337123202912148,4.011538954235235,2.672945291504302,0.7892328368075888
2024-05-30,30.16833599595712,16.93664745516174,10.257557813408726,15.73773961872249,5.578573971142708,10.078375388413434,0.3409144176508481,5.8516019384973985,3.899005351238298,1.1512480498072397
2024-05-31,20.685713191475745,11.615036384348187,7.014431803517465,10.789305600610435,3.8334965202149984,6.9104180375259405,0.2337123202912148,4.011538954235235,2.6725751303964254,0.7746731665644372
2024-06-03,30.18027921893726,16.980803038512686,10.230885452948907,15.741504901994437,5.600959653706088,10.07648035126467,0.341344324381271,5.852801139404453,3.899264333907041,1.0956775849431835
2024-06-04,30.131518077928714,16.748316746980365,10.513394681588691,15.716071945107437,5.584002283669605,10.036116370614092,0.34977931626302683,5.843344988930059,3.928910395536626,1.148545193381384
2024-06-05,30.04360014434333,16.698492776812696,10.80731063202042,15.670495907367082,5.567808879890871,9.98550696915414,0.34016295752945996,5.826399500726928,3.9175166981107754,1.1427055340443006
2024-06-06,30.041769801474523,16.71241395258666,10.80703900013237,15.67010204375615,5.565876897426281,9.976295789198167,0.34015440784401607,5.826253059493692,3.9174182349043956,1.14267681318374
2024-06-07,30.01831559898139,16.70205220361425,10.798601731531507,15.657868085875137,5.603432520685936,9.970834932280772,0.33988884258560326,5.8217043887616855,3.9490982760143996,1.138203419669323
2024-06-11,30.09360735045127,16.892401674450678,10.462671538134998,15.696602512834238,5.630052945149676,9.950426856619748,0.3396642699360705,5.834511218439241,3.959003379615146,1.1410582543689363
2024-06-12,30.289048804917407,17.08041864176709,10.125122470084039,15.79128079232749,5.624627379256996,9.764799125868917,0.341756039534255,5.868455341973086,3.9664061200446388,1.1480852842260818
2024-06-13,30.245627795973064,17.03842418708408,10.258443265564345,15.773356715509165,5.623929882356008,9.748387676822531,0.3412315215747883,5.859448594863692,3.9603185868225856,1.150831773429743
2024-06-14,30.017755366145256,17.004210967033355,10.828129654935042,15.658814140298508,5.583806294101039,9.68207287366824,0.3387535748745912,5.816898594665557,3.931559642371448,1.1379988919069686
2024-06-17,30.073381865970205,17.034466262511867,10.664318397470357,15.687831800393662,5.595229939162681,9.70234664433412,0.33938132586541697,5.824090730208751,3.938845293783107,1.1401077402998383
2024-06-18,29.960706565749533,16.942345012061907,11.048949334925743,15.618435261800748,5.57083607562283,9.66549882988049,0.3378800419673105,5.798327339686077,3.9214214564473013,1.1356000818580625
2024-06-19,29.962829138207937,16.938798928180862,11.087868372012576,15.609642513083482,5.566132363472202,9.671640471914133,0.3376705213646984,5.794196397746997,3.892756210041319,1.138465083975793
2024-06-20,29.96774932777978,16.941234176172678,11.06076319876407,15.612205769041685,5.566332421277471,9.678940294376472,0.34557948136945593,5.7951478614609835,3.893395438680979,1.1386520310764239
2024-06-21,29.95762825089599,16.920843407840998,11.056124836132444,15.60591058046265,5.558200193881528,9.677535367275663,0.3518631451671273,5.792811128960083,3.9408901881294667,1.1381929012540548
2024-06-24,29.917568920692833,16.953321488346404,10.967394008287187,15.58736318121405,5.5594353677281685,9.661935044203902,0.3460988146723276,5.785926456628622,4.084116542790831,1.1368401754356776
2024-06-25,29.95581572844092,17.005342321718476,10.914678746063426,15.589459613911927,5.558888364455951,9.617769728802399,0.3375774083548469,5.792598641851443,4.093286502912385,1.1345829434882266
2024-06-26,29.96269092006214,17.00806377034048,10.914459813495904,15.593709559665292,5.523117041535336,9.631251443095897,0.3403580082391987,5.794376738172837,4.094542978308532,1.1374297270843825
2024-06-27,29.9568514975673,16.983821999884682,10.941482804015527,15.59596542857535,5.523916045003557,9.633001733039217,0.3395147914462067,5.795214983510599,4.095135316659475,1.135095400298089
2024-06-28,29.958082433790516,17.01104471661846,10.901659608134647,15.596606271581956,5.524143024409399,9.656066839192585,0.3381007558727074,5.795453110673099,4.0953035870266286,1.1235396526999955
2024-07-02,29.966113202329016,17.01501622303262,10.877610621250648,15.601066070576621,5.526972480531354,9.657935213529651,0.3378403360204898,5.7971103016995675,4.096474625809185,1.1238609252208458
2024-07-03,29.9687700744673,17.010501891703278,10.878834338681996,15.602821170769385,5.526879980261508,9.641879054687097,0.35037820204088294,5.79776246927337,4.09693547402128,1.1252373440939074
2024-07-04,29.983632094533892,17.004308629029634,10.882637290043757,15.610837926063907,5.526503799276845,9.647369051582691,0.3380519450814625,5.782875252267718,4.099040486236263,1.1247435258838347
2024-07-05,29.97046817961409,17.01391452674768,10.928340621654275,15.603426345639932,5.524058549306608,9.638324347370403,0.3378914476635584,5.780129708100454,4.079236744152999,1.1242095297500003
2024-07-08,29.98275004284069,17.025371003763993,10.930995365063165,15.607216774093915,5.523614271966783,9.633342307593262,0.33797352920957346,5.771888368326782,4.062365711233632,1.124482625908204
2024-07-09,29.989553084566552,17.03763106729806,10.933475591775773,15.610936688796462,5.524867571891441,9.63463479746763,0.3380502149044535,5.773198001277416,4.0329152126660865,1.124737769356124
2024-07-10,29.99657338572661,17.036940218066306,10.936816888160816,15.615707428520311,5.529594137201168,9.631681574806013,0.33815352386156805,5.7758558787143555,4.013595473024646,1.1250814919182066
2024-07-11,30.085005395140342,16.8548258602027,11.061024620670795,15.6624458257865,5.558847940328946,9.616112305629912,0.3400385292543137,5.792745459277036,3.8998656932230285,1.1290883704864287
2024-07-12,30.142893011098764,16.887365009840252,11.056814492999935,15.693517460862447,5.568079821242688,9.627286947861368,0.3398151428862036,5.804237283414884,3.748662539552065,1.131328290241394
2024-07-15,30.12462979311709,16.88073837437494,11.108350288050001,15.685691158401212,5.565841549624527,9.624280888022065,0.33964567825880143,5.801342730511109,3.7467930946087766,1.1226864450314713
2024-07-16,30.12517486178498,16.879161160937592,11.107889395010526,15.685040348363104,5.566687595135939,9.626035522192055,0.3396315861276624,5.801102028839415,3.7466376376045516,1.1226398640041708
2024-07-17,30.125521086232716,16.870703355789797,11.108168489547388,15.685687917605021,5.566378909945729,9.642408745356255,0.3398251115088192,5.801341531904734,3.7372786390345665,1.1226862130749753
2024-07-18,30.123563403279245,16.870784501997523,11.105697230474464,15.684762053608129,5.565332377344479,9.649557783797116,0.3398050529791813,5.800819608875962,3.737058042286982,1.1226199453569157
2024-07-19,30.1250233542033,16.87932071720884,11.09528587949351,15.685522222069842,5.563807088198429,9.650025453594827,0.3400010232987179,5.801100747990709,3.737239160346258,1.1226743535955641
2024-07-22,29.51349881446921,18.544813170263698,10.868487714927422,15.367288973700147,5.447698846428885,9.480512899329547,0.3330991541503623,5.683340989827031,3.6613748720256947,1.0998845648780058
2024-07-23,29.46984703580206,18.544824593364183,10.87955989815827,15.372497407298285,5.450600738392551,9.501317861544427,0.33321205141083277,5.685267243977114,3.66261582141706,1.1002573486352183
2024-07-24,29.474133920725563,18.554051754186034,10.880683745267106,15.37445826669322,5.451647876572887,9.499890718267153,0.3332545547181486,5.668398458882544,3.6630830112596193,1.1003976934277235
2024-07-25,29.508711014418274,18.51187707396009,10.864912560229966,15.392494558629464,5.4576910949509925,9.505927119317404,0.3336455067981318,5.655672168248279,3.6673802966294002,1.1016886068179943
2024-07-26,29.52645402568031,18.52001161845979,10.888639163069435,15.396691330006696,5.460972697950022,9.445900820403692,0.3338461213211367,5.659072813397657,3.6660603790636253,1.102351030647638
2024-07-29,29.518086362407566,18.549314808198094,10.869473670809327,15.412852641130756,5.478235991988497,9.431046148480483,0.33420037240205064,5.6474338627468885,3.6664217300150055,1.0929344118213344
2024-07-30,29.5352512267569,18.56193230393804,10.873081187985397,15.4229588696226,5.480506136953311,9.397811525024563,0.3343927122453635,5.633030022874517,3.6674725944019215,1.0935634201973874
2024-07-31,20.6179737087343,12.97048351933686,7.59751646564151,10.77934826680855,3.8299182961721896,6.5053507371764265,0.2337123202912148,3.912089003252351,2.5632542165368286,0.7643086555438885
2024-08-01,29.52584171279758,18.59938920993382,10.88806077089765,15.454996909313081,5.491183136973424,9.360900100361857,0.3350873446487622,5.573614722825153,3.675091017918218,1.0958350743304572
2024-08-02,29.565243807211587,18.626860035725187,10.76172729477998,15.475942582756868,5.4982475476646755,9.378611223538234,0.33551843473645215,5.580785181805426,3.6798190249124647,1.0972448668691224
2024-08-05,29.572224856576412,18.63285286661187,10.739415802349246,15.47959681675683,5.499191459621687,9.380825734210022,0.3355976585294632,5.582102936433215,3.680687916724555,1.0975039521866954
2024-08-06,29.57421186021528,18.616084745900242,10.746530209243588,15.485722230612678,5.4995609588221726,9.38127885773384,0.33562020785647284,5.582478006584379,3.6809352278524643,1.097577695178886
2024-08-07,29.633994947194005,18.648034916776002,10.678139970587733,15.517025999024728,5.511565835851906,9.287678014846554,0.3362986506894699,5.600864637974308,3.6883760912617705,1.0980209357935304
2024-08-08,29.65420515760536,18.653197813990644,10.681385978154308,15.518818099460704,5.515357735661798,9.246097201756735,0.3365300206535773,5.60471797442868,3.690913655543102,1.0987763627450893
2024-08-09,29.651432667484134,18.651342105086048,10.690449470375507,15.517274213569223,5.514276087551566,9.245355007354087,0.3364965410452968,5.604160390407077,3.6905464658845255,1.098667051242534
2024-08-12,28.37826662681869,22.13968046063957,10.231425537948203,14.850997248339329,5.2775054352780595,8.848380191288372,0.32663876595158087,5.363530307688241,3.5320826747903893,1.051492751257564
2024-08-13,28.357463105223335,22.114955379550153,10.254248639648026,14.840110288750457,5.274486098786357,8.892863255948209,0.3260595162829721,5.359598414311853,3.5294933778763857,1.0507219236222543
2024-08-14,28.359005730710464,22.115475913655388,10.253447199298275,14.840917580019012,5.274942935023644,8.889778953119365,0.3260772536848784,5.359889972589969,3.5296853797639014,1.050779082135103
2024-08-15,28.359102099481152,22.11742006027438,10.253312133687402,14.840968012005124,5.274281225845578,8.88844989343489,0.3260783617513736,5.359908186416386,3.5296973742408664,1.0507826528628421
2024-08-16,28.359150886421038,22.117828782684377,10.252787066796156,14.840993543328777,5.274290299335992,8.890164273251271,0.3243798339402656,5.359917407213206,3.5297034464759105,1.0507844605530126
2024-08-19,28.358128896251866,22.11622282701576,10.252569189218027,14.841000147688591,5.276052139475314,8.8911195652476,0.3243836920370898,5.359981156799841,3.529745427931699,1.0507969583342123
2024-08-20,28.35848647842074,22.121317067879993,10.248634860620685,14.841623974245335,5.275873674797275,8.89139149922433,0.3218448718565095,5.360145091271813,3.529853384832292,1.0508290968510234
2024-08-21,28.3569408109389,22.099076888714023,10.23888075229888,14.840815037718624,5.275416208668709,8.926757219531954,0.3218273298359576,5.35985293879845,3.5296609916452732,1.0507718218492277
2024-08-22,28.374458563114953,22.07699072844521,10.202543172632533,14.854077150381562,5.281831035348458,8.937625383861544,0.32330533321754357,5.364642633525489,3.532815182410013,1.0517108170626974
2024-08-23,28.383935823591948,22.085048315763384,10.176436660168402,14.858148008321425,5.282938345480688,8.93820364112822,0.3233939371792306,5.366112849267479,3.5337833737415774,1.0519990453576453
2024-08-26,28.385243332395977,22.08521510015237,10.17621153034785,14.858832450375308,5.283181704556778,8.93555334441479,0.3234088343528522,5.366360039785292,3.5339461578213256,1.052047505797458
2024-08-27,28.3501198470131,22.064032216744117,10.20983319704826,14.87502669004769,5.288879151066675,8.930033158451737,0.32375760231836903,5.372147186809433,3.5329889040560016,1.0531820464446182
2024-08-28,20.54579229269834,16.015100644908774,7.357817159591497,10.777953993302214,3.8330029720711623,6.005016306363036,0.343650169330606,3.8923470774989255,2.559799379529979,0.7630747851842994
2024-08-29,20.556280190754848,16.01559419305261,7.373363926122319,10.779064476625845,3.8374449053656834,5.958376006770567,0.33994855825183856,3.8896325627078294,2.5573316388108007,0.729760285475393
2024-08-30,28.616973424284513,22.290468578704452,10.222656138587318,15.005108677671398,5.426571693548649,7.969010378726664,0.4740823061479183,5.41454143464696,3.564728609980979,1.0158587577011484
2024-09-02,20.556280190754848,16.029907089223844,7.341036522701085,10.779187863661804,3.898891649273222,5.6480576113339005,0.34056549343163317,3.8896325627078294,2.5607864758176504,0.7303772206551875
2024-09-03,20.556897125934643,15.99968440952329,7.333870314700923,10.779187863661804,3.898891649273222,5.614496337553077,0.34056549343163317,3.8896325627078294,2.5607864758176504,0.7303772206551875
2024-09-04,20.574664859112726,16.011652952011303,7.327135603504213,10.779187863661804,3.9053077751430854,5.4397802946352565,0.34056549343163317,3.8896325627078294,2.5607864758176504,0.7303772206551875
2024-09-05,20.57515840725656,16.01019471466553,7.2966466669187655,10.779187863661804,3.9050610010711675,5.413745630047926,0.34056549343163317,3.8896325627078294,2.5607864758176504,0.7303772206551875
2024-09-09,20.57515840725656,15.993889204234483,7.314991740376805,10.779187863661804,3.9050610010711675,5.398939185732857,0.34056549343163317,3.8896325627078294,2.5607864758176504,0.7303772206551875
2024-09-10,20.576639051688066,15.957490028626603,7.2093724375959765,10.779311250697763,3.9072819677184283,5.368092426743129,0.34056549343163317,3.8901261108516647,2.5607864758176504,0.7303772206551875
2024-09-11,20.57540518132848,15.925689932042243,7.190747164517977,10.779311250697763,3.908392451042058,5.332927121494838,0.34056549343163317,3.8901261108516647,2.5607864758176504,0.7303772206551875
2024-09-12,20.576639051688066,15.926677028329914,7.157118274641448,10.779311250697763,3.9097497084376065,5.2860400478304514,0.34056549343163317,3.8901261108516647,2.558442122134431,0.7303772206551875
2024-09-13,20.576639051688066,15.935918717323236,7.070451960906124,10.779311250697763,3.909132773257812,5.165861074806471,0.34056549343163317,3.8901261108516647,2.558442122134431,0.7303772206551875
2024-09-16,20.576639051688066,15.943918737896299,7.05438005915026,10.779311250697763,3.908515838078017,5.115149003027358,0.34056549343163317,3.8901261108516647,2.558442122134431,0.7305006076911464
2024-09-17,20.576639051688066,15.94342518975246,7.055860703581766,10.779311250697763,3.908515838078017,5.087757081044479,0.34056549343163317,3.8901261108516647,2.558442122134431,0.7588796259616963
2024-09-19,29.028370086759065,22.453483845062337,9.967193111428262,15.206848673372155,5.5147856059173685,7.1287838708436535,0.48045072653894505,5.487972070963784,3.6093068736985376,1.1228051354158886
2024-09-20,20.576639051688066,15.925227662512023,7.0361050201738315,10.779311250697763,3.906665032538634,5.038895814804749,0.34056549343163317,3.8901261108516647,2.558442122134431,0.832911847537044
2024-09-23,20.576639051688066,15.929299434698668,7.034612037038728,10.779311250697763,3.8945731030146598,5.034207107438311,0.34056549343163317,3.8901261108516647,2.558442122134431,0.8575892547288265
2024-09-24,29.02122677000171,22.50789875368358,9.9199484985624,15.202650753364482,5.501951958715743,6.999955744934934,0.4803180959222433,5.486457091216627,3.60831050805669,1.2712818255415872
2024-09-25,29.032552158245245,22.519055982335782,9.952249856523862,15.20298743751692,5.488924900941682,6.955264912005757,0.48054876024142623,5.471681561921534,3.6100433357261186,1.286691094541667
2024-09-26,29.040872310103655,22.52912765759078,9.95829644425558,15.203255812086397,5.490704997330089,6.924733080512263,0.4820825903815821,5.472759997367837,3.6110995574460083,1.2870675529258073
2024-09-27,29.041594452427148,22.53214410581075,10.00997777575918,15.202779429985677,5.488186646040013,6.873519292754235,0.48210614253398315,5.471285744287342,3.6112759777706773,1.2871304326309903
2024-09-30,20.575651955400396,15.962860708479493,7.089927716145579,10.770180610036803,3.904690839963291,4.851100746075284,0.34278646007889363,3.8761833757883077,2.558442122134431,0.9141005171980086
2024-10-02,29.056808694304415,22.592883377706613,10.01859576340191,15.208952313930556,5.5068710841751285,6.764588223480832,0.4840664090499926,5.472015703045032,3.604370027007243,1.290848403898279
2024-10-03,29.04723758061199,22.602313511231518,10.044015599780277,15.189187139464785,5.521118305936817,6.730564995349956,0.4841333874249589,5.464904408143338,3.6002079220073533,1.3163171500490123
2024-10-04,29.048244748665432,22.60432580001378,10.098295365784402,15.164980058546165,5.549475656247172,6.688444925606672,0.4950956871995325,5.4648974622383895,3.6002033461355434,1.2860369495629127
2024-10-07,29.028148969184357,22.59941668159087,10.191450326495435,15.140784204238678,5.570584455639962,6.641825458506935,0.490439245986781,5.457618543991181,3.595408089497899,1.284324024867904
2024-10-08,29.05843962779914,22.601587501139246,10.214455368623799,15.14302420604344,5.570265820957394,6.583705667329178,0.49047239719615465,5.457987451366587,3.595651120877083,1.284410838667983
2024-10-09,29.097953683116874,22.661337687554326,10.24218979629875,15.172018921530556,5.5822799850597455,6.400214514696688,0.49566799000448347,5.463018938697198,3.5983511933018053,1.2869672897395785
2024-10-10,29.09141766706462,22.713805344789485,10.087265913926581,15.172623986595326,5.610976887493007,6.484249026165938,0.49727191140887683,5.459603284004692,3.5961013887017104,1.2866845898497652
2024-10-14,29.07751358904885,22.699903480195804,10.060325943229342,15.192976063060723,5.617427245681132,6.488943367255821,0.5013428081302644,5.473016708669338,3.6003470925993812,1.2882037021293469
2024-10-15,20.74356912961594,16.18602600292479,7.181881293647933,10.839298790966039,4.004533654615737,4.60608025729922,0.35520954210125516,3.9036132267229657,2.5687546356908912,0.9191000607582631
2024-10-16,20.743817689547996,16.19522272041081,7.17927141436136,10.840914430524393,4.0027937350913545,4.608690136585793,0.3576951414218011,3.9036132267229657,2.5687546356908912,0.9191000607582631
