date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,CHINA INDUSTRIAL SECURITIES,REALINK FINANCIAL TRADE LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-10-03,42.14265531021677,19.900698340935698,15.379647196544624,0.0,6.890566342388891,0.0,0.0,11.185564929560408,4.500867880353611
2024-10-07,42.1443565315679,19.90150169546262,15.380268044566444,0.0,6.890844501856935,0.0,0.0,11.18197965444857,4.501049572097529
2024-10-08,42.155040012933476,19.925632527685718,15.3989168215989,0.0,6.899199741330531,0.0,0.0,11.11470374262388,4.5065071538275
2024-10-09,42.17819375227908,19.739880880029173,15.436975811352863,0.0,7.317369636562537,0.0,0.0,10.809934767635022,4.5176451521413235
2024-10-10,41.63333866581347,20.044792833146698,15.237561990081586,0.0,7.826747720364742,0.0,0.0,10.798272276435771,4.459286514157735
2024-10-14,41.1316132601051,20.79102295626062,15.053933383381407,0.0,7.929985380694616,0.0,0.0,10.687897585839028,4.405547433719231
2024-10-17,40.989093199984254,21.01429302673544,15.001771862818444,0.0,7.90250817025633,0.0,0.0,10.702051423396464,4.390282316809072
2024-10-23,40.940732292445034,21.099618515750972,14.98407204939631,0.0,7.8931844102725455,0.0,0.0,10.697290281983719,4.385102450151414
2024-10-24,40.908555035957086,21.161630054623334,14.972295358981413,0.0,7.886980783589421,0.0,0.0,10.688882775965732,4.381655990883012
2024-10-28,40.89248536748242,21.19259928506894,14.966413952940252,0.0,7.88388262560396,0.0,0.0,10.684683976902228,4.3799347920022
2024-10-31,40.89248536748242,21.23188121145461,14.966413952940252,0.0,7.88388262560396,0.0,0.0,10.645402050516557,4.3799347920022
2024-11-06,40.93107380175363,21.251916801006566,14.980537097471789,0.0,7.891322297802068,0.0,0.0,10.561082058742578,4.384067943223371
2024-11-12,40.89407879216797,21.329716128017616,14.979948100967208,0.0,7.89101203113942,0.0,0.0,10.521349374852559,4.3838955728552325
2024-11-13,40.95365594361539,21.360790644564318,15.001771862818444,0.0,7.90250817025633,0.0,0.0,10.39099106193645,4.390282316809072
2024-11-15,40.94435474343323,21.36415547591856,15.004134997834049,0.0,7.903753002796046,0.0,0.0,10.392627889575866,4.390973890442248
2024-11-18,41.00895357551374,21.397862185934606,15.027807360075732,0.0,7.916222932197373,0.0,0.0,10.251252317280006,4.39790162899854
2024-11-21,41.02513514579963,21.406305488695104,15.033737126622738,0.0,7.919346565126465,0.0,0.0,10.215838693130252,4.3996369806258135
2024-12-03,41.00895357551374,21.43730524987181,15.027807360075732,0.0,7.916222932197373,0.0,0.0,10.2118092533428,4.39790162899854
2024-12-10,41.041329491177514,21.59238937354439,15.39493940709746,0.0,7.823787155094146,0.0,0.0,9.74618087080093,4.401373702285556
2024-12-13,41.042949628927836,21.593241749565767,15.395547134059687,0.0,7.8240960050528985,0.0,0.0,9.742618032528028,4.401547449865782
2024-12-16,35.05825441166451,18.10996797710704,13.269060434693738,8.121550725625127,6.7520610478980725,1.9179668869660011,5.621039722014035,7.351638618246235,3.798460175785242
2024-12-17,34.33566197563363,17.981168370962845,13.111268603827073,8.04900273362357,6.688940636495562,3.6110829874118324,5.568492457223853,6.891431271303702,3.7629509635179375
2024-12-18,34.27897574123989,17.951482479784367,13.089622641509436,8.035714285714286,6.677897574123989,3.6051212938005386,5.559299191374663,7.045148247978436,3.756738544474394
2024-12-19,34.176320043103445,17.901400862068968,13.082570043103448,8.061691810344827,6.674299568965517,3.6604256465517246,5.556303879310344,7.132273706896551,3.7547144396551726
2024-12-20,34.205027970614005,17.766394823751433,13.092269326683292,8.067668666172406,6.679247826379996,3.858596751364831,5.560423266158927,7.012873222349532,3.757498146525578
2024-12-27,33.914240623216145,18.02155736879218,13.045230180316308,8.038682381384104,6.655249991605386,4.183875625398744,5.54044525032739,6.856720727980928,3.743997850978812
2024-12-30,33.67792172920722,17.95663556420756,13.03953816204605,8.035174867422972,6.652346109955025,4.53447002752232,5.538027790830369,6.823521514398872,3.742364234409613
2025-01-02,33.64404506437768,18.173283261802574,13.026421673819744,8.027092274678111,6.645654506437768,4.563438841201717,5.36480686695279,6.816657725321888,3.738599785407725
2025-01-03,33.17108705009768,19.078838449057976,12.764477997417304,7.933512135359757,6.562696599450349,4.758120592033376,5.297837819939737,6.741498625873316,3.691930730770504
2025-01-06,32.997364953886695,19.13702239789196,12.697628458498023,7.891963109354413,6.528326745718049,5.098814229249012,5.270092226613966,6.7061923583662715,3.6725955204216074
2025-01-07,33.02238190987903,19.481161617826416,12.70725516695784,7.897946402083264,6.533276197382734,5.102679895836767,5.274087747634901,6.305831163265979,3.6753798991330715
2025-01-08,32.995191357618076,19.465120874777682,12.696792042684935,7.891443251432712,6.527896712996509,5.180818127923062,5.269745076081945,6.300638956590475,3.6723535998946053
2025-01-09,32.82222659065592,19.85453115785335,12.630233929624533,7.850075355481293,6.493676692222004,5.186422908066312,5.242120437717056,6.267610248345455,3.653102680034074
2025-01-10,32.76104516171229,19.91889859053599,12.60669086628078,7.845253278393669,6.481572320873802,5.35988750449655,5.2323489976781445,6.148010072271821,3.6462932077569574
2025-01-14,32.624483016901685,20.1419871690494,12.554140749666201,7.812550884163221,6.454554336144853,5.448269124303905,5.210538313739539,6.122382518643957,3.6310938873872405
2025-01-16,32.610677083333336,20.133463541666664,12.548828125,7.854817708333334,6.448567708333333,5.445963541666667,5.208333333333334,6.119791666666666,3.6295572916666665
2025-01-20,32.4154667529526,20.498301245753115,12.473709755702961,7.888691150299304,6.409966024915062,5.413363533408833,5.177155800032357,6.115515288788222,3.607830448147549
2025-01-21,32.34638855703723,20.454618836976525,12.44712795841271,8.084982725775726,6.396306221949565,5.401827516063414,5.166123147460527,6.102482967937748,3.6001420683865555
2025-01-23,32.25785677485832,20.398634724368883,12.413060278207109,8.304353426069037,6.378799587841319,5.387042761463164,5.151983513652756,6.117980422462648,3.5902885110767646
2025-01-24,32.24747312174081,20.2633103714672,12.40906457220112,8.462627953389559,6.376746282109059,5.385308697611537,5.150325114272839,6.116011073198996,3.5891328140088845
2025-01-27,32.24747312174081,20.2633103714672,12.392969806219018,8.462627953389559,6.376746282109059,5.385308697611537,5.150325114272839,6.132105839181098,3.5891328140088845
2025-02-03,32.00605163200927,20.50473186119874,12.392969806219018,8.462627953389559,6.376746282109059,5.385308697611537,5.150325114272839,6.132105839181098,3.5891328140088845
2025-02-04,31.930716976272493,20.50803258105019,12.394964746788578,8.49618492643508,6.377772769711214,5.386175589968127,5.151154180483564,6.165287659766267,3.5897105695244838
2025-02-05,31.909143555755744,20.529566951933596,12.386590309503893,8.490444630332668,6.373463741072002,5.382536516311691,5.147673894858761,6.193295154751946,3.587285245479699
2025-02-06,31.769114962042345,20.718152407187933,12.3322335757071,8.613344437682182,6.345494730772927,5.358916044716358,5.125084083410743,6.16611678785355,3.571542970626862
2025-02-12,31.769114962042345,20.68612063166661,12.3322335757071,8.613344437682182,6.345494730772927,5.358916044716358,5.125084083410743,6.198148563374868,3.571542970626862
2025-02-13,31.757925072046113,20.678834454050595,12.327889849503682,8.61351264809478,6.343259686199168,5.357028498238873,5.123278898495037,6.227985910983029,3.5702849823887286
2025-02-17,31.725904578930514,20.678834454050595,12.327889849503682,8.61351264809478,6.343259686199168,5.357028498238873,5.123278898495037,6.260006404098623,3.5702849823887286
2025-02-18,31.696471416232125,20.65965002079401,12.316452861575867,8.698294891071372,6.337374836047219,5.352058607121149,5.118525864551009,6.254198790748265,3.5669727118589845
2025-02-19,31.54055351143817,20.66229403295473,12.318029115341545,8.846584546472565,6.3381858902575585,5.352743561030235,5.119180931051032,6.25499920012798,3.5674292113261874
2025-02-20,31.37455615623301,20.623140654489617,11.800646172547264,9.574229871085379,6.336969386775855,5.351716195899043,5.118198394165254,6.25379866287067,3.5667445059339116
2025-02-21,31.205628397825393,20.64918452190598,11.797249760153502,9.728173968660057,6.3351455068756,5.3501758874320435,5.1167252958106815,6.251998720818676,3.5657179405180686
2025-02-24,31.1765081799591,20.759841513292436,11.787448875255624,9.700920245398773,6.329882413087934,5.345731083844581,5.112474437627812,6.224437627811861,3.5627556237218814
2025-02-25,31.175512029907022,20.75917819599323,11.787072243346007,9.703805476563248,6.3296801610378,5.3455602773428765,5.11231108412947,6.224238744927629,3.5626417867527236
2025-02-26,31.137648073054695,20.744595932181742,11.77879242632268,9.815128196941155,6.325233883585043,5.341805293911044,5.10871994635844,6.187937035026661,3.5601392126185383
2025-02-27,31.12665261544357,20.747908283834708,11.780673181324646,9.816695407804815,6.326243852589895,5.342658235932809,5.1095356709459026,6.188925081433225,3.5607076706904257
2025-02-28,31.1187025094183,20.742609028797652,11.777664261541409,9.871655705255092,6.324628056956771,5.341293659408723,5.108230636613243,6.155417917118958,3.559798224889854
2025-03-03,31.097346828006767,20.74007854155359,11.78442578461735,9.951789534178348,6.324829986271192,5.341464193352703,5.108393729446697,6.091759522365186,3.5599118802081673
2025-03-04,31.0683951721055,20.729293058305128,11.78236158119931,10.064499648764288,6.325435851586947,5.3419758605274925,5.108883070438726,6.018902867360623,3.5602528897119865
2025-03-06,31.0683951721055,20.729293058305128,11.78236158119931,10.192221725525256,6.325435851586947,5.3419758605274925,5.108883070438726,5.891180790599655,3.5602528897119865
2025-03-11,31.031292864206193,20.705604644486268,11.770710389486108,10.265080225844525,6.3191808351143575,5.336693355449935,5.103831063191809,5.910874350059013,3.5567322721617916
2025-03-12,31.027333907441072,20.70296303384046,11.766019200714444,10.353076260644913,6.318374637195803,5.336012502790802,5.103179918987019,5.836762032341403,3.5562785060440785
2025-03-14,30.99862852039677,20.70296303384046,11.766019200714444,10.384971135138583,6.318374637195803,5.336012502790802,5.103179918987019,5.833572544892036,3.5562785060440785
2025-03-17,30.9855562286771,20.66447725026305,11.76226764021299,10.442240857060868,6.316360042087811,5.334311130950483,5.101552785128974,5.838089468481969,3.5551445971367537
2025-03-18,30.987532285322533,20.665795095819647,11.763017760913236,10.442906795063934,6.3167628583272215,5.334651318516629,5.0955007812250885,5.83846178374414,3.5553713210675677
2025-03-21,30.975454255658274,20.659866114121773,11.759642970991393,10.439910742747848,6.314950589735416,5.333120816066305,5.094038890659866,5.868664328976729,3.5543512910423973
2025-03-24,30.975454255658274,20.723621294230156,11.759642970991393,10.439910742747848,6.251195409627032,5.333120816066305,5.094038890659866,5.868664328976729,3.5543512910423973
2025-03-26,30.976441709968437,20.72428193439383,11.760017852019509,10.440243552551882,6.251394689024196,5.3332908285249765,5.094201281519972,5.865663553189455,3.5544645988077406
2025-03-27,30.977429227237952,20.724942616679417,11.760392756949757,10.44057638357562,6.248406018872736,5.3334608518235145,5.094363682733996,5.865850548329508,3.5545779137975004
2025-03-28,30.971505067890607,20.740103270223752,11.75814368585453,10.43857971568815,6.212150188053803,5.332440874609549,5.093389430738828,5.899789634729394,3.553898132211385
2025-03-31,30.948816765933053,20.72491002325063,11.749530209892665,10.430932891677548,6.207599452176959,5.328534573366882,5.089658247603275,5.968723126413352,3.5512947096856387
2025-04-01,30.948816765933053,20.72491002325063,11.749530209892665,10.434117909354397,6.207599452176959,5.328534573366882,5.089658247603275,5.965538108736503,3.5512947096856387
2025-04-07,30.948816765933053,21.202662674777844,11.749530209892665,10.434117909354397,6.207599452176959,5.328534573366882,5.089658247603275,5.487785457209288,3.5512947096856387
2025-04-08,30.948816765933053,21.521164442462656,11.749530209892665,10.434117909354397,6.207599452176959,5.328534573366882,5.089658247603275,5.169283689524477,3.5512947096856387
2025-04-10,31.164207825529182,21.670942912123156,11.831302116741501,10.50673508659397,6.250801796023092,5.365618986529827,5.1250801796023095,4.509300833867864,3.5760102629890955
2025-04-11,31.169206094627107,21.674418604651162,11.833199679230152,10.5084202085004,6.171611868484363,5.366479550922213,5.125902165196472,4.574178027265437,3.5765838011226943
2025-04-14,31.174205967276226,21.677895412255374,11.835097850497272,10.510105871029836,6.172601860763555,5.367340391401989,5.126724414501123,4.558870709015079,3.5771575232595443
2025-04-15,31.619932703092452,21.333119692356995,11.821823425733054,10.498317577311328,6.165678577151098,5.361320301233777,5.120974202852107,4.505688190995033,3.573145329274155
2025-04-16,31.60372825982512,21.32218698952628,11.815765029947793,10.492937445949842,6.1625188174626055,5.35857275551712,5.118349828640978,4.554626693571635,3.5713141795586303
2025-04-24,31.600691775557266,21.320138355111453,11.81462977197028,10.495131949782218,6.161926723033564,5.358057904176275,5.117858057904176,4.560594414552908,3.5709710479118626
2025-04-25,31.618919438569502,21.332436069986542,11.821444593988335,10.501185669422547,6.16548099724412,5.361148497083894,5.120810100621675,4.5055438056783945,3.573030827404986
2025-04-30,31.427473829112913,21.951531837244293,11.809712840541666,10.477958830873643,5.919262413163876,5.355828024458174,5.11572814290745,4.373019175977206,3.5694849057207803
