date,ZHONGTAI INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIEF SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,TOTAL_CCASS_PCT
2024-03-25,21.532122833333332,1.8796984166666666,1.9381666666666666,1.644,0.07133333333333333,0.4676666666666667,0.45066666666666666,0.16266666666666665,0.091,0.12233333333333335,28.35965458333333
2024-03-26,21.532122833333332,1.9058650833333333,1.9423333333333335,1.644,0.07133333333333333,0.4663333333333334,0.45066666666666666,0.18266666666666667,0.091,0.12233333333333335,28.40865458333333
2024-03-27,21.532122833333332,2.0088650833333332,1.939,1.644,0.07133333333333333,0.4646666666666667,0.45066666666666666,0.18266666666666667,0.091,0.08800000000000001,28.47232125
2024-03-28,21.532122833333332,1.99653175,1.9351666666666667,1.644,0.06916666666666667,0.45783333333333337,0.45066666666666666,0.18266666666666667,0.091,0.08800000000000001,28.447154583333333
2024-04-02,21.532122833333332,1.9563650833333335,1.924,1.6411666666666669,0.06916666666666667,0.4436666666666667,0.4581666666666667,0.18183333333333332,0.08733333333333333,0.08800000000000001,28.38182125
2024-04-03,21.532122833333332,1.9551984166666667,1.924,1.6411666666666669,0.06916666666666667,0.44083333333333335,0.4496666666666667,0.23683333333333334,0.08733333333333333,0.08800000000000001,28.424321250000002
2024-04-05,21.532122833333332,1.9451984166666665,1.9064999999999999,1.5911666666666668,0.06916666666666667,0.44083333333333335,0.4496666666666667,0.23683333333333334,0.08733333333333333,0.08800000000000001,28.346821249999998
2024-04-08,21.532122833333332,1.9736984166666667,1.8858333333333335,1.5911666666666668,0.06916666666666667,0.44083333333333335,0.4496666666666667,0.23683333333333334,0.08816666666666667,0.08800000000000001,28.355487916666668
2024-04-09,21.532122833333332,1.9751984166666667,1.8856666666666668,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.4496666666666667,0.23683333333333334,0.08816666666666667,0.08800000000000001,28.319154583333333
2024-04-10,21.532122833333332,1.9688650833333334,1.9015,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.4496666666666667,0.2351666666666667,0.08816666666666667,0.08800000000000001,28.326987916666667
2024-04-12,21.532122833333332,1.9688650833333334,1.9015,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.4496666666666667,0.23483333333333334,0.08816666666666667,0.08800000000000001,28.326654583333333
2024-04-15,21.532122833333332,1.9791984166666665,1.9015,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.4496666666666667,0.23483333333333334,0.08816666666666667,0.08800000000000001,28.33698791666667
2024-04-16,21.532122833333332,1.9796984166666667,1.9015,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.4496666666666667,0.23483333333333334,0.08816666666666667,0.08800000000000001,28.337487916666664
2024-04-17,21.532122833333332,1.9831984166666667,1.9015,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.4496666666666667,0.23483333333333334,0.08816666666666667,0.08800000000000001,28.340987916666666
2024-04-18,21.532122833333332,1.9833650833333334,1.9015,1.5786666666666667,0.06916666666666667,0.4156666666666667,0.44799999999999995,0.23483333333333334,0.08816666666666667,0.08800000000000001,28.339487916666666
2024-04-19,21.532122833333332,2.518615083333333,2.427,1.7979166666666668,0.0825,0.4868333333333333,0.5287499999999999,0.25325,0.11950000000000001,0.14525,29.891737916666667
2024-04-22,21.532122833333332,2.5416150833333333,2.427,1.7899166666666668,0.0825,0.4868333333333333,0.5287499999999999,0.25325,0.11950000000000001,0.14525,29.906737916666664
2024-04-23,21.532122833333332,2.6072817500000003,2.427,1.7780833333333332,0.0825,0.4868333333333333,0.5287499999999999,0.25225,0.11950000000000001,0.14391666666666666,29.95823791666667
2024-04-24,21.532122833333332,2.6441150833333333,2.4186666666666667,1.7724166666666665,0.0825,0.4875,0.5287499999999999,0.25225,0.11950000000000001,0.14391666666666666,29.981737916666667
2024-04-25,21.532122833333332,2.655615083333333,2.416333333333333,1.7572500000000002,0.07791666666666666,0.494,0.5287499999999999,0.2520833333333333,0.11933333333333333,0.14391666666666666,29.97732125
2024-04-26,21.532122833333332,2.662115083333333,2.416333333333333,1.7572500000000002,0.07791666666666666,0.494,0.5287499999999999,0.2520833333333333,0.11933333333333333,0.14391666666666666,29.98382125
2024-04-29,21.532122833333332,2.66478175,2.416333333333333,1.7572500000000002,0.07791666666666666,0.494,0.5287499999999999,0.2520833333333333,0.11933333333333333,0.14391666666666666,29.986487916666665
2024-04-30,21.532122833333332,2.7066150833333333,2.4193333333333333,1.7989166666666667,0.08658333333333333,0.49683333333333335,0.52975,0.24908333333333332,0.11933333333333333,0.14391666666666666,30.08248791666667
2024-05-02,21.532122833333332,2.7219484166666663,2.426,1.7989166666666667,0.08658333333333333,0.4993333333333333,0.5380833333333332,0.24908333333333332,0.11933333333333333,0.14391666666666666,30.115321249999997
2024-05-03,21.532122833333332,2.7174484166666666,2.426,1.7989166666666667,0.08658333333333333,0.4993333333333333,0.5380833333333332,0.24908333333333332,0.11916666666666666,0.14391666666666666,30.110654583333336
2024-05-06,21.532122833333332,2.72678175,2.4143333333333334,1.8005833333333332,0.07791666666666666,0.5471666666666666,0.5380833333333332,0.24858333333333335,0.11299999999999999,0.15758333333333333,30.156154583333333
2024-05-07,21.532122833333332,2.6736150833333334,2.412333333333333,1.7814166666666666,0.07791666666666666,0.5461666666666667,0.5217499999999999,0.26108333333333333,0.1095,0.15758333333333333,30.073487916666668
2024-05-08,21.532122833333332,2.68778175,2.412333333333333,1.7734166666666666,0.07791666666666666,0.5533333333333333,0.5217499999999999,0.26108333333333333,0.1095,0.15758333333333333,30.08682125
2024-05-09,21.532122833333332,2.68828175,2.4173333333333336,1.7555833333333333,0.07791666666666666,0.5533333333333333,0.5217499999999999,0.26108333333333333,0.1095,0.15758333333333333,30.074487916666666
2024-05-10,21.539956166666666,2.75078175,2.4098333333333333,1.7639166666666668,0.09458333333333334,0.5558333333333334,0.5234166666666666,0.2644166666666667,0.12366666666666667,0.15758333333333333,30.183987916666666
2024-05-13,21.743122833333334,2.7164484166666667,2.4098333333333333,1.6490833333333332,0.09458333333333334,0.5516666666666666,0.5234166666666666,0.2644166666666667,0.11866666666666666,0.15758333333333333,30.22882125
2024-05-14,21.743122833333334,2.6911150833333335,2.4131666666666667,1.6240833333333333,0.09458333333333334,0.5525,0.5234166666666666,0.2769166666666667,0.11516666666666667,0.15758333333333333,30.19165458333333
2024-05-16,21.743122833333334,2.702115083333333,2.4131666666666667,1.6240833333333333,0.09458333333333334,0.5525,0.5159166666666667,0.29141666666666666,0.11516666666666667,0.15758333333333333,30.209654583333332
2024-05-17,21.743122833333334,2.69678175,2.4215,1.6324166666666668,0.09458333333333334,0.5525,0.5159166666666667,0.29141666666666666,0.11516666666666667,0.15758333333333333,30.220987916666665
2024-05-20,21.743122833333334,4.415100083333334,2.4215,1.6324166666666668,0.09458333333333334,0.5533333333333333,0.5159166666666667,0.29141666666666666,0.1155,0.15758333333333333,31.940472916666668
2024-05-21,21.743122833333334,4.406433416666666,2.4195,1.6324166666666668,0.09458333333333334,0.5535,0.5159166666666667,0.29141666666666666,0.1155,0.15758333333333333,31.929972916666667
2024-05-22,21.743122833333334,4.402933416666667,2.4211666666666667,1.6157500000000002,0.09458333333333334,0.5538333333333334,0.5200833333333333,0.3189166666666666,0.12033333333333333,0.15758333333333333,31.94830625
2024-05-23,21.743122833333334,4.39776675,2.4211666666666667,1.6175833333333334,0.09458333333333334,0.5505,0.5200833333333333,0.3189166666666666,0.12033333333333333,0.15758333333333333,31.94163958333333
2024-05-24,21.743122833333334,4.3916000833333335,2.4211666666666667,1.6175833333333334,0.09458333333333334,0.5496666666666667,0.5200833333333333,0.33125,0.12033333333333333,0.15758333333333333,31.946972916666667
2024-05-27,21.724622833333335,4.4782667499999995,2.448,1.6169166666666666,0.10291666666666667,0.565,0.54925,0.47441666666666665,0.13716666666666666,0.15725,32.25380625
2024-05-28,21.724622833333335,4.447933416666667,2.4756666666666667,1.6245833333333335,0.10291666666666667,0.5511666666666667,0.5535833333333333,0.44325,0.12616666666666665,0.15725,32.20713958333333
2024-05-29,21.724622833333335,4.3836000833333335,2.4869166666666667,1.63875,0.09041666666666666,0.5451666666666666,0.5534166666666667,0.44408333333333333,0.11866666666666666,0.15491666666666665,32.14055625
2024-05-30,21.724622833333335,4.453600083333333,2.4964166666666667,1.6265833333333333,0.08625,0.5245,0.5474166666666667,0.48358333333333337,0.117,0.15491666666666665,32.21488958333333
2024-05-31,21.724622833333335,4.48576675,2.4974166666666666,1.6040833333333333,0.09458333333333334,0.5198333333333334,0.5474166666666667,0.48025,0.117,0.15258333333333332,32.22355625
2024-06-03,21.724622833333335,4.4766000833333335,2.496583333333333,1.5624166666666666,0.09875,0.5238333333333334,0.5474166666666667,0.4635833333333333,0.117,0.15258333333333332,32.163389583333334
2024-06-04,21.724622833333335,4.473100083333334,2.49575,1.5624166666666666,0.09875,0.5166666666666666,0.5524166666666667,0.4760833333333333,0.117,0.15258333333333332,32.169389583333334
2024-06-05,21.724622833333335,4.472933416666667,2.49575,1.5624166666666666,0.09875,0.5168333333333333,0.5524166666666667,0.4760833333333333,0.117,0.15258333333333332,32.169389583333334
2024-06-06,21.724622833333335,4.482100083333333,2.49575,1.5569166666666667,0.09875,0.5168333333333333,0.5524166666666667,0.48158333333333336,0.117,0.15258333333333332,32.17855625
2024-06-07,21.724622833333335,4.49476675,2.4930833333333333,1.5574166666666667,0.10291666666666667,0.519,0.5499166666666667,0.4999166666666667,0.117,0.15258333333333332,32.211222916666664
2024-06-12,21.724622833333335,4.48326675,2.4930833333333333,1.5574166666666667,0.10291666666666667,0.519,0.5499166666666667,0.51325,0.121,0.15258333333333332,32.21705625
2024-06-13,21.724622833333335,4.4782667499999995,2.4930833333333333,1.5574166666666667,0.10708333333333334,0.519,0.5499166666666667,0.51325,0.121,0.14425,32.20788958333333
2024-06-17,21.76912283333333,4.459933416666666,2.4905833333333334,1.5280833333333335,0.10708333333333334,0.5095,0.5499166666666667,0.51325,0.121,0.14425,32.19272291666667
2024-06-18,21.76912283333333,4.4589334166666665,2.48725,1.50725,0.10708333333333334,0.5031666666666667,0.54225,0.51325,0.121,0.14425,32.15355625
2024-06-19,21.76912283333333,4.485433416666667,2.4934166666666666,1.5010833333333333,0.10708333333333334,0.5123333333333333,0.5455833333333333,0.51325,0.121,0.14425,32.192556249999996
2024-06-20,21.76912283333333,4.49226675,2.4934166666666666,1.5044166666666667,0.10708333333333334,0.5181666666666667,0.5539166666666667,0.51325,0.121,0.14425,32.216889583333334
2024-06-21,21.76912283333333,4.493600083333334,2.4935833333333335,1.5044166666666667,0.10708333333333334,0.5181666666666667,0.5539166666666667,0.51325,0.121,0.14425,32.218389583333334
2024-06-24,21.76912283333333,4.475433416666666,2.4935833333333335,1.5085833333333334,0.10708333333333334,0.5223333333333333,0.5539166666666667,0.51325,0.126,0.14425,32.213556249999996
2024-06-25,21.76912283333333,4.468933416666666,2.4990833333333335,1.5085833333333334,0.10708333333333334,0.5223333333333333,0.5539166666666667,0.51325,0.126,0.14425,32.21255625
2024-06-26,21.76912283333333,4.481100083333334,2.4997499999999997,1.5084166666666665,0.11125,0.5223333333333333,0.5539166666666667,0.51325,0.126,0.14425,32.22938958333334
2024-06-28,52.33397325,4.482933416666667,2.4997499999999997,1.5084166666666665,0.11125,0.5223333333333333,0.5539166666666667,0.5130833333333333,0.126,0.14425,62.79590666666667
2024-07-02,52.33397325,4.480600083333333,2.50075,1.5084166666666665,0.11125,0.5216666666666666,0.5539166666666667,0.5130833333333333,0.126,0.14425,62.793906666666665
2024-07-03,52.33397325,4.4301000833333335,2.50075,1.5084166666666665,0.11041666666666668,0.5233333333333334,0.5539166666666667,0.5130833333333333,0.126,0.14425,62.74424
2024-07-04,52.33397325,4.403600083333333,2.50075,1.5084166666666665,0.11041666666666668,0.5288333333333334,0.5539166666666667,0.5130833333333333,0.126,0.14425,62.723240000000004
2024-07-05,52.33397325,4.411100083333333,2.504083333333333,1.5084166666666665,0.11041666666666668,0.53,0.5539166666666667,0.5130833333333333,0.126,0.13675,62.72774
2024-07-08,52.33397325,4.376766750000001,2.504083333333333,1.5084166666666665,0.11041666666666668,0.53,0.5539166666666667,0.5130833333333333,0.126,0.13675,62.69340666666666
2024-07-09,52.33397325,4.37726675,2.4995833333333333,1.5084166666666665,0.11041666666666668,0.5341666666666667,0.5539166666666667,0.5130833333333333,0.126,0.13675,62.69357333333333
2024-07-10,52.33397325,4.395600083333333,2.50375,1.51675,0.11041666666666668,0.5566666666666666,0.5539166666666667,0.5124166666666666,0.126,0.13675,62.74624
2024-07-11,52.33397325,4.314100083333333,2.5234166666666664,1.51675,0.11041666666666668,0.5641666666666666,0.5564166666666667,0.55725,0.136,0.13675,62.74923999999999
2024-07-12,52.33397325,4.316100083333333,2.5229166666666667,1.51675,0.11041666666666668,0.5641666666666666,0.5564166666666667,0.57225,0.13999999999999999,0.13675,62.76974
2024-07-15,46.17703522058824,3.8150883088235297,2.217720588235294,1.3383088235294116,0.0974264705882353,0.5041176470588236,0.4909558823529412,0.5063970588235294,0.12352941176470589,0.12066176470588236,55.39124117647059
2024-07-16,46.17703522058824,3.8050883088235294,2.217720588235294,1.3383088235294116,0.0974264705882353,0.5073529411764706,0.4909558823529412,0.5321323529411764,0.12352941176470589,0.12066176470588236,55.410211764705885
2024-07-17,46.17703522058824,3.8062647794117646,2.2213970588235292,1.3383088235294116,0.0974264705882353,0.5086764705882353,0.4909558823529412,0.5321323529411764,0.12352941176470589,0.12066176470588236,55.41638823529412
2024-07-18,46.17703522058824,3.828470661764706,2.2213970588235292,1.3383088235294116,0.0974264705882353,0.5133823529411764,0.4909558823529412,0.5358088235294118,0.12352941176470589,0.12066176470588236,55.44697647058824
2024-07-19,46.17703522058824,3.8153824264705887,2.2324264705882353,1.34125,0.0974264705882353,0.5152941176470588,0.4909558823529412,0.5522794117647059,0.12941176470588237,0.12066176470588236,55.47212352941177
2024-07-22,46.17703522058824,3.8080294852941177,2.2399264705882356,1.34125,0.0974264705882353,0.5254411764705882,0.4909558823529412,0.5559558823529411,0.12941176470588237,0.12066176470588236,55.486094117647056
2024-07-23,46.17703522058824,3.8228824264705885,2.2399264705882356,1.3486029411764706,0.0975735294117647,0.5335294117647059,0.4909558823529412,0.5559558823529411,0.12941176470588237,0.12066176470588236,55.516535294117645
2024-07-24,46.17703522058824,3.8499412500000005,2.2399264705882356,1.3486029411764706,0.0975735294117647,0.5379411764705883,0.4909558823529412,0.5633088235294118,0.12941176470588237,0.12066176470588236,55.55535882352941
2024-07-25,46.17703522058824,3.8412647794117647,2.2399264705882356,1.3162500000000001,0.0975735294117647,0.5347058823529411,0.4909558823529412,0.5706617647058824,0.12941176470588237,0.11463235294117648,55.51241764705882
2024-07-26,46.17703522058824,3.796411838235294,2.2299264705882353,1.3000735294117647,0.07551470588235294,0.5436764705882353,0.5063970588235294,0.5777205882352942,0.12205882352941176,0.11463235294117648,55.44344705882352
2024-07-29,46.17703522058824,3.795088308823529,2.2321323529411763,1.3,0.07551470588235294,0.5391176470588235,0.5086029411764706,0.5749264705882353,0.12205882352941176,0.11463235294117648,55.439108823529416
2024-07-30,46.17703522058824,3.8246471323529407,2.2321323529411763,1.2963235294117648,0.08286764705882352,0.5397058823529411,0.5086029411764706,0.5749264705882353,0.12205882352941176,0.10801470588235294,55.46631470588236
2024-07-31,46.17703522058824,3.8447941911764705,2.2321323529411763,1.2963235294117648,0.08286764705882352,0.5469117647058824,0.5086029411764706,0.5749264705882353,0.1264705882352941,0.10801470588235294,55.498079411764714
2024-08-01,46.17703522058824,3.850382426470588,2.2321323529411763,1.2963235294117648,0.08286764705882352,0.5467647058823529,0.5086029411764706,0.5749264705882353,0.1264705882352941,0.10801470588235294,55.50352058823529
2024-08-05,46.17703522058824,3.850382426470588,2.2321323529411763,1.2963235294117648,0.08286764705882352,0.5478676470588235,0.5086029411764706,0.5749264705882353,0.1264705882352941,0.10801470588235294,55.50462352941177
2024-08-06,46.17703522058824,3.8571471323529414,2.224779411764706,1.298529411764706,0.08286764705882352,0.540514705882353,0.5086029411764706,0.5749264705882353,0.12941176470588237,0.10742647058823529,55.501241176470586
2024-08-07,46.17703522058824,3.8596471323529413,2.224779411764706,1.2898529411764705,0.08286764705882352,0.5283088235294118,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.09963235294117648,55.47741764705882
2024-08-08,46.17703522058824,3.8587647794117648,2.2246323529411764,1.2898529411764705,0.08595588235294117,0.5283088235294118,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.09963235294117648,55.47947647058824
2024-08-09,46.17703522058824,3.8081765441176474,2.2246323529411764,1.2898529411764705,0.08595588235294117,0.5283088235294118,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.41609411764706
2024-08-12,46.17703522058824,3.8083236029411762,2.2246323529411764,1.2898529411764705,0.08595588235294117,0.5283088235294118,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.41624117647059
2024-08-13,46.17703522058824,3.816264779411765,2.226691176470588,1.2898529411764705,0.08595588235294117,0.5290441176470588,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.426976470588244
2024-08-16,46.17703522058824,3.8164118382352936,2.226691176470588,1.2898529411764705,0.08595588235294117,0.5274264705882353,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.425505882352944
2024-08-19,46.17703522058824,3.826558897058824,2.226691176470588,1.2898529411764705,0.08595588235294117,0.5274264705882353,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.43565294117647
2024-08-20,46.17703522058824,3.826264779411765,2.2244852941176467,1.2898529411764705,0.08595588235294117,0.5274264705882353,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.433152941176466
2024-08-21,46.17703522058824,3.8193530147058827,2.2244852941176467,1.2898529411764705,0.08595588235294117,0.5291911764705882,0.5086029411764706,0.5749264705882353,0.13176470588235295,0.08683823529411765,55.428005882352934
2024-08-22,46.17703522058824,3.846264779411765,2.2413970588235297,1.297205882352941,0.08595588235294117,0.5299264705882353,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.47638823529412
2024-08-26,46.17703522058824,3.8365588970588234,2.2413970588235297,1.297205882352941,0.08595588235294117,0.5311029411764706,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.46785882352941
2024-08-27,46.17703522058824,3.8517059558823528,2.2413970588235297,1.297205882352941,0.08595588235294117,0.5316911764705883,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.48359411764706
2024-08-28,46.17703522058824,3.8521471323529415,2.2413970588235297,1.3045588235294119,0.08595588235294117,0.532279411764706,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.491976470588234
2024-08-30,46.17703522058824,3.851411838235294,2.2413970588235297,1.3045588235294119,0.08595588235294117,0.532279411764706,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.49124117647059
2024-09-02,46.17703522058824,3.8528824264705888,2.2413970588235297,1.3045588235294119,0.08595588235294117,0.533014705882353,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.493447058823534
2024-09-03,46.17703522058824,3.8508236029411766,2.2413970588235297,1.3045588235294119,0.08595588235294117,0.533014705882353,0.5086029411764706,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.49138823529412
2024-09-04,46.17703522058824,3.8871471323529407,2.2487500000000002,1.3045588235294119,0.08595588235294117,0.5344852941176471,0.5159558823529412,0.5713970588235294,0.13176470588235295,0.08683823529411765,55.54388823529411
2024-09-05,46.17703522058824,3.8887647794117646,2.274485294117647,1.3045588235294119,0.0911029411764706,0.5352205882352942,0.5159558823529412,0.5713970588235294,0.13176470588235295,0.06889705882352941,55.55918235294117
2024-09-09,46.17703522058824,3.888176544117647,2.274485294117647,1.3045588235294119,0.0911029411764706,0.5344852941176471,0.5159558823529412,0.5713970588235294,0.1338235294117647,0.06889705882352941,55.55991764705882
2024-09-10,46.17703522058824,3.893176544117647,2.274485294117647,1.3045588235294119,0.0911029411764706,0.5344852941176471,0.5159558823529412,0.5713970588235294,0.1338235294117647,0.06889705882352941,55.56491764705882
2024-09-11,46.17703522058824,3.8872941911764705,2.274485294117647,1.3045588235294119,0.0911029411764706,0.5337500000000001,0.5159558823529412,0.5713970588235294,0.1338235294117647,0.06889705882352941,55.5583
2024-09-12,46.17703522058824,3.8865588970588236,2.27375,1.3008823529411766,0.0911029411764706,0.5361029411764705,0.5159558823529412,0.5713970588235294,0.1338235294117647,0.06889705882352941,55.55550588235294
2024-09-13,46.17703522058824,3.8853824264705885,2.27375,1.3008823529411766,0.0911029411764706,0.5361029411764705,0.5196323529411765,0.5713970588235294,0.1338235294117647,0.06889705882352941,55.558005882352944
2024-09-16,46.17703522058824,3.8846471323529412,2.272279411764706,1.3008823529411766,0.0911029411764706,0.5361029411764705,0.5196323529411765,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.563594117647064
2024-09-20,46.17703522058824,3.8846471323529412,2.272279411764706,1.3023529411764707,0.0911029411764706,0.5361029411764705,0.5196323529411765,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.56506470588235
2024-09-23,46.17703522058824,3.8842059558823525,2.263455882352941,1.3023529411764707,0.0911029411764706,0.5363970588235294,0.5196323529411765,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.556094117647056
2024-09-24,46.17703522058824,3.8884706617647056,2.263455882352941,1.296764705882353,0.0911029411764706,0.5369852941176471,0.5196323529411765,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.55535882352941
2024-09-26,46.17703522058824,3.907735367647059,2.263455882352941,1.296764705882353,0.0911029411764706,0.5369852941176471,0.5114705882352941,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.566461764705885
2024-09-27,46.17703522058824,3.9165588970588234,2.263455882352941,1.2947058823529412,0.07330882352941176,0.5575735294117647,0.5041176470588236,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.568667647058824
2024-09-30,46.17703522058824,3.8978824264705882,2.263455882352941,1.3020588235294117,0.07330882352941176,0.5575735294117647,0.5041176470588236,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.557344117647055
2024-10-02,46.17703522058824,3.8762647794117644,2.2752205882352943,1.3094117647058823,0.07330882352941176,0.5591911764705882,0.5041176470588236,0.5791911764705883,0.1338235294117647,0.06889705882352941,55.55646176470588
2024-10-03,46.17703522058824,3.8461177205882353,2.264044117647059,1.3239705882352941,0.07330882352941176,0.5703676470588236,0.5041176470588236,0.5791911764705883,0.1338235294117647,0.08110294117647059,55.553079411764706
2024-10-04,46.17703522058824,3.869500073529412,2.2609558823529414,1.323235294117647,0.0736029411764706,0.5661029411764706,0.49014705882352944,0.5791911764705883,0.12794117647058825,0.08110294117647059,55.54881470588236
2024-10-07,46.17703522058824,3.8647941911764705,2.26375,1.3216176470588235,0.07345588235294118,0.5718382352941176,0.49014705882352944,0.5791911764705883,0.13014705882352942,0.08110294117647059,55.553079411764706
2024-10-08,46.17703522058824,3.80258830882353,2.266985294117647,1.3326470588235293,0.06830882352941176,0.5627205882352941,0.49014705882352944,0.5861029411764705,0.1225,0.08110294117647059,55.49013823529412
2024-10-09,46.17703522058824,3.7864118382352943,2.30625,1.34,0.08551470588235294,0.5546323529411765,0.4938235294117647,0.5852205882352941,0.10338235294117648,0.07669117647058823,55.50896176470588
2024-10-10,46.17703522058824,3.747294191176471,2.3011029411764703,1.325294117647059,0.08551470588235294,0.5659558823529411,0.4864705882352941,0.5861029411764705,0.09676470588235295,0.07227941176470588,55.44381470588235
2024-10-14,46.17703522058824,3.7517059558823527,2.2991911764705883,1.3238235294117648,0.08551470588235294,0.5669852941176471,0.4864705882352941,0.5861029411764705,0.09676470588235295,0.07227941176470588,55.44587352941176
