date,THE HONGKONG AND SHANGHAI BANKING,ORIENT SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,OCBC BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD
2024-04-25,57.954962468723934,14.285237698081735,14.692243536280234,4.216847372810675,0.0,1.3110925771476232,3.529608006672227,4.010008340283569,0.0
2024-04-26,58.03895455302147,14.25670051606459,14.662893291160312,4.208423505909772,0.0,1.3084734476444149,3.5225570168137175,4.001997669385717,0.0
2024-05-03,58.044752264251464,14.258124667021843,14.657698454981352,4.208843899840171,0.0,1.3086041555673948,3.5195791156100156,4.002397442727757,0.0
2024-05-06,58.06021849187317,14.261923794297896,14.661604050093258,4.209965361044498,0.0,1.308952837729816,3.4938715694111373,4.003463895550227,0.0
2024-05-07,58.07956287066036,14.26667555140934,14.633171186779503,4.2113680282534816,0.0,1.3093889518224828,3.495035650029986,4.004797761044846,0.0
2024-05-09,58.08149801752573,14.267150901276112,14.633658747875922,4.2115083463832335,0.0,1.3094325792156731,3.495152100756339,4.001599306966981,0.0
2024-05-10,58.1454302868579,14.282855236824549,14.64976651100734,4.216144096064043,0.0,1.3108739159439626,3.388925950633756,4.006004002668446,0.0
2024-05-13,55.291727509364485,13.592787759507333,13.941971938289633,4.012443654371151,4.74573042981398,1.3745159037521426,3.2251920512983303,3.815630753602946,0.0
2024-05-14,55.18312001013813,13.566087948295527,13.914586237485743,4.004562159422127,4.736408566721582,1.504878976048663,3.282220250918768,3.808135850969459,0.0
2024-05-16,53.0942635469485,13.079601686113996,13.537784837192254,3.9587024253161465,4.5665587390799685,1.4448042030667725,3.024008797116501,3.6746288716476267,3.6196468935182358
2024-05-17,52.824798662817194,13.013219875398876,13.405257559641392,3.9386111533201644,4.543382464671023,2.0118523020817505,3.002583194043458,3.6590183862634857,3.60127640176265
2024-05-20,52.717457236443046,12.986776658983379,13.378017711998059,4.285454324881718,4.5341501880383355,1.853087468154798,2.996481863399248,3.6546160378502974,3.5939585102511225
2024-05-21,52.67916742520784,12.992293221676073,13.371563808483526,4.317616360216032,4.536076218217125,1.8538746283148249,2.9977547181261,3.656168456823836,3.595485162934644
2024-05-22,52.67916742520784,12.992293221676073,13.371563808483526,4.438982947994417,4.536076218217125,1.7325080405364406,2.9977547181261,3.656168456823836,3.595485162934644
2024-05-23,51.7417878541535,12.8925420768976,13.268900731641226,5.573118959443591,4.501249510733748,1.8516845813386325,2.974738807093608,3.62809743172854,3.56788004696956
2024-05-24,51.74023002348407,12.892153911001387,13.268501234419222,5.572951165171313,4.501113988077317,1.854639609803095,2.9746492442945747,3.6279881977479373,3.567772626001084
2024-05-31,51.765166576299784,12.898367371528405,13.335140671124767,5.593710464485813,4.5032833303211035,1.9398758961383216,2.976082896560034,3.6297367311283817,3.358636062413398
2024-06-03,51.62987911228725,12.876646418475973,13.27058398989595,5.686533950802911,4.495699765441751,2.0268238407409633,3.0011427196728215,3.659710110061947,3.3529800926204367
2024-06-04,51.64230283342357,12.87974493172111,13.168501473861516,5.687902304036576,4.4967815677073935,2.1085243337544366,3.0018648860013237,3.6605907477591284,3.3537869217349456
2024-06-06,51.58467644936252,12.875872023093576,13.110416165503969,5.686191965359634,4.495429396199182,2.180057733942747,3.0550878037045948,3.659490016839067,3.3527784459947076
2024-06-07,51.56916972284014,12.872001442914687,13.106475079660914,5.684482654963025,4.494078037636025,2.2094631154932967,3.0541694222329103,3.6583899476943427,3.35177057656466
2024-06-11,51.56916972284014,12.872001442914687,13.10046293512896,5.684482654963025,4.494078037636025,2.215475260025251,3.0541694222329103,3.6583899476943427,3.35177057656466
2024-06-12,51.55987016109642,12.869680211589325,13.09810050492907,5.683457561913921,4.493267612406829,2.233108920413561,3.0536186583313296,3.6577302236114453,3.351166145708103
2024-06-14,51.55677105247341,12.868906653843842,13.03720622708421,5.683115946384564,4.492997535613392,2.3471779767987018,3.0534351145038165,3.609424776101461,3.35096471719661
2024-06-18,51.544378342647676,12.865813352562947,13.034072471606272,5.681749894838051,4.491917553031668,2.3706508022354424,3.0527011597860705,3.6085571780542036,3.3501592452376663
2024-06-20,51.54747596153846,12.866586538461538,13.034855769230768,5.588942307692308,4.4921875,2.457932692307692,3.0528846153846154,3.6087740384615383,3.3503605769230766
2024-06-21,51.54747596153846,12.866586538461538,13.03185096153846,5.588942307692308,4.4921875,2.4609375,3.0528846153846154,3.6087740384615383,3.3503605769230766
2024-06-24,51.544378342647676,12.865813352562947,13.031067844480502,5.588606453939066,4.491917553031668,2.5268914127756745,2.992608617270597,3.6085571780542036,3.3501592452376663
2024-06-26,51.54747596153846,12.866586538461538,13.025841346153847,5.588942307692308,4.4921875,2.527043269230769,2.9927884615384617,3.6087740384615383,3.3503605769230766
2024-06-28,51.54902491060428,12.866973166261007,13.011208269479251,5.589110249707022,4.492322485651612,2.539138796237868,2.992878391778599,3.6088824784398574,3.3504612518405
2024-07-02,51.53663592393427,12.863880794304084,13.008081232913751,5.587766996124613,4.491242827530267,2.562561961125965,2.9921591011505995,3.608015141046054,3.3496560218704
2024-07-03,51.52889583083024,12.8619488165325,13.006127598221795,5.58692779046017,4.490568304697826,2.5741919980776165,2.9947134446713926,3.607473266850895,3.3491529496575754
2024-07-04,51.52580044452454,12.861176187901723,12.990328587733527,5.58659217877095,4.490298552291704,2.5740373640896257,2.9945335495885144,3.6072565627440376,3.3699765723553794
2024-07-12,51.52270543008169,12.86641037962518,12.989548294089381,5.586256607400288,4.490028832292167,2.57388274867852,2.9943536761172513,3.607039884670831,3.36977414704469
2024-07-17,51.51032908959885,12.863319721354793,12.986428056689887,5.608935863559933,4.488950276243094,2.5732644727360077,2.993634398270478,3.606173432620706,3.368964688926255
2024-07-19,51.51032908959885,12.863319721354793,12.986428056689887,5.632957002161902,4.488950276243094,2.549243334134038,2.993634398270478,3.606173432620706,3.368964688926255
2024-07-23,51.52270543008169,12.86641037962518,12.989548294089381,5.634310427679001,4.490028832292167,2.525828928399808,2.9943536761172513,3.607039884670831,3.36977414704469
2024-07-24,51.52270543008169,12.86641037962518,12.938491110043248,5.628303700144161,4.490028832292167,2.5828928399807785,2.9943536761172513,3.607039884670831,3.36977414704469
2024-07-25,51.48250405137746,12.856371166196507,12.928395654522538,5.581897845267391,4.486525418642338,2.7009183122261566,2.992017285877198,3.60422543664846,3.3671448292419424
2024-07-26,51.487139469972085,12.857528737357063,12.920555839010776,5.58240043218584,4.486929379633242,2.701161499444761,2.9922866832738078,3.604549956481287,3.3674480026411358
2024-07-31,51.474780208239565,12.854442344045369,12.917454316320102,5.581060401476281,4.485852311939269,2.7245176583550874,2.991568397995619,3.6036847000930177,3.366639661535692
2024-08-01,51.44236535924194,12.846347607052897,12.90931989924433,5.604534005037784,4.435048578625405,2.8067650233897083,2.9896845388029267,3.601415377234017,3.3645196113709965
2024-08-02,51.44236535924194,12.846347607052897,12.903322538083243,5.604534005037784,4.435048578625405,2.8127623845507976,2.9896845388029267,3.601415377234017,3.3645196113709965
2024-08-09,51.44236535924194,12.846347607052897,12.903322538083243,5.5805445603934265,4.435048578625405,2.836751829195154,2.9896845388029267,3.601415377234017,3.3645196113709965
2024-08-12,51.44236535924194,12.846347607052897,12.903322538083243,5.616528727359961,4.435048578625405,2.836751829195154,2.9896845388029267,3.565431210267482,3.3645196113709965
2024-08-13,51.456252437085695,12.849815531359669,12.894807882659947,5.603047481928073,4.436245838207505,2.8375176220042593,2.9904916164252078,3.566393713068778,3.3654278772608652
2024-08-14,51.474780208239565,12.854442344045369,12.899450895670178,5.605064962342845,4.43784319020614,2.8025324811714225,2.991568397995619,3.567677858793171,3.366639661535692
2024-08-23,51.470147014701475,12.853285328532854,12.898289828982898,5.604560456045605,4.437443744374438,2.811281128112811,2.991299129912991,3.567356735673567,3.3663366336633667
2024-08-26,51.485594237695075,12.857142857142856,12.872148859543817,5.606242496998799,4.438775510204081,2.812124849939976,2.9921968787515003,3.5684273709483794,3.36734693877551
2024-09-03,51.50414314879308,12.86177494896121,12.840758976822386,5.608262279332292,4.440374684760418,2.8131379848685003,2.993274888915576,3.569712981866218,3.368560105680317
2024-09-10,51.49950466812765,12.860616613130798,12.839602533697578,5.559725015760559,4.43997478310468,2.8699228483083665,2.993005313560085,3.569391492299841,3.3682567320104466
2024-09-11,51.476945244956774,12.860230547550433,12.839217098943323,5.583573487031701,4.439841498559078,2.8698366954851102,2.9929154658981747,3.5692843419788662,3.368155619596542
2024-09-12,51.476945244956774,12.860230547550433,12.839217098943323,5.571565802113352,4.439841498559078,2.881844380403458,2.9929154658981747,3.5692843419788662,3.368155619596542
2024-09-25,51.476945244956774,12.860230547550433,12.839217098943323,5.6526176753122,4.439841498559078,2.8007925072046107,2.9929154658981747,3.5692843419788662,3.368155619596542
2024-09-26,51.61987041036718,12.85097192224622,12.82997360211183,5.6485481161507085,4.436645068394529,2.6907847372210223,2.9907607391408684,3.566714662826974,3.365730741540677
2024-09-30,51.76597789524268,12.86641037962518,12.845386833253244,5.625300336376742,4.4419750120134545,2.5648726573762612,2.9943536761172513,3.525949062950504,3.36977414704469
2024-10-02,51.76286864075921,12.86563757583038,12.844615292209744,5.62496246020782,4.441708210703346,2.5707249684665747,2.994173824253709,3.52573728151841,3.3695717460508137
2024-10-04,51.79408582762351,12.874143526866211,12.841086669070803,5.628681331890852,4.444644789037143,2.5333573746844573,2.9841327082582043,3.528068277437192,3.371799495131626
2024-10-07,51.8034265103697,12.876465284039677,12.8434024646829,5.629696423204088,4.445446348061317,2.515779981965735,2.9846708746618575,3.528704538623385,3.3724075743913438
2024-10-08,51.8048751164678,12.87607826635809,12.843016440744194,5.629527215893721,4.445312734814102,2.5157043671666015,2.984581166781882,3.528598479156022,3.372306212617595
2024-10-09,51.810451035187356,12.872982962228432,12.839929084407583,5.628173923495297,4.444244117912197,2.51509961236816,2.9898734937948857,3.5277502328795936,3.371495537726494
2024-10-10,51.86499819516304,12.886535916255564,12.853447238599447,5.480688244495247,4.448923113945374,2.5297798098905067,3.029118036337384,3.5314643243893635,3.3750451209240766
2024-10-15,51.856197352587245,12.888086642599278,12.854993983152829,5.481347773766546,4.449458483754513,2.530084235860409,3.029482551143201,3.5348977135980744,3.375451263537906
2024-10-16,51.85954143347175,12.890413432027442,12.857314798098333,5.482337365348739,4.450261780104712,2.5185051453330924,3.0300294878738643,3.5355358969729793,3.3760606607690917
2024-10-18,51.84550130854616,12.886923562855337,12.853833889841471,5.480853111933339,4.449056944319104,2.5178233011461058,3.0562825256444963,3.5345787082994913,3.375146647414493
2024-10-21,52.004219409282705,12.91139240506329,12.839059674502712,5.310427968655817,4.45750452079566,2.4593128390596743,3.0922242314647375,3.5443037974683547,3.3815551537070525
2024-10-22,52.00120554550934,12.91139240506329,12.839059674502712,5.310427968655817,4.45750452079566,2.4593128390596743,3.0922242314647375,3.547317661241712,3.3815551537070525
2024-10-24,51.70497447823854,12.939080008456916,12.866592165272284,5.321815820471775,4.467063336252982,2.6578875834365276,3.098855296143043,3.5549246428463563,3.388806668881573
2024-10-25,51.70341286620357,12.938689217758986,12.866203563877981,5.321655089096949,4.466928420416792,2.6608275445484746,3.0987617034128663,3.5548172757475087,3.388704318936877
2024-10-28,51.70341286620357,12.938689217758986,12.866203563877981,5.321655089096949,4.466928420416792,2.6880096647538507,3.0987617034128663,3.5276351555421326,3.388704318936877
2024-10-29,51.70028992510268,12.937907707175647,12.865426431505195,5.321333655472336,4.466658613191592,2.684827252959652,3.0985745349118146,3.536482242087461,3.3884996375936214
2024-11-04,51.72361748369959,12.931659019560493,12.859212750543348,5.318763583675441,4.464501328181599,2.683530548176769,3.097078000482975,3.5347742091282295,3.386863076551558
2024-11-05,51.712690508525725,12.928927116342237,12.856496152105024,5.317639957748605,4.463558171118153,2.7040893315225594,3.0964237211407877,3.534027463407273,3.3861475780896337
2024-11-08,51.70187085093543,12.926976463488232,12.854556427278213,5.316837658418829,4.462884731442366,2.7217863608931805,3.095956547978274,3.533494266747134,3.3856366928183466
2024-11-11,51.70353381416544,12.928146784561065,12.85572019193047,5.317319008962791,4.463288770860368,2.7280683224190483,3.0962368349579017,3.533814165434409,3.3738721067085127
2024-11-18,51.84304757319532,12.890801311948966,12.818583937652333,5.301958896277796,4.450395691030001,2.720187765173171,3.087292751181055,3.523606054223212,3.3641260193181477
2024-11-20,51.840149258222745,12.891577141825403,12.695976648310312,5.30227799343986,4.45066353705877,2.843730251873251,3.0874785591766725,3.5238181216334143,3.364328488459571
2024-11-21,51.841709298826366,12.891965091784533,12.696358712007221,5.302437556424917,4.450797472163708,2.8408065001504665,3.0875714715618416,3.5239241649112247,3.364429732169726
2024-11-26,51.841709298826366,12.891965091784533,12.693349383087572,5.302437556424917,4.450797472163708,2.843815829070117,3.0875714715618416,3.5239241649112247,3.364429732169726
2024-11-27,52.004467789651635,12.932439775403006,12.419247720823522,5.319084706876773,4.4647708748415145,2.8527440681036045,3.0972649882267707,3.5349876230151547,3.374992453058021
2024-11-28,52.00301886792453,12.932830188679246,12.419622641509434,5.3192452830188675,4.464905660377359,2.8528301886792455,3.097358490566038,3.5350943396226415,3.375094339622642
2024-12-10,52.15127017288885,12.971205377418476,12.456475005298696,5.213915887001544,4.478154237442093,2.861295303842311,2.936990946801102,3.5455839161897837,3.385109153117147
2024-12-11,52.14969117112753,12.970812643817368,12.456097856364297,5.213758023495217,4.47801865084171,2.8612086714303016,2.936902022526341,3.548504299382342,3.3850066610148963
2024-12-16,52.07575757575758,12.98181818181818,12.466666666666667,5.218181818181819,4.481818181818182,2.896969696969697,2.9393939393939394,3.5515151515151513,3.3878787878787877
2024-12-19,52.07878787878788,12.98181818181818,12.463636363636365,5.218181818181819,4.481818181818182,2.896969696969697,2.9393939393939394,3.5515151515151513,3.3878787878787877
2024-12-27,52.07746158741704,12.982998454404946,12.464769524502227,5.218656241476498,4.482225656877898,2.894202503257872,2.939661181319514,3.551838045882959,3.3881868048610477
2024-12-30,52.070198836081474,12.984966052376334,12.466658583899127,5.219447138700291,4.482904946653734,2.8946411251212414,2.940106692531523,3.5523763336566443,3.3887002909796315
2025-01-03,52.06388653170081,12.983391926294097,12.465147290580676,5.218814401745666,4.482361498363438,2.9064128985331554,2.9397502727603344,3.551945690386714,3.3882894896351075
2025-01-06,52.054420944185196,12.981031452639233,12.462881037512878,5.217865583904006,4.481546572934974,2.924065208169202,2.9392158051027213,3.551299921216896,3.3876734743348886
2025-01-08,52.06388653170081,12.983391926294097,12.434840586737787,5.218814401745666,4.482361498363438,2.9367196023760456,2.9397502727603344,3.551945690386714,3.3882894896351075
2025-01-13,52.06533927326726,12.982998454404946,12.4344637391278,5.218656241476498,4.482225656877898,2.936630602782071,2.939661181319514,3.551838045882959,3.3881868048610477
2025-01-16,52.081122866583804,12.986934246824505,12.407918270833965,5.220238275684361,4.483584442356079,2.9375208415436385,2.9405523388001336,3.5529147846121196,3.389213932761391
2025-01-17,52.081122866583804,12.986934246824505,12.347288325704065,5.220238275684361,4.483584442356079,2.9375208415436385,2.9405523388001336,3.5529147846121196,3.4498438778912908
2025-01-20,52.06924779431829,12.988509232028623,12.348785738107509,5.220871357972288,4.484128187247976,2.94394081799715,2.94090895309705,3.55334566291726,3.450262256313859
2025-01-21,52.05662150283411,12.985359643539146,12.345791276408717,5.219605346912794,4.483040829317087,2.9432269406807916,2.9644448485950714,3.5524840107908218,3.449425600921464
2025-01-23,52.054919076195674,12.984178941625752,12.34466872764745,5.219130751045645,4.482633206037461,2.949021034127417,2.9641753046008366,3.55216099896951,3.4491119597502577
2025-02-03,52.04860900660646,12.921995272440753,12.343172313473543,5.218498090793382,4.4820898236256745,2.9486635553669918,2.963815988847809,3.6244620886114314,3.4486938602339534
2025-02-04,52.04860900660646,12.921995272440753,12.31286744651191,5.218498090793382,4.4820898236256745,2.9789684223286264,2.963815988847809,3.6244620886114314,3.4486938602339534
2025-02-07,52.02254340514499,12.859437020876891,12.311002030118475,5.217707481138079,4.481410780838106,3.090628124715935,2.945186801199891,3.6239129776080965,3.4481713783595427
2025-02-12,52.03200290935539,12.861775312907234,12.313240597630088,5.218656241476498,4.482225656877898,3.073006636966997,2.9457223383943996,3.624571930781586,3.4487983756099037
2025-02-13,52.013575346201634,12.86021635708009,12.311748128844581,5.218023696251628,4.481682373261417,3.0968758522469013,2.94536529196085,3.6241326020423625,3.4483803521105423
2025-02-14,52.013575346201634,12.817793400199996,12.311748128844581,5.218023696251628,4.481682373261417,3.0968758522469013,2.9877882488409444,3.6241326020423625,3.4483803521105423
2025-02-17,51.951079223806495,12.756940029667302,12.29982139073048,5.212968849332485,4.477340840977204,3.2210214028395847,3.0151666515302877,3.620621802439984,3.445039808676172
2025-02-18,51.91079911646344,12.750764017065569,12.28781506248298,5.270961299888046,4.475173227631698,3.2376168719174556,3.0046294895458256,3.6188689521619413,3.443371962843051
2025-02-20,51.90765786209192,12.749992435932347,12.287071495567456,5.270642340625095,4.474902423527276,3.2222928201869836,3.0256270612084353,3.6186499652052886,3.443163595655199
2025-02-21,51.904516987867964,12.749220948174145,12.286328018636734,5.27032341996188,4.47463165219496,3.228148730826249,3.025443983904638,3.6184310047499473,3.442955253683478
2025-02-26,51.72341002985434,12.70769880281053,12.246313440487318,5.530593166671693,4.460058502457706,3.247791079882995,3.0457465094538767,3.606646361689937,3.4317421066915954
2025-02-28,51.653476965666655,12.680167303583787,12.219781542442751,5.608882737038486,4.450395691030001,3.3250082749074714,3.0391478349833,3.5988324857822045,3.424307164565342
2025-03-03,51.653476965666655,12.680167303583787,12.219781542442751,5.608882737038486,4.450395691030001,3.306953931333313,3.057202178557458,3.5988324857822045,3.424307164565342
2025-03-10,51.65658571815474,12.68093045650146,12.220516987150551,5.609220306340465,4.45066353705877,3.240949715626975,3.057386175558966,3.659233847913093,3.424513255694984
2025-03-12,51.59758333583817,12.666446241245605,12.206558658210346,5.759115092127807,4.4455799693408276,3.1951666716763354,3.0538940154498184,3.6550542547115934,3.4206017613995012
2025-03-13,51.49923462496623,12.648197616832249,12.182969655131014,5.750817900771378,4.439175195845965,3.3406369120869224,3.073506017948795,3.6497883963141944,3.4156736801032506
2025-03-14,51.50387224590263,12.649336615236836,12.184066758720057,5.7513357747493545,4.439574953473014,3.3619499309599563,3.0497688659422466,3.6441135858798104,3.4159812691360987
2025-03-17,51.53154778008236,12.667207743409383,12.201280548291098,5.759461328042805,4.445847235999639,3.291550184867887,3.0300297592208496,3.6522680133465593,3.4208074067394114
2025-03-18,51.53154778008236,12.667207743409383,12.201280548291098,5.7113656175789815,4.445847235999639,3.33964589533171,3.0300297592208496,3.6522680133465593,3.4208074067394114
2025-03-19,51.53028980709621,12.68169370128502,12.215233681422854,5.717897017665292,4.438893737398056,3.2230882662734355,3.1117397454031117,3.6564446718228054,3.4247193716332123
2025-03-20,51.53904016849707,12.679404242515421,12.213028433879945,5.716864751015495,4.438092372498872,3.2225063938618925,3.1111779750263278,3.655784564465172,3.4241010982398077
2025-03-25,51.409105915543684,12.64743839851136,12.134217713616856,6.002581109877248,4.4269035685344695,3.2143821843392657,3.1033344338065367,3.6465680242504273,3.415468651520154
2025-03-28,51.40781653358948,12.649336615236836,12.130035420543916,6.003482019571351,4.4275679894338715,3.211862880470673,3.103800204118389,3.650117067899382,3.4159812691360987
2025-04-01,51.39547446131685,12.646299741912252,12.127123221895445,6.002040693835904,4.42650501170398,3.2350999339775526,3.103055038713163,3.6492407418522297,3.4151611547926293
2025-04-08,51.398559423769505,12.647058823529411,12.115846338535414,6.002400960384153,4.426770708283313,3.241296518607443,3.1032412965186076,3.6494597839135654,3.4153661464585836
2025-04-09,51.398559423769505,12.647058823529411,12.115846338535414,5.822328931572629,4.426770708283313,3.4063625450180073,3.118247298919568,3.6494597839135654,3.4153661464585836
2025-04-10,51.39255702280913,12.647058823529411,12.115846338535414,5.888355342136855,4.426770708283313,3.4063625450180073,3.118247298919568,3.6494597839135654,3.355342136854742
2025-04-15,51.37559629174042,12.642885001950136,12.111847829348054,5.886412048843419,4.4253097716840175,3.405238366685668,3.1502205154360805,3.6482553778764513,3.35423479643575
2025-04-16,51.37867922829968,12.643643673677579,12.112574634702511,5.886765279486333,4.425575324792224,3.4054427075519818,3.2314200846109995,3.648474301659216,3.267424765219479
2025-04-17,51.34527804410355,12.625838926174495,12.09551773729626,5.812559923298179,4.4193432406519655,3.62535953978907,3.226869606903164,3.64333652924257,3.2058964525407476
2025-04-23,51.36025886864813,12.625838926174495,12.080536912751679,5.812559923298179,4.4193432406519655,3.62535953978907,3.226869606903164,3.64333652924257,3.2058964525407476
2025-04-24,51.29570889939553,12.609970674486803,12.065354000837871,5.802262253875157,4.413788976000958,3.7315219342869113,3.24076844814172,3.6387575558082466,3.2018672571667963
2025-04-25,51.29570889939553,12.609970674486803,11.825962056376802,5.802262253875157,4.413788976000958,3.949967083607637,3.513076784966186,3.387396014124125,3.2018672571667963
