date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,CHINA SKY SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,REALINK FINANCIAL TRADE LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-31,18.77328747492118,17.5503964841884,17.426196617942104,0.0,11.684341263017101,0.0,8.330944874367058,8.311837202636859,7.413776631317474,10.509219451609821
2024-06-03,18.74462596732588,17.5503964841884,17.473965797267603,0.0,11.684341263017101,0.0,8.311837202636859,8.311837202636859,7.413776631317474,10.509219451609821
2024-06-05,18.675042832667046,17.485246525794786,17.80887112126404,0.0,11.640967066438227,0.0,8.261945554920997,8.280982295830954,7.386255473063012,10.46068913002094
2024-06-27,18.72316060692814,17.53029869262334,17.854757133314248,0.0,11.670960969558164,0.0,8.245061551674777,8.23551865636034,7.405286764004199,10.334955625536788
2024-07-02,18.72316060692814,17.53029869262334,17.854757133314248,0.0,11.966790724305755,0.0,8.245061551674777,8.23551865636034,7.405286764004199,10.039125870789197
2024-07-03,18.724947509066617,17.531971750334034,17.856461156709297,0.0,11.967932811605268,0.0,8.245848444359611,8.23630463828975,7.463256346631036,9.97327734300439
2024-07-04,18.724947509066617,17.531971750334034,17.856461156709297,0.0,12.41649169688872,0.0,8.245848444359611,8.23630463828975,7.463256346631036,9.524718457720939
2024-07-09,18.71423120946204,17.52193819152995,17.846241892407477,0.0,12.409385730637162,0.0,8.241129339946585,8.288821060663869,7.458985120183136,9.519267455169784
2024-07-10,18.60376277337408,17.54369210199599,17.868398433769457,0.0,12.424792283449527,0.0,8.25136090153758,8.299111832680737,7.477795817018432,9.531085856174196
2024-07-15,17.580504786771105,17.76423943525771,18.09302775360217,0.0,12.580988299003964,0.0,8.355091383812011,8.40344260709796,7.5718015665796345,9.650904167875447
2024-07-24,15.504664970313826,15.581000848176421,15.869380831212892,12.213740458015266,11.034775233248515,0.0,7.328244274809161,7.370653095843936,6.641221374045801,8.456318914334183
2024-07-26,15.631891433418152,15.581000848176421,15.869380831212892,12.094995759117896,11.034775233248515,0.0,7.328244274809161,7.370653095843936,6.641221374045801,8.447837150127228
2024-08-01,15.623409669211197,15.581000848176421,15.869380831212892,12.094995759117896,11.034775233248515,0.0,7.336726039016115,7.370653095843936,6.641221374045801,8.447837150127228
2024-08-02,15.623409669211197,15.581000848176421,15.869380831212892,12.044105173876165,11.034775233248515,0.0,7.387616624257845,7.370653095843936,6.641221374045801,8.447837150127228
2024-08-06,16.493810639009702,15.61559049849448,15.64904650384744,11.876881900301104,10.881565741050519,0.0,7.285045165607226,7.268317162930746,6.549013047842088,8.380729340916695
2024-08-08,16.489673049586088,15.611673216824148,15.645120829500794,11.873902500209049,10.878836023078852,0.0,7.291579563508654,7.26649385400117,6.564093987791621,8.378626975499625
2024-08-27,16.48829431438127,15.61036789297659,15.6438127090301,11.872909698996656,10.794314381270903,0.0,7.290969899665551,7.357859531772576,6.563545150501672,8.377926421404682
2024-08-28,16.48829431438127,15.61036789297659,15.6438127090301,11.872909698996656,10.785953177257525,0.0,7.290969899665551,7.366220735785952,6.563545150501672,8.377926421404682
2024-09-04,16.489673049586088,15.611673216824148,15.645120829500794,11.706664436825822,10.912283635755497,0.0,7.274855757170331,7.4002843047077524,6.564093987791621,8.395350781837946
2024-09-05,16.489673049586088,15.862530311898986,15.645120829500794,11.455807341750983,10.912283635755497,0.0,7.274855757170331,7.4002843047077524,6.564093987791621,8.395350781837946
2024-09-17,16.50761761258999,15.879792399129416,15.66214632512975,11.468273899213125,10.924158714213963,0.0,7.282772476142642,7.408337518834757,6.57123723422066,8.295663820525698
2024-09-19,16.50761761258999,15.879792399129416,15.66214632512975,11.468273899213125,11.041352754059936,0.0,7.282772476142642,7.408337518834757,6.57123723422066,8.178469780679725
2024-09-30,16.50761761258999,15.879792399129416,15.66214632512975,11.468273899213125,11.041352754059936,0.0,7.199062447681233,7.408337518834757,6.57123723422066,8.262179809141134
2024-10-03,16.36547028662688,15.945196267966713,15.726653778263428,11.51550811128856,11.03639573001597,0.0,7.253929562074473,7.438850130284946,6.26208287803648,8.45591325544255
2024-10-04,16.39523169912693,15.925117528542646,15.706850235057084,11.501007387508395,11.02249832102082,0.0,7.244795164539959,7.379113498992612,6.254197447951645,8.571188717259906
2024-10-08,14.860681114551083,14.294344181831912,14.12821868156762,10.345087971003549,9.740995242769765,10.329985652797705,6.34297364645473,6.6223665332628565,5.6256135316771125,7.709733444083666
2024-10-09,15.07648038770256,14.122368620324094,14.167802514008784,10.298349235196124,9.768287142208088,10.184764500984402,6.360745115856428,6.830228683931547,5.641375132515523,7.549598667272452
2024-10-10,15.060195350950254,14.121299310971455,14.166729764518815,10.297569470735215,9.767547512682668,10.183993336866813,6.360263496630575,6.852426743393655,5.6409479821306885,7.549027031119861
2024-10-14,15.097623732405024,14.113818677160586,14.159225064325714,10.292114424095656,9.762373240502498,10.178598456182836,6.356894203117905,6.886635386711064,5.607688814893295,7.545028000605418
2024-10-16,15.097623732405024,14.1062509459664,14.159225064325714,10.292114424095656,9.762373240502498,10.178598456182836,6.356894203117905,6.894203117905253,5.607688814893295,7.545028000605418
2024-10-23,15.093054925102134,14.101982145559086,14.154940233015584,10.288999848691178,9.759418974126191,9.948555000756544,6.423059464366773,6.929944015736117,5.60599182932365,7.694053563322742
2024-10-25,15.093054925102134,14.101982145559086,14.154940233015584,10.288999848691178,9.759418974126191,9.857769707973976,6.453321228627629,6.990467544257831,5.60599182932365,7.694053563322742
2024-10-28,15.091913155306754,14.100915349118692,14.153869430365384,10.288221499356986,9.758680686890083,9.857023980633937,6.452833043346698,6.997503593312657,5.605567743399652,7.693471518269159
2024-11-07,15.08506616257089,14.094517958412098,14.147448015122874,10.283553875236295,9.754253308128543,9.852551984877127,6.449905482041587,7.039697542533081,5.603024574669187,7.689981096408317
2024-11-11,15.050924179554883,14.062617880045266,14.115428140324408,10.26027913994719,9.830252734817051,9.830252734817051,6.435307431158053,7.076574877404752,5.590343266691814,7.7480196152395315
2024-11-13,15.050924179554883,14.062617880045266,14.115428140324408,10.26027913994719,9.830252734817051,9.830252734817051,6.420218785364014,7.046397585816673,5.590343266691814,7.7932855526216525
2024-11-18,14.992109416096792,14.398436912902984,14.060269031336892,10.220184865108589,9.791838881791538,9.791838881791538,6.395130382505449,7.018862252949576,5.568497783121665,7.7628315923949796
2024-11-20,14.972981086760734,14.380066046232361,14.042329630741518,10.20714500150105,9.779345541879316,9.779345541879316,6.484539177424196,7.039927949564695,5.5613929750825575,7.752927048934254
2024-11-21,14.998499399759904,14.37575030012005,14.03811524609844,10.204081632653061,9.77641056422569,9.77641056422569,6.482593037214886,7.03781512605042,5.559723889555823,7.750600240096038
2024-11-28,15.343874731347867,14.706785385323917,14.36137549892539,10.439054344488794,10.00153515505066,10.00153515505066,6.631869818851705,7.1998771875959475,5.687749462695732,5.626343260669327
2024-12-04,15.24673937914728,14.6136831668065,14.270459919151858,10.372969262451377,9.938219815422164,9.938219815422164,6.811074670124323,7.268705666997179,5.9492029593471125,5.590725345130043
2024-12-13,15.231485012584853,14.6136831668065,14.270459919151858,10.372969262451377,9.938219815422164,9.938219815422164,6.826329036686751,7.268705666997179,5.9492029593471125,5.590725345130043
2024-12-16,15.22916190040418,14.61145428201022,14.268283382902464,10.371387173034394,9.93670403416457,9.93670403416457,6.825287882254251,7.282849081064592,5.948295584534431,5.589872645466331
2024-12-20,15.22916190040418,14.519942042248152,14.268283382902464,10.371387173034394,10.00533821398612,9.93670403416457,6.825287882254251,7.30572714100511,5.948295584534431,5.589872645466331
2025-01-02,15.293759048997943,14.508877543244687,14.257410653051894,10.363483959460488,9.997713937361883,9.929132058218396,6.820086870380249,7.300160024384668,5.94376285910234,5.585613045797455
2025-01-07,15.292593721426396,14.507772020725387,14.25632429137458,10.362694300518134,9.996952148735142,9.92837549527583,6.81956720512039,7.307223407497713,5.9433099664736355,5.585187442852789
2025-01-08,15.330691862237122,14.46967387991466,14.25632429137458,10.362694300518134,9.996952148735142,9.92837549527583,6.857665345931119,7.307223407497713,5.905211825662908,5.585187442852789
2025-01-10,15.40688814385858,14.46967387991466,14.25632429137458,10.362694300518134,9.996952148735142,9.92837549527583,6.857665345931119,7.231027125876258,5.905211825662908,5.585187442852789
2025-01-13,15.40688814385858,14.46967387991466,14.25632429137458,10.362694300518134,9.996952148735142,9.92837549527583,6.87290460225541,7.231027125876258,5.905211825662908,5.569948186528497
2025-01-15,15.398674891478182,14.461960246744345,14.248724392658593,10.357170055593633,9.991622877160918,9.923082781204782,6.922549691569568,7.227172340263499,5.902063818444901,5.566978904881578
2025-01-16,15.398674891478182,14.53811590891783,14.248724392658593,10.357170055593633,9.991622877160918,9.923082781204782,6.922549691569568,7.227172340263499,5.902063818444901,5.490823242708095
2025-01-17,15.400441972110034,14.546978587213289,14.257410653051894,10.363483959460488,9.997713937361883,9.929132058218396,6.942010211079784,7.14775584851025,5.920902232721176,5.494170540272803
2025-02-06,15.399268515696434,14.545870161536117,14.25632429137458,10.362694300518134,9.958854007924414,9.92837549527583,6.97957939652545,7.147211216092654,5.928070710149345,5.4937519049070405
2025-02-11,15.401615607376925,14.53284560280445,14.25849718030788,10.364273738759335,9.960371894528274,9.929888736473098,6.980643194634964,7.148300563938424,5.928974241731443,5.494589239445206
2025-02-12,15.461877948561863,14.586820879622584,14.236798052046872,10.348500989194948,9.945213818292498,9.914777050677218,7.008065743418049,7.091766854360067,5.919951301171816,5.486227362654087
2025-02-13,15.461877948561863,14.586820879622584,14.236798052046872,10.348500989194948,9.945213818292498,9.914777050677218,7.023284127225689,7.091766854360067,5.919951301171816,5.471008978846446
2025-02-14,15.465408326356647,14.590151457492958,14.240048709947484,10.350863840474922,9.947484587868178,9.917040870690311,7.0248877387929065,7.093386102443108,5.921302991095213,5.449425374838268
2025-02-17,15.444250209014212,14.570190772972563,14.220566998555903,10.336702895796915,9.933875503534239,9.90347343619366,7.06088013984951,7.121684274530668,5.913202097742647,5.495173671809683
2025-02-18,15.436649692179069,14.539788705631985,14.220566998555903,10.336702895796915,9.964277570874819,9.90347343619366,7.06088013984951,7.129284791365813,5.913202097742647,5.495173671809683
2025-02-20,15.446041524070273,14.548634877176973,14.22921895201156,10.34299186249905,9.97033994980607,9.909498821203133,7.072781200091262,7.072781200091262,5.909194615560119,5.498516997490303
2025-02-24,15.444866920152093,14.608365019011407,14.228136882129277,10.342205323193916,9.969581749049429,9.908745247148289,7.095057034220533,6.996197718631179,5.908745247148289,5.498098859315589
2025-02-25,15.44017029040596,14.603922761137298,14.22381024783336,10.339060361867112,9.966550098829254,9.905732096700623,7.123308499315797,6.994070244792458,5.906948456743196,5.496426942374943
2025-02-26,15.443692494867312,14.531214356322714,14.227054976807848,10.341418903505437,9.968823663599727,9.907991787696753,7.178161356550833,6.995665728841913,5.908295947076268,5.497680784731199
2025-03-04,15.443692494867312,14.500798418371227,14.227054976807848,10.341418903505437,9.968823663599727,9.907991787696753,7.208577294502319,6.995665728841913,5.908295947076268,5.497680784731199
2025-03-05,15.430831241919538,14.50300403072477,14.22921895201156,10.34299186249905,9.97033994980607,9.909498821203133,7.209673739447867,6.996729789337593,5.909194615560119,5.498516997490303
2025-03-13,15.32607868503158,14.511833193820866,14.237881439768662,10.34928848641656,9.976409710067728,9.91553154250057,7.267331253329274,7.000989270222966,5.912792024960049,5.5018643938817435
2025-03-14,15.324912494293105,14.510728960584384,14.236798052046872,10.348500989194948,9.975650585907776,9.914777050677218,7.274387460051742,7.008065743418049,5.904732917364176,5.501445746461726
2025-03-18,15.323746481016512,14.509624895381574,14.235714829186637,10.347713611808567,9.974891577265463,9.91402267366659,7.281442593015293,7.007532526820361,5.904283649090771,5.501027162748231
2025-03-19,15.321414986686953,14.522632179535947,14.233548877900343,10.346139216432103,9.9733739064283,9.912514263978698,7.280334728033473,7.00646633701027,5.903385317611258,5.500190186382655
2025-03-20,15.321414986686953,14.522632179535947,14.233548877900343,10.346139216432103,9.9733739064283,9.912514263978698,7.280334728033473,7.03689615823507,5.903385317611258,5.469760365157854
2025-03-25,15.32258064516129,14.523737066342058,14.234631771150335,10.346926354230067,9.974132684114425,9.913268411442482,7.273280584297018,7.037431527693244,5.9038344491783326,5.470176506390748
2025-04-02,15.399196299946926,14.474183031313972,14.186064144362726,10.31162332246569,9.94010159981803,9.87944499203882,7.354613693229206,7.013420274471151,5.883690954583365,5.5576616877701115
2025-04-09,15.39686149647487,14.471988476991887,14.183913274202107,10.310059889318476,9.938594496247442,9.877947085133803,7.353498597528619,7.027518762792813,5.882798878022895,5.556819043287089
2025-04-10,15.391027584116399,14.466505001515612,14.178538951197334,10.306153379812063,9.9348287359806,9.874204304334647,7.373446498939072,7.040012124886329,5.880569869657472,5.554713549560473
2025-04-15,15.387529358284718,14.463216910371997,14.175316311841806,10.303810894764755,9.932570649291613,9.871959996969467,7.394499583301766,7.03841200090916,5.879233275248125,5.553451019016592
2025-04-16,15.381702514389579,14.457740078764012,14.169948500454407,10.299909118448955,9.928809451681309,9.86822175098455,7.391699485004544,7.081187518933657,5.914874280521055,5.505907300817934
