date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,DBS BANK LTD,BOOM SECURITIES (H.K.) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,VC BROKERAGE LTD
2024-10-21,91.44134416033171,4.932619212163096,0.0,0.0,2.941430545957153,0.23810038009675188,0.05615065653075328,0.10798203178991016,0.15819367657221836,0.12417933655839669
2024-10-22,91.44139036913458,4.932592580594654,0.0,0.0,2.94141466496056,0.23809909457555195,0.05615035336929115,0.10798144878709838,0.15819282247309913,0.12417866610516314
2024-10-23,91.43645364876612,4.937725061681072,0.0,0.0,2.9412558644258127,0.23808624012697932,0.056147321934707145,0.10797561910520605,0.15818428198912685,0.12417196197098694
2024-10-24,91.44233157320721,4.93807163605343,0.0,0.0,2.9133866770330537,0.23810295118079625,0.05615126286349843,0.12957983737730408,0.15819538479812542,0.12418067748658308
2024-10-25,91.42258736653459,4.937005408790093,0.0,0.0,2.91275761926868,0.23805154004771828,0.05613913869606054,0.15114383495093223,0.1581612272879398,0.12415386442398005
2024-10-28,90.83614910163583,5.5467953875033515,0.0,0.0,2.8940734781442745,0.23652453740949314,0.05577902923035666,0.15017430946634486,0.15714668812013946,0.12335746849021186
2024-10-29,90.84102124007724,5.547092898519631,0.0,0.0,2.888865050418365,0.2365372237717228,0.055782021025531,0.15018236429950654,0.15715511692769793,0.12336408496030896
2024-10-30,90.84175409238162,5.54697389028341,0.0,0.0,2.8882667181566584,0.23653214906352577,0.05578082426894938,0.15017914226255605,0.15715174529617473,0.1233614382870996
2024-11-01,90.86129663903866,5.548134438453904,0.0,0.0,2.8888710066790053,0.23658163675867064,0.0557924948365119,0.1287519111611813,0.15718462487594217,0.12338724819613207
2024-11-04,90.86183310533515,5.548134438453904,0.0,0.0,2.8883345403825005,0.23658163675867064,0.0557924948365119,0.1287519111611813,0.15718462487594217,0.12338724819613207
2024-11-05,90.88621180005903,5.549623031311207,0.0,0.0,2.8891094953180754,0.23664511282230155,0.05580746424834321,0.12878645595771512,0.13039628665718656,0.12342035362614365
2024-11-07,90.54469445469077,5.8494913369578585,0.0,0.0,2.8798400504653614,0.23575449457123154,0.1090565008900935,0.1283017657530512,0.1299055378249643,0.12295585884667404
2024-11-08,91.10973641742872,5.885960193652502,0.0,0.0,2.273803119956966,0.23722431414739106,0.10973641742872513,0.129101667563206,0.1307154384077461,0.12372243141473911
2024-11-12,91.14900899252505,5.909988644986304,0.0,0.0,2.27476980535031,0.237325167768982,0.10978307080469914,0.10763046157323446,0.08771882618218609,0.12377503080921962
2024-11-13,91.14954714483294,5.909988644986304,0.0,0.0,2.274231653042444,0.237325167768982,0.10978307080469914,0.10763046157323446,0.08771882618218609,0.12377503080921962
2024-11-14,91.44481457286162,5.633810421064566,0.0,0.0,2.2529842728416325,0.23809395262956146,0.11013869917557945,0.10797911683880339,0.08800298022362475,0.12417598436462389
2024-11-15,91.4464342596142,5.288277247180395,0.0,0.0,2.5753019366054604,0.23809395262956146,0.11013869917557945,0.12957494020656404,0.08800298022362475,0.12417598436462389
2024-11-18,91.44661897691996,5.612093399919018,0.0,0.0,2.2513159670670806,0.23808881090565526,0.11013632069105143,0.12957214198947226,0.0880010797678499,0.12417330273991091
2024-11-19,91.12928390810782,5.915424759240329,0.0,0.024210469683111854,2.243503523968365,0.23726260289449616,0.10975412923010705,0.12912250497659655,0.08769570129660516,0.12374240060257168
2024-11-20,91.1293316332295,5.915392933808932,0.0,0.024210339428958793,2.2434914537501816,0.23726132640379616,0.1097535387446132,0.12912181028778025,0.08769522948711742,0.12374173485912272
2024-11-25,90.83630513473656,5.896232738973053,0.0,0.024131921169057515,2.5579836439200965,0.23649282745676364,0.10939804263306073,0.12870357956830675,0.087411181123475,0.12334093041962729
2024-11-26,90.56927609382602,6.199639624225379,0.0,0.02406069711859785,2.550433894571372,0.2357948317622589,0.10907516027097691,0.10158961005630202,0.08715319178514333,0.12297689638394456
2024-11-27,90.27965058333822,6.179814205844575,0.0,0.02398375500327778,2.8620614303911487,0.23504079903212222,0.10872635601485926,0.10126474334717285,0.08687449034520618,0.12258363668341976
2024-11-28,90.27965058333822,6.179814205844575,0.0,0.02398375500327778,2.850869011389619,0.23504079903212222,0.10872635601485926,0.10126474334717285,0.09806690934673581,0.12258363668341976
2024-11-29,90.27056121334208,6.179155542055029,0.0,0.023981198740187695,2.850565156916977,0.23501574765383942,0.10871476762218421,0.1225705713387371,0.08686523099223542,0.1225705713387371
2024-12-02,90.27008015006821,6.17912261255116,0.0,0.02398107094133697,2.8505499658935882,0.23501449522510232,0.10924710095497954,0.12256991814461118,0.08686476807639837,0.12256991814461118
2024-12-03,92.56992338211667,3.5702184866601816,0.0,0.024592045293082534,3.114445913895052,0.2683265386423005,0.11203042855737597,0.1256926759424218,0.08907785295049896,0.1256926759424218
2024-12-04,92.32219842269058,3.566659581309919,0.0,0.02452623489592701,3.4064215133231954,0.26760847408667027,0.11663587261618623,0.0817541163197567,0.08883947306746895,0.1253563116902936
2024-12-05,92.29725310660562,3.5878569871375623,0.0,0.024525833878351864,3.431981687377371,0.26760409853935035,0.11663396555482886,0.05995203836930455,0.08883802049269676,0.12535426204490951
2024-12-06,92.2892052142826,3.587544142651611,0.0,0.02452369533940794,3.4191481013210097,0.2675807647033178,0.11662379561407334,0.08120068012381741,0.08883027422941099,0.1253433317347517
2024-12-11,92.29926529900368,3.5879352067845387,0.0,0.024526368571366284,3.419520809261157,0.2567093243803004,0.1166365083171641,0.08120953149185724,0.08883995726961565,0.12535699492031654
2024-12-12,92.29825919183772,3.5878960965347346,0.0,0.024526101221944863,3.420573583753911,0.2567065261230229,0.11663523692213781,0.08120864626821744,0.0888389888706003,0.1253556284677182
2024-12-13,92.29792336621792,3.583692156755873,0.0,0.024527170654602935,3.3989208044911976,0.25671771951817735,0.11664032266855617,0.10301411674933231,0.09320324848749115,0.12536109445685945
2024-12-16,92.2808642816272,3.5830086373668295,0.0,0.02452249257513419,3.416800632135364,0.2566687556197379,0.11661807580174927,0.10299446881556361,0.09318547178550993,0.1253371842729081
2024-12-18,92.28103253791367,3.5829305374668277,0.0,0.02452195805110376,3.416726155120457,0.256663160934886,0.11661553384302677,0.10299222381463578,0.0931834405941943,0.125334452261197
2024-12-20,92.26058816479075,3.5820521481416914,0.0,0.024515946261045796,3.415888512372381,0.25660023753227934,0.11658694444141779,0.12530372533423406,0.09316059579197403,0.12530372533423406
2024-12-23,92.48227879899953,3.85279115742106,0.0,0.02457485500835545,2.899832890985943,0.25721681575412036,0.11686708826195702,0.14744913005013272,0.09338444903175072,0.12560481448715008
2024-12-27,92.48278385477819,3.8309677630752597,0.0,0.02457498921431029,2.8993026164171853,0.2572182204431144,0.11686772648583116,0.16929437014302642,0.0933849590143791,0.12560550042869703
2024-12-30,92.43230556783635,3.8288767718447927,0.0,0.024561575870707862,2.897720139946401,0.25707782744674235,0.11680393858514407,0.16920196710932084,0.14791526802137403,0.12553694333917353
2025-01-02,92.45085247279894,3.8297128943676197,0.0,0.026204735414062118,2.8983529231928284,0.2571339662504845,0.1168294453876936,0.1474016367040994,0.14794756869189238,0.125564357192381
2025-01-06,92.45085247279894,3.8297128943676197,0.0,0.026204735414062118,2.897806991205036,0.25767989823827747,0.1168294453876936,0.1474016367040994,0.14794756869189238,0.125564357192381
2025-01-07,92.44731957637296,3.8295665465662188,0.0,0.026203734032099572,2.9015176329293593,0.2576700513156458,0.11682498089311061,0.1473960039305601,0.14794191505622883,0.12555955890381046
2025-01-08,94.25912422979088,1.4549785983446417,0.0,0.026717281071362974,3.448199088272783,0.2627199305350692,0.11911454477649326,0.15028470602641672,0.15084131604873677,0.12802030513361423
2025-01-09,94.25387796447913,1.454897617285119,0.0,0.026715794043491083,3.4535729591637954,0.262705308094329,0.11910791511056443,0.15027634149463737,0.1508329205372101,0.1280131797917281
2025-01-10,94.2544025647305,1.4549057149854174,0.0,0.06122403544315071,3.418527506289378,0.26270677026515576,0.11910857804394773,0.15027717790591535,0.15083376004630764,0.1280138922902242
2025-01-15,93.94589976589111,1.7663571103640339,0.0,0.06102364388820468,3.41843357853743,0.26184690832029645,0.11871872538250729,0.14978530772559331,0.15034006812457698,0.12759489176624614
2025-01-16,93.94694212675306,1.766376708680987,0.0,0.06102432096573762,3.417361974081307,0.2618498135984378,0.11872004260607136,0.14978696964317414,0.15034173619740812,0.127596307473815
2025-01-20,94.19777945888217,1.7710929156283375,0.0,0.061187255250979,3.1594873620505517,0.2625489498042008,0.1190370238519046,0.150186899252403,0.1507431470274119,0.127936988252047
2025-01-22,94.34267117162689,1.7271967580343266,0.0,0.059670742268773835,3.08551983658896,0.256041730462375,0.11066210384390784,0.14646454920517216,0.14700701049852463,0.12476609747107258
2025-01-23,94.361024726547,1.7215933714329588,0.0,0.05947715793267131,3.0755097665548585,0.2552110776747351,0.11030309289331772,0.1459893876529205,0.14653008908867207,0.1243613302228582
2025-01-24,94.63328152709126,1.6383155913462566,0.0,0.056600098947263894,2.926739661927609,0.24286587911916865,0.1049674562294712,0.1394420619518956,0.1394420619518956,0.11834566143518813
2025-01-27,94.78764543331107,1.6383155913462566,0.0,0.056600098947263894,2.7723757557077984,0.24286587911916865,0.1049674562294712,0.1394420619518956,0.1394420619518956,0.11834566143518813
2025-02-03,95.22375003191473,0.9459657064220703,0.0,0.05673731063600204,3.023582863165854,0.2465494044000816,0.10522192154313106,0.13978010165778687,0.13978010165778687,0.11863255860254972
2025-02-04,95.20147983164698,0.945780331946206,0.0,0.056726192210514,3.0461965217046014,0.24650108978750626,0.1052013019176805,0.1397527099004481,0.1397527099004481,0.11860931098562016
2025-02-05,95.4148504780424,0.94431939621227,0.0,0.05663856792985261,2.8355326689972578,0.2461203224588141,0.10503879870627214,0.13953683553627327,0.13953683553627327,0.11842609658060094
2025-02-06,95.41532260451893,0.9442221609558987,0.0,0.056632735935195674,2.835240698137478,0.24609497979112302,0.10502798300709017,0.1395224676221639,0.1395224676221639,0.1184139024099546
2025-02-07,95.12750896296933,0.9521735281741346,0.0,0.05710964454697645,3.108322199115891,0.2481673644859522,0.10591243170530178,0.14069739702027834,0.14069739702027834,0.11941107496185985
2025-02-10,95.13146018033379,0.9522130776653334,0.0,0.057112016653864055,3.104297705213211,0.24817767236860927,0.1059168308853479,0.14070324102906506,0.14070324102906506,0.11941603482171574
2025-02-11,95.13195410558353,0.9522180215827433,0.0,0.057112313181080565,3.093929765873264,0.24817896091415007,0.1059173808085494,0.1505688256592124,0.14070397156429848,0.11941665483316845
2025-02-12,95.12831968565382,0.9522180215827433,0.0,0.057112313181080565,3.097564185802969,0.24817896091415007,0.1059173808085494,0.1505688256592124,0.14070397156429848,0.11941665483316845
2025-02-14,95.37095234860534,1.2044997487155342,0.0,0.05725798286893206,2.6057587476533985,0.24881196192135926,0.10618753186601945,0.15095286392718452,0.13585757753446606,0.11972123690776701
2025-02-17,95.57916319540145,1.2044997487155342,0.0,0.05725798286893206,2.397547900857282,0.24881196192135926,0.10618753186601945,0.15095286392718452,0.13585757753446606,0.11972123690776701
2025-02-18,95.59906795829397,1.2047505908562346,0.0,0.05726990708478211,2.3980472002955127,0.2488637780593259,0.1062096458663232,0.13015887973814116,0.13588587044661937,0.11974616935908985
2025-02-19,95.14456403470842,1.3367613115627255,0.0,0.06354526545890224,2.66081357003367,0.2761330626305025,0.11784758321469144,0.12131368860335884,0.14615411055547517,0.13286737323225015
2025-02-20,95.20946522266564,1.3376731597383502,0.0,0.06358861174209962,2.6522231879341187,0.27632142193385106,0.06012014201071237,0.12139644059855383,0.14625380700682913,0.13295800636984467
2025-02-24,95.47241679978681,1.3419786762256067,0.0,0.06379328192948001,2.3823891106027624,0.2772108069299222,0.060313648369690186,0.12178717459264364,0.14672454843780403,0.13338595312527637
2025-02-25,95.48072274796648,1.344995373134718,0.0,0.06379883184338894,2.38259637466038,0.2772349238285447,0.060318895561022275,0.11019798227494455,0.14673731323979458,0.13339755749072235
2025-02-26,95.71271850012425,1.344995373134718,0.0,0.06379883184338894,2.150600622502602,0.2772349238285447,0.060318895561022275,0.11019798227494455,0.14673731323979458,0.13339755749072235
2025-02-27,95.48072274796648,1.576991125292496,0.0,0.06785875750615006,2.146540696839841,0.2772349238285447,0.060318895561022275,0.11019798227494455,0.14673731323979458,0.13339755749072235
2025-02-28,95.45580923792176,1.5765796455392045,0.0,0.09103457313337812,2.148879796384072,0.27716258571818303,0.06030315672529505,0.11016922863275058,0.14669902549518893,0.13336275045017176
2025-03-04,95.12486713572798,1.9178103563492725,0.0,0.09071895930907978,2.141429701907323,0.27620167229133846,0.06009408769518661,0.10978727559697553,0.1461904248738674,0.13290038624897038
2025-03-05,95.11640149928847,1.9211406215315352,0.0,0.09087649219055469,2.1451482806254503,0.2766812946948098,0.06019844068673687,0.10997792048538466,0.14644428359369643,0.13313116690336038
2025-03-06,95.10771903188173,1.9211406215315352,0.0,0.09087649219055469,2.153830748032191,0.2766812946948098,0.06019844068673687,0.10997792048538466,0.14644428359369643,0.13313116690336038
2025-03-11,95.10771903188173,1.9211406215315352,0.0,0.09087649219055469,2.0959476319872516,0.2766812946948098,0.06019844068673687,0.16786103653032397,0.14644428359369643,0.13313116690336038
2025-03-12,95.10551703041021,1.9234114129549253,0.0,0.0908743881534527,2.095899105118804,0.2766748887729324,0.06019704692967567,0.16785715009236485,0.14644089301161486,0.1331280845560135
2025-03-13,95.35941736196574,1.2321106729047953,0.0,0.7991598665049001,1.8229202183673867,0.2774135193822384,0.060357753171030946,0.16830527326537476,0.14683184184875797,0.13348349258977998
2025-03-14,96.02819188929432,0.539431854941339,0.0,0.8047645333198523,1.8357047197949574,0.2793590754734128,0.060781054077897356,0.1694856315633676,0.14786160270873105,0.13441963882611915
2025-03-17,95.69263616083194,0.8869814936523749,0.0,0.8019524075898361,1.829290132345443,0.2783828982047506,0.06056866404454825,0.16889339012422108,0.1473449231083722,0.13394993009852016
2025-03-20,95.69486543396857,0.8864197523674018,0.0,0.8019710900196533,1.8275855341188612,0.27838938346361236,0.060570075063212735,0.16889732469549704,0.1473483556826233,0.13395305062056664
2025-03-21,95.42864643272092,0.8839537707278302,0.0,0.7997400409278728,2.106504813685835,0.27761491616813594,0.060401571718590244,0.1684274595999151,0.1411305954578599,0.1335803989930361
2025-03-24,95.42753797632112,0.8839435031168882,0.0,0.7997307515058838,2.1076419006643805,0.2776116915176561,0.0604008701209963,0.16842550322200892,0.14112895614809715,0.1335788473829726
2025-03-25,95.43165940747456,0.8791747371404001,0.0,0.7996192952723453,2.1073481645194923,0.278734394866177,0.06039245222100502,0.16840203023164863,0.14110928740100212,0.13356023087337648
2025-03-26,95.5477987386688,0.8791747371404001,0.0,0.7996192952723453,1.991208833325252,0.278734394866177,0.06039245222100502,0.16840203023164863,0.14110928740100212,0.13356023087337648
2025-03-28,95.53743314807696,0.8812216269481532,0.0,0.8014809645360679,1.9958447548251106,0.27938334275767074,0.060533057597495325,0.16879410291609276,0.14143781727107083,0.1338711850713839
2025-04-01,96.17595079063257,0.4769076231691566,0.0,0.8067589645011409,1.7265930779846492,0.2812231684535567,0.060931686498270625,0.1945126915137101,0.1423692290296131,0.13475276821732926
2025-04-02,96.11326042775346,0.4318599524718385,0.0,0.5938810806161163,2.019077840547054,0.282800514579103,0.06127344482547231,0.21917039879880482,0.14316776050567087,0.13550857990248685
2025-04-03,95.8422181416648,0.43064209441284473,0.0,0.5922063181011562,2.295386988909938,0.2820030086195982,0.06110065186757961,0.2185523316801886,0.1427640231136716,0.13512644163022414
2025-04-07,95.83602467249376,0.430614265669028,0.0,0.5921680488327151,2.2934762526219443,0.2819847851584358,0.06109670345099442,0.2185382084977877,0.15097935372024582,0.13511770955508381
2025-04-08,95.76159902138495,0.42337163685253926,0.0,0.5902608712964863,2.286089723751471,0.2810766053792792,0.0608999311655105,0.2705362326775563,0.19148343741463397,0.13468254007757127
2025-04-09,93.46411378749217,2.807448549356605,0.0,0.574834072263144,2.2263414862255098,0.2908386675140907,0.06330018057659621,0.263465616453941,0.17849510378805958,0.13116253632988406
2025-04-10,93.21268319399732,3.6370781778437387,0.0,0.573287694021343,1.6521832848531763,0.29005627376079857,0.06312989487735028,0.26275685975978225,0.17801492879829403,0.13080969208820326
2025-04-11,93.1253177395049,4.430237121408673,0.0,0.5728901883745917,0.8905941718085172,0.2898551548323827,0.11992046601888777,0.2625746696716879,0.1778914969853643,0.13071899139499613
2025-04-14,93.1275911132683,4.206309805714636,0.0,0.5728901883745917,1.1747658922324218,0.28417172042390465,0.06308612193410683,0.2625746696716879,0.1778914969853643,0.13071899139499613
2025-04-16,93.16510178036424,4.206309805714636,0.0,0.5728901883745917,1.1372552251364665,0.28417172042390465,0.06308612193410683,0.2625746696716879,0.1778914969853643,0.13071899139499613
2025-04-17,93.19454278623525,4.207433701367715,0.0,0.5730432605024532,1.1062918501366805,0.28424764905875655,0.06310297809104395,0.2626448277302911,0.1779390283107816,0.130753918567028
2025-04-24,93.16911900731425,4.3460975914026045,0.0,0.5728869324092879,0.8229566251276278,0.28417010536174997,0.23358782660735847,0.26257317735425695,0.17789048595645549,0.13071824846640498
