date,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,VALUABLE CAPITAL LTD,CHIEF SECURITIES LTD
2024-04-30,0.00952832598208612,0.0,0.0,0.0,0.0,0.14768905272233485,0.0,0.0,0.0,0.0
2024-05-02,6.557377049180328,0.0,0.0,0.0,0.0,93.44262295081968,0.0,0.0,0.0,0.0
2024-05-03,8.706686284771939,0.0,0.0,0.07998657015612194,0.5885431581857861,89.6995072432283,0.0,0.06813670791077055,0.3110588839404742,0.5460811518066102
2024-05-06,10.441927560528676,0.0,0.028266209208936022,0.1793442239463527,1.1803579086903973,87.13010253811065,0.0,0.09746968692736559,0.39865101953292525,0.5438808530547
2024-05-07,14.274363805588978,0.0,0.04086172845111348,0.2565208508319902,1.5493405371047195,82.26714490022928,0.0,0.11350480125309301,0.5959002065787383,0.9023631699620893
2024-05-08,25.008534688768346,0.0,0.10620946022835034,0.58984182376816,2.7329970033759436,66.97644425899935,1.8965975040776846,0.18965975040776847,0.9691613245836969,1.5305541857906915
2024-05-09,25.955362418281968,0.0,0.20393771322926793,0.5927535403205825,2.7807955476775876,63.85156384012808,3.8119198734442605,0.24777479177387693,1.0177826062096174,1.538109668934759
2024-05-10,25.448439050454162,0.0,0.20418288680253416,1.6201053354705748,2.8013128768796274,63.25471338065797,3.8165025570567135,0.24807266620868634,1.0209144340126708,1.5857568124570645
2024-05-13,25.834052757793764,0.0,0.2052757793764988,1.7592326139088728,2.79136690647482,62.12757793764988,3.8369304556354913,0.24940047961630696,1.026378896882494,2.1697841726618705
2024-05-14,27.1356783919598,0.0,0.206803247004252,1.9771936606107459,2.9435639737147272,60.33822960958639,3.8654812524159254,0.25125628140703515,1.0475454194047158,2.2342481638964053
2024-05-16,28.701607754367636,0.0,0.2108847485828158,2.1398030452531582,2.9833420395844215,58.12873643275872,3.8694449281250605,0.058041673921875904,1.3523710023797086,2.5557683750266023
2024-05-17,28.492643586983206,0.0,0.20586624360209266,2.336298562713657,3.0464426690841786,58.46601318299432,3.777362267928306,0.05666043401892459,1.2276427370766994,2.3910703155986175
2024-05-20,28.572225839456795,0.0,0.23997767649520974,2.6360338573155984,3.076923076923077,58.167612315133475,3.7205841317086783,0.14882336526834714,1.086410566458934,2.3514091712398844
2024-05-21,29.409470027678193,0.0,0.1467501346757565,2.6582207939368043,3.07246484498356,57.25484368324262,3.715193282930544,0.14860773131722177,1.2037226236694964,2.3907268775658053
2024-05-22,29.131370642966253,0.0,0.22739897236494933,2.664560477711429,2.8277322594084153,58.186363005138176,3.471740036106096,0.13886960144424387,1.0658241910845716,2.2861408137758645
2024-05-23,34.36221771560169,0.0,0.3523184271130513,4.112673151617228,2.954318908328464,51.862991097514865,3.4372529474444025,0.1374901178977761,0.7751005396487128,2.005637094833809
2024-05-24,43.03554432373888,0.0,0.36266369096458695,4.1255046112442155,3.4608946798385243,41.66858118087236,3.2820243526206965,0.3282024352620696,0.886146575207588,2.8504381502510747
2024-05-27,36.96710810175555,0.0,0.364153602196398,3.6021254589557112,3.2947230674912196,47.552785325776384,3.2093597880153113,0.4492804182942572,1.8191915884616592,2.7412726490535078
2024-05-28,37.28783178004307,0.0,0.3199899376324374,3.0613755937995095,2.386764772903418,48.402980089838216,4.205374251781104,0.39479278019586433,1.5168354186472681,2.424055375159112
2024-05-29,51.672166541434514,0.0,0.31280769512165274,2.8924895657692575,2.255094806253589,33.18902733428816,5.320152131862971,0.3730133602915106,1.6949203564123025,2.2903282085660357
2024-05-30,52.43165838790503,0.0,0.33206503294944134,3.3347534776119576,1.9795691539534266,32.27825972793489,5.211561965963463,0.4679680966275911,1.6821209391106837,2.282043217943512
2024-05-31,0.0985157444102839,0.0,0.000688421552205722,0.006198176051347021,0.0036731696660941993,0.05469497321866985,0.012200664107836948,0.0008694597458653584,0.0031181446776376827,0.00641951906391088
2024-06-03,53.145073096818976,0.0,0.41319225732111264,3.3210813409759656,2.0724376542751735,28.77320628254294,6.63419674971831,0.49868031055996354,1.6385210204113088,3.5036112873762515
2024-06-04,56.23124897404165,0.0,0.4255827217036968,3.468046434308849,2.2249309462928837,25.456055867498634,6.625443353064073,0.4721510438354084,1.5975521620184365,3.498988497236364
2024-06-05,55.28924540366242,0.0,0.4242108614226897,3.701852228402864,2.248704383954927,26.02514293907468,6.742051558510734,0.4706290711832272,1.6104539997475364,3.4877095540409178
2024-06-06,55.3213664888604,0.0,0.5187093240670828,3.847094153497531,2.2833381030011783,25.71806597194367,6.647679532225897,0.6547433869964403,1.5701127824089396,3.438890256998857
2024-06-07,56.3763022539464,0.0,0.5185313311754126,4.204170694922219,2.3588091927979558,22.915780471627123,7.964603119550576,0.6545187145964155,1.5695740049059672,3.4377102164779343
2024-06-11,56.387300055777104,0.0,7.113168240251741,4.47686271423407,3.5379045816798307,15.086840551584354,7.804124367370732,0.6413308199806803,1.5840248602241271,3.368443808897363
2024-06-12,55.73212444601109,0.0,7.032669914855955,4.589574048389544,3.593874020192403,15.7084294930533,7.713105960083137,0.6338510686298244,1.601243185024081,3.395127863760667
2024-06-13,54.86454038640112,0.0,6.974844628020479,5.340265324720631,3.838802897918424,15.58187005706157,7.65224163423392,0.7735169850538529,1.5578272303642715,3.4160908562257384
2024-06-14,54.63579695411846,0.0,6.940303485533536,5.477302785178634,3.8603648170049847,15.776779983191005,7.614345855513525,0.817418825239077,1.4725471975839726,3.405140096636805
2024-06-17,55.16456564476022,0.0,6.966649846093544,5.704212784660782,3.8624136723721905,15.62370172534257,7.60663033375188,0.4708806791935233,1.4400604062424711,3.1608849075828123
2024-06-18,55.867310268914686,0.0,6.9590678003669995,5.77492697101197,3.943153114905752,14.747392649747512,7.6244450161352635,0.47198347890538545,1.4434330190321663,3.1682876809802725
2024-06-19,56.39208116877046,0.0,3.8220412797132743,5.971865059670414,3.795838441398007,17.343896888496324,7.599835493816904,0.4704600515695679,1.4459202597606464,3.1580613568044065
2024-06-20,54.37162143068366,0.0,3.794248845733693,6.117620295364951,3.7824250724531265,19.34605784166241,7.544572373730082,0.4670390445823648,1.4354060762607364,3.1410090195289717
2024-06-21,55.289624456519626,0.0,3.778122375608941,5.986834615136013,3.6698059971246715,18.617466227953937,7.512506126645158,0.5827892103229747,1.435192014916578,3.1276589757720985
2024-06-24,55.754831613070664,0.0,3.832387662181201,6.040802522437812,2.7493471476464095,19.161938310906006,7.5034951869373785,0.5232931910618701,1.4275908628069893,3.0063135029516674
2024-06-25,56.8112690045992,0.0,0.7762853605993872,6.135503102352038,2.7692259117406275,20.930030219340974,7.573945631774618,0.5282063997962191,1.4409945378710338,3.0345398319259105
2024-06-26,57.85289518973293,0.0,0.8515639074416846,6.318093983743511,2.848669561983952,18.620216224345423,8.358749661226984,0.5405790853231807,1.5014735942909019,3.1077587919114307
2024-06-27,57.99369200828861,0.0,0.8544078118957212,6.464734713687455,2.894748292799341,18.26433817583079,8.386664753898252,0.5423844169666134,1.4808922845268209,3.1181375421063993
2024-06-28,58.29485235241382,0.0,0.8932157514382179,6.481007312761022,2.9166976726169986,17.71890781341395,8.407775107091192,0.5437496708481627,1.5286086252383182,3.215185694178323
2024-07-02,58.04326552990472,0.0,0.8875079975746297,6.464744047907003,2.995945713124194,18.019322213052114,8.342635799332502,0.5395369657386753,1.516765717166478,3.190276016199688
2024-07-03,58.332330172577265,0.0,0.8891790193108546,6.570449884497832,3.0015865528922427,17.674255096957562,8.358343517793845,0.662025362738273,1.4370201910447282,3.074810202187405
2024-07-04,58.35893842841773,0.0,0.8851790909573514,6.656982097978442,2.9880840625076712,17.64311876648601,8.320743918051763,0.6590472740051319,1.4366021312258654,3.051304230370035
2024-07-05,57.75956585386769,0.0,0.8791300647709884,6.695560261063198,2.973669454061431,18.21312490744814,8.263882658715103,0.6545435591532632,1.5300706318555182,3.030452609064672
2024-07-08,57.187208411251135,0.0,0.9027958957401716,7.241077961688008,3.234628818157143,16.410537312074908,9.80077329380054,0.5496296256449231,1.6149755596077422,3.058373122035435
2024-07-09,45.77826457228127,0.5977991665005782,1.0784296963670428,8.338102774350062,3.3249589640762154,23.971746576673183,11.215728622133897,0.4782393332004625,1.753942754512696,3.462787539904589
2024-07-10,46.23997092683588,0.5961524795889314,1.0754590731784321,8.364019288632708,3.315800091473636,23.534907589211834,11.184833976303654,0.4769219836711451,1.746726765195569,3.4652078259082146
2024-07-11,47.12494729941429,0.5968356252617124,1.0766914679721291,8.378378507423918,3.3434731727161133,23.120218451388215,11.197650950472669,0.5013419252198384,1.7284359707579193,2.9320266293731936
2024-07-12,47.52967366807126,0.5940912162900762,1.0955042028389004,8.414707987532639,3.3399808179828088,22.637251705517063,11.146161172669524,0.49903662168366403,1.825048216443114,2.918544390970954
2024-07-15,47.34366360970931,0.5947696433380566,1.061069043715093,8.680068174875597,3.3628275634333717,22.548906718232402,11.158889617415618,0.4996065004039676,1.828321883621186,2.921877245255404
2024-07-16,47.36014271097086,0.5599846609001686,0.9710134020008924,8.180255926429664,3.1773529659475566,24.329093577468726,10.506264212410693,0.44238788211113317,1.7225128169289186,2.750991844831386
2024-07-17,47.92686587384018,0.5534024510858642,0.9706678992046058,8.115093542723113,3.1355782878525065,23.986675839865697,10.382770766537657,0.5201983040207123,1.6900910856162292,2.718655949253438
2024-07-18,50.12292265885855,0.5395130743440385,0.9063819648979846,8.05708825225387,3.059039131530698,22.423242395886923,10.122182446920545,0.5071422898833962,1.6034328569504823,2.6590549284735148
2024-07-19,50.266427416438674,0.5330254010056698,0.8155288635386747,8.749078932107063,3.546751018291726,21.264515347720188,10.000462666048072,0.5543464170458965,1.6044064570270657,2.665457480776972
2024-07-22,54.06761989621038,0.5263592279615497,0.8916525321668651,8.534388522168566,3.5023943028561515,17.838314235616917,9.875393927246206,0.5474135970800116,1.5843412761642646,2.6321224825290845
2024-07-23,56.92736121837198,0.5312866189302098,0.9127504113221003,8.658909315324559,3.6063735692982637,14.503062123556868,9.967840158382916,0.5525380836874182,1.6831160087709045,2.6567624923547855
2024-07-24,55.409304672705275,0.5217448650913867,1.4598421325257,8.48774546530668,3.5718653464156334,15.850609001476329,9.78882063538507,0.6469636327133196,1.652887732609513,2.610216515771095
2024-07-25,55.528640762050586,0.5167089196773917,1.483988017313469,8.342782217111168,3.8319133483275367,15.847462566505605,9.69433773831132,0.5373772764644874,1.6317667683412034,2.585022385897236
2024-07-26,55.34318491878014,0.5178648886362629,1.487307960163347,8.371803789693825,3.7441631448401806,16.158420255228677,9.716025681126974,0.4350065064544609,1.6354173183133183,2.590805536762814
2024-07-29,54.103650088544384,0.5191392090478073,1.592719093358673,8.287538333239196,3.9205393067290406,17.024651221513793,9.739934098392247,0.36339744633346516,1.7681881460168316,2.6802430568245628
