date,GUOYUAN SECURITIES BROKERAGE (HONG KONG),STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD
2024-04-12,83.63176433331138,7.835020163683383,0.0,3.5372228157199834,2.8945332522715237,2.1014594350137283,0.0
2024-04-15,83.58726318345985,7.829270680319156,0.0,3.5852353137724737,2.898313477411554,2.099917345036958,0.0
2024-04-16,83.57668902359944,7.828280242821729,0.0,3.6016490241607793,2.893730013247376,2.0996516961706786,0.0
2024-04-17,83.56964106987623,7.827620090361416,0.0,3.6097782181335165,2.8934859873657683,2.0994746342630775,0.0
2024-04-18,83.55554872791743,7.826300119405161,0.0,3.626032493602982,2.892998059052748,2.0991206000216827,0.0
2024-04-23,83.55554872791743,7.826300119405161,0.0,3.6277187928114483,2.8913117598442817,2.0991206000216827,0.0
2024-04-25,83.55693512428167,7.825640300852907,0.0,3.6274129476323296,2.8910679995603177,2.0989436276727846,0.0
2024-04-26,83.5548218260157,7.824599319784359,0.0,3.6306934329233433,2.8909948794897793,2.0988905417868295,0.0
2024-04-29,81.79533406679768,7.659829813691539,0.0,3.551762798594646,2.830116644203537,2.054692347888431,2.108264328824168
2024-04-30,81.7939839684335,7.659703381984653,0.0,3.5533547550156293,2.8300699308317365,2.0546584335238838,2.108229530210603
2024-05-02,81.7669913575381,7.657175624038008,0.0,3.5554821949352395,2.8291359871265476,2.0836810372630703,2.107533799099021
2024-05-06,81.76429307626965,7.656922939999957,0.0,3.5586648292907177,2.8290426266578153,2.083612276539226,2.107464251242626
2024-05-07,81.76399710271474,7.656354461884963,0.0,3.5551009019418878,2.828832588130297,2.0884071599810343,2.1073077853470767
2024-05-08,81.76296404591794,7.654018271764465,0.0,3.5540161309002865,2.834566848253073,2.0877699224812543,2.106664780682979
2024-05-09,81.72225341943434,7.64680305987471,0.0,3.5507423817786687,2.8896301005203506,2.085846792507128,2.1047242458847997
2024-05-10,81.77168852285966,7.64680305987471,0.0,3.5507423817786687,2.8401949970950287,2.085846792507128,2.1047242458847997
2024-05-13,81.77640491873373,7.647244109228744,0.0,3.5509471801266277,2.8345910513808334,2.0859670991729655,2.1048456413571035
2024-05-14,81.77386395763054,7.646236071168221,0.0,3.5496552470268554,2.833393546317142,2.085692132897673,2.1111590449595736
2024-05-16,81.7758851074259,7.646425058061131,0.0,3.5472713484909906,2.8334635774066514,2.085743683552413,2.1112112250629123
2024-05-21,81.777236306941,7.645858125406697,0.0,3.547008341406461,2.8332534945228227,2.085589039232485,2.1110546924905265
2024-05-22,81.77783677574617,7.645606182322197,0.0,3.546891461887168,2.833160134351489,2.085520315784191,2.1109851299087925
2024-05-24,81.77461866118362,7.645228298826115,0.0,3.550011151910103,2.8338438543452793,2.085417239103378,2.1108807946315045
2024-05-28,81.7772400170798,7.6426940960867285,0.0,3.5499819089797455,2.8338205107852366,2.085400060647176,2.110863406421319
2024-05-30,81.77859089356228,7.64212753340759,0.0,3.549718744284684,2.8336104360497307,2.0852454672759664,2.11070692541975
2024-06-03,81.77919121882334,7.641875754734502,0.0,3.549601794721704,2.833517079497839,2.08517676646791,2.110637385754698
2024-06-04,81.79386703042151,7.641938697847422,0.0,3.5496310313899984,2.819538189365548,2.0843702807341424,2.110654770241383
2024-06-07,81.79461678318403,7.641623992651142,0.0,3.5494848528645457,2.8194220770340586,2.084284443594608,2.110567850671623
2024-06-12,81.80764783470784,7.639610493017799,0.0,3.5485495953254844,2.8104450887752446,2.0837352532697513,2.1100117349038805
2024-06-14,81.81019403697138,7.638541252858354,0.0,3.5480529401964596,2.810051738779511,2.0834436136087393,2.109716417585554
2024-06-17,81.81184119985139,7.637849551053802,0.0,3.547731649188119,2.8097972768614228,2.083254949090278,2.1095253739549924
2024-06-18,81.84566669128522,7.637472311958807,0.0,3.515452438505145,2.808835319757837,2.0831520555720977,2.1094211829209035
2024-06-19,81.8609357377147,7.636328839039147,0.0,3.5008657615644276,2.8090203059062615,2.083289249188481,2.109560106586983
2024-06-21,81.85756634386601,7.63601452795554,0.0,3.5048376632581495,2.8089046867082366,2.0832035010606593,2.1094732771513978
2024-06-27,81.85891406812075,7.636140249284043,0.0,3.5048953678166725,2.8073045072459375,2.08323779946472,2.1095080080678827
2024-07-04,81.85966073627576,7.635825953724623,0.0,3.504751109982953,2.807188961523653,2.0831520555720977,2.1094211829209035
2024-07-08,81.8636191082949,7.634506194850153,0.0,3.5033223198932846,2.8067037733374978,2.08279200828594,2.1090565953382336
2024-07-11,81.8638886162799,7.634531328852333,0.0,3.50333385338459,2.806713013450343,2.082798865166731,2.108734322866103
2024-07-16,81.86904838834931,7.632445523434685,0.0,3.503132028249962,2.8049053359880207,2.082678876270737,2.1077898477072807
2024-07-18,81.86972216972404,7.6325083383780425,0.0,3.5031608589883216,2.8041054214197185,2.0826960166951585,2.107807194794723
2024-07-19,81.87039596218928,7.631748148673409,0.0,3.5031896902012383,2.804128499366664,2.082713157401713,2.1078245421677
2024-07-25,81.87241740613084,7.631936582488555,0.0,3.5008071086796946,2.8041977354867513,2.082764581214247,2.107876585999913
2024-07-29,81.8730912429609,7.631176363051741,0.0,3.500835921469636,2.804220814953228,2.082781723049405,2.107893934515101
2024-08-21,81.87600784047754,7.634279996277351,0.0,3.494988397335007,2.804151577693479,2.082730298390408,2.1078418898262195
2024-08-27,81.87937722784237,7.634594164581808,0.0,3.4910169925814882,2.8042669750259104,2.082816007566232,2.107928632402195
2024-09-10,81.87952636773453,7.634531328852333,0.0,3.490988260130934,2.8042438947996113,2.082798865166731,2.1079112833158593
2024-09-12,81.8798246401541,7.634405660496308,0.0,3.4909307966486773,2.8041977354867513,2.082764581214247,2.107876585999913
2024-09-20,81.87780301332667,7.634217165719207,0.0,3.4933136220180487,2.804128499366664,2.082713157401713,2.1078245421677
2024-09-26,81.87106497816038,7.633588917013983,0.0,3.5012555235183984,2.803897736989754,2.082541763031329,2.107651081286157
2024-09-27,81.87039123563808,7.63352609783052,0.0,3.5341439578532836,2.771780346764108,2.0825246251457945,2.107633736768213
2024-10-03,81.86971750420456,7.633463279680966,0.0,3.5341148745199926,2.772580461516417,2.0825074875423235,2.1076163925357334
2024-10-04,81.91609610364657,7.637787581102738,0.0,3.498405635864865,2.793089091751105,2.08368721288576,2.0709343747489686
2024-10-07,81.91879415021663,7.638039144685065,0.0,3.5191063045767432,2.769301973327129,2.0837558426838725,2.0710025845105706
2024-10-08,81.91677059862734,7.637850470444793,0.0,3.5190193758904837,2.7717037583577713,2.0837043699114663,2.0709514267681413
2024-10-09,81.9673893982588,7.653280904778165,0.0,3.5162504451976995,2.705856170172349,2.0849919525788607,2.072231129014116
2024-10-10,81.94983446492378,7.643404506546196,0.0,3.4866668307536264,2.7637614675120505,2.0845454104234955,2.0717873198408383
2024-10-15,81.97481874975672,7.645734773550782,0.0,3.4860818593332197,2.7357647338240283,2.08518093185708,2.0724189516781704
2024-10-17,81.97616968563392,7.645860774407762,0.0,3.484491320718374,2.735809818921951,2.085215295406452,2.072453104911531
2024-10-22,81.96266233022621,7.644600952690378,0.0,3.48391717505062,2.751836207935466,2.084871710872011,2.0721116232253136
2024-10-23,81.96320253897775,7.644651337587834,0.0,3.4839401372445526,2.751854345047659,2.0848854520794347,2.071466189062769
2024-10-24,81.96252727915096,7.644588356569789,0.0,3.483911434549431,2.7526555309939895,2.0848682755984576,2.07144912313737
2024-10-25,81.9895463536401,7.64710840700139,0.0,3.4850599113679057,2.720597792765276,2.0855555556654393,2.0721319795598894
2024-10-31,81.99022205874302,7.647171429550031,0.0,3.4842644973130046,2.7206202141823135,2.085572743472837,2.0721490567388074
2024-11-01,81.98616799517912,7.645145119985091,0.0,3.4981018291907673,2.7130688368800016,2.085469620877766,2.072046597887265
2024-11-06,81.98684364459842,7.644384022038986,0.0,3.4981306571080535,2.7130911953269083,2.0854868072687487,2.0720636736588838
2024-11-08,81.98819497684582,7.64451001911585,0.0,3.498188314368078,2.7114876827232566,2.085521180900528,2.0720978260464675
2024-11-11,81.99157350236173,7.644000880718867,0.0,3.495035868788976,2.7115994162517816,2.085607119937552,2.072183211941092
2024-11-14,81.98278991511546,7.64318199475561,0.0,3.4872449040975972,2.729438269609083,2.085383693171643,2.07196122325061
2024-11-18,81.95577529278218,7.6406634457378635,0.0,3.519047379128754,2.7285388766497576,2.0846965263534685,2.071278479347978
2024-11-22,81.94159974178339,7.639341871828609,0.0,3.5192623510224474,2.744539871447162,2.084335945029935,2.070920218888458
2024-11-25,81.94227465682386,7.639404793552676,0.0,3.519291337557974,2.743738823224834,2.084353112740635,2.0709372761000298
2024-11-26,81.94767437741926,7.639908204662181,0.0,3.5261129110595353,2.730740298342426,2.0844904646078866,2.0710737439087206
2024-11-29,81.94834939253177,7.639971135715874,0.0,3.526141956173036,2.7299390770658003,2.084507634864104,2.0710908036494255
2024-12-02,81.94969945611852,7.640097000933547,0.0,3.5245525911182773,2.729984051630503,2.084541976225157,2.0711249239739913
2024-12-03,81.94969945611852,7.640097000933547,0.0,3.5962169583197734,2.658319684429007,2.084541976225157,2.0711249239739913
2024-12-10,81.96050156642708,7.641104071992013,0.0,3.596690989738254,2.6586700879406386,2.0848167478536,2.058216536048419
2024-12-16,81.9463243805546,7.63978234566495,0.0,3.61336643223115,2.658210202272665,2.084456124944034,2.0578605143325963
2024-12-19,81.86742690027103,7.632426804320732,0.0,3.6098875024682924,2.751930353840025,2.082449221800264,2.0558792172996516
2024-12-20,81.86405859791076,7.632112780511838,0.0,3.608093244451791,2.7575772028303613,2.082363542808087,2.055794631487171
2024-12-23,81.86271135457203,7.631987178223359,0.0,3.6080338657736224,2.7591775291347087,2.0823292731852523,2.055760799111028
2024-12-27,81.85328189267264,7.647563262037519,0.0,3.602681714515654,2.7588597097154137,2.0820894174045366,2.0555240036542353
2024-12-30,81.85193500401384,7.647437422046904,0.0,3.6026224327003096,2.7604598042503765,2.0820551568036407,2.055490180184921
2025-01-03,81.85395535362466,7.647626183585878,0.0,3.6002430582329734,2.760527940622362,2.0821065481278107,2.055540915806325
2025-01-06,81.85260844280246,7.647500341524537,0.0,3.600183816058094,2.7604825160006423,2.0837177918338265,2.0555070917804366
2025-01-07,81.85866989060301,7.648066663417103,0.0,3.6004504211998056,2.753281618306689,2.0838720978097336,2.0556593086636554
2025-01-08,81.8566493082565,7.647877880133599,0.0,3.6003615484320184,2.7556820360349787,2.0838206599451934,2.0556085671977224
2025-01-09,81.85395535362466,7.647626183585878,0.0,3.6002430582329734,2.7588824086743755,2.083752080075797,2.055540915806325
2025-01-10,81.84789460397957,7.647059926922071,0.0,3.599976483798749,2.766082476971416,2.0835977918727995,2.0553887164553943
2025-01-14,81.8479080713171,7.647061185177248,0.0,3.600651694397536,2.7660829321054976,2.082907062351444,2.055389054651187
2025-01-15,81.8485814438437,7.64712409846401,0.0,3.59985860543215,2.7661056890005318,2.082924198676908,2.055405964582711
2025-01-16,81.8485814438437,7.64712409846401,0.0,3.5940996217302055,2.7718646727024767,2.082924198676908,2.055405964582711
2025-01-17,81.83646243332825,7.645991817662959,0.0,3.5927448668236432,2.787083465852605,2.082615787952845,2.055101628379702
2025-01-20,81.83713561753798,7.646054713355249,0.0,3.5903066299073334,2.7887515861313585,2.0826329194859254,2.055118533582157
2025-01-21,81.83780881282298,7.646117610082305,0.0,3.5895135602267305,2.788774526504389,2.0826500513008557,2.055135439062737
2025-01-22,81.84386806882057,7.6466837271944215,0.0,3.5823753459140026,2.7889810068466754,2.0828042503195885,2.0552876009047467
2025-01-24,81.84050170472123,7.650482361052896,0.0,3.582227997309405,2.7888662917708036,2.082718581379207,2.0552030637664522
2025-02-03,78.00436326260969,7.291878627270576,4.69203938070161,3.412748829726563,2.6550065021463483,1.9850945853417057,1.9588688122035112
2025-02-04,78.00314006216522,7.291764282010839,4.691965803988515,3.412695313798598,2.6565329864907263,1.9850634567166194,1.9588380948294886
2025-02-06,78.00558650141781,7.2888566417963725,4.692112959722317,3.4128023473329683,2.6566163042465085,1.9851257149430899,1.9588995305409336
2025-02-10,78.0061981352088,7.288913792972586,4.692149750098058,3.4120450170376424,2.656637134502062,1.9851412801099082,1.9589148900709337
2025-02-11,78.02516354127805,7.290685924074884,4.693290537977428,3.3728762785809017,2.672968641710489,1.985623921379219,1.959391154999022
2025-02-12,78.02516354127805,7.290685924074884,4.693290537977428,3.368954876774497,2.676890043516894,1.985623921379219,1.959391154999022
2025-02-13,78.03617994509011,7.2854401701614115,4.693953185531461,3.3694305408508374,2.6694240837433503,1.9859042724088611,1.9596678022139657
2025-02-14,78.03495574660373,7.285325879266661,4.69387954878516,3.3693776826538966,2.6709509645286342,1.9858731183850984,1.9596370597768173
2025-02-18,78.0398527710202,7.285783064362381,4.6941741096334155,3.3695891253928885,2.6648431539327646,1.9859977403452915,1.9597600353130664
2025-02-19,78.04352594269464,7.286125990841969,4.694395054532237,3.359549680729048,2.6696753720936828,1.9868756820138131,1.959852277094603
2025-02-20,78.03373158652617,7.285211591957746,4.693805914349189,3.3544218629168343,2.686596394122949,1.9866263318229154,1.9596063183042023
2025-02-21,78.01843282556293,7.28378330308259,4.692885678789111,3.353764217854792,2.7056749960303152,1.986236847419749,1.9592221312605191
2025-02-24,78.01598558047455,7.283554828832753,4.692738474583491,3.352874830466373,2.7095110662430044,1.9861745440871497,1.9591606753126858
2025-02-26,78.0150289888386,7.283611946051451,4.6927752747691205,3.3529011235182495,2.710316508330527,1.986190119553865,1.9591760389381936
2025-02-27,78.01441720425898,7.283554828832753,4.692738474583491,3.352090642358592,2.710295254350785,1.9877429203027117,1.9591606753126858
2025-02-28,78.0150289888386,7.283611946051451,4.6927752747691205,3.351332735003571,2.710316508330527,1.9877585080685434,1.9591760389381936
2025-03-03,78.01564078301344,7.282884863758982,4.692812075531925,3.349790615354531,2.711906163457604,1.9877740960788537,1.9591914028046646
2025-03-05,78.02114736240986,7.283398911754162,4.6931433083722505,3.3500270536866354,2.705039276155776,1.9879143991741348,1.959329688447185
2025-03-10,78.0180880556697,7.283113320576189,4.692959284355156,3.3483272449240724,2.7104227832296055,1.9878364505649966,1.9592528606802946
2025-03-13,78.02175925254946,7.283456032677496,4.693180114907546,3.3484848028550647,2.707413276474972,1.986361465811859,1.9593450547236002
2025-03-14,78.02175925254946,7.282671770768652,4.693180114907546,3.3484848028550647,2.708197538383817,1.986361465811859,1.9593450547236002
2025-03-17,78.02175925254946,7.281103246950963,4.693180114907546,3.3484848028550647,2.709766062201506,1.986361465811859,1.9593450547236002
2025-03-19,78.02665471920312,7.280775787851497,4.693474587974703,3.346341969811802,2.706798841704244,1.9864860998423033,1.9594679936123194
2025-03-20,78.03644749573485,7.272276650832262,4.6940636449830135,3.34283990646575,2.707922969475863,1.9867354148299716,1.9597139176782883
2025-03-21,78.04134480584426,7.264888447137488,4.694358228938082,3.3430496920748265,2.709661827350915,1.9868600957930855,1.959836902861348
2025-03-24,78.04073260846563,7.264831457529295,4.694321403921686,3.34223901480783,2.7112094765893606,1.9868445098168912,1.9598215288693
2025-03-26,78.02910268291132,7.258258474763182,4.693621838366227,3.341740941691039,2.731198170703203,1.9865484227228207,1.9595294688422007
2025-03-28,78.02971469783888,7.254393694945476,4.693658652407792,3.3417671523646213,2.7343569601368594,1.9865640040539807,1.959544838252391
2025-03-31,78.02976365944782,7.254398246888137,4.693661597556065,3.3417692492362696,2.7342959284850434,1.9865652505710325,1.9595460678156218
2025-04-01,78.05302737204379,7.222824288571399,4.695060960943922,3.3411964084235115,2.740603162105747,1.987157523069051,1.9601302848425899
2025-04-02,78.06245924811066,7.223697089868623,4.695628308996919,3.341600156381795,2.740934334774429,1.9753137161812282,1.9603671456863525
2025-04-03,78.06368433432456,7.222241089497026,4.695702000622348,3.3416525983407523,2.740977350084209,1.9753447160962345,1.9603979110348637
2025-04-30,78.06307178641111,7.220615063868328,4.695665154520513,3.341626377155524,2.743309873787501,1.9753292160171065,1.9603825282399037
2025-05-02,78.06464114076242,7.219045709517029,4.695665154520513,3.341626377155524,2.743309873787501,1.9753292160171065,1.9603825282399037
