date,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,DONGXING SECURITIES (HONG KONG) CO LTD,CITIBANK N.A.,MORGAN STANLEY HONG KONG SECURITIES LTD,THE CORE SECURITIES COMPANY LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,14.170215661171703,3.4873526835373383,0.11459231169543263,3.995302434329673,8.387513600812499,0.0,0.0,0.0,0.0,0.0,30.154976691546647
2024-03-04,14.207868318717267,3.4788038330762423,0.11471803008456642,3.9932909401035324,8.380976244577543,0.0,0.3234680722096556,1.8872547252771463,0.0,0.0,32.38638016404595
2024-03-05,14.209565516970574,3.4853411893111983,0.11484374847370019,3.9932909401035324,8.377833284849197,0.0,0.32535384804666223,1.8872547252771463,0.0,0.0,32.39348325303201
2024-03-06,14.226663217892765,3.486472654813402,0.11534662203023527,3.994673842384004,8.37173594297621,0.0,0.30879906198794355,1.9017349693375742,0.0,0.0,32.40542631142213
2024-03-07,14.246275286597635,3.4850897525329305,0.11251795827472541,3.994296687216603,8.369221575193535,0.0,0.32262758191910185,1.888283604573817,0.0,0.07442528636719267,32.49273773267554
2024-03-08,14.262555817990458,3.48490117494923,0.11528376283566838,3.994610983189437,8.357718342587795,0.0,0.3265877111768156,1.8871513847612782,0.0,0.07442528636719267,32.50323446385788
2024-03-11,14.27563053046037,3.4898670513200143,0.11779813061834381,3.9953652935242396,8.354952538026852,0.0,0.29545374068542085,1.9023819790272511,0.0,0.07442528636719267,32.50587455002968
2024-03-12,14.307248705327513,3.4905585024602495,0.11779813061834381,3.9604784405396187,8.353443917357247,0.0,0.3175173179783977,1.901250513525047,0.0,0.07442528636719267,32.52272081417361
2024-03-13,14.355524566754882,3.4728950687869546,0.11962104726078349,3.9612327508744207,8.352438170244177,0.0,0.3175173179783977,1.9008733583576458,0.0,0.07442528636719267,32.55452756662445
2024-03-14,14.372370830898806,3.4614546953757817,0.12056393517928678,3.9615470468472553,8.350929549574571,0.0,0.3189002202588692,1.9008733583576458,0.0,0.07442528636719267,32.56106492285941
2024-03-15,14.373439437206445,3.446808503041697,0.12112966793038876,3.965318598521269,8.348058078707561,0.0,0.33431939210854256,1.8861517349900812,0.0,0.07442528636719267,32.54965069887318
2024-03-18,14.385382684174154,3.445488459955793,0.12232399262715958,3.9490489417691053,8.340012101803,0.0,0.33595373116728156,1.902746562355739,0.0,0.07442528636719267,32.555381760219426
2024-03-19,14.385382684174154,3.4297736613140715,0.12244971101629334,3.9312692814450565,8.338063466771427,0.0,0.3163911326485374,1.892871571466865,0.0,0.07442528636719267,32.490626795203596
2024-03-20,14.385382684174154,3.4033727995959793,0.13043282872628784,3.9565487979912697,8.32769169966789,0.0,0.2969047823328028,1.8967688415300117,0.0,0.07442528636719267,32.47152772038559
2024-03-21,14.385382684174154,3.393566765243545,0.13376436603833278,3.964782661028391,8.324925895106947,0.0,0.2969047823328028,1.8985908781437275,0.0,0.07442528636719267,32.472343318435094
2024-03-22,14.385382684174154,3.388789466456462,0.13552442348620558,3.9861606959454217,8.319897159541597,0.0,0.3019963770927206,1.8861522378636377,0.0,0.07442528636719267,32.47832833092739
