date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,CHINA SECURITIES DEPOSITORY AND CLEARING,ABCI SECURITIES CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-03-28,54.541782929441254,12.538908878640836,4.065392646494932,8.748432396518488,7.117573428533578,5.55323013900184,1.7759824547113663,2.1189182843127163,2.848769712565249,0.6910091297797457
2024-04-02,54.32850476107445,12.580158096985272,4.122870408337196,8.838356524253834,7.119335242771904,5.540947834475333,1.7674900131143776,2.1287956579060654,2.8469123131906215,0.7266291478909469
2024-04-03,54.224787416771036,12.642809089023713,4.139207862781626,8.808649751844309,7.133494133535503,5.505991943798462,1.8444189849199721,2.130577651883397,2.851896002545455,0.7181671628965323
2024-04-05,54.246798623708415,12.690595133043466,4.094962691067786,8.872514161871226,7.147694803857087,5.513453339656624,1.7767139158350826,2.0985893831427824,2.856422491411488,0.7022554564060398
2024-04-08,54.56821990899605,12.59163812745349,4.0859840267979,8.677707615464648,7.1274275463603765,5.51779209964521,1.800357184344112,2.069430045993989,2.849834155112141,0.711609289832086
2024-04-09,54.67079250165935,12.421724524499403,4.091643753960478,8.692890482103683,7.151670611988267,5.538650088198271,1.777253867836332,2.0722965303868675,2.853781621296724,0.7292960180706236
2024-04-10,54.491971298866424,12.563060200147369,4.140919549573836,8.685407758822446,7.1779703231995295,5.5199476222990675,1.757927620295455,2.090913688065436,2.8550503377361434,0.7168316009942901
2024-04-11,54.38139123651461,12.574299653802774,4.198844841573072,8.685200193340389,7.195556843415332,5.505144593742775,1.7735594650426214,2.1111313553738795,2.856430794989675,0.7184410222048717
2024-04-12,54.83678659657484,12.070001579327915,4.162939983169488,8.65887852104276,7.247091731485213,5.556411553875745,1.7777842076082109,2.0897390453473297,2.871980627635196,0.7283861539333008
2024-04-15,54.924465822968315,11.928575355991976,4.174617885158018,8.644929289558716,7.239701653736333,5.544009070814824,1.8436163883099215,2.089740596939727,2.867882018548951,0.7424619179732229
2024-04-16,54.979346262021814,11.755917999070439,4.259349308337165,8.578532070117074,7.306461201036969,5.635352397529886,1.7757872443859777,2.1348282780283454,2.8700693329306857,0.7043559065416501
2024-04-17,54.97800018574649,11.685555158305885,4.330009862187712,8.572893482772383,7.3348224488002405,5.548746112642011,1.7683073471119415,2.166070550478839,2.8754234618036607,0.7401713901508385
2024-04-18,54.64171277999852,11.718133935125827,4.426401490975974,8.767999597933454,7.3574177012163595,5.470527408827993,1.8286330529309096,2.221711381763604,2.8752690047421487,0.6921936464852111
2024-04-19,54.45560402302567,11.81459822551012,4.514387490355092,8.793635776440967,7.373529954574678,5.470201484225525,1.7639813999747511,2.2792514356686504,2.8765587861164663,0.6582514241080848
2024-04-22,54.33003392086353,11.836071061587509,4.507754081995883,8.81928868405476,7.370652994343891,5.469971138880844,1.7579311503380637,2.321001404229457,2.8775213887651585,0.7097741749409029
2024-04-23,54.286057520988805,11.852366588520853,4.522727579478953,8.789485821274454,7.391811253205494,5.5028507592616,1.752571511449884,2.3210382089745236,2.8742625300758404,0.7068282267695969
2024-04-24,52.21949647040381,11.698940988247934,4.500655657170431,11.008129220158535,7.386634390061975,5.505225690914047,1.7507079990385481,2.335041610056636,2.877003607660613,0.7181643662874663
2024-04-25,52.57088129997617,11.590432874545396,4.440981653130491,10.950054396364493,7.354615867649674,5.41965499437165,1.7550681667139763,2.3375319913606663,2.873921941920657,0.7068568139668273
2024-04-26,52.77708620719639,11.768808937030597,4.395837486544563,10.926588659698218,7.275935644236495,5.095608939311848,1.7635986883054247,2.372595849920171,2.861523013787058,0.7624165739692369
2024-04-29,53.20102156625484,11.642347940219455,4.33118502437377,10.691135247849912,7.240600806031466,5.096376797834943,1.7736000543282135,2.381760668351016,2.861307094204079,0.7806648005523105
2024-04-30,53.300768149217035,11.662359557321533,4.280796877147853,10.707460454527777,7.198413284464826,5.092618265451663,1.7845294825702753,2.3470393580296287,2.85515693159279,0.7708576396766152
2024-05-02,53.12283209249261,11.775952790851186,4.233025066171178,10.752572382195279,7.148556448203871,5.305858691701153,1.7158926348864492,2.310616642629485,2.8453924730928293,0.7893007777759604
2024-05-03,53.09670843862024,11.756826396134352,4.225165414117754,10.745243751865434,7.1465046551952085,5.39534885364422,1.7177063843777727,2.303064503826412,2.8441048785584817,0.769326723660126
2024-05-06,53.28600546899875,11.758478031088067,4.219130776075152,10.65435656591043,7.099086616574693,5.382526698222773,1.717311643112749,2.2997751271258178,2.8399749745855902,0.7433540983059761
2024-05-07,53.63024950382813,11.536776736903654,4.203097664701039,10.666010362341682,7.010008144437239,5.414449254530529,1.7159308041554597,2.291035755746833,2.8291634984527367,0.7032782749027003
2024-05-08,53.81569565569156,11.32761969317381,4.102236171902321,10.598261571236248,7.002139262977382,5.534962571144654,1.8396933146611634,2.30477291018918,2.825962550222033,0.6486562988016449
2024-05-09,53.81868105359826,11.443143068151898,3.997353999783297,10.578335057567578,6.993505155976242,5.651965670972419,1.7563815901804087,2.2857414396314293,2.8238638977352224,0.6510290664032421
2024-05-10,54.0594859406797,11.434321404405502,3.949009650487846,10.455527837588033,7.007613089421234,5.64229346600821,1.7150338279227197,2.2490682946298692,2.8270468496419574,0.6605996392149368
2024-05-13,53.91005331912917,11.46428548523621,3.9872723905159404,10.421496912979263,6.999880783592697,5.760168477083045,1.7040351414666408,2.262210248785955,2.8245247232044646,0.6660725180066138
2024-05-14,53.942118895720995,11.479269403619483,3.8485688303117507,10.518158131449757,6.9571698708783645,5.703444268497404,1.6950068075480877,2.2626880253026935,2.8204314088393767,0.773144357832093
2024-05-16,54.08400052783256,11.503916885808847,3.8086620617744398,10.320966292549944,6.964344928182752,5.7225284178540985,1.6799610702093608,2.3686376947936822,2.820896451091801,0.7260856699025245
2024-05-17,54.21074471278963,11.232874369533862,3.802442493452132,10.33293533318109,6.997719676024511,5.740891477281561,1.80872703089556,2.319792969828345,2.8284194170244827,0.7254525199888306
2024-05-20,54.32659953244876,11.095597845754975,3.7877799067679,10.273581115918013,6.967116087519525,5.843046325947709,1.8918595774328564,2.2568390297094756,2.8278728218746,0.7297077566261881
2024-05-21,54.30618921722608,10.771739444760584,3.874583553096024,10.34587656883989,6.924742979415349,6.074181145303468,1.8472052194103232,2.3008862691673135,2.8285669860365035,0.7260286167444646
2024-05-22,54.1658428269822,10.880606040457256,3.8377354841813904,10.315273413265269,6.899052098581142,6.285166155191127,1.7822781173297244,2.289356722832607,2.8210863350624322,0.7236028061168532
2024-05-23,54.086410503474056,11.178161331203123,3.792569924636011,10.146791435599733,6.871728231128871,6.368900632089492,1.7823796279878439,2.2430732044759947,2.811734318540669,0.7182507908642002
2024-05-24,54.00992016721643,11.225334798077984,3.7831800610789514,10.187416674873349,6.904102593349845,6.373514196979885,1.6997952245465735,2.287504911680977,2.8198707579382596,0.7093606142577438
2024-05-27,54.20374817415185,11.197171045182959,3.6729535590875924,10.170374606012274,6.917586137675258,6.358324171727676,1.6998242961090075,2.2761794834877964,2.815614122088959,0.6882244044766361
2024-05-28,54.370456603601355,11.259838623815957,3.6111053306072853,10.029652706101086,6.996420973482399,6.2923521980678245,1.7116579695981828,2.2472261327015364,2.808716721398852,0.6725727406255149
2024-05-29,54.31687515034787,11.256057968761999,3.6089459753063062,10.0334481609728,7.026988638670249,6.294960878623441,1.7223856671873417,2.250541807978916,2.8126690618354053,0.6771266903156793
2024-05-30,54.27628526687588,11.249513722308588,3.6149347511651464,10.045627275833313,7.0325357423587755,6.331677964354604,1.7050344891609086,2.2556829385392505,2.811486466800252,0.6772213826032881
2024-05-31,54.271295324203535,11.399922062355818,3.601531731454738,9.954608865597896,7.036745046462147,6.249021259342095,1.7122832858310417,2.2534964900258214,2.8062067417756205,0.7148891929512801
2024-06-03,54.43101828355314,11.218404408833074,3.581018331233029,9.858163482518286,7.063971899303715,6.28749775846737,1.7804754794313113,2.264797480237834,2.813036658492638,0.701616217929602
2024-06-04,54.58220530922853,11.138797141966421,3.617729500236158,9.858518408226262,7.06628914496071,6.021875788689139,1.9495419169953676,2.2684086267174886,2.8046817668594937,0.6919523961204294
2024-06-05,54.52388182524592,11.161630072864517,3.6125709542588114,9.920519279084486,7.06646283368419,5.977576088690751,1.947608000727443,2.27317108012484,2.8038133875071187,0.712766477811919
2024-06-06,54.75467994905826,11.060488700768705,3.621331377849674,9.89551172537195,7.053234666894608,5.916448155406301,1.72859117486827,2.2915291866897833,2.7960358374222403,0.8821492256702137
2024-06-07,54.38384330679592,10.833661346456333,3.619019629802788,10.132388190399462,7.052823818715699,5.9318184270634875,2.093583898539999,2.299409408890102,2.803062041236433,0.8503899320997748
2024-06-11,54.60788326932937,10.402710315472346,3.602496045832425,10.104398916898685,7.046314055802074,5.8226797285245695,2.4573784088323136,2.2787350074295083,2.7924406468541467,0.8849636050245651
2024-06-12,53.82182427544889,10.774549435923966,3.6257852716837258,9.971915000558369,7.028703138883147,6.393530300247391,2.435545466382336,2.2910469361073464,2.7775561319607425,0.8795440428040828
2024-06-13,53.748001329206176,11.000742581701548,3.698314438685238,10.069739802611837,7.096506822375921,6.150564251611632,2.4224833192686135,2.326499594090682,2.7999006603959877,0.68724720005237
2024-06-14,53.70026778078838,11.214071084535963,3.7226608817698374,9.963346559474079,7.109627638818475,6.0159772088332115,2.523741464813598,2.3281348809209947,2.7887316768518704,0.6334408231935942
2024-06-17,53.731110255319926,11.332484737468942,3.7672267617474415,9.984256011280383,7.15857201475257,5.554328411667404,2.6731485509601374,2.3260006855447113,2.80653255961937,0.6663400116391169
2024-06-18,53.73929715936615,11.880144850660391,3.810127527918297,10.031593669692237,7.170809880815492,5.561019254414713,1.986693203732445,2.3455016236559216,2.8087866958349346,0.6660261339094167
2024-06-19,53.73307195244838,11.906476410260138,3.814284362454936,10.004206621839892,7.166197988476989,5.556367052980861,2.007015793801471,2.3471323392291,2.8052301181407913,0.6600173603674516
2024-06-20,53.55924012232468,11.930438192798212,3.850145850480438,9.994432858093402,7.176696205573046,5.544507163157261,2.0873290765119954,2.369220039810289,2.806264140044335,0.6817263512063376
2024-06-21,53.410195604031586,11.697841217077999,3.8689499248898516,9.983158894382955,7.187843885541644,5.69891807477151,2.3017327015907494,2.3680765705224722,2.807960255697389,0.6753228714938416
2024-06-24,53.41731036698521,11.597490915010875,3.858324872859654,10.001749254935556,7.189225495519208,5.75427110876678,2.3179557366451147,2.3865091570339203,2.8083799848715048,0.6687831073721715
2024-06-25,53.333573725342056,11.691670021537714,3.845146135815457,9.921348732992566,7.229761205236911,5.803362201690622,2.301388806210096,2.403705577960156,2.821538477388146,0.6485051158262733
2024-06-26,53.276112484731776,11.702937389338915,3.8571812861818633,9.925427109348147,7.2551968107662335,5.816049419758761,2.260186817634632,2.427687359214825,2.8274410820946603,0.6517802409301873
2024-06-27,52.713715582417684,11.471779661790118,3.8491003065329252,9.91276315075852,7.252593027290538,5.830965395184885,3.0437884905586072,2.4297173659067206,2.824567222421456,0.6710097971385414
2024-06-28,52.72354200174472,11.5154915148245,3.850179310580034,9.877814066117052,7.246903607729202,5.827666480907504,3.063602577306045,2.436607451851922,2.821560877610733,0.6366321113282892
2024-07-02,53.39607874947364,11.572255471874845,3.929835586706898,8.637571283118799,7.38219960352514,5.920615105895314,3.1454603061873394,2.4852028295468984,2.8628581405263946,0.6679229231447324
2024-07-03,53.095183460993056,11.908569187291066,3.9736992752139386,8.503785694371604,7.4090261762458125,5.968792481921882,3.125956537522894,2.4905060286693352,2.8654669448095182,0.6590142129608878
2024-07-04,53.115509031350015,11.92015219862001,3.9690334937734733,8.468670306646015,7.405374469565011,6.023180650459135,3.069985962041937,2.497405327631077,2.8637798313785767,0.666908728534745
2024-07-05,53.082741242769536,11.91550483734354,3.987262371730721,8.467250445901211,7.397849310902627,6.049920023226688,3.0444776024827194,2.5124365783561515,2.862567240724746,0.679990346562055
2024-07-08,53.17285610901884,11.521264570376823,4.013396420124911,8.483531804411495,7.419971013274977,6.080585195192949,3.225050859255217,2.5169764365530636,2.8683191958713694,0.6980483959203502
2024-07-09,53.31186047349099,11.42456580792245,4.013249301967408,8.5107947214882,7.434639227303802,6.1187904447052315,3.1282864935310357,2.5045710394622076,2.870634393728147,0.6826080964005242
2024-07-10,53.185045219351245,11.320798200971325,4.048665670403985,8.475703023811848,7.442762096120821,6.151584053509955,3.296654153784907,2.5242630918268847,2.868875659769383,0.6856488304496492
2024-07-11,53.013368428045105,11.504713798915416,4.07523831900111,8.461330244102726,7.456498303921961,6.217548790026795,3.15797872807674,2.5460411348537675,2.8711387074712897,0.6961435455850908
2024-07-12,52.93401331359179,11.545455714558237,4.084802111413566,8.487014832498845,7.447287305697109,6.298048547201162,3.1073922366534275,2.513107274564479,2.869158039183832,0.7137206246375548
2024-07-15,52.95197110152338,11.549261004497223,4.095196102040753,8.465265969462417,7.449898386663562,6.311187491227111,3.0914197103757792,2.519487448501929,2.8672425783036815,0.6990702074041673
2024-07-16,52.90888967295966,11.498411131596177,4.104594048314865,8.394324592573529,7.469004041294651,6.400278428669496,3.1092439260593676,2.530594427964628,2.8784293090678554,0.7062304214997768
2024-07-17,52.82185661171707,11.632020377110326,4.1588996040573045,8.199030866267886,7.519646257351012,6.262726622133501,3.2236697829176473,2.562319757051773,2.889936595668836,0.729893525724643
2024-07-18,50.89090658779543,12.383456719224629,4.287273695705865,8.30338299614751,7.686538696206006,6.639635158280796,3.4781423357156704,2.6352903906752863,2.899503979955378,0.7958694402934273
2024-07-19,50.69049573457163,12.335022089149987,4.346645058528418,8.187976380750055,7.720184480145065,6.647935356397438,3.391565695132121,2.6740819093027,2.897413076009357,1.1086802200132262
2024-07-22,53.78826231283283,11.591713975931487,4.113023847798091,7.50442338438142,7.335204745039417,6.25211039501405,3.188441987655186,2.520975058813274,2.7252771971313017,0.9805670954029455
2024-07-23,53.61986724929294,11.561864354417233,4.180901218424394,7.54993603022958,7.46175064755824,6.230278948700045,3.1637611839374675,2.5339989442504987,2.7206946968506824,0.9769467263389222
2024-07-24,53.62686161703901,11.509306172770755,4.200347386809694,7.482292028301024,7.538831643710507,6.227920893440995,3.1483759329390897,2.539949763002183,2.7199985207407287,1.0061160412460062
2024-07-25,53.54880770042176,11.429048793976044,4.243635104370873,7.716629859484215,7.608784280730017,6.210399222865224,3.1133673400010773,2.5435458997369946,2.712716642136748,0.8730651562770462
2024-07-26,53.632946022355846,11.372462166592955,4.287635687659808,7.718787000953507,7.593748752457752,6.191617828151334,3.1199095875705503,2.546019397568007,2.704370171798386,0.8325033848918534
2024-07-29,53.74774123345766,11.359230884925223,4.312051154775781,7.702698359672248,7.7046907349754505,6.181972852667016,3.0891225572016774,2.549559344997005,2.7016140442918863,0.6513188330360529
2024-07-30,53.56473900596049,11.417844626515402,4.3398516427711895,7.697810903550003,7.792828421417029,6.189263510549142,3.0422723187455647,2.565322105767588,2.701878419168896,0.6881890455546936
2024-07-31,53.50271857601392,11.18948150047516,4.31651460776561,7.693559875932849,7.786547526529453,6.188126806288862,3.3236911128044424,2.566639793278234,2.69908877608908,0.7336314248223886
2024-08-01,53.067895154866584,10.912826037030547,4.319971685179129,7.786788347259095,7.7726919147670905,6.1733152924418375,3.964937632009681,2.57226841847336,2.6915070202268487,0.7377984977458205
2024-08-02,53.15412154047354,11.051252428391622,4.355454871819773,7.766873117922202,7.724339447841827,6.170574971002832,3.804815282692011,2.5855149457691464,2.676360642125844,0.7106927519612027
2024-08-05,53.20536720757099,11.2111760952101,4.334876060832817,7.646428440496152,7.687247510423149,6.135193261251174,3.8247274730736356,2.585926788301719,2.6527441692902674,0.7163129935499949
2024-08-06,53.21121278847916,11.064956504698802,4.407805358673774,7.6783636961671675,7.741708244766277,6.140771421210204,3.7967904512787496,2.6061762100866597,2.653442432285914,0.698772892353294
2024-08-07,53.594146891415086,10.988154761297675,4.460312977998907,7.208138131643567,7.774446940667584,6.167575774586585,3.8114090274702077,2.632244525683178,2.6636817703267908,0.69988919891042
2024-08-08,53.73707718561739,10.602677475217304,4.476900038555152,7.428198566423623,7.749232250741504,6.124032081521837,3.914004398567281,2.6259763547983437,2.651784320184781,0.6901173283727857
2024-08-09,53.80152158370224,10.552083816391281,4.4946912090309805,7.428335124844776,7.754509171657908,6.126016606332592,3.855638246745837,2.6213028860106755,2.6515749207673736,0.714326434516339
2024-08-12,58.21980625305366,9.508615610276857,4.098226615906319,6.743235244427533,7.024024067419286,5.525394716412689,3.479262432565733,2.374838598358244,2.4007400172461555,0.6258564443335229
2024-08-13,58.1966492437447,9.468019448227775,4.101484652215828,6.741794293892337,7.01834222402452,5.523618789520009,3.5373043471234924,2.3740111681271734,2.398638635191328,0.6401371979328285
2024-08-14,58.24035820790713,9.422674363254051,4.123816827686684,6.744866362547643,7.0210786357675925,5.535454211462054,3.5081598759567747,2.3665987274173026,2.3985704307275943,0.6384223572731803
2024-08-15,58.26390699741539,9.376156985963553,4.127966455698371,6.741508431063911,7.02190852859552,5.57610317002198,3.498083395835936,2.351924705571332,2.3980824849477327,0.6443588448862695
2024-08-16,58.25274697536852,9.347031174217667,4.128869185023829,6.748434862165309,7.024905128738163,5.581518130962304,3.5180332073459333,2.3530975994516865,2.3987446976434925,0.6466190390830932
2024-08-19,58.23093225117885,9.350111645232197,4.156913933884367,6.7741867401096085,7.025153361744542,5.577814635513781,3.497246799900486,2.3541148078211163,2.399089551040786,0.6344362735742676
2024-08-20,58.30038519574383,9.290003670727916,4.153918600302348,6.759417819363519,7.02564214437137,5.574889757838578,3.476603323838373,2.3738059973162082,2.3986036634597885,0.6467298270380601
2024-08-21,58.327271754909404,9.265347578450077,4.181261814382614,6.770754903827192,7.030850582158549,5.53720018087488,3.475797262453032,2.376436487640899,2.3994183088885688,0.6356611264147789
2024-08-22,58.28989853649937,9.247920908401298,4.202286101053099,6.773018803449543,7.035705902047573,5.534733305338759,3.4997703804378313,2.384947052599284,2.399511834103282,0.6322071760699528
2024-08-23,58.69201429874323,9.195558965275152,4.228568281558726,6.949923975018736,7.045674951994292,4.9653454768012,3.501922669501984,2.382694487517006,2.401075403576534,0.6372214900131397
2024-08-26,58.651659358127596,9.178836045783717,4.212764355273423,6.98365200251413,7.052564776733412,4.980617551994595,3.5183143510462442,2.3687886742074107,2.3995109189340917,0.6532919653853836
2024-08-27,58.63409116133164,8.890950846960713,4.254598680109922,6.899009169962997,7.033837292458118,4.967139919923424,3.6756055533112666,2.445518679975461,2.394833005535981,0.8044156904304779
2024-08-28,58.58682264784131,8.79876508661197,4.2465219912322665,6.8975138975437655,7.030354562530311,5.014891627627592,3.678326191598686,2.452165178833943,2.3932951844993955,0.9013436316807578
2024-08-29,58.672915718973414,8.74487380732301,4.254335403063726,6.8043623299708,7.027028931073691,5.017239686171453,3.6592334257708163,2.4717024810099226,2.3932263323890623,0.9550818842540988
2024-08-30,58.361087320704556,8.756061728403461,4.305651501086895,6.838218799666766,7.037083129714844,5.029765036795846,3.7087841318905674,2.524080346648804,2.397265389252371,1.0420026158358893
2024-09-02,58.477904811201476,8.748272886417071,4.307047352872782,6.698986543056204,7.034451880041715,5.005706258562181,3.701606046921295,2.5164764419122037,2.3942529713346135,1.1152948076804559
2024-09-03,58.18775800902086,8.65986753945239,4.349030536123815,6.815000005196435,6.9566102869624284,4.9572362743817004,3.7606671779065697,2.6614744587634975,2.400525791101825,1.2518299210904722
2024-09-04,58.08313838074138,8.6211080539793,4.349604514131198,6.797474808137324,6.9634504605602165,4.903757700741373,3.844096512085178,2.70532344501366,2.399208111070174,1.332838013540195
2024-09-05,58.00017663909107,8.693850121970534,4.3121885667307716,6.738522424132966,6.998234995792322,4.886221585724415,3.7306630565704118,2.7051666222757764,2.403749807738371,1.5312261799733546
2024-09-09,58.06073050222057,8.719492105864934,4.318107512678222,6.700200315759029,6.999766415291781,4.876980217953707,3.722876891771501,2.709254657888587,2.402432980746352,1.4901583998253134
2024-09-10,58.06073556552692,9.37401312658533,4.310656362155925,6.683965684035606,6.978568772901675,4.862990268115153,3.049056701718617,2.7300563089367995,2.3952931370024713,1.5546640730214971
2024-09-11,58.35966450075721,9.17469615315127,4.322012379137459,6.469192646149083,6.987028347975944,4.833823512909597,3.0523132471084504,2.7171346948804858,2.3958749199032283,1.688259598027269
2024-09-12,58.38623758285362,9.099534215254353,4.348920144219151,6.369559934540263,6.9853341754903955,4.9055375776028125,3.018879262728028,2.7208003234072917,2.3941119680955447,1.7710848158085375
2024-09-13,58.258598423293584,9.095519427135526,4.365002212314252,6.3450210599688734,6.983846134675803,4.973965502050441,3.007202945257369,2.727633467618585,2.3939694674974223,1.8492413601881401
2024-09-16,58.089472356194214,9.194243917714639,4.366093192309601,6.175729823384719,6.991183469269793,4.88885753283961,3.0294094193332612,2.8006005860368615,2.395669832984633,2.0687398699326636
2024-09-17,58.02772410870147,9.155872131331297,4.374520450848309,6.143572406220275,6.9784847613797,4.883683650769206,3.0225198402120768,2.8367333186620596,2.394157636159797,2.1827316957158076
2024-09-19,57.913969701372395,9.184866587417757,4.378164708485628,6.1367207811244295,6.985019595573674,4.8909030612872915,3.129842489429995,2.8390965004502635,2.39615212386389,2.145264450994681
2024-09-20,57.84269382784901,9.011858349864339,4.378691320156115,6.137102115210592,6.9809328174404275,4.893861803269387,3.2771839296392256,2.839437990880689,2.3964403363357145,2.2417975093544973
2024-09-23,57.79359862726435,9.150250881598371,4.3432647486167735,6.164593744616206,6.956825925189144,4.91457233325119,3.149010956230789,2.8778830917958764,2.394557321032922,2.2554423704043707
2024-09-24,57.733900105199275,9.124967482528382,4.388196010551386,6.145582911895832,6.944938068457793,4.8948618794422805,3.1407780717939726,2.879966920158312,2.3944163757004957,2.3523921742722735
2024-09-25,57.600060892406155,8.861811826971946,4.351203645941245,6.774712792762718,6.899453612531939,4.8634157288741315,3.1302335185465506,2.8361669606425144,2.3809689092010697,2.3019721121217347
2024-09-26,57.636452658302716,8.933003363701033,4.28805593667385,6.723283318584068,6.8467352265399395,4.9600199751138785,3.1392662148318533,2.8064233913219288,2.3773910719750426,2.2893688429556884
2024-09-27,57.65863987998712,8.989060791279197,4.326060704328317,6.611753238715656,6.767655903952593,5.111976499658328,3.1498580071023774,2.710921146951447,2.372416422956304,2.3016574050686684
2024-09-30,57.508481876543335,9.174508129489773,4.313315485299976,6.658730642346746,6.695635568065001,4.937126318410012,3.2007599886324423,2.834398918132667,2.3698532515898525,2.3071898214901907
2024-10-02,57.67999467188199,8.990292813257822,4.370130866416738,6.636330403302646,6.631411862718704,4.932410796288421,3.188250358342742,2.8943106502459184,2.3706081067743074,2.3062594707707107
2024-10-03,57.48689592144789,8.972990180455355,4.4145200683762225,6.544228247781617,6.580737953151552,4.886736387708736,3.2322607735498754,3.2189536157092276,2.3634786815981403,2.2991981702213833
2024-10-04,57.04790209777235,9.370901828252844,4.39221307706571,6.5437380505886935,6.48233694677293,5.232039515220703,3.11094120347093,3.2026879358114395,2.3513834499247612,2.2658558951196413
2024-10-07,57.3860082691121,9.599626977926178,4.430434662522812,6.640207872749977,5.5231626265929465,5.4066664016280255,3.1182101448341584,3.2305581252770255,2.3719182746469056,2.293206644709875
2024-10-08,58.289584124028835,9.292059663377362,4.431487486968639,6.580677344281932,5.493528219527509,5.141618475640386,3.1504620129280028,3.2313258175751947,2.024998995910087,2.3642578597620445
2024-10-09,58.47309108719154,9.228224055663691,4.431496910029399,6.534782767963337,5.491175779037279,5.160341976980014,3.1813530299722377,3.231332688626867,2.0248657710565734,2.2433359334790586
2024-10-10,58.73016476465152,9.078259708663545,4.364968146114362,6.900215206895477,5.553878895847334,4.903363406358125,3.194422841257326,3.0119112660991587,2.032723391713196,2.2300923723999633
