date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,CHINA MERCHANTS SECURITIES (HK) CO LTD,HANG SENG BANK LTD,UBS SECURITIES HONG KONG LTD
2024-04-03,44.51606851048603,24.132975232626855,8.835784954599413,4.299845310247983,4.993021642499055,6.286555275949299,1.2682023644976292,1.9937146607227945,1.7243477348121663,1.949484313558781
2024-04-05,44.35869678895038,24.156129595438134,8.935115760007918,4.290681737024022,4.995356093431187,6.284785395627958,1.3027359363737556,1.9847868175322734,1.723155297060041,1.9685565785543264
2024-04-08,44.37000046952646,24.14561626040059,8.961585282619902,4.285097234716614,4.988532152506472,6.279584373096241,1.2967389448376434,1.9808015834629367,1.7196872570389328,1.9723564417942077
2024-04-09,44.4023190269954,24.147742340292634,8.885621987096863,4.285474547888824,4.993263887548689,6.290267074925902,1.297025117964048,1.9809759978316281,1.7198401759123465,1.9974698435436655
2024-04-10,44.42625390221618,24.16593219109347,8.816107632687645,4.279983735116109,5.047611469925208,6.288192799510968,1.2512510118584714,1.9812156138910746,1.7200096760405348,2.0234419676603403
2024-04-11,44.415937638693755,24.161031060317587,8.771459955715548,4.264995968568536,5.123670943074688,6.2823582065323595,1.2528007068306268,1.9810356583403899,1.720250615240079,2.026459246686435
2024-04-12,44.359910074570315,24.06953704486293,8.832827476105404,4.268301795915925,5.240891545397019,6.261282586253243,1.2590467673591943,1.9855139914838826,1.716406975342713,2.006281742709375
2024-04-15,44.34454658328815,24.05336475613672,8.84047443116885,4.286801642224327,5.238202716012787,6.264271729085964,1.260296156495803,1.984384143858656,1.7155411159772025,2.012116725751542
2024-04-16,44.54974635075929,24.080684873347476,8.776606524758005,4.3104865159815855,5.246891619494624,6.29537920881029,1.2556429722783697,1.9860442583875437,1.7168918355106806,1.7816258406721315
2024-04-17,44.556520073377946,24.125368062238785,8.68677483460192,4.3316564478135104,5.246887110052969,6.293575665799805,1.2620239762028402,1.9931726900829032,1.7172548781747763,1.7867662616545437
2024-04-18,44.51931130890628,24.22716838685612,8.674013801758315,4.3560550431595795,5.252683527060535,6.301318051463331,1.2675600755248886,1.9983188663726628,1.717882860632787,1.6856880782654964
2024-04-19,44.547493243236694,24.314426770784507,8.501504185428837,4.382274436481719,5.256741544777797,6.31513136395469,1.2712708947101259,2.006520389568451,1.7189264176435337,1.685710753413646
2024-04-22,44.41187293658388,24.336205667462714,8.57334596249556,4.45787056832096,5.260046893859963,6.29785816437725,1.280824916973789,1.976479957935201,1.7170015440354613,1.6884933879552186
2024-04-23,44.349898659020006,24.37975233857109,8.55309394207266,4.502394467298561,5.275953431565352,6.295419596064379,1.2608086906112008,1.9758980233889383,1.7162944146990926,1.6904864367087218
2024-04-24,43.98916521945458,24.406783549738527,8.568902258680804,4.509917971788904,5.281125881937733,6.282166944764079,1.2597354336693531,1.9656556503273241,1.7146668408388717,2.0218802487998255
2024-04-25,43.909427781176205,24.426547686151633,8.582933913114402,4.520908128078294,5.277584717711247,6.278677581781931,1.3186326718587276,1.9646430179753962,1.7138374938280336,2.0068070083241274
2024-04-26,43.92200370654787,24.438395144898113,8.708337531606166,4.532186741509044,5.167125972003069,6.280438323119651,1.2884261539914819,1.9385050096503562,1.7150695882447768,2.009511828429474
2024-04-29,43.82628475429481,24.497364523413367,8.757171512833596,4.510112318188366,5.189704200428753,6.265517959193215,1.2956707127255753,1.9345948647705997,1.7152946353102672,2.0082845188414487
2024-04-30,43.79006027042668,24.435145443127844,8.828679013712653,4.5023282265906825,5.173496526291351,6.245556560812215,1.3362606318953423,1.931853241964291,1.712298486962267,2.0443215982166785
2024-05-02,43.71114443314249,24.447278796696395,8.972110683624773,4.5114183768052385,5.200366392430686,6.211464082397863,1.259644402422857,1.9307380353654542,1.711407185942361,2.0444276111718804
2024-05-03,43.58620725522284,24.427625567853724,9.004318321681243,4.529728118963016,5.307704038115965,6.181208833367316,1.2804947752044569,1.920946072765841,1.7094844897598456,2.052282527065756
2024-05-06,43.543358701661674,24.439956538552657,8.979106381991247,4.5320147081590845,5.350053578455034,6.188598944321504,1.275239892721164,1.9219157588972955,1.7103780254671859,2.059377469773154
2024-05-07,43.495004494163446,24.44763293208983,8.9859751088703,4.53343817748323,5.387994317511286,6.168432914304945,1.2804410072409094,1.9224790752960792,1.7109561105221438,2.0676458625178293
2024-05-08,43.485403405591285,24.37205733853684,8.972740473521183,4.520339190752918,5.426335921542742,6.155551508830626,1.3640109006554102,1.9282927581271698,1.7088565159818392,2.0664119864599915
2024-05-09,43.50788470748136,24.343964346463455,8.910994408320168,4.537496357531179,5.459956650130188,6.153315387595919,1.3745017846100578,1.9301849800452697,1.7105783519843047,2.0711230258380966
2024-05-10,43.50542449544588,24.312674226912332,8.93586309857443,4.525128498884436,5.47438188233031,6.150567648360895,1.3846571114828514,1.9288340129231276,1.709583534840922,2.072885490244819
2024-05-13,43.461074301268376,24.32459337315456,8.912209351472434,4.521350819754309,5.507508062330097,6.141183510331754,1.4147681230134597,1.928628785095254,1.7094471116469019,2.0792365619328534
2024-05-14,43.42452812690401,24.421774247647797,9.257126784264457,4.401774708903193,5.4869775490082064,5.930224792393987,1.397388423278937,1.9088420760132427,1.7052632726656196,2.0661000189205594
2024-05-16,43.59212997926823,24.418704047975083,9.176526442365496,4.329171612078799,5.500111375734269,5.887113691369174,1.4505111993275774,1.9024651593372137,1.7008999373499625,2.042366555194193
2024-05-17,43.628905137833534,24.453169020681614,9.17725293252456,4.301103363315402,5.490635153961914,5.852520074567033,1.4576857132013195,1.8998188672311895,1.6998116762119018,2.0390980604715323
2024-05-20,43.664948927509286,24.475641130468436,9.133148128191344,4.316711114721124,5.510338630962682,5.745259659119002,1.5445583249119572,1.8913556838533463,1.6939878875171832,2.024050512745635
2024-05-21,43.30778077067334,24.33578369731986,9.040184435446534,4.405643693140073,5.496785785151328,5.685594591382228,2.1583366282607335,1.8782870447598017,1.6822862408777963,2.00931711298831
2024-05-22,43.490161967199754,24.482561972910215,9.140651575490603,4.508785772925922,5.524485424411577,5.6878421797854015,1.5888710118425469,1.8852683871065496,1.6889506407559804,2.0024210675714524
2024-05-23,43.40376301023035,24.48402885635927,9.103599810812836,4.555253323231907,5.640655598559226,5.6550614369294845,1.5836716300492313,1.8930969412268004,1.6843804456736653,1.9964889469272284
2024-05-24,43.40424327702009,24.56668612900197,9.112620445688528,4.595128912447489,5.634459465922942,5.645328562064841,1.4752149009070348,1.8912066839794326,1.6849537690021115,1.9901578539655604
2024-05-27,43.38983704370832,24.578807346250656,9.080235537352692,4.620144419014206,5.646005288060965,5.639450831726878,1.48629675536043,1.887502120769164,1.6845914858653948,1.9871291718912993
2024-05-28,43.416720433661695,24.61120669995778,9.045204238037552,4.627934150671748,5.638763230305941,5.616364756644701,1.4954802237378932,1.8863459325011545,1.682689971524378,1.9792903629571583
2024-05-29,43.42686029014808,24.60633484082684,9.073219097187984,4.617201363382181,5.61265589697303,5.612103879792174,1.5005622834223027,1.8915110375752406,1.6817319422825387,1.9778193684096363
2024-05-30,43.36259629890402,24.595322432453525,9.128287200935214,4.66039513996076,5.598660856579897,5.606794057525647,1.4963359375343308,1.889904603610761,1.680266637826763,1.9814368346690827
2024-05-31,43.43809723254548,24.654214834386593,9.115766157119909,4.661287258480946,5.466010638087796,5.628851346920486,1.4783116988129783,1.9020255371826258,1.6798961010943554,1.97553919536883
2024-06-03,43.27574083714051,24.720070385135806,9.145822229459851,4.690500457717895,5.455963457577761,5.631132487680679,1.4684728459706062,1.9163680475795264,1.6815891547648973,2.014340096972463
2024-06-04,43.1222258894322,24.775633770404898,9.42931337028625,4.7020252567631164,5.250474481014728,5.630312301628871,1.4742433617537138,1.9147950033409022,1.6800630993609857,2.0209134660143286
2024-06-05,43.17248538559589,24.741607926247337,9.43130382134776,4.7024905055279165,5.24827310660019,5.6356318897515045,1.4645113562857581,1.9154025453027266,1.6806930626465693,2.007600400694345
2024-06-06,43.18069674824124,24.72631541663583,9.392394859822952,4.724972290273898,5.274140225085441,5.6410607323287625,1.468435070950258,1.9154041537341597,1.6806419301156477,1.9959385728118104
2024-06-07,43.243110027305775,24.711154215958594,9.364083175059946,4.742951130235036,5.2501828397646,5.644410159964874,1.4561521559239807,1.9155299835396302,1.6813392903464321,1.991087021901133
2024-06-11,43.164918290749014,24.693382537951425,9.326999823701604,4.742604693016125,5.279450021459323,5.650416141786803,1.5527857594011545,1.9161323005379662,1.6818051825290319,1.9915052488675509
2024-06-12,43.17178491197461,24.746135849458852,9.13359422718196,4.778407828747996,5.299840458664205,5.6410362735233734,1.6711052691694868,1.9017934952681879,1.6798540584832247,1.9764476275281009
2024-06-13,43.23925535921656,24.80057416381535,8.97624705178197,4.808608552049135,5.267160338937754,5.66380829975418,1.7164857149664048,1.9037271626321233,1.6815636613036158,1.9425696955429097
2024-06-14,43.201453051549606,24.85741926002425,9.011754741811826,4.804953955668263,5.240615578084616,5.655340160412002,1.7507929828506477,1.8851406550261864,1.679770268252589,1.9127593463200083
2024-06-17,43.22610612328936,24.881929693759478,8.953777379494607,4.812442279590934,5.262474734375364,5.665269854812482,1.7284469710529944,1.8776915600448782,1.679373821525404,1.9124875820544913
2024-06-18,43.20350564385455,24.923202812723506,8.884635090859637,4.847691247073935,5.2765391791187435,5.67209289266705,1.7194829644745502,1.8788168673067793,1.68038882408915,1.9136444778321053
2024-06-19,43.226570082811634,24.933140511731956,8.82518191842499,4.872022987926342,5.275880644738041,5.676029036639174,1.7153328175778717,1.87933361662417,1.680849742923174,1.9156586406026461
2024-06-20,43.14470368149659,24.941897509245152,8.838059475285338,4.953791243443237,5.284879828724474,5.661388868952667,1.7086965771894773,1.8765752259553317,1.6781160377267081,1.9118915519810282
2024-06-21,43.205891343287824,24.956120529434294,8.70588881706734,4.980091435801856,5.335169648874136,5.623471563102749,1.7204623768364389,1.871447142772245,1.6760783115231759,1.925378831299944
2024-06-24,43.21592420004255,24.999973830880904,8.685398362024548,4.9909723162654345,5.340722644329269,5.6179416930327415,1.6780107559807005,1.870130495954582,1.6750368719825357,1.9258888295067322
2024-06-25,42.99606377096274,25.016131191424833,8.901987051121871,5.053273605856058,5.255329837519502,5.604351984344925,1.717749886756599,1.8651494501425947,1.6712461341530176,1.9187170877178565
2024-06-26,42.98055829366928,25.047347383103393,8.898121917005218,5.107642225054923,5.251419346336634,5.599291411092303,1.6703491968188753,1.8628972066043255,1.6692542551402025,1.9131187651748478
2024-06-27,42.91450344651329,25.117826342113837,8.936344593877633,5.113315600217596,5.255374229442603,5.590146240147262,1.6257202089656035,1.861320232186661,1.6679276314972995,1.9175214750382223
2024-06-28,43.011158962490285,25.16571502459056,8.77852932702468,5.167341524832809,5.240006383814945,5.595893331069159,1.594423902074173,1.863111055664397,1.6694512823069096,1.914369206132082
2024-07-02,42.961503691831574,25.152207769880548,8.681488125911201,5.199385012905694,5.231737418052328,5.594221591147172,1.7405515077990703,1.8598587303128176,1.6664999807195107,1.9125461714400864
2024-07-03,42.991884299403985,25.203741525844432,8.471538470579679,5.226544269147893,5.25095969955276,5.447854073970667,1.9912867233620357,1.8577970720308368,1.6643797270802796,1.8940141390274308
2024-07-04,42.870644409580805,25.408784940760782,7.849441879453954,5.377207760455339,5.214551755083818,5.399799475503732,2.4695015580126585,1.8553347449688908,1.6621697144233463,1.8925637617566735
2024-07-05,42.798925043057395,25.49670098002781,8.006489744014313,5.408878819805109,5.218267766697844,5.392318445615705,2.333673208533803,1.8510441893308214,1.6581641059103813,1.8355376970068247
2024-07-08,42.810376416981285,25.617780636967858,8.50181820277717,5.390422795432565,5.249860443188951,5.388569686645733,1.7042693900801904,1.8506156456055862,1.6575378993285879,1.8287488829920768
2024-07-09,42.93973511639689,25.681769463706356,8.570868674330063,5.29007401577363,5.247672410957904,5.389996036880631,1.5728743907752074,1.8479272309882826,1.6554701787255284,1.8036124814655048
2024-07-10,42.91601728081687,25.719756497720198,8.546017571871932,5.293278663085421,5.244967069105095,5.386165368321596,1.5726959236465892,1.84795814668249,1.6552216794140917,1.817921799335722
2024-07-11,42.8933255626584,25.753587828105033,8.507974287033601,5.316065415025709,5.300026886769302,5.385916049683295,1.5190239604242122,1.847522884609186,1.654826936114313,1.8217301895769482
2024-07-12,42.81781816351323,25.77528528919589,8.486523526690954,5.332098690003026,5.4096809376537704,5.375391370792155,1.5081122216154823,1.8463717571199756,1.653567197129708,1.7951508462858095
2024-07-15,42.79112816412668,25.824641514710006,8.38363619526945,5.342380836769119,5.487893911089474,5.365388301889151,1.5101708307742352,1.8438068838748316,1.6555928968479912,1.7953604646490626
2024-07-16,42.800596913424606,25.85529845170562,8.340787168706116,5.354858636231916,5.492572255950959,5.316622259851892,1.5618152461792947,1.8423294879971666,1.655391728069179,1.7797278518832491
2024-07-17,42.69877540916878,25.810345021075076,8.437870237484708,5.380372105748418,5.520419274196481,5.304996723392968,1.5524969787145873,1.8386521133140175,1.6521613469726903,1.8039107899322706
2024-07-18,42.619374965328646,25.816405558739753,8.413260732478017,5.391557588829527,5.522216369362415,5.31334332715357,1.619750026650108,1.8423976287885762,1.651712924787778,1.8099808778816069
2024-07-19,42.59020851947945,25.846919884375126,8.389424861069909,5.3939724510789056,5.527279762919501,5.317614317242854,1.6207129297597274,1.8430173127034384,1.6525893281405868,1.8182606332305087
2024-07-22,43.99324930517344,25.10714759632972,8.286786626587825,5.258743673773201,5.400119863811055,5.176175675833791,1.587204146974693,1.7948620561102664,1.609568775404088,1.7861422800019215
2024-07-23,44.027537129469344,25.24338738124993,8.168068846875386,5.271296653875472,5.422361424014175,5.206331049199572,1.4759426863049885,1.7986240502898692,1.6124115719341112,1.7740392067871515
2024-07-24,43.991056733593716,25.239319707060265,8.209971675154932,5.25345314008459,5.450505843395876,5.196317685785,1.4848890584927836,1.794980996010205,1.6097514231435337,1.7697537372790955
2024-07-25,43.99625788086749,25.26911215316317,8.163710603421993,5.285878202442436,5.445281532157365,5.189763493756716,1.4732506785234416,1.7991026788959834,1.6100434929379281,1.7675992838334744
2024-07-26,44.0057179012372,25.27642633296532,8.082757760299533,5.274927678640791,5.50751356773495,5.179301404590821,1.5028342259939131,1.798529738951025,1.6087427484572794,1.763248641129177
2024-07-29,44.00225578154556,25.29508901724466,8.064510381762354,5.278753351231957,5.5041285901139405,5.1712486916872855,1.5211761873393048,1.791229568750868,1.6081690376013882,1.7634393927226872
2024-07-30,44.07040575281569,25.140158840005522,8.08220549222093,5.290894961914045,5.5431195092731675,5.175514238887581,1.5251971808651668,1.7927393490505354,1.609263142269716,1.770501532697646
2024-07-31,44.085800211735624,25.05663321428638,8.048173295585702,5.303173494041843,5.609450707242243,5.171793861702624,1.5146271060860312,1.7935424797064,1.6098733589045726,1.806932270708585
2024-08-01,44.005989234052436,25.107269949095574,8.076603084427907,5.316491913707273,5.618645048801587,5.1750630740233765,1.4948779002347419,1.794271581165749,1.610495736279199,1.8002924782121628
2024-08-02,43.94822040834204,25.108688729347268,8.112093457780247,5.313016959049157,5.659417112251881,5.168792716450041,1.4948734737640952,1.792877209504819,1.6096221471815868,1.7923977863288694
2024-08-05,43.867627548698295,25.13517516895407,8.192610067452302,5.312641216603745,5.674736943484441,5.148017419331273,1.4816827291018335,1.79183677951418,1.608670461658621,1.7870016652012413
2024-08-06,43.701516246875485,25.217967957433192,8.243062257555533,5.315328645659745,5.700922577415846,5.154279950159679,1.4770143760793122,1.7937066908292627,1.608633197265827,1.7875681007261186
2024-08-07,43.66834144414744,25.26501881338494,8.158914744466301,5.2996193322773815,5.775390348097682,5.154027075051252,1.4973988233919013,1.7945126907884812,1.6079317237882071,1.7788450046064181
2024-08-08,43.71930320814335,25.262092413424785,8.193025703291811,5.299302348424083,5.747199496253991,5.140170824992526,1.4652487637702,1.793253682716742,1.6072927531473162,1.7731108058351943
2024-08-09,43.827248561452706,25.2854692642466,8.089694188287595,5.297914615021893,5.749342778208901,5.132367093905131,1.4624553780450404,1.792444390706972,1.6067522672120595,1.7563114629131047
2024-08-12,47.895823442267286,23.509657772166076,7.422845937015028,4.9286250531387905,5.329720639524142,4.7613795711560325,1.3635198748109985,1.6661730350371045,1.4932985375460661,1.6289561373384758
2024-08-13,47.874434518096216,23.5229464769261,7.452358141635846,4.935943506568619,5.3248313328796755,4.746496735761699,1.3600752064910338,1.664709321563902,1.4921768429869962,1.6260279170899135
2024-08-14,47.91981924449442,23.51678359927118,7.42796734529018,4.938087684710441,5.32436335449658,4.7325259258874866,1.3584941710692455,1.664287043601829,1.492115642195865,1.625555988982771
2024-08-15,47.928036115631805,23.4776704470657,7.442160005542242,4.940557864784512,5.325042221553732,4.7354588076378565,1.3662718123795377,1.6635042755961904,1.4914138519668811,1.6298845978415415
2024-08-16,47.91782290643408,23.442145761644696,7.45957925542912,4.945027153434255,5.326615816364654,4.736472239423301,1.4003528588878644,1.6639729705201365,1.4917603507836328,1.6162506870782591
2024-08-19,48.032036182232275,23.442843028322088,7.554558290424238,4.947753382549347,5.3443138035703965,4.726042827616217,1.1732131648683861,1.6653809358841993,1.4930172050134316,1.6208411795194222
2024-08-20,48.0552421933188,23.403666619955533,7.654454788979691,4.9240678783151015,5.340814831997561,4.683560230810553,1.1733651583806963,1.654761719655357,1.4912094408405416,1.6188571377461662
2024-08-21,48.03141233652791,23.412733476707086,7.690181131637199,4.922560846198206,5.346558844066851,4.669458750467064,1.1694540672164697,1.656094783745912,1.4901529494428218,1.611392813990489
2024-08-22,48.08605066490003,23.385806189782237,7.669886953406796,4.926864809642089,5.3488361952835985,4.660956169658963,1.1662769649270635,1.6565196953723635,1.490504129944384,1.6082982270824813
2024-08-23,48.108795942957926,23.380992290237828,7.607805808248585,4.931641484909019,5.359225713182483,4.656575642936088,1.2050938104069269,1.6563441617317745,1.4903102282543963,1.6032149171349719
2024-08-26,48.11346017502573,23.376600615801255,7.609894287185144,4.940438477650209,5.370570916305933,4.641206127212994,1.1973723882967746,1.6551304612872864,1.4901303407056496,1.605196210529024
2024-08-27,48.156383373712366,23.36450178582736,7.603748083482563,4.947429092185403,5.366902968688937,4.628730865914301,1.1831901966235006,1.6546294481699704,1.4900516810280902,1.6044325043675058
2024-08-28,48.16364296551665,23.361802496212814,7.638887184346239,4.946588155088969,5.361043674598174,4.614095829855583,1.1802930422730784,1.6543303400876896,1.4896611718199944,1.5896551402008094
2024-08-29,48.13892676677792,23.410240098069348,7.650397022151732,4.953388354095965,5.356850474295451,4.565598868693061,1.1968544827047434,1.6533467446798025,1.48901499246871,1.585382196063271
2024-08-30,48.17692854318845,23.40016230229276,7.627301484017993,4.952186067387734,5.366927577546296,4.551820014939544,1.201419468083058,1.6528410374663915,1.4885890910087853,1.5818244140689859
2024-09-02,48.70090345004067,23.220765088605358,7.459242651345098,4.89031323636437,5.328948918658455,4.5217036825732,1.1960838601141188,1.6395259906093536,1.4766563581980408,1.5658567634913405
2024-09-03,48.73317509446365,23.24877177321845,7.446062091863379,4.828771716114161,5.3054159192306365,4.54095422397839,1.2130435496023313,1.6428763268455056,1.4796820262278256,1.5612472784556692
2024-09-04,48.655928134795445,23.339034624989583,7.360588136390788,4.820560344682457,5.309772292933905,4.572394775414751,1.2427287371063163,1.6432277510115716,1.4799673720232067,1.5757978306519764
2024-09-05,48.606858503962634,23.417794444004567,7.293463119145077,4.8258367805911195,5.307794176356307,4.590997764338453,1.2706852106224602,1.643715561496083,1.4799499043301458,1.5629045351531523
2024-09-09,48.49330238574535,23.47925220183096,7.302814506409429,4.851080188132665,5.308175681950951,4.608397824200605,1.2583351571852919,1.6435532924693579,1.4797996013683723,1.5752891607070199
2024-09-10,48.35930596053169,23.50710670265088,7.360108176300257,4.882800753848911,5.321025793408022,4.623936237315566,1.2454455341930206,1.645545815077205,1.4817139623927351,1.5730110642817126
2024-09-11,48.40412161602926,23.50898043973269,7.329002022237176,4.869229472650422,5.291175382646986,4.603525309137369,1.3018455789548387,1.6425816629994074,1.479223851618271,1.5703146639935792
2024-09-12,48.44788484191911,23.59648273580032,7.230491567059532,4.875811202604586,5.271607928803491,4.592379181470553,1.302397174852971,1.6418606718116278,1.4785421545176978,1.5625425411601082
2024-09-13,48.55333525548291,23.63091642643585,7.112017987204895,4.874927049301611,5.288760671511426,4.599253455328818,1.2877295841409797,1.6416332863780734,1.4783112421629507,1.5331150420524862
2024-09-16,48.6267413814429,23.637542253656047,7.064565032284678,4.88099999229032,5.292252736357891,4.601470740968154,1.2403732817844244,1.642645220421681,1.4793511638327905,1.5340581969611182
2024-09-17,48.603747421686904,23.629843128546995,7.0673901095943235,4.888619903409224,5.317005197704929,4.588256387250919,1.2372162602818169,1.6419111948708698,1.4787992507360417,1.5472111459179796
2024-09-19,48.67646742377156,23.633735132855037,6.960062309494039,4.889425094100544,5.306091621339528,4.587354891977528,1.2753268307352916,1.6421816293976295,1.4790975961406205,1.5502574701882146
2024-09-20,48.694540075416334,23.645540007445433,6.9507418172841495,4.8918673255011464,5.289311188096376,4.569545324009343,1.2868652629616588,1.6420317143278258,1.4802986671831286,1.5492586177746053
2024-09-23,48.75832271996313,23.584373740440594,6.940223706827416,4.903303007506741,5.291580446588904,4.566243629874844,1.283773011525672,1.6420567733032174,1.480341349418859,1.5497816145506198
2024-09-24,48.76783171495458,23.507228635527863,6.993585500788474,4.9167275243534005,5.3039867908682705,4.555059898856715,1.2941568298132113,1.6418676293256513,1.4802591055052587,1.5392963700065778
2024-09-25,48.73662035231517,23.47120239887898,7.098097968585547,4.9160609424185635,5.2960970335999145,4.5386166342440175,1.2882794080197304,1.6405595854861998,1.4786342652427564,1.5358314112091194
2024-09-26,48.81430817001165,23.39692516964088,7.219382731260103,4.91223995096846,5.345866115368216,4.398945204185341,1.2731787036919164,1.636301475491448,1.4750594632558294,1.5277930161261561
2024-09-27,48.82416696887258,23.32432786024671,7.293939416859428,4.892281811762207,5.415913691934416,4.298379667461229,1.311955773179603,1.640244624832316,1.4726943702875908,1.5260958145639179
2024-09-30,48.78356317138653,23.32055675083136,7.436458622703912,4.852182888985749,5.4587190692364365,4.19080147793713,1.317469819439721,1.6382804607211254,1.4731771471156971,1.528790591642337
2024-10-02,48.87399098890343,23.221619671379067,7.406357921418466,4.854554546191786,5.496772537212715,4.195417893763046,1.3542062508535457,1.6441634350575953,1.475086137722142,1.4778306174982108
2024-10-03,48.827673013975534,23.187886533197183,7.575376401580824,4.744274414797205,5.500349234676788,4.206950310449155,1.3563041475336803,1.648737789323397,1.4775546477675519,1.4748935066986844
2024-10-04,48.72770858582917,23.18535756976022,7.704220219581423,4.74375698529742,5.498072782884704,4.177130442200524,1.352226616749894,1.6485112662129862,1.4773703866813472,1.4856451448023116
2024-10-07,48.70895566482671,23.168053046893018,7.734523819659491,4.740216455418528,5.4972646092117845,4.177907033787475,1.374479598377202,1.6384063479162325,1.4762838047035833,1.4839096192059797
2024-10-08,48.75860047774453,23.171104800232662,7.726016784835556,4.740840848472583,5.466968813168778,4.167999039860471,1.3755479644652373,1.638710728481414,1.476586236728548,1.4776243060102243
2024-10-09,48.86337790650394,23.186591825047746,7.509473842212717,4.744009515676743,5.481627723388312,4.158756319452436,1.4407569385439256,1.6409808820755398,1.4773719501649507,1.4970530969336893
2024-10-10,48.81280454591088,23.360094446378536,7.3963271382206885,4.702626810247742,5.512429308645176,4.202107969965076,1.41414133770347,1.6447283184925616,1.4773052966838738,1.477434827751996
