date,ASTRUM CAPITAL MANAGEMENT LTD,GRANSING SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,SUNCORP SECURITIES LTD,CIS SECURITIES ASSET MANAGEMENT LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-16,0.0,0.0,19.22083106774614,0.0,0.0,35.02302344687039,45.75614548538348
2024-05-17,0.0,0.0,19.253579533987498,0.0,0.0,35.00882485686036,45.73759560915215
2024-05-20,0.0,0.0,19.30181118520719,0.0,0.0,34.988271803754,45.70991701103881
2024-05-21,0.0,0.0,19.3231583070666,0.0,0.0,34.97901634321871,45.69782534971469
2024-05-22,0.0,0.0,19.314821915064808,0.0,0.0,35.05976857436229,45.6254095105729
2024-05-23,0.0,0.0,19.277571755656716,0.0,0.0,35.110947501647395,45.61148074269589
2024-05-24,0.0,0.0,18.88470520528325,0.0,0.0,35.281828347594725,45.83346644712202
2024-05-29,0.0,0.0,18.89056242556324,0.0,0.0,35.32607765722331,45.78335991721345
2024-05-30,0.0,0.0,18.89414241489424,0.0,0.0,35.32812578161174,45.77773180349402
2024-06-03,0.0,0.0,18.901531117894443,0.0,0.0,35.32490740704884,45.77356147505672
2024-06-04,0.0,0.0,18.631982549435236,0.0,0.0,35.442317493253626,45.925699957311146
2024-06-05,0.0,0.0,18.624544646605308,0.0,0.0,35.44555729830039,45.9298980550943
2024-06-06,0.0,0.0,18.63806709503749,0.0,0.0,35.439667184154374,45.92226572080814
2024-06-07,0.0,0.0,18.634423332377562,0.0,0.0,35.460474428038516,45.905102239583925
2024-06-11,0.0,0.0,11.151160196862412,0.0,40.764790245631474,20.996078159480437,27.08797139802568
2024-06-12,0.0,0.0,11.180548567285307,0.0,40.72880668969745,21.026584213367606,27.064060529649637
2024-06-13,0.0,0.0,11.180384083027532,0.0,40.728207501965464,21.027746042199304,27.063662372807705
2024-06-17,0.0,0.0,11.17764339106328,0.0,40.71822363466805,21.04710482452858,27.05702814974009
2024-06-18,0.0,0.0,11.161227414978594,0.0,40.65842307009358,21.163058500421798,27.01729101450603
2024-06-19,0.0,0.0,11.160569599840867,0.0,40.654243608044,21.17067300638365,27.014513785731488
2024-06-21,0.0,0.0,11.286068589417283,0.0,40.59681340535335,21.14076626273405,26.976351742495318
2024-06-24,0.0,0.0,11.323253242201567,0.0,40.572419988074,21.129528942484527,26.9747978272399
2024-06-25,0.0,0.0,11.306355343721147,0.0,40.58015131177644,21.133555303938497,26.979938040563916
2024-06-26,0.0,0.0,11.303321705877579,0.0,40.5815392971636,21.13427814663357,26.980860850325243
2024-06-28,0.0,0.0,11.296062096041105,0.0,40.57301460069073,21.155730144541348,26.975193158726817
2024-07-02,0.0,0.0,11.283060108042243,0.0,40.57896168558213,21.1588310953666,26.979147111009034
2024-07-03,0.0,0.0,11.290050298762024,0.0,40.55142152367799,21.197691295512204,26.960836882047783
2024-07-04,0.0,0.0,11.287452282672003,0.0,40.54033676768377,21.21386256795279,26.958348381691437
2024-07-05,0.0,34.2034815757315,12.779125392142907,15.877566936840715,14.117319994573585,10.198689410627198,12.823816690084088
2024-07-08,0.0,34.1687608826669,12.851636950393292,15.861449275631106,14.102989198062676,10.188336500678439,12.826827192567587
2024-07-09,0.0,34.17003087759736,12.848397793443725,15.862038818817615,14.103513382268462,10.188715183878282,12.827303943994552
2024-07-10,0.0,34.13767546936978,12.882648106867082,15.847019144321475,14.090158845523643,10.179067547320098,12.863430886597921
2024-07-11,0.0,34.14242977420795,12.870515398886862,15.849226135827262,14.092121161628905,10.180485171379816,12.865222358069209
2024-07-12,0.0,34.11424026397262,12.896068856957429,15.836140309032492,14.080486078937065,10.21846423344234,12.854600257658053
2024-07-15,0.0,34.11384467536159,12.897078913838927,15.835956673204747,14.080322801669642,10.218345740166757,12.854451195758335
2024-07-16,0.0,34.12247058764787,12.875054361510754,15.839960900067249,14.083883104842897,10.220929516780162,12.857701529151067
2024-07-17,0.0,34.13149685220051,12.803279202496853,15.844150974089594,14.087608651459057,10.22363321355837,12.90983110619561
2024-07-18,0.0,34.13086327433156,12.836454667805583,15.843856861485833,14.087347145287598,10.223443433784798,12.878034617304623
2024-07-19,0.0,34.12698312308378,12.846363814739941,15.84205566001968,14.085745631808013,10.222281186393706,12.876570583954877
2024-07-22,0.0,34.12785410064835,12.844139508491875,15.842459975719278,14.086105123544549,10.222542076069773,12.87689921552617
2024-07-23,0.0,34.11780097437169,12.869813225587833,15.837793223154081,14.081955744766272,10.219530796601216,12.873106035518903
2024-07-24,0.0,34.098265782544445,12.815385974128604,15.828724809601665,14.073892689735748,10.31799559957834,12.8657351444112
2024-07-25,0.0,34.086808172574145,12.844681519810896,15.823406082944064,14.069163617171435,10.314528573718164,12.861412033781294
2024-07-26,0.0,33.98639077272129,13.02749800981883,15.776791413491278,14.027716825750309,10.399669402814208,12.781933575404086
2024-07-29,0.0,33.97532211020561,13.055823149699425,15.771653239776274,14.02314828934854,10.396282446203715,12.777770764766435
2024-07-30,0.0,33.97069268149351,13.043882526081338,15.769504216902888,14.021237515254503,10.395558703825404,12.799124356442357
2024-07-31,0.0,33.968731439681314,13.044515059420903,15.768593790632874,14.020428022273851,10.399346267845427,12.79838542014563
2024-08-01,0.0,33.949053115105976,13.094888982253588,15.759458933558221,14.012305889900512,10.393321853551553,12.790971225630148
2024-08-02,0.0,33.935581526489074,13.129374477338471,15.753205299712883,14.006745557484674,10.389197598424337,12.785895540550566
2024-08-05,0.0,33.93464204718335,13.131779420801411,15.752769184882604,14.006357791988997,10.388909981837035,12.785541573306597
2024-08-06,0.0,33.93472033513872,13.131579013932068,15.752805526862845,14.006390104960268,10.388933949277735,12.78557106982837
2024-08-07,0.0,33.93464204718335,13.131779420801411,15.752769184882604,14.006357791988997,10.388909981837035,12.785541573306597
2024-08-08,0.0,33.87314123068424,13.289213422492594,15.724219947037533,13.980973630305831,10.37008183431951,12.762369935160292
2024-08-09,0.0,33.87329723993298,13.288814059334046,15.724292367948376,13.981038022361409,10.37012959572036,12.762428714702825
2024-08-13,0.0,33.87298522287255,13.28961278197249,15.724147526793782,13.980909238843386,10.370034073358605,12.762311156159193
2024-08-14,0.0,33.873219235128985,13.289013741373154,15.724256157409567,13.981005826259477,10.370105714964941,12.76239932486388
2024-08-15,0.0,33.872127205594566,13.291809193358253,15.723749227376985,13.980555096401856,10.369771395937361,12.76198788133098
2024-08-16,0.0,33.87025531876911,13.296600977442113,15.722880280503738,13.97978248425563,10.369198327752382,12.76128261127703
2024-08-19,0.0,33.870333309922806,13.296401330345986,15.722916484705948,13.979814674723464,10.369222204328834,12.76131199597296
2024-08-20,0.0,33.87002134746302,13.296739388575862,15.722771668897472,13.979685913741594,10.369587223320861,12.76119445800119
2024-08-21,0.0,33.870177327974574,13.296340096859884,15.722844076468254,13.97975029393604,10.369634978044814,12.761253226716427
2024-08-22,0.0,33.866356218974374,13.305891447903628,15.721070282949915,13.978173149855822,10.368695351316495,12.759813548999766
2024-08-23,0.0,33.857469627310984,13.305622436318062,15.716945046351896,13.974505252542635,10.388992286079546,12.756465351396876
2024-08-26,0.0,33.854742223411286,13.305241071173201,15.715678960679144,13.973379529901761,10.399663318334186,12.75129489650042
2024-08-27,0.0,33.77273622453376,13.270945512198132,15.677611030854003,13.939531954324833,10.374472319307166,12.964702958782112
2024-08-28,0.0,33.75878433733819,13.306774234417942,15.671134438044223,13.933773381016094,10.370186511176307,12.959347098007242
2024-08-29,0.0,33.758087045565226,13.308564893480012,15.67081074886728,13.933485577241886,10.369972313719844,12.959079421125749
2024-08-30,0.0,33.67916972142768,13.511226142472482,15.634176609921631,13.90091283708096,10.34573010872539,12.928784580371863
2024-09-02,0.0,33.68009510830298,13.508849730676975,15.63460618291766,13.9012947859948,10.34601437353765,12.929139818569931
2024-09-03,0.0,33.647890735908135,13.591551195835393,15.619656620627461,13.888002588552393,10.336121678798625,12.916777180277988
2024-09-04,0.0,33.63450323494778,13.62593056304234,15.61344202103635,13.882476962906168,10.332009241558877,12.911637976508485
2024-09-05,0.0,33.621126382732285,13.660282584061884,15.607232364689366,13.876955732477386,10.327900075452039,12.906502860587043
2024-09-09,0.0,33.618667430249936,13.666597222662885,15.606090896603824,13.875940811848093,10.327144722545686,12.905558916089577
2024-09-10,0.0,33.56267010757119,13.810399454661122,15.580096430597582,13.852828190364082,10.309943194359649,12.884062622446377
2024-09-11,0.0,33.522436846668604,13.879534369757774,15.561419785307724,13.836222108397564,10.331769041372082,12.86861784849625
2024-09-12,0.0,33.48481519908755,13.976185869834499,15.543955474652096,13.820693957076216,10.32017387675021,12.854175622599431
2024-09-13,0.0,33.48382429021544,13.978731553904355,15.543495485749787,13.820284964278157,10.319868474083497,12.85379523176877
2024-09-16,0.0,33.482299929541156,13.98264769674499,15.542787863673704,13.819655791853751,10.319398659120626,12.853210059065773
2024-09-17,0.0,33.4153651911552,14.154605686046384,15.511716149913523,13.79202880544726,10.298769065245592,12.827515102192033
2024-09-19,0.0,33.40026589802606,14.1706894942214,15.50470692084349,13.785796645942561,10.316822266587678,12.821718774378807
2024-09-20,0.0,33.38572850253287,14.19022651143492,15.503228395532402,13.78448203552273,10.315838456772436,12.82049609820464
2024-09-23,0.0,33.376180267748694,14.20341878484274,15.498794511017284,13.780539708164397,10.324237259815455,12.81682946841143
2024-09-24,0.0,33.36694035430949,14.227170843270276,15.494503800739926,13.776724682207936,10.321379081982005,12.813281237490365
2024-09-25,0.0,33.36686463845305,14.227365477934113,15.494468640799786,13.776693420231345,10.321355660833751,12.813252161747954
2024-09-27,0.0,33.35974888191486,14.238851081275328,15.491164318750613,13.77375542778459,10.325960659252372,12.810519631022235
2024-09-30,0.0,33.308438897788264,14.249796190270011,15.467337658720556,13.752570281131812,10.431040953382901,12.790816018706453
2024-10-02,0.0,33.27211129573,14.29353864745553,15.450468321520722,13.7375711422654,10.46944478302888,12.776865809999466
2024-10-03,0.0,33.32799211600893,13.99728207435538,15.476417526722225,13.760643520728152,10.645686411193445,12.791978350991878
2024-10-04,0.0,33.36565323148155,13.75986703390366,15.493906103458189,13.77619324790067,10.87328121306336,12.73109917019257
2024-10-07,0.0,33.360959860178,13.769729194426647,15.491726657014226,13.774255423107814,10.87175172566904,12.73157713960427
2024-10-08,0.0,33.34378732650198,13.759693330763886,15.48375230019619,13.767165133556592,10.920578340919837,12.725023568061514
2024-10-09,0.0,33.315381814500924,13.852419628433529,15.470561719669812,13.75543691052684,10.864148837285716,12.742051089583176
2024-10-10,0.0,33.33086285929488,13.835055828220591,15.47775060498121,13.76182880890453,10.84652981237859,12.747972086220194
2024-10-14,0.0,33.33154284461559,13.82015061374933,15.478066367679984,13.762109564959832,10.85989845048339,12.748232158511874
2024-10-15,0.0,33.30964615368435,13.752173947385375,15.467898268439987,13.75306873954378,10.977355505267562,12.739857385678945
2024-10-16,0.0,33.30421419120735,13.74879885135504,15.465375844677077,13.750825961190866,10.999800096620163,12.730985054949503
2024-10-17,0.0,33.27068091811516,13.837905915568575,15.449804101452767,13.73698056013884,10.988724642370387,12.715903862354274
2024-10-18,0.0,32.54562877313633,15.715595503152885,15.113113859650054,13.437617068144958,10.74925258611336,12.438792209802413
2024-10-21,0.0,32.54303573869673,15.72231076329135,15.11190974019669,13.436546441914729,10.748396152140307,12.437801163760197
2024-10-22,0.0,32.29771615984425,16.056045899805383,14.997991439430622,13.335257553538444,10.968947817806127,12.344041129575176
2024-10-23,0.0,32.305024759465475,15.984542649205594,15.001385311431076,13.3382751680912,11.023937668491348,12.346834443315306
2024-10-24,0.0,32.30637330911641,15.932260602343739,15.002011533298287,13.338831964640836,11.07317273770433,12.347349852896402
2024-10-25,0.0,32.29402763745143,15.920462001236615,14.996278611594812,13.333734616255297,11.112865740472968,12.34263139298888
2024-10-28,0.0,32.30190223458405,15.877992363527262,14.999935314124475,13.336985922953708,11.137543136390967,12.345641028419536
2024-10-29,0.0,32.21958650529728,16.027504063403132,14.961710611267359,13.302998954794292,11.174019536482058,12.31418032875588
2024-10-30,0.0,32.212245942425554,16.007422538895202,14.958301896590264,13.299968143079996,11.211124813295168,12.310936665713811
2024-10-31,0.0,32.21076411924898,16.00471465949309,14.957613786904519,13.299356319828757,11.21718077477611,12.310370339748548
2024-11-01,0.0,32.188553120307986,16.053877565311982,14.947299733417596,13.290185721203965,11.218202161309055,12.301881698449414
2024-11-04,0.0,32.18362150193174,16.0514179456666,14.945009652910866,13.288149527657719,11.231804448558862,12.29999692327422
2024-11-05,0.0,32.1843963704562,16.0493967587749,14.945369476232088,13.288469459608718,11.23207487094559,12.300293063982506
2024-11-06,0.0,32.19087855035432,15.969877002371918,14.948379586239238,13.291145857469855,11.274180759729026,12.325538243835643
2024-11-07,0.0,32.192781424867405,15.935572615468754,14.949263218243319,13.291931526697937,11.296740618984408,12.33371059573818
2024-11-08,0.0,32.186580291602866,15.951765522510208,14.946383616999812,13.289371168906777,11.294564584763918,12.33133481521642
2024-11-11,0.0,32.18573486761353,15.953973162869763,14.945991030053667,13.289022105629863,11.294267917775302,12.331010916057867
2024-11-12,0.0,32.18503038154783,15.955812774580608,14.945663890019048,13.288731233573072,11.294020707189521,12.330741013089916
2024-11-13,0.0,32.183832826010814,15.958939929676404,14.945107784825618,13.288236780298366,11.293600474029175,12.330282205159623
2024-11-14,0.0,32.18376238434277,15.959123872729048,14.945075074044178,13.288207695957501,11.293575755405389,12.330255217521117
2024-11-15,0.0,32.18009984246967,15.968687802023329,14.943374310702664,13.286695485653324,11.292290536057594,12.328852023093418
2024-11-18,0.0,32.179536448476185,15.970158982560035,14.943112689161081,13.28646286846237,11.292092835966795,12.328636175373541
2024-11-19,0.0,32.17700141961123,15.976778657546262,14.941935505578591,13.285416191890798,11.291203271217139,12.327664954155978
2024-11-20,0.0,32.16946910769972,15.974570084026146,14.938437748987726,13.282306209785052,11.310437677533855,12.324779171967503
2024-11-21,0.0,31.64013681286461,17.08496853270529,14.692633333986349,13.06375259911806,11.369630564538793,12.148878156786894
2024-11-22,0.0,31.63591629721817,17.083119842519285,14.69067346607426,13.062010009553038,11.381022781218611,12.147257603416637
2024-11-25,0.0,31.63489537387511,17.08579565496268,14.690199383031247,13.06158848514386,11.380655503984848,12.146865599002258
2024-11-26,0.0,31.63054017451475,17.08000167245853,14.688176972455821,13.059790286630998,11.396297562876637,12.145193331063263
2024-11-27,0.0,31.63013193605465,17.081071876515804,14.687987400013627,13.059621730904592,11.396150476960868,12.145036579550462
2024-11-28,0.0,31.6100052470005,17.12738520750727,14.678641231119071,13.051311713536526,11.414695454189177,12.117961146647454
2024-11-29,0.0,31.536042749301757,17.321294241466077,14.644295492806346,13.020773673285186,11.387986841531088,12.089607001609549
2024-12-02,0.0,31.539086603710075,17.31331410442104,14.645708958146528,13.022030436527812,11.389086008418483,12.090773888776061
2024-12-03,0.0,31.519751211752222,17.34900111199108,14.636730241458737,13.014047134229267,11.397108796784968,12.083361503783726
2024-12-04,0.0,31.524819387962193,17.335925746794008,14.63908373490807,13.016139710520177,11.398726988091228,12.085304431724325
2024-12-05,0.0,31.52394078731855,17.33822960484157,14.63867574182067,13.01577694908492,11.398409304150041,12.084967612784247
2024-12-06,0.0,31.522724344196916,17.337131804123622,14.638110865857476,13.015274697401058,11.402257009329754,12.08450127909117
2024-12-09,0.0,31.52022417258063,17.33725726089583,14.636949868828689,13.014242412880808,11.407783467522208,12.083542817291832
2024-12-10,0.0,31.516643536517204,17.341289188763398,14.635287139836917,13.012764020294936,11.41184596422057,12.08217015036698
2024-12-11,0.0,31.4277271266202,17.44411422139696,14.59399729916025,12.976051727052768,11.5100263283474,12.048083297422423
2024-12-12,0.0,31.43088447488584,17.420857654399658,14.595463467295017,12.97735535025944,11.526145359747163,12.049293693412883
2024-12-13,0.0,31.43061573969719,17.4215637090261,14.595338675559317,12.977244393406126,11.526046810791275,12.049190671519995
2024-12-16,0.0,31.440293102476264,17.387585465414414,14.59983252284556,12.981240035836672,11.538148303561853,12.052900569865233
2024-12-17,0.0,31.450043692493878,17.329454626933554,14.604360374440075,12.985265912729648,11.574236852915114,12.056638540487732
2024-12-18,0.0,31.450245492698485,17.328282515575204,14.60445408378244,12.985349233100957,11.574311119373627,12.057357555469284
2024-12-19,0.0,31.482027680491136,17.245380539253663,14.61921268089443,12.99847163648491,11.586007591811398,12.068899871064461
2024-12-20,0.0,31.56589788069843,17.024916769489813,14.658159228647433,13.033100423093098,11.616873480952668,12.101052217118562
2024-12-23,0.0,31.569625274839446,17.012971864799535,14.659890107237786,13.03463940995607,11.62039219818142,12.102481144985742
2024-12-27,0.0,31.274320913480576,17.08687566535221,14.723014802584892,13.090765863544329,11.670428979627816,12.154593775410175
2024-12-30,0.0,31.273511727382765,17.089020944468697,14.722633861974568,13.09042715544653,11.670127021068527,12.154279289658914
2025-01-02,0.0,31.27371401998155,17.088484635097124,14.722729095279064,13.090511830827781,11.670202509243436,12.154357909571042
2025-01-03,0.0,31.290742388144587,17.21231438065774,14.681955233507935,13.05425831312401,11.640032661241694,12.120697023324036
2025-01-06,0.0,31.265115054927584,17.228344196012987,14.682239360485639,13.05451094071357,11.649503934045851,12.120286513814364
2025-01-07,0.0,31.264619793391628,17.22293644999728,14.684228557285033,13.056279607654858,11.651082246139204,12.120853345531994
2025-01-08,0.0,31.27376648422473,17.104068549547787,14.688524534642946,13.06009931676346,11.738385945073217,12.135155169747858
2025-01-09,0.0,31.273564661260345,17.10460351237772,14.6884297433243,13.060015034367842,11.738310192258162,12.135076856411633
2025-01-10,0.0,31.26784742621856,17.071366070723336,14.68574449761768,13.05762748512587,11.784556121804664,12.132858398509896
2025-01-13,0.0,31.26751118337248,17.07225785452647,14.685586572562611,13.057487068237917,11.784429395054461,12.132727926246062
2025-01-14,0.0,31.2647542647889,17.079569758312953,14.684291715217066,13.056335763660387,11.783390338501299,12.131658159519402
2025-01-15,0.0,31.273699209613838,17.014974082397078,14.68849293740079,13.060071222510716,11.827633482887439,12.13512906519014
2025-01-16,0.0,31.26630076900245,17.01417480219148,14.685018070486592,13.056981592445768,11.845266516543838,12.132258249329869
2025-01-17,0.0,31.29416403030328,16.935916076386786,14.698104764007782,13.068617445775468,11.855822538459153,12.147375145067532
2025-01-20,0.0,31.28621726897636,16.957009160999664,14.694372364241342,13.065298833921391,11.852811900694354,12.144290471166897
2025-01-21,0.0,31.26851993360639,17.00398318941503,14.686060357917748,13.057908327962018,11.846107249074752,12.137420942024056
2025-01-22,0.0,31.26421638614016,17.015406093300832,14.684039086748646,13.056111142536597,11.84447684619848,12.135750445075285
2025-01-23,0.0,31.26347683321642,17.017369088256185,14.683691736797355,13.055802301110703,11.844196665899906,12.135463374719432
2025-01-24,0.0,31.26179616123123,17.01967976227393,14.682902366201345,13.055100443115553,11.84571027457934,12.134810992598597
2025-01-27,0.0,31.256822431034344,17.03288187396276,14.680566326566893,13.053023385643792,11.843825630248848,12.132880352543364
2025-02-03,0.0,31.256688027858765,17.033238629489315,14.680503200676926,13.052967258128021,11.843774702238516,12.13282818160846
2025-02-04,0.0,31.286621244193174,16.945176687899348,14.69456210153719,13.06546753622515,11.863725148957585,12.144447281187553
2025-02-05,0.0,31.295915554392074,16.91404556940974,14.698927412106928,13.069348892004271,11.873707542419838,12.148055029667152
2025-02-06,0.0,31.296589269710783,16.91656240849488,14.699243839742632,13.069630239279089,11.873963150812164,12.14401109196045
2025-02-07,0.0,31.29470293991034,16.91941747496994,14.698357876692159,13.06884249743321,11.875400071318614,12.14327913967574
2025-02-10,0.0,31.254739311694244,16.89888614437556,14.806213947440897,13.052153463388535,11.860235074409111,12.127772058691649
2025-02-11,0.0,31.259040250320847,16.910242187566176,14.808251418201577,13.053949559347968,11.883368583741794,12.08514800082164
2025-02-12,0.0,31.24499937455068,16.93252004367359,14.80159987621976,13.048086011311785,11.893075077032043,12.07971961721214
2025-02-13,0.0,31.21554785190574,17.006525110451605,14.787647894697528,13.035786891186078,11.886158972936169,12.068333278822879
2025-02-14,0.0,31.14506352705446,17.19392336059298,14.754257566808967,13.006352243993929,11.859320171507564,12.041083130042097
2025-02-17,0.0,31.087056750438098,17.348147274309746,14.726778190436054,12.982128290539613,11.837232531987643,12.018656962288844
2025-02-18,0.0,31.078218239376376,17.36523330492645,14.72259114909005,12.978437279022447,11.840280147632093,12.015239879952585
2025-02-19,0.0,31.06208265467616,17.395317100954227,14.71494728692707,12.971698968853598,11.846952333726456,12.009001654862487
2025-02-20,0.0,31.06161809186887,17.39655253206841,14.714727210981208,12.971504964834125,11.846775151356068,12.008822048891325
2025-02-21,0.0,31.06022448681897,17.40025860369641,14.714067022639169,12.970922987592298,11.846243636042631,12.008283263210515
2025-02-24,0.0,31.059494553127,17.40219974659507,14.713721233339728,12.970618163211245,11.845965242293193,12.008001061433763
2025-02-25,0.0,31.050340117338525,17.424408728981707,14.709384529920111,12.96679521976608,11.844609565468826,12.00446183852475
2025-02-26,0.0,31.049146458320585,17.427583157951243,14.708819061412322,12.966296741102424,11.844154226655519,12.00400035455791
2025-02-27,0.0,31.04543343932334,17.43745759855124,14.707060104054978,12.964746163659388,11.842737840871486,12.00256485353957
2025-02-28,0.0,31.045234552652385,17.43798651979294,14.706965886068641,12.964663107476285,11.842661972621531,12.002487961388224
2025-03-03,0.0,31.041853869087376,17.446977144154076,14.705364364979218,12.963251315163395,11.841372361082959,12.001180945532974
2025-03-04,0.0,31.041191076293455,17.448739782071765,14.705050382136115,12.962974529195856,11.841119529009717,12.000924701293092
2025-03-05,0.0,30.987334498573105,17.559994703797123,14.679537067043253,12.940483721948715,11.85254695469396,11.980103053943843
2025-03-06,0.0,30.986475897336064,17.56227896256525,14.67913032445345,12.940125165283177,11.852218542726874,11.979771107635182
2025-03-07,33.45620940828572,20.619267998246094,11.687424580061721,9.767904008958563,8.610721322354726,7.886797818375892,7.97167486371728
2025-03-10,33.45601960695394,20.61915102251585,11.687925588535931,9.76784859439659,8.610672472637331,7.886753075568623,7.971629639391736
2025-03-11,33.458012628351646,20.620379333883232,11.683232062538089,9.768430478657985,8.611185422315394,7.8872229003661545,7.9715371738875
2025-03-12,33.455402767498185,20.61877086055863,11.683029850819231,9.76766850141238,8.6105137148836,7.893698943211365,7.970915361616607
2025-03-13,33.45511808003634,20.6185954059218,11.683781380676592,9.767585383813312,8.610440444048638,7.893631772084109,7.970847533419209
2025-03-14,33.45421660170366,20.61803981927092,11.686161140847194,9.76732218741493,8.610208427964386,7.893419071056072,7.970632751742837
2025-03-17,33.46105006998114,20.62225132787464,11.668121865753967,9.769317292758997,8.611967177447463,7.895031406788368,7.972260859395422
2025-03-18,33.46062289642812,20.62198805818189,11.66924953634854,9.769192574796776,8.611857234555355,7.894930616508022,7.972159083181293
2025-03-19,33.458866853071115,20.620905797841136,11.673317851976856,9.768679878850339,8.611405276600626,7.895083644503373,7.971740697156552
2025-03-20,33.45730080773714,20.61994063445264,11.673196982097775,9.768222654892021,8.611002218986284,7.898969122732578,7.9713675791015595
2025-03-21,33.45597215695747,20.61912177879067,11.673868041867513,9.767834740854337,8.610660260294587,7.901491999760838,7.971051021474576
2025-03-24,33.50229990094976,20.647673852860798,11.544458303504737,9.78136062929991,8.622583765678677,7.919534711836559,7.982088835869562
2025-03-25,33.501062829409925,20.6469114380486,11.547724522047842,9.780999452816769,8.622265377000648,7.919242283226294,7.981794097449916
2025-03-26,33.499112248361094,20.64570928292973,11.55287460737952,9.78042995947656,8.621763350317853,7.918781189678384,7.981329361856856
