date,VMS SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,NANYANG COMMERCIAL BANK LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,EVERBRIGHT SECURITIES INVESTMENT,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-05-29,0.0,36.62997834179145,11.686817569358881,13.718329967013403,0.0,0.0,8.495853079525617,9.965435436245308,10.256249933575726,9.24733567248961
2024-05-30,0.0,36.621628178033944,11.684153444373665,13.715202738800622,0.0,0.0,8.493916366273652,9.985959700576785,10.253911920550324,9.245227651391007
2024-06-04,0.0,36.635687112663376,11.69956295347193,13.5976027019649,0.0,0.0,8.505118468518297,10.037172979300998,10.267435172344712,9.257420611735792
2024-06-11,0.0,36.647305350641965,11.703273223903626,13.601914895800487,0.0,0.0,8.507815688038145,10.008643159992875,10.270691273558132,9.260356408064773
2024-06-14,0.0,36.67107402553146,11.71694730723522,13.558117440757353,0.0,0.0,8.51775620454685,9.982237299413175,10.28269153072216,9.271176191793783
2024-06-17,0.0,36.69465470814794,11.724481682025925,13.566835747290314,0.0,0.0,8.459692661854676,9.98789371094016,10.289303632818225,9.277137856922762
2024-06-20,0.0,36.73433486065124,11.737160074147749,13.581506388442858,0.0,0.0,8.360704583501958,9.9986942253145,10.30043007999562,9.287169787946084
2024-06-21,0.0,36.738073882231085,11.738354746515435,13.572710241357653,0.0,0.0,8.361555581756832,9.999711947116747,10.301478514123987,9.288115086898264
2024-06-25,0.0,36.749810004454666,11.742104610116083,13.577046097037199,0.0,0.0,8.345135841039927,9.990051873591595,10.30476936195975,9.291082211800783
2024-06-28,0.0,36.748406886150796,11.741656293188665,13.576527721516648,0.0,0.0,8.34608989759907,9.992215803027085,10.30437592290504,9.290727475612691
2024-07-22,0.0,36.74840769113879,11.741656143755398,13.57652754873141,0.0,0.0,8.346089791380368,9.992215675858528,10.304375791763698,9.29072735737181
2024-07-23,0.0,36.74934309144488,11.741955017895556,13.576873128004706,0.0,0.0,8.343756816945556,9.992470019439352,10.304638081121938,9.290963845148015
2024-08-05,0.0,36.73916142247079,11.741955017895556,13.576873128004706,0.0,0.0,8.353938485919643,9.992470019439352,10.304638081121938,9.290963845148015
2024-08-09,0.0,36.741499483629255,11.742702269816634,13.577737153161648,0.0,0.0,8.348106178146253,9.993105935043436,10.305293862939395,9.29155511726338
2024-08-12,0.0,36.74153933841163,11.742694871556484,13.57772859877362,0.0,0.0,8.34810091858505,9.993099639082276,10.305287370290332,9.291549263300606
2024-08-15,0.0,36.741071702160724,11.742545413751936,13.577555785162321,0.0,0.0,8.349267438857389,9.992972449646713,10.305156207414818,9.291431003006103
2024-08-21,0.0,33.10454803470908,10.580302661025609,12.23368908037091,9.897707113529234,0.0,7.52288140163402,9.003897304645013,9.285182028413223,8.371792375672909
2024-10-02,0.0,33.107680378107325,10.581303766407169,12.225384655724822,9.898643631904362,0.0,7.523593214641389,9.004749250977314,9.286060589830152,8.372584512407471
2024-10-03,0.0,33.09743127624831,10.57802812586502,12.22160005918495,9.895579321578456,0.0,7.521264145605986,9.032918533239382,9.283185916045483,8.369992622232417
2024-10-04,0.0,33.084154844094826,10.573784942411942,12.21669758676531,9.891609890042037,0.0,7.519393218242317,9.068262231432591,9.279462134977583,8.366635152033393
2024-10-09,0.0,33.08419276158558,10.573797060944052,12.216596979009923,9.891621226738662,0.0,7.519401836159993,9.068272624496911,9.279472770096461,8.366644740968415
2024-10-14,0.0,33.084218735116906,10.573805362154578,12.216528062564395,9.891628992390848,0.0,7.519407739445001,9.068279743759721,9.27948005516696,8.366651309401588
2024-10-21,0.0,30.077917039127584,9.664541833320381,11.166003389959126,9.041027229308341,8.73538807380761,6.874893295146238,8.31152533516035,8.481518253174004,7.647185550996367
2024-10-22,0.0,30.077601964775475,9.664440594619158,11.1658864230402,9.04093252209198,8.735296568244436,6.873773751604785,8.313533324007548,8.48142940696617,7.647105444650245
2024-10-29,0.0,30.070042160120824,9.662011501931605,11.163079951957398,9.038660144000039,8.733101009711088,6.897180407477389,8.311443772852737,8.47929765625067,7.645183395698246
2024-10-30,0.0,30.033242466067133,9.65018713981994,11.175568139372698,9.027598638792188,8.722413447532558,6.945222684283713,8.341019559470356,8.468920698417403,7.635827226244012
2024-10-31,0.0,30.036698429898333,9.651297599263577,11.16534699777655,9.028637456176408,8.723417146864373,6.9460218799890585,8.341979371317027,8.469895228012604,7.636705890702071
2024-11-04,0.0,30.017637701900625,9.644859434381248,11.262805553261979,9.022908051423627,8.717881429221004,6.906069146281535,8.331458513153155,8.464520390645339,7.6318597797314895
2024-11-05,0.0,29.990047274947873,9.63599445332123,11.252453452374285,9.014614731077556,8.709868471201313,6.889276719764648,8.333201032804773,8.456740307020924,7.717803557487403
2024-11-06,0.0,30.005710863881234,9.629959485652947,11.245406105771616,9.008968929940202,8.704413530886294,6.864085531415555,8.377041711341452,8.451443899413055,7.712969941697645
2024-11-08,0.0,30.00727697923532,9.630462110885793,11.245993047478983,9.009439143248251,8.70486784825744,6.864443794873844,8.372259550958262,8.451885013310177,7.7133725117519285
2024-11-11,0.0,30.003205419313954,9.629155394398921,11.244467126463233,9.008216690729318,8.703686721723491,6.863512387660286,8.384692129760918,8.450738212942253,7.712325917007622
2024-11-12,0.0,30.01474463313668,9.63302631592961,11.248987403488387,9.01183799483264,8.707185604745682,6.8840221746184485,8.330634189735573,8.454135410636013,7.7154262728769645
2024-11-13,0.0,30.01474463313668,9.63302631592961,11.248987403488387,9.01183799483264,8.707185604745682,6.873580613311833,8.341075751042187,8.454135410636013,7.7154262728769645
2024-11-14,0.0,30.053028298703182,9.645313195674214,11.263335433997415,9.023332551796244,8.718291579019057,6.88234783304536,8.22416522439862,8.464918620577349,7.7252672627885595
2024-11-15,0.0,30.056170635116064,9.646321706981865,11.264513125267426,9.024276028978019,8.71920316120021,6.872611476822694,8.225025140863385,8.46580371015132,7.726075014619019
2024-11-18,0.0,30.183919764308637,9.62870315207619,11.243939019508586,9.007793611375726,8.70327794490578,6.860058973772529,8.210002517583057,8.450341316088721,7.711963700380772
2024-11-21,0.0,30.19652605936815,9.632724573877047,11.20687010659811,9.011555710698374,8.706912863452317,6.862924073077864,8.213431419958365,8.453870595811699,7.715184597158076
2024-11-22,0.0,30.197373723058856,9.633328076886714,11.207572231919603,9.012120296652379,8.707458363126651,6.86335404440129,8.208725058166017,8.454400242051326,7.715667963737159
2024-11-25,0.0,30.18098610565268,9.628100228388364,11.201490067044167,9.007229567385838,8.702732968874031,6.859629415192329,8.258538671388402,8.449812178273461,7.711480797800729
2024-11-26,0.0,30.16600860096384,9.624986325146462,11.197867300827937,9.004316465041127,8.699918346283662,6.858454170560639,8.292382672051879,8.447079354880346,7.708986764244107
2024-11-27,0.0,30.115688404320206,9.612964893639102,11.183881369810692,8.993070238813013,8.689052307726678,6.882189516781448,8.387265780248747,8.436529107589436,7.699358381070678
2024-11-28,0.0,30.024867804338946,9.848114256894013,11.155171365885197,8.969984239121036,8.666746748715916,6.864522332955968,8.376128001185307,8.414871797771193,7.67959345313242
2024-12-04,0.0,30.024555757105066,9.848011905841783,11.15505543064142,8.969891014438481,8.666656675568305,6.864450990253649,8.377080244372566,8.414784342349739,7.679513639428992
2024-12-05,0.0,30.024555757105066,9.848011905841783,11.15505543064142,8.969891014438481,8.666656675568305,6.855097326739597,8.38643390788662,8.414784342349739,7.679513639428992
2024-12-09,39.24015059306458,18.242874863118395,5.983637203566539,6.7777948809179,5.450092272339053,5.265847544691419,4.165146812425835,5.095584613044079,5.112810294330083,4.666060922502122
2024-12-10,39.240373606775876,18.242410212508595,5.983671210396779,6.777833401187776,5.450123246871164,5.265877472104701,4.165170484222061,5.095613572801333,5.112839351986123,4.666087441145597
2024-12-11,39.240125813919796,18.241663542132063,5.983633425053705,6.7777906009149405,5.4500888307461075,5.265844219444275,4.164512707989938,5.097475818072369,5.112807065722022,4.666057976004787
2024-12-17,39.23571562465005,18.236330068439567,5.982960925784707,6.777028846492375,5.44947629643889,5.26525239234915,4.164044659305649,5.111425189343953,5.11223243843957,4.665533558756091
2024-12-20,39.24860210665903,18.239161510576217,5.9849259547666716,6.779254677190615,5.451266109040354,5.266981698904328,4.164780677241244,5.084049882992862,5.113911487497166,4.66706589513151
2024-12-23,39.244883983608375,18.234275912833457,5.984358987028855,6.778612460608913,5.45074969629984,5.266482743909475,4.170701644881699,5.0898837658496525,5.113427033245038,4.666623771734695
2024-12-27,39.08665180572336,18.15635376529368,6.274732769970099,6.751281646912824,5.42877271718807,5.245248714151337,4.205464081253689,5.110876063325754,5.09281011165433,4.647808324526852
2024-12-30,39.08665180572336,18.146918698355275,6.273474761044978,6.751281646912824,5.42877271718807,5.245248714151337,4.204206072328569,5.122827148114398,5.09281011165433,4.647808324526852
2025-01-02,39.0837017469859,18.143033234640757,6.273001271549765,6.750772095020004,5.428362981443303,5.244852829851084,4.20388876055371,5.132503815378884,5.092425732633001,4.647457531943593
2025-01-15,39.11051447321594,18.146668523446582,6.277304760170767,6.755403350401005,5.432087019955341,5.248450974263147,4.206772768807789,5.076232979573373,5.095919306959707,4.65064584320634
2025-01-16,39.109283726595606,18.146097476216536,6.277107223223926,6.7551907684405155,5.431916080686674,5.2482858137331565,4.206640388259042,5.079220081814906,5.0957589463623325,4.650499494667309
2025-01-17,39.13741331264966,18.102654190594418,6.28162207010889,6.760049479772608,5.435823018791148,5.2520606746706715,4.226041394478875,5.08287334121433,5.0676181234971835,4.653844394222211
2025-01-20,39.14160418967755,18.104592642606697,6.282294713071296,6.760773353265366,5.436405092665963,5.25262307107267,4.215785814229268,5.083417620851597,5.06816076958905,4.654342732970541
2025-01-27,39.1450561741525,18.106189326596052,6.282848762509624,6.76136960079117,5.436884541231445,5.253086311495985,4.201038949559248,5.090165382058974,5.068607741874814,4.654753209730191
2025-02-03,39.14554936449658,18.10641744729933,6.282927920407093,6.761454787594455,5.436953040787192,5.2531524953694735,4.201091878640148,5.088969608733618,5.068671601494408,4.654811855177702
2025-02-04,39.146535782468064,18.102463928905728,6.283086242186064,6.761625167640823,5.437090045076993,5.253284868119696,4.196157995608668,5.096027493926729,5.068799325561139,4.654929150506094
2025-02-05,39.1485087675574,18.103376292942492,6.283402909682256,6.761965953495021,5.437364074371639,5.253549633634899,4.191329482740346,5.096284333671535,5.069054793006477,4.655163758897929
2025-02-06,39.148498038913225,18.1033987367025,6.283401187716435,6.761964100379053,5.43736258426266,5.253548193900245,4.191328334106999,5.096282937035417,5.069053403832613,4.655162483150854
2025-02-07,39.14923795919008,18.103110885622947,6.283519946191967,6.762091903860666,5.4374653523132945,5.253647487794745,4.19014752840687,5.096379258561673,5.069149210711187,4.655250467346568
2025-02-10,39.16774506049718,18.111668807171334,6.286490367744759,6.765288561737968,5.440035816704811,5.256131055581933,4.1921283456294365,5.051515271035196,5.071545560241188,4.657451153656194
2025-02-11,39.16651070938448,18.111098027349556,6.286292252270701,6.765075357187872,5.439864376805652,5.255965411345664,4.191996232885136,5.05450752314451,5.071385733120794,4.657304376505634
2025-02-12,39.164782748524715,18.10966873424572,6.286014911584275,6.764776893392684,5.439624379099568,5.257624312323331,4.1918112890317385,5.057435835686403,5.071161992075371,4.657098904036197
2025-02-13,39.15885946863954,18.09180583354868,6.285064214987214,6.763753788856203,5.438801690566492,5.256829149471722,4.190547153222188,5.08754910631288,5.070395029776232,4.656394564618853
2025-02-14,39.15392477053528,18.08952595100969,6.284272187464257,6.762901438112275,5.43811630685624,5.256166697470048,4.190019071317522,5.099509727685668,5.069756071719722,4.6558077778292875
2025-02-17,39.15367806827741,18.088781888879147,6.284232591328062,6.762858826214122,5.438082042205139,5.256133579252662,4.189992670716011,5.100737762711371,5.069724128044162,4.655778442371916
2025-02-18,39.15293798015657,18.08717982992205,6.284113805913284,6.762730993741488,5.4379792508425355,5.256034227104524,4.18991347090759,5.103791703761451,5.069628299432695,4.655690438217812
2025-02-19,39.15269129033369,18.087065868533234,6.284074211772929,6.7626883839911835,5.43794498791854,5.2560011105564595,4.189887071636798,5.104389613650822,5.069596357367252,4.6556611042390905
2025-02-21,39.15269129033369,18.087065868533234,6.284074211772929,6.7626883839911835,5.43794498791854,5.2560011105564595,4.189887071636798,5.105019680858043,5.068966290160031,4.6556611042390905
2025-02-28,39.15639196411315,18.088775440166778,6.284668176271849,6.763327586629788,5.438458977117435,5.256497902599447,4.190283095631928,5.096050300876864,5.069445403856196,4.656101152736567
2025-03-03,39.15343136912837,18.087407757007973,6.284192995690842,6.762816214852946,5.438047777985826,5.256100461452618,4.189966270447189,5.1032259404958635,5.069062105654155,4.655749107284217
2025-03-04,39.15330802071965,18.08735077469795,6.284173198059344,6.759959562279745,5.438030646038088,5.256083902709097,4.189953070437536,5.106360249026015,5.069046136153588,4.6557344398789935
2025-03-06,39.14936128195549,18.08552753032724,6.283539739707668,6.759278143625812,5.437482480699415,5.255554077998616,4.192680782132297,5.112775666593391,5.068535165257534,4.655265131702536
2025-03-07,39.14936128195549,18.08552753032724,6.283539739707668,6.751717980199648,5.437482480699415,5.255554077998616,4.19205076851345,5.1209658436384,5.068535165257534,4.655265131702536
2025-03-10,39.1488679955555,18.085299650625625,6.283460566393062,6.748482879383003,5.437413967802394,5.255487857420139,4.191997948197499,5.125311358651193,5.0684713011386044,4.6552064748329816
2025-03-12,39.052177836618824,18.07833942727903,6.2679416297815145,6.700392942880789,5.423984603234024,5.242507815282486,4.414799355418008,5.120194223632973,5.055953153851978,4.643709012020373
2025-03-13,39.05193241487141,18.091423175234347,6.267902239169448,6.700350834546875,5.423950516433926,5.2424748689655285,4.40157425029055,5.120790491729096,5.05592137992984,4.643679828828978
2025-03-14,38.907182182056445,17.98742448469569,6.451287969044683,6.724978446336453,5.403846054209371,5.223043065956457,4.514239302070624,5.124349913191318,5.037181057708031,4.626467524730931
2025-03-17,38.918147461609465,17.969947371520377,6.453106146874335,6.726873758834466,5.405369029642767,5.224515085365821,4.51551155806914,5.1045001626873825,5.038600695300867,4.643428730095377
2025-03-18,38.83302450943119,17.930642957756568,6.555227385948398,6.712160536581341,5.3935462426031195,5.21308786755683,4.505635094272986,5.093335445156286,5.027580115082999,4.735759845610286
2025-03-19,38.80731783092133,17.94500262301697,6.590856550519029,6.7077172217687515,5.3899758238413,5.20963690859734,4.502652454771829,5.08996375988362,5.0242519585117895,4.732624868168046
2025-03-20,38.79786827595982,17.940008670136187,6.5892516815227,6.706083897280067,5.388663368468567,5.208368365625322,4.526530349823746,5.088724357240267,5.0230285566464685,4.73147247729685
2025-03-21,38.79738380744527,17.939784653463686,6.5891694016162,6.706000158491094,5.388596080293893,5.20830332879218,4.5264738270937075,5.089909513197739,5.022965834149293,4.731413395456931
2025-03-25,38.763742861277365,18.049614602821972,6.583455977890747,6.700185431615349,5.383923665484753,5.203787244594863,4.496972823382121,5.072396118847344,5.018610454826076,4.727310819259405
2025-03-26,38.76398467412635,18.049103386548595,6.583497046273948,6.700227228170798,5.383957251042394,5.203819706440036,4.497000876034676,5.072427761059012,5.01864176151636,4.727340308787836
2025-03-27,38.63441978604792,18.096334747456325,6.561492341000847,6.677832363498967,5.36596189208963,5.186426439893442,4.711387305682952,5.055473659444527,4.99913183611447,4.7115396287709155
2025-03-28,38.6173730699839,17.90191430849629,6.841358121812502,6.590989798529895,5.363594261637526,5.184138026106011,4.740381122253531,5.053864478689622,4.996926062572412,4.709460749918306
2025-03-31,38.60657659977239,17.896909372396404,6.867402992864721,6.589147119461714,5.36209473225298,5.182688668282789,4.739055827975101,5.052451542154599,4.995529044621814,4.708144100217493
2025-04-01,38.56799861580853,17.691587000945,7.17086967732037,6.582562852367914,5.356736608772153,5.177509817994989,4.7343202819661725,5.024438486437948,4.990537215344323,4.70343944304261
2025-04-02,38.567759241924335,17.690856543225436,7.170825171020087,6.582521997418358,5.356703361964057,5.177477683565409,4.734290898210842,5.025648610353029,4.990506241367961,4.703410250950489
2025-04-09,38.567759241924335,17.690856543225436,7.170825171020087,6.580637381090229,5.356703361964057,5.177477683565409,4.734290898210842,5.027533226681158,4.990506241367961,4.703410250950489
2025-04-14,38.567280503069945,17.690636947880485,7.170736160076883,6.5805556961061145,5.356636869585936,5.177413415902896,4.735473424687215,5.027470820268531,4.990444294568672,4.703351867853324
2025-04-15,38.573026153856254,17.653545161727394,7.1718044372620815,6.581536049776806,5.357434887087825,5.178184733171733,4.754180331263837,5.035047927483915,4.99118775767551,4.704052560694648
2025-04-16,38.55986157034207,17.64752018539611,7.169356772977585,6.579289838120158,5.3556064487715895,5.176417471119236,4.7792404410638065,5.0407758412559,4.989484315798568,4.702447115154976
2025-04-23,38.56034012502938,17.647739203389435,7.169445749678978,6.5793714916807,5.355672915570615,5.176481714058483,4.779299754760009,5.046423213609581,4.9827203564302005,4.702505475792621
2025-04-24,38.56129727004005,17.6456950550421,7.169623709707504,6.579534804882196,5.3558058541181826,5.176610204720895,4.779418386569271,5.046548475959057,4.982844037546946,4.702622201413796
2025-04-29,38.56249376812557,17.574256521769552,7.169846172167273,6.579738957785626,5.355972036583622,5.176770827019363,4.848449889741105,5.046705062640975,4.982998647577559,4.702768116589355
2025-04-30,38.38763885967205,17.752173182950422,7.137335754049647,6.519016500420668,5.331686314665126,5.153297661759717,5.053181726030942,5.023821657925863,4.960404108500669,4.681444234024892
