date,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,ICBC (ASIA) SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,DBS BANK (HONG KONG) LTD,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-18,18.45703125,14.095052083333334,27.897135416666668,11.653645833333332,7.486979166666667,2.473958333333333,0.0,10.286458333333332,1.1393229166666665,6.510416666666667
2024-03-19,19.141381536475148,13.976759199483539,27.663008392511294,11.555842479018722,7.4241446094254355,2.4531956100710137,0.0,10.200129115558425,1.129761136216914,6.45577792123951
2024-03-20,18.07268007787151,14.049318624269954,28.45554834523037,11.615833874107723,7.462686567164178,2.4659312134977287,0.0,10.253082414016871,1.1356262167423752,6.489292667099286
2024-03-21,17.537557152188114,14.141084258654473,28.641410842586545,11.691704768125408,7.511430437622469,2.4820378837361203,0.0,10.32005225342913,1.1430437622468974,6.531678641410843
2024-03-22,16.886109282422645,14.252797893350888,28.867676102699146,11.784068466096116,7.570770243581304,2.5016458196181697,0.0,10.401579986833443,1.1520737327188941,6.583278472679395
2024-03-25,16.511627906976745,14.385382059800664,28.737541528239202,11.893687707641195,7.641196013289036,2.524916943521595,0.0,10.498338870431894,1.1627906976744187,6.64451827242525
2024-03-26,18.488485241647744,14.044761595848199,28.057087252675966,11.612066169315602,7.4602659746999676,2.4651313655530327,0.0,10.249756730457346,1.1352578657152124,6.487187804086929
2024-03-28,16.59475605708596,14.371058745436441,28.708927978758712,11.881845336873548,7.633587786259542,2.522402920677066,0.0,10.487885828078328,1.1616329239960173,6.637902422834384
2024-04-02,19.662742602608972,13.776646516067451,27.521476296531976,11.390391345847917,7.317849188673242,2.4180719058224627,0.0,10.054088450524976,1.4953865733375755,6.363347120585427
2024-04-03,16.233333333333334,14.433333333333334,28.433333333333334,11.933333333333334,7.666666666666666,2.533333333333333,0.0,10.533333333333333,1.5666666666666667,6.666666666666667
2024-04-05,16.395078150981043,14.432989690721648,28.36714333222481,11.905553708014633,7.648819421350182,2.5274359827070167,0.0,10.50881277020286,1.5630196208846026,6.651147322913202
2024-04-09,17.67902813299233,15.505115089514065,27.58951406649616,11.445012787723785,7.352941176470589,2.4296675191815855,0.0,10.10230179028133,1.5025575447570332,6.3938618925831205
2024-04-11,18.886612021857925,9.73360655737705,29.474043715846992,12.226775956284152,7.855191256830602,2.5956284153005464,0.0,10.792349726775956,1.605191256830601,6.830601092896176
2024-04-12,17.463691108749558,10.06021962451293,29.011689691817217,12.681544456252213,8.147360963513991,2.6921714488133195,0.0,11.193765497697484,1.664895501239816,7.084661707403471
2024-04-16,17.340837143862117,9.989447766443897,28.807597608160396,12.592332043615897,8.09004572634541,2.673232500879353,0.0,11.11501934576152,1.6531832571227576,7.7383046078086535
2024-04-17,19.658727337362247,6.896551724137931,29.114824031283327,12.726626377532883,8.176324209029506,2.70174191254888,0.0,11.233558478492712,1.670814077497334,7.82083185211518
2024-04-18,20.963492660895746,1.2796386902521641,30.82423786225066,13.473842679713963,8.656379375235227,2.8603688370342493,0.0,11.893112532931879,1.7689123071132857,8.280015054572827
2024-04-19,21.20289303387895,1.2942519984773506,30.79558431671108,13.627712219261515,8.755234107346784,2.893033878949372,0.0,11.267605633802818,1.7891130567186906,8.374571754853445
2024-04-22,20.698625046451134,1.4121144555927163,32.292827945001854,13.303604607952435,8.547008547008547,2.8242289111854326,0.0,10.99962839093274,1.7465626161278336,8.175399479747306
2024-04-25,19.31773105910353,1.507338357794526,31.29710432368108,14.200714002380007,9.123363744545815,3.014676715589052,0.0,11.74137247124157,1.8643395477984925,7.933359777865927
2024-04-26,19.39879759519038,1.5230460921843687,30.781563126252504,14.348697394789578,9.218436873747494,3.0460921843687374,0.0,11.863727454909819,1.8036072144288577,8.016032064128256
2024-04-29,19.32875050545896,1.5365952284674484,30.246663970885564,14.47634452082491,9.300444803881923,3.073190456934897,0.0,11.96926809543065,1.981399110392236,8.087343307723414
2024-04-30,18.8399835458659,1.563142739613328,30.27560674619498,14.726450020567666,9.049773755656108,3.126285479226656,0.0,12.176059234882764,2.0156314273961335,8.227067050596462
2024-05-02,18.75,1.5833333333333335,30.666666666666664,14.916666666666668,9.166666666666666,3.25,0.0,11.291666666666666,2.0416666666666665,8.333333333333332
2024-05-03,18.952618453865338,1.5793848711554446,30.59019118869493,14.87946799667498,9.14380714879468,3.158769742310889,0.0,11.263507896924356,2.119700748129676,8.31255195344971
2024-05-06,18.820108018280017,1.7449106771915246,30.57748234316577,14.873286248442044,9.140008309098462,3.157457415870378,0.0,11.258828417116742,2.11882010801828,8.309098462816785
2024-05-07,17.62376237623762,1.6633663366336635,28.63366336633663,14.178217821782177,12.673267326732674,2.9702970297029703,0.0,10.732673267326733,3.6039603960396036,7.920792079207921
2024-05-08,16.959798994974875,1.8425460636515913,26.088777219430487,14.991624790619765,13.400335008375208,3.2244556113902845,0.0,11.348408710217756,3.7688442211055273,8.375209380234507
2024-05-09,16.152219873150106,1.8604651162790697,26.342494714587737,15.137420718816067,13.530655391120508,3.255813953488372,0.0,11.458773784355179,3.8054968287526427,8.456659619450317
2024-05-10,16.108520559559135,1.6956337431114878,26.409495548961427,15.175922000847816,13.565069944891903,3.2640949554896146,0.0,11.48791860958033,3.8151759220008477,8.47816871555744
2024-05-16,16.329113924050635,1.6877637130801686,26.624472573839665,15.105485232067512,13.502109704641349,3.2489451476793247,0.0,11.434599156118143,3.6286919831223625,8.438818565400844
2024-05-17,16.26733921815889,1.6813787305590584,26.902059688944934,15.048339638503572,13.451029844472467,3.2366540563261874,0.0,11.39134089953762,3.614964270701976,8.406893652795294
2024-05-20,15.981348028825773,1.6956337431114878,26.706231454005934,15.175922000847816,13.565069944891903,3.2640949554896146,0.0,11.48791860958033,3.6456125476896992,8.47816871555744
2024-05-21,15.705263157894736,2.526315789473684,26.526315789473685,15.073684210526316,13.473684210526315,3.2421052631578946,0.0,11.410526315789474,3.621052631578947,8.421052631578947
2024-05-22,14.781872088098263,2.5412960609911055,27.10715798390512,15.16306649724693,13.55357899195256,3.2613299449385855,0.0,11.478187208809826,3.642524354087251,8.470986869970352
2024-05-23,15.685431886549207,2.578427159432746,25.268586162440908,15.384615384615385,13.751611516974647,3.308981521272024,0.0,11.645896003437903,3.781693167168027,8.594757198109154
2024-05-24,16.58471166741171,2.682163611980331,26.28520339740724,16.003576218149306,9.834599910594546,3.442109968708091,0.0,12.114438980777829,4.112650871703174,8.940545373267769
2024-05-27,16.703588834736376,3.10146211785556,26.229508196721312,15.861763402747009,9.74745237040319,3.4116083296411164,0.0,12.007089056269384,4.07620735489588,8.861320336730174
2024-05-28,16.703588834736376,2.7470093043863537,26.58396101019052,15.861763402747009,9.74745237040319,3.322995126273815,0.0,12.007089056269384,4.164820558263181,8.861320336730174
2024-05-29,16.10796691336526,2.699172834131476,28.167174575533306,15.585546364823683,9.57771005659556,3.2651284283848496,0.0,11.797997387897258,4.092294296909012,8.707009142359599
2024-05-30,15.664690939881456,2.6248941574936495,29.508890770533448,15.156646909398813,9.949195596951736,3.175275190516511,0.0,11.47332768839966,3.979678238780694,8.46740050804403
2024-05-31,15.611814345991561,2.6160337552742616,29.746835443037973,15.105485232067512,9.915611814345992,3.1645569620253164,0.0,11.434599156118143,3.9662447257383966,8.438818565400844
2024-06-03,16.375,2.5833333333333335,29.708333333333332,14.916666666666668,9.791666666666666,3.125,0.0,11.291666666666666,3.875,8.333333333333332
2024-06-04,18.362383461694364,2.513173895419538,29.225780299959464,14.511552492906363,9.525739764896636,3.040129712201054,0.0,10.985002026753142,3.7292257802999593,8.107012565869477
2024-06-05,18.888441401530407,2.4969794603302455,29.03745469190495,14.418042690294,9.464357631896899,3.020539669754329,0.0,10.914216673378977,3.705195328231978,8.054772452678211
2024-06-13,19.423558897243108,2.5898078529657473,26.56641604010025,14.954051796157058,9.816207184628237,3.132832080200501,0.0,11.319966583124478,3.842940685045948,8.35421888053467
2024-06-14,20.091135045567523,2.568351284175642,26.346313173156588,14.830157415078707,9.734879867439934,3.1068765534382767,0.0,11.226180613090307,3.811101905550953,8.285004142502071
2024-06-19,20.682565789473685,2.549342105263158,26.151315789473685,14.720394736842104,9.662828947368421,3.083881578947368,0.0,11.143092105263158,3.7828947368421053,8.223684210526317
2024-06-21,21.39364303178484,2.526487367563162,25.91687041564792,14.588427057864712,9.576202118989405,3.056234718826406,0.0,11.04319478402608,3.7489812550937245,8.149959250203748
2024-06-24,21.997573797007682,2.507076425394258,25.717751718560457,14.47634452082491,9.50262838657501,3.03275374039628,0.0,10.958350181965224,3.7201779215527697,8.087343307723414
2024-06-25,21.908981071284735,2.4969794603302455,25.77527184857028,14.418042690294,9.464357631896899,3.262182843334676,0.0,10.914216673378977,3.705195328231978,8.054772452678211
2024-06-26,22.253408179631116,2.4859663191659984,25.66158781074579,14.354450681635928,9.42261427425822,3.247794707297514,0.0,10.866078588612671,3.6888532477947074,8.019246190858059
2024-06-27,22.235576923076923,2.483974358974359,25.721153846153843,14.342948717948717,9.415064102564102,3.245192307692308,0.0,10.857371794871796,3.685897435897436,8.012820512820513
2024-06-28,22.24448897795591,2.4448897795591185,25.731462925851705,14.348697394789578,9.418837675350701,3.246492985971944,0.0,10.861723446893787,3.6873747494989977,8.016032064128256
2024-07-02,22.808409361364536,2.4196747322491077,25.704085680285598,14.200714002380007,9.321697738992462,3.2130107100356997,0.0,10.74970249900833,3.649345497818326,7.933359777865927
2024-07-03,22.781299524564183,2.416798732171157,25.673534072900157,14.183835182250396,9.310618066561014,3.248811410459588,0.0,10.736925515055468,3.724247226624406,7.923930269413629
2024-07-04,22.7003553099092,2.684563758389262,25.66127121989735,14.133438610343466,9.27753651796289,3.237268061587051,0.0,10.698776154757205,3.7110146071851555,7.895775759968417
2024-07-05,22.64671130366286,2.678219771563608,25.83694367861363,14.100039385584875,9.255612445844822,3.2296179598267036,0.0,10.673493501378495,3.7022449783379283,7.877116975187082
2024-07-08,22.65563435776202,2.6792750197005515,25.847123719464143,14.105594956658788,9.25925925925926,3.230890464933018,0.0,10.677698975571316,3.664302600472813,7.880220646178094
2024-07-09,22.63779527559055,2.677165354330709,25.826771653543307,14.094488188976378,9.251968503937007,3.2283464566929134,0.0,10.669291338582678,3.740157480314961,7.874015748031496
2024-07-11,18.88341543513957,2.233169129720854,38.12807881773399,11.756978653530378,7.717569786535304,2.692939244663383,0.0,8.89983579638752,3.1198686371100166,6.568144499178982
2024-07-12,18.889618922470433,2.2339027595269383,38.14060446780552,11.76084099868594,7.720105124835743,2.6938239159001314,0.0,8.902759526938238,3.088042049934297,6.57030223390276
2024-07-15,18.674894446248782,2.2085092562520297,37.707047742773625,11.62715167262098,7.632348164988632,3.9623254303345243,0.0,8.801558947710296,2.890548879506333,6.495615459564793
2024-07-16,18.45102505694761,2.342987308818744,37.71558737390173,11.649853563293199,7.647250244061178,3.9700618288317604,0.0,8.81874389847055,2.8961926456231692,6.508298080052066
2024-07-17,18.959349593495936,2.341463414634146,37.78861788617886,11.642276422764228,7.642276422764227,3.967479674796748,0.0,8.8130081300813,2.341463414634146,6.504065040650407
2024-07-18,18.94702632434189,2.3399415014624636,37.82905427364316,11.634709132271693,7.637309067273318,3.9649008774780627,0.0,8.80727981800455,2.3399415014624636,6.499837504062398
2024-07-22,15.855316834375849,1.9581180310035355,47.97389175958662,9.7361979874898,6.391079684525429,3.317922219200435,0.0,7.370138700027196,1.9581180310035355,5.4392167527875985
2024-07-23,15.889603429796356,1.929260450160772,47.90996784565916,9.592711682743838,6.296891747052519,3.804930332261522,0.0,7.261521972132905,1.9560557341907825,5.359056806002144
2024-07-24,15.893862235325651,1.9297775395336372,47.92280889841866,9.595282766014474,6.298579469311176,3.8059501474135624,0.0,7.263468239077995,1.9297775395336372,5.3604931653712145
2024-07-25,15.88534690597375,1.928743637824806,47.897133672649346,9.590141976962228,6.295204929011519,3.8039110634878117,0.0,7.259576747923922,1.982319849986606,5.357621216180016
2024-07-26,15.881092662024637,1.92822710230316,47.88430637386181,9.587573647562936,6.293519014461703,3.8028923406534547,0.0,7.257632565613284,2.0085698982324587,5.356186395286556
2024-07-29,14.96617050067659,1.9485791610284169,48.38971583220568,9.688768606224627,6.359945872801083,3.8430311231393772,0.0,7.334235453315291,2.0568335588633286,5.412719891745602
2024-07-30,14.974275656647713,1.949634443541836,48.41592201462226,9.694015705388573,6.36339019767127,3.8451123747630653,0.0,7.338207419442187,2.0037909558624425,5.415651232060656
2024-07-31,14.974275656647713,2.545356079068508,48.41592201462226,9.694015705388573,6.36339019767127,3.303547251557,0.0,7.338207419442187,1.949634443541836,5.415651232060656
2024-08-01,15.058123817247903,2.5412273587456067,48.337388483373886,9.678291430116248,6.353068396864018,3.2981886996485534,0.0,7.326304406596377,2.000540686672074,5.406866720735334
2024-08-02,16.641682303732978,2.463493128426614,46.858784187519,9.382239786986467,6.158732821066535,3.197299592213265,0.0,7.102198274506515,2.9540951642154036,5.241474741333222
2024-08-05,16.37138024915436,2.4234799108984406,47.670365481395926,9.229849022357891,6.058699777246101,3.1453675439320183,0.0,6.986841019717844,2.9576767593432884,5.156340235954129
2024-08-06,16.49205499753005,2.418491684505187,47.62370327679895,9.210851309072945,6.046229211262967,3.138893462868434,0.0,6.97246006915857,2.95158900049399,5.145726988308908
2024-08-07,16.01246041863717,2.416005263807213,32.204836122877,9.201381749393429,6.040013159518033,3.649710079368343,0.0,6.96529177118888,18.369864703705225,5.140436731504709
2024-08-08,16.09519675925926,2.4284887566137567,32.371238425925924,9.248925264550264,6.071221891534392,3.151868386243386,0.0,7.001281415343915,18.464781746031747,5.166997354497354
2024-08-14,16.10351744246159,2.429744204801588,32.33627659794454,9.253706652329452,6.07436051200397,3.15349779772121,0.0,7.00490084575777,18.474327426125438,5.169668520854443
2024-08-15,16.061999834997113,2.4234799108984406,32.25290817589308,9.229849022357891,6.058699777246101,3.1453675439320183,0.0,6.986841019717844,18.684514479003383,5.156340235954129
2024-08-19,15.979603562194772,2.4110477284852463,32.087454343989826,9.182500923379981,6.027619321213116,3.6422210366479253,0.0,6.950999302335125,18.58866499774285,5.129888784011163
2024-08-20,16.266881466216145,2.4583389997175527,33.05681378343602,9.36261023296685,5.492033935539213,2.1445084891153114,0.0,7.087339031100603,18.900965551870954,5.230508510037346
2024-08-21,16.4505206669648,2.502182755169403,31.969377542111204,9.529589642028153,5.589982750910369,2.182755169403096,0.0,7.213739645222428,19.238058732085435,5.323793096105113
2024-08-22,16.67233030328774,2.4955398861609037,31.88450429020474,9.504290204740464,5.575142298870104,2.176960326225469,0.0,7.194588395208563,19.18698496304477,5.309659332257242
2024-08-23,16.470267761657823,5.801166286648238,31.124518250973587,9.029641437478562,5.296717044330999,2.1691317419641236,0.0,6.835287233398575,18.228777820375715,5.04449242317238
2024-08-26,19.671479023557264,5.57884115341328,29.446578957581405,8.68358753444328,5.57884115341328,2.086001474754531,0.0,6.573330228586953,17.530174253890635,4.851166220359374
2024-08-27,19.593465931163077,5.584259187320333,29.47517675394297,8.692020822002952,5.584259187320333,2.088027348302385,0.0,6.579714085929609,17.547199129826744,4.8558775541915935
2024-08-28,19.58870991232414,5.5829036924839555,29.492295592904373,8.689910964822852,5.5829036924839555,2.087520511102696,0.0,6.578116959405008,17.542939811443496,4.854698863029526
2024-08-29,19.479955198516915,5.551907925227869,29.47338946392708,8.641665379267728,5.551907925227869,2.4621504711880116,0.0,6.541595859725012,17.469681754982233,4.827746021937278
2024-08-30,19.498782232187732,5.557273746472339,29.405226736768856,8.650017396683033,5.557273746472339,2.464530096261646,0.0,6.5479181969304525,17.4865658947694,4.8324119534542085
2024-09-02,19.61522694555404,5.481776667651798,29.982934990895483,8.532504552258015,5.481776667651798,2.4310487830455796,0.0,6.458962943189726,17.249006130056344,4.766762319697215
2024-09-03,19.155884939078007,5.555931319026407,30.21943513087842,8.647927879180234,5.555931319026407,1.9808102963485452,0.0,6.546336467200681,17.506498024020946,4.8312446252403545
2024-09-04,22.377614484214327,6.321041165780591,34.99147788199971,10.102378291738624,6.490354768435429,2.878331245132234,0.0,7.647331053243485,3.5476843542943572,5.643786755161243
2024-09-05,22.551618773731157,6.290862522186524,34.992922779662536,10.054146352423105,6.459367768316521,2.8645891842099354,0.0,7.610820283538161,3.5588307982655194,5.61684153766654
2024-09-09,22.54528710847568,6.289096279325719,34.98309805374931,10.051323517850925,6.457554215379087,2.863784912907247,0.0,7.608683445077098,3.5859079321226823,5.615264535112249
2024-09-10,22.743040014322798,6.266225046996688,34.93979948079849,10.014770387610778,6.434070360755529,2.8533703339002776,0.0,7.581013338107601,3.5728672455465045,5.5948437919613285
2024-09-11,24.27474773834377,6.089074460681976,34.06076026443981,9.731645789839945,6.252174669450243,3.3163709116214335,0.0,7.36669276270007,3.471859777313848,5.436673625608908
2024-09-12,24.34091454240171,5.833097101986524,34.1536012560239,9.758171787435401,6.269216511480844,3.3254104973941865,0.0,7.386772498310037,3.4813231862884058,5.451492618678994
2024-09-16,24.058070063273,5.897396327079521,34.53008223285346,9.865737780815275,6.338323155272382,2.8109085297294913,0.0,7.468198152516591,3.519698406049516,5.511585352410767
2024-09-17,24.96090460724167,6.096694115459904,34.25631267565588,9.78751790733025,6.288070163927255,2.241833710617543,0.0,7.408987019236027,3.4917927014643,5.467887099067179
2024-09-19,23.66682911149591,10.965025973891313,32.48032516616032,9.280092904617234,5.9620708605082795,2.1256078720072997,0.0,7.024874796511929,3.3107638708874667,5.184409443920243
2024-09-20,24.299869840869967,9.525758911701725,32.880925389427716,9.394550111265062,6.035604820086493,2.1518243271612714,0.0,7.111516983667128,3.351597598354117,5.248352017466516
2024-09-23,22.495646003999227,9.756176223956652,33.6762777096906,9.621793631340172,6.18159926035821,2.1769980003870217,0.0,7.283536519813369,3.4326689457954376,5.375303704659314
2024-09-24,23.188986178606605,8.73983959823796,33.76879200805256,9.686881040771487,6.2234151937917375,2.191724481291873,0.0,7.332806597902438,3.4558895154394818,5.4116653859058585
2024-09-25,21.207060541042715,9.511380477338582,34.229909973677806,9.89847154327678,6.359353226127541,2.2395983100710035,0.0,7.492977062089406,3.531376495830476,5.5298723705456885
2024-09-26,19.721895585263663,9.818136152432272,34.50618200084482,10.217711460961493,6.564451497265764,2.3118285707762034,0.0,7.677554142454306,3.4740218967269074,5.708218693274577
2024-09-27,22.695742359549048,11.583583637514648,23.301860108023654,12.055008552994895,7.744837897175491,2.7275298681357163,0.0,9.058093018870466,4.098702908018264,6.734641649717818
2024-09-30,21.692655935613683,12.121339145987035,22.251564945226917,12.505589090096134,8.034317013190252,2.7596132349653475,0.0,9.396657724122512,4.251900290632685,6.986362620165437
2024-10-02,18.477759766815876,12.715078149398451,14.648364885564297,13.309935606680249,8.551075948425858,10.335648320271256,0.0,10.001041000550243,4.525378106271285,7.435718216022486
2024-10-03,20.529452175163357,9.545795855766618,14.538366910037864,14.298723499432844,8.38751937117569,11.063537456265077,0.0,8.307638234307351,4.8615659898071675,8.46740050804403
2024-10-04,10.490564288032642,6.897111327491075,10.43260536931423,10.374646450595817,6.085686465433301,40.02063337506375,0.0,6.027727546714889,3.5273797932025777,6.143645384151713
2024-10-07,9.711041232719172,5.488849392406489,7.519522610842588,7.1978318039616225,4.222191840312684,28.248473979234856,0.0,28.30879100552504,5.282163048985468,4.021135086012079
2024-10-08,9.946201919979384,5.496585271567554,7.046904194317377,7.207976290187489,4.228142516590426,28.288286837188327,0.0,28.348688873139615,5.410411700277043,4.026802396752786
2024-10-09,10.365320892200662,5.728745940421042,7.088807926276397,7.377305923276019,4.327469954994313,28.870406699747768,0.206069997856872,29.014655698247584,2.899817009841903,4.121399957137441
2024-10-10,10.37081280989707,5.686560081166441,7.404801256770687,7.322980248408581,4.29560293901062,28.944181708095368,0.20455252090526765,28.80099494346168,2.878463074178926,4.091050418105353
2024-10-14,10.33832263804338,5.745800828713352,6.8167027752835825,7.372748016771973,4.32479632268747,29.182078044038782,0.20594268203273663,28.996729630209323,2.8980254215646704,4.1188536406547325
2024-10-15,10.25276369860182,5.767179580463524,6.842066097252425,7.400180250200508,4.340887856262868,29.29065758249754,0.20670894553632704,29.104619531514846,2.660757546943602,4.134178910726541
2024-10-16,10.191146131092939,5.716984415003356,6.794097420728626,7.415508770185513,4.349879446198205,29.351329406013605,0.20713711648562882,29.16490600117654,2.6662689634030143,4.1427423297125765
2024-10-17,10.700964524556762,5.62776253306824,7.0244335266764155,7.353061995760693,4.313248656731132,29.104158793276262,0.20539279317767298,28.919305279416356,2.6438160337830063,4.10785586355346
2024-10-18,11.164000392580235,5.561553309124219,6.99283541073707,7.319985605391436,4.293846304838551,28.97323911407727,0.20446887165897865,28.789217129584195,2.611476428828475,4.089377433179573
2024-10-21,11.04990599333707,5.607414981693439,7.25665468219151,7.380347659728866,4.329254213807435,29.212158195072075,0.2061549625622588,29.02661872876604,1.808391331596134,4.1230992512451765
2024-10-22,11.275759986223072,5.5763758477321375,7.503505736286625,7.339494681941564,4.3052901765579,29.050458000869256,0.20501381793132856,28.86594556473106,1.7778798291004811,4.100276358626571
2024-10-23,12.704891584925143,5.505453020134228,7.38093701600413,7.21960505937016,4.234963861641714,28.57592281879195,0.20166494579246258,28.39442436757873,1.7488384099122356,4.033298915849252
2024-10-24,12.87021991988288,5.489953184575041,7.440595891182291,7.199279267684487,4.22304091121157,28.495471291365693,0.20109718624817,28.314483823742336,1.7439147991441302,4.021943724963401
2024-10-25,12.734951800625463,5.5010155721056195,7.415288390237612,7.213785988328982,4.231550440081246,28.552890350452977,0.20150240190863075,28.37153818873521,1.7474288293516458,4.030048038172615
2024-10-28,12.66455859576665,5.505453020134228,7.421270005162622,7.21960505937016,4.234963861641714,28.57592281879195,0.20166494579246258,28.39442436757873,1.7488384099122356,4.033298915849252
2024-10-30,12.183433778976267,5.543462369434201,7.3506717133156805,7.269448821455839,4.264201822641693,28.77320944134895,0.20305722964960443,28.590457934664304,1.7609122955213699,4.061144592992089
2024-10-31,12.09910283627372,5.551353066055001,7.320465581610991,7.279796328379819,4.270271589273078,28.814165914285482,0.20334626615586085,28.631154274745207,1.7634188201036252,4.066925323117217
2024-11-01,12.313072547730904,5.537839877315547,7.302645992064457,7.2620757365529895,4.259876828704267,28.744026029875936,0.20285127755734605,28.561459880074324,1.759126278977305,4.057025551146921
2024-11-04,13.123728827184811,5.486643139083388,7.235133809780294,7.19493862194818,4.220494722371837,28.478290579051873,0.20097593916056372,28.297412233807368,1.7428633444004082,4.019518783211274
2024-11-05,12.986437729527736,5.496585271567554,7.2482443141550155,7.207976290187489,4.228142516590426,28.529894980993493,0.20134011983763933,28.348688873139615,1.7258875072482445,4.026802396752786
2024-11-06,13.349967817041868,5.423424425673259,7.946409414905875,7.112036426340758,4.171864942825584,28.15015535230406,0.19866023537264688,27.97136114046868,1.702915537614329,3.9732047074529375
2024-11-07,13.418768808111606,5.41911817250661,7.940099886456571,7.1063893983786315,4.1685524403897,28.127803847772405,0.1985024971614143,27.94915160032713,1.7015634056676432,3.9700499432282856
2024-11-08,14.493833746508928,5.35428499701886,7.805880691624564,7.0213700693507395,4.118680766937585,27.791288794050274,0.1961276555684564,27.614773904038657,1.681206263532808,3.922553111369128
2024-11-11,14.353822711635434,5.3605931604329315,7.854348953015284,7.029642312948679,4.123533200333025,27.824031166056646,0.19635872382538214,27.6473083146138,1.6831869806311757,3.927174476507642
2024-11-12,13.982235264420042,5.383850814085574,7.888426101224284,7.060141360595734,4.141423703142749,27.944749463587026,0.19721065253060707,27.76725987630948,1.690489713492364,3.944213050612142
2024-11-13,15.08744880001246,5.3146755127785825,7.787070348393528,6.969427961812206,4.088211932906602,27.58569670918407,0.1946767587098382,27.410487626345216,1.668769175660733,3.893535174196764
2024-11-14,16.100288351957655,5.22016475069411,8.145751588995203,6.845490771972496,4.015511346687776,27.095140848840852,0.19121482603275128,26.92304750541138,1.639093488752744,3.8242965206550252
2024-11-15,16.149454482042263,5.19360390619669,8.302184346402006,6.785803643862828,3.980499344165346,27.29485264570523,0.18954758781739742,26.68830036468956,1.6248019227707307,3.790951756347949
2024-11-18,17.438688079753426,5.087820200858293,8.682475777551653,6.599418956185757,3.8711675441313096,26.91383149729387,0.18434131162530049,25.95525667684231,1.5801737232520756,3.6868262325060095
2024-11-19,16.914549105918795,5.224428091861008,8.72590649385296,6.632429988958301,3.8905315577688357,27.048457496869048,0.1852634075128017,26.085087777802478,1.5880779291997362,3.7052681502560336
2024-11-20,16.57740847927917,5.258525524360772,8.577736670943104,6.675716800429633,3.915923262821851,27.224990303428108,0.18647253632485009,26.255333114538892,1.5984425813766148,3.7294507264970016
2024-11-21,16.825564446559778,5.242883065115864,8.552220602671268,6.655858642948507,3.904274622958622,27.144004521521847,0.18591783918850582,26.17723175774162,1.5936877175238717,3.718356783770117
2024-11-22,16.88836139973725,5.262450734503762,8.584139495999045,6.680699868625344,3.9188462916517377,26.872088857040488,0.1866117281738923,26.274931326884033,1.5996357339066045,3.7322345634778453
2024-11-26,16.577007222705067,5.28216501333653,8.61629753948512,6.705727215512333,3.933527137591033,26.97275751490994,0.18731081607576347,26.373362903467495,1.6056283154014444,3.7462163215152695
2024-11-27,17.317158278455448,5.2341250102084,8.53793441381512,6.64474026118655,3.8977526671764675,26.746007587625193,0.1856072698655461,26.13350359706889,1.5910255172874612,3.7121453973109215
2024-11-28,17.101747020685856,5.247761327348653,8.560178051703476,6.662051614151836,3.9079073714298476,26.815688201097192,0.1860908272109451,26.201588471301072,1.5951705708522217,3.7218165442189024
