date,DEUTSCHE BANK AG,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,BOCI SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-04-05,91.77506427143898,3.6581186972018087,2.8632826039580577,0.18547547042035636,0.037296912713857586,0.4138802980453487,0.5498576326300136,0.1364436090794338,0.3049729596401489,0.0756075448719947
2024-04-08,91.79803651136089,3.6810208805723916,2.7948634410660373,0.18617181040090472,0.040830885909403376,0.42550998495031556,0.5515452346363559,0.14735222150496605,0.30671164638962456,0.06795738320910918
2024-04-09,91.61773934613335,3.7008586031885207,2.900661744098721,0.18604407735603495,0.08710020497118885,0.43680958594021735,0.5513968512401126,0.14516252978748623,0.30640314668550317,0.0678239105988604
2024-04-10,91.5683047956297,3.7370278856652033,2.955497269374132,0.18283734821260814,0.03904067319567861,0.4389323643032023,0.5516268386971472,0.14797971419171174,0.30634701758916427,0.0724060931414512
2024-04-11,91.66465918764467,3.67223332176332,2.9100972123974476,0.18310958978029154,0.04233497457469109,0.4388313713112375,0.552781764892095,0.1605179413786662,0.30683292141468604,0.06860171484290037
2024-04-12,91.6978675729331,3.5280939487248077,3.0337494999008783,0.181354805826918,0.03415344557832037,0.436751773563593,0.5512449579722719,0.1423940207494478,0.3059452663308039,0.08844470841984213
2024-04-15,91.64621857184711,3.595437561283451,3.030348456682602,0.18458322661188864,0.03993503159668806,0.4275767205029977,0.5540568583855642,0.13817490410610916,0.3062010108666442,0.07746765811693837
2024-04-16,91.64528457781437,3.5892500876187854,3.025067683424753,0.18680010146995873,0.03565125511934921,0.4408031276427503,0.5627046319611054,0.13685344467811197,0.30895943166784556,0.06862565860297486
2024-04-17,91.63214848612918,3.5607570013382857,3.0454525905277237,0.19158020548329158,0.039967156526524314,0.4380360969000514,0.5627591675347224,0.14054048248544873,0.30958981573648725,0.07916899733828406
2024-04-18,91.6789161130835,3.6025845420759794,2.90479935632824,0.20450713460747422,0.04269352431212318,0.46213770672329146,0.5655532209017411,0.15238461672031042,0.3162199669281694,0.07020381831915828
2024-04-19,91.67096000751285,3.5685696197903343,2.9231697136280856,0.20452616146710906,0.05030153635739192,0.4641722970882647,0.569234898310039,0.1616661418500046,0.31602348351470494,0.07137614048121621
2024-04-22,91.66541398177894,3.549598013607546,2.9097949264930056,0.20519064644343227,0.07131604935132219,0.4572523473437444,0.5730513983309088,0.1597366443969939,0.3148720725316819,0.09377391972241984
2024-04-23,91.77324373021199,3.4445649423405387,2.9108096134943757,0.20525332633643512,0.12173239913497609,0.4548501459012295,0.5726334071712135,0.13383918882800455,0.3139037153166953,0.06916953126454957
2024-04-24,91.86166405664375,3.3984107965503516,2.8753327925427237,0.20746883393144927,0.08166733045877882,0.4563611432621972,0.5795023578456638,0.1452632030726609,0.3141921091942071,0.0801373764982191
2024-04-25,91.9090455041722,3.378675804862044,2.881622476193113,0.20706728269317196,0.06700962776577592,0.4562593622884077,0.5782854086155523,0.1281765541106369,0.31367842571872506,0.08017955358038246
2024-04-26,91.87988681122623,3.3570555307273375,2.9031499337229008,0.2101323253483251,0.06826274045896025,0.46201177636761864,0.573200513745742,0.13123839645169025,0.3120101707629552,0.10305180118823734
2024-04-29,91.86503899779366,3.340548284521573,2.8971853166779744,0.21211512761430285,0.04984346019851081,0.45650824736997164,0.5721137722658151,0.13554875051037957,0.3126243564183453,0.15847368662947173
2024-04-30,91.9827050154761,3.3006377081661737,2.81763369892068,0.21083016504675287,0.04182413714012439,0.4516913783979538,0.5717066652044634,0.13151313387430918,0.312233697476089,0.17922440029736086
2024-05-02,92.00844871366672,3.32119422018751,2.76595363644849,0.21046508620350346,0.04442747288955763,0.445583019298654,0.5707460811733258,0.13049884001156054,0.31330202545339636,0.1893809046672807
2024-05-03,91.75489710766017,3.34672080983583,2.9675883657405993,0.24034307140874464,0.03545588450474054,0.44522731442659175,0.5684209595487023,0.13750401591631958,0.3126530461577434,0.19118942480056034
2024-05-06,91.90909434599409,3.165338833599792,2.9037721454330008,0.24408305804956681,0.1818560393245529,0.3823556955017324,0.5569270293613382,0.14974219761692975,0.30681838714646736,0.2000122679725334
2024-05-07,91.96068770844107,3.1323249313543666,2.856680202495229,0.2470977908523625,0.20730722274938201,0.39405780037236465,0.5695841397674812,0.14941420503116543,0.308735687492566,0.17411031144401484
2024-05-08,91.89083114842633,3.1325136444958477,2.8924967312664527,0.24123757049729264,0.22058511108766782,0.4195150348754475,0.5634036085507417,0.13634585817979236,0.30630760369654453,0.19676368892388246
2024-05-09,91.77152405470945,3.005237006738701,2.906844001184633,0.24268350138901576,0.42379597211983244,0.42137383051453947,0.5727826861350922,0.15128888642145055,0.30746419980024425,0.1970058609870532
2024-05-10,91.72459435868133,3.0226425346940635,2.9228827992678754,0.2442303807019043,0.46521631705346833,0.4220080471522182,0.5714552921594561,0.1331283954474778,0.30830403204155177,0.18553784280065488
2024-05-13,91.6974481739135,3.151094481569525,2.9577444051314905,0.25166174787233686,0.2963097024764706,0.42568803876860684,0.5719999511845584,0.1395526676022941,0.30566983446850327,0.20283099701271157
2024-05-14,91.7101269367071,3.2026062053088507,2.896037461286536,0.25465491211953534,0.2923818467094416,0.4339996571826412,0.5597921132880901,0.13730365640346381,0.3070381990529561,0.20605901194139642
2024-05-16,91.7508981240322,3.1636232941525426,2.7765346515127622,0.25842200003529925,0.28627494263128456,0.4486408716410265,0.5619958019454228,0.21420334214484055,0.30941761611221263,0.22998935579240015
2024-05-17,91.79435916905723,3.1743443919374337,2.825132892698269,0.2700876954589712,0.28477395933495375,0.4611980926517433,0.5631491989560051,0.1379200377938109,0.31135824251108063,0.17767631960050775
2024-05-20,91.85958248991116,3.2388407695977195,2.7715539383110204,0.26261933976667473,0.23345951790311126,0.4612409996108783,0.5612497123115431,0.12357548248143482,0.31271367515670284,0.17516407494975697
2024-05-21,91.79182652725541,3.342349185197815,2.7344679707198813,0.26761750775084564,0.14168179469873687,0.5018155735953488,0.5584293652585381,0.1779529501500286,0.31315806953582387,0.17070105583757883
2024-05-22,91.64504292186918,3.334013673358459,2.9709728680547927,0.26894695425514376,0.07619039800355369,0.5156147524633028,0.5645467994980544,0.13608946626432372,0.31569276641061533,0.17288939982257645
2024-05-23,91.66866417008936,3.3571503482138483,2.938541755993368,0.24209852572076837,0.08016937525955879,0.5325684118023047,0.5732597294365215,0.13248776797882203,0.31713109197196104,0.15792882353347895
2024-05-24,91.53474965272056,3.4659428853935905,2.8327061792378134,0.24992514835744153,0.060307976289647416,0.533031870003422,0.5715318050359339,0.2633011222477837,0.31733173178511903,0.17117162892867271
2024-05-27,91.60703728127115,3.515962736625643,2.7357112846889735,0.25234764915342256,0.052151360216905675,0.50011533766389,0.572429594015986,0.2736663442184346,0.31899346308742127,0.17158494905817978
2024-05-28,91.63067341731798,3.620544231399874,2.654439755837636,0.2560245941516887,0.0761967611753239,0.5394744834280236,0.5796784061173353,0.1508236982266908,0.32065489005476,0.1714897622906921
2024-05-29,91.63343206016378,3.562636677703139,2.6779057573090093,0.25627923845410433,0.076067014701465,0.5486913635767985,0.5814526432656562,0.15755744039585534,0.3270162470764615,0.17896155735372965
2024-05-30,91.48153875614848,3.5906020936917376,2.7441399502558133,0.2543148127430342,0.05477118344376142,0.5692392220485807,0.5821213971824623,0.17360503378378003,0.3276700899810207,0.22199746072132848
2024-05-31,91.46606285552863,3.560596762148416,2.8225202752300693,0.2577721213446334,0.031934140163880624,0.5756510992135289,0.5829101132893154,0.16467677656192495,0.33395887798740853,0.203916978532198
2024-06-03,91.45795371305307,3.550844348087466,2.8465346552085267,0.26581146358302427,0.033000634426062735,0.5810875397681815,0.5813302225615306,0.13894780093120612,0.34057875043263525,0.2039108719482903
2024-06-04,91.36091440448335,3.6253547137309092,2.936552537590843,0.2603896765384922,0.04750888671635673,0.5608968710699718,0.5647848213475662,0.143934781105107,0.33533089248341125,0.1643324149339962
2024-06-05,91.55710170721336,3.631130077798047,2.796755793955403,0.26185484138238374,0.09274954359842584,0.5578932968729177,0.5632288057968112,0.11450013714964259,0.33052034362860583,0.09426545260439767
2024-06-06,91.53566384091624,3.6652855893233562,2.793270284170499,0.2651971412570483,0.10790536066210715,0.5525416183101791,0.5644448296236754,0.11311300679958133,0.3284986285406229,0.07407970039669433
2024-06-07,91.35965013989946,3.664391653791416,2.828109124319117,0.26570623016478173,0.10680043963452672,0.5627208174760677,0.5647280683648683,0.24487714967345253,0.3280337415848684,0.07498263509143976
2024-06-11,91.36392534718537,3.7069524038066093,2.7767498280787906,0.2701026498972605,0.08119564128385828,0.5594524757096077,0.5677986560216339,0.2477151889830634,0.33347031635647384,0.09263749267733613
2024-06-12,91.39074449773808,3.7994244343170176,2.614631409930349,0.2853214417542299,0.06937201921725067,0.5942936387509731,0.5859837921593556,0.22974486333641528,0.33780243792766224,0.09268146486866163
2024-06-13,91.34488460873501,3.9000460274344153,2.5751991742968485,0.29332001898865645,0.06027161686233966,0.5874004507032,0.5908839268931178,0.2036208944172226,0.34048180496781455,0.103891476701359
2024-06-14,91.3285943702799,3.9458655487618053,2.4885806243457353,0.2962291143627918,0.11894738956007828,0.6047458784443234,0.6069613701761211,0.18999675756384868,0.3477422191034072,0.07233672740198399
2024-06-17,91.32915914665489,3.9486073190522717,2.4902123982244397,0.2961957825960563,0.07893920317804659,0.599507009769051,0.6065962620071085,0.2296197858268503,0.3480936489840436,0.07306944370723728
2024-06-18,91.3483253696303,3.9643664815387227,2.463593751730017,0.29634104253331706,0.0723833520490342,0.5931199832967108,0.6054573328197411,0.22934697963752243,0.35175270428601396,0.0753130024786237
2024-06-19,91.37370253798525,3.9582804223679333,2.4552647224082325,0.2964233680329518,0.08813202334553262,0.5912771061220902,0.6059284414373209,0.2071615661648952,0.3496863883317117,0.07414342380408322
2024-06-20,91.38017060775935,3.9460946949016718,2.448870436966285,0.29643589709145685,0.09064483167428992,0.5936381366645896,0.6067025922498888,0.2098027041629434,0.3487389475879426,0.07890115094157961
2024-06-21,91.46249298499511,3.699660110237388,2.5263491618346756,0.29747576451504454,0.1304469196159784,0.5958243303515066,0.6083900463221427,0.25585799137503346,0.3499331123792624,0.07356957837385324
2024-06-24,91.3295694106738,3.7097932255810684,2.6646852007577793,0.29736169172953597,0.1346638682552219,0.592763032988626,0.6078255261550879,0.23861595465921298,0.34952312401236924,0.07519896518730043
2024-06-25,91.4901360351824,3.671876840596778,2.544585297365998,0.29898904011558136,0.13018615400072664,0.5924805490537628,0.6099154717092857,0.23786559508083435,0.3506059642490177,0.07335905264561039
2024-06-26,91.52973654009294,4.042121923843171,2.1910531667567485,0.3004902212642973,0.107933225283442,0.59263538540919,0.6105280538364021,0.20160275507718986,0.3525909767384472,0.07130775169816923
2024-06-27,91.49500789165779,4.029364618065215,2.2442427329199535,0.3001829354319891,0.08999031071841156,0.5906583765258474,0.6107182178654855,0.20930611101052402,0.3553012618680347,0.07522754393673856
2024-06-28,91.50896000455874,4.02779068806995,2.244849715181417,0.3008813653165334,0.10754444836748023,0.5902161619216043,0.6124121374032506,0.1792179384757831,0.356333986937229,0.07179355376800221
2024-07-02,91.64452431684434,3.960909307563486,2.20748662087307,0.30188238758689334,0.09638735918048282,0.5941170529325366,0.6154967309614212,0.14359579298949318,0.35991383037288877,0.07568660069538345
2024-07-03,91.62487004553527,3.978041900722059,2.164426095228183,0.3010198656436492,0.1275073793022607,0.5958253753232055,0.6170549917754748,0.1579482729474707,0.3630932169484613,0.07021285657395974
2024-07-04,91.60538476964659,3.9742960897446653,2.185817264252278,0.30177679999868706,0.12351720897191407,0.6099643279127681,0.619054937549872,0.1424974211258367,0.3672149806738495,0.07047620012353331
2024-07-05,91.57383999043346,4.034227730834775,2.168185318724983,0.3012422489381251,0.13622563848231967,0.5963976107284241,0.6145566146193882,0.1367696475793152,0.3679938453129123,0.0705613543462977
2024-07-08,91.56017166701733,4.065808182481537,2.1516895494990624,0.3000577214424993,0.1409695044930092,0.5748857496204399,0.6020881738803616,0.16560082716220947,0.3681693229181721,0.0705593014853789
2024-07-09,91.56305964126234,4.018202651834237,2.1355393404936738,0.3006234988117754,0.1758779324114407,0.5707611862377386,0.6004339899400168,0.1986767406178578,0.3670400704024554,0.0697849479884547
2024-07-10,91.35001308948884,4.03084028449068,2.2917660324634808,0.3014077485179663,0.17259663607547168,0.5758053780284382,0.6045305192367625,0.2270717878891678,0.37099080474954654,0.07497771905964681
2024-07-11,91.34930679104536,4.0485617599693065,2.1652726787645182,0.30755319352926025,0.27084887169460264,0.5839839525702475,0.6045893013150876,0.2219300818916628,0.3756963846542647,0.07225698456568948
2024-07-12,91.39195043317709,4.1046725307164085,2.21008359314885,0.3081397551728832,0.11416453807363382,0.5896105367838479,0.6048066388246072,0.23250884010483616,0.37429590844843214,0.06976722554941814
2024-07-15,91.35584478144837,4.121012713176491,2.2601416223988022,0.3045434754794481,0.1017221260882328,0.5800959525260586,0.6005730530754606,0.22097804187439363,0.37393402781743096,0.08115420611530783
2024-07-16,91.34036199120274,4.209409262937034,2.225414773534794,0.29982194048494804,0.09415038581046796,0.5857250611193265,0.5996534689732375,0.20086006899772543,0.3745968045432404,0.07000624239647542
2024-07-17,91.32420415760063,4.280212317307469,2.1735698426457852,0.2961599401606912,0.09304850452112524,0.5882534533699149,0.5977020279432623,0.1990121614882478,0.37845528647148236,0.06938230849139364
2024-07-18,91.29452676380548,4.307761359143874,2.186662454120944,0.2959847774151662,0.08244377811476884,0.5917856421012264,0.5980968786893924,0.1967766141635849,0.37762060788551743,0.06834112456004535
2024-07-19,91.24510046902653,4.285397613971938,2.253532015292314,0.2937934328752631,0.11474096340313931,0.5842916099071935,0.5920065510615795,0.18584426009018995,0.3740652736362634,0.0712278107355869
2024-07-22,91.00920044852244,4.534167250376734,2.2282589715914956,0.2928961965677626,0.08690443116392177,0.5915517332362791,0.5938407179481119,0.21735956058843908,0.37770762495522303,0.06811306504960188
2024-07-23,91.09379901180563,4.4558235191549,2.2006023402581105,0.2939699921021516,0.07783693548368067,0.5983985547156924,0.5970180937179067,0.22689353705776538,0.3825726109442382,0.07308540475991811
2024-07-24,91.01534225535623,4.467882515273766,2.3147749308532233,0.29561788609130735,0.07526481141580912,0.604575104513366,0.5930335887304834,0.1784681359601996,0.3844629844627189,0.07057778734290364
2024-07-25,91.18763746504068,4.3190276896861155,2.2712835077730658,0.2962338067521278,0.07888684285019149,0.6037474784945207,0.5917266302725188,0.18638121271137195,0.38759504037231796,0.07748032604709254
2024-07-26,91.18967316588972,4.356757578686392,2.228878754446949,0.3016613738580629,0.07505972973384623,0.6114468586466072,0.5949380762649242,0.17880307646664392,0.38885511565325703,0.07392627035359851
2024-07-29,91.20952071609629,4.353382064597492,2.199907789652794,0.3072786988415343,0.059959985525732874,0.6281476500275128,0.6011936894371522,0.18208921913158124,0.38931286536360604,0.06920732132630274
2024-07-30,91.203158144018,4.360369665119265,2.1796984795477132,0.311055730769975,0.059974105323893065,0.6270099071453056,0.6055316739887444,0.1953605923865003,0.38958136309562413,0.06826033860497856
2024-07-31,91.16284345880392,4.4153657770637675,2.1565426314863556,0.31100266989341296,0.058741572896839955,0.6236522563731056,0.6047095492954881,0.19345338287136837,0.3897665998764099,0.08392210143933276
2024-08-01,91.1632067770768,4.413059274513395,2.158870963043484,0.3110039093562094,0.05361738936941855,0.6335281186198967,0.6072000052012544,0.1906583389180676,0.39945717818273074,0.06939804571874425
2024-08-02,91.21041311940644,4.3561686317702994,2.158713198252164,0.30391574894454837,0.08950325219831796,0.6105904630693622,0.6044196456692347,0.1898099052293278,0.4055001569646324,0.07096587849566907
2024-08-05,91.00617965170534,4.364488102855817,2.272880017341816,0.3117151429985069,0.08930270082966134,0.6141022771114008,0.6043390482446491,0.2520831218578185,0.41064845563159036,0.07426148142340636
2024-08-06,90.91501948167205,4.449275055195227,2.2793901058196,0.32036747375778774,0.07683972703119439,0.6659837629631526,0.6204413548158986,0.17408623677297133,0.43015490305774107,0.0684418989143828
2024-08-07,90.91246144068185,4.486429760385764,2.2299113556447114,0.32379900218257623,0.10188246740079679,0.6635875393639838,0.6274285613272189,0.15571614410073786,0.4300475882073853,0.06873614070496456
2024-08-08,90.90205789193547,4.5823289830719185,2.1989207638314228,0.32448508162217715,0.03295353604213811,0.6684387373758757,0.6306340299201167,0.1508530507402116,0.4393696218609822,0.06995830359968293
2024-08-09,90.84844862472671,4.551664874486083,2.265611379545115,0.3208049421854709,0.027505398262824405,0.6709756237401566,0.640088847227389,0.15417438176907192,0.45194669656415554,0.06877923149301869
2024-08-12,85.59997212465336,10.122706132689977,2.0616231368967357,0.30771765247139665,0.023998681383102613,0.6429721516208264,0.6046930607319791,0.14263610269918536,0.4283098217481538,0.06537113510528857
2024-08-13,85.56742057054926,10.115559946932962,2.110804953578767,0.3082649383967358,0.023963882996971823,0.6410893831676004,0.6038107173802686,0.13488970537827755,0.4273291384041599,0.06686676321499735
2024-08-14,85.55687029941438,9.994130452460471,2.148975463440462,0.3084783285728636,0.023223933601545947,0.6177969898844659,0.6035880760417744,0.25068960806005136,0.42736907019851256,0.06887777832547377
2024-08-15,86.10297772329525,9.72483601183318,1.9941339844560357,0.30717827028929784,0.02337217140532648,0.6194793232024238,0.607892175075844,0.11845224729819723,0.42991585954377476,0.071762233600656
2024-08-16,85.90610551191415,9.698692361740633,2.0709374519612473,0.3070644633951475,0.023318731545393507,0.6173707246961697,0.6052839639862492,0.2711527931134663,0.43091506661666845,0.06915893103087112
2024-08-19,85.68139770384875,9.713726953163244,2.2868062786643115,0.3076512682504853,0.023257735868529722,0.6151873873870818,0.6036463719988563,0.2688604601995688,0.4300038933916271,0.06946194722754008
2024-08-20,85.6313997437633,9.75868643555382,2.2364829978735616,0.3074229387349188,0.0232443791698934,0.6196810844426726,0.6032520282286828,0.2556688358679226,0.42962451469296714,0.1345370416722626
2024-08-21,85.64370261055593,9.80744721840892,2.2050961258507424,0.306676910984607,0.06649724365004274,0.6204325821737913,0.5988222363513669,0.2523802332843633,0.4316354868060319,0.06730935193421152
2024-08-22,85.5960380612262,9.896169255829168,2.1266779763984798,0.30425597068119387,0.0664597210172042,0.6562737926996013,0.5965660838552994,0.2507157959645155,0.43149783402299074,0.07534550830535161
2024-08-23,85.42574510074267,10.037602867839013,2.152532177655474,0.3056434821643742,0.023205901292429613,0.6589231849392981,0.5984881535116697,0.270135094994769,0.43988430620698676,0.08783973065331334
2024-08-26,85.24254425176086,10.15119401509702,2.2245190211179,0.33931913314521284,0.041484444702294745,0.6566699763480992,0.5975457140075187,0.23305271081375084,0.4396999283896632,0.07397080461767028
2024-08-27,84.99063917061852,10.372943386090368,2.2146638721747327,0.33917664308036344,0.0232080832579832,0.6552220254663996,0.5974324172371317,0.26728764826287044,0.43952899274362756,0.09989776106799897
2024-08-28,84.79973235245208,10.65089924962297,2.127744913186146,0.3044293909210303,0.07061567852260764,0.6584337975547038,0.5973446486453281,0.2849840223694407,0.4402073044480633,0.06560864227762128
2024-08-29,84.13141891513162,11.507943209981057,2.010025483991106,0.31446867493460295,0.023255542523380246,0.6566269738994654,0.5988939501271879,0.24434205813795798,0.4387490924763684,0.07427609879725586
2024-08-30,83.23353825661431,12.161142973226898,2.1427587249632576,0.32355208251089657,0.023261034384272312,0.6605285596149406,0.5989293594722193,0.3420678764828896,0.43927546351984387,0.07494566921047034
2024-09-02,82.30921845963304,12.786178039326076,2.436459533478713,0.3404529894552646,0.023413141734465567,0.6696916191469696,0.6014672659350099,0.25863282776259244,0.4401005710734952,0.13438555245437836
2024-09-03,82.32646654132216,13.102471693894433,2.3064661191205054,0.34800536926764597,0.023039553297658454,0.567152173707337,0.5883739621555537,0.19283227969911432,0.4360814958602407,0.10911081167534911
2024-09-04,81.91561226004366,13.189480819530749,2.597835172706177,0.3564563096221279,0.02299882745051164,0.5821161904483863,0.6013066427790013,0.2217863871032718,0.43831012791600704,0.074097262400105
2024-09-05,80.31038752016487,14.755089824281612,2.418661424867859,0.3555751175259212,0.17509004347720827,0.5945654601347812,0.6022444997721272,0.27495592531919405,0.4397252318843035,0.07370495257212213
2024-09-09,75.5313750746486,19.202559936008033,2.3514576793519826,0.39462570892052873,0.0334986915241353,0.5633970701469997,0.5892131253093644,0.7703989029957613,0.4386411133671704,0.12483269772743574
2024-09-10,74.8749842152123,19.45561062160228,3.064916922506222,0.40197944964381216,0.023033013151469866,0.5729635707329913,0.5915024445392301,0.4962552254834297,0.43824400119506546,0.08051053593320409
2024-09-11,72.18754159191279,21.579867293665252,3.725801866913277,0.39290034804915525,0.02889888553972441,0.5128710675023295,0.5681460446989863,0.5048043052394348,0.4207107319795576,0.07845786449949027
2024-09-12,72.03955560923228,22.06395723625822,3.3183908700737432,0.3691793770671149,0.07517935737622847,0.47732746679897653,0.5572766959728082,0.6120706248534848,0.40694551813082935,0.08011724423631413
2024-09-13,71.21157104821258,23.27338026533859,3.0734411530981838,0.36916651776132126,0.023318886119918846,0.4891753096619214,0.5484830897768675,0.5273679606785416,0.4040456911668866,0.080050078185192
2024-09-16,70.14044337652953,23.887469240875,3.5510998022898934,0.3690984963910159,0.02325873359679603,0.4819595655931433,0.5443915799661709,0.527064857511581,0.397468477223852,0.07774587002301116
2024-09-17,69.80974455977982,24.25422140849208,3.4034892457952868,0.4683835267261423,0.023189377587985227,0.4920536371361037,0.5422474573218896,0.5073994165968168,0.3961775097366769,0.10309386082720566
2024-09-19,68.17569546597399,24.88465368293837,2.98094635128508,1.8474003825934733,0.041743647313376944,0.45740707223752564,0.5392633263156141,0.5839333882458685,0.3951649162905856,0.09379176680612088
2024-09-20,68.17429807919252,24.560633894035973,3.142330709165966,1.8577471949096531,0.08743923326874829,0.4919024770544755,0.5392754738129975,0.6667860958031797,0.3949346915351201,0.08465215122137275
2024-09-23,67.93208398777438,24.67808939304553,3.2595698683710985,1.8750056966144169,0.07461946137196467,0.5248980808443454,0.543720321876386,0.5981343167860663,0.39683799075438075,0.11704088256144839
2024-09-24,67.95842997900395,24.435190138131674,3.258239261958834,1.8674410193220705,0.10121193872747308,0.5657519870504597,0.5469648849941067,0.7804160365161451,0.3942623408070705,0.09209241348821282
2024-09-25,67.38228069637685,25.199244238984654,3.225033834347857,1.867059810038219,0.09017942794314117,0.5981453645196739,0.5550192334755124,0.6086069735431578,0.39684790294112193,0.07758251782980721
2024-09-26,67.10441662229863,25.516428880952297,3.3025305820971225,1.6823711314056184,0.2019904592580678,0.5461442706734954,0.5315496599362002,0.6362093676037035,0.3960361281985363,0.08232289757632832
2024-09-27,67.24350456825938,25.53287919786119,3.205468679634143,1.7069124896972865,0.08057547815492073,0.533595999340389,0.5287660312723654,0.6761019070134557,0.40308317490515444,0.0891124738617076
2024-09-30,67.15480914381033,25.35092253453246,3.2045603041911184,1.7339509660197066,0.24046272118730655,0.573274740726808,0.5277221348286464,0.6778367934175686,0.40325430006827834,0.13320636121778173
2024-10-02,66.99035081353233,25.253710232896314,3.6198946686567353,1.7309316955948149,0.02511076004249829,0.6152281065680766,0.5207462244962456,0.6421920880343278,0.40096917302616575,0.2008662371524952
