date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,FUTU SECURITIES INTERNATIONAL,DAH SING SECURITIES LTD
2024-03-22,25.023081875208597,17.82408991088919,14.891430319941703,14.004225221613357,6.745153635369839,10.791374187371197,4.369898076673564,3.6372712958089344,1.325886909983231,1.3875885671403896
2024-03-25,25.036540052143707,17.70823644922947,14.986722468809683,14.105524479859463,6.7644753281488335,10.657588056038527,4.374270292637992,3.635962710094932,1.3409703136640547,1.3897098493733355
2024-03-26,25.04185099685395,17.2761673280418,15.081223775671718,14.155047017326181,6.7754290573048435,10.895754777391526,4.3783208790240575,3.664900906339371,1.3407298261872,1.3905754358593556
2024-03-27,25.008693846939643,17.244243116569223,15.012789035007934,14.172803013848032,6.759114287923859,10.820004527692111,4.368934445007524,3.8882245701254647,1.3379264446366657,1.387266712249542
2024-03-28,25.01452599298699,17.25309050605167,14.979344162879318,14.163273375438232,6.763076986854067,10.790896133481642,4.371028802571931,3.9352161427461443,1.34239384296253,1.3871540540274723
2024-04-02,25.02320200342752,17.25950275797657,14.887107538339924,14.208491517537873,6.765728257599914,10.907460174892801,4.403353287057677,3.8297700740869365,1.3283210321897003,1.3870633568910864
2024-04-03,25.032171894886385,17.2555552602747,14.763928140515626,14.273950299526255,6.768844937416995,10.934312313460373,4.416168643452015,3.8384608656807018,1.3284092949778867,1.3881983498090649
2024-04-05,25.01614798529762,17.280313968682577,14.699848753877214,14.430864929227372,6.764024799736491,10.846890636545234,4.417794833287462,3.8333694869207893,1.3240436898903654,1.3867009165348707
2024-04-08,25.00695745101102,17.27635288337345,14.71306179388506,14.405210748698527,6.764438105332977,10.85142956366315,4.414883672253162,3.850317071601989,1.3319301256239848,1.3854185845566833
2024-04-09,25.016582459663532,17.24865163753449,14.718573118070477,14.41060675583202,6.771224410199153,10.836989842732278,4.421885187859307,3.8437828173070794,1.344864194946091,1.3868395758555667
2024-04-10,25.05192332571275,17.252265885803848,14.662443479998643,14.529546214007421,6.769465293444125,10.891594724596121,4.426294806584533,3.6683562392419136,1.3636196313838638,1.3844903992267807
2024-04-11,25.050977837374095,17.258621556324556,14.561362927257052,14.569119316734206,6.798096591314487,10.952285413771069,4.42185085337791,3.6411054008267776,1.3629821841631664,1.3835979188566825
2024-04-12,25.052930415166998,17.269846198711853,14.574447252649222,14.570007286429853,6.809034488953522,10.901477066342839,4.421702018212265,3.6519399765432587,1.3638698558160143,1.3847454411741746
2024-04-15,25.047487619219083,17.29371361280953,14.689337683450903,14.6028926203402,6.805074667165215,10.68384161499147,4.488199997253991,3.627863410451431,1.3775205981590595,1.384068176159115
2024-04-16,25.06298831966689,17.24693878989641,14.85401475026439,14.65371820189009,6.81774546597635,10.463691931979117,4.4923406259059275,3.6375726526862238,1.3858341821901226,1.3851550795444807
2024-04-17,25.07653668042199,17.195503204607338,14.863207012091648,14.703880398132846,6.819913124367062,10.383565776253208,4.4956732987500025,3.6905250907994738,1.3849040280949632,1.38629138648147
2024-04-18,25.092818879100143,17.257002779176066,14.823430457868625,14.737878353687965,6.815823625937124,10.285848573694583,4.500435545710682,3.705414925304414,1.3942446710934975,1.3871021884268964
2024-04-19,25.13224974542334,17.26002086766917,14.839745752222292,14.798464545987155,6.821263347136136,10.156243262091454,4.491223783514163,3.7107487289590706,1.4014768871267351,1.3885630798704875
2024-04-22,25.144311880642324,17.27777569758047,14.817936192378129,14.820021210121428,6.826322514484051,10.108428200788085,4.498522456061337,3.7188784407757627,1.398645442710736,1.3891579644576817
2024-04-23,25.189037838813316,17.397238859403778,14.647001973081236,14.793267692963862,6.863268881392294,10.051013698035014,4.514637048354763,3.7420278161883473,1.4103823805283706,1.3921238112390142
2024-04-24,25.341466150134806,16.959365609549106,14.68095733413729,14.998083290640595,6.897949889657987,9.98728777224436,4.541304379226733,3.77425086615557,1.4187866339261466,1.400548074327405
2024-04-25,25.3393449629357,17.001335883834187,14.65312222150102,14.999132791110004,6.883830760945509,9.988756463791368,4.540246536302043,3.7791768061050837,1.414590277510257,1.4004632959648247
2024-04-26,25.347580979689038,16.99902978839497,14.69006145350098,14.989322905255682,6.894683425227035,9.919139212432373,4.530757420350439,3.811237196111481,1.4163553966083817,1.4018322224296207
2024-04-29,25.33969095910193,16.99123227898247,14.685385037049592,14.998630451666529,6.890747016282458,9.928198196879876,4.529048636258862,3.8243386419425383,1.4107526452266161,1.4019761366091308
2024-04-30,25.347200483483125,17.06384466248692,14.702567778935686,14.931598687569874,6.895167320755216,9.931448324849352,4.527295584475767,3.783906627865694,1.4137235016314762,1.403247027946887
2024-05-02,25.288164122051203,17.02112453402692,14.75973915230815,14.87954797084087,6.877973914466105,10.105095692723163,4.521833146226827,3.7678938421259556,1.3792825481773137,1.3993450770534934
2024-05-03,25.29855888104266,17.080755673980534,14.773976524409596,14.887960423385548,6.874374365097623,10.025185813648008,4.52188748926622,3.7684829645870326,1.3701958672570145,1.3986219973257623
2024-05-06,25.28666473762643,17.118137109084216,14.768745309902329,14.882688849112924,6.862609189045692,10.011983621201551,4.517219508229629,3.785876014340401,1.3681446493119525,1.3979310121448767
2024-05-07,25.274647305150292,17.17605536517248,14.76336466202855,14.877266688568358,6.858413016162106,9.987854235930364,4.530902399607103,3.7604273980273826,1.3755388475956138,1.395530081757749
2024-05-08,25.276529808510805,17.269672055894294,14.744508279505016,14.750979947541806,6.841010111203663,9.95799840472339,4.627894575525616,3.767412198997174,1.3683141673753623,1.3956804507228695
2024-05-09,25.25760130778038,17.48253671855347,14.687545900006969,14.700205779164822,6.763830861101766,9.972782061646418,4.623984551630565,3.7494505297904204,1.3674234048154765,1.394638885509716
2024-05-10,25.259347585936492,17.49259183248659,14.740885341253177,14.634109660767455,6.722461043074215,9.93555347724222,4.67875365631243,3.7697341755869593,1.3718243184641246,1.394738908876337
2024-05-13,25.312607611532716,17.869016200082118,14.46311911870245,14.314193650460675,6.644219954249109,10.066655897911843,4.686161981529463,3.913875376883346,1.33371067495153,1.3964395336967503
2024-05-14,25.373246646542107,17.858159786925405,14.814173016708656,14.206905717411713,6.550771275045397,9.909249638281457,4.71400468833094,3.8285689440360398,1.35294061347323,1.3919796732450496
2024-05-16,25.391414799438643,17.899043397582094,14.614374714076876,14.510271161684551,6.475904763960328,9.748041458422547,4.721958913870675,3.9051615847867813,1.3442336532438208,1.3895955529336865
2024-05-17,25.386020822670325,17.913928887913947,14.650460962000226,14.48040139942737,6.390412754133752,9.885935618298518,4.717800079996301,3.841243118195207,1.3445175365278,1.3892788208365556
2024-05-20,25.34224239932411,18.092545491154247,14.602593515658219,14.492019491135801,6.318038295464731,9.792448708406313,4.708814811928345,3.937844680722022,1.328591048716113,1.3848615574901004
2024-05-21,25.489397447033667,18.3127784162974,14.481488210211651,14.7397011982091,6.184196597742786,9.846177520818795,4.7209485079760025,3.885081977413443,0.9461021489361985,1.3941279753609528
2024-05-22,25.49983000654597,18.337759648340043,14.421281056481714,15.023361563014086,5.947662344012119,9.63956828867285,4.714077263625735,4.0588557187193,0.9658629142998513,1.391741196288331
2024-05-23,25.46907242904231,18.76500550114001,14.286799734555977,14.856038422558127,5.920379434930785,9.7559117365,4.713201882839972,3.895441687204601,0.9493153525438413,1.388833818684379
2024-05-24,25.43805125339794,18.97430830538499,14.122497895872458,14.697963607404388,5.911850249456011,9.905918646389756,4.70826666308331,3.890388698573259,0.9637235414531813,1.3870311389847079
2024-05-27,25.483750743831067,19.00103613539901,13.959571496464784,14.490267216205307,5.920948392009547,10.162271346179022,4.716587498407724,3.89976774568706,0.9755560584667975,1.3902433673496817
2024-05-28,25.481055158664283,18.996706049371504,13.792309774097125,14.484316837166952,5.929015814719766,10.339517202616873,4.717069809117447,3.903638971294217,0.9654667565545578,1.390903626397269
2024-05-29,25.540047031877926,18.87575777531872,13.82768988236218,14.550129183899344,5.946218603707457,10.244903358992017,4.720921558661758,3.9389434678929165,0.9609774117873895,1.3944117255002897
2024-05-30,25.515017602360977,18.88987109390149,13.854195034107569,14.64734266174778,5.942697144319879,10.06539445670529,4.772921708364987,3.934575981944531,0.9651744598459605,1.4128098567015361
2024-05-31,25.52734193848088,18.908816433845672,13.806535008572684,14.58274907040523,5.942149287146998,10.155475171417413,4.778272941568572,3.9383795638462247,0.9299109170791355,1.4303696676371924
2024-06-03,25.43359834013479,19.419646912618248,13.6768303639505,14.543310017522032,5.917093675885148,9.988389067431372,4.765767982455026,3.9184681115967464,0.911940518998867,1.42495500940727
2024-06-04,25.414839355293562,19.50247396381255,13.69526823333512,14.5610208073929,5.917367915665318,9.893930899526996,4.758585760160016,3.9239611335899633,0.9080283664386244,1.4245235647849508
2024-06-05,25.42474137384697,19.562285895627383,13.634385378725526,14.56678770708805,5.91998641791307,9.872779494708256,4.760624460235846,3.938545794530494,0.8951168665874482,1.4247466107369617
2024-06-06,25.514598869307825,19.52559959239044,13.675893090990279,14.34898928752897,6.000202046036094,10.033741880456231,4.824044275160293,3.744427913842465,0.8990763258342256,1.433426718453173
2024-06-07,25.496774320297583,19.361414732081624,14.078319392711341,14.07923178790048,6.0606138829754705,10.062759845930868,4.816844298121385,3.7266855488954533,0.8866800216207867,1.4306761694650163
2024-06-11,25.49539908755306,19.145615500871944,14.401829498538424,13.965501161415256,6.076523926000183,10.054093577753575,4.812545394816283,3.7138406157444015,0.896944267910235,1.4377069693966325
2024-06-12,25.52220822116628,19.008475448144154,14.578142271544298,13.993790828434205,6.019778479555491,9.997685703512715,4.819178204381679,3.7373350450347806,0.8920520341101859,1.4313537641162086
2024-06-13,25.475445540763868,19.068590901438938,14.759934969727473,13.950363364072343,5.936167601719397,9.974633089058209,4.777388416458745,3.7378983348396533,0.8911484869618183,1.4284292949595538
2024-06-14,25.490529775601267,19.016229761356907,14.794309534041405,13.968673652271512,5.941934321049218,9.800330449427502,4.695041143373184,3.9781136979193312,0.8875272865481266,1.4273103784115453
2024-06-17,25.544516672550223,18.924536300568548,14.93155873923386,14.048328934215704,5.9573076422319895,9.730006583066352,4.573673917115119,3.9843921245759764,0.8753219393379472,1.4303571471042846
2024-06-18,25.54409958381226,18.836095044452094,15.033184916887826,14.043221413849658,5.967055573254247,9.932575520223894,4.569067168549509,3.7712652942296767,0.8734511973749168,1.4299842873659117
2024-06-19,25.55515826268951,18.84391807007176,15.057521737660934,14.03466759848975,5.966940744360846,9.835553534557187,4.567520759134252,3.834552760600728,0.8746662259527632,1.4295003064822704
2024-06-20,25.551361632630375,18.84532142548308,15.050622083064095,14.042367452206014,5.967236331294443,9.856905637992433,4.56657949774288,3.8188025788834388,0.8728288428503564,1.4279745178528869
2024-06-21,25.52311741118131,18.882363777139076,15.063178529212784,14.080158474901753,5.975970337542975,9.774880332303265,4.564492162523026,3.828721670533728,0.8789804142030405,1.4281368904590417
2024-06-24,25.51721138793262,18.88425035726522,15.084409075647645,14.15090526310433,5.976905092662716,10.50467239439713,3.745451842363759,3.817420093493563,0.8894886809663558,1.4292858121666607
2024-06-25,25.43095195751468,18.688948686442906,15.443723479350957,13.852995775070752,5.954344680997046,10.367154039328785,3.7267233617722035,4.228733744637982,0.8829395129750188,1.4234847619096653
2024-06-26,25.4059607044735,18.66609307248423,15.533884975967535,13.885829053024823,5.954977236495576,10.563880007002643,3.726379979384087,3.9582089984431432,0.8823582217223593,1.4224277510021013
2024-06-27,25.27852702954273,18.611882499356664,15.464045415269394,13.797823170698878,5.923937967909156,10.974730854180654,3.7080455267292143,3.946902848941938,0.8787498878902398,1.4153547994811315
2024-06-28,25.31084095489749,18.399536810650705,15.532887988593686,13.908804759345694,6.331235588717752,10.365841402087081,3.7151714279768893,4.025049185543138,0.8829620237052391,1.5276698584823258
2024-07-02,25.2648770027249,18.36215506940607,15.666592724725561,13.975761299346098,6.348063059393656,10.219110460136353,3.708854270993541,3.9721416988399696,0.8872151357084551,1.595229278725397
2024-07-03,25.275222483656712,18.36112852208391,15.688048228959511,13.890573630048205,6.352775007316939,10.213040825671174,3.7092751300042996,4.025546608061972,0.8882571678937076,1.5961323963035734
2024-07-04,25.40597470515144,18.317744989141836,15.76370282959458,13.96468112878566,6.387424300150733,9.984925063362628,3.728445945159562,3.954672737038098,0.8903465548810789,1.6020817467343826
2024-07-05,25.34830356427268,18.568614242958372,15.732382346990011,13.92344082661922,6.357387457347381,9.938510308227457,3.72119896506596,3.940520424157283,0.8719943334823568,1.5976475308792784
2024-07-08,25.35148570257228,18.542092036756276,15.809895002342685,13.947667103971382,6.367154395978536,9.820972332286736,3.7220871042129513,3.939986081700237,0.8868703074727745,1.611789932706135
2024-07-09,25.348551192989742,18.54973984160082,15.817522773815568,13.986216154591387,6.373109837196157,9.707566915201774,3.7228302140623377,3.9470228133222776,0.8965356535254045,1.6509046036945283
2024-07-10,25.3211499673672,18.66067311052394,15.830920357117662,13.989787405206327,6.372420255968827,9.61913826755404,3.719306202261737,3.937581357938283,0.8917966058856092,1.6572264701763681
2024-07-11,25.551712331215278,18.60733651550397,16.043210786004806,14.110714580799733,6.041699425780391,9.359467918559393,3.7539973761039347,3.950261836773741,0.9028609186407632,1.6787383106179923
2024-07-12,25.33595719476358,18.636284407951063,15.91743842452223,13.952408981839708,5.996011133995353,9.962347893215954,3.721574040708875,3.916922637629471,0.8903223015891051,1.6707329837846587
2024-07-15,25.334573511004443,18.69959876950215,15.951033319110532,13.910070132208743,6.001290644465548,9.919464935831172,3.7207001045747665,3.9095922434558323,0.8835120036074097,1.670164336239404
2024-07-16,25.356528107311014,18.713053323539803,15.953231365820866,13.88421439667549,6.002473431339457,9.892855953243105,3.7246611129215434,3.9225850050662605,0.8799341539903787,1.670463150092085
2024-07-17,25.354391987761176,18.71600621466179,15.958630107156536,13.921849858126553,6.011854569043992,9.832199217429766,3.7296678336435947,3.923652670259121,0.8815492744800406,1.6701982674374343
2024-07-18,25.34864971250415,18.618349734811527,15.975450944590408,14.016883782035277,6.0129586257545515,9.79918146515986,3.724118338585121,3.942621021382722,0.8894802811613512,1.672306094015034
2024-07-19,25.34711247280589,18.622227763271145,15.97529834659829,14.019453532239618,6.013363657826705,9.796013436172018,3.724072008089681,3.941528623739763,0.8886740449252641,1.6722561143316284
2024-07-22,25.02654135083442,19.72156795335508,15.768007232373188,13.844058339197804,5.93786653489458,9.623657102593453,3.676663904164186,3.8710476497995074,0.8797371431106734,1.6508527896771072
2024-07-23,25.02368443984773,19.772546326313623,15.78313812205856,13.898272947141738,5.943152987226441,9.50424108832754,3.6784888193167817,3.862775212577927,0.8830357210190185,1.6506643361706435
2024-07-24,25.024863721392887,19.76872098823247,15.784834089753122,13.91786186270406,5.940727399187873,9.481291169558052,3.6788715726405763,3.8687856658758615,0.8835790945273458,1.6504644361277556
2024-07-25,25.02916965027962,19.73745785600465,15.80880583562238,13.938080256135759,5.94689713805556,9.441853764622753,3.6814968242549164,3.8746409651870555,0.8909338921202286,1.6506638177170758
2024-07-26,25.055022243437296,19.68555128257022,15.832910209106805,13.997725092468501,5.959573977708417,9.349294307582207,3.6759746009433276,3.899868797097436,0.8918038571963999,1.6522756318893888
2024-07-29,25.04881025255696,19.627123587538165,15.886823332018677,14.045573286252708,5.978067101290432,9.342688273703711,3.6802722217015233,3.844520033143381,0.8943956119630383,1.6517262998314008
2024-07-30,25.05746381092348,19.60209459768501,15.921129350708771,14.0460616005602,5.982647898076761,9.565087768367311,3.6799160425905844,3.596197917518693,0.8971718324049631,1.6522291811642247
2024-07-31,25.043877024005027,19.56623774834733,15.943577203064436,14.061060792878816,5.988564653608265,9.57793210229071,3.67771877205934,3.586923611945651,0.9019448384499753,1.652163253350453
2024-08-01,25.068709470124816,19.447707132425645,15.933709347967866,14.165041484821955,6.005134345918743,9.355646285225788,3.684329339373539,3.7779063870834406,0.9062604825512928,1.6555557245069141
2024-08-02,25.074544498404506,19.450888743911968,15.93928044501795,14.151274183887624,6.012975052848905,9.515971259203122,3.684495086366129,3.6143108501646184,0.9002254490301889,1.656034431164994
2024-08-05,25.086897856946024,19.45824867487527,15.96495830644294,14.15858649088613,6.028660394417522,9.422186665989988,3.6859135980535527,3.636082652747448,0.901793363724299,1.6566719959168308
2024-08-06,25.113499713047275,19.385497724492616,15.976885932172602,14.181238701472942,6.0375750602761835,9.427160975055418,3.6891182535706473,3.6264322650859326,0.9042476472458131,1.6583437275805717
2024-08-07,25.17164149463984,19.170857972334748,16.044914225971514,14.270473787170701,6.0470783353870985,9.381320756390291,3.696816151596362,3.6509575442968774,0.9047804198573959,1.6611593123551716
2024-08-08,25.16424336985848,19.143639162745455,16.08830426045948,14.266674988603667,6.053969824211651,9.39816702407968,3.6953617980643956,3.6262457584348926,0.9027142197359764,1.6606795938063195
2024-08-09,25.170315625437528,19.13588622783056,16.099531563003154,14.262747914467397,6.059216891086992,9.374135713090375,3.6960240035278584,3.6412048908382775,0.9006822853683674,1.660254885349493
2024-08-12,24.08491620140133,22.372079082271,15.407628796895354,13.65245747908669,5.799904417188351,9.205323897839534,3.536828401892813,3.489494046112782,0.8627066377899306,1.58866103952221
2024-08-13,24.090912914820276,22.34787406619225,15.425288549622632,13.669309952453872,5.799929109488973,9.177872376957042,3.540177496181966,3.4957935397140747,0.8644025286749109,1.5884394658940024
2024-08-14,24.054374891032154,22.439984983698842,15.423459944103415,13.665769671786713,5.794213446052095,9.158312232069608,3.536471908305453,3.477058714557307,0.8643238848685734,1.5860303235258393
2024-08-15,24.046331559705543,22.422114645582866,15.430396297171905,13.660724311848197,5.785843016086795,9.189850256571862,3.5368365121949776,3.4777572285932568,0.8648086298729031,1.5853375423716964
2024-08-16,24.04747202514441,22.410169669974348,15.457675395983031,13.679173047091181,5.78778048003786,9.126670848586222,3.5389752835900254,3.483958440961924,0.8803098881010212,1.5878149205299756
2024-08-19,24.056206132327315,22.372376118213523,15.4701200408354,13.688730672237911,5.7906654175213434,9.148756316240686,3.5400611657077348,3.467405922242073,0.8773760966672872,1.5883021180067225
2024-08-20,24.067457849219224,22.37132449856838,15.475127597352046,13.681235107778564,5.7927781018587,9.112014216556592,3.5417602332464013,3.488739792043414,0.8806640981949493,1.5888985051817284
2024-08-21,24.08907281861063,22.3657771836777,15.493644285661498,13.679663580148022,5.794205700214696,9.094123929351627,3.5456162278910512,3.4724671373644793,0.8750221826421297,1.5904069544381643
2024-08-22,24.06569851416698,22.37015760011538,15.511846658280612,13.714538256994935,5.797689188251379,9.046113588254876,3.562401510844308,3.4612244502412834,0.8815722892069042,1.588757943643344
2024-08-23,24.087005342518257,22.350309081328685,15.556523323581217,13.735926778387034,5.80453528175057,8.985595087271243,3.548689417238597,3.458533137879405,0.8837653580522487,1.589117191992738
2024-08-26,24.119328322794146,22.30935619909809,15.61378442151002,13.762461303734602,5.815249415929429,8.889083695200412,3.5577811179264356,3.46188699846681,0.8790554694357938,1.5920130559042587
2024-08-27,24.138528280340587,22.26176700512508,15.618676839698248,13.810872205764163,5.828925882739301,8.839896593222901,3.5663036907546406,3.461225355876268,0.8803430500870415,1.5934610963917695
2024-08-28,24.169277918328586,22.255198027337983,15.576953904175147,13.692127043784533,5.849425647903236,8.959057633676045,3.5658911656136625,3.4608645516063214,0.8769521893248188,1.594251918249669
2024-08-29,24.156737927770912,22.249650243298806,15.576181256557517,13.713326625389117,5.867234096513239,8.934407364397007,3.555948525448137,3.4560034047364554,0.8970531554541613,1.593457400434653
2024-08-30,24.176456322993857,22.237131881654413,15.59032017187581,13.701206309810903,5.882886208501701,8.907499917163724,3.558630542542097,3.4543897190328807,0.896847427515173,1.5946314989094383
2024-09-02,24.08349963240224,22.205284084692035,15.529368597530297,13.636069904149931,5.866168221099438,9.202330454874334,3.5491154007096446,3.448921544539991,0.8925288548692922,1.5867133051327964
2024-09-03,24.104392314126176,22.123244256124288,15.563446445686857,13.635394946914381,5.86770597629193,9.204523897526633,3.5494406643147034,3.4653595142239957,0.90084654115894,1.5856454436320968
2024-09-04,24.15492851504915,22.132882599732497,15.676871049700674,13.675282231795222,5.880913041362671,8.961110046212042,3.5774958698503077,3.450309973837133,0.9010708220616205,1.5891358503986837
2024-09-05,24.161240072954936,22.11270555901035,15.6768119073941,13.678490163865092,5.882956520447619,8.959082627048693,3.5828443478935865,3.4604608790386036,0.8958202027993143,1.5895877195477088
2024-09-09,24.171799907997126,22.024586497158936,15.682956843654598,13.690556652954772,5.891961591635526,8.989410393481863,3.5752888142176613,3.477116940973099,0.9050252250669405,1.5912971328594774
2024-09-10,24.198859549384135,21.94337048512084,15.786667119936546,13.722756306248998,5.901690235532428,8.902229477203102,3.5796952706335516,3.4612176306305593,0.9104761694764815,1.593037755833356
2024-09-11,24.19923263709736,21.800070193961506,15.857678467078376,13.774050876356538,5.909856783903758,8.941668830378982,3.5584858370385177,3.4533315095315356,0.9126237283191649,1.5930011363342595
2024-09-12,24.16566152657548,21.686507320166903,15.966423601498859,13.82200057503675,5.918960466971815,8.918702447591915,3.554699219832026,3.448260572608739,0.9247744792078048,1.5940097905097075
2024-09-13,24.182741173518732,21.52872441142368,16.044792086166517,13.907886434047533,5.960357030459025,8.843492934090596,3.5632465936030977,3.447994447206833,0.9240117295727173,1.5967531599112659
2024-09-16,24.22392342756382,21.554570799362857,16.05657655042411,13.842425299878142,5.972319323637492,8.715103380486818,3.638414388620338,3.454840249104618,0.9429536234908706,1.5988729574309295
2024-09-17,24.165705651195054,21.528073944129105,15.99328154859672,13.807036845456027,5.966045956977047,8.926201691772054,3.6254776449553487,3.458809513135603,0.9338959128580425,1.5954712909250008
2024-09-19,24.225184579694613,21.543918181486383,16.03264573118806,13.841020035070894,5.979924053530484,8.729263660636102,3.634649046053267,3.468872859639417,0.945061628547114,1.599460224153662
2024-09-20,24.219402180912834,21.53611212878038,16.028818839762746,13.837716270877639,5.975768989248845,8.745096031394564,3.633781478248078,3.478521686717792,0.9457039509718853,1.5990784430852358
2024-09-23,24.265002875287944,21.520400159781357,15.951983033866721,13.80134983522921,5.976896374294302,8.825913749197442,3.6485732731552853,3.4732257785116327,0.9359321209630076,1.6007227997130995
2024-09-24,24.256065215351416,21.683117635878432,15.890738484964679,13.709717139950516,5.932468073012468,8.88332584106093,3.645576024381885,3.470523212697965,0.9281146155999765,1.6003537571017319
2024-09-25,24.23601543203137,21.728843644884023,15.91370510884593,13.672105773482121,5.915940656736918,8.906154485780775,3.640654904241128,3.4655649081248443,0.9233498802562695,1.5976652056166218
2024-09-26,24.292319860542243,21.788467055437483,15.936900183225688,13.501030680845558,5.904942171967359,8.907236591326448,3.6480162268077896,3.495314146302645,0.9228916430147351,1.6028814405300504
2024-09-27,24.3443924982319,21.948842428863337,15.928943266695436,13.16912335369661,5.969143841382815,8.936493545587295,3.6618971311482404,3.5101019221797927,0.9217413665093035,1.6093206457052727
2024-09-30,24.36591033993541,21.80952751541827,15.9244406692357,13.149587573499527,5.939687402453537,9.116820938752308,3.658054689064985,3.5049870637548683,0.9193414018403876,1.6116424060450052
2024-10-02,24.452087701478558,22.03482657832495,15.847621852416038,12.784764025528874,5.888822271853219,9.288553178714206,3.658297103273711,3.5101790111711995,0.9213356940281464,1.6135125832110981
2024-10-03,24.509265799670963,22.47336503092347,15.820542239656099,12.734804916776838,5.851113991642113,8.836567943696064,3.6487815263981602,3.5207491121488146,0.9864222899352366,1.6183871491522444
2024-10-04,24.578849501093064,22.599759605522557,15.867087899367291,12.772272020442788,5.817534726124472,8.537915732492493,3.711659544500708,3.523406038323068,0.9679244336615935,1.623590498471968
2024-10-07,24.555263797848394,22.586346669159195,15.851943371991553,12.760081376230644,5.819108640970173,8.723574651414799,3.632184689173267,3.506231491032969,0.9448011342891027,1.6204641778899047
2024-10-08,24.54845770801877,22.686298101734263,15.855286799546416,12.762772680802861,5.812072513120453,8.646416380914749,3.6330769346821743,3.4875416362300493,0.9464512462635543,1.6216259986867099
2024-10-09,24.529943140962548,22.71029077658926,15.84459081088266,12.754162904540989,5.7763808477021685,8.68706360569001,3.63598423503592,3.4866027402002584,0.9524947312400932,1.6224862071560895
2024-10-10,24.5596599269406,22.73559600677983,15.73378508383962,12.602932228027461,5.865491213330859,8.641641939899124,3.657188172962366,3.6553600091563743,0.9722074575358968,1.5761379615278706
2024-10-14,24.455686184817555,22.721448590424647,15.718761921015592,12.508892475674394,6.055273053328409,8.73422178498917,3.646248920104083,3.6185681484565047,0.9659558240556264,1.5749430971340188
2024-10-15,24.49782307877842,22.586244165014254,15.703617687311539,12.605027998205323,6.07422961700958,8.800155866806648,3.6524375994809914,3.620031049400955,0.8821878114329496,1.5782451265593447
