date,CSC SECURITIES (HK) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.2058237370416278,0.0,0.0,0.0,0.0,0.2058237370416278
2024-03-04,0.0,0.0,0.0,0.2058237370416278,0.0,0.0,0.17152177139027638,0.0,0.3773455084319042
2024-03-11,0.0,0.0,0.0,0.2058237370416278,0.0,0.0,0.17165957677703877,0.0,0.37748331381866657
2024-03-14,0.0,0.0,0.0,0.20580076947716738,0.0,0.0,0.17032745803833552,0.0,0.3761282275155029
2024-03-20,0.0,0.0,0.0,0.2057846921820451,0.0,0.0,0.1700518472648107,0.0,0.3758365394468558
2024-03-22,0.0,0.0,0.0,0.2057846921820451,0.0,0.0,0.17007481482927111,0.0,0.3758595070113162
2024-03-25,0.0,0.0,0.0,0.20532534089283708,0.0,0.0,0.1698451391846671,0.0,0.37517048007750414
2024-03-26,0.0,0.0,0.0,0.20532534089283708,0.0,0.0,0.1718203497282616,0.0,0.37714569062109865
2024-03-27,0.0,0.0,0.47320073057764656,0.20532534089283708,0.0,0.0,0.1777919164879659,0.0,0.8563179879584496
2024-03-28,0.0,0.0,0.47320073057764656,0.20532534089283708,0.0,0.0,0.1810073755124221,0.0,0.8595334469829057
2024-04-02,0.0,0.0,0.47320073057764656,0.20532534089283708,0.0,0.0,0.18215575373544216,0.0,0.8606818252059257
2024-04-03,0.0,0.0,0.47320073057764656,0.20516456794161425,0.0,0.0,0.1881962231885277,0.0,0.8665615217077884
2024-04-08,0.0,0.0,0.47320073057764656,0.20488895716808944,0.0,0.0,0.18973505000737456,0.0,0.8678247377531105
2024-04-09,0.0,0.0,0.47320073057764656,0.20488895716808944,0.0,0.0,0.1904240769411866,0.0,0.8685137646869225
2024-04-10,0.0,0.0,0.47320073057764656,0.20488895716808944,0.0,0.0,0.19067672015025103,0.0,0.8687664078959869
2024-04-11,0.0,0.0,0.47320073057764656,0.20488895716808944,0.0,0.21185164323695346,0.19081452553701342,0.0,1.0807558565197029
2024-04-12,0.0,0.0,0.47320073057764656,0.20502676255485186,0.2166300679905044,0.25371988255118827,0.19161839029312747,0.07347902653506756,1.413674860502386
2024-04-15,0.0,0.0,0.47320073057764656,0.20502676255485186,0.2166300679905044,0.2535131744710446,0.19161839029312747,0.07347902653506756,1.4134681524222423
2024-04-16,0.0,0.0,0.47320073057764656,0.20502676255485186,0.2166300679905044,0.25264040702154933,0.1923303847913999,0.07347902653506756,1.4133073794710196
2024-04-17,0.0,0.0,0.47320073057764656,0.20502676255485186,0.21594104105669237,0.25264040702154933,0.19462714123744004,0.07347902653506756,1.4149151089832477
2024-04-18,0.0,0.0,0.47320073057764656,0.20504973011931227,0.21594104105669237,0.25264040702154933,0.19467307636636083,0.07347902653506756,1.414984011676629
2024-04-19,0.0,0.0,0.47320073057764656,0.20502676255485186,0.21594104105669237,0.21102896804554636,0.19478791418866284,0.11509046551107056,1.4150758819344706
2024-04-22,0.0,0.0,0.47320073057764656,0.20504973011931227,0.21594104105669237,0.21102896804554636,0.1957984870249205,0.11509046551107056,1.4161094223351887
2024-04-24,0.0,0.0,0.47320073057764656,0.20504973011931227,0.21594104105669237,0.21102896804554636,0.1958214545893809,0.11509046551107056,1.416132389899649
2024-04-26,0.0,0.0,0.47320073057764656,0.20504973011931227,0.21594104105669237,0.21102896804554636,0.1960511302339849,0.11509046551107056,1.416362065544253
2024-05-07,0.0,0.0,0.47320073057764656,0.20504973011931227,0.21594104105669237,0.21102896804554636,0.19885317309815387,0.11509046551107056,1.419164108408422
2024-05-08,0.0,0.0,0.47320073057764656,0.20504973011931227,0.21594104105669237,0.21102896804554636,0.20000155132117392,0.11509046551107056,1.420312486631442
2024-05-10,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.21102896804554636,0.2005527728682235,0.11509046551107056,1.4209096433074124
2024-05-13,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.2083417630036794,0.2011269619797336,0.11509046551107056,1.4187966273770554
2024-05-14,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.2083417630036794,0.2013566376243376,0.11509046551107056,1.4190263030216594
2024-05-20,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.2083417630036794,0.20140257275325837,0.11509046551107056,1.4190722381505805
2024-05-21,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.208433633261521,0.20209159968707044,0.11509046551107056,1.4198531353422341
2024-05-22,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.2084106656970606,0.20248204828289726,0.11509046551107056,1.4202206163736004
2024-05-24,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.2084106656970606,0.20252798341181805,0.11509046551107056,1.4202665515025212
2024-05-27,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.2084106656970606,0.20255095097627845,0.11509046551107056,1.4202895190669818
2024-05-28,0.0,0.0,0.4732696332710278,0.20502676255485186,0.21594104105669237,0.20836473056813984,0.20296436713656568,0.11509046551107056,1.420657000098348
2024-05-30,0.0,0.0,0.4732696332710278,0.20516456794161425,0.21594104105669237,0.2083605734389725,0.20296436713656568,0.11509046551107056,1.4207906483559432
2024-05-31,0.0,0.0,0.4732696332710278,0.20532534089283708,0.21594104105669237,0.2083605734389725,0.20312514008778848,0.11509046551107056,1.4211121942583889
2024-06-03,0.0,0.0,0.47333853596440895,0.20539424358621827,0.21594104105669237,0.2083605734389725,0.20312514008778848,0.11509046551107056,1.421249999645151
2024-06-04,0.0,0.0,0.47333853596440895,0.20539424358621827,0.21594104105669237,0.2083605734389725,0.2031481076522489,0.11509046551107056,1.4212729672096116
2024-06-06,0.0,0.0,0.47333853596440895,0.20539424358621827,0.21594104105669237,0.2083605734389725,0.2031710752167093,0.11509046551107056,1.421295934774072
2024-06-12,0.0,0.0,0.47333853596440895,0.20539424358621827,0.21594104105669237,0.2083605734389725,0.20163224839786242,0.11509046551107056,1.4197571079552251
2024-06-13,0.0,0.0,0.47333853596440895,0.2054401787151391,0.21594104105669237,0.2083605734389725,0.20163224839786242,0.11509046551107056,1.4198030430841457
2024-06-14,0.0,0.0,0.47333853596440895,0.20548611384405988,0.21594104105669237,0.2083605734389725,0.20163224839786242,0.11509046551107056,1.4198489782130665
2024-06-17,0.0,0.0,0.47320073057764656,0.20548611384405988,0.21594104105669237,0.2083605734389725,0.20163224839786242,0.11509046551107056,1.419711172826304
2024-06-20,0.0,0.0,0.47320073057764656,0.20548611384405988,0.21594104105669237,0.20808496266544765,0.20163224839786242,0.11509046551107056,1.4194355620527794
2024-06-21,0.0,0.0,0.47320073057764656,0.20548611384405988,0.21594104105669237,0.20808496266544765,0.20167818352678318,0.11509046551107056,1.4194814971817002
2024-06-24,0.0,0.0,0.47320073057764656,0.20525643819945585,0.21594104105669237,0.20808496266544765,0.20220643750937245,0.11509046551107056,1.4197800755196854
2024-06-25,0.0,0.0,0.47320073057764656,0.20525643819945585,0.21594104105669237,0.20808496266544765,0.20264282123412003,0.11509046551107056,1.420216459244433
2024-06-26,0.0,0.0,0.47320073057764656,0.20525643819945585,0.21594104105669237,0.20601788186401154,0.2054678316627494,0.11509046551107056,1.4209743888716262
2024-07-02,0.0,0.0,0.47320073057764656,0.20525643819945585,0.21594104105669237,0.20601788186401154,0.2051233181958434,0.11509046551107056,1.4206298754047202
2024-07-03,0.0,0.0,0.47320073057764656,0.20514160037715384,0.21594104105669237,0.20601788186401154,0.2052381560181454,0.11509046551107056,1.4206298754047202
2024-07-04,0.0,0.0,0.47320073057764656,0.20509566524823308,0.21594104105669237,0.20601788186401154,0.2052381560181454,0.11509046551107056,1.4205839402757996
2024-07-05,0.0,0.0,0.47320073057764656,0.20509566524823308,0.21594104105669237,0.20601788186401154,0.20454912908433337,0.11509046551107056,1.4198949133419876
2024-07-15,0.0,0.0,0.4711336497762104,0.20509566524823308,0.21594104105669237,0.20055160152243606,0.20496254524462057,0.11509046551107056,1.412774968359263
2024-07-16,0.0,0.0,0.4711336497762104,0.20530237332837667,0.21594104105669237,0.19919651521927237,0.2050314479380018,0.11509046551107056,1.4116954928296244
2024-07-18,0.0,0.0,0.4711336497762104,0.20530237332837667,0.21594104105669237,0.19919651521927237,0.20480177229339774,0.11509046551107056,1.4114658171850203
2024-07-22,0.0,0.0,0.45252992256328545,0.20530237332837667,0.21594104105669237,0.19919651521927237,0.20480177229339774,0.11509046551107056,1.3928620899720952
2024-07-24,0.0,0.0,0.45252992256328545,0.20530237332837667,0.20902780415411162,0.19919651521927237,0.20480177229339774,0.11509046551107056,1.3859488530695143
2024-07-31,0.0,0.0,0.45252992256328545,0.20530237332837667,0.20902780415411162,0.19889793688128718,0.20480177229339774,0.11509046551107056,1.3856502747315294
2024-08-01,0.0,0.0,0.45252992256328545,0.20530237332837667,0.20902780415411162,0.19889793688128718,0.19375437378794477,0.11509046551107056,1.3746028762260762
2024-08-12,0.0,0.0,0.45252992256328545,0.21714885933653594,0.20902780415411162,0.19889793688128718,0.19375437378794477,0.11509046551107056,1.3864493622342355
2024-08-13,0.0,0.0,0.45252992256328545,0.21714885933653594,0.20902780415411162,0.19889793688128718,0.19306534685413274,0.11509046551107056,1.3857603353004235
2024-08-20,0.0,0.0,0.45252992256328545,0.21714885933653594,0.20902780415411162,0.19889793688128718,0.19272083338722673,0.11509046551107056,1.3854158218335175
2024-08-21,0.0,0.0,0.45252992256328545,0.21691918369193194,0.20902780415411162,0.19889793688128718,0.19272083338722673,0.11509046551107056,1.3851861461889134
2024-08-29,0.0,0.0,0.45252992256328545,0.21691918369193194,0.20902780415411162,0.19889793688128718,0.19134277951960266,0.11279370906503045,1.381511335875249
2024-09-10,0.0,0.0,0.45252992256328545,0.21981309681394248,0.20902780415411162,0.19281153229928086,0.19134277951960266,0.11279370906503045,1.3783188444152534
2024-09-12,0.0,0.0,0.45252992256328545,0.22185721005091819,0.20902780415411162,0.18821801940720062,0.19134277951960266,0.11279370906503045,1.375769444760149
2024-09-16,0.0,0.0,0.45252992256328545,0.222017983002141,0.20902780415411162,0.18821801940720062,0.19134277951960266,0.11279370906503045,1.3759302177113717
2024-09-23,0.0,0.0,0.45252992256328545,0.222017983002141,0.20902780415411162,0.18734525195770535,0.19134277951960266,0.11279370906503045,1.3750574502618764
2024-09-25,0.0,0.0,0.45252992256328545,0.22293668558055704,0.20902780415411162,0.18734525195770535,0.18743829356133443,0.11279370906503045,1.3720716668820243
2024-09-27,0.0,0.0,0.45252992256328545,0.22293668558055704,0.20902780415411162,0.18734525195770535,0.18746126112579484,0.11279370906503045,1.3720946344464846
2024-10-02,0.0,0.0,0.45252992256328545,0.2233501017408443,0.20902780415411162,0.18734525195770535,0.18936756897600812,0.11279370906503045,1.3744143584569852
2024-10-03,0.0,0.0,0.45252992256328545,0.2233501017408443,0.20902780415411162,0.18734525195770535,0.1900565959098202,0.11279370906503045,1.3751033853907972
2024-10-04,0.0,0.0,0.45252992256328545,0.22649665807191927,0.20902780415411162,0.18734525195770535,0.18821919075298807,0.11279370906503045,1.3764125365650401
2024-10-07,0.0,0.0,0.45252992256328545,0.22649665807191927,0.20902780415411162,0.18736821952216576,0.1883110610108297,0.11279370906503045,1.376527374387342
2024-10-08,8.611488821130104,0.0,0.45252992256328545,0.22858670643781578,0.20902780415411162,0.18736821952216576,0.1885177690909733,0.11279370906503045,9.990312951963485
2024-10-09,8.611718496774706,0.0,0.45252992256328545,0.22856373887335538,0.20902780415411162,0.18736821952216576,0.19122794169730065,0.11279370906503045,9.993229832649957
2024-10-10,8.611718496774706,0.0,0.45252992256328545,0.22849483617997413,0.20902780415411162,0.18736821952216576,0.19180213080881067,0.11279370906503045,9.993735119068086
2024-10-14,8.611718496774706,0.0,0.45252992256328545,0.22849483617997413,0.20902780415411162,0.18736821952216576,0.19182509837327108,0.11279370906503045,9.993758086632546
2024-10-15,8.611718496774706,0.0,0.45252992256328545,0.23074565749709347,0.20902780415411162,0.18736821952216576,0.19368547109456358,0.11279370906503045,9.997869280670956
2024-10-17,8.611718496774706,0.0,0.45252992256328545,0.23074565749709347,0.20902780415411162,0.18736821952216576,0.19306534685413274,0.11279370906503045,9.997249156430527
2024-10-18,8.611718496774706,0.0,0.45252992256328545,0.23074565749709347,0.20902780415411162,0.18736821952216576,0.1884718339620525,0.11279370906503045,9.992655643538447
2024-10-21,8.611718496774706,0.0,0.45252992256328545,0.23074565749709347,0.20902780415411162,0.18736821952216576,0.18755313138363644,0.11279370906503045,9.991736940960031
2024-10-23,8.611718496774706,0.0,0.45252992256328545,0.23079159262601426,0.20902780415411162,0.18736821952216576,0.18569275866234394,0.11279370906503045,9.989922503367659
2024-10-29,8.611718496774706,0.0,0.45252992256328545,0.22210985325998261,0.20902780415411162,0.1960499588881974,0.18569275866234394,0.11279370906503045,9.989922503367659
2024-10-30,8.611718496774706,0.0,0.45252992256328545,0.2232582314830027,0.20902780415411162,0.1960499588881974,0.18569275866234394,0.11279370906503045,9.991070881590678
2024-10-31,8.611718496774706,0.0,0.45252992256328545,0.22252326942026984,0.20902780415411162,0.1960499588881974,0.18339600221630384,0.11279370906503045,9.988039163081904
2024-11-04,8.611718496774706,0.0,0.45252992256328545,0.22252326942026984,0.20902780415411162,0.1960499588881974,0.18220168886436297,0.11279370906503045,9.986844849729964
2024-11-05,8.611718496774706,0.0,0.45252992256328545,0.2224313991624282,0.20902780415411162,0.1960499588881974,0.18220168886436297,0.11279370906503045,9.986752979472122
2024-11-11,8.611718496774706,0.0,0.45252992256328545,0.22236249646904704,0.20902780415411162,0.1960499588881974,0.1812829862859469,0.11279370906503045,9.985765374200325
2024-11-13,8.611718496774706,3.752027265380066,0.45252992256328545,0.22236249646904704,0.20902780415411162,0.1960499588881974,0.1812829862859469,0.11279370906503045,13.73779263958039
2024-11-14,8.611718496774706,3.752027265380066,0.45252992256328545,0.22236249646904704,0.20902780415411162,0.1960499588881974,0.18018054319184765,0.11279370906503045,13.736690196486293
2024-11-15,8.611718496774706,3.752027265380066,0.45252992256328545,0.22236249646904704,0.20902780415411162,0.1960499588881974,0.17857281367961955,0.11279370906503045,13.735082466974063
2024-11-18,8.611718496774706,3.752027265380066,0.45252992256328545,0.26477171379658204,0.20902780415411162,0.1960499588881974,0.17857281367961955,0.11279370906503045,13.777491684301598
2024-11-19,8.611718496774706,3.752027265380066,0.45252992256328545,0.26477171379658204,0.20902780415411162,0.1960499588881974,0.17834313803501556,0.11279370906503045,13.777262008656995
