date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MERRILL LYNCH FAR EAST LTD,THE CORE SECURITIES COMPANY LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,BOCI SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-05-20,17.46825163050112,20.8590755885907,17.027288813219528,12.247438454692599,10.08791806316994,6.499444717824851,6.814668419862683,1.567464008021603,3.7161090252058187,3.71234127891116
2024-05-21,17.539913211787916,20.811382581818975,17.039124096528614,12.252745206893607,10.093909995905065,6.509487360128402,6.7526798323625155,1.5681431821285268,3.7186647151191514,3.7139498173272245
2024-05-22,17.54694979243049,20.816694492030102,17.018631172546257,12.25058511295289,10.093751097030657,6.56054212397711,6.723061277725531,1.5678667268094373,3.708825712293691,3.713092492203835
2024-05-23,17.550484636463924,20.815988991371952,17.010053440444572,12.248103947358475,10.094002155144844,6.570352783238355,6.723049855873646,1.5675491797744738,3.708074547294781,3.712340463034976
2024-05-24,17.591926952840076,20.806390624753302,17.000018525848787,12.243210727891181,10.090104486300037,6.5623291114958375,6.719014251220405,1.5669229308305246,3.7065931406510275,3.7134892481688233
2024-05-27,17.59776398622763,20.807927492006204,16.994894182059717,12.243797377259298,10.09187023398658,6.555759803774352,6.719336201528413,1.566998011981024,3.7067707468829347,3.714881964293847
2024-05-28,17.650819483334423,20.815920284134513,16.99418487730464,12.169824319325974,10.09997293219475,6.5505947050256,6.719263318122024,1.5679101348973725,3.7089283951492567,3.722581550511444
2024-05-29,17.634775109692416,20.81288412571008,16.956912495860564,12.166628387544662,10.099750901222796,6.599033853917241,6.725464861665713,1.5674983841852115,3.7080218984283673,3.729029981772949
2024-05-30,17.64900332072667,20.804577459621918,16.949399465471867,12.164337223185807,10.097916458456577,6.605080784893809,6.727168202307114,1.5672031999882416,3.707323620536998,3.7279902648109977
2024-05-31,137.45510376758583,161.9271277741866,131.970569841445,94.71335656213705,78.624419674061,51.44601930828616,52.355618269822,12.202479490858257,28.86577850652456,29.026692102732277
2024-06-03,17.666844678900784,20.795645575463254,16.95271795665658,12.163376669117113,10.097321552589019,6.605706567553221,6.71691825233253,1.5670794461508888,3.707030872586794,3.727358428649815
2024-06-04,17.680674920858795,20.737424024753384,16.95707333470635,12.172898598211852,10.105293643457355,6.615943559143014,6.722176497725544,1.5683062123506035,3.7099328697937377,3.7302763389993645
2024-06-05,17.679835958077437,20.732882613084954,16.949333192763095,12.169717487290127,10.100492008163645,6.6411576812535,6.720419809381994,1.5678963710970626,3.7089633629933854,3.7293015158948015
2024-06-06,17.69641217918247,20.719910837464024,16.94267319346655,12.169832537252574,10.096873506883485,6.648918552111108,6.721833884358331,1.5679111936612515,3.7089984267568683,3.7266356888633325
2024-06-07,17.70125287406006,20.721942881011895,16.943303120651347,12.171303724935061,10.097081069931415,6.664850220844692,6.7226464739469,1.5681007354341798,3.6824327044899325,3.7270861946945177
2024-06-11,17.687032244520545,20.71402588317433,16.921852603154,12.163846106597337,10.083267566079131,6.705042496354566,6.7455249083922375,1.5671399265459736,3.6805138684418677,3.7317543967400106
2024-06-12,17.685492420356393,20.70392150847316,16.912280837109233,12.162787128250658,10.079892666462936,6.732061344023384,6.744937646373929,1.5670034921292697,3.680193444748805,3.731429512072231
2024-06-13,17.722325631268763,20.630415876524328,16.914416432387682,12.167867536108801,10.078769269603702,6.7447306938302125,6.741543525347031,1.5676580309920491,3.69928487017633,3.7329881337611037
2024-06-14,17.740680411894246,20.624113792351935,16.911961495897888,12.166101507577057,10.075551284358252,6.742401644870036,6.740565066452862,1.5674305031361997,3.6987479607623843,3.7324463326991406
2024-06-17,17.744022568032403,20.622008561656237,16.931458888742565,12.175899161176272,10.076031004201322,6.698917487930616,6.745993405312517,1.568692792547562,3.7017266512860325,3.735249479114474
2024-06-18,17.755907245556276,20.442346916308964,17.12539474000029,12.180297878043636,10.072371918041478,6.694781808053802,6.748430491443591,1.5692595051455351,3.6815718762938627,3.7296376211125652
2024-06-19,17.76478450142242,20.463093538411723,17.179196083582546,12.190563684834471,10.07470568942412,6.586109145728322,6.735584270499297,1.570582109489518,3.70287050825743,3.732510468350155
2024-06-20,17.786678729793262,20.483563719419614,17.163174068420634,12.181559665743375,10.077686291719527,6.5545065322458544,6.739123711102262,1.5720389130484094,3.7063051296643272,3.7353632388427336
2024-06-21,17.802125218390607,20.49588925877382,17.180731457777483,12.187963095241226,10.07709036860989,6.5664873077291075,6.67458709570004,1.5728652801659047,3.7042567216037705,3.7380041960081503
2024-06-24,17.800887471295766,20.491143637287237,17.172337026895207,12.186188275062229,10.071897753608576,6.603189291119752,6.660136752827767,1.5726362383632453,3.7037173050067302,3.7378662485334924
2024-06-25,17.804521802111285,20.685624149992616,16.97472071698629,12.185940666829,10.068916207955198,6.606102936481941,6.659662781110669,1.572604284345163,3.703642050064202,3.7382644041236293
2024-06-26,17.82169067647206,20.776093773434965,16.962318229638154,12.181334117106275,10.05752713656623,6.507940504598018,6.6582962453596215,1.5720098058368503,3.723094700791437,3.7396948101963865
2024-06-27,17.824305563797267,20.770219673780467,16.964621954707045,12.180946510979437,10.055717677566209,6.511727809114105,6.656730351675614,1.571959784991323,3.724194859076097,3.7395758143124382
2024-06-28,17.825169514809005,20.7698629242792,16.973020957886227,12.180657884142708,10.054396210498863,6.5370963530022825,6.656572620827472,1.5719225374933719,3.691610692271395,3.739690304789477
2024-07-02,17.82076709554631,20.766376089904863,16.975388356345455,12.179684900163679,10.053728459945418,6.540500450435354,6.66037334114545,1.571796973220916,3.6913158085225404,3.7400685247700114
2024-07-03,17.82181132857099,20.76310777377172,16.972347092456914,12.178085586349791,10.05247599090634,6.549523706661126,6.6608524786793755,1.5715905806391288,3.6908311020287043,3.7393743599359106
2024-07-04,17.780246877791754,20.7666029522782,16.96757832990295,12.180492960662777,10.05473396859248,6.566524571821078,6.658107266381803,1.5719012540013362,3.7136982559288803,3.740113562638742
2024-07-05,17.73659048018765,20.77336151507187,16.96980791243965,12.18394079039505,10.057850949936759,6.590527116281383,6.659653330404843,1.5723461988732104,3.7147494612704737,3.7411722451391127
2024-07-08,17.731158184954126,20.76770592131669,16.97401367084336,12.184675149739297,10.058728052710546,6.591466122653605,6.663440834167507,1.5724409684673337,3.714973359352822,3.741397735794715
2024-07-09,17.711142519216104,20.812981673406156,16.967572693175985,12.177525101533622,10.053096254068079,6.586447605365649,6.667720256431656,1.5715182496761515,3.7127933883420443,3.739202258784555
2024-07-10,17.706576751801844,20.741383215424207,16.984414249032472,12.187473127177611,10.061579748823261,6.610320582225185,6.676554115414814,1.5728020494398494,3.7158264318816885,3.7430697287790617
2024-07-11,17.679929181969353,20.73070729495241,16.968208407401512,12.184980471248508,10.059928236679676,6.652582767008896,6.672208736106051,1.5946260735612128,3.71506644852088,3.7417623825514994
2024-07-12,17.637212106447798,20.72534272633601,16.96529620465455,12.18405630172826,10.05943611659488,6.68031691090791,6.671702682611655,1.620373682631219,3.7147846794047537,3.7414785886829645
2024-07-15,17.56457435173746,20.72578731989573,16.973055021050534,12.18515376864174,10.060613109734312,6.671978956867148,6.678940662629586,1.6829619257597614,3.7151192849889187,3.74181559869481
2024-07-16,17.551798004452053,20.723866711819053,16.970533057206868,12.18314877167956,10.059160834763711,6.672573963164203,6.677841681361609,1.7053690876111514,3.714507983480381,3.741199904461411
2024-07-17,17.551642402858754,20.723922843544113,16.97044359509137,12.18318177040353,10.059188080550328,6.672659750060944,6.677859768660589,1.7053737066964836,3.714518044428164,3.7412100377057214
2024-07-18,17.541949640474318,20.7258315031355,16.971938841623682,12.184303833389155,10.060317685427679,6.675305900673938,6.678474795129931,1.7055307704872897,3.71479242898198,3.7415546006765332
2024-07-19,17.459718000281498,20.727305836164184,16.990202874473788,12.18608635829496,10.061789477914127,6.763857378724965,6.647821920412484,1.7057802842155734,3.715335891301625,3.7421019782167964
2024-07-22,23.098974854051253,19.340952278215134,15.848476089569411,11.371498499088029,9.389454608218124,6.2339832499724395,6.169061214201453,1.591756152993926,3.46388462031174,3.4919584333784885
2024-07-23,22.690927850879955,19.29345459714841,15.953310662368722,11.340978061954813,9.364569025583807,6.616565122005786,6.165362529305657,1.5840801951141033,3.503186134226034,3.4875658214127108
2024-07-24,22.663818614880405,19.289544579129704,15.957775178036687,11.337790705108015,9.362126179733554,6.664361528638099,6.160100916574359,1.5836349928724451,3.496656233891149,3.4841910711355846
2024-07-25,22.658451827908912,19.441924120761815,15.803964879524829,11.339519945433622,9.363743166054288,6.665567051778305,6.161040455430899,1.5838765289496182,3.497189544050218,3.4847224801074947
2024-07-26,22.651989168836245,19.43855276123142,15.803214124835973,11.33861953134678,9.363188697856458,6.6787760905702,6.160551238282168,1.583750761302897,3.4969118498669562,3.484445775870902
2024-07-29,22.64971075730816,19.436662343585002,15.802414474751503,11.338362296442844,9.363165333923572,6.684359244046926,6.160411476223693,1.5837148313580023,3.496832516771663,3.484366725588639
2024-07-30,22.642218669296973,19.432796045864283,15.796775624868411,11.337797849644012,9.362888262177123,6.702931054944242,6.1601047983767225,1.5836359908038333,3.4966584373174583,3.484193266706942
2024-07-31,188.7515716230207,162.06498914762903,131.677797573063,94.55569499844965,78.08679374188699,56.10071420688351,51.374437805140815,13.207309190092548,29.214210562273692,29.057698876924125
2024-08-01,22.58817172142732,19.419579195530943,15.781291702451764,11.333824020600877,9.359732613214081,6.778693228578072,6.170544349853995,1.5830809360412184,3.502110154098828,3.4829720782029003
2024-08-02,22.58377257167688,19.42025824133398,15.782418472813134,11.334588002141484,9.360552518944406,6.7787091796301615,6.170960289078939,1.583187647122158,3.502346221599615,3.483206855659243
2024-08-05,22.579507068907354,19.417149359090324,15.781990956325709,11.334280969144137,9.360550941684503,6.77764361725024,6.180242483147596,1.5831447615008574,3.5023773409128665,3.4831125020364144
2024-08-06,22.536686043639683,19.40925735306398,15.782733298452516,11.334859347473317,9.361280597947328,6.805393999231829,6.180557855453177,1.583225547977256,3.5227157145754107,3.4832902421855034
2024-08-07,22.467938667903077,19.40045982654508,15.813716576111748,11.357110949128748,9.380036578399816,6.785930009391189,6.168704403521556,1.5863335975034414,3.5507141433232676,3.4890552481720785
2024-08-08,22.46891482568793,19.396190646752054,15.812890783062548,11.356200571603638,9.379537151765406,6.788541930399286,6.170040332916902,1.5862064381879284,3.552701751513121,3.4887755681111874
2024-08-09,22.463870923721792,19.393649847805992,15.821571306415692,11.35744789750149,9.380756741134649,6.769655855133064,6.170718028863669,1.6000786682199575,3.5530919680185504,3.489158763185144
2024-08-12,22.42228035755835,19.340958480666963,15.85080166987953,11.378113017514234,9.398014947129628,6.86500660398635,6.131038137598255,1.6029900456708608,3.5152893776152103,3.4955073623806197
2024-08-13,22.417566034749274,19.341073851503708,15.85825554856768,11.3822374993208,9.4016114447354,6.874643750588616,6.10770265087298,1.6035711177053276,3.5165636440125008,3.4967744579437126
2024-08-14,22.45041338148408,19.324857363980104,15.8606551058404,11.382597543597774,9.402098630322342,6.875999966368733,6.086196217657844,1.6036218420557622,3.5166748803678054,3.496885068325153
2024-08-15,22.451800140870937,19.325615388555928,15.865073248844809,11.383044030136443,9.402720497937407,6.877535014316087,6.076185742755466,1.6036847447071874,3.5168128232221445,3.4975283686535916
2024-08-16,22.411675553340608,19.333372739056305,15.8727475514628,11.38519053494952,9.404683408353229,6.891550921741772,6.07480038545049,1.6039871521312525,3.5238038546453785,3.498187898868648
2024-08-19,22.409606105956385,19.337610786736615,15.879097802193707,11.387611726307902,9.406873298466936,6.887953120753594,6.076092261432011,1.6043282583973066,3.511894811105063,3.4989318286504765
2024-08-20,22.382799077747208,19.346449023699357,15.898217744274396,11.390654086633866,9.409576403758198,6.888590462860492,6.084046476134518,1.6047568772122502,3.4950432302750594,3.4998666174046567
2024-08-21,22.38765873875625,19.348286790887105,15.890624312775643,11.391065146179995,9.410105905177112,6.891561440281641,6.086608551833128,1.604814788779802,3.4892814066980353,3.4999929186312873
2024-08-22,22.398847729494694,19.345083367237997,15.883387731146072,11.389961842874413,9.411156931601381,6.8903875036462985,6.083486815126017,1.604659351387549,3.4934381124992435,3.4995906149863294
2024-08-23,22.38122088212848,19.34617716084932,15.887338046101936,11.390978604862697,9.414276238555692,6.8937249616401335,6.084029877362325,1.604802596523498,3.497548614651373,3.4999030173245433
2024-08-26,22.385145781990037,19.348259453724893,15.881698458662186,11.392428345400992,9.415727677828196,6.888587039369669,6.084804197555118,1.6050068412561804,3.497993750946261,3.500348453266469
2024-08-27,22.441634273766926,19.110610573772064,15.944604956210595,11.440107298142632,9.455324605319987,6.939861875200108,6.011969310663561,1.6117240259523786,3.5291651654991005,3.5149979154726485
2024-08-28,22.465328547717913,19.088364318311832,15.9265316101487,11.42709426974393,9.444759785628356,6.94657549502745,6.051494174378547,1.6098907030670246,3.525150769014392,3.514810326961854
2024-08-29,22.436424385410657,19.09568989134808,15.952025678838005,11.415412762589924,9.446782744859265,6.997264782276261,6.055631049452899,1.610213867337915,3.4750389592287005,3.515515878658292
2024-08-30,22.42487761709471,19.097231458736424,15.955609326398775,11.41584062070402,9.44732739729641,7.002164492387994,6.043152683499054,1.610274219344706,3.487874541744119,3.515647642793782
2024-09-02,22.407192232235563,19.101661266412098,15.955494179715279,11.417349257731754,9.448702959637643,7.003089849090009,6.05284621413302,1.6104870218349319,3.4883354746580055,3.514841544551696
2024-09-03,22.33248869725431,19.11660475944953,15.993910640750848,11.420962903637355,9.451820629893296,7.025389798134671,6.110245642773358,1.6109967487164614,3.4273461369628175,3.5102340424273524
2024-09-04,22.310051910994368,19.091642155842077,15.977145985180046,11.40513930366049,9.438915653067983,7.1133321175485875,6.107999752980865,1.6087647330509873,3.4403683876775406,3.506639999997055
2024-09-05,22.295856454575773,19.1027632378928,15.95165981036382,11.410607001903413,9.443631223516338,7.187161082205211,6.083751015054428,1.574231345637626,3.4420177227437314,3.508321106106859
2024-09-09,22.239329342163447,19.1052991106909,15.96004320652275,11.415195219916244,9.468899321375632,7.182872939117506,6.096424515066636,1.5800732388910796,3.442131300254439,3.5097318060013647
2024-09-10,22.21920582774242,19.110763978856955,15.961420159706435,11.418270592759521,9.440125023323542,7.18931943430267,6.077734091617162,1.6313310868814341,3.443058646385614,3.5087711584242425
2024-09-11,22.19773788408718,19.11503927726998,15.95977945159005,11.420824991641673,9.438550732183524,7.190165115042204,6.062569603126311,1.6619479357076885,3.443828898332795,3.5095561110185947
2024-09-12,22.184130080974008,19.114770098318917,15.9606462337578,11.42085402546924,9.435714770790046,7.19069183036547,6.043518642507611,1.700084906244156,3.4400243786201425,3.5095650329526094
2024-09-13,22.162323248098463,19.110792821364488,15.949559353328336,11.41692128652688,9.428335984042153,7.205814291303511,6.041437573871128,1.737619101448179,3.4388398159065052,3.5083565241103587
2024-09-16,22.0911390858718,19.122627426278612,15.967685067495479,11.422206657360428,9.424437682092076,7.155694435756212,6.1230514160156835,1.7384235180757552,3.4460252638917996,3.5087094471621514
2024-09-17,22.083912874808256,19.123191125433546,15.96847293698418,11.422315561320225,9.423574097874683,7.162182494670254,6.1231097956760445,1.7384400929120019,3.4460581196969917,3.508742900623818
2024-09-19,22.081951652086126,19.126084458408883,15.968522686720613,11.422714893607154,9.423077208630152,7.160780201458319,6.123323863955344,1.7385008700157567,3.446178596343118,3.5088655687745303
2024-09-20,22.0791605847623,19.126254664677713,15.9691733172873,11.422816546283956,9.424114548646171,7.161479581424966,6.123378356452749,1.7385163412297986,3.4462092644708204,3.508896794764229
2024-09-23,22.041401500867828,19.12903659992166,15.963762798769892,11.4253133844092,9.426301662467566,7.187840924617285,6.130820446903356,1.738896352049771,3.4469625486231346,3.50966378137031
2024-09-24,22.001142369353342,19.120135915138057,15.961076836570967,11.418706835096144,9.42212187005698,7.20249326019238,6.172390639484741,1.7378908562604136,3.4576779096661485,3.506363508180827
2024-09-25,21.99648601921487,19.119590166470886,15.957211555660555,11.418532699839945,9.423439640857465,7.200477172436874,6.17223296888168,1.748094560408324,3.457625180085002,3.5063100361444013
2024-09-26,21.923146432041733,19.105575696950215,15.950341283351378,11.410390555248268,9.418879001166873,7.247854252004437,6.187198158199503,1.7976451363034849,3.4551596720464373,3.5038098126876758
2024-09-27,21.890636324091133,19.111851018331823,15.93948828056699,11.413303861811402,9.425285125351882,7.266726144062874,6.193858881567937,1.798104111949272,3.4560418451237314,3.504704407142953
2024-09-30,180.38650837445672,158.14480058439887,131.89173905960132,94.44007651841224,78.01584603822768,59.75741140733967,51.26039594074028,15.404060310803496,28.597228309710378,28.99988963690542
2024-10-02,21.67801130113689,19.228002717050753,15.980980675186407,11.409734932984685,9.429068074280538,7.169151302391861,6.275732432809758,1.8610345471682432,3.457056403377396,3.5112276136134635
2024-10-03,21.32994246990788,19.308383867450814,16.056046478041335,11.431989254504602,9.455412763139801,7.180144524312467,6.409989573121686,1.844497991759393,3.4499944914437086,3.5335985863183135
2024-10-04,20.91229498788939,19.386872651974063,16.12645060282366,11.47656978302171,9.495160048996222,7.1479200928812325,6.446992709850839,2.1205609103046594,3.391600493743013,3.495577718515212
2024-10-07,20.85282317187431,19.31263320401342,16.16358706833074,11.498854387222947,9.503869447548754,7.197249252633905,6.476020210609468,2.1863635451158485,3.4022174103169838,3.4063823023336224
2024-10-08,20.68828265768468,19.466272755949667,16.18717456982782,11.511943185637323,9.5044375801244,7.17571714307903,6.473334018312708,2.162074523304592,3.40820407999132,3.422559486088454
2024-10-09,20.38631584156936,19.47718623838799,16.18368059681825,11.509458353055523,9.489321114129908,7.072716815773927,6.536368686252199,2.4177984025524615,3.4087493779629177,3.5184045734974667
2024-10-10,20.43749530767258,19.47073463503507,16.16100357404769,11.514657633899866,9.480856580544575,7.061879074302466,6.516766470798424,2.4188906184095647,3.416440596829087,3.521275508460676
2024-10-14,20.571027301242477,19.4229821669438,16.159599356148913,11.50193693281658,9.469038579041266,7.032187556734727,6.495229843441646,2.4162183735640586,3.411770237789376,3.5200096522771553
2024-10-15,20.578909911207198,19.424867405470984,16.15529838492083,11.503659876636334,9.471353218092212,6.99988894101049,6.516687721920171,2.416580313343265,3.4122813072275027,3.5204729201710174
2024-10-16,20.626976416589777,19.414804099694926,16.15040547715216,11.497624473981418,9.467471756826953,6.985019632017915,6.5132687374578415,2.415312452906206,3.4104910516147826,3.518625901758024
