date,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,KCG SECURITIES ASIA LTD,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA CONSTRUCTION BANK (ASIA),GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD
2024-04-08,51.354790836534825,25.797141905722544,8.477053648415376,3.6186104505429695,5.276953430249742,3.1419756536325725,0.0,0.680587917279896,0.0,1.6528861576220768
2024-04-09,51.36209310537348,25.800810067200686,8.478259022319003,3.6023391885736977,5.27608124459582,3.1466114943983174,0.0,0.6806846918136711,0.0,1.6531211857253183
2024-04-10,51.357926618757354,25.798864599374554,8.477571266999684,3.6076516132338026,5.275653249540281,3.1487160925983746,0.0,0.6806294747559778,0.0,1.6529870847399664
2024-04-11,51.36325324758732,25.79416236266332,8.476026100285845,3.6081737740893907,5.277552478978036,3.147640814124334,0.0,0.6805054196491874,0.0,1.6526858026225646
2024-04-12,50.0707644171398,25.145086133325023,8.262738032094491,3.5174075690399493,5.144749800021945,3.084563659970316,2.500210859875203,0.663381394235223,0.0,1.611098134298047
2024-04-15,50.070030249652554,25.144717441036857,8.262616878888835,3.5174997456671764,5.1446743646241195,3.085840941087442,2.500174200288597,0.6633716673405577,0.0,1.61107451141386
2024-04-16,50.070174202364946,25.14478973279022,8.262353131392347,3.51750985857557,5.144689155704241,3.0858498129649155,2.500181388358102,0.6633735745523242,0.0,1.6110791432973364
2024-04-17,50.07243436846635,25.145924767814293,8.262294820167648,3.517668638860847,5.144921386812226,3.081906384836285,2.500294246467972,0.6634035192147834,0.0,1.6111518673596024
2024-04-18,50.07031815590507,25.14486202495927,8.261859379520436,3.521832525145646,5.144703946869413,3.081776134148726,2.5001885764689398,0.6633754817750571,0.0,1.6110837752074465
2024-04-19,50.07113870688978,25.14527409826048,8.258400921078103,3.523845297178506,5.1447882581349536,3.0818266382105075,2.500229549489962,0.6633863531540468,0.0,1.6111101776036547
2024-04-22,50.087497755077734,25.131919298256015,8.260552629573027,3.526003202008949,5.147878394267437,3.0698626605877175,2.5010464147887617,0.6636030921697501,0.0,1.6116365532705992
2024-04-23,50.085437885399664,25.13088573737087,8.260155392749665,3.5311786158589453,5.14732157710673,3.0689311580835152,2.500943558189727,0.6635758012099477,0.0,1.6115702740309295
2024-04-24,50.4478337626053,25.312634710174237,7.583881985775416,3.563362120493041,5.184217693453745,3.097422440877527,2.5190392696954484,0.6683771395774417,0.0,1.6232308773478512
2024-04-25,50.45511378102514,25.309123005154067,7.575502182582196,3.559623895460308,5.182774392192554,3.1062319567222954,2.520340692251229,0.6682844134198017,0.0,1.6230056811924076
2024-04-26,50.44814416685439,25.305626930938242,7.583143473179518,3.5679647147040736,5.182058469957111,3.1020961118386077,2.5199925451381318,0.6681920999917104,0.0,1.6227814873982176
2024-04-29,50.448129557526485,25.305619602656748,7.5831123180707465,3.568021599651177,5.182056969279681,3.1020952134995308,2.519991815371002,0.6681919064893002,0.0,1.6227810174553239
2024-04-30,24.372020325939115,12.226041791634094,3.6631246899300725,1.7235998540272717,2.5036354006677066,1.4984523285435596,1.2174973675043765,0.3228271941901859,0.0,0.7840230292561711
2024-05-02,50.43609730963009,25.315280093582572,7.582742692524036,3.5693348918473284,5.182576255551909,3.1025219178802765,2.520244340027447,0.6682588650129734,0.0,1.6229436339433694
2024-05-03,50.432082713247794,25.312538293029775,7.582877077358025,3.5766224098696884,5.1820149506645095,3.102938826135121,2.5199713820629634,0.6681864884673167,0.0,1.6227678591648063
2024-05-06,50.43263769256736,25.31267204867593,7.582294461847999,3.5768065646862177,5.182071976093097,3.1025385846531246,2.519999113061322,0.6681938415184451,0.0,1.6227857168965087
2024-05-07,50.435456591892155,25.31408688393761,7.581559837190438,3.578744136028541,5.182361624619584,3.0965433483466436,2.5201399667648623,0.6682311897765351,0.0,1.6228764214436224
2024-05-08,50.44312637002475,25.31980957424025,7.581914722840049,3.575463510656552,5.182643800431958,3.087183330454396,2.5186263309927344,0.668267574477659,0.0,1.622964785881648
2024-05-09,50.42551194076474,25.369275711801077,7.583368689273973,3.5789300906046004,5.183637664172222,3.048494836438272,2.5191093221999328,0.6683957266209749,0.0,1.623276018124211
2024-05-10,50.425044513797715,25.36906951509767,7.583298394082318,3.580055621714867,5.183589613652986,3.048205868977514,2.519085970932196,0.6683895308249336,0.0,1.623260970919798
2024-05-13,50.42153678726563,25.370332772397774,7.58351148039426,3.5817494854856538,5.183735269531998,3.0482625533269987,2.5191567557953416,0.6684083121853212,0.0,1.6233065836170228
2024-05-14,49.44728607281773,24.880723585013104,7.436684047989725,3.52192128284142,5.083917846337616,2.9893299719859714,2.470523901545164,0.6555045482764915,1.9060892188573313,1.6080195243354494
2024-05-16,49.45533900817006,24.881011920574853,7.434433141866441,3.5352367180207103,5.084998426692212,2.9670982017269525,2.4711732898672665,0.6556768505960399,1.9065902429837671,1.6084421995017018
2024-05-17,49.45505793823554,24.88087051411538,7.4343908896914845,3.5357849570024316,5.084969527078875,2.9670813387933648,2.471159245427805,0.6556731241824078,1.9065794072437747,1.6084330582289346
2024-05-20,49.454762818242706,24.880722039062793,7.434346525424661,3.536360601226496,5.084939182838406,2.967063632919386,2.471144498938179,0.6556692114936803,1.9065680298493388,1.6084234600043559
2024-05-21,49.455591973842715,24.89494977585836,7.434471169234532,3.5209327095133505,5.085024436625077,2.967113378531065,2.4711859299992733,0.6556802044045241,1.9065999952550685,1.6084504267360327
2024-05-22,49.44120515058852,24.894809883887266,7.432308452776571,3.5210163912241828,5.084823569482704,2.9844317258291357,2.4704670524409593,0.6554894644935141,1.9068976153727717,1.608550693904372
2024-05-23,49.43866274202454,24.894717585907078,7.432306341363776,3.525560762680376,5.083657373451903,2.9836070293691943,2.470466350616516,0.6554892782783092,1.9068970736503648,1.6086354626579453
2024-05-24,49.43666845821327,24.89788926099412,7.432006532926513,3.5254185466825176,5.083452306100974,2.9833446378607187,2.470366695593988,0.6554628367933736,1.9068201521934964,1.6085705726410338
2024-05-27,49.438210118616624,24.893692748075818,7.432954077902782,3.5249248858281312,5.082882492575474,2.987045383249698,2.4700207726014565,0.6553710529839492,1.9065531420632018,1.6083453261028664
2024-05-29,49.43090927528119,24.890016543974617,7.428164504897204,3.5244043385773534,5.081876278886608,2.986859861254599,2.4696560095031814,0.6552742703259011,1.906271589681603,1.6265673276177492
2024-05-30,49.428817700303064,24.888963370230258,7.427850196234069,3.524255210106212,5.081661248950428,2.9909647878974277,2.469551510702941,0.6552465436405596,1.906190929422325,1.6264985025127177
2024-05-31,24.3526145772092,12.279795855527635,3.6595569423265193,1.7263980874418234,2.5036354006677066,1.4733381836479578,1.2166998709812293,0.3228271941901859,0.9391430985918452,0.8013440940922462
2024-06-03,49.41506251863027,24.920674749074077,7.426721857463374,3.5035602978037157,5.0808893115452225,2.990993134457404,2.469176369761465,0.6551470074275206,1.905901366618392,1.6318733872185631
2024-06-04,49.414781904541826,24.920533231648584,7.426537715330764,3.503540402081052,5.080860458619616,2.9916859889130754,2.469162348010993,0.6551432870339621,1.9058905435464906,1.6318641202736344
2024-06-05,49.417223353866966,24.921963251956058,7.426904640262827,3.503713502437273,5.08113988503013,2.9858140639577915,2.469284342574479,0.6551756558732922,1.9059847083895187,1.632796595651667
2024-06-06,49.41932824520093,24.923024785181003,7.427220983961531,3.503862740611486,5.081356312554479,2.9887808616272897,2.4693895199774376,0.6552035626124142,1.9060658924468794,1.625767095826548
2024-06-07,49.418598529232625,24.922656776755755,7.4271113150942165,3.503952982127529,5.081281282258164,2.9900713311314204,2.4693530574631,0.6551938880069693,1.906037747857146,1.6257430900730765
2024-06-11,49.43488607867228,24.935488101907303,7.426391966824962,3.4712495862707313,5.081229977521072,2.9947912777250743,2.4692177348532156,0.6551579828347065,1.9059332953966932,1.6256539979939648
2024-06-12,49.43488607867228,24.935488101907303,7.426391966824962,3.4715335284218836,5.081088006445496,2.994649306649498,2.4692177348532156,0.6551579828347065,1.9059332953966932,1.6256539979939648
2024-06-13,49.378088417377434,24.909700257916136,7.517619955695147,3.4807075120405333,5.075719775038962,2.989084550937459,2.4666641132250215,0.6544804299517688,1.9039622126459412,1.6239727751715938
2024-06-14,49.38296014269374,24.907121581185688,7.511793303580581,3.4803471857670782,5.075733207888663,2.9936533671586445,2.4664087617240096,0.6544126774923744,1.903765112600474,1.6238046599087501
2024-06-17,49.386599246606785,24.905037835291992,7.51088126668467,3.480056017671506,5.074769737484599,2.994820893241739,2.4662024203724946,0.6543579289047039,1.9036058423803883,1.623668811361128
2024-06-18,49.36785258181444,24.895300641402173,7.508568837162819,3.468812951150645,5.072843405066124,3.0413100328255696,2.4652662743168827,0.6541095411044804,1.9028832524234314,1.6230524827334294
2024-06-19,49.37147309068098,24.893938615902552,7.508158042275497,3.468623171892265,5.072565869069559,3.0402932255572135,2.465131399242372,0.6540737546768585,1.9027791454054068,1.6229636852972968
2024-06-20,49.37036747546957,24.893381145859983,7.507989906037675,3.468545496216385,5.0724522750114,3.0424645224619313,2.4650761955670006,0.6540591074758073,1.9027365349375516,1.6229273409626903
2024-06-21,49.373392749903516,24.900796675475426,7.507234450062332,3.4598350874694677,5.071941883491332,3.0426685761457595,2.4648281589333716,0.6539932958714826,1.902545081072694,1.6227640415746223
2024-06-24,49.36429815308112,24.921827959301183,7.505738260689316,3.4505545368337214,5.071007629959868,3.0436667339407952,2.4643741366939937,0.6538728300695753,1.9021946315798584,1.6224651278505693
2024-06-26,49.36401837246393,24.921686710571457,7.505695720631793,3.4505349802247127,5.070978889155327,3.0442162505707597,2.464360169431362,0.6538691241332852,1.9021838505658875,1.6224559322514862
2024-06-27,49.36331893479567,24.92275049350719,7.505589372597606,3.4504860896720313,5.070907038569274,3.0441731171390383,2.464325251967438,0.6538598594763426,1.902156898565607,1.622432943709801
2024-07-02,49.35107860850316,24.921761278193745,7.502621351696856,3.4537105579166933,5.0689017919018795,3.0617782864123813,2.463350755696594,0.6536012962066583,1.9014047069453113,1.6217913665267252
2024-07-04,49.39094722371128,24.923696080161196,7.507350884408505,3.41118827850685,5.0720971466603215,3.050386417816356,2.4649036126825985,0.6540133160282485,1.9026033221143341,1.6228137179103148
2024-07-05,49.390975223065766,24.92371020921603,7.504407299590933,3.41119021228369,5.073829043929985,3.0515502765554148,2.464905010017817,0.6540136867834518,1.90260440068577,1.62281463787114
2024-07-08,49.298136150808,24.84715577802238,7.713972798127028,3.4047782770430324,5.062566113049668,3.044654403102712,2.4588572179976573,0.6527843524030181,1.899028119257119,1.6180667901893868
2024-07-09,49.297271445473086,24.85082212363785,7.7118854240978,3.4088207289307815,5.062477313994205,3.0401027542119485,2.4588140888426793,0.6527729023532569,1.8989948096865334,1.6180384087718536
2024-07-11,49.29944721353267,24.84563808608301,7.731238081544506,3.4089711795144626,5.062700749817713,3.0230919212652165,2.4589226102476593,0.6528017129220663,1.8990786230930583,1.6181098219796388
2024-07-12,49.29934957879898,24.845588880718754,7.729525247897566,3.408964428242144,5.063115104021727,3.0230859342046847,2.458917740492159,0.6528004200856352,1.8990748620765336,1.6195778034618196
2024-07-15,49.28982507768449,24.840081615748634,7.727749058771619,3.408305825526826,5.07868456941862,3.0262639964596794,2.458442684229554,0.6526743008085704,1.898707965945147,1.619264905406858
2024-07-16,49.29133353217833,24.851420086068277,7.72687697694331,3.4079211958561215,5.07811143635089,3.022952725423064,2.451094401912851,0.6526006460621223,1.8984936954374259,1.6191953037676121
2024-07-17,49.30924060783357,24.825081301482488,7.729684078327868,3.4098948964902833,5.079956266246133,3.0223533161892484,2.451984861345533,0.6528377297095765,1.8991834002556778,1.619783542119619
2024-07-18,49.30903144254869,24.824721353931587,7.7296510775140606,3.4109838799518135,5.079934717536671,3.0219160925956325,2.451974460250206,0.652834960431688,1.899175344093545,1.6197766711461083
2024-07-19,49.309017491283825,24.824714330141976,7.7296488905230305,3.4109829148641175,5.0799615737723895,3.0219152375889418,2.4519737665001133,0.6528347757216424,1.899174806749828,1.6197762128541342
2024-07-22,47.5352163979892,23.931950164703014,11.049999380861236,3.2882809732244707,4.897222121797885,2.911845287060194,2.3637698823094393,0.6293506080930514,1.8308565412769013,1.5615086426846034
2024-07-23,47.53495708779576,23.931819613101553,11.049939101815633,3.2883721376163044,4.897168131287745,2.912293087594009,2.363756987666859,0.629347174911501,1.8308465537392424,1.5615001244713946
2024-07-24,47.49730925280684,23.910514584327018,11.038843900097346,3.287795115737642,4.933123204130628,2.9193144583774435,2.3954437988639876,0.6287152498128976,1.8290082076957217,1.5599322281504735
2024-07-25,47.496649211715194,23.910182314512237,11.038690500027048,3.289139066169602,4.933054651530995,2.919273890447759,2.3954105108448376,0.628706512941139,1.8289827910859597,1.5599105507252264
2024-07-29,47.4965197940444,23.910117164651044,11.038660422081831,3.2894298292297135,4.9330412100682075,2.919238688336391,2.3954039838907466,0.6287047998575033,1.8289778075198204,1.5599063003203355
2024-07-30,47.49663626991638,23.910148551695755,11.03868749222515,3.289437895909321,4.933053307381419,2.91902786467997,2.395409858147828,0.6287063416323554,1.8289822927281234,1.559910125683695
2024-08-01,47.496675095333984,23.910168096690423,11.038424037269188,3.2894405848113157,4.933057339832342,2.9192209856524065,2.3954118162399243,0.6287068555589864,1.8289837878024466,1.5599114008089843
2024-08-02,47.496131545263616,23.90989446967284,11.038297713981288,3.2894029405834244,4.933000886119344,2.920331974246004,2.3953844032418843,0.628699660662609,1.8289628569843508,1.5598935492446384
2024-08-06,47.491809470841936,23.903795419770503,11.037293245982397,3.2904658622771454,4.93268821590434,2.9200662285585546,2.395166426970502,0.6286424499670459,1.8403210783803858,1.559751601347191
2024-08-07,47.492330584572684,23.9009081199039,11.030406853660693,3.293494874502246,4.932654618304645,2.926367146828772,2.395150112977139,0.6286381681481956,1.8403085435579534,1.5597409775437734
2024-08-08,47.49213649708276,23.900810443769522,11.030361775561708,3.293481414936345,4.933070375939523,2.9263551876082596,2.3951403246877936,0.6286355990848831,1.8402737779980176,1.5597346033311892
2024-08-09,47.49414214431301,23.9018198023245,11.030827600352413,3.301603550833886,4.933224213344303,2.9279500494808484,2.381618524695008,0.6286621470850603,1.8403514948639663,1.5598004727070025
2024-08-12,47.49802452345174,23.90241123542195,11.031729308500513,3.301873438364672,4.933627476692325,2.928189392938338,2.375001177067962,0.6287135366816496,1.8405019332533967,1.5599279776274497
2024-08-13,47.511747347988646,23.922944966021735,10.980268247833225,3.3041901943847622,4.9348348207042365,2.9387112661244728,2.375687347171979,0.6288951805633568,1.84065209528485,1.5620685339227334
2024-08-14,47.517981226478106,23.926475699795038,10.938817768018735,3.323560630126747,4.9354241688230935,2.9507691437797168,2.3755643252540697,0.6288626140341925,1.8405567794802533,1.5619876442100455
2024-08-15,47.51800712815144,23.92648874192649,10.938823730681229,3.3235624417731917,4.935426859083523,2.950716243016475,2.375565620155274,0.6288629568221977,1.8405577827531032,1.5619884956370773
2024-08-19,47.51786466929756,23.926417010379453,10.938790936117956,3.323879531985764,4.935384808167158,2.9507073967773434,2.375558498216119,0.6288610714927935,1.8405522647659638,1.5619838127998897
2024-08-20,47.51795532483302,23.926462657677806,10.938811805362741,3.323885873349815,4.935394223993303,2.950522244190045,2.375563030354277,0.628862271246561,1.8405557762084972,1.5619867927839421
2024-08-21,47.51434164445643,23.937589606834972,10.93642428415669,3.3351497915298336,4.934153525825231,2.936771670865182,2.3750445364618686,0.6287250148392837,1.8401540537888406,1.561645871241667
2024-08-22,47.51431575046225,23.937576561514668,10.936418324109745,3.3352569684012803,4.934150836848845,2.9367155731886894,2.3750432421286787,0.628724672201644,1.840153050956081,1.5616450201881176
2024-08-23,47.51329652233672,23.936524225394784,10.934070571000607,3.3359031169358566,4.933091608166761,2.9429230723933815,2.3745333846057863,0.6285897020258325,1.839758019884789,1.561309777255481
2024-08-26,47.52170889715196,23.93642452627145,10.934247677288663,3.3372361619331388,4.933048603412958,2.9322183486045676,2.3754934151414746,0.6285842222278628,1.8397419815974456,1.5612961663704794
2024-08-27,47.5176829974418,23.925216750555535,10.93332135991548,3.3369534410796833,4.93167728252692,2.950575005754798,2.375292170310987,0.6285309704173365,1.8395861240560745,1.561163897941386
2024-08-29,47.52077679537784,23.92677448194169,10.920412216704305,3.3371707046122765,4.931998375897544,2.95787727154944,2.3754468216649767,0.6285718930317478,1.8397058964733044,1.5612655427468691
2024-08-30,47.520763849777325,23.927666949155512,10.918638513065922,3.3378508450016184,4.932214968163762,2.9578764657651044,2.375446174546228,0.6285717217963182,1.8397053953009919,1.5612651174272216
2024-09-02,47.51942778774752,23.92702164790409,10.918344050128468,3.337760827059965,4.931864022119749,2.96076599103152,2.3753821115353055,0.6285547699505931,1.8396557805936173,1.5612230119291712
2024-09-03,47.520346892281786,23.932932790627667,10.918555229008144,3.337825384889326,4.931959412548382,2.9505258672506827,2.3754280553644076,0.6285669272421681,1.842606232216257,1.5612532085711779
2024-09-04,47.52067052910254,23.933095785613737,10.918629589713245,3.337848117113866,4.931993001605886,2.949864912831823,2.3754442331920975,0.6285712080905893,1.842618781266546,1.56126384146967
2024-09-05,47.520864713310964,23.933111857463803,10.918537996277063,3.3378617565972157,4.932013155259997,2.949686272411796,2.3754539399944834,0.6285737766276305,1.8426263107787662,1.561270221278284
2024-09-09,47.52239235109962,23.931974221292084,10.918888990968355,3.3379690577539485,4.932171703083475,2.948473433665787,2.3755303029400197,0.6285939831844751,1.842685545087731,1.5613204109245105
2024-09-10,47.52102006182034,23.931283145148164,10.918573689621713,3.3378726682641546,4.932029278301876,2.9512759602823047,2.37546170549351,0.6285758314723775,1.8426323344328484,1.5612753251627163
2024-09-11,47.59642895441289,23.959122393446606,10.922956820850157,3.382436024819113,4.934772269289404,2.9113357957122568,2.3764153062731808,0.6288281657455794,1.8433720372142903,1.4443322322365166
2024-09-12,47.644864758367476,23.97031036971088,10.924154567347982,3.392219596254332,4.9392442021821825,2.835804250753985,2.3765869450449553,0.6288735834357201,1.8435051764478052,1.4444365504546837
2024-09-13,47.663825407700934,23.97370677705311,10.925653100714783,3.3928635467352635,4.939847077637213,2.8097600102237696,2.376942607664855,0.6289676960566519,1.843781061949163,1.444652714264253
2024-09-16,47.66408526410847,23.97383747829803,10.92571266582397,3.3928820441455105,4.939328823182676,2.8097753286363405,2.3769555664184097,0.628971125099213,1.8437911139816834,1.4446605903057004
2024-09-19,47.7132706412621,23.96373847299459,10.91443448468814,3.4064390826950746,4.936158213225996,2.8423517405239758,2.375954271281867,0.628706170323665,1.8430144149548633,1.3759325080497309
2024-09-20,47.706602152794055,23.985998618674504,10.912909064621184,3.405962992931478,4.934487543339987,2.83130208505895,2.3756222038413894,0.6286183012719265,1.842756832101972,1.375740205364557
2024-09-23,47.70857217255555,23.98548238491715,10.911121319257091,3.405889688788457,4.934381341839453,2.831949477660535,2.375571074997607,0.6286047719629007,1.8427171717443422,1.375710596276912
2024-09-24,47.70861740742983,23.985436643757193,10.91110051136432,3.405883193636825,4.934371931800388,2.831998563754011,2.375566544699872,0.6286035731914538,1.8427136576177738,1.3757079727483363
2024-09-25,47.707473660956765,23.984861626914185,10.913072835197726,3.4064826100985406,4.934253637228035,2.8314130591636495,2.375509593859444,0.6285885033118627,1.8426694811699684,1.3756749920998226
2024-09-26,47.71513342105495,23.97952443416715,10.910644421221868,3.4057245880360285,4.933155650375566,2.8331253550142645,2.374980987408755,0.6284486276664272,1.842259444108131,1.3770030709468617
2024-09-27,47.72391533910654,23.979831405342228,10.909749086838143,3.4057681860348814,4.933218801610737,2.824745391846447,2.375011390459762,0.6284566726805908,1.8422830275844384,1.3770206984962292
2024-09-30,24.521935681123722,12.31732016561677,5.6265330426506726,1.749483513111875,2.5341081625521746,1.4410325788769585,1.2200017864104005,0.3228271941901859,0.9463485496343158,0.7073514336974542
2024-10-02,47.71425812620202,23.965961500868964,10.947987689213958,3.4041076127775516,4.93081347900302,2.8103279528944958,2.3738533902127044,0.6281502518418729,1.8413847732814639,1.383155223703948
2024-10-03,47.71117979126567,23.977073522139225,10.977933292410265,3.3766660358699427,4.930495362448491,2.800510068758435,2.3737002385948895,0.6281097260757507,1.8412659744296855,1.3830659880076441
2024-10-04,47.67518036578046,23.986491028270752,10.975620745241143,3.373996967814912,4.926598078107194,2.8380362628967055,2.3718239596227466,0.6276132400190563,1.8406265685418433,1.3840127837051834
2024-10-07,47.68547753456243,23.98957850988996,10.975735534729969,3.3744503932986314,4.927260154907488,2.8445385830193644,2.3721427048487937,0.6331384029187044,1.8408739270902201,1.3568042547344386
2024-10-08,47.68700506008934,23.993905072894737,10.976482804558016,3.3750398449931986,4.928120852653603,2.835321910785216,2.372557072634406,0.6332490000414944,1.841277118962769,1.3570412623872221
2024-10-09,47.63723843429213,23.90695753887072,10.991465930650582,3.341340235415533,4.922767158129222,2.991621091231279,2.3676422117630813,0.6352789949660284,1.8460444791206752,1.359643925560751
2024-10-10,47.560080858148474,23.913729394159443,11.070330445330537,3.34573326395854,4.91484707847473,2.9971194827283902,2.3638329893667835,0.6342569152938975,1.844431216368005,1.3556383561712024
2024-10-14,47.556867557270486,23.948717109875282,11.07636593270482,3.331614747693634,4.914515016750959,2.9961301102978686,2.363673281761517,0.6342140630054656,1.8358408780730842,1.342061302566884
2024-10-15,47.580145212028306,23.963504918762037,11.073136963272932,3.2901799194263908,4.917868845077273,2.997046633111402,2.356034859959546,0.642661260876808,1.8367185079906776,1.3427028794946263
2024-10-16,47.57323592073641,23.959970802845795,11.07152899153486,3.3064763638469827,4.916150420895871,2.996774277273723,2.3556927313033853,0.642567937625405,1.8364517912092058,1.3411507627283592
2024-10-17,47.57359747874237,23.95608145485298,11.071613135484029,3.3065014931655536,4.916187783785084,3.0041799388422543,2.3557106346381094,0.6425728211608157,1.836465748297363,1.337089511031443
2024-10-18,47.571815567487015,23.95518415859117,11.068782805158655,3.307029051939039,4.916003643614703,3.010391488167113,2.355622399408556,0.6425487530263232,1.8361255423796723,1.3364965902277557
2024-10-21,47.57169936052008,23.95512564160458,11.068755766676688,3.307020973630252,4.915991634952303,3.0106284113977035,2.3556166451666583,0.6425471834280052,1.8361210571487085,1.3364933254750189
2024-10-22,47.581274331147974,23.944866805514774,11.062246526770657,3.315517746743088,4.916277248281502,3.0061707830728834,2.3556754676311966,0.6425632285722729,1.8388811630108182,1.3365266992548335
2024-10-23,47.59277125818753,23.95743981419931,11.064919465715645,3.3160473746363475,4.9183339259969605,2.990689133021837,2.3562446627475726,0.6427184892848337,1.8239862358367178,1.3368496403732408
2024-10-24,47.587874696628454,23.95904691190542,11.06378105629174,3.3154347413136205,4.916959223009968,3.0004527231677116,2.356002241540856,0.6426523634727671,1.8210839434896906,1.3367120991797725
2024-10-25,47.587861778273705,23.95904040790688,11.063805199198596,3.3154338412952353,4.9169578882366896,3.00045190865534,2.356001601973047,0.642652189016327,1.8210834491324923,1.3367117363116847
2024-10-28,47.587965125308074,23.959092439994055,11.063829226574766,3.315441041455997,4.916968566443209,3.000241253768663,2.3560067185252396,0.6426535846704998,1.8210874039975937,1.3367146392619034
2024-10-29,47.590755664922376,23.96104035111181,11.06447800518216,3.315635457618587,4.917256895551857,2.99672506328078,2.3561448738353548,0.6426912696247016,1.8184793951881848,1.3367930236841845
2024-10-30,47.59587250430556,23.963127866485536,11.065667630268381,3.30961148838578,4.917785586752254,2.9916985392461277,2.356398200657223,0.642760370187483,1.8160684285515483,1.3410093851601113
2024-10-31,24.52670666909553,12.34825463601464,5.702253238848442,1.7066845330363067,2.534192109554611,1.542398584319094,1.2142793990776422,0.32982277772656515,0.9358271919956014,0.6910377328906178
2024-11-01,47.598224552084126,23.96387761802238,11.066051549594597,3.312626023490358,4.918028609225764,2.991466248992065,2.3565146469132037,0.6400769107905716,1.8120581869942791,1.3410756538926598
