date,HUATAI FINANCIAL HOLDINGS (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-08-02,0.0,38.86952678808541,5.537984490916037,22.047156954932294,21.248972211945507,7.71681311366375,0.8413298642293146,3.738216576227687
2024-08-05,0.0,38.86593348363036,5.546717058796579,22.045118799239297,21.24700784466801,7.716099730681464,0.8412520872508146,3.737870995733473
2024-08-26,0.0,38.86234084348201,5.555448012256927,22.04308102034723,21.245043840549922,7.715386479584772,0.8411743246512152,3.737525479127927
2024-08-27,0.0,38.8339217178812,5.580441701204894,22.044439497747,21.246353136282575,7.715861965663752,0.8412261647868229,3.7377558164337583
2024-09-03,0.0,38.823154996853866,5.606619563206907,22.038327667682537,21.240462575995398,7.713722739708843,0.8409929344810361,3.7367195220714167
2024-09-23,38.179289642053625,23.763022912423622,3.4580624638467996,13.592845530967038,13.100736641881147,4.757685939270543,0.8436152384329556,2.3047416311242683
2024-09-26,38.172036824047595,23.758508714226828,3.4574055449271732,13.59026333429066,13.098247929820253,4.756782134339364,0.8624517128554597,2.304303805492671
2024-10-02,38.18727092584505,23.615955990719108,3.4587853630455854,13.59568708089457,13.10347531769193,4.758680521464916,0.9749213688144974,2.3052234315243383
2024-10-04,38.24177783577715,23.50692860787344,3.463722288300707,13.615092994782014,13.12217866913922,4.765472862585149,0.9763129307133313,2.308513810828988
2024-10-09,38.22359158493764,23.543305634846295,3.4620750813469945,13.608618204371648,13.115938288949188,4.763206595435645,0.9758486355664879,2.3074159745461014
2024-10-16,38.23086400920273,23.54778498647391,3.4627337760898262,13.61120738139924,13.118433728647997,4.764112843587321,0.957008290864386,2.3078549837345927
2024-10-23,38.2017909033416,23.130635433720958,3.460100499854769,13.600856580198359,13.108457662911336,5.235778448681336,0.9562805227620597,2.306099948529579
2024-10-30,38.20251719207145,23.13107519111014,3.460166282948643,13.601115158359667,13.10870687963236,5.233976800526162,0.9562987034742679,2.30614379187731
2024-10-31,38.143777144061374,23.09550893613225,3.4548459441719768,13.580202134399077,13.088550980805374,4.990543949026444,1.3439730376229448,2.3025978737805537
2024-11-05,37.9995107094952,23.008157683105498,3.4417791127342126,13.528839435439865,13.039047792473843,4.9716688392188155,1.7171073815179478,2.2938890460146153
2024-11-06,37.99735501988784,23.006852444025416,3.4415838626553135,13.528071952437424,13.038308095059554,4.9713867994070435,1.7226829114719728,2.2937589150554367
2024-11-13,37.998073555914004,23.005396491360873,3.441648943553473,13.52832777042942,13.038554651539119,4.971480809122022,1.7227154876797879,2.293802290401298
2024-11-18,37.914904239134515,23.173920523509466,3.434115940839296,13.498717275145234,13.010016160487334,4.960599345311269,1.718944847310219,2.2887816682626734
2024-11-19,37.84706212957163,23.31138739585754,3.42797118920177,13.474563674477727,12.98673700524517,4.951723217808491,1.7158690952542928,2.2846862925833777
2024-12-06,31.886315873844396,19.639946144751967,18.63764207914315,11.352379006742451,10.941382897887783,4.171848533509351,1.4456272400254924,1.9248582240954142
2024-12-10,31.88985820023148,19.631018755950905,18.639712578964804,11.353640169426498,10.942598402040215,4.172311994048401,1.445787838181093,1.9250720611566032
2024-12-13,31.89017616251389,19.630217425805427,18.63989842882082,11.35375337248056,10.942707506744961,4.172353594667514,1.445802253610538,1.9250912553562927
2024-12-16,31.948373970817308,19.498044950249547,18.668340909813395,11.37107797946403,10.959404901929618,4.178720157675557,1.4480083924086848,1.9280287376418606
2024-12-18,31.94621057985758,19.498664801627672,18.66893438453713,11.37143947100712,10.959753306205492,4.178853001017294,1.4480544252288912,1.9280900305188198
2024-12-19,31.944047051343187,19.49928469241774,18.669527896995707,11.371800985534891,10.960101732633921,4.178985852805595,1.4481004609759973,1.9281513272929582
2024-12-27,31.947292292530953,19.49835487101235,18.668637642458634,11.371258722362628,10.959579101298619,4.178786578290655,1.4480314084529429,1.9280593835932158
2025-01-09,32.01599286374208,19.540284813151104,18.70878333174042,11.395711873586288,10.369874796903373,4.187772786645003,1.849373984516869,1.932205549714868
2025-01-10,32.011087746128844,19.542152552093288,18.710571592429744,11.396801121519148,10.369272924233734,4.188173070795896,1.849550755113745,1.9323902376855921
2025-01-13,32.01210769475864,19.5427752110881,18.71116775529712,11.397164250438108,10.368010195953481,4.186713398120121,1.849609686155807,1.932451808188625
2025-01-14,32.04752033168553,19.561473449210652,18.729070323712328,11.408068888534524,10.277467708499442,4.190719183543295,1.8513793653324828,1.9343007494817415
2025-01-15,32.053142793345984,19.58085455908388,18.732356177929475,11.410070336050017,10.24577744461634,4.1914544091612305,1.8517041739102698,1.9346401059028056
2025-01-16,32.06132444203372,19.58585262351834,18.737137660928802,11.412982786401416,10.222867444123606,4.1925242888821534,1.852176826252732,1.9351339278592283
2025-01-17,32.07360474951722,19.59335450613639,18.744314464003576,11.417354250786001,10.18848050559377,4.194130132941796,1.852886257361273,1.9358751336599689
2025-01-24,32.07520068944605,19.591758566207567,18.744314464003576,11.417354250786001,10.18848050559377,4.194130132941796,1.852886257361273,1.9358751336599689
2025-01-27,32.12402109637206,19.619626018858877,18.77097650631293,11.433594374300784,10.057535560172607,4.200095892600288,1.8555218155665656,1.9386287358158862
2025-02-21,32.11409395973154,19.616490891658678,18.7679769894535,11.431767337807607,10.05592841163311,4.220198146372643,1.8552253116011503,1.9383189517417705
2025-02-28,32.13771708190744,19.630920779096172,18.78178271020565,11.440176543960085,10.063325550900311,4.223302523427256,1.7830300316627756,1.9397447788403108
2025-03-03,32.134975211898286,19.632176555253476,18.782984167599555,11.440908363985287,10.063969294738525,4.223572685111146,1.7815448584679354,1.939868862945786
2025-03-04,32.173564966776084,19.53566567928909,18.80553998879193,11.454647346089185,10.076054759426787,4.228644624129373,1.7836842526619168,1.9421983828356415
2025-03-07,32.17573690699201,19.535040107594025,18.804937797204477,11.45428054501497,10.075732103687336,4.228509214339465,1.7836271354692026,1.9421361896985128
2025-03-12,32.17058606944467,19.531912849984792,18.801927417676534,11.452446891958955,10.074119134903228,4.227832295451998,1.7993500568300063,1.94182528374982
2025-03-14,32.17007107639111,19.533200998911443,18.80162643273356,11.452263558942178,10.07395786642761,4.227764615483127,1.7993212524812705,1.9417941986296983
2025-03-19,32.168011269048534,19.538353182225638,18.800422589320014,11.451530285567934,10.07331284415418,4.227493917274939,1.79920604430785,1.9416698681009092
2025-04-02,32.187590095140465,19.255533843738988,18.811865329788258,11.458500176186053,10.079443892750744,4.230066950699939,2.0341480603517317,1.9428516513438192
