date,KINGSTON SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF COMMUNICATIONS TRUSTEE LTD,MIB SECURITIES (HONG KONG) LTD,KGI ASIA LTD,CGS INTERNATIONAL SECURITIES HK LTD,UBS SECURITIES HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,CHINA SYSTEM SECURITIES LTD,TOTAL_CCASS_PCT
2024-10-25,0.0,78.79337604282217,1.4536043350794667,0.0,8.085421479383557,0.0,0.15115343682438753,0.0,3.4094185158458066,91.8929738099554
2024-10-28,0.0,78.79337604282217,1.4536043350794667,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.4094185158458066,91.89399352537811
2024-10-29,0.0,78.79337604282217,1.454114192790824,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.4094185158458066,91.89450338308947
2024-11-01,0.0,78.79337604282217,1.4530944773681096,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.4094185158458066,91.89348366766676
2024-11-06,0.0,78.76788315725432,1.4530944773681096,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.4094185158458066,91.86799078209889
2024-11-13,0.0,78.76788315725432,1.4530944773681096,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.4104382312685213,91.8690104975216
2024-11-18,0.0,78.77196201894517,1.4530944773681096,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.4104382312685213,91.87308935921246
2024-11-19,0.0,78.77196201894517,1.4530944773681096,0.0,8.086441194806271,0.0,0.15115343682438753,0.0,3.410948088979878,91.87359921692382
2024-11-20,0.0,78.76737329954295,1.4530944773681096,0.0,8.086441194806271,0.2772346206927832,0.15115343682438753,0.0,3.410948088979878,92.14624511821438
2024-11-26,0.0,78.76737329954295,3.9860675873908353,0.0,5.553468084783546,0.2772346206927832,0.15115343682438753,0.0,3.410948088979878,92.14624511821438
2024-12-02,0.0,78.76737329954295,3.9860675873908353,0.0,5.553468084783546,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.14777469134846
2024-12-03,0.0,78.76737329954295,3.9860675873908353,0.0,5.707954971324787,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.3022615778897
2024-12-10,0.0,78.76737329954295,3.9860675873908353,0.0,5.670225500684351,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.26453210724927
2024-12-11,0.0,78.76737329954295,3.9860675873908353,0.0,5.553468084783546,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.14777469134846
2024-12-12,0.0,78.76890287267703,3.9942253107725514,0.0,5.553468084783546,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.15746198786424
2024-12-13,0.0,78.83059565575125,3.9942253107725514,0.0,5.553468084783546,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.21915477093847
2024-12-17,0.0,78.83059565575125,3.9942253107725514,0.0,5.5549976579176175,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.22068434407255
2024-12-27,0.0,78.8550688258964,4.0003436033088375,0.0,5.551938511649474,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.24821666048582
2024-12-30,0.0,78.8550688258964,4.001363318731553,0.0,5.550918796226759,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.24821666048582
2025-01-02,0.0,78.8550688258964,4.00187317644291,0.0,5.550918796226759,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,92.24872651819719
2025-01-03,0.0,78.8550688258964,4.00187317644291,0.8712458768826598,5.550918796226759,0.2772346206927832,0.15115343682438753,0.0,3.4124776621139503,93.11997239507986
2025-01-07,0.0,78.89585744280497,4.003912607288338,0.8712458768826598,5.547859649958616,0.2772346206927832,0.15115343682438753,0.0,3.4099283735571637,93.15719200800892
2025-01-08,2.856222899023211,78.93562634429084,4.0003436033088375,0.8712458768826598,2.6901071778013335,0.2772346206927832,0.15115343682438753,0.0,3.4104382312685213,93.19237219009257
2025-01-09,2.856222899023211,78.93562634429084,4.0003436033088375,0.8712458768826598,2.6901071778013335,0.2772346206927832,0.15115343682438753,0.0,3.410948088979878,93.19288204780393
2025-01-10,2.856222899023211,78.93562634429084,4.0003436033088375,0.8712458768826598,2.690617035512691,0.2772346206927832,0.15115343682438753,0.0,3.410948088979878,93.19339190551528
2025-01-13,2.856222899023211,78.93562634429084,4.0003436033088375,0.8712458768826598,2.6921466086467625,0.2772346206927832,0.15115343682438753,0.0,3.410948088979878,93.19492147864936
2025-01-16,2.856222899023211,78.93562634429084,4.000853461020195,0.8712458768826598,2.6957156126262634,0.2772346206927832,0.15115343682438753,0.0,3.410948088979878,93.19900034034022
2025-01-17,2.856222899023211,78.96060937214735,4.006461895845124,0.8712458768826598,2.6977550434716924,0.2772346206927832,0.15115343682438753,0.0,3.4155368083820936,93.2362199532693
2025-01-21,2.856222899023211,78.97590510348806,4.006461895845124,0.8712458768826598,2.6977550434716924,0.2772346206927832,0.15115343682438753,0.0,3.4155368083820936,93.25151568461001
2025-01-22,2.856222899023211,78.97641496119941,4.01105061524734,0.8712458768826598,2.698264901183049,0.2772346206927832,0.15115343682438753,0.0,3.4155368083820936,93.25712411943495
2025-01-24,2.856222899023211,78.97896424975622,4.01105061524734,0.8712458768826598,2.698264901183049,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26069312341444
2025-01-27,2.856222899023211,78.98967126169471,4.01105061524734,0.8712458768826598,2.693166324069477,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26630155823938
2025-02-03,2.856222899023211,78.98967126169471,4.01105061524734,0.8712458768826598,2.6936761817808343,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26681141595074
2025-02-04,2.856222899023211,78.98967126169471,4.01105061524734,0.8712458768826598,2.6941860394921915,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26732127366209
2025-02-05,2.856222899023211,78.98967126169471,4.010030899824625,0.8712458768826598,2.6941860394921915,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26630155823938
2025-02-06,2.856222899023211,78.99018111940606,4.010030899824625,0.8712458768826598,2.6946958972035486,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26732127366209
2025-02-18,2.856222899023211,78.99018111940606,4.008501326690554,0.8712458768826598,2.6962254703376205,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26732127366209
2025-02-19,2.856222899023211,78.99018111940606,4.008501326690554,0.8712458768826598,2.6967353280489776,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.26783113137344
2025-02-21,2.856222899023211,78.99527969651963,4.009011184401911,0.8712458768826598,2.698264901183049,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.27496913933244
2025-02-24,2.856222899023211,78.97845439204485,4.010030899824625,0.8712458768826598,2.698264901183049,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.25916355028038
2025-02-26,71.6257820605463,12.034185837180651,4.010030899824625,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.24386781893965
2025-02-28,71.6257820605463,12.314097720715772,4.010030899824625,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.52377970247477
2025-03-05,71.6257820605463,12.034185837180651,4.010030899824625,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.0,3.4165565238048075,93.24386781893965
2025-03-07,79.677602897036,3.9823650006909594,4.010030899824625,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.11293297320791541,3.4165565238048075,93.35680079214758
2025-03-10,79.677602897036,3.9823650006909594,4.010030899824625,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.11293297320791541,3.4175762392275226,93.3578205075703
2025-03-25,79.677602897036,3.9823650006909594,4.010030899824625,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.11293297320791541,0.11114898107587647,90.05139324941864
2025-03-27,79.677602897036,3.990012866361318,4.005952038133767,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.11293297320791541,0.11114898107587647,90.05496225339814
2025-03-28,79.677602897036,3.9925621549181036,1.4704296395542553,0.8712458768826598,0.8576785631834439,0.2772346206927832,0.15115343682438753,0.11293297320791541,0.11114898107587647,87.52198914337541
