date,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD
2024-03-01,41.781976210722036,25.752188339726224,6.485285955097895,10.430114789003655,3.6621589650281896,3.004988713172386,2.9335347297315058,3.822768418500836,1.3240662887884036,0.8029175902288734
2024-03-04,41.95947879411286,25.734971492536907,6.474905756886089,10.16813185302459,3.6587054695967334,3.0066827490159107,2.9336398314584424,3.9345255372827466,1.3234490130675876,0.8055095030181312
2024-03-05,42.05732740484841,25.748003886055294,6.483162974098006,10.068489813703831,3.675779127738997,3.008745311420107,2.93775209753083,3.8915780390519723,1.3227743810054804,0.8063869645470826
2024-03-06,42.114149308284844,25.77251634252272,6.593628709741756,9.923587381798281,3.725341996192359,3.008653834528998,3.1876588359789633,3.543679537631568,1.3231326977585405,0.8076513555619655
2024-03-07,42.06983110634028,25.74369757829623,6.872973861064737,9.785098525111438,3.700099063739385,3.0205295617388215,3.137988139055329,3.5400149340768037,1.3192801247533306,0.810487105823636
2024-03-08,42.12807321982087,25.750082359639347,6.833331761338851,9.77809062574487,3.7054728183525323,2.9819220476625588,3.1372236133637648,3.5561878257072776,1.3192695337267994,0.8103461946431263
2024-03-11,42.03847574124646,25.76839205732665,6.865532928756901,9.84290163528583,3.7083866124842815,2.9790900507842837,3.1279803477442663,3.538633757070882,1.320207605535396,0.8103992637650506
2024-03-12,41.980018450605954,25.776605155145038,6.848123804543571,9.814251183728498,3.7071441562822827,2.9800133601146905,3.1232801252786997,3.6398843919079695,1.319934029884896,0.8107453425084014
2024-03-13,41.86992773098402,25.793319856346304,6.936948913854589,9.762426898544382,3.6870641261639747,2.983691378795061,3.13197376347627,3.700491557821711,1.3214881920264432,0.8126675819872531
2024-03-14,41.79634268101186,25.816371336465256,6.840897278011355,9.84735896565991,3.6726367466844665,2.9825397943686793,3.142110723070384,3.7766736979045485,1.3144604007801504,0.810608376043398
2024-03-15,41.8810352410223,25.81073997581117,6.9444648882718605,9.800953684243904,3.6813388792184507,2.983496376107218,3.1421240984997953,3.6305428558111448,1.314173675721627,0.8111303252925318
2024-03-18,41.76295676669445,25.797084355276006,7.008312066938547,9.764220910384346,3.6601829453890073,2.9766422923306473,3.1397107150181216,3.767569466795167,1.313076689774886,0.8102437913988171
2024-03-19,41.76788084905118,25.78789050591795,7.057036168900789,9.754923008289452,3.635663456165402,2.9767141832964175,3.1398659315554336,3.7575769792469114,1.3121380418823234,0.8103108756941445
2024-03-20,41.77084696399109,25.79594996958687,7.064479424287495,9.754699813085695,3.6354996258384444,2.9750376960309244,3.1402608550927233,3.7404182970106468,1.3125792714922904,0.810228083583819
2024-03-21,42.03386889203239,25.845944938913608,7.13961825739779,9.62774504708281,3.665838038509696,2.9684652506687446,2.8833584136823953,3.714059209199458,1.3205112053290724,0.8005907471840363
2024-03-22,42.046390549263336,25.82541646139031,7.15392842654442,9.544466255621492,3.68409045865467,2.966285177706694,2.84706908522337,3.816435424923021,1.3193939693204642,0.7965241913522224
2024-03-25,41.970647158224814,25.829215440071625,7.317881983646679,9.546874734798376,3.667630609511976,2.935692047541428,2.8477191623321287,3.7759263949140274,1.3209267935139595,0.7874856754449865
2024-03-26,42.09553237534768,25.840877747758988,7.431215533300451,9.446711518728575,3.6702173448141564,2.933415090474787,2.8508689060619155,3.616909594057055,1.3204359043341176,0.7938159851222766
2024-03-27,42.06208111320595,25.789080932212876,7.526127864345127,9.432658058569634,3.6648661760349777,2.933620801612736,2.8548250683101717,3.616437945793854,1.3252412403551195,0.7950607995595614
2024-03-28,42.09599786617498,25.766991351330987,7.633359909806236,9.452511254490519,3.6363137332737425,2.93097731241831,2.8400501254120485,3.5235779600148938,1.3269376223688794,0.7932828647093996
2024-04-02,42.141987272287835,25.736799919354286,7.630441490101209,9.443346590094658,3.647526600443096,2.9436302102149967,2.9076020354812693,3.431965964903958,1.323221157709841,0.7934787594088515
2024-04-03,42.13357620337647,25.754683092578347,7.640701970453352,9.34032848183885,3.6470758016615408,2.945363709991965,2.9109255816690096,3.3959380868499243,1.4369263811292654,0.7944806904512729
2024-04-05,42.022874642752754,25.747566588584686,7.734371689076766,9.372880099867247,3.667562789522176,2.952535012145226,2.926065623784108,3.3458492960273403,1.4381243081587547,0.7921699500809386
2024-04-08,41.95819110018501,25.770163374338722,7.742883316144568,9.367665206480016,3.6585814059382713,2.9191215781009006,2.913857118484771,3.469992599040702,1.4289601639896887,0.770584137297347
2024-04-09,41.98457002579071,25.869011761933947,7.747751231982088,9.296837062558943,3.676182737783322,2.9362230806430416,2.9247719503655034,3.3631660561885672,1.4298585448033279,0.7716275479505473
2024-04-10,41.783827714258194,26.085309200117774,7.623398516566166,9.436188459524466,3.657646667342149,2.8922986159800894,2.8848115450307077,3.421083027660157,1.4216619349532746,0.7937743185670214
2024-04-11,41.7131315232526,26.1562106236577,7.574739601950443,9.744779243411251,3.6505852412322475,2.8916622550692814,2.8860131138554013,3.166322578399796,1.4208136069077508,0.7957422122635319
2024-04-12,41.70990096080628,26.15205971851951,7.515573494658168,9.808161315225131,3.6306280582616757,2.8939407462838402,2.824611340207579,3.256264999943352,1.4115381342611577,0.7973212318333059
2024-04-15,41.852954758167826,26.028660894704586,7.513930060105438,9.903128417573189,3.6376736121785815,2.8965643490882225,2.8250326900840053,3.1326540569511883,1.4109643887947647,0.7984367723522
2024-04-16,41.94426262024166,26.099478727731196,7.43419760754227,9.90702403773814,3.664921036003826,2.957240428556438,2.8456965416993296,2.9248947148363866,1.4166874725370215,0.8055968131137329
2024-04-17,42.12867523401654,26.009792936837535,7.450894718644606,9.67122090603632,3.6775703766249204,2.9624013998553664,2.8440198505178,3.029197263857747,1.4182901351360453,0.8079371784731261
2024-04-18,42.26343035542699,26.13966835316186,7.471464879064468,9.610565637009321,3.691985023511346,2.9657779175645977,2.8441247887410213,2.7801708167369084,1.4197564602132322,0.8130557685702524
2024-04-19,42.096209540702844,26.07690865302756,7.571045854837209,9.785373125040547,3.66910108652728,2.9623239299571673,2.8293414918895663,2.780282569413055,1.4198652904392157,0.8095484581655545
2024-04-22,42.09540121874882,26.095147002147563,7.457239169701532,9.800931054326721,3.6894118620730594,2.9705164828755986,2.8242120463248215,2.8398636995550635,1.4178209582601438,0.8094565059866797
2024-04-23,42.14229054825941,26.008922500083383,7.449799575052783,9.794551359996479,3.710824696084372,2.967753934150932,2.8187126166747127,2.878960244287566,1.4179609447776922,0.8102235806326784
2024-04-24,42.163430533922124,26.114044706277674,7.629370336833273,9.381301849931363,3.728847757838358,2.9867362193676463,2.820658193220882,2.9501325875873294,1.415259388344819,0.8102184266765369
2024-04-25,42.27034167465497,26.0704947851085,7.479311747924543,9.397510186305972,3.7226761967326523,2.9943337288738943,2.8213557239917466,3.0181868354038044,1.415521022021818,0.8102680989820992
2024-04-26,42.2647675066406,26.039480156272887,7.514835019713846,9.315290905059378,3.715387018211812,2.9966708583327915,2.8188603299574866,3.107109639461575,1.4174577789928642,0.8101407873567557
2024-04-29,42.23791783883333,26.019490461630866,7.608705587214476,9.304388602777237,3.706429172297523,3.0004385006125323,2.8151874644841115,3.078154574756263,1.4178906781321094,0.8113971192615439
2024-04-30,26.167656914701144,16.243605224907455,4.813554795358226,5.808154308222343,2.298222141885319,1.8727200219448878,1.7658461067926499,1.9541999513734871,0.8839592934089339,0.5053035459175135
2024-05-02,41.99145494520277,26.083885484812257,7.713271678911396,9.329587007453245,3.7012692058713292,3.0019791637797186,2.8359243362083157,3.116711131612357,1.417295577603942,0.8086214685446758
2024-05-03,41.95604668723207,26.08026099692667,7.854354719023809,9.328422496154044,3.7099097948339286,3.0000546369329664,2.8355681832156274,3.011801449644156,1.4167674027271926,0.8068136333095407
2024-05-06,41.9870587727188,26.089581188438345,7.860160316529345,9.319006534076788,3.716508662162568,2.970542325986517,2.837348566747652,2.994744325759285,1.4169381012017455,0.8081112063789536
2024-05-07,41.953788796290915,26.077386093989823,7.853932032003251,9.34949272994168,3.724704179566264,2.958064031019762,2.8312466828454506,3.027433622596148,1.4159554698266963,0.807996361920009
2024-05-08,41.869097264238654,26.094290417685258,7.8620658086861415,9.35730397100939,3.724810647961384,2.9635161642776953,2.828968373730228,3.0783616683075765,1.4132393004892556,0.8083463836144185
2024-05-09,41.9570359671172,26.088766580425094,7.875917198137279,9.363227046966358,3.7111773718139967,2.968829768290626,2.830912267362564,2.9868146899600325,1.4112506068728012,0.8060685030540514
2024-05-10,41.931644617875016,26.06060659443507,8.16786086890935,9.368946846245455,3.694444330426492,2.9648014252676784,2.8219456903182225,2.781015642470795,1.3977861611247941,0.8109478229271281
2024-05-13,41.982671046679386,26.045128580219195,8.156452851848425,9.335408141321388,3.696283916424807,2.9618316176271766,2.8536620461514466,2.7608101307175,1.3968723483938057,0.8108793206168705
2024-05-14,41.82147585617682,26.036944186095788,8.176596367411245,9.302218460995906,3.6699271533594215,2.967875289241115,2.8531230575446322,2.965335902062612,1.3955969789793023,0.8109067481331601
2024-05-16,41.75903755079707,26.03939842351336,8.236010382203444,9.255384891514273,3.648232966616564,2.9218061486529048,2.8430630074791843,3.1068844359351333,1.393847752705834,0.7963344405822317
2024-05-17,41.718977389539454,25.95966457014884,8.311260124941489,9.224528110638603,3.6372018495458818,2.902143644958083,2.8249192947584474,3.2366063872191515,1.389748602437793,0.7949500258122577
2024-05-20,41.68931830806491,25.971613722869417,8.312716270033564,9.221696533386298,3.635345314699532,2.915096047116672,2.8240388305633686,3.2469679161048655,1.3858773492200807,0.7973297079412901
2024-05-21,41.67453139296021,25.97968547247424,8.292080557467848,9.211479758479895,3.633738737900388,2.8926868974243796,2.83314022924274,3.2948777092206756,1.3875807830452784,0.8001984617843435
2024-05-22,41.53491443362461,26.059671508363653,8.317992429001716,9.21674176480844,3.613809117844284,2.876667275290436,2.8321108318613235,3.3924865878614012,1.3743429023611076,0.7812631489830288
2024-05-23,41.59507321424158,26.040023304211275,8.337660619122738,9.216363926614687,3.615120576086422,2.868816911671086,2.8500005212761685,3.3343705394268923,1.3651423706391812,0.7774280167099711
2024-05-24,41.67527289815045,26.027405670098812,8.326112552817458,9.26395087336701,3.603359572152938,2.8631082233922,2.852007124035836,3.2492899765850733,1.3657772674057929,0.7737158419944217
2024-05-27,41.84428476771083,25.989281365101153,8.129545042693037,9.334855853026884,3.5901209208547424,2.875113162060076,2.840004165077373,3.2658260387700726,1.3543610612696646,0.776607623436166
2024-05-28,41.76771162120584,25.979994784569566,8.189114693233751,9.428802847315941,3.587900058683869,2.834092449717041,2.8391060804601422,3.248978599565751,1.35045956699813,0.7738392982499724
2024-05-29,41.711138466825275,25.981707890401367,8.14437664782927,9.424714008707095,3.5773448818833318,2.8449494329081273,2.8386843055216495,3.349090458919277,1.3430470174956832,0.7849468895089214
2024-05-30,41.848950078214244,25.99898633815687,8.021781365724557,9.390871620249436,3.5827581874528938,2.844901716498416,2.841214226366648,3.344124773209752,1.3421488275109714,0.7842628666162069
2024-05-31,26.28446184614634,16.30475758251385,4.990399032933038,5.846849739233307,2.2353238211780986,1.782344606938434,1.782978369719495,2.1088838578346203,0.8410304256673993,0.49203422635124344
2024-06-03,41.980164637602414,26.04123035282579,7.862842940312445,9.359128457447559,3.5955417252775947,2.8497441336028375,2.8439980035955865,3.3346135149895275,1.3431358136142062,0.7896004207320425
2024-06-04,41.9704700315616,26.047029073139598,7.78889109214614,9.351426981855264,3.5923200233557613,2.8514391863815107,2.8429044495804545,3.4221224016698977,1.3430936718248905,0.7903030884848891
2024-06-05,41.84467896845756,26.02510675858315,7.918775431494747,9.419745771621288,3.600667554528332,2.851609269162288,2.8396254166590764,3.368827229975276,1.341507487138499,0.7894561123797852
2024-06-06,41.72936983050182,26.04294163094763,7.997835574331082,9.435636958413578,3.6003123385076234,2.82588238139013,2.840315736705787,3.390863816565769,1.3469514128902256,0.7898903197463605
2024-06-07,41.75899015751462,26.02794549468252,8.045867098478297,9.440227119434972,3.5823357515977157,2.8259872345439434,2.841182822860464,3.3452191062476633,1.3465362890981036,0.7857089255417026
2024-06-11,41.616584833650464,26.084796788598226,8.083770615717919,9.454818784368722,3.5893779921153515,2.813214617974439,2.849012846454991,3.3671772030777483,1.3483020713833025,0.7929442466588412
2024-06-12,41.41872483583709,26.1454496548792,8.159080775875607,9.43520047220097,3.570645343739101,2.812164943203488,2.8487940384226147,3.465279645281526,1.3476841072377983,0.7969761833226091
2024-06-13,41.386474099686204,26.136253548652395,8.142032155788524,9.446872276070772,3.570288219914803,2.80993920594934,2.848819175433611,3.5073519544429126,1.353212891813594,0.7987564722478394
2024-06-14,41.513038547701285,26.13640855802074,8.060067949122413,9.468805696760692,3.5746388623106675,2.8123857154381837,2.83934942424479,3.472046463617292,1.3230386031537362,0.8002201796301974
2024-06-17,41.62921615717892,26.128655669619917,8.068028167805998,9.456539641079589,3.5663988392244743,2.812875355042864,2.844960093807782,3.4092316432120495,1.289124105808511,0.7949703272198998
2024-06-18,41.62666127026563,26.185036049576755,8.135298671510013,9.45194553359905,3.563880991258011,2.7965810050704243,2.8548109775890653,3.424397083572354,1.155170330174502,0.8062180873842013
2024-06-19,41.47883256691618,26.2700590139607,8.133357452576591,9.555896644920757,3.604343695593787,2.8054381628865954,2.866401391352816,3.338574501814353,1.1586261083302496,0.7884704616479681
2024-06-20,41.324818248353914,26.20751653165425,8.272765593242564,9.465247940796766,3.618307123256427,2.803203496547146,2.864611865284294,3.3463487980368662,1.3089314061328363,0.7882489966949273
2024-06-21,41.30811783928094,26.23657162623675,8.277451807830124,9.47295319298515,3.6153354722337347,2.7831042378360307,2.867083406642605,3.340497660179144,1.309885631568589,0.788999125206938
2024-06-24,41.329390908415455,26.219483520432924,8.273653856119317,9.442299527613168,3.6201238459523366,2.7869908724285053,2.8669965211089132,3.3633108299726744,1.3100263999892485,0.7877237179674611
2024-06-25,41.41990555736449,26.20914949768352,8.305386915948079,9.329010807854983,3.62923308860647,2.7930016058552094,2.8680904309357356,3.3480419206573937,1.3104616298869407,0.7877185452071851
2024-06-26,41.543948427072266,26.232598984564028,8.27652651933654,9.209601153821481,3.584105666370024,2.794335243620926,2.870248128618666,3.384927390010156,1.3138505274906085,0.7898579590953053
2024-06-27,41.525139696775945,26.229572807400704,8.249370319301082,9.206706159512859,3.594954215684862,2.794396816676086,2.8736328645098643,3.4202932104453714,1.3153377422888177,0.7905961674044109
2024-06-28,41.512148148518364,26.21378138044835,8.254094090693926,9.08127972733487,3.5936086068949527,2.7960569271621623,2.8785750963692043,3.5653505363827387,1.3140774962181418,0.7910279899772955
2024-07-02,41.47262003591745,26.215116518249665,8.202923061777906,9.072015368718938,3.5946039595325976,2.8007439277238912,2.934655292394337,3.5927049135806057,1.3218235539215348,0.7927933681830689
2024-07-03,41.58907352269228,26.20129516878331,8.17669075774538,9.02324816681714,3.60270348698818,2.8026057606385324,2.933780429012621,3.510924441289656,1.3672894186092066,0.7923888474236856
2024-07-04,41.56248184472346,26.18956227346666,8.174882170965356,9.00882741496638,3.6071746217626974,2.8137811621209012,2.943028845270258,3.508809574395716,1.3990232617928822,0.7924288305356884
2024-07-05,41.54555855751204,26.20003715387142,8.196771410896124,8.993249491127992,3.6447054841005384,2.8118102819912427,2.9446216874333984,3.507023502919952,1.3637332320280622,0.7924891981192332
2024-07-08,41.5387655002926,26.208365381482228,8.208598197485303,9.001597454576372,3.6457768111784423,2.819369955975474,2.943427655163839,3.4598779907237747,1.364444811781459,0.8097762413405136
2024-07-09,41.562910097851244,26.19984506412729,8.159749239554861,9.010997972019807,3.650071750550926,2.8161898309860356,2.94311402129728,3.4790787588163443,1.3644291263946948,0.813614138401512
2024-07-10,41.4355442526377,26.20478424569078,8.256919245815787,9.005311909180524,3.656251960431646,2.8406952588233763,2.951526579996985,3.4657667747910184,1.3654222750998124,0.817777497532373
2024-07-11,41.43762653053083,26.19401187015102,8.186804620764248,9.094480230679126,3.651034465443543,2.8548143199159703,2.9524783594063013,3.4445966275180937,1.3662980289646116,0.8178549466262566
2024-07-12,41.479341833519264,26.20428964437308,8.190408119651838,9.061591246981324,3.649602753467877,2.8561728206055585,2.9530546827095443,3.420147190326565,1.366613302947952,0.8187784054169988
2024-07-15,41.4798527337116,26.19677560642254,8.140350587121086,9.051469967262923,3.660984341619828,2.848704806861862,2.9519743427586276,3.4863235565389195,1.365426947998053,0.8181371097045577
2024-07-16,41.46966022079522,26.205179318909984,8.117942533433965,9.02178949542357,3.6611882695150735,2.8547253088261115,2.9529567897582942,3.523451770084593,1.367455576521202,0.825650716731988
2024-07-17,41.41953038825428,26.188738810528623,8.166435372184727,9.004318031147687,3.673894456293226,2.8539721386345174,2.950309524196634,3.5576234489000753,1.362581453526916,0.8225963763333141
2024-07-18,41.35001474394455,26.170018239911556,8.174646273022102,9.026118095262786,3.6711457357451107,2.9858589112107117,2.948346674743738,3.493172561189315,1.3584184047996792,0.8222603601704572
2024-07-19,41.38353482620211,26.184116144845326,8.196692500288332,9.011105307196814,3.6797757547069674,2.986689267104252,2.9151962663599864,3.4573848144061827,1.359336381266643,0.8261687376233834
2024-07-22,41.127001870594796,26.021459217373817,8.161358351350763,9.541567388871378,3.668150456116569,2.973705993591702,2.837522707673483,3.4989930954509134,1.3503906417164813,0.8198502772601063
2024-07-23,41.22387021191034,26.003988164619855,8.006647159079417,9.538982028395687,3.6701670626993153,2.989026647731843,2.835829069075879,3.550459908064943,1.355170623703902,0.8258591247188168
2024-07-24,41.22616598924603,26.011778054680214,7.9786733459490025,9.552847875501751,3.6649779515906804,2.9978698390539895,2.834417830147392,3.5489914120245247,1.3586562291962483,0.8256214726101716
2024-07-25,41.2740523776931,26.001358199113323,8.002069270145265,9.452963622291545,3.666023918415077,3.008841530408642,2.8356457200712737,3.5688878946581704,1.360834842838603,0.8293226243649974
2024-07-26,41.38644837223742,26.034207906205438,7.980999201176635,9.292013362962084,3.670639933712766,3.0331585940511006,2.835175539902932,3.5648239299180027,1.3638925839935099,0.8386405758401123
2024-07-29,41.39191901315035,26.056774750499866,8.068314789126237,9.148823616774408,3.6788481336862087,3.0550694864886747,2.834872829460725,3.564299864776447,1.3689213565372926,0.8321561594997957
2024-07-30,41.41113326702984,26.072905351308613,8.12034558820234,8.955556649681386,3.682034263011566,3.059887195711892,2.842598306472982,3.6539729686495823,1.370415590735266,0.8311508191965377
2024-07-31,25.99012574976885,16.377125701536404,5.091402998315763,5.636031329468472,2.314983387653239,1.9163909240042731,1.7856627879870135,2.310753399199793,0.8634442269742403,0.5225231069994
2024-08-01,41.39177774817752,26.083970844743714,8.139533275500446,8.986645549379977,3.6884579246744535,3.053076646582518,2.8441055333672294,3.618951498663805,1.374901198332914,0.818579780577427
2024-08-02,41.40367074308081,26.120635988203677,8.18837741989519,8.989082295569307,3.6992280643653936,3.0642598328938946,2.8476923208670324,3.4848928160348556,1.3827276738278276,0.819432845262006
2024-08-05,41.3725502472296,26.10100787251481,8.233878008811743,9.069887025958188,3.6969457209814345,3.0465028756929162,2.8485290045823,3.430580448870637,1.3814456837633782,0.818673111594999
2024-08-06,41.32270318745675,26.081661464138605,8.409463046710258,9.064258644326557,3.6954429969351685,3.048607999079485,2.8453387067751774,3.3400502259809652,1.377931759821923,0.8145419687751038
2024-08-07,41.37815979507654,26.079740840223415,8.53014058556881,8.830609261300715,3.6997658004589615,3.1097914541397835,2.8449219684074833,3.3322609313055986,1.3765083603039292,0.818101003214762
2024-08-08,41.33436107366522,26.074795859715238,8.489141311131565,8.87604975194446,3.6987269913442677,3.110188538684997,2.843460369011814,3.3760056661883016,1.3758907981007045,0.8213796402134288
2024-08-09,41.27331079418262,26.09333498366453,8.4871216493045,8.896154714075019,3.701059459859963,3.1093424796949067,2.848702663119058,3.392015390429185,1.3765774452358202,0.8223804204343974
2024-08-12,39.826500357867864,25.18214825569328,8.236065623726576,12.019534588359972,3.5767482357298506,2.988721386754997,2.7541224392815638,3.2939223989844586,1.3282386221560294,0.7939980914454106
2024-08-13,39.81446838943225,25.17779233490474,8.23070421263266,12.014397477268986,3.5780457575687374,3.0119473546173,2.7545473626261527,3.2963390338306144,1.3280230196434155,0.793735057475143
2024-08-14,39.73555238510903,25.156424422315677,8.32429881896544,12.003359564585105,3.571844444494057,3.012526132931014,2.7532048467497945,3.3177652487355167,1.3294598249077514,0.795564311206615
2024-08-15,39.70140359950568,25.14103029684775,8.448501205948913,11.918608106711003,3.5715362866877314,3.0493949852204647,2.7488187192518683,3.295256182971959,1.3301864152422331,0.7952642016123947
2024-08-16,39.69590179205355,24.974336227970802,8.436724888609493,11.924289768617093,3.577495487874206,3.051311926213408,2.7488184014234607,3.464411999321551,1.3314127428431268,0.7952967650733093
2024-08-19,39.78328123331263,25.018822908370154,8.397059864313185,11.908837618350352,3.58277440040436,3.0561943632369535,2.7535191108151875,3.36537229607946,1.3375485283729696,0.7965896767447548
2024-08-20,39.6448469139874,24.988500316807823,8.481619765777761,11.919280296296526,3.5969865225013677,3.0521226560017474,2.7514573981222568,3.428371747238814,1.3370258991276245,0.7997884841386739
2024-08-21,39.607810433826295,24.975022636504722,8.530857983029652,11.912756241453039,3.602255475609755,3.0577750421122887,2.7500287237259426,3.4275205622606006,1.3356615489334474,0.8003113525442587
2024-08-22,39.59560871801518,24.976657630845374,8.553422752010578,11.997407454756301,3.5881377607939022,3.064667698715308,2.751179973953749,3.3288835379524184,1.336172870544241,0.8078616024129505
2024-08-23,39.69086006853005,24.970718587189698,8.587965121237326,12.057488993981783,3.601533862923466,3.0644552365816624,2.752543922450859,3.119352829290038,1.3393047547884178,0.8157766230267021
2024-08-26,39.61487908470692,24.9802678768473,8.658779556146962,12.042035310568174,3.601731535279768,3.0643109606036676,2.759469557116461,3.1196955227925716,1.339672625683625,0.8191579702545455
2024-08-27,39.59084674181884,24.99553079328466,8.671228539837234,12.220195266993462,3.609066512231508,3.0648221054244704,2.7637898497006175,2.9180039659961543,1.3410042698358544,0.8255119548772
2024-08-28,39.56205755294263,25.016432353202816,8.689605349208666,12.247204285663996,3.5864006972355247,3.075078692496792,2.7698536959056925,2.882928852228408,1.3444116544424873,0.8260268666729791
2024-08-29,39.486707615388795,25.01733144770895,8.756343845349724,12.247828219985731,3.5823908721982214,3.056619550540144,2.7708525916512348,2.9112416403639503,1.3448964912711854,0.8257877255420641
2024-08-30,39.58863588188234,24.990006401251044,8.765096421356446,12.21483754489566,3.5839801537365457,3.053408683177019,2.7723878924043626,2.8537005678168863,1.3466299723847193,0.8313164810949767
2024-09-02,39.55231538992097,25.00178481239737,8.80868232932166,12.301616684448085,3.5858449430676473,3.0549289288191983,2.7736466726048685,2.7364975292185565,1.3552723101315436,0.829410400070096
2024-09-03,39.4576091942897,24.98088792301949,8.845166356691461,12.281301990032782,3.5866383139688574,3.045095803415011,2.764646761220758,2.853880945740452,1.3559801371065223,0.8287925745149617
2024-09-04,39.453951748594825,24.954285802205796,8.934475322302285,12.290678366978332,3.5888784058017604,3.0548809580621734,2.776076421177832,2.757076302918972,1.3571728828618026,0.8325237890962215
2024-09-05,39.38558143675194,24.962812292528646,8.971266875402128,12.269701958207584,3.590772984635944,3.0597187059724464,2.7766589359522107,2.791618400083067,1.3574912375028412,0.8343771729631888
2024-09-09,39.377198749939396,24.999161571228957,9.103623205443425,12.263620480713037,3.602008252862008,2.984865618409691,2.7909073359320344,2.665013500872521,1.354152096294374,0.8594491883045584
2024-09-10,39.42571409080802,24.96411497619182,9.111078219849102,12.230332963238947,3.6035123265660225,2.9810610542793006,2.7946242758669477,2.6374571688010997,1.3740319161522867,0.878073008246452
2024-09-11,39.24467473790904,24.93524856153603,9.196718396621922,12.268991357263683,3.582627928209974,2.998732996811939,2.795497470223587,2.705335497689101,1.387431916050283,0.8847411376844487
2024-09-12,39.220887615734505,24.935409442971093,9.23938172220509,12.278383375531797,3.5252541076935575,3.0081864053768084,2.800078411691622,2.7080836608406216,1.3912778209826302,0.8930574369722759
2024-09-13,39.20964864181574,24.94794983370749,9.297690820032095,12.371075779957575,3.4882487933367736,2.9904739709388157,2.8023774294575796,2.61194056956023,1.3921455398276887,0.888448621366016
2024-09-16,39.23401751887122,24.951465708960768,9.356132527635932,12.283048686878262,3.492346523709881,2.9981413165982613,2.8054843669705454,2.5980571746734507,1.3906521137294392,0.8906540619722342
2024-09-17,39.15233919005726,24.961796243707994,9.431305875091695,12.255276387010076,3.493939958607401,3.0007586322508035,2.80519990471861,2.610317309897056,1.3976297087278742,0.8914367899312304
2024-09-19,39.0960965718656,24.949241839989885,9.417757736044202,12.059875828670682,3.490362681513575,3.006205270460223,2.8028467181627366,2.885531462493817,1.3991761907161142,0.8929057000831584
2024-09-20,39.08898581561607,24.96163370299308,9.416044844335051,12.066962127732987,3.4932813988137896,2.9909079586187457,2.8046836172407943,2.8859025731925643,1.3989552340154932,0.8926427274414219
2024-09-23,39.06693117656715,24.985735524906342,9.506942526308,11.770406067909077,3.4958934535465773,2.972337639490091,2.814317294335032,3.0847775313153134,1.4061846222326817,0.8964741633897291
2024-09-24,39.18499764419529,25.040057954404187,9.64296318509045,11.344102769838011,3.5215641772139414,3.0000060796023726,2.8287168737413446,3.128264126967052,1.4093455485526338,0.8999816403947194
2024-09-25,39.28580500000994,25.113455768118104,9.714332600817647,10.557887155671141,3.531811677107581,3.0011808603667456,2.8535477364692188,3.6247120136171853,1.4165217557761467,0.9007454320462946
