date,HTF SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,USMART SECURITIES LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,YUANTA SECURITIES (HONG KONG) CO LTD,TIGER BROKERS (HK) GLOBAL LTD
2024-03-20,65.38230247888531,0.0,2.0935590588951767,15.835839295839243,3.5547084832277887,6.850081821536078,3.8553390333892463,0.9792910385950161,1.4488787896321444
2024-03-21,65.60559080234776,0.0,2.0937566875372107,15.84677401464818,3.3662472262207817,6.803529254397008,3.8557029712559676,0.9793834821099442,1.4490155614831464
2024-03-22,65.64717045084812,0.0,2.0923740700703815,15.84574316495068,3.3451571021053077,6.799036526832622,3.834289633814727,0.9787367437772861,1.4574923076008743
2024-03-25,65.72813009703019,0.0,2.096566458380756,15.834459328163373,3.2709447977250936,6.78678700155144,3.834138256136621,0.9762960954084536,1.472677965604077
2024-03-26,65.78261855506757,0.0,2.093808051368592,15.813626273494371,3.2666412866055774,6.75906236869648,3.8384914658056615,0.9750116038127982,1.4707403951489437
2024-03-27,65.76704026226898,0.0,2.1687858529760526,15.746362561794658,3.2663343262325646,6.7772208700721555,3.819337131464976,0.9937136219766791,1.461205373213935
2024-03-28,65.68679815735466,0.0,2.241222558749736,15.689609070907196,3.2623490846792635,6.84403484256397,3.82406252748149,0.992501195928746,1.4594225623349408
2024-04-02,65.47785698040556,0.0,2.374426028349599,15.770679468484078,3.251971975785345,6.859686858300373,3.811898681052183,0.9893441784789996,1.4641358291438622
2024-04-03,65.3799909742259,0.0,2.4456092486253254,15.747107936282257,3.2471114393512726,6.896141663737322,3.8342258063340906,0.9878654623457914,1.461947469098027
2024-04-05,65.6780793319029,0.0,2.4325002020141437,15.603100382563417,3.2174165533489965,6.833076338020895,3.799161750063566,0.9880875059551363,1.4485779361309492
2024-04-08,65.65377144570736,0.0,2.5241265508967268,15.57882024656682,3.216225766465184,6.830547371831877,3.7977556554822636,0.9877218083146098,1.4110311547351568
2024-04-09,65.61734333459809,0.0,2.559716152631953,15.570176310622294,3.214441237914982,6.826757430551747,3.795648464045467,0.9964212985769254,1.4194957710585434
2024-04-10,65.47708797594024,0.0,2.7041756517243414,15.550044381544037,3.2195206017455784,6.83640171378979,3.7815051933009958,0.9951329456055252,1.436131536349505
2024-04-11,65.47120694642823,0.0,2.78665239669188,15.472587345809618,3.2095439797551273,6.8486737870652235,3.780632285704076,0.9949032330800199,1.4358000254658294
2024-04-12,65.44988695277847,0.0,2.9246139218823437,15.395876682103053,3.1443292354581,6.865872755845789,3.807629457324409,0.994719539402849,1.4170714552049866
2024-04-15,65.47708797594024,0.0,2.9720072565740887,15.319155067018395,3.127164875935321,6.882579576694919,3.8092119110440734,0.9951329456055252,1.4176603911874535
2024-04-16,65.58611854039599,0.0,3.0694656715233237,14.99312793075922,3.1323721409819085,7.005051667026066,3.7785510956410535,0.9967900123768478,1.4385229412955902
2024-04-17,65.60432561321454,0.0,3.0425572138170964,14.96952954829222,3.133241704983178,7.044010386520435,3.7610930035156898,0.9970667268515575,1.4481758028052785
2024-04-18,65.66508893134836,0.0,3.1843066107520452,14.696269665385689,3.145405831912143,7.133893424277179,3.764576561780596,0.9979902190475071,1.4124687554964717
2024-04-19,65.65900753484608,0.0,3.2025341695485308,14.667124912446624,3.1543757609838914,7.133232737826828,3.7642279155957206,1.0071590252701061,1.4123379434822179
2024-04-22,65.72331196413094,0.0,3.139450053230729,14.65674681994003,3.1375967769301205,7.155731456186834,3.7663207619115395,1.0077189884558493,1.4131231792139496
2024-04-23,65.63526611908789,0.0,3.2458342890563476,14.63504858897347,3.105193806748319,7.126632597743517,3.760745002243308,1.0062271349340874,1.4850524612130667
2024-04-24,65.53568438830925,0.0,3.7751534140897256,14.625136408353395,3.246927447147621,7.242098058132377,3.8919726183173067,0.14544683530311445,1.5375808303472098
2024-04-25,65.05223625304005,0.0,4.341909719985312,14.513158561539422,3.4323813542011368,7.20497671928124,3.8621735995943642,0.07285390940034452,1.5203098829581327
2024-04-26,65.037560062985,0.0,4.331158074536409,14.5078405595182,3.440284295457167,7.229818594280875,3.842437086218902,0.09114852546877594,1.5197528015346664
2024-04-29,65.0820568962898,0.0,4.316395454069124,14.51981154918165,3.443123009294094,7.199111343291054,3.827271202848674,0.09122373570090864,1.5210068093246978
2024-04-30,65.08482291417647,0.0,4.317187072023756,14.522474452440287,3.4437544708974555,7.200431645348034,3.8279731164322794,0.09124046594442731,1.5121158627372928
2024-05-02,65.07565301810165,0.0,4.326356968098573,14.522474452440287,3.4437544708974555,7.200431645348034,3.8279731164322794,0.09124046594442731,1.5121158627372928
2024-05-03,65.10550355317571,0.0,4.291645080768339,14.519961883439544,3.4361600363441243,7.212908622546145,3.829729027291028,0.09128231841309313,1.5128094780220158
2024-05-06,65.10550355317571,0.0,4.300819183121414,14.510787781086467,3.445334138697199,7.212908622546145,3.820554924937953,0.09128231841309313,1.5128094780220158
2024-05-07,65.0696861955013,0.0,4.335129337318449,14.50280476816548,3.443438711146243,7.190602378507954,3.855129293306984,0.09123210005566533,1.511977215997911
2024-05-08,65.05179229111005,0.0,4.33393719402683,14.50798308847841,3.460824846879927,7.188624991509498,3.8540691481145952,0.09120701159172367,1.5115614282889682
2024-05-09,65.06504203046303,0.0,4.386122009492455,14.498679903692194,3.4219629838051513,7.20233662680285,3.851597742044909,0.10030918129478358,1.4739495224046282
2024-05-10,65.0980563218453,0.0,4.3968938025516096,14.503994547778372,3.3865612853958886,7.1866486917591414,3.8621735995943642,0.10034595068349338,1.4653258003918348
2024-05-13,65.08612731851728,0.0,4.441899758746571,14.501336738789817,3.395103043736679,7.185331762176215,3.8339788656095353,0.1003275626202041,1.4558949498036924
2024-05-14,64.92407920822147,0.0,4.580942128193385,14.495754716161333,3.4078074877365125,7.155206581921067,3.8368134498217152,0.10016237281093762,1.4992340551335777
2024-05-16,64.98352125098046,0.0,4.548513772209368,14.435781495184738,3.410927547980274,7.134290749093891,3.8769487859139633,0.109409701243764,1.5006066973935497
2024-05-17,64.90578471090441,0.0,4.471175144290987,14.52319646213693,3.389512990419446,7.1277648359454675,3.882549693114381,0.21907660537186813,1.4809395578165114
2024-05-20,64.60439893514204,0.0,4.14995599207484,14.455758947102082,3.282726267974076,7.09466752506476,3.8827308749897234,1.0556985460313246,1.4740629116211423
2024-05-21,64.30579915316393,0.0,4.1307750078868075,14.388944820802937,3.267553596080712,7.043750779957929,3.8647849980546933,1.5311418112823085,1.4672498327706762
2024-05-22,64.03638011588598,0.0,4.492980125526702,13.970129459868364,3.26075681211484,7.047186872611805,3.8657897638011045,1.862579019428793,1.4641978307624255
2024-05-23,34.292093996391884,46.41756251245545,2.646333856082857,7.256869986085535,1.7626871993018003,3.763558991275038,2.0579633660944827,1.0179512515291238,0.7849788407838303
2024-05-24,34.34835715218766,46.34931331893752,2.631660484728584,7.262531205145279,1.8561481774874002,3.8435648188369984,2.0298822918709165,1.1418541584621356,0.5366883923435085
2024-05-27,34.33506428982177,46.33137606971269,2.6838547211734114,7.235533007778885,1.850592328018905,3.8420773538643704,2.0290967245785643,1.1414122593022107,0.5509932457491917
2024-05-28,34.293185570985116,46.333617466576186,2.722686571788925,7.235883044889049,1.8506818550779198,3.842263224021072,2.029194887236789,1.1414674779914658,0.551019901433473
2024-05-29,34.26277129733883,46.34482770467706,2.78141237947954,7.261828348701287,1.8608074643856245,3.8431928446279358,2.039363687076639,1.0159316789696056,0.5898645947434863
2024-05-30,34.21755231909899,46.25753143549517,2.737534783517592,7.170872871393738,1.8379831719612203,3.874592169561398,2.035522290955344,1.0140180448121354,0.8543929132044144
2024-05-31,33.66097344983901,46.32241265039849,2.6543160040346283,7.243806361214852,1.830887979823813,3.875190124512837,2.0867431485800663,1.025113478599015,1.3005568029972876
2024-06-03,33.59616788944184,46.26646976085021,2.882985973497905,7.254381086182114,1.5919705555734496,3.9188175206951037,2.0987152415988017,1.0238754642809667,1.3666165078796202
2024-06-04,33.59509090218793,46.21846683492132,2.879994784352609,7.232377250748437,1.6265117997085237,3.8713200668184853,2.0965377581467677,1.0228131610984175,1.4568874420175146
2024-06-05,33.59825691656692,46.20954704574712,2.860139779923389,7.226156663408602,1.640672287724272,3.8609233390505975,2.1154323321649966,1.027440563655003,1.4614310717591001
2024-06-06,33.622297251026865,46.19617381554367,2.8351950394601824,7.214418582614951,1.6691378758169377,3.85980597218786,2.1148201174741694,1.0271432181916398,1.4610081276837177
2024-06-07,33.62861451144555,46.17835487812538,2.8051721965536136,7.211635813770364,1.7167094544223345,3.8583171553577094,2.1140043822257337,1.0267470251909454,1.4604445829083699
2024-06-11,33.63308918344657,46.12016448118263,2.763402148251396,7.203300372891936,1.7050932913705246,3.839409685673962,2.1115609478926887,1.0255602779193704,1.5984196113709277
2024-06-12,33.658649006639735,46.10240226752412,2.7190108673660314,7.205340285618179,1.7429495122696026,3.8379310175918633,2.110747724498294,1.025165304896594,1.597804013595584
2024-06-13,33.67466318505043,46.09796385163616,2.709121801560222,7.204646606000005,1.7427817133171257,3.8375615285160767,2.110544516514,1.0250666091724399,1.597650188233542
2024-06-14,33.60986886823062,45.9913126203913,2.808802613521668,7.107077518569382,1.7053101366806915,3.8194768439428333,1.961791086684209,1.387830908305551,1.608529403673746
2024-06-17,33.57926078839558,45.95119692727002,2.811445081932231,7.101620049634867,1.7951878335553961,3.7829486167736994,1.9602846427368041,1.4059625072585302,1.6120935524428752
2024-06-18,33.56798353002341,45.93576467807537,2.8105008862637235,7.0992350416781616,1.794584937703902,3.7864758654173563,1.9644240148185075,1.4390743271334994,1.6019567188860657
2024-06-19,33.51331584596489,45.851375442124294,2.8059237994584034,7.087673467299749,1.9497290586711218,3.794679040672471,1.9612248202257483,1.436730699295917,1.5993478262874032
2024-06-20,33.49566734490651,45.82722957569503,2.8044461674218693,7.079153637966417,2.001363469256935,3.754381692807128,1.9745541511661833,1.4646983696188478,1.5985055911610826
2024-06-21,33.457225970043716,45.769853972859146,2.801227638729956,6.932354596446709,2.1664325396493793,3.663999056821203,2.0009793537496585,1.5108362452316995,1.697090626468524
2024-06-24,33.47157162200035,45.769853972859146,2.806009522715497,6.927572712461168,2.171214423634921,3.6400896368934976,2.0296706576629053,1.4486717534196658,1.7353456983528526
2024-06-25,33.40201158296925,45.67473585696205,2.8001781224416775,6.913175951122576,2.2716850633748478,3.5301666164439194,2.0636282021981995,1.6269951105086742,1.7174234939787998
2024-06-26,60.12736748927917,27.34868966557496,1.7738126182837894,4.105118998775353,1.3716474668285006,2.0637572630008436,1.2527837346754631,0.9313373436365997,1.0254854199453156
2024-06-27,60.06963691228615,27.321132823979294,1.9033287265575491,4.095273791147022,1.390246335137754,2.005445680955564,1.251521415955545,0.93039891784858,1.033015396132539
2024-06-28,59.984045233599836,27.251125228701962,2.1034434212974173,3.9908255075171164,1.383836863727138,2.0116953646497326,1.2483145209364546,0.9963454592352885,1.0303684003350504
2024-07-02,59.97550739612885,27.247246435979694,3.7519542881588714,2.3499873204298987,1.4064135174999168,1.9459348653476483,1.2367500307212609,1.0531377002309366,1.0330684455029244
2024-07-03,60.03356962131332,27.238716977477083,3.767854649087623,2.349251682082796,1.4088190664885407,1.9453257112915951,1.2363628793777326,0.9873543583844039,1.0327450544969021
2024-07-04,60.05745645320173,27.230192857414497,3.76667553167788,2.3485165041589653,1.4026883465965094,1.9390270963016247,1.2359759703455098,0.9870453744075833,1.0324218658956967
2024-07-05,60.04934176033969,27.226513636470727,3.766735502795579,2.3469191416761257,1.4224105785930592,1.9330760302917274,1.235808970842425,0.9869120092847954,1.0322823697058718
2024-07-08,60.105525112359814,27.227481756110723,3.7583355267269054,2.3242454905680736,1.4395289837270286,1.9068318664496007,1.2216297244572127,0.9869471018754917,1.029474437725149
2024-07-09,60.119731272001786,27.22360969058446,3.7578010475723693,2.315382255819602,1.4393242659128047,1.9065606927141603,1.2214559944595473,0.9868067464844335,1.0293280344508329
2024-07-10,60.15441774236643,27.22128697985038,3.384917659254357,2.31234071741612,1.4392014631706163,1.8950220629328343,1.2213517801770994,0.9867225524099305,1.384739042422237
2024-07-11,60.15441774236643,27.22128697985038,3.399137612452367,2.31234071741612,1.4392014631706163,1.8808021097348242,1.2213517801770994,0.9867225524099305,1.384739042422237
2024-07-12,60.14586502850884,27.21741667593735,3.446995292208313,2.312011950398841,1.4389968384936618,1.8492552494682155,1.2211781292186603,0.9865822608741742,1.381698574891948
2024-07-15,60.147575376711785,27.218190648673108,3.5039666561827767,2.252360686276126,1.4390377587739767,1.8493078361321735,1.2212128554599038,0.9866103159897862,1.3817378658003663
2024-07-16,60.14586502850884,27.21741667593735,3.5095541904335086,2.2522966384566083,1.4389968384936618,1.8492552494682155,1.2211781292186603,0.9865822608741742,1.3788549886089843
2024-07-17,60.15749731483321,27.222680558726864,3.5187653513586534,2.227135009348214,1.4392751423012016,1.8496128977710284,1.221414306612491,0.9844977581416083,1.3791216609067338
2024-07-18,60.07718949038339,27.18633938183378,3.7157320414977284,2.178716443369004,1.4373537682311004,1.8499840788323711,1.2197837679415986,0.9831834934753392,1.3517175344356895
2024-07-19,60.07718949038339,27.18633938183378,3.7214127203564624,2.17303576451027,1.4373537682311004,1.8499840788323711,1.2197837679415986,0.9831834934753392,1.3517175344356895
2024-07-22,60.07062058372406,27.1833667972751,3.7636062499066787,2.172798162365004,1.4371966063728303,1.8351556508703952,1.2026102222479498,0.9830759910996051,1.3515697361383854
2024-07-23,60.07062058372406,27.1833667972751,3.8033666539956412,2.172798162365004,1.4371966063728303,1.7953952467814325,1.2026102222479498,0.9830759910996051,1.3515697361383854
2024-07-29,60.04845047049328,27.173334300290158,3.847386646225438,2.17767421460078,1.4366661838270238,1.780537721256227,1.2021663779103908,0.9827131697099583,1.3510709156867517
2024-07-31,60.04674575496961,27.172562876474082,3.850116322867229,2.1776123926052073,1.4366253983092179,1.780487173568983,1.202132249607822,0.982685271464748,1.351032560133103
2024-08-02,60.04674575496961,27.172562876474082,3.8529552229725725,2.1776123926052073,1.4366253983092179,1.780487173568983,1.202132249607822,0.982685271464748,1.348193660027759
2024-08-06,60.05024052596979,27.174144342439426,3.858857598863761,2.1777391314741275,1.4367090111131593,1.7690925848234114,1.2022022147136988,0.9827424645723152,1.3482721260303119
2024-08-08,60.05024052596979,27.174144342439426,3.8815701215174614,2.1777391314741275,1.4367090111131593,1.7690925848234114,1.2022022147136988,0.9827424645723152,1.325559603376611
2024-08-09,60.04512636487176,27.171830064417378,3.8897560193686966,2.177553664960583,1.4365866542121801,1.7689419205729962,1.202099829515162,0.9826587695989449,1.325446712482298
2024-08-12,60.03830883828597,27.1687449735022,3.9006683811734453,2.1773064254109045,1.4364235440931608,1.7687410748207704,1.2019633430416934,0.9825471984741581,1.3252962211977015
2024-08-14,60.03660469852712,27.16797381023323,3.9033960844512174,2.1772446242956076,1.4363827723505953,1.7686908705087732,1.2019292262659016,0.9825193096515336,1.3252586037160219
2024-08-16,60.03490065550684,27.167202690740726,3.9061236328859987,2.1771828266885627,1.436342002922511,1.768640669046714,1.2018951114268102,0.9824914224120684,1.3252209883697665
2024-08-20,60.03319670921689,27.166431615020976,3.9116892860222623,2.1771210325894708,1.4363012358087113,1.7685904704343507,1.1990227389929653,0.9824635367556277,1.3251833751587536
2024-08-21,60.026381891195626,27.16334774979487,3.919759052876441,2.1768738912666588,1.4361381904924146,1.771227641816181,1.204562503615266,0.9823520099574139,1.319357068985127
2024-08-28,60.02467842843379,27.162576892882946,3.9253235293326805,2.1768121147028516,1.4360974349470814,1.7711773769120582,1.204528319856316,0.9823241322140741,1.3164817707182117
2024-08-29,60.02467842843379,27.162576892882946,3.9253235293326805,2.1768121147028516,1.4275838645393326,1.7711773769120582,1.204528319856316,0.9908377026218228,1.3164817707182117
2024-08-30,60.02467842843379,27.162576892882946,3.9309992429378458,2.1768121147028516,1.4275838645393326,1.7683395201094754,1.204528319856316,0.9908377026218228,1.3136439139156286
2024-09-02,60.022975062352856,27.16180607972141,3.9308876899741345,2.176750341645206,1.4275433529031825,1.7711271148607468,1.204494138037483,0.9908095848646181,1.3136066356403602
2024-09-03,60.00841522829915,27.155217412819958,3.952630873819033,2.1762223251029105,1.4271970722614589,1.7580724495648932,1.221224490120157,0.9905692431767983,1.3104509048356383
2024-09-04,60.00884085419109,27.155410018533477,3.958333124983212,2.1762377605475005,1.427207195042148,1.7517014260985952,1.2212331519846786,0.9877391610255917,1.3132973075936991
2024-09-05,59.983739252806636,27.144050954302042,4.146684085934966,2.175327443800743,1.426610196573372,1.744587869351007,1.0817621697304696,0.9873259913269445,1.3099120361738206
2024-09-09,59.98203820942485,27.143281192216417,4.157909855978349,2.17242991412528,1.4265697401786306,1.7445383956155234,1.081731492676948,0.9872979923331483,1.3042032074508543
2024-09-10,59.981612963653944,27.143088758516598,4.16993261643265,2.172414512570729,1.4265596264384675,1.7473618483664102,1.0817238236854256,0.9872909928328246,1.2900148575029498
2024-09-11,59.88964660593946,27.101471821477002,4.183359407775956,2.3224079234970607,1.4243723646023179,1.7446827189321803,1.0800652787547047,0.9857772363309751,1.2682166426903454
2024-09-13,59.87286329625848,27.09387697962758,4.252954056186111,2.321757098294467,1.4013277683216971,1.7413631145890316,1.0797626042345447,1.0135247095194093,1.2225703729686719
2024-09-16,59.87176169085646,27.093378477307844,4.263773720399238,2.3217143801076148,1.401301985184653,1.7435955768591387,1.079742737599608,1.0135060616005758,1.2112253700848663
2024-09-17,59.87303277761068,27.09395367392035,4.266694928248412,2.31893298318864,1.4013317350423777,1.7415095782071444,1.0797656607048076,1.0135275784909068,1.211251084586675
2024-09-20,59.87303277761068,27.09395367392035,4.26952561552251,2.31893298318864,1.4013317350423777,1.7415095782071444,1.0797656607048076,1.0135275784909068,1.2084203973125767
2024-09-23,59.87303277761068,27.09395367392035,4.272356302796608,2.31893298318864,1.4013317350423777,1.7415095782071444,1.0797656607048076,1.0135275784909068,1.2055897100384783
2024-09-24,59.869643332860946,27.09241987055731,4.2777754964516195,2.3188017071389693,1.4012524048953712,1.741410990408554,1.0797045345870908,1.0134702021468287,1.2055214609533147
2024-09-25,59.87303277761068,27.09395367392035,4.278017677344804,2.31893298318864,1.4013317350423777,1.7415095782071444,1.0797656607048076,1.00786620394271,1.2055897100384783
2024-09-26,59.8362338430474,27.09395367392035,4.326139361004476,2.31893298318864,1.4013317350423777,1.7415095782071444,1.0797656607048076,1.00786620394271,1.194266960942085
2024-09-27,59.83115294455036,27.09165303399602,4.337093801413962,2.3187360746876817,1.4012127431899641,1.735700806873378,1.0796739741234458,1.0077806225892068,1.1969959985759737
2024-09-30,59.77848155216129,27.09472064072948,4.382877172032791,2.3189986267876552,1.401371403484359,1.7387281088883555,1.0797962263591734,1.0078947342906899,1.1971315352662062
2024-10-02,59.676026114021006,27.093186750530858,4.382629047963711,2.3188673433058504,1.5003633190422818,1.7386296757640707,1.079735096780829,1.0078376752098943,1.2027249773815027
2024-10-03,59.65055064968484,27.093186750530858,4.382629047963711,2.3188673433058504,1.52583878337844,1.7386296757640707,1.079735096780829,1.0078376752098943,1.2027249773815027
2024-10-04,59.58140351553519,27.061780230417025,4.470850443161069,2.3161793038910172,1.5325520032349698,1.7394415758513686,1.0784834639497818,1.006669386130082,1.2126400778294963
2024-10-07,59.57096107123133,27.057037288556884,4.557698607854593,2.3157733622388985,1.535110233204389,1.6633776613079692,1.078294445181501,1.0064929537472107,1.2152543766772246
2024-10-08,59.56338416997847,27.053595871865877,4.571251262875997,2.3154788162759976,1.5349149807115625,1.6617528589169421,1.0781572956310204,1.0063649367136578,1.2150998070304775
2024-10-10,59.281447925892074,27.026859151770537,4.826511880386425,2.3131904584070226,1.5898715931969676,1.6657579249031544,1.077091766672557,1.0053703592181515,1.2138989395531061
2024-10-14,59.146170063073434,26.96518495397897,5.091586902028626,2.2600188744813745,1.5862435706231495,1.6619567327943545,1.0746338868913958,1.0030761447835403,1.2111288713451593
2024-10-15,59.14450382403731,26.96442530303727,5.097077773306093,2.259955206256247,1.586621456876135,1.6614873397179024,1.0746036127936822,1.0030478865780326,1.2082775973973268
2024-10-16,59.14583680775556,26.965033020366462,5.0971926499428575,2.260006140549361,1.5844034412910313,1.6615247858951243,1.074627831935391,1.0030704930150636,1.2083048292491525
2024-10-17,59.14417058749576,26.964273377985027,4.970277813330459,2.2571253343389013,1.7167643254795566,1.6614779784373246,1.0745975581788267,1.0058593738307773,1.205453650923371
2024-10-18,59.14250446111278,26.96351377840275,4.97013779765498,2.257061749778803,1.71953302255206,1.6614311736167124,1.0745672861279216,1.0058310381753164,1.2054196925786804
2024-10-22,59.12693072032763,26.956413592536965,5.002624843149595,2.2536510898983413,1.7218965428709467,1.659163069706978,1.0742843249560394,1.0055661770233422,1.199469639530154
2024-10-23,59.123600503667205,26.95489532164826,5.002343079418659,2.2535241571062117,1.7217995601849736,1.6590696203695985,1.0742238178484758,1.011141858168817,1.1994020815877988
2024-10-24,59.110033748917324,26.948710135850668,5.012457271163274,2.2530070537954874,1.7302733337040896,1.6643199485572042,1.068346296434817,1.0137253499310999,1.1991268616460364
2024-10-25,59.070118708167705,26.930512567772958,5.079412812507212,2.251485673030533,1.7291049376426675,1.6575688656557421,1.067624877696705,1.0158544263866,1.198317131139878
2024-10-28,59.070118708167705,26.930512567772958,5.0822264239914565,2.251485673030533,1.7291049376426675,1.6575688656557421,1.067624877696705,1.0158544263866,1.1955035196556332
2024-10-29,59.070118708167705,26.930512567772958,5.0822264239914565,2.251485673030533,1.7291049376426675,1.660382477139987,1.0648112662124603,1.0158544263866,1.1955035196556332
2024-10-31,59.06845675128499,26.929754869097277,5.084896966230698,2.2514223267533886,1.7290562887163587,1.6603357617423173,1.064781307403313,1.0158258449939652,1.1954698837776925
2024-11-01,58.92422362056217,26.863997897136375,5.325080286854074,2.2459248123670856,1.7248342857145265,1.6562815602591894,1.0537613417484646,1.0133454053490027,1.192550790009116
2024-11-05,58.92298329371567,26.863432422773737,5.339001212305224,2.245877536719333,1.7219913756031486,1.6555450455283307,1.0537391605740398,1.0133240749107926,1.1841058778697229
2024-11-07,58.905706837109214,26.863973296715844,5.37671671928475,2.243675857212692,1.7186807005155111,1.6410307317182424,1.0534301999976305,1.013026964200678,1.1837586932454398
2024-11-08,58.90240149319735,26.862465893183106,5.376415018501786,2.2435499590487784,1.7185842611194844,1.6465498951016202,1.0533710894413688,1.012970120769227,1.1836922696372714
2024-11-11,58.90157521517826,26.862089068732086,5.379145182063745,2.2435184867154114,1.7185601529615329,1.6479295891695052,1.053356312838801,1.0129559109081079,1.1808700814325512
2024-11-12,58.88175149495509,26.85304845247755,5.413795104655078,2.242763415520224,1.717981760014748,1.6473749674127216,1.0530017987062887,1.0098103545723778,1.1804726516859152
2024-11-13,58.86854309292786,26.89749693660145,5.412580677766953,2.2394563069298608,1.7175963809595125,1.641397406749122,1.0527655884927745,1.006779823007939,1.1633837865645282
2024-11-14,58.83060192459918,26.96702961008629,5.411894436337555,2.2352107595287563,1.7164893786457667,1.6207240949706068,1.052087074055266,1.0033287438153893,1.1626339779611927
2024-11-18,58.8356304404909,26.969334603278796,5.412357015272449,2.2354018130359097,1.7278458643225956,1.6011054065916908,1.0521770006648583,1.0034145028314092,1.1627333535113857
2024-11-19,58.799049069936906,27.056192172941206,5.408991853106872,2.234011939902104,1.7155687669552186,1.57826445089942,1.0515228039398203,0.9999899244818559,1.1564090178366009
2024-11-20,58.788346916040965,27.087670084165804,5.408007349715245,2.233605322108715,1.7040557513950252,1.5765770921521385,1.0513314137889445,0.9970077237436507,1.1533983468895093
2024-11-21,58.78505472934775,27.09735329013269,5.407704497691544,2.233480238718807,1.6983602563427773,1.5764888027819508,1.051272538527567,0.9969518906451997,1.1533337558117056
2024-11-25,58.78011714061733,27.09507727649545,5.415649677880766,2.2332926398995645,1.6982176043626007,1.5763563872661006,1.0511842379984147,0.996868152721629,1.153236882758149
2024-11-26,58.7735349790958,27.092043186334564,5.43184014488901,2.2330425571573764,1.698027438995222,1.5761798678431866,1.0510665270311697,0.996756524036351,1.1475087746173298
2024-11-27,58.426336390926814,27.073852905521612,5.80866735670994,2.231543236087253,1.6968873405637015,1.5751215809428374,1.0447656043747662,0.9960872765768789,1.146738308296202
2024-11-28,58.417001677934635,27.07921544266877,5.8136119991911075,2.231293544964046,1.6966974729872328,1.5805399219761127,1.0446487037953707,0.9959758226973938,1.1410154137853306
2024-11-29,58.41536762951917,27.07845797912536,5.816246593806567,2.2312311309137374,1.6966500127318682,1.580495710895761,1.0446194827379707,0.9959479631245266,1.1409834971450483
2024-12-02,58.41536762951917,27.07845797912536,5.847015945286331,2.2312311309137374,1.6966500127318682,1.5553207869577725,1.0446194827379707,0.9959479631245266,1.135389069603273
2024-12-04,58.413733672516784,27.077700557956515,5.846852396325938,2.23116872035504,1.6993996906605862,1.5552772825274503,1.044590263315276,0.9959201051101995,1.1353573112322146
2024-12-05,58.413733672516784,27.077700557956515,5.849649531854965,2.23116872035504,1.6966025551315587,1.5552772825274503,1.044590263315276,0.9987172406392267,1.1325601757031871
2024-12-09,58.639263879055946,27.182245140463053,5.488951375894828,2.2397830634330984,1.7031529860082915,1.5612820691538376,1.0486233329895251,1.0025731986716024,1.1341249543298144
2024-12-11,58.635970959130916,27.180718706624884,5.497066472843925,2.2396572871905356,1.7030573445211374,1.5668099491821081,1.0485644469729103,0.9997091212871998,1.1284457122463853
