date,CITIBANK N.A.,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,PHILLIP SECURITIES (HONG KONG) LTD,DBS VICKERS (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BNP PARIBAS,MIB SECURITIES (HONG KONG) LTD,DBS BANK LTD,UOB KAY HIAN (HONG KONG) LTD
2024-03-01,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,0.0,0.0,38.06512845830768,61.93487154169232,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,0.0,0.0,37.95548267524581,62.04451732475419,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,0.0,0.0,37.84544798304223,62.15455201695777,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,0.0,0.0,37.62420356507874,62.37579643492126,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,0.0,0.0,37.45723384064515,62.542766159354855,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,0.0,0.0,37.29497786686866,62.70502213313134,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,0.0,0.0,18.892169512534355,32.00959910458368,0.0,0.0,25.062109551924372,20.880524582346123,3.1555972486114685,0.0
2024-04-02,0.0,0.0,18.63206081279916,32.11225226583948,0.0,0.0,25.142482466462866,20.947487365917834,3.1657170889806565,0.0
2024-04-24,0.0,0.0,16.106920235948618,33.10881125480411,0.0,0.0,25.922744364613603,21.597563438374927,3.2639607062587466,0.0
2024-05-21,0.0,0.0,10.225702389702809,21.019589431680703,0.0,0.0,16.457414894578232,13.711513612058408,38.58577967197985,0.0
2024-05-23,0.0,0.0,10.229997270045756,20.986417000105792,0.0,0.0,16.464327146180395,13.717272562205812,38.601986021462245,0.0
2024-06-14,0.0,0.0,17.24805871695658,29.915803090992306,0.0,0.0,17.691008738223616,14.73928370154357,20.405845752283927,0.0
2024-06-18,31.83963051783772,0.0,11.789291174664069,20.4478729549371,0.0,0.0,12.092053755789033,10.074508100592697,13.75664349617938,0.0
2024-06-19,32.47619958971773,0.0,11.789291174664069,20.4478729549371,0.0,0.0,12.092053755789033,10.074508100592697,13.12007442429937,0.0
2024-06-20,29.435191167133134,0.0,10.6853647851426,18.5331737393432,0.0,0.0,10.959777264627716,9.131150676560884,11.266442004102581,9.988900363089884
2024-06-25,29.608342201151572,0.0,10.6853647851426,18.5331737393432,0.0,0.0,10.959777264627716,9.131150676560884,11.093290970084142,9.988900363089884
2024-06-26,29.659698275402178,0.0,10.70389869641573,18.565319782515456,0.0,0.0,10.97878714809733,9.146988782218845,10.939081068047143,10.006226247303315
2024-06-27,29.74575098060673,0.0,10.734954286749428,18.619183984889958,0.0,0.0,11.010640281773414,9.173527256139815,10.680685553334397,10.035257656506264
2024-07-02,26.106077632041618,0.0,9.421431322040277,16.340951111696853,12.787097648999616,0.0,9.663384533873963,8.05105962409798,8.822648949577365,8.80734917767233
2024-07-04,21.04251734293475,19.618223121335255,7.59404131036429,13.171444290271147,10.306899712679348,0.0,7.789065041157928,6.4894682440210945,6.889273799360733,7.099067137875455
2024-07-10,21.51822976523561,19.617109426428243,7.245430760919076,13.170696568607806,10.306314606594762,0.0,7.788622868489534,6.489099847368254,6.765832021080789,7.0986641352759285
2024-07-16,21.668665994109496,19.617109426428243,7.245430760919076,13.02026033973392,10.306314606594762,0.0,7.788622868489534,6.489099847368254,6.765832021080789,7.0986641352759285
2024-07-19,21.88684930648102,19.58375727633202,7.2331123969339925,12.91311605378106,10.288792261980884,0.0,7.775380993078329,6.478067364070422,6.754329049863792,7.086595297478477
2024-07-22,20.12683261896754,18.008942229729975,14.69290105558467,11.874716262920208,9.46142575427236,0.0,7.150128810456469,5.9571378093435,6.211184092165508,6.516731366559771
2024-07-23,20.120588288613607,18.01035013414011,14.694049718284008,11.87564460536156,9.462165430310836,0.0,7.150687793752483,5.957603526901288,6.211669670572278,6.5172408320638295
2024-07-24,20.12683261896754,18.008942229729975,14.69290105558467,11.874716262920208,9.46142575427236,0.0,7.150128810456469,5.9571378093435,6.211184092165508,6.516731366559771
2024-07-26,20.172170113905402,18.008707600394967,14.69270962926101,11.830264685165265,9.46130248617562,0.0,7.150035655070294,5.957060196829398,6.211103169811792,6.5166464633862535
2024-07-31,20.12429976256633,18.019506881312704,14.701520405816998,11.837358939483854,9.466976145033499,0.0,7.1543233166462565,5.9606324668632595,6.214827781784414,6.520554300492687
2024-08-01,20.120157205655676,18.016618840152635,14.69916414843841,11.8524062082396,9.46545884398035,0.0,7.153176671494032,5.9596771381732045,6.213831712438301,6.519509231427794
2024-08-05,20.10006886418833,18.01380129124969,14.696865403363757,11.850552656560144,9.496559016913483,0.0,7.152058014033264,5.958745127459565,6.2128599554799155,6.518489670751855
2024-08-06,20.10006886418833,18.01380129124969,14.696865403363757,11.850552656560144,9.496559016913483,0.0,7.152058014033264,6.165560542655451,6.00604454028403,6.518489670751855
2024-08-07,20.06816198305492,17.98520615456412,14.673535575957327,11.795308903035027,9.6766564898756,0.0,7.140704825820084,6.155773322089962,5.9965105356732185,6.508142209929739
2024-08-08,20.035575400977244,17.956001865848766,14.649708761532597,11.776155738832701,9.823323087908259,0.0,7.129109784675033,6.145777607844619,5.986773431552004,6.497574320828776
2024-08-09,20.005689073211364,17.929217561111436,14.627856332093486,11.907755988567807,9.80866999970491,0.0,7.118475554939193,6.136610178395336,5.977843182759315,6.48788212921715
2024-08-12,19.93156940213454,17.90923794370594,14.611555622261523,12.02405173994564,9.92730489024572,0.0,7.110543004753259,6.0339034007338,5.971181708587645,6.480652287631933
2024-08-13,18.623313686609663,18.235204828710117,15.009424747614272,12.225752016567412,10.107992235052448,0.0,7.239962333550675,5.879879737471156,6.0798634686636674,6.598606945760589
2024-08-16,20.070078862982744,17.902954767481376,14.613276133876068,12.17815623188193,9.91879898676485,0.0,7.1044505563834655,5.782770317061868,5.966065486627958,6.46344865693974
2024-08-19,20.05553972111231,17.880930296343895,14.606570817180467,12.246950443835642,9.911613622589782,0.0,7.099303959040432,5.7785811696938945,5.961743556798457,6.458766413405121
2024-08-20,19.962658673630575,17.904022395348946,14.611186255323302,12.279605193792479,9.92441384938332,0.0,7.108472264445807,5.773091088941098,5.969442774354518,6.467107504779955
2024-08-21,19.918272686636104,17.86653222169901,14.58059112436067,12.387026304197676,10.032888928810904,0.0,7.093587460701982,5.761002510037314,5.906533075135481,6.453565688420857
2024-08-22,19.607905531746034,17.8970679049617,14.605510806973479,12.45221922872754,10.179513378598692,0.0,7.10571110826875,5.770848637183824,5.91662792851413,6.464595475025852
2024-08-23,19.583024305501183,17.89799485817511,14.606267278661909,12.47358160562756,10.180040612036445,0.0,7.106079138483549,5.7711475300928035,5.916934371854457,6.464930299566987
2024-08-26,19.427575052256522,17.932592403174187,14.634501781657713,12.497693541311977,10.199719040595525,0.0,7.119815475693882,5.78230339073255,5.92837204433168,6.477427270245968
2024-08-27,19.404726379308464,17.933057709521876,14.634881510724277,12.518775843624452,10.199983698036432,0.0,7.120000217267257,5.782453427180795,5.928525870899623,6.4775953434368265
2024-08-28,19.62475070184905,17.884100634294505,14.594928424827286,12.484599705864884,10.172137840552931,0.0,7.100562685090544,5.766667384888467,5.912341052239561,6.459911570392772
2024-08-29,19.4943583722109,17.88317511967391,14.59417312715144,12.618505423740118,10.171611425359533,0.0,7.100195226043322,5.766368955848844,5.912035084486544,6.4595772654853905
2024-08-30,19.417360446595854,17.87184533476976,14.584927070940608,12.738512862252266,10.165167258213222,0.0,7.095696937336187,5.762715705264954,5.908289547947043,6.455484836680106
2024-09-02,19.339326201125463,17.870227965868647,14.583607162054445,12.822686875529381,10.164247329403967,0.0,7.095054789905792,5.762194190167154,5.907754858686108,6.454900627259039
2024-09-05,19.372682191645197,17.862838005847966,14.577576333903247,12.81738424908562,10.160044060058546,0.0,7.092120738289768,5.759811322708604,5.905311796834795,6.4522313016262585
2024-09-10,19.390824227485936,17.846232922065717,14.564025190670163,12.862277528666304,10.15059940278777,0.0,7.085527986398127,5.754457069954801,5.8998222885542715,6.4462333834169065
2024-09-12,19.388070725490667,17.843698752430505,14.56195709537152,12.939196678219863,10.149158015078774,0.0,7.084521839613482,5.753639935580422,5.8344389415855185,6.445318016629245
2024-09-16,19.37606458968151,17.832648974781527,14.552939548602192,12.993109408534043,10.142873110757819,0.0,7.080134722785117,5.750076972383019,5.83082594329937,6.441326729175404
2024-09-17,19.361077814247484,17.818855982693695,14.541683308414182,13.060406496880935,10.13502791800141,0.0,7.074658461667083,5.745629469025741,5.826315983157431,6.436344565912037
2024-09-23,19.353343726773538,17.811737960020675,14.535874403982065,13.095135886822643,10.130979321470742,0.0,7.07183237791721,5.743334286839466,5.823988569472257,6.433773466701402
2024-09-26,19.345615815838382,17.804625621889414,14.530070138613539,13.129837541440045,10.126933958199798,0.0,7.069008551113097,5.741040937614334,5.821663014488703,6.4312044208026915
2024-09-27,19.338890081431355,17.79843563112927,14.525018586179225,13.163901901508247,10.123413208650716,0.0,7.066550925856379,5.73518208566847,5.819639043806384,6.428968535769959
2024-10-02,19.37681453751728,17.833339184934513,14.553502818066333,13.189716920750874,10.14326568922507,0.0,7.085569406179913,5.746429042460554,5.62978636105127,6.4415760398141915
2024-10-04,19.407024994836604,17.6577363298724,14.575222775035602,13.336026100923725,10.15840371455491,0.0,7.096144060579536,5.7446684360281965,5.573584003344542,6.451189584824492
2024-10-07,19.473608286504454,17.66070282220431,14.577671406377146,13.258143669917452,10.160110322138166,0.0,7.097336209819313,5.745633537927245,5.574520363130323,6.452273381981589
2024-10-09,19.48166468412661,17.668009205393755,14.583702313208946,13.222257825096225,10.164313646321123,0.0,7.1002724382636355,5.748010555462552,5.576826589687693,6.454942742439462
2024-10-10,19.650959553456467,17.63777883550878,14.558749263315462,13.204245648434751,10.146922272025177,0.0,7.093286217071604,5.738175577272631,5.525984445887758,6.443898187027372
2024-10-14,19.629946102486212,17.63049742855623,14.552738972615312,13.252978495380557,10.14273331654118,0.0,7.090357894630375,5.735806685365493,5.523703152878063,6.44123795154658
2024-10-15,19.56367466205905,17.628905422113117,14.551424882964511,13.32531050312387,10.141817443528742,0.0,7.08971764636183,5.735288750960265,5.523204371091285,6.440656317797333
2024-10-16,19.402985793058996,17.620040932502448,14.544107868572137,13.532638654568249,10.136717748839322,0.0,7.086152664480432,5.7195115369875875,5.520427092151225,6.437417708839606
2024-10-17,19.350575307415806,17.642788292631394,14.562884218792208,13.51137939641255,10.14980418660877,0.0,7.095300842240354,5.713985453764004,5.527553928213173,6.445728373921734
2024-10-21,19.29220201920183,17.66262632634338,14.57925912412374,13.50718528248844,10.161216904048,0.0,7.103278992574097,5.707485962978518,5.533769261036641,6.452976127205355
2024-10-22,19.250456274106632,17.67176224027956,14.58680018025833,13.514171813255771,10.16647274773778,0.0,7.106953131648424,5.710438134393251,5.536631578269505,6.4563139000507475
2024-10-23,19.2765370413646,17.660115605801018,14.577186700425305,13.523356913932707,10.159772499600724,0.0,7.111315100812789,5.7066746508900605,5.532982642563054,6.452058844609744
2024-10-24,19.27426614717295,17.646205463387037,14.565704853560637,13.526908805353296,10.151770067141182,0.0,7.11475251768086,5.702179739368753,5.5712355815375965,6.446976824797687
2024-10-25,19.280423397995538,17.628223221647783,14.550861774331919,13.58923004522405,10.141424977155271,0.0,7.107502279098217,5.696368973154637,5.565558253047832,6.440407078344751
2024-10-28,19.27147422614178,17.620040932502448,14.544107868572137,13.629338336125024,10.136717748839322,0.0,7.104203271704362,5.693724955239114,5.562974952036206,6.437417708839606
2024-10-29,19.52177213705612,17.463331876059442,13.993061055686825,13.628240809390329,10.046563845114873,0.0,7.012906969035409,5.643086124784661,6.353054356963542,6.337982825908793
2024-10-30,19.52826028699992,17.469135894000782,13.997711713304618,13.632770217336532,10.049902866397849,0.0,7.015237740629174,5.6449616301776295,6.355165823534286,6.306853827619213
2024-10-31,19.57530324682284,17.511218488452354,14.03143175697795,13.665611128517757,10.074112763737393,0.0,7.032137225904897,5.658560163752439,6.370475216491503,6.081150009342867
2024-11-01,19.574299973036315,17.51032100317419,14.03071261779059,13.703349751575491,10.073596445132726,0.0,7.03177681468403,5.658270151127337,6.370148716783588,6.0475245266957325
2024-11-06,19.523841173865822,17.528288205886618,14.045109421696012,13.717410651017667,10.083932883244858,0.0,7.03899206558863,5.6640760576431886,6.34461969699123,6.053729844065975
2024-11-07,19.52968595722026,17.533535587599324,14.049314056482173,13.721517183780612,10.086951674605551,0.0,7.047086633114471,5.6657716920813685,6.310595087334693,6.055542127781548
2024-11-11,19.624355354255652,17.61852872295299,14.117417562775184,13.325202289975103,10.135847782564063,0.0,7.113477573727351,5.693236301138804,6.287038278665802,6.084896133945051
2024-11-12,19.466382756244812,17.641272176223865,14.135641492349171,13.3424035625883,10.148931972738417,0.0,7.187204371734207,5.690258539872982,6.29515410737951,6.092751020868736
2024-11-13,19.281310202248964,17.665672788702825,14.155193274485448,13.434540258520878,10.162969517971456,0.0,7.197145388851903,5.698129048992141,6.303861280781467,6.101178239444921
2024-11-14,19.22910522054669,17.67709809958192,14.164348175385577,13.443229075573432,10.169542439794839,0.0,7.20180015770748,5.701814325890033,6.307938316269053,6.105124189250977
2024-11-15,19.212385361670755,17.68075732096814,14.16728024520118,13.446011871202899,10.171647570793949,0.0,7.203290955631885,5.702994621479502,6.309244081653157,6.106387971398532
2024-11-18,19.02197624945985,17.708249845270473,14.18930952196622,13.466919618615961,10.187463876790252,0.0,7.268914558805265,5.711862438359786,6.319054580326676,6.126249310405518
2024-11-19,18.773622241462743,17.731915874428257,14.223842880500854,13.604288779808016,10.201078820065767,0.0,7.27862903343699,5.719496004872153,6.327499623244772,6.13962674218045
2024-11-20,18.74742868216822,17.731685803069713,14.223658326339962,13.63135973475392,10.200946461211858,0.0,7.278534593327872,5.719421794492105,6.327417524026344,6.139547080610006
2024-11-21,18.63600844183357,17.75656805485539,14.243617886402104,13.658284058957845,10.215261091028735,0.0,7.28874830523284,5.71705310357926,6.33629656676004,6.148162491350215
2024-11-22,18.5831151759284,17.768111280030343,14.25287740592529,13.66716306349909,10.221901848332196,0.0,7.293486589267846,5.720769656862974,6.340415679069324,6.15215930108454
2024-11-25,18.615211959025075,17.761106600165412,14.247258528273681,13.66177509060693,10.21787209249997,0.0,7.290611295554754,5.718514371571487,6.337916112213707,6.149733950088984
2024-11-26,18.43925105622238,17.799507638336898,14.278062325069667,13.691313021916901,10.239964009692327,0.0,7.3063742234486435,5.7308782908705735,6.351619231283469,6.163030203159143
2024-11-27,18.398863771195654,17.808321605810644,14.285132541812642,13.698092691899912,10.245034639259595,0.0,7.30999219682549,5.733716109527026,6.354764428692726,6.166082014976306
2024-11-28,17.86380307934013,17.819235174222822,14.293886975538797,13.669978028854235,10.251313158307914,0.0,7.31447201820891,6.258791904961812,6.35865885276429,6.169860807801093
2024-11-29,17.63390538352808,17.855788307334926,14.323208455849132,13.759428910402624,10.27234198534711,0.0,7.329476414677795,6.2716307530597355,6.371702560936219,6.18251722886438
2024-12-02,17.455793160395025,17.86605941653179,14.331447534156252,13.767343688198638,10.408984025649769,0.0,7.333692518235659,6.275238356554935,6.375367728312025,6.18607357196591
2024-12-03,17.216940012556805,17.878681030048675,14.341572094233909,13.826783416024632,10.547163013661617,0.0,7.3388734610758695,6.279671546404819,6.379871655317905,6.190443770675768
2024-12-04,16.80880446173947,17.93876031238365,14.388452671604579,13.87324675541973,10.71387066652098,0.0,7.363534914006742,6.300773671286025,6.401310491314617,6.211246055724208
2024-12-05,15.747401734326989,18.096249739865783,14.514772948710933,13.995043894730472,10.80793075361759,0.0,7.428181460237199,6.356089937343737,6.457509398421735,6.596820132745562
2024-12-06,15.237056867013674,18.15820477353303,14.66411944942351,14.042957878463938,10.977804080698254,0.0,7.442983205423272,6.377850897306213,6.479617582047452,6.619405266090658
2024-12-09,15.237401792529726,18.158615825890895,14.664451405195067,14.043275772827357,10.978052588318244,0.0,7.443151694314894,6.375731546543463,6.479764262962133,6.619555111418222
2024-12-10,15.198425948481658,18.112167790445262,14.637543834349856,14.183624608971138,11.016238759079226,0.0,7.424112810677529,6.335566903774261,6.46318963397878,6.629129710242289
2024-12-11,15.195606440210055,18.108807744669804,14.634828377100742,14.180993359719285,11.032746419261112,0.0,7.422735539929231,6.3343915726346385,6.461990627141118,6.627899919334013
2024-12-12,15.194801058550981,18.11844815163651,14.634052717214777,14.180241753522829,11.06396224639479,0.0,7.422342127854001,6.296955175055905,6.461648135464153,6.627548634306053
2024-12-13,15.173208064529975,18.115288949625057,14.640066232819038,14.186068786314415,11.068508718305157,0.0,7.4253921626644885,6.674678608105313,6.086516409986332,6.630272067650223
2024-12-16,15.173006935948981,18.115048822267337,14.639872171303864,14.185880742766027,11.077640855204196,0.0,7.425293735319221,6.674590131849579,6.086435730119324,6.622230875221471
2024-12-18,15.167980453790058,18.109047706595433,14.635022304920184,14.181181273717925,11.107098869272049,0.0,7.422833899464474,6.672378987522187,6.084419428358043,6.620037076359645
