date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,TELECOM KING SECURITIES LTD,REALINK FINANCIAL TRADE LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-04-11,37.91145455321692,15.134696665670495,21.747854672757548,0.0,9.435170558852409,0.0,5.840413269009093,0.0,5.712334030653631,4.218076249839901
2024-04-12,37.90498143168139,15.149186835702395,21.744141375336152,0.0,9.433559568019806,0.0,5.839416058394161,0.0,5.711358688692534,4.21735604217356
2024-04-15,37.88234290345975,15.140139072565164,21.790879228701847,0.0,9.427925429802483,0.0,5.835928501343799,0.0,5.707947613156436,4.214837250970522
2024-04-16,31.683733542655297,12.684197381096798,18.225282763049915,10.15449388090056,7.885253505548222,6.186891212045528,4.881007599814464,0.0,4.773967959467656,3.525172155421558
2024-04-17,31.68599464763604,12.663693131132916,18.226583407671722,10.155218554861731,7.885816235504015,6.1873327386262265,4.895628902765388,0.0,4.774308652988403,3.5254237288135593
2024-04-18,31.65257110230882,12.643185954394603,18.2278842379474,10.155943332262785,7.88637904578382,6.1877743282303825,4.945937265817364,0.0,4.774649395139707,3.5256753381151196
2024-04-23,31.657089831899782,12.644990899032798,18.216210428637712,10.157393197473143,7.887504907384275,6.188657696563046,4.94664334915593,0.0,4.775331025375638,3.526178664477676
2024-04-24,31.68196592492053,12.690645426295674,18.159088473765046,10.136800371468372,7.893702896738937,6.193520734364396,4.936243168910955,0.0,4.779083473229274,3.528949530306819
2024-04-26,31.663870345910826,12.711955163674007,18.148716667261628,10.131010602220398,7.8891943026452,6.189983222075465,4.961981936957841,0.0,4.776353835719131,3.5269339235355015
2024-05-02,31.666131162757488,12.712862803898469,18.150012495091215,10.13173396165792,7.889757595230446,6.190425190103888,4.962336225054443,0.0,4.76955481775017,3.527185748455964
2024-05-07,31.63225277272565,12.627937662708177,18.130594486644554,10.128026817873828,8.073891801290966,6.162405049748583,4.957027210156557,0.0,4.764452052351913,3.523412146499768
2024-05-09,31.63225277272565,12.6350700759602,18.130594486644554,10.128026817873828,8.073891801290966,6.162405049748583,4.957027210156557,0.0,4.757319639099889,3.523412146499768
2024-05-10,31.74091966362498,12.692789407765254,17.835033100733583,10.162819824655573,8.101628198246557,6.183574879227053,4.97405618178565,0.0,4.77366255144033,3.535516192521024
2024-05-14,31.778978635078552,12.67938302973911,17.836309630318866,10.163547221128727,8.102208066420928,6.184017464123394,4.974412196256665,0.0,4.774004222882296,3.507139534051462
2024-05-16,31.778978635078552,12.686540457359625,17.836309630318866,10.163547221128727,8.102208066420928,6.184017464123394,4.974412196256665,0.0,4.766846795261783,3.507139534051462
2024-05-17,31.716831895780395,12.744712071865717,17.837586342650585,10.164274721735085,8.102788017608532,6.184460112379657,4.974768261694285,0.0,4.767188003292652,3.5073905729930925
2024-05-20,29.77122316659388,12.003225047871805,16.743373534450903,9.540766620754528,7.6057378976719185,5.805086169247825,4.669600564383377,6.0939967077636314,4.4747539221285315,3.292236369133604
2024-05-21,29.669557065854228,11.928755565971407,16.492015132746328,9.508185744417288,7.961431584586026,5.979443570256788,4.65365429040142,6.073186246610198,4.45277712678697,3.2809936723693465
2024-05-22,29.67551819977899,11.810601747982453,16.49532866758196,9.510096105548673,8.070187188159261,5.980644945249975,4.654589291096005,6.074406456149751,4.446974516960787,3.2816528814921475
2024-05-23,29.642031945886217,11.864179754210896,16.49532866758196,9.510096105548673,8.070187188159261,5.9605531929143085,4.654589291096005,6.074406456149751,4.446974516960787,3.2816528814921475
2024-06-07,29.642031945886217,11.864179754210896,16.461842413689183,9.510096105548673,8.103673442052038,5.9605531929143085,4.654589291096005,6.074406456149751,4.446974516960787,3.2816528814921475
2024-06-11,29.642031945886217,11.870877004989453,16.461842413689183,9.510096105548673,8.103673442052038,5.9605531929143085,4.6478920403174495,6.074406456149751,4.446974516960787,3.2816528814921475
2024-06-18,29.547047631763412,12.153276144063554,16.409092426315965,9.479622150272037,8.077706198471244,5.9414533195367,4.632998431189292,6.054941753730097,4.432724723789178,3.2711372208685203
2024-06-19,29.515726410384424,12.045265435180562,16.3621234814445,9.45248793476452,8.207688467299052,5.991013479780329,4.619737061075054,6.037610251289732,4.506573473123647,3.261774005658179
2024-06-25,29.41587618572142,12.105175569978366,16.3621234814445,9.45248793476452,8.207688467299052,5.991013479780329,4.619737061075054,6.037610251289732,4.506573473123647,3.3017140955233817
2024-06-27,29.38457957908036,12.198690028925757,16.34471523090734,9.442431093526615,8.198956012900222,5.984639425474615,4.614821956977092,6.031186621006084,4.501778767829238,3.2982012833726766
2024-07-03,29.31246061490498,12.361115717554974,15.89333687108222,9.976451858976484,8.178833206195483,5.969951245398162,4.603495738118139,5.883718616297967,4.490729992371729,3.3299061390998643
2024-07-04,29.306628643432703,12.358656365023046,15.890174752130518,9.994362834499453,8.177205955499552,5.968763471167557,4.602579832211426,5.882547998806247,4.489836522200484,3.329243625029015
2024-07-08,29.304685168606387,12.364468317915051,15.889120992075334,9.993700056367917,8.17666368248284,5.968367651447329,4.602274611227163,5.882157896481979,4.489538777810935,3.329022845585066
2024-07-11,29.285264587958515,12.356274230425129,15.878591073262866,10.053348354816263,8.171244905397792,5.964412339706418,4.599224626395839,5.87825971702177,4.486563504423606,3.3268166605918026
2024-07-17,29.14811516770555,12.1005243890373,15.606345437155767,10.764816463836944,8.2319184723459,5.943075756076647,4.577685432538504,5.8507305168035355,4.46555192770687,3.311236436792982
2024-07-18,29.161579833041873,12.106114099053023,15.61355462434421,10.769789157620352,8.23572112053321,5.9458210974362355,4.566601775167453,5.853433200250767,4.4676147424687365,3.2797703500841386
2024-07-19,28.466792041967732,12.151506153287803,15.249595829621565,11.81827180045531,8.23517766999901,5.912435250255699,4.5663004388135535,5.853046949750899,4.46731993797222,3.2795539278762083
2024-07-22,28.470549414288072,12.15311004784689,15.251608645438047,11.81983171093879,8.236264642798217,5.913215640983336,4.566903151295166,5.853819501732387,4.454710443821152,3.2799868008579445
2024-07-25,28.470549414288072,12.120112192707474,15.251608645438047,11.852829566078205,8.236264642798217,5.913215640983336,4.566903151295166,5.853819501732387,4.454710443821152,3.2799868008579445
2024-08-02,28.461157842652153,12.116114134916709,15.24657760184727,11.881906646874485,8.233547748639287,5.91126505030513,4.565396668316015,5.851888504040904,4.453240969816923,3.2789048325911265
2024-08-05,28.451772464962904,12.145094806265458,15.241549876339654,11.877988458367684,8.23083264633141,5.909315746084089,4.563891178895301,5.849958779884584,4.451772464962902,3.277823577906018
2024-08-06,28.44614420889519,12.162474036464344,15.23853483234974,11.888826613036168,8.229204444297913,5.908146780521579,4.562988361742112,5.848801556163661,4.450891826843823,3.26398733968547
2024-08-07,28.449896132159463,12.170672997658851,15.240544729119264,11.890394697794045,8.230289840735978,5.908926039502753,4.56359020015168,5.849572987766677,4.431694529627065,3.264417845484222
2024-08-08,28.401198196122323,12.60410151749564,15.214457355409989,11.870041805194377,8.216201981632048,5.898811679120445,4.555778662892129,5.839560222522136,4.345106817209256,3.054741762401659
2024-08-09,28.382512582650744,12.628704891608278,15.20444751472088,11.862232310273365,8.243692226717984,5.894930754301128,4.552781341491496,5.835718280206586,4.342248100266456,3.0527319977630842
2024-08-14,28.373178993061266,12.657436943010293,15.199447531980665,11.858331415041599,8.240981288434345,5.8929922062547275,4.551284159294946,5.833799204182972,4.340820151928705,3.051728106810484
2024-08-16,28.3396288388898,12.76071604532764,15.181474790606012,11.844309410412219,8.231236656265397,5.886023977664641,4.545902447035638,5.8269009689604205,4.335687304976187,3.0481195598620463
2024-08-19,28.337767267711104,12.766446612145696,15.180477551154464,11.843531382402208,8.230695963477519,5.885637337011857,4.545603836174336,5.826518211974907,4.335402502709627,3.0479193352382827
2024-08-27,28.2690606467678,12.466826119720848,15.143671570394154,12.32593951705383,8.210740146128895,5.871367255332395,4.534582746305822,5.812391468169457,4.324891058615379,3.040529471511418
2024-08-29,27.52299584274444,12.455399522079283,15.129791482536254,13.126452584372647,8.203214507839864,5.865985793315657,4.530426527873253,5.807064061016727,4.320927035254837,3.037742642967036
2024-09-02,27.530205297796407,12.458662126321993,15.048623162306408,13.18882813267411,8.205363282145314,5.867522347008939,4.531613241216725,5.808585180576929,4.322058871680691,3.0385383582724863
2024-09-03,27.52479785248961,12.456215012930894,15.045667332307591,13.205879464431858,8.203751595901398,5.866369856287033,4.5307231479359675,5.8074442662127215,4.321209938782859,3.0379415327200707
2024-09-04,27.51579016264686,12.452138626174035,15.040743528487743,13.234283470235953,8.20106685865759,5.86445004417973,4.529240435906666,5.805543737932388,4.319795791471676,3.03694734430736
2024-09-05,27.501064282673475,12.460294069489471,14.991649474408094,13.269148901332809,8.206438091495563,5.8682909257621905,4.532206831057406,5.809346039231097,4.322625012280184,3.038936372269706
2024-09-11,27.501064282673475,12.460294069489471,14.991649474408094,13.275698333169597,8.206438091495563,5.8682909257621905,4.525657399220617,5.809346039231097,4.322625012280184,3.038936372269706
2024-09-12,27.44892956365419,12.436672658931199,14.963229285831018,13.440104592253634,8.190880862886091,5.857166203628044,4.517077953914038,5.798333060957673,4.314430462493871,3.033175355450237
2024-09-16,27.452518714654637,12.529829034683404,14.965185838972248,13.468013468013467,8.191951881272269,5.727174659213494,4.517668595338498,5.79909123598444,4.314994606256742,3.0335719656108004
2024-09-24,27.452518714654637,12.627897093916513,14.86711777973914,13.468013468013467,8.191951881272269,5.727174659213494,4.517668595338498,5.79909123598444,4.314994606256742,3.0335719656108004
2024-09-26,27.443547596483775,12.656449135649162,14.862259403287476,13.463612300251626,8.189274860298683,5.7253030946701085,4.516192281297997,5.797196170059802,4.313584523381589,3.0325806346197837
2024-09-27,27.422040816326533,12.646530612244897,14.739591836734695,13.642448979591837,8.182857142857143,5.7208163265306125,4.51265306122449,5.79265306122449,4.310204081632653,3.030204081632653
2024-09-30,27.62768620566338,12.714977730095256,14.675379563704933,13.583016352937353,8.14720894697487,5.695893884716669,4.479989596540849,5.76741766637407,4.291426899444065,3.0170031535485546
2024-10-02,27.59180492873145,12.698464235851814,14.656320010389948,13.695249845774212,8.136627812591318,5.68849637975259,4.474171239325952,5.759927270365921,4.285853436799896,3.0130848404168966
2024-10-03,27.6240938790105,12.71332444820076,14.673471377954037,13.724279166531222,8.146149595293046,5.695153268536879,4.4794070799336865,5.649644052920717,4.290868900952443,3.00360823066671
2024-10-04,27.53458834202767,12.711013187311668,14.625927485986455,13.725172536694425,8.152156303664581,5.676700255969932,4.68522178660532,5.61837799306613,4.2769659462787155,2.993876162395101
2024-10-07,27.4086324869475,12.617958945422705,14.638259234037033,13.79511625644518,8.269286895612414,5.681486525926647,4.689172098453157,5.623115089016442,4.2805720400817195,2.996400428057204
2024-10-08,27.413966462326876,12.964224319678246,14.641107975738704,13.797800914663814,8.303331062891246,5.682592196166197,4.683597677662093,5.234990756057215,4.2814050793032985,2.996983555512309
2024-10-09,27.387317326074985,13.022909173390362,14.626875344285667,13.784388062603286,8.321182074462914,5.677068144259746,4.6790447490360005,5.229901817828328,4.277243122387479,2.9940701856712355
2024-10-10,27.351865635416328,13.018996148991944,14.72444257467396,13.76654477201385,8.310410666321479,5.669719426555774,4.67298792919323,5.223131937477751,4.2717064172680494,2.990194492087635
2024-10-14,27.339479217208474,12.916060164968462,14.717774543102054,13.760310528869482,8.306647258612324,5.809477599870613,4.6708717451075525,5.220766618146531,4.269771955361476,2.9888403687530327
2024-10-15,27.301258614553337,12.919403371404536,14.7409971851037,13.763872261947133,8.3087973598214,5.810981331090044,4.6720807584042445,5.222117966803637,4.270877147571747,2.989614003300223
2024-10-16,27.299492057329584,12.92503801481769,14.740043353068685,13.7629816558284,8.308259730175676,5.810605325309781,4.671778446407195,5.221780064059011,4.270600795884693,2.989420557119286
2024-10-18,27.255402306276043,12.904163571174779,14.683936819664718,13.902257824865144,8.327142349559095,5.801220969669563,4.664233340870183,5.213346684324429,4.263703607997674,2.984592525598372
2024-10-21,27.246601440149824,12.899996770964513,14.679195324356614,13.897768736478413,8.324453485743808,5.799347734831606,4.662727243372404,5.211663276179405,4.262326842972004,3.0159191449514027
2024-10-22,27.199174805789255,13.000032234148856,14.279727943783643,14.763240176643135,8.271282596783031,5.757018985913677,4.635270605679657,4.880250136995133,4.203333010991845,3.010669503271766
2024-10-23,27.21847682332828,12.970549337118156,14.28986161736718,14.773716976871714,8.277152349924197,5.761104480500629,4.638560046450115,4.883713428599077,4.206315925292733,2.980549014547918
2024-10-24,27.207945055299394,12.939734949859735,14.284332376745235,14.768000515912682,8.273949634024442,5.758875310353723,4.701254312707574,4.881823751330088,4.204688356495663,2.979395737271467
2024-10-25,27.102652751300525,13.20559630359624,14.339720184820187,14.817926265792108,8.006720734110957,5.69323726130085,4.710976122007173,4.626966945620214,4.284467995734919,3.211735435716825
2024-10-28,27.926730426325175,11.726373804506403,14.154644188685362,14.939212189982168,8.124493434916518,5.790241530231804,4.791700437672232,5.303939050089156,4.298913924461015,2.943751013130167
2024-10-29,27.936075723686344,11.705403740801971,14.217640766313334,14.917825537294563,8.058608058608058,5.776524360595157,4.7910791273623135,5.465331129047944,4.285390126098091,2.846121430192227
2024-10-30,27.86592686329861,11.794672117849379,14.13413803173367,14.951815438528179,8.150816055030988,5.78214737661832,4.789253382653557,5.470651221648983,4.289561634056913,2.771017878581395
2024-10-31,27.88764409806787,11.732424094820587,14.119175190777725,14.963468095470045,8.209124857931482,5.786653677545056,4.792985874330248,5.47491475888943,4.260431888293554,2.7731774638740054
2024-11-01,27.87060770254047,11.806884916128615,14.107264527432594,14.950845202946041,8.202199798838453,5.78177216832679,4.7824535219493205,5.470296226598748,4.256837870283248,2.7708380649557123
2024-11-04,27.793056589122205,11.877568188436276,14.068010483062091,14.9092438606141,8.3087973598214,5.798039279127706,4.782088200084123,5.455074902125732,4.24499304364707,2.7631280939592973
2024-11-05,27.77508326058137,11.869887153619814,14.123581336696093,14.899602289261809,8.271089986096293,5.794289779157371,4.81132990590746,5.4515471917741785,4.2422478740259315,2.7613412228796843
2024-11-07,27.761435267496363,11.866817520607725,14.119928883142071,14.895749151446584,8.268951026345563,5.7927913366736705,4.842411508000646,5.450137384839179,4.241150800064652,2.7606271213835463
2024-11-08,27.75784608423026,11.865283299395585,14.11810336468535,14.89382332977795,8.280810627363522,5.792042406024758,4.841785448786321,5.449432754775526,4.240602475839555,2.760270209121174
2024-11-11,27.704204929917836,12.079909779281456,14.042210407604315,14.847752537457708,8.313194780086999,5.774125986789109,4.826808442081521,5.4325761237312715,4.2274850974705975,2.751731915579185
2024-11-12,27.709562022623995,12.088691224338522,13.980469883012667,14.850623610171128,8.321247864900577,5.775242515066551,4.859969705759128,5.433626607367302,4.228302555673725,2.752264011086403
2024-11-14,27.709562022623995,12.075800058010248,13.980469883012667,14.850623610171128,8.334139031228851,5.775242515066551,4.859969705759128,5.433626607367302,4.228302555673725,2.752264011086403
2024-11-15,27.67745050700145,12.17125382262997,13.964268469338483,14.833413809753743,8.324480927088365,5.774987928536938,4.854337679060036,5.427329792370835,4.223402543054885,2.7490745211652987
2024-11-18,27.770454910786047,12.155601993248673,13.946310882494775,14.814338530782834,8.313775920270054,5.767561485291753,4.8480951615495895,5.420350425976531,4.217971387236779,2.745539302362964
2024-11-19,27.765099161068434,12.159686284593874,13.943621227218669,14.811481469576677,8.31217254347337,5.779306354665552,4.847160168429173,5.419305068946675,4.217157918421137,2.7450098036064414
2024-11-20,27.726527594741412,12.236829417247918,13.905049660891647,14.811481469576677,8.31217254347337,5.779306354665552,4.847160168429173,5.419305068946675,4.217157918421137,2.7450098036064414
2024-11-21,27.653353041354713,12.303589216284823,13.900581600848302,14.8067221490312,8.335207737540568,5.777449310754796,4.845602647729829,5.417563702965842,4.215802834099161,2.744127759390765
2024-11-22,26.871193035047998,12.708486143444844,13.795962623975507,14.69528334981025,9.101635998341678,5.478840450298179,4.841024332684887,5.376789871480052,4.343527760946519,2.7872564339700863
2024-11-27,26.84893094987732,12.761686263263549,13.784533027435236,14.683108689417837,9.113214160532772,5.474301373355002,4.837013669821241,5.3723353407896,4.339929261064908,2.7849472644425326
2024-12-03,26.98997405426183,13.642333194528971,13.856946090521799,13.799288894583428,8.943271725551748,5.503059034562286,4.830391748614626,5.400557352894071,4.234600723918127,2.7995771805631184
2024-12-04,27.115044247787612,14.046661303298471,13.92115848753017,12.897827835880934,8.843121480289621,5.528559935639581,5.15526950925181,5.425583266291231,4.254223652453741,2.81255028157683
2024-12-10,27.115044247787612,14.033789219629927,13.92115848753017,12.897827835880934,8.855993563958165,5.528559935639581,5.15526950925181,5.425583266291231,4.254223652453741,2.81255028157683
2024-12-18,27.116789495703664,14.028256042223152,13.922054516783058,12.898657998905803,8.856563576095002,5.528915778972098,5.155601325909954,5.425932481575645,4.254497473690986,2.8127313101406366
2024-12-19,27.120280665615244,14.017187550291288,13.923846921368565,12.900318645595288,8.857703820528501,5.529627603077022,5.15626508738614,5.426631047024365,4.255045221925392,2.8130934371881944
2024-12-23,27.088892461019125,14.283877190162354,13.875582703745378,12.885388201253816,8.712425655039382,5.523227776884745,5.150297379842469,5.420350425976531,4.2501205593955955,2.809837646680598
2025-01-03,27.079515128130925,14.285714285714285,13.877367287225493,12.887045432622745,8.71354618822546,5.523938137037394,5.150959776212984,5.421047554741005,4.250667181119578,2.8101990289701293
2025-01-06,27.040931159769784,14.324298254075432,13.877367287225493,12.887045432622745,8.71354618822546,5.523938137037394,5.150959776212984,5.421047554741005,4.250667181119578,2.8101990289701293
2025-01-09,27.04962850985816,14.521887362902447,13.881830754880834,12.891190376636324,8.716348782605898,5.52571483709112,5.152616512817214,5.422791161429352,4.0268888102666365,2.811102891512013
2025-01-10,27.04962850985816,14.367501849409797,13.798205268405647,12.923354025280629,8.716348782605898,5.731562188414654,5.152616512817214,5.422791161429352,4.0268888102666365,2.811102891512013
2025-01-13,26.888810266636646,14.592647389919913,13.766041619761346,12.923354025280629,8.716348782605898,5.6993985397703515,5.152616512817214,5.422791161429352,4.0268888102666365,2.811102891512013
2025-01-14,26.670508756763677,15.192264591938015,13.620209393910287,12.864598341497773,8.67672013575385,5.673486376588864,5.097172862036948,5.3981365863029485,4.0085806678833285,2.7983222873243045
2025-01-17,26.672216707758317,15.186833594825655,13.621081617623515,12.865422176683424,8.677275783676475,5.673849700617976,5.097499279561974,5.398482277224552,4.008837373122859,2.7985014889052544
2025-01-21,26.643211258595873,15.20869982408444,13.606268990884377,12.851431312969774,8.744602590756436,5.731648808571886,5.09195586118663,5.392611546457701,4.004477850631697,2.7250919558611866
2025-01-22,26.63298909741983,15.330754228346708,13.601048693928448,12.84650062346133,8.68369728554529,5.729449755411324,5.05802986219906,5.390542571218467,4.0029414585797864,2.7240464238897593
2025-02-03,26.60576830943179,15.417292152416238,13.587147465584975,12.83337059631416,8.674821936184482,5.723593854802134,5.052860199942509,5.385033057587275,3.9988501708773834,2.72126225685905
2025-02-04,26.568430453226167,15.535993365866105,13.568079609606738,12.81536057155615,8.662647912480464,5.715561509265461,5.045769144898415,5.377475839632571,3.993238286607342,2.7174433068605874
2025-02-10,26.568430453226167,15.599783114853444,13.504289860619398,12.81536057155615,8.662647912480464,5.721940484164194,5.045769144898415,5.371096864733838,3.993238286607342,2.7174433068605874
2025-02-12,26.568430453226167,15.574267215258509,13.504289860619398,12.81536057155615,8.6881638120754,5.721940484164194,5.045769144898415,5.371096864733838,3.993238286607342,2.7174433068605874
2025-02-13,26.50081124932396,15.789138803168646,13.469920147615563,12.782744249673911,8.666051601819744,5.7073775967931795,5.032927178443038,5.357426908026596,3.983075112143289,2.7105271529920785
2025-02-18,26.526128076935322,15.91886125529408,13.482788268636755,12.79495589593351,8.674330477979812,5.712829984396396,5.037735248224692,5.152373977008566,3.986880234372512,2.7131165812183546
2025-02-20,26.53965017363877,15.926976136617071,13.489661324752285,12.80147831904929,8.69149647943416,5.715742186255456,5.040303310287698,5.091279829228661,3.9889126071303407,2.71449963360627
2025-02-24,26.53626835717244,15.937689146570674,13.48794240387372,12.799847089930235,8.690388964989964,5.715013857475072,5.039661049345353,5.090631072600427,3.988404319709471,2.714153738332643
2025-02-25,26.529507309149974,15.939998089111118,13.48450587598331,12.796585878531165,8.707283671454505,5.713557756616453,5.038377018376381,5.089334055224689,3.987388133380044,2.713462212172362
2025-02-28,26.55318606356189,15.864970832934876,13.496541391731217,12.808007395365145,8.715055305855726,5.718657358707087,5.04287399190335,5.093876510152689,3.9909470530107427,2.715884096777278
2025-03-04,26.546416393129164,15.86092609707129,13.493100481213549,12.804742024921126,8.725580802447496,5.717199400873196,5.041588323401001,5.092577838681922,4.0026769495522485,2.715191688709009
2025-03-05,26.50755767700875,15.984089101034208,13.473349244232299,12.785998408910103,8.712808273667463,5.708830548926015,5.034208432776452,5.085123309466985,3.9968178202068416,2.711217183770883
2025-03-06,26.510932179115876,15.986123929855827,13.475064447344131,12.787626109926482,8.713917443747812,5.709557302441043,5.0348493046052,5.0857706629324335,3.984596289106012,2.7115623309251777
2025-03-07,26.509244820672755,15.991471215351813,13.474206791203896,12.786812207618622,8.713362823409604,5.7091939025554534,5.034528848295834,5.085446965598447,3.9843426789294463,2.7113897463641283
2025-03-10,26.36245193682672,16.088849343798657,13.549842702341989,12.768121007976104,8.719692395690998,5.700848454034129,5.027169595474912,5.014458673615304,3.9785185420572624,2.7900473481839274
2025-03-12,26.360776587969877,16.09418194528296,13.54898160210988,12.76730958660354,8.719138254265832,5.700486161863303,5.026850115979791,5.014140001906517,3.9782657049347017,2.789870039083601
2025-03-13,26.36747926135461,16.07284747163335,13.552426659886216,12.770555891046625,8.72135524266599,5.701935606903347,5.028128277659473,5.015414931824683,3.9792772462892922,2.7905794107364206
2025-03-14,26.344034803594678,16.12206662220952,13.540376615540946,12.759201041567431,8.713600711314344,5.722269854879172,5.0236575529516365,5.010955511098409,3.9757391000603346,2.7880981867835253
2025-03-18,26.342361794684532,16.12104277140952,13.539516718000828,12.758390753500779,8.719397961451751,5.721906455402788,5.0233385196710385,5.010637284475916,3.9754866160734132,2.7879211253294383
2025-03-19,26.340688998253693,16.12001905064296,13.538656929671378,12.757580568344181,8.718844260993809,5.721543102079695,5.023019526909033,5.010319098269567,3.97523416415304,2.794094300682648
2025-03-20,26.365803273478466,16.25615763546798,13.551565231209281,12.769744160177975,8.466550135070714,5.771492134117273,5.027808676307008,5.015096138566661,3.9790243127284284,2.7967583028762113
2025-03-25,26.349055105605846,16.245831348261078,13.542956963633475,12.761632523423852,8.461171986660315,5.767825948864538,5.0246148959822134,5.011910433539781,3.9764967444814987,2.8585040495474034
2025-03-27,26.337344042668022,16.238610749547604,13.060732086732912,12.75596050668275,8.457411346391948,6.285913838534557,5.022381662909934,5.009682847074511,3.9747293564875075,2.857233562970253
2025-04-01,26.337344042668022,16.111622591193374,12.901996888790121,12.75596050668275,8.552652465157625,6.41290199688879,5.022381662909934,5.009682847074511,3.9747293564875075,2.92072764214737
2025-04-02,26.337344042668022,15.952887393250577,12.901996888790121,12.75596050668275,8.552652465157625,6.508143115654465,5.022381662909934,5.009682847074511,3.9747293564875075,2.984221721324486
2025-04-07,26.288937478214024,15.92356687898089,12.878283740533004,12.732515765123429,8.536933168552144,6.496181512818075,5.013150806477169,5.000475330354597,3.96742402636499,3.1625312925816775
2025-04-10,26.276262002091457,15.92356687898089,12.878283740533004,12.732515765123429,8.536933168552144,6.5088569889406465,5.013150806477169,5.000475330354597,3.96742402636499,3.1625312925816775
2025-04-11,26.276262002091457,15.986944259593752,12.814906359920144,12.732515765123429,8.536933168552144,6.5088569889406465,5.013150806477169,5.000475330354597,3.96742402636499,3.1625312925816775
2025-04-14,26.28125891413901,15.977306582992615,12.817343348863744,12.734937085987767,8.538556622611011,6.510094767202307,5.007765205540236,5.001426262242084,3.9681785046432756,3.163132705777947
2025-04-15,26.277927428299797,15.987957534463634,12.815718586594835,12.733322769767073,8.537474251307241,6.509269529393123,5.00713040722548,5.000792267469498,3.967675487244494,3.162731738234828
2025-04-22,26.26128266033254,16.04117181314331,12.807600950118763,12.725257323832146,8.53206650831354,6.5051464766429135,5.003958828186857,4.997624703087886,3.965162311955661,3.160728424386382
2025-04-30,26.219762845849804,15.788142292490118,13.103557312252963,12.705138339920948,8.588142292490119,6.494861660079051,4.99604743083004,4.989723320158103,3.9588932806324113,3.1557312252964422
2025-05-02,26.239989871173997,15.658531953280791,13.116829677460196,12.718007153483365,8.647485202418258,6.501440192447694,5.00110784034438,4.994777324090779,3.962903174753901,3.1589276105466397
