date,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,ICBC (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-02,27.968634015311473,28.25335605704996,11.123006493892364,13.630452438458857,7.898042418099539,0.6756694937410773,4.051963255778558,3.3161337624745095,1.6006076342992466,1.4821344308944187
2024-04-03,28.02097372199833,28.22457962281903,11.19427229697133,13.576846132043533,7.829110794414033,0.6755030195344284,4.0548146677904375,3.3217701862553803,1.6002132700597114,1.5019162881137822
2024-04-05,27.96886594429362,28.18931965655131,11.320691316711088,13.560976573610963,7.810997493497672,0.6239151937526304,4.046982804871606,3.3337389637239645,1.5995523162202514,1.544959736766896
2024-04-08,27.939535319922808,28.208714796379496,11.37316764678592,13.564294249533615,7.782245678994619,0.6116308963760453,4.050835021506503,3.323092341721787,1.6009734000439306,1.5455106487352714
2024-04-09,28.236934587215462,28.20697653357433,11.405331605631307,13.236864544131159,7.782279637832476,0.6115932067739016,4.04545027956742,3.309279490618756,1.6008747456907124,1.5644153689644762
2024-04-10,28.23852035133777,28.195212088608347,11.42198424662617,13.23549768985969,7.7810528298004344,0.6115775041438869,4.0453464128006225,3.3058567804411703,1.600833643298545,1.564118453083358
2024-04-11,28.199178154262555,28.188195397050176,11.424816078417672,13.280030183930721,7.770264143385193,0.6115366810792153,4.0502110330418555,3.3112842268248803,1.6007267869558806,1.5637573150518476
2024-04-12,28.177245435842117,28.173194433582466,11.44618428988205,13.266748966273001,7.763372668080047,0.6115398556621142,4.049205123216988,3.3480086981198096,1.6007350965798837,1.563765432761519
2024-04-15,28.16545952248824,28.179126027553192,11.502006041930022,13.252850943221242,7.765520746869662,0.6116686094720258,4.050057644245504,3.3060893772226465,1.601072115893401,1.5661489711040661
2024-04-16,28.16673192578915,28.184769243116136,11.50366470839981,13.234229729516322,7.769395724773835,0.611852435494802,4.053843466405946,3.312477128098032,1.5964159893367735,1.5666196490691846
2024-04-17,28.145061765455164,28.188534524881693,11.5052015149846,13.238052921639639,7.769406062701611,0.6119341745645352,4.054385030637068,3.3229382107251286,1.59662925899185,1.5678565354187064
2024-04-18,28.15113665200385,28.17663196096824,11.479933705875606,13.266091816711679,7.768513479207274,0.6120662556634051,4.05526013722916,3.3251971689731006,1.5969738786515797,1.5681949447161048
2024-04-19,28.151961224718374,28.165631275259162,11.521685524911627,13.250381453255441,7.76419623357166,0.6118272935148767,4.053676887595207,3.316707025092938,1.596350390090243,1.567582691990467
2024-04-22,28.06498506418253,28.199021708725862,11.55566007180999,13.246802895796977,7.773400709595146,0.612552616456783,4.059254009559329,3.320638990407956,1.5982428678752756,1.569441065590154
2024-04-23,27.9990802646714,28.176493982362878,11.564683383481832,13.326898608348776,7.772994428684446,0.6126219345904229,4.059713365873143,3.3194716347222735,1.598423729420436,1.5696186678443957
2024-04-24,27.99453256124082,28.17968287254277,11.57062213170396,13.32609193300273,7.767443712667919,0.6126912684142984,4.060172826162763,3.320361752061828,1.5986046319038056,1.569796310299103
2024-04-25,27.998575927040726,28.181422571438592,11.560532667265768,13.315596378049776,7.775897467158504,0.6127290934788302,4.06762600973163,3.3185088733847907,1.5987033232455625,1.570407689205818
2024-04-26,27.99706279990431,28.140581954799014,11.608421909765438,13.317530989000606,7.76204084109103,0.6128536339778857,4.068452776697022,3.323299943376132,1.5990282683344081,1.5707268830541528
2024-04-29,26.753046050897485,26.816996347628713,11.091802248237839,12.68573680970606,7.3961095958437655,5.17028884626413,3.877164960685479,3.1883786245356545,1.523846217078369,1.4966302991225044
2024-04-30,9.328001496076562,9.353300743374245,3.878332422659294,4.420359394990054,2.581742599147656,1.8034055316094681,1.3523617238744496,1.1052701080546339,0.5315201488572506,0.5221982347421356
2024-05-02,26.694608100118206,26.813719957141004,11.135144939011553,12.695657347348854,7.4131544518275065,5.17003531967478,3.878445901357962,3.1710599315780263,1.531126787659174,1.497047264282933
2024-05-03,26.577175890939724,26.81063565249062,11.136232586472408,12.679951875447124,7.415759894772258,5.1698748606882,3.877896459899751,3.304536303362373,1.531006662793902,1.4969298131336377
2024-05-06,26.5035735831234,26.827275208108425,11.143144095915797,12.720761360920902,7.425268544309525,5.173328763122124,3.880303209022038,3.295302976615965,1.531956855502758,1.499085403359064
2024-05-07,26.485216532703078,26.82359023320019,11.141858757438763,12.729560899341234,7.417380896683524,5.172618158465621,3.8797702134102705,3.316925635155641,1.53419918351759,1.4988794900840918
2024-05-08,26.6564308792801,26.800238723835275,11.13632517163575,12.644101490242859,7.419010681370773,5.168360152940134,3.876392645766099,3.273603296740347,1.527962330658214,1.4975746275304485
2024-05-09,26.697520367840887,26.84278776796169,11.149156980401937,12.654459369862673,7.4309932230588736,5.176707639370801,3.881180710940309,3.1367703978567127,1.5304301627063512,1.4999933799997613
2024-05-10,26.69355879511291,26.841026991194582,11.153927356184147,12.650308781646618,7.430573727620772,5.175924515031606,3.880961609999988,3.1434657543844446,1.5303437666550674,1.4999087021698665
2024-05-13,26.677335066013764,26.836784791935912,11.165946617326075,12.649956980570412,7.434987320062797,5.175825166462148,3.880703093181255,3.1486557731168388,1.5299964003852733,1.4998087909455253
2024-05-14,26.67759736529304,26.838036283561255,11.170148911303414,12.644656351655456,7.448342314807296,5.176066533000662,3.880884063720729,3.134321695085139,1.5300677493824328,1.4998787321905753
2024-05-16,26.66496492008038,26.81293074723927,11.180860035777238,12.667593737275002,7.443207902648546,5.177616896756117,3.8820464873397373,3.1399252451700046,1.530526043642545,1.500327984071157
2024-05-17,26.664882057233086,26.811613110003847,11.181292589998979,12.666725727567831,7.442842129582707,5.177362459041782,3.882837718820467,3.1417391218358572,1.5304508307490383,1.5002542551664058
2024-05-20,26.6574661768692,26.81601161907834,11.184416301695304,12.667432916067034,7.452370707899784,5.17835406454361,3.8835813876818124,3.140867564384235,1.5189576671851093,1.5005415945955713
2024-05-21,26.656107920712913,26.814892282405435,11.18419498638392,12.672797057487836,7.453532860155292,5.17838345041096,3.8834192817306663,3.1387721612345008,1.5188942638332006,1.499005735645278
2024-05-22,26.614208423239432,26.819687268388993,11.207377201388546,12.665096681281415,7.466121940610348,5.179451719597126,3.891588048778382,3.1359814384168003,1.5192076025333252,1.5012796757656348
2024-05-23,26.60115597265687,26.81376835821882,11.20331633677319,12.682236293037688,7.467753358796818,5.180468381145211,3.891798320183332,3.1388524970515808,1.5192896887955376,1.5013607933409507
2024-05-24,26.583332481337436,26.80619717557909,11.223232952895312,12.693878296034525,7.466872410662926,5.179251146970628,3.890699425187095,3.1379662051579214,1.5188606994956058,1.4997092066794633
2024-05-27,26.54108584892514,26.80593390704029,11.263144043768921,12.69252597940779,7.473673904488161,5.179200280602952,3.8906612139202803,3.1352345615955506,1.5188457824883788,1.4996944777625314
2024-05-28,26.54305008530728,26.804951788849223,11.264371691507758,12.689088565739048,7.473673904488161,5.179200280602952,3.8918888616591167,3.1352345615955506,1.5188457824883788,1.4996944777625314
2024-05-29,26.271638417568987,26.9024631303039,11.305349343806313,12.734263377430418,7.506283015903227,5.19804123099907,3.906046816751979,3.14663995155053,1.5243710559855999,1.504903659699977
2024-05-30,26.255573155993915,26.89484150475638,11.376052349484103,12.697890746951627,7.502431971438196,5.196568595439591,3.904940210785672,3.146733901701064,1.5239391927272834,1.5010283707221688
2024-05-31,9.114871067254624,9.336623924544451,3.953506390615131,4.408110399842792,2.6055177562485916,1.804004186644384,1.3556115654925631,1.1018054348011337,0.529040006569743,0.5210864468201494
2024-06-03,26.219812521982682,26.85871419827525,11.452783353702479,12.69461115469473,7.481775157400696,5.189834170049248,3.8996947821498282,3.16858528894502,1.5349312816751484,1.4992580911249167
2024-06-04,26.17072873076606,26.869952217402123,11.41351897559806,12.674817993312432,7.49548899744224,5.192005661031197,3.9013264628113533,3.168434314672531,1.6384537419049383,1.4752729050590658
2024-06-05,26.16204146554309,26.866598198689967,11.426226326048278,12.67728949973184,7.494622029136898,5.191405125915901,3.900875214548137,3.168067836630962,1.6382642295910004,1.4746100741639288
2024-06-06,26.148046267840737,26.857278829591717,11.45203019044399,12.685192611987233,7.490300249375557,5.189604353814083,3.8995220958666525,3.166968910995513,1.6376959555980255,1.4733605344864917
2024-06-07,26.148829521141092,26.85833602143853,11.438457795236245,12.697500941447771,7.490595092513019,5.18980863390686,3.8996755940297523,3.1729980724664477,1.6303797969614013,1.4734185308588852
2024-06-11,26.15609848614601,26.84963490241717,11.434752153061773,12.721424699753639,7.488414354625293,5.188127325631259,3.898412241696188,3.1726400806183093,1.6175545589322962,1.4729411971180661
2024-06-12,26.17462827929729,26.85577749590198,11.437368167556238,12.696537374654016,7.482747614937542,5.189314252649992,3.899304110867742,3.1731199120612583,1.617924619088836,1.4732781729851054
2024-06-13,26.171217314632344,26.84243909435792,11.453816360432082,12.706705049552305,7.48050642576092,5.187474512579014,3.8973674518385604,3.1708062998492257,1.6171210479302385,1.472546443067386
2024-06-14,26.177589567606123,26.836368569202655,11.451226033968254,12.713172521053167,7.478814679259341,5.186301344432474,3.896486046573094,3.1710724875902416,1.6167553295256603,1.4722134207889888
2024-06-17,26.177732479403186,26.831223969994213,11.44632730826436,12.735558391267144,7.477380971715052,5.185307117448204,3.8957390804185934,3.174642716659325,1.6041567710486506,1.471931193781273
2024-06-18,26.190424882575623,26.825092602113642,11.476883336207559,12.713973672856365,7.4756722694369895,5.18485933990895,3.8948488411400772,3.177603003824584,1.5890472181977717,1.4715948337384341
2024-06-19,26.20069042219934,26.825826965869915,11.473265959179496,12.715796068682932,7.482265721764378,5.185001280622337,3.9023271568913005,3.1779357168991362,1.5866334898335825,1.4502572180575817
2024-06-20,26.210748980891896,26.820027503677675,11.470539889627544,12.73171795865391,7.480648134458648,5.183880337773791,3.899026815829005,3.1671762150883707,1.5862904763283905,1.4499436876707699
2024-06-21,26.280858489074397,26.818961063449244,11.47064465991673,12.666780444821685,7.480801913959153,5.183816662390466,3.898978922742955,3.1624696410100217,1.5862709913774344,1.4504172112579172
2024-06-24,26.2614706897635,26.813719039030026,11.480038593952798,12.669685497405087,7.48137320078243,5.182850911379562,3.901936855038895,3.1643366803138666,1.5859754672659037,1.4586130650679288
2024-06-25,26.130915955031064,26.747523293550664,11.525848645919405,12.724044872788475,7.461843761586081,5.170340039182606,3.891782893812489,3.154248013098796,1.588027761430381,1.6054247636000396
2024-06-26,26.082193407063038,26.755127976121955,11.523488349668849,12.76469677812068,7.463965264671833,5.171810036772744,3.8892129123505947,3.155144808462894,1.5884792591973913,1.6058812075700213
2024-06-27,26.16428377502985,26.71590538809819,11.506350362218324,12.745983937598169,7.450820564443907,5.164228246299135,3.8835113886675834,3.156478066429146,1.6091559982662818,1.6032822729494165
2024-06-28,26.161719706555765,26.716036156979804,11.504448765422676,12.74800424459985,7.4513465141892,5.164253524138025,3.88353039765993,3.1564935167423807,1.6152823685754685,1.5988848051368996
2024-07-02,26.16378997297531,26.711954390173005,11.501052936928495,12.729604122355626,7.453337879699765,5.164671743275013,3.883292798630019,3.1572792978149105,1.6362298746937425,1.598786983454116
2024-07-03,26.129159623693955,26.667120048345055,11.463181274328806,12.721919864750882,7.444736943437719,5.156003165342269,3.8767749349720964,3.155644712692339,1.7910661109327226,1.5943933215041532
2024-07-04,26.11415369995204,26.670508357540783,11.436782442075051,12.755789853478749,7.443972452038734,5.157391319388858,3.8772675158034025,3.1572673924580124,1.7912936827801071,1.5955732844842585
2024-07-05,26.17866101734534,26.662234417578723,11.437317607685427,12.707030093275854,7.449264190166136,5.156713135084674,3.8762067279736425,3.146632461984062,1.7908035998723704,1.5951367490337716
2024-07-08,26.179871967703328,26.65923877278927,11.436032563815504,12.709998904266623,7.450381231608665,5.156133750754317,3.875771215394102,3.1470116732889686,1.7906023934997584,1.5949575268794738
2024-07-09,26.175063946583215,26.65682972085263,11.428649204944856,12.721061804975955,7.456302155603277,5.155667818695878,3.876397897600236,3.1447734651947523,1.7904405863978912,1.5948133991513065
2024-07-10,26.170448524246197,26.640696501363458,11.422571897529043,12.74027486307228,7.463253513412492,5.1552397391491676,3.8760760369386826,3.14597760245898,1.7902919245714137,1.5951693972582832
2024-07-11,26.030212831355875,26.598587303973343,11.166510695456658,13.208364028787292,7.453711605827497,5.1493803584253115,3.871120402071072,3.141955411936685,1.7880030032499388,1.592154358916328
2024-07-12,26.110280112670363,26.596833125564146,11.164798742975579,13.145229612745284,7.437367825973612,5.149040756485469,3.8733039025482983,3.1432114804493545,1.7878850843458995,1.5920493562419904
2024-07-15,26.132751008739557,26.591904345786542,11.160047559415004,13.138404582151578,7.435745738694084,5.148086564389185,3.8725861230345777,3.1411659881826046,1.787553763251888,1.5917543263549754
2024-07-16,26.13226587994999,26.593395757418335,11.158478835328605,13.13987299765528,7.438845108299365,5.148375295729512,3.8728033177083363,3.136465189215204,1.7876540185190666,1.5918436001763014
2024-07-17,26.127380178900932,26.594627919300684,11.158995845356632,13.146578309595878,7.438945915239438,5.148613837352902,3.8732266176609733,3.1344157732438975,1.787736846570081,1.5894787567785826
2024-07-18,26.12192575033531,26.591061447988864,11.154817269701242,13.148228868944276,7.442337205103423,5.1532875808361185,3.877583742514161,3.1339954325657526,1.787497102205327,1.5892655998055272
2024-07-19,26.106125548907364,26.584903431899026,11.144189578987465,13.18881893229892,7.434519424393267,5.152094171242432,3.879123470403635,3.1342447379390284,1.78708314972218,1.5888975542066794
2024-07-22,25.739826678037236,26.206747842150413,12.414362361880139,12.987998579731094,7.330209305014407,5.078808473035651,3.82394507837314,3.0901424415096086,1.7616628774934635,1.5662963627748459
2024-07-23,25.6906303043832,26.14713891782838,12.599196099372516,12.932083316743173,7.323126540305987,5.069653964600907,3.8162062972122315,3.088388360744857,1.7708424773015985,1.562733721507151
2024-07-24,25.700144336015928,26.148768946423377,12.576723697910916,12.93360882544126,7.323583068483047,5.071408639388585,3.8164442018414313,3.093136552735597,1.773350588478936,1.5628311432809228
2024-07-25,25.70530957172725,26.14914513573042,12.54453500430184,12.955854197323353,7.323688429222791,5.071481599217236,3.8164991071221572,3.097257227611175,1.7733761007900657,1.5628536269537112
2024-07-26,25.706182571008206,26.157352956950152,12.520681810711572,12.955363688542848,7.325987224268828,5.080268969265258,3.817697048477178,3.09918881097251,1.7739327367303641,1.5633441830730819
2024-07-29,25.803352472249635,26.274870474829243,12.572666103616633,12.568092810830722,7.363960278232079,5.107911724482196,3.8362944384194138,3.1181720665825656,1.7843117886663429,1.5703678420911724
2024-07-30,25.787852995155248,26.27822598801589,12.563910513273244,12.571143609614682,7.364900715439685,5.108564046066964,3.8367843642056627,3.1209798687035186,1.797069508776351,1.5705683907487604
2024-07-31,9.151802695013606,9.326788877542267,4.459326449867748,4.461808131553917,2.613984448885256,1.8131550564638086,1.3621112487287903,1.107883579370632,0.6410740202468143,0.5574333596543137
2024-08-01,25.725261153274655,26.28379929943722,12.520542314623665,12.544744030772566,7.369113833862957,5.1096475141198505,3.8385621412851694,3.1199547246813295,1.91747349758679,1.570901490355794
2024-08-02,25.71796794641709,26.27708628365853,12.511320799910678,12.554551241485647,7.364822242921652,5.108342484204082,3.837581753026669,3.120844509704886,1.9369824645307585,1.5705002741400031
2024-08-05,25.707195828696168,26.270756392569794,12.514810979924027,12.575856878339462,7.365457031270014,5.107111934849411,3.8366573174070355,3.1155158162939873,1.9365158645466916,1.5701219561034132
2024-08-06,25.81322148613172,26.161173222097933,12.44962345333431,12.537312572112974,7.331615001210186,5.086048531088518,3.819214162034727,3.103239725356162,1.9284380785501647,1.7701137680833021
2024-08-07,25.791016920771163,26.167638771440338,12.432575656015569,12.551208587657719,7.343984520732043,5.089704958139253,3.820877887677232,3.1035267799450104,1.9289146784122877,1.770551239209388
2024-08-08,25.892443667600944,26.17830901614141,12.360351556468464,12.499293165012913,7.342898418292873,5.091780361190859,3.8262765867142328,3.107672798593353,1.929701222120183,1.7712732078647633
2024-08-09,25.882412534801297,26.270861000880945,12.363581200449785,12.533848090640268,7.368858835443376,5.109782073142363,3.839804179044374,3.1242003017613937,1.9365235756171721,1.5701282082190233
2024-08-12,24.756703304267365,25.160694084668688,16.062179477839365,12.037302644918766,7.059144940888511,4.894325107921034,3.678416814572176,2.991966776133182,1.8551312906114004,1.5041355581795135
2024-08-13,24.763375872827094,25.162784505965185,16.06305239773289,12.025147958839169,7.05973143452298,4.894731742229418,3.679183998992002,2.9924461427536038,1.8552854201415572,1.5042605259961028
2024-08-14,24.762621984794574,25.163191017110766,16.06331190040558,12.019572494991538,7.066076798074677,4.894810817858244,3.6792434371397107,2.9915713291731034,1.8553153927465895,1.504284827705221
2024-08-15,24.76342210348456,25.16400407880693,16.067523679438388,12.011882978589984,7.066305113966044,4.895199773564353,3.6793623191967426,2.9925911786118258,1.8553753408620384,1.504333433479135
2024-08-16,24.766750807645874,25.161868857071745,16.063089063089603,12.001934897645757,7.062110016829165,4.896131580980832,3.682140256870592,2.9936225035274884,1.8631154167890758,1.509236599549867
2024-08-19,24.690314130679052,25.159487645076066,16.063646290652358,12.01395576128308,7.102065809959041,4.895668231961755,3.6887163609137588,2.994262475336369,1.879096420386641,1.5127868737518786
2024-08-20,24.664027964019724,25.179073428854903,16.01880496399816,12.033472143290657,7.109904506075402,4.899710337514714,3.699441848818921,2.995900408595325,1.8974221258943875,1.502242272937811
2024-08-21,24.66772873014255,25.18262526526847,15.985460315189275,12.007666206701412,7.150776012489329,4.905112129532517,3.7023419469529735,2.9959159275378977,1.9035004867984744,1.498872979387102
2024-08-22,24.59899735166824,25.187688010196034,15.88234151757841,12.085579527640185,7.203513778491921,4.905867177281093,3.7204174071703053,2.9833465659260208,1.9470954703613037,1.4851531936864877
2024-08-23,24.697961473758163,25.192228753859226,15.783962933968606,12.080824566869621,7.185398028685855,4.906982712439428,3.7222437277489044,2.976950688108005,1.9696343401351235,1.4838127744270702
2024-08-26,24.750228233672633,25.183090720060992,15.750974902990034,12.067200876235429,7.184408930641717,4.90497175191419,3.7208935499094693,2.9756398124399794,1.9816270709452664,1.4809641511902947
2024-08-27,24.874867658435203,25.149563867259644,15.722391094248229,12.049058933679811,7.1669992646246214,4.898441645353831,3.712248122095986,2.9712168076529544,1.978988883287791,1.4762237233619318
2024-08-28,24.95402572758364,25.140282796455978,15.650854610699358,12.049917287480124,7.166660859746238,4.896403301736382,3.7108781723885564,2.963662210935818,1.9916360879218835,1.475678945052022
2024-08-29,24.868449571205026,25.17134889034727,15.66996359323563,12.047256662094483,7.180135411321915,4.9024538352937395,3.716618400547244,2.9620130031069927,2.0054128364826806,1.4763477963650138
2024-08-30,24.890737025196017,25.17007483718896,15.554991940719665,12.032199157004785,7.176505704019609,4.905804523480149,3.7350067013165087,3.046533936758374,2.0099850580103187,1.4781611163056123
2024-09-02,24.82165746335068,25.085557779756996,15.880892493862376,12.024018135029033,7.148955886039963,4.889331622015098,3.717862126813778,2.956441707760773,2.003235851912042,1.4720469334592623
2024-09-03,24.877323516127884,25.08267137657666,15.865187301159606,12.031839611113565,7.144451315251926,4.888769044038264,3.6935013724728925,2.951038789321706,1.9938003670470494,1.471417306890447
2024-09-04,24.89158625755044,25.08382585813721,15.885709163823314,12.001555272687579,7.141558259291293,4.890144736133046,3.6987343498108296,2.942659611295607,1.993892135811413,1.4703343554592703
2024-09-05,24.9023999207429,25.084518598086834,15.907551052274796,11.97173816428015,7.1383033630303805,4.8902797872467545,3.6974556478849054,2.9427408787179865,1.9946376260561731,1.470374961679115
2024-09-09,24.980142631612228,25.077905647272118,15.817342544707886,11.986068247409456,7.13849224386459,4.889220659515327,3.6964808995657994,2.9502480084214056,1.9941117861656157,1.4699873314655727
2024-09-10,25.003898716248273,25.079348217477204,15.775684065706475,12.005165265210403,7.144425136268002,4.889501904853303,3.696693534276384,2.9421352460800945,1.994226494558286,1.4689214193215756
2024-09-11,25.045368708308697,25.076867099478907,15.786317152436292,11.958193368220078,7.143718333139015,4.891318897344137,3.6963278177201744,2.94828617894852,1.9963299187326002,1.4572725256715788
2024-09-12,25.28516030985091,25.15674373424596,15.326634350038493,12.016940688285997,7.1782108037676675,4.9047260315132775,3.708203690460815,2.9586819231758983,2.002743895314857,1.4619545733461226
2024-09-13,25.297223076215815,25.15128686078203,15.331607462719315,12.002334484696277,7.180115151186158,4.903892883749221,3.709706931398639,2.960116986009605,2.002309470250435,1.4614066929925094
2024-09-16,25.311191271798755,25.151867266705995,15.332653561619141,11.99176546054656,7.1802808437565435,4.90400604887258,3.710484836469917,2.9539546162312846,2.002355676724266,1.461440417274954
2024-09-17,25.269318718782845,25.154015001562556,15.333732041614631,12.031515269296932,7.180893972765398,4.904424805246262,3.710801677264818,2.951206643590014,2.0025266592217696,1.461565210654773
2024-09-19,25.109822501571266,25.155640558256962,15.518054513401475,12.00085845790045,7.181358031893474,4.904741749502433,3.711041484647764,2.954166968976875,2.0026560707934973,1.461659663055805
2024-09-20,25.12813624531786,25.148791420516098,15.513829405613567,12.003820895915814,7.167865876508883,4.903406333226791,3.710031077688277,2.960746242190072,2.0021108067106894,1.4612616963119507
2024-09-23,25.14899393995232,25.144730134915722,15.519780396461243,11.994269281772123,7.1671697366016796,4.903998683198953,3.7085091420437117,2.9497354830588427,2.0017874852574358,1.4610257167379674
2024-09-24,25.376751968511023,25.146760613738124,15.267242697670778,12.011304190238963,7.17074784504492,4.90462540830003,3.7088086103313085,2.950665836238078,2.00194913292969,1.4611436969970872
2024-09-25,25.359787014168134,25.15480923392651,15.265667020352922,12.013463810861628,7.170504235032184,4.908503140450755,3.7095340876652707,2.9535302097446916,2.0025898885504607,1.4616113592474433
2024-09-26,25.32733966756176,25.152313094686324,15.277565004645458,12.020355343547683,7.194946626536843,4.908246834300215,3.709165986539441,2.9508253505860513,1.9977757696429999,1.4614663219532307
2024-09-27,25.34249777149468,25.146974181154725,15.23902182462636,12.050104803284793,7.197110939298308,4.904667062499309,3.7083786666455634,2.9527369296177395,1.9973517151216726,1.46115610625685
2024-09-30,9.411151858195467,9.310625191599543,5.6328790656827135,4.464088152015467,2.6681199684712,1.8180298188909791,1.3750250930533992,1.0979264067413237,0.7395100124165159,0.5412696737115913
2024-10-02,25.387065438170563,25.10950060674912,15.194113590206989,12.065106277158348,7.20109516059743,4.902981260777022,3.704566987044902,2.9664888680552806,2.0058908657906556,1.463190945449686
2024-10-03,25.4102862911658,25.069131867577177,15.18730633053787,12.044803045926866,7.071396121923606,5.065237926981403,3.6991858779754394,2.983064935064935,1.9999278899889672,1.469659712857936
2024-10-04,25.312971551761258,25.11979278211457,15.315184658200028,12.020718320268053,7.02371982347635,5.06992476443908,3.701343349712263,2.9581271082416913,2.003969441026748,1.4742482007599569
2024-10-07,25.333994345993393,25.13583353216349,15.318023498109307,12.079989010115032,6.923396163662524,5.041696491190017,3.702318721124439,2.9695020859090877,2.0052491161095807,1.4899970356231336
2024-10-08,25.35371335765957,25.147819333886368,15.296856175368777,12.05241665622612,6.9290122876313225,5.044332056259163,3.7017693760873964,2.972306924874648,2.0108348280434725,1.490939003963164
2024-10-09,25.580604200144748,25.20511044036943,15.043927725205966,12.101079292893376,6.7979394612831685,5.054431900055121,3.705794580904272,3.00043290260329,2.0154158595326743,1.4952636370079528
2024-10-10,25.75415772240047,25.205669189946196,14.875830486296332,12.10898851162939,6.80750770571376,5.057887495703133,3.703672171350081,2.9647699653530415,2.0180964146501883,1.503420336957407
2024-10-14,25.85776647562691,25.218969350438027,14.765362921380307,12.055082495686722,6.8322658918206285,5.0611612828758945,3.711704021839345,2.9782324394113138,2.014666320374077,1.5047888005467782
2024-10-15,25.88802107451036,25.220626242464956,14.736755291581986,12.07299037241227,6.8355076862308435,5.064379981068747,3.7132127861929543,2.949014501457085,2.0140915844538414,1.505400479626957
