date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS
2024-04-25,35.00783520790349,25.241825048159285,14.154597474873773,9.721186624174525,5.89148116288431,2.4872304174227042,2.6297997987379302,1.5902432518141725,2.160456939775975,1.1153440742538339
2024-04-26,34.85402702387582,25.38921177752922,14.335475440536932,9.633817383319963,5.881587392419224,2.511956923258506,2.596814469020541,1.5893069835283788,2.0824323141687677,1.1253702923426427
2024-04-29,34.88145316193945,25.57896041579053,14.312599494064768,9.706857015412918,5.879873175629932,2.3826834499560965,2.4688174292470664,1.5903474818845327,2.0613006804918705,1.13710769558284
2024-04-30,34.81538180182994,25.661352985339175,14.350235386382334,9.643794395591119,5.877242237237255,2.4905521997848,2.3831495056181073,1.5877717847088395,2.0584058077099017,1.1321138957985284
2024-05-02,34.67291743139264,25.882194691124226,14.422722999024895,9.855745349282545,5.898415294431306,2.3726589961227824,2.2338832385057,1.5988542752209702,1.977111841969813,1.0854958829251173
2024-05-03,34.71149281650152,25.66827871681493,14.506148338155578,10.040156473137044,5.829179505931761,2.2975568693570763,2.2410792425035764,1.6108006040090446,1.9738311766399053,1.1214762569495742
2024-05-06,34.76221190976567,25.648714931434025,14.495092077783692,10.02883772131006,5.829383258597839,2.2762509897323357,2.2296602236780236,1.6139015085727375,1.9689085804779949,1.1470387986476256
2024-05-07,34.97519185089085,25.54382775750876,14.435816233052694,10.074862147437875,5.8963144943559165,2.2088113158801748,2.133246195537659,1.6355585565519914,2.0203924272524385,1.075979021531637
2024-05-08,35.00624562646116,25.46715558683821,14.71918771754953,9.936273734088022,5.88646723516196,2.2238399405054197,2.086270149074371,1.6374027285086417,1.9501066412930226,1.0870506405196645
2024-05-09,34.909194620249245,25.527999368703863,14.72678804320238,9.9136581826356,5.867560045233708,2.2304363420832782,2.077640807178325,1.7105859767606146,1.9426149557104793,1.0935216582425082
2024-05-10,34.96042136525399,25.382298544812247,14.83895468390605,9.904332544238779,5.858977124835449,2.2162587840735393,2.0776227313456186,1.710144799754934,1.979307874541877,1.0716815472375125
2024-05-13,34.94529594838574,25.4065908654482,14.89798915764984,9.854703669535807,5.862723494341964,2.222178739163204,2.0687191734052552,1.706074012925038,1.9421546491922868,1.093570289952656
2024-05-14,34.97110818757026,25.365393248462887,15.058846050529695,9.994228899833821,5.868441107052021,2.2118692372369693,1.9029694478057417,1.7109756435157022,1.8217642377571464,1.0944039402357586
2024-05-16,34.96807172070734,25.58701045292006,15.187409533992675,9.869437930139686,5.847698379392434,2.2683241115157244,1.7639139616476205,1.718147666437575,1.7299292410653526,1.0600570021815308
2024-05-17,34.92905802330834,25.683831433536813,15.198173783058078,9.869399022556909,5.861697608643056,2.240023751138191,1.7540733844773244,1.6913877245960707,1.7162131039459065,1.0561421647393106
2024-05-20,34.89340028123675,25.6177870100817,15.341481591940148,9.78916281636967,5.8584106891015555,2.3303518545299715,1.7013028895727267,1.6929106334094675,1.7265594369214907,1.0486327968365157
2024-05-21,34.92122685386022,25.655975623169514,15.561997580735454,9.653883544597509,5.865224864251546,2.314983077236371,1.6949846100724415,1.679391443186214,1.6021088509121242,1.0502235519786154
2024-05-22,34.89031342652921,25.888125607366042,15.643518663600828,9.496207019973765,5.8712579873926725,2.2004367449334263,1.7385974372347106,1.6424597655175355,1.5776657230725497,1.0514176243792592
2024-05-23,35.01163474112694,25.60473199344551,15.783869766156855,9.424864341287526,5.8781134943322515,2.2961573645274145,1.7466207684850659,1.6129900372861967,1.5993863174431078,1.0416311759091332
2024-05-24,35.16949870604097,25.386004184632547,15.882181340359036,9.458782855305605,5.874340894154577,2.2887437920967377,1.7443607977277027,1.6093362326675922,1.545394858967253,1.041356338047981
2024-05-27,35.04705183416466,25.359185234990385,15.954258528816753,9.575379004026246,5.860809351023544,2.2763307010181455,1.7390234434866438,1.614423716138871,1.5392375609794748,1.0343006253552762
2024-05-28,35.053881832318126,25.462238689613137,16.016705689963498,9.32619037012513,5.8823022316397395,2.2925094816650744,1.7461741808858968,1.6307408179299556,1.5673297884366209,1.0219269174228243
2024-05-29,35.064723069448604,25.42432460880935,16.129572218415042,9.23176047753761,5.882311608062949,2.2872472836420035,1.7476531830608253,1.630867130362216,1.577531273378617,1.024009147282781
2024-05-30,35.03894191273242,25.428828977493197,16.194618281755442,9.210407961235973,5.8774425601533204,2.276539068583057,1.7558517424936908,1.6306390615648843,1.555056203750393,1.03167423023763
2024-05-31,35.039599055392344,25.400897817848655,16.201827613843854,9.303662197812034,5.89274735303904,2.274909930440847,1.7402656908564413,1.631174383583391,1.5154145981589877,0.9995013590244033
2024-06-03,34.526998245366954,25.485335176183128,16.312144693359475,9.5655391819184,6.004197232911067,2.207290567737299,1.7427700984715497,1.6430861015141847,1.5016832398823488,1.010955462655591
2024-06-04,34.60724590741109,25.465476203022163,16.325033944692077,9.825381657231931,5.715503160445939,2.191238904357354,1.7356286949434814,1.620891886122008,1.4955079630123607,1.0180916787615917
2024-06-05,34.61178440907343,25.42986333251205,16.378879756140275,9.934010243687139,5.626060000499515,2.1750012535010472,1.733392627519784,1.6181263405620112,1.5053306369095603,0.9875513995951962
2024-06-06,34.63077977397519,25.572373332269184,16.548934467606667,9.710738049342977,5.5365594588062335,2.1713655588734344,1.7287860460609155,1.6161882255049407,1.4851397927106138,0.9991352948498363
2024-06-07,34.687436325158636,25.648696230857578,16.560169242893945,9.562445396333825,5.525589555799461,2.1561991327230126,1.7301183521874068,1.6137467858281993,1.4927222130361797,1.0228767651817594
2024-06-11,34.56893404263746,25.64409658562164,16.499834306407898,9.142493960712617,5.508351614022644,2.311324960663017,1.7254577978789007,1.6091028683539386,1.999811780855858,0.9905920828460306
2024-06-12,34.40121858606343,25.768660185355696,16.440732329335088,8.708260025296564,5.524232659860664,2.348761581058558,1.7204457520485927,1.605523028326329,2.002162115727134,1.4800037369279473
2024-06-13,34.15255398282145,25.77096642777526,16.59165767523291,8.878630580670215,5.527989064599313,2.4245552756186743,1.7249286644029596,1.5936167652911175,1.985341854264607,1.3497597093234963
2024-06-14,34.12050752228915,25.90510548689034,16.61341220548261,8.880446983628742,5.5460038963945495,2.4080463511939145,1.716689548575709,1.6039820593137282,1.9951227279801653,1.2106832182510934
2024-06-17,34.55516776768119,26.13576462658972,16.720124928585978,8.926410970907726,5.561120559442784,2.1914597135806293,1.7604855364387013,1.6091065139020275,1.3438818077292087,1.1964775751420358
2024-06-18,34.55590922252444,26.08737051950906,16.71732018342489,9.02302899523597,5.606346102322205,2.1121229318074275,1.7578973668779856,1.6087723790353652,1.3061579741977798,1.2250743250648786
2024-06-19,34.55162922098286,26.15882444005869,16.706660097598913,8.99848784539657,5.604385350996989,2.1072894333944774,1.7557869602309095,1.6086758851208256,1.3069328632906267,1.2013279029291382
2024-06-20,34.56859569464763,26.272396592853042,16.666251088856505,8.917837751733478,5.601556736110585,2.109541101840167,1.7552022395965574,1.6082699087872905,1.299789853435663,1.200559032139081
2024-06-21,34.53548695907707,26.398374414561154,16.665693637058947,8.817530478734312,5.602485970391232,2.105644915551698,1.7408714392501272,1.608486937608417,1.30020749275189,1.2252177550151457
2024-06-24,34.472909192304805,26.483269234860472,16.722394034575206,8.710155356560234,5.6433666070125446,2.10392006670748,1.7418889739328567,1.6061222612413488,1.299256944741359,1.2167173280636916
2024-06-25,34.398930672517395,26.545439540942706,16.69798653333609,8.725645622228297,5.641045589174041,2.142264918398952,1.7402714483120216,1.6068843754661635,1.2959659632851368,1.2055653363391934
2024-06-26,34.36916718385501,26.54625451221183,16.673267401371085,8.753552036708593,5.660936556222416,2.1205894138698156,1.740106300990812,1.6050298655309312,1.3200641806079831,1.2110325486315194
2024-06-27,34.337789783141105,26.6228249290065,16.626817784590507,8.784911565927473,5.669505619220611,2.12268795285669,1.7446487678302984,1.5818082636379727,1.2920313910645567,1.2169739427242883
2024-06-28,34.36317775132417,26.588735324153962,16.52555769433106,8.787981029627593,5.666196400747923,2.2422678993642893,1.7435536467368773,1.569350142310682,1.3162742976938613,1.1969058137095823
2024-07-02,34.320189192100045,26.62284027315857,16.504389140381953,8.913818118249125,5.663874652957849,2.153017917262376,1.7432254036000017,1.5680020536141495,1.3101637864933766,1.2004794621825463
2024-07-03,34.26771342235129,26.60499171315818,16.477004260513596,9.01905157409107,5.643227272360788,2.191258535715176,1.7449466368782152,1.54705898617328,1.318799826615058,1.1859477721433431
2024-07-04,34.3658383299089,26.63503214232573,16.29860466094034,8.990993098273965,5.634638578701613,2.16043578450672,1.742907486387517,1.5432726447889886,1.4742390671551553,1.154038207011075
2024-07-05,34.32172555387956,26.69098544147644,16.32849347430151,8.959295195220603,5.633528528288358,2.1476197665238175,1.7470932237359713,1.5438073122077678,1.4756707177875095,1.1517807865784644
2024-07-08,34.34792926977631,26.698430220967573,16.36065848617916,8.800579310220193,5.636310428735154,2.1478788943663853,1.8371985013042789,1.5422497815104956,1.4758487694963833,1.152916337444077
2024-07-09,34.339081379972406,26.67282942118998,16.36336424463225,8.814362494873313,5.637697707909725,2.153615330420217,1.8409498316615134,1.5421326014084276,1.4824777935491023,1.153489194383066
2024-07-10,34.28976656033774,26.710626655593266,16.388190748454694,8.808371664933343,5.627749431504005,2.1493572625424453,1.7812688015540379,1.5404945866481505,1.4838250508727144,1.2203492375596026
2024-07-11,34.393718456640975,26.582914999949693,16.347046325067645,8.876912845256467,5.6383672434609045,2.151067001774104,1.7936129495355033,1.5383947939618958,1.515848823192879,1.1621165611599347
2024-07-12,34.50596655742262,26.59416327526148,16.31425437830234,8.891362854216208,5.6360793459856255,2.157489062868793,1.7961879810310295,1.5365431407550356,1.4129781451999237,1.1549752589569449
2024-07-15,34.416018326951544,26.657633963373822,16.317691048351797,8.884392905624425,5.658601790014113,2.1499657346438616,1.803400806116103,1.5363961775903117,1.418168967518476,1.1577302798155447
2024-07-16,34.44052887465799,26.47393471330285,16.384723315796325,8.925370861288712,5.658913540121597,2.161420979400083,1.809758756634226,1.5365199575918587,1.4580086852494045,1.15082031595695
2024-07-17,34.46470946039142,26.511331910876955,16.378365586267865,8.959106448663205,5.656360339782599,2.153903484937243,1.7626303133949428,1.5408691756664543,1.4290490046282587,1.143674275391059
2024-07-18,34.30004134684062,26.440100069184354,16.347682703712742,8.985896803721252,5.650202081715918,2.192297008887682,1.7677797733322418,1.5387668856209737,1.5751145292003328,1.202118797783881
2024-07-19,34.15192199521877,26.522434355402307,16.330298338309472,9.081868957763529,5.638678180655739,2.1990693153952945,1.7483131940169456,1.5366934250711333,1.5723560271725268,1.2183662109942806
2024-07-22,38.11091611461123,24.937371450184887,15.326606485444936,8.460777198277684,5.299298128497173,2.0954672214872248,1.6499187116480962,1.4429035042353944,1.4733268147329468,1.2034143708804284
2024-07-23,38.07919918061121,25.036448469112454,15.302439494059989,8.371266741656063,5.307497255587923,2.10943993536475,1.6505210331173668,1.4427217194097357,1.47289704383109,1.2275691272494138
2024-07-24,38.02115373578819,25.06823045679129,15.256016752233862,8.507644161950669,5.255207117133258,2.0960515965096285,1.6463409918923564,1.439253331890056,1.4724159604714344,1.237685895339257
2024-07-25,37.9744965325415,25.10730726133808,15.281702560473857,8.514582229897275,5.252587216841941,2.093897919115079,1.644058482916548,1.4383897367902183,1.4711091727857406,1.2218688872997605
2024-07-26,37.829377137539396,25.18600857756365,15.314958614137982,8.528358611760353,5.258208891989243,2.097359361477611,1.6543604649353942,1.4430740571246845,1.4657310045655605,1.2225632789061187
2024-07-29,37.81663768608401,25.203213051679825,15.276549482334778,8.469638338758891,5.262854015820811,2.122160540891637,1.6579696077937842,1.4821696003825857,1.4999616330645724,1.2088460431891086
2024-07-30,37.79051351619526,25.264270845887793,15.279669029772158,8.52768009220625,5.262236192489586,2.10120724893624,1.6582367509949167,1.4457600690891352,1.4686205526782867,1.2018057017503703
2024-07-31,37.81214238200784,25.265546174888655,15.277318142822343,8.543623331166497,5.235196908445,2.091077596140564,1.6567048855713102,1.4470863703166763,1.4824008017965746,1.1889034068445394
2024-08-01,37.79514324027266,25.28782497771958,15.307755339188944,8.479261698849223,5.231922605786739,2.1076217322600446,1.6546084886943104,1.4537557334346018,1.4729759301377892,1.2091302536561033
2024-08-02,37.66778730469774,25.41586722067687,15.268327464961704,8.532303160222614,5.236291135320395,2.098740896206868,1.6504621230238745,1.4525652200695505,1.4674243877947282,1.21023108702566
2024-08-05,37.714613941444725,25.422004261417335,15.25264322173507,8.477940353033283,5.238254877303052,2.0946212401818762,1.6503176337062213,1.4513927092621546,1.467445172328109,1.2307665895881703
2024-08-06,37.66911315723548,25.39128320610584,15.222028157612627,8.564835992150478,5.2237870667768105,2.1200070883798623,1.6490259161013863,1.4505285013094347,1.4710133240063905,1.2383775903216887
2024-08-07,37.607227892710426,25.39261370578214,15.202225472716204,8.519954088620995,5.2802822499249045,2.153049516903555,1.681526756074516,1.4544185000075127,1.4608688603377562,1.2478329569219884
2024-08-08,37.44595714349681,25.683689485704587,15.358175462656783,8.354920405617458,5.278166423667693,2.1303407747860303,1.6393088752483225,1.4569264864965812,1.4694171497721091,1.1830977925536272
2024-08-09,37.29405087952084,25.72834692414378,15.229616973622177,8.551440977121471,5.284129146491221,2.168206538681283,1.635669252368293,1.4606094766489381,1.4583434275908853,1.1895864038111101
2024-08-12,43.208640497690375,23.318204226522738,13.733413328594219,7.6425218813567595,4.763538667863674,1.95877805245074,1.4801507979490836,1.50758850105302,1.3090600571738897,1.0781039893454964
2024-08-13,42.881917357753316,23.465836812288522,13.725381040224146,7.748455764741465,4.74631072804028,1.9677915936864552,1.4852050732877249,1.5400411187724976,1.3140038214291352,1.1250566897764613
2024-08-14,42.866410715902454,23.520141178686,13.708801095176886,7.816054171769404,4.720177930007697,1.96840042621675,1.4850667057633236,1.540264934495354,1.3129009535047775,1.0617818884773584
2024-08-15,42.675662345826176,23.506206870768295,13.641258066327225,7.8750930371201955,4.708217862809548,1.9611550907213882,1.476151894531808,1.7878094003782243,1.3078448419710087,1.0606005895461286
2024-08-16,42.69390073182262,23.59745499323091,13.617732126319199,8.175066083460948,4.70633017287233,1.9584372983271738,1.4753553688953844,1.4067430651257564,1.310689906012405,1.058290253933266
2024-08-19,42.39348177308788,23.697055661201755,13.63252949884772,8.154265005113599,4.712069340694271,1.9598192834671828,1.4782611015589264,1.610392199798958,1.3058855348668164,1.0562406013628944
2024-08-20,42.41892549566037,23.68988159562862,13.611359125788884,8.268429404639114,4.63386461314565,1.9619644141563464,1.470612772373168,1.57799727262651,1.3104680229730739,1.056497283008263
2024-08-21,42.392188432292485,23.688812986000084,13.611476264703334,8.293426948640795,4.632774668643611,1.974281725882002,1.4612711640283302,1.5365019406391915,1.328681129926892,1.080584739243276
2024-08-22,42.46230173799089,23.689054837791005,13.618681810046542,8.221326606103538,4.633770230320625,1.9651944676324709,1.4610364053214675,1.5362475876144117,1.3274274967994766,1.0849588203795648
2024-08-23,42.53599068300497,23.644421638527028,13.565748986932249,8.287921438056635,4.635536211069324,1.9626600613304612,1.4674973615997984,1.4883884543030084,1.3098572268718978,1.1019779383046322
2024-08-26,42.591433457458606,23.65844807924149,13.477497850877974,8.331644039585449,4.6454283125506075,1.9671538104478785,1.4684403762511016,1.4483057518308982,1.3154031663416037,1.0962451554143944
2024-08-27,42.797694774318245,23.638634258548443,13.47027551350509,8.224208256165058,4.637566751460436,1.9525194022560797,1.4603057733348894,1.3545318233965593,1.3883315678750716,1.0759318791401271
2024-08-28,42.90151866546324,23.69690795475417,13.46792139693614,8.192594457633586,4.639817832291423,1.9522264534989706,1.457698883274544,1.3194347122520524,1.290822217569339,1.0810574263265307
2024-08-29,42.852265578384966,23.691521927832703,13.479597127766993,8.196290523355144,4.640929168662717,2.010561278249664,1.45521621007987,1.3136459004799959,1.2910989738200622,1.06887331136788
2024-08-30,42.74800158864256,23.749250822855622,13.519895420917585,8.187048361966118,4.633698815293365,2.0076888191577673,1.4529192669467799,1.3234828892493937,1.2855387331817447,1.092475281789068
2024-09-02,43.001879631033326,23.632402698310155,13.475554266572429,8.070809326807655,4.610955560064551,1.9863236637041746,1.4464690364406825,1.4283398504318816,1.284658018615472,1.0626079480196777
2024-09-03,43.047975469774244,23.39312328978917,13.620987077946426,8.307073766692346,4.5394294838329765,1.9076347509207576,1.4313134168366226,1.382896862750549,1.2933223725937022,1.0762435088632005
2024-09-04,43.12080534234967,23.349495681300343,13.646742945272777,8.237204310184017,4.535023151289391,1.890885014409488,1.4285131779981708,1.449172583937728,1.2710362921481644,1.0711215011102537
2024-09-05,43.11656032352636,23.350856780768485,13.682266841078473,8.187994063137353,4.47523553017435,1.9078617297158187,1.432137679047941,1.51021952303955,1.2817428175701089,1.0551247119415645
2024-09-09,43.19715236922595,23.316380981115913,13.661286385995371,8.091945924464703,4.470704319314567,1.9481988428113106,1.430251984146842,1.5187288962298051,1.2835762357317206,1.0817740609638213
2024-09-10,43.297902359985216,23.270000542342164,13.651372868081243,7.997520097596857,4.480850065653614,1.8952323458721918,1.6221812247341558,1.500291408139342,1.2827592102618306,1.0018898773333795
2024-09-11,43.64220938091754,23.00813743741696,13.640469881372102,7.957715766126287,4.450072490529428,1.8926726918716588,1.6193851587210144,1.504148554894513,1.2800025957477252,1.0051860424027725
2024-09-12,43.806574591711374,22.863235294930785,13.642897614062353,7.899168895343522,4.449744180813081,1.898673378136717,1.5940581196918682,1.555909529538178,1.2836681516168407,1.0060702441552862
2024-09-13,43.87267352253368,22.72552008828392,13.651930090961978,7.9352724798995675,4.468370245104253,1.8927314659635825,1.5600880497207137,1.543749554890465,1.327539225010722,1.0221252776311143
2024-09-16,44.07332040053813,22.558128035634333,13.61815385825474,7.944015032209793,4.467406777697808,1.8960297518294977,1.5410649540586545,1.560541934670255,1.3273589480282362,1.0139803070785518
2024-09-17,44.0598231131146,22.48354101157165,13.627271062506594,8.024169572213655,4.438687004290277,1.9184341196618941,1.5294886547586843,1.5475723753007435,1.3355669887355783,1.03544609784633
2024-09-19,43.98386205197291,22.482970775698373,13.626925442623552,7.93829825093958,4.432060551222066,1.9613578204360265,1.522467637205138,1.5782723560444412,1.3328516436548634,1.1409334702030525
2024-09-20,43.98119776472246,22.479767585412226,13.624983989439126,7.984402371924862,4.429740478084486,1.9087152383584711,1.5157072898900525,1.5920732829249267,1.3342526575232636,1.1491593417201227
2024-09-23,44.10116115925738,22.34690444163844,13.647561872550506,7.953525177643608,4.431957871296096,1.8866882283334532,1.5073287406165319,1.62692989526012,1.331713636378886,1.1662289770249812
2024-09-24,44.07891639233908,22.318410285336732,13.71709869356831,7.891687184579385,4.4300110489110445,1.8809863366911557,1.514026075242177,1.6168906767073676,1.3517876611982904,1.2001856454264537
2024-09-25,43.90138705859707,22.289644040885456,13.811179714435148,7.909564828878869,4.4306855255191016,1.8657094266369947,1.514532476177352,1.6144419729648025,1.3510950279158502,1.3117599279893526
2024-09-26,44.010270125109315,22.413476316471623,13.847843233162523,7.800777423146053,4.384811138795721,1.9403539961731486,1.5081816355895357,1.6139315818791227,1.3272270133190913,1.1531275363538596
2024-09-27,44.312197738623674,22.333292761133045,13.765015874036694,7.668613894318464,4.418895820685489,1.8851427699967263,1.4732161192221458,1.624300380805133,1.3430205251647909,1.176304116013842
2024-09-30,44.27462707839162,22.368794161710206,13.692317724685415,7.780077380008296,4.4292533472061315,1.866221575032712,1.4358074098021718,1.6252045167592206,1.3469239890504803,1.1807728173537488
2024-10-02,44.50566555498074,22.163427667954707,13.687257848687862,7.807051920931111,4.416068019660549,1.863756636799698,1.4135252946109436,1.6136750207592476,1.390842579943699,1.1387294556714456
2024-10-03,44.67301930591056,21.9962223810056,13.722180612506229,7.779897998887394,4.420104387194703,1.865195960237942,1.3997933113629524,1.6452598980552333,1.365224027305895,1.133102117533485
2024-10-04,44.7160394453615,21.92166342903054,13.675667561876024,7.83870342405214,4.382576703932916,1.8978330006934205,1.3756602212195814,1.6482050780931523,1.4139797665811833,1.129671369159541
2024-10-07,44.54818288062927,21.91875707383137,13.673854453685157,7.860009210471739,4.383096847531419,1.8612592190028092,1.334811543736256,1.6202671611185593,1.5010248110544588,1.2987367989389649
2024-10-08,44.57801435782003,21.95666148147656,13.697500837991877,7.936237516416273,4.390871296014138,1.863444847739085,1.3235462227554042,1.637472313387259,1.430111242138802,1.1861398842605657
2024-10-09,44.84559894960857,21.96153707900409,13.700542443441568,7.880638582268872,4.390638911885523,1.8204283734201607,1.313268741164347,1.6409595870484512,1.3933031646885734,1.0530841674698415
