date,WEALTH LINK SECURITIES LTD,VALUABLE CAPITAL LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,BOCI SECURITIES LTD
2024-04-09,0.0,21.412776374993463,20.902545617828245,15.746723789547499,12.554936690173982,12.922155209797415,2.943284114569718,5.907481846672428,3.5270200862994274,4.083076270117823
2024-04-10,0.0,21.405752763386474,20.896889941119497,15.757221701231416,12.546620136209203,12.910049656402295,2.940027979768475,5.935400556520669,3.5260657678294156,4.081971497532553
2024-04-11,0.0,21.399962498808875,20.89123732413632,15.765254839036896,12.538308081506688,12.90655748287087,2.958905457038082,5.933795028325695,3.52511196564645,4.080867322630125
2024-04-12,0.0,21.395747715403697,20.89072360150124,15.764867166055494,12.537999760244182,12.890256385035547,2.980964002815594,5.9336491142866805,3.5250252819436203,4.080766972713944
2024-04-15,0.0,21.39118461533733,20.888668963588362,15.77684002176031,12.536766626813744,12.901282567470796,2.978212027796646,5.922000965075931,3.5246785897597452,4.080365622397138
2024-04-16,0.0,21.39486700255451,20.89226484520776,15.7316012259189,12.538924769525403,12.901044244359944,2.98241353552183,5.919331585241019,3.54618867715727,4.093364114513368
2024-04-17,0.0,21.395742064407038,20.89432019060795,15.720851587118592,12.53523941280455,12.85558373683806,2.9827069402813002,5.919913918991623,3.548997002536315,4.146645146414572
2024-04-18,0.0,21.40179529680211,20.885470642684272,15.709308297174207,12.542476082698052,12.856760654769776,2.983550800626109,5.921588766940461,3.5500010763170273,4.149048381987988
2024-04-19,0.0,21.404164885421057,20.887783064275542,15.72211953362633,12.54140434941734,12.839730952461503,2.978960285655411,5.922244400225129,3.5540847678127125,4.149507761104977
2024-04-22,0.0,21.399689436219116,20.883415586611935,15.74466122411328,12.549851636609628,12.837046261703797,2.979567363129007,5.902556770136679,3.5545715911012716,4.1486401303752904
2024-04-23,0.0,21.399426232784677,20.883158733038353,15.744467574157722,12.549697280909172,12.836888373680505,2.980760656665201,5.902484172203961,3.554527871987799,4.14858910457261
