date,CMB WING LUNG BANK LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC (ASIA) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,0.0,45.83148101565919,11.16591080878138,36.962313609930774,0.0,0.0,0.0,0.8266605307137396,0.0,5.213634034914915
2024-03-04,0.2842348776269229,45.310551456799395,11.137442587510622,36.43631245910129,0.8311645927311172,0.0,0.0,0.8171167404596055,0.0,5.1831772857710545
2024-03-05,0.28387597133313813,45.38475275921657,11.158454509342095,36.272217161806964,0.8301150726792754,0.0,0.0,0.7962089640768826,0.0,5.274375561545078
2024-03-06,0.27932792954663027,44.138136929141865,11.004762051109404,35.664140680884096,0.8168156094650227,2.1303931628272244,0.0,0.7259304923555343,0.0,5.240493144670219
2024-03-07,0.2791756920538317,44.10626228952266,11.006583066302206,35.697134921286356,0.816370433930068,2.1359010113640764,0.0,0.7255348504364407,0.0,5.233037735104365
2024-03-08,0.2763884118759368,43.36445887196474,10.686107994792218,35.11289458700097,0.8519904438039917,2.08771557556002,0.30418544757564264,0.7130052653054626,1.456067487912233,5.147185914208775
2024-03-11,0.27593039159287613,43.28864864378994,10.691412386958843,35.157362876707765,0.8505785578946385,2.0777129813399804,0.3048094513834633,0.7118237003070517,1.4536545486777603,5.188066461347682
2024-03-12,0.28495927674727384,43.28556074162387,10.715259381553174,35.177281875033664,0.8505910319376265,2.077743451754271,0.30481392152459774,0.7050655105583775,1.4491634477812667,5.149561361485878
2024-03-13,0.28333946259630033,43.555227100135035,10.645376337542576,34.97732116617596,0.8457559572351957,2.065932787845867,0.3030812462134614,0.7010576568594129,1.440925865602563,5.181982419793626
2024-03-14,0.2904607680398197,43.58541827056548,10.52893437847702,35.020316080889266,0.8462419594359507,2.0895666844533856,0.30325540774481946,0.6947264892451637,1.4417538741265545,5.199326087022545
2024-03-15,0.2920807483096131,43.279355832928836,10.58359421892475,35.223759991497786,0.8509616855697384,2.101220777445277,0.3038181508691957,0.6986011715751566,1.449794935388443,5.216812487491202
2024-03-18,0.29182477563117526,43.07399969074693,10.590782073529686,35.389094393569756,0.8502159228203483,2.099379317117937,0.3046794991327031,0.6979889339864663,1.4485243693037393,5.25351102416126
2024-03-19,0.2913228310567212,42.999911531514925,10.570314376417898,35.373251141091714,0.8487535340678818,2.09576834181377,0.3041554441712754,0.8318685168118893,1.4460328778031841,5.238621405250743
2024-03-20,0.2913635003926382,42.98024560871298,10.577869471367448,35.37818932814666,0.8488720220094637,2.0965112458700577,0.3041979049694391,0.8445938871505301,1.4462347473121446,5.231922284068641
2024-03-21,0.2752338311524815,42.92283717005546,10.565089864340573,35.46585345203443,0.8641532786919823,2.0937109492326433,0.3037915897769628,0.8434657685073187,1.444303020827115,5.221561075381033
2024-03-22,0.27512618424177376,42.89750808774328,10.561856849274898,35.45018416506211,0.8638152990532161,2.092892076368591,0.30367277361980094,0.8880911388392551,1.4437381383863668,5.223115287410703
2024-03-25,0.2755330860624983,42.99111654317487,10.482481574872924,35.44115904055165,0.8650928510932852,2.073476516112477,0.30412189482878693,0.85563828441467,1.4289902208535452,5.282389988035291
2024-03-26,0.27197643983056224,43.14805323426126,10.45552661277316,35.386222449219694,0.8465238569746946,2.0721050349704786,0.3027959371480039,0.8179539580015917,1.4280450289862772,5.270797447834278
2024-03-27,0.27304152115988906,43.269597869099954,10.365483623902282,35.416845805467275,0.8317716479998936,2.080219562782248,0.30398171007544306,0.7183995689078636,1.431153117940626,5.309505572664527
2024-03-28,0.27214833201620925,43.307607148494014,10.357527909252221,35.413003335006024,0.8166710328692391,2.0820251546522455,0.30424556054303786,0.6995839597924981,1.432395332214882,5.314792235159631
2024-04-02,0.25926845238801155,43.32508527839384,10.364245977274628,35.33136266082443,0.8201118149271743,2.083875842012194,0.3070046159603243,0.7047305664822477,1.4336685713637252,5.370646220373415
2024-04-03,0.2596471619824317,43.29509146012373,10.33792289674663,35.26220980696937,0.8213097401276745,2.1598746903826544,0.3074530530629667,0.8099813299190171,1.3904490690106313,5.356060791674891
2024-04-05,0.26079591758119597,42.94960769404618,10.283886519824636,35.38835756729186,0.821495771770585,2.181636293976962,0.3085440803467157,1.0393183428628132,1.3953832137714033,5.370974598527649
2024-04-08,0.26105946561814747,42.95067657168006,10.114473369383088,35.31532562588984,0.8343888412869473,2.1820201367752223,0.3088558804218188,1.257500913287066,1.3967933221434794,5.378905873514326
2024-04-09,0.26143969740208123,42.89584827332801,10.093647426089253,35.101219718074645,0.8378834591543597,2.251298946155498,0.30930572744082324,1.4439585728353834,1.4204814247687623,5.384916754751179
2024-04-10,0.26277610491882386,43.11231743747524,10.14615975804346,34.67422343847619,0.8421664879525689,2.262806964501503,0.31088681288129383,1.4639401137151566,1.4396556611245765,5.485067220911186
2024-04-11,0.2628700530540292,43.05187227132663,10.150703951449117,34.68203661220638,0.8514056208332331,2.263615966882865,0.3109979616341043,1.4589631715274192,1.451629394981884,5.515904996104332
2024-04-12,0.26621756273304514,43.24423306775033,10.106755637929652,34.55197825483848,0.8474706474321019,2.252697885166085,0.30956061065016477,1.4704699309144893,1.4608888361117578,5.489727566473893
2024-04-15,0.26904316740475054,43.33899851686811,10.142105423707958,34.36213390913905,0.849188926855266,2.30115341228855,0.3101882567274821,1.4905951526307375,1.470708359458084,5.465884874920015
2024-04-16,0.39845226386596344,43.27213876142439,10.2931157840439,34.089339809954026,0.8458572344354596,2.3326533961753118,0.30897126975206424,1.5405302956097764,1.4808762995338436,5.438064885205265
2024-04-17,0.39848674136242185,43.27451679657137,10.277839256059227,34.035135127036156,0.8459304252350842,2.3499332404915396,0.30899800458788945,1.5620680261406938,1.5049136420938551,5.442178740421756
2024-04-18,0.39876822818562563,43.311237882037396,10.241348841780644,33.97851207096036,0.8465279815483423,2.351593208500375,0.3117228206616776,1.601908939511399,1.5059766971878856,5.452403329626293
2024-04-19,0.39813527361199424,43.37824040621337,10.290387196495594,33.92116626279862,0.845184309410605,2.347860584957589,0.3112280310292618,1.5993662705670395,1.5035862990295257,5.404845365886396
2024-04-22,0.39829094765449385,43.30876112608977,10.29213487104683,33.872979103879366,0.8455147831636827,2.348778617025358,0.31134972365219865,1.5999916354349095,1.562893678596234,5.459305513457151
2024-04-23,0.4204931534156928,43.39970478334896,10.18259492420987,33.83223815588468,0.8443957107779994,2.345669915270243,0.3109376399311718,1.5978739829796327,1.5605978331633228,5.505493901018426
2024-04-24,0.4325845090491196,44.65760878820543,10.473994280825927,31.929455446415627,0.8686764600635024,2.4131200721010346,0.3198787072319976,1.6438211343866544,1.6054731022331108,5.655387499487592
2024-04-25,0.4326037285937649,44.65959290665606,10.474225796056977,31.928535659926382,0.8687150549869387,2.4132272859933264,0.3198929193060921,1.6438941686563064,1.6036737138897514,5.6556387659344
2024-04-26,0.43413678457026994,44.54631621843788,10.444933038930081,32.022675475835506,0.871793597123542,2.4217792523055057,0.3210265520497996,1.6591065226550314,1.6093567938286006,5.668875764263783
2024-04-29,0.4338629049880388,44.52079344960634,10.49955359493925,32.002473647073344,0.8712436173138185,2.4202514483657085,0.32058950871278324,1.6580598585218562,1.608341514815119,5.664830455663742
2024-04-30,0.4337713495458587,44.512570853150116,10.52195739316793,31.99572036028176,0.8710597640880353,2.4197407174666283,0.3205218566644264,1.6577099682644438,1.608002116316486,5.65894562105431
2024-05-02,0.435690514002469,44.250588411814576,10.541662457935551,32.13728122948943,0.8749136537941472,2.430446542975935,0.32193996358993254,1.6657508138051151,1.61511651082645,5.72660990176639
2024-05-03,0.43577364296377613,44.21780951288209,10.566993566779708,32.14341296456739,0.8750805857353667,2.414421535339841,0.32200138915215243,1.669601935852565,1.6154246721327443,5.739480194594367
2024-05-06,0.435957460260769,44.24541619597989,10.550006524044479,32.12727940652663,0.8754497107398685,2.415439982525882,0.322137215230525,1.672662731314021,1.6161060878207318,5.739544685557198
2024-05-07,0.4358545496824417,44.36671647384717,10.539270229879701,32.06103188800235,0.8728870846342953,2.4148698022946093,0.32206117265724205,1.6722678884572815,1.554940555623846,5.760100354921072
2024-05-08,0.433668135604566,44.69502161779396,10.453583067169319,31.883792354802083,0.8685083472513067,2.4027558864577307,0.3204455899305091,1.6638791494709242,1.5471403756703437,5.731205475849253
2024-05-09,0.4340761693679993,44.73684005528751,10.319352371870323,31.915433928278443,0.8693255175721284,2.4824464172505043,0.3207470937978676,1.663098318097502,1.5485960636912408,5.710084064786483
2024-05-10,0.4340924659470064,44.729133833339965,10.301202871161717,31.91991715769994,0.87522426917964,2.4825396160645017,0.32075913564840963,1.6631607560175035,1.5486542028379688,5.725315692103348
2024-05-13,0.43377693332116507,44.75899219934486,10.255964827921886,31.929776082049173,0.8745880871826733,2.4807351105610413,0.3205259826216393,1.6666413200253198,1.5475285188755077,5.731470938096734
2024-05-14,0.3011316336782454,48.694702000917005,9.146357216039105,30.785942427802265,1.1116856316779955,2.2099021168016924,0.3177275463969346,0.8997870939219776,1.6110061360837762,4.9217581966810044
2024-05-16,0.1977356916282663,51.91204384974789,9.29292103395631,28.048348624389014,1.1442371515552874,2.2301708055790286,0.32774008612414024,0.8874536624269869,1.6409333305261646,4.318415764066914
2024-05-17,0.19709331380469144,52.30245311809721,9.207832142079006,27.77423126590649,1.1395307277440627,2.2016584351357187,0.3266753670464208,0.8773990933237706,1.6613210566372862,4.31180548022534
2024-05-20,0.19518119588333,53.43067915283465,9.112655699260076,27.772877438423233,1.1370353358159098,2.1968371516425877,0.325959999698962,0.8601790756628171,1.6527479772775528,3.3158469735008835
2024-05-21,0.19694504130355808,54.540577388582946,9.10811159857153,27.574446781752453,1.147310683093294,2.2129551543691837,0.32890568844753504,0.8455440711338599,1.6427855657659622,2.402418026979678
2024-05-22,0.19702892966144986,55.54975447738675,9.019963166206999,26.735344087631557,1.136990251993705,2.195959023068841,0.32615941865009435,0.8212007770100027,1.6340068377186405,2.3835930306719604
2024-05-23,0.20014692289004213,56.28146570470939,9.055106778333199,26.744845509449462,1.1549831828429122,2.2287037052643033,0.33132090869391684,0.8341963227221555,1.6598650823136576,1.50936588278096
2024-05-24,48.0259146230175,30.248291841273833,4.5623282712926745,13.241143297923823,0.5851850741960476,1.129197517764621,0.16786742302127663,0.422654844033888,0.8409891033723003,0.7764280041040319
2024-05-27,46.837395314042766,32.02968374970672,4.448925864316848,12.863609500954842,0.570734944423021,1.1013139448736078,0.16372222835674496,0.4122181162108507,0.8202223370665694,0.7521740000480236
2024-05-28,46.559434208235764,32.48443571694371,4.406506943553647,12.759302166860662,0.5673478620455568,1.09477808949768,0.16275060277137468,0.40977176746221966,0.815354647343647,0.7403179952857298
2024-05-29,46.71036021022353,32.27262411173353,4.413622063245096,12.800662430294821,0.5691869639592928,1.098326897229593,0.16327817142024445,0.4111000742950288,0.8179976824066449,0.7428413951922233
2024-05-30,46.76652677737129,32.2020758217768,4.220928280752624,12.799966928897428,0.5698713791016075,1.3100235437936192,0.16347450418962509,0.40850063461767777,0.8189812783701277,0.7396508511292017
2024-05-31,46.802728651994116,32.202971368331426,4.209334128953763,12.80987535763626,0.5703125153937162,1.2761129551828125,0.16360104947559156,0.4088168541399907,0.8154044736921233,0.740842645200201
