date,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-03-01,98.35615005798878,0.15095910163307524,0.4498910770455005,0.3197298978432195,0.7232698654894171,0.0,0.0,0.0,0.0,0.0
2024-03-04,98.29645027536446,0.15275935887126585,0.4494302245207958,0.2701390387369756,0.7225289733922841,0.0,0.10869212911420723,0.0,0.0,0.0
2024-03-05,96.52659996301965,0.0671590402426368,0.19758725591592488,0.09298031695746084,0.31765223917584096,0.0,0.04778534766822715,2.7502358370202677,0.0,0.0
2024-03-06,96.52427714841578,0.0671574241285344,0.19758250117926415,0.0953844779290205,0.3176445951972859,0.0,0.04778419776236227,2.7501696553877566,0.0,0.0
2024-03-07,99.01066126113771,0.067095147602885,0.19739927867092294,0.09529602584850393,0.317350036523589,0.0,0.047739886446730384,0.17172621024003737,0.09273215352962018,0.0
2024-03-08,98.89212432040743,0.06701482035899643,0.1971629495090128,0.21490332694939313,0.31697010064606845,0.0,0.04768273159069644,0.17152061723272102,0.09262113330566935,0.0
2024-03-11,99.00188465121977,0.05636972479913984,0.1658442288567256,0.18076660257630028,0.28104789718390727,0.0,0.09190323947954258,0.1442751012237717,0.07790855466083672,0.0
2024-03-12,99.07583066532612,0.052155842688495324,0.15344665140494326,0.167920962333032,0.26003834444265284,0.0,0.085033072592387,0.13348990987815856,0.07208455133420562,0.0
2024-03-13,99.07569840926561,0.05215577306580087,0.15344644656942003,0.16805422790747276,0.26003799731816457,0.0,0.08503295908196656,0.133489731682836,0.07208445510873146,0.0
2024-03-14,99.07251941753204,0.05348924232970793,0.15344234997379466,0.16991854767476505,0.2600310550230117,0.0,0.08503068893719634,0.1334861678762894,0.07208253065319627,0.0
2024-03-15,99.15589946897208,0.04868058556508567,0.13964795764284887,0.15464295321645205,0.2366543901594342,0.0,0.07738647152544127,0.12148582657055146,0.06560234634809778,0.0
2024-03-18,99.15577900875437,0.048802012104128434,0.13964778799057936,0.15464276534741037,0.2366541026582415,0.0,0.07738637751196091,0.12148567898267017,0.0656022666506419,0.0
2024-03-19,99.15577900875437,0.06046463728646477,0.13964778799057936,0.14298014016507402,0.2366541026582415,0.0,0.07738637751196091,0.12148567898267017,0.0656022666506419,0.0
2024-03-20,99.28910718031922,0.05784996178689862,0.13360899132836385,0.03997576371253952,0.226420456813965,0.0,0.07403995430723599,0.11623226735829825,0.06276542437348105,0.0
2024-03-21,99.25784200779884,0.0893207711409098,0.13356691915868898,0.039963175734012965,0.2263491592180306,0.0,0.0740166398469638,0.11619566694970769,0.06274566015284215,0.0
2024-03-22,99.36708989763929,0.07314383877587924,0.10797195704803222,0.06433513052710632,0.1829746605737858,0.0,0.059833089725616816,0.0939294972144691,0.05072192849581331,0.0
2024-03-25,99.40143282221734,0.08191339192671239,0.09904118397803315,0.06220165458830923,0.16784012735033366,0.0,0.0548840662844777,0.08616022964596184,0.046526524008819396,0.0
2024-03-26,99.401007182005,0.0814818887286581,0.09387076140663944,0.06220111866204242,0.17386984535897054,0.0,0.054883593406176524,0.08615948729384071,0.04652612313867398,0.0
2024-03-27,99.50579562922485,0.00019620075837891812,0.07887849677263147,0.055669612228893536,0.15413705335376998,0.0,0.04611803803962023,0.07239880382985907,0.0390953540681239,0.04771081172387713
2024-03-28,99.40813349152938,0.13429845608376914,0.073060087533026,0.051563187798778956,0.14276725686811595,0.0,0.042716177841704964,0.06705836395872052,0.03621151653770908,0.04419146184879681
2024-04-02,99.40820015304203,0.1353044222760819,0.07306013652595826,0.05129498874052432,0.14196265169844297,0.0,0.04271620648649418,0.06705840892699244,0.03621154082057591,0.044191491482888014
2024-04-03,99.49233325530062,0.13037134390421568,0.0675339296602061,0.004218353105182475,0.1212947057966376,0.0,0.04138442827662461,0.06496770530082357,0.03508256086244473,0.042813717793242737
2024-04-05,95.65929147586635,0.06278242330610248,0.06757963470057629,0.0006455659187847259,0.12462737827898483,0.0,0.041412436079141024,3.9657120892113067,0.035106303740559106,0.042842692898200835
2024-04-08,95.65922928620044,0.0627823824902249,0.06757959076595332,0.0007105771304202692,0.12462729725669314,0.0,0.04141240915624076,3.965709511037184,0.03510628091737835,0.04284266504546728
2024-04-09,95.6587939608032,0.0627820967805678,0.06757928322519208,0.0011656532450482866,0.12462673010360097,0.0,0.04141222069691904,3.9656914639121847,0.03510612115594393,0.04284247007734639
2024-04-11,95.65910490711121,0.058231492582744855,0.06757950289687878,0.0008405993001025903,0.12917794348830988,0.0,0.04141235531054524,3.9657043546989947,0.03510623527110585,0.04284260934010881
2024-04-15,95.65916709661539,0.05823153043996352,0.06757954683138749,0.000775588257526169,0.12917802746894366,0.0,0.04141238223337549,3.9657069328664134,0.035106258094227266,0.04284263719276994
2024-04-16,95.6597889961046,0.05823190901485745,0.06757998617961652,0.00012547318261342945,0.1291788672812872,0.0,0.041412651463603393,3.9657327147249717,0.03510648632707352,0.042842915721373054
2024-04-17,99.54349347214159,0.06086913651801992,0.06740470156968788,0.0025243530852409324,0.14181248901674592,0.0,0.04130523799893331,0.0648433877534275,0.035015429386850844,0.04273179252950872
2024-04-18,99.47767997407047,0.051368017308580795,0.06736013673634714,0.03669134836253437,0.14204273181921398,0.009396074869427931,0.07296538139983345,0.06480051634088228,0.034992278824076434,0.04270354026864143
2024-04-19,99.46285591190485,0.05136036249915917,0.07123755038768971,0.06778549337572418,0.14526110774824952,0.009394674675957261,0.0729545081732957,0.03952242449885469,0.03498706431046152,0.04464090242575554
2024-04-22,99.43758747656952,0.05524781408921045,0.06735009879763844,0.06778549337572418,0.14526110774824952,0.009394674675957261,0.0729545081732957,0.064790859834188,0.03498706431046152,0.04464090242575554
2024-04-23,99.43758747656952,0.05524781408921045,0.06735009879763844,0.06843340197406605,0.14526110774824952,0.009394674675957261,0.0729545081732957,0.064790859834188,0.03628288150714529,0.042697176630729895
2024-04-24,99.41076482413924,0.05524774249823565,0.0673500115243353,0.09525669451015706,0.145260919516652,0.009394662502192034,0.07295441363771193,0.06479077587718644,0.0362828344912244,0.04269712130306587
2024-04-25,99.41115127967657,0.05485921110522362,0.06735027334492324,0.09525706481690528,0.14526148421290802,0.009394699023582366,0.07295469724519824,0.0647910277488439,0.036282975539352585,0.04269728728648814
2024-04-26,99.41037646150565,0.05453500862993138,0.068062665960655,0.09564537719603819,0.1452608254010362,0.009394656415321253,0.07295436637001192,0.06479073389876726,0.03628281098330966,0.04269709363928762
2024-04-29,99.4103120528349,0.054534973296321954,0.06806262186238278,0.09564531522673651,0.14526073128554232,0.009394650328458357,0.07295431910237317,0.06479069192040246,0.036282787475425377,0.04276185666746562
2024-04-30,99.41186741049616,0.05291517171420601,0.06806257776416771,0.09571004390745724,0.1452606371701704,0.009394644241603349,0.07295427183479566,0.06479064994209206,0.03628276396757155,0.04276182896178076
2024-05-02,99.11090908103729,0.04559412367804027,0.06806301874888988,0.4039865737871996,0.14526157832937756,0.00939470511050836,0.072954744513327,0.06479106972764388,0.03628299904748057,0.04276210602024496
2024-05-03,99.11083910509586,0.045594389547874786,0.06812820708756495,0.40392413807840155,0.14526242538309142,0.00939475989319726,0.07295516992924217,0.06479144753929145,0.03628321062200321,0.04282714682347164
2024-05-06,99.11058224437225,0.04559427138312109,0.06812803052301633,0.4042470476460428,0.14526204891355457,0.00939473554525665,0.07289018957526712,0.06479127962245966,0.036283116588577406,0.042827035830445837
2024-05-07,99.11045381450973,0.04565900349663829,0.06812794224108522,0.40470006218270216,0.14487311350553164,0.009394723371333671,0.07289009512241643,0.06479119566437015,0.036283069572047286,0.04282698033414867
2024-05-08,99.49025714955351,0.04466571473275444,0.06664585296290856,0.03544431183444387,0.1417214714456144,0.009190345867448163,0.07130440759227022,0.06338169563757352,0.035493749557041175,0.0418953008164361
2024-05-09,99.49170751877212,0.043145182998869804,0.06664682452632045,0.037029394032113104,0.1417235374615811,0.0091904798443333,0.07130544706810318,0.06338261961609172,0.033973084114225165,0.04189591156623663
2024-05-10,99.51611717572018,0.041062987187510704,0.0634304344400222,0.035362995033219026,0.13488392906123595,0.008746945310321653,0.06786423085594386,0.06032376076083898,0.032333535767809694,0.03987400586291456
2024-05-13,99.52757655797517,0.040095526202550955,0.06193598713399586,0.0344709257161741,0.1317060078284496,0.00854086365613828,0.06626532147003837,0.058902507973367435,0.03157174427372495,0.03893455777039588
2024-05-14,98.42854406847053,0.03816230315237521,0.058949716861398445,1.1538906717822275,0.12608455846056596,0.00812906223956517,0.06307031047938493,0.05606249820389772,0.030049499037289176,0.03705731131277639
2024-05-16,99.57945232765098,0.02686690774373178,0.05768833287564879,0.02568790415505114,0.12009487462177383,0.007955119607198358,0.06172075557309071,0.0548628938427473,0.029406511099712554,0.036264372830055965
2024-05-17,99.42623897874886,0.10537288004844175,0.054859154715744596,0.11844255845818136,0.11420512569925337,0.00756498091657914,0.05869381745621747,0.05217228218330442,0.027964343250251166,0.03448587852316422
2024-05-20,93.50284051846553,0.09725796310136768,0.050634372360927125,6.076905747999504,0.10541002481984733,0.0069823908628953235,0.054173722212118885,0.048154419744105684,0.025810768982840647,0.031830071450853856
2024-05-21,99.53177837981566,0.09725702643023293,0.05063388471185958,0.035692675250712846,0.10516823985801363,0.006982323616946876,0.05417320047631197,0.04815395597894397,0.0383305489592394,0.03182976490208197
2024-05-22,99.53970977381181,0.09559971872228364,0.04977105833831652,0.03513178784580626,0.1033761211705975,0.0068633413780845405,0.05325006241617316,0.04733338881437614,0.037677377496243405,0.03128737000630263
2024-05-23,99.53966265831626,0.09564700683812838,0.05237436993254304,0.032528436064204455,0.10337607223919928,0.006863338129434018,0.053250037211126,0.047333366409889784,0.037677359662272265,0.03128735519693714
2024-05-24,99.55880296349181,0.09878951048732172,0.04933434129656927,0.02952570040073574,0.09737569036756194,0.0064649611278830045,0.05015918116460951,0.04458593881298623,0.03549040729513704,0.0294713055553839
2024-05-28,99.67634388228717,0.012797591427706208,0.04485298189717436,0.02635725792063327,0.08857095837806234,0.005877706620054481,0.04560289619007787,0.04053590772451366,0.03226658254871287,0.026794235005903527
2024-05-29,99.67610145461211,0.013040775156873782,0.04485287280805956,0.02635719381586669,0.08857074296033451,0.0058776923245988585,0.045602785277060104,0.04053580913516454,0.03226650407159097,0.026794169838343762
2024-05-30,99.61039364903247,0.0918101383216967,0.04395336572809088,0.019741249877442673,0.08672040579550455,0.005733907359939882,0.044487212275395635,0.03954418868924056,0.03147717419663549,0.026138708723588013
