date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,MERRILL LYNCH FAR EAST LTD,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,23.769967207356768,5.1469610782738595,0.3360296757902827,0.20688410050170689,0.1361791349855843,1.7886957295157369,0.4348031150501863,0.7210403551023872,0.0,0.3211214709808407,32.86168186755735
2024-03-04,23.80083010618879,5.096676984007811,0.3591865143114837,0.19231678962415988,0.1333152205244189,1.7967191120580044,0.4363598844346471,0.7285585018172285,0.0,0.32075375245383464,32.86471686542038
2024-03-05,23.763483952578444,5.084417672608037,0.3658525911984907,0.194183668299729,0.13192920453801152,1.8066739597350712,0.4363598844346471,0.7303878543456827,0.0,0.32062175093131967,32.83391053866943
2024-03-06,23.74462126501486,5.057365846304626,0.35649934046028564,0.19305222667817196,0.13329697602827129,1.8078431160773467,0.4355867326599164,0.7434184789275515,0.0,0.32066889433221785,32.79235287648324
2024-03-07,23.714583281411752,5.0433022626656765,0.35086098971285967,0.1939573799754176,0.13607914383227918,1.806650388034622,0.4404896463533303,0.7462492044344846,0.0,0.31768943139545097,32.74986172781587
2024-03-08,23.71977890848134,5.0133062838327715,0.37852473735992964,0.1948342472321243,0.14494210320114276,1.8083381217867778,0.4420759275067533,0.7471462019233748,0.0,0.3179345770801216,32.76688110840434
2024-03-11,23.681636832833632,5.010615951373713,0.3815136289768762,0.1957299718491903,0.13825353891190734,1.8096106636072233,0.4394133625108242,0.7514883448631046,0.0,0.3178591476386845,32.72612144256515
2024-03-12,23.650891273926447,5.018825220345722,0.3826827853191518,0.19554139824559746,0.1384357952997798,1.812656127305248,0.4425719703710042,0.7514883448631046,0.0,0.318292866926948,32.711385782603
2024-03-13,23.6560376361421,5.024240158516291,0.38325793481010995,0.1953245386014657,0.13869366970269303,1.8100491915223786,0.4389324998216624,0.7507434791289128,0.0,0.31781200423778627,32.7150911124834
2024-03-14,23.629983647062097,5.086269135391513,0.37835502111669606,0.19381594977272296,0.14542796309079972,1.8105919063535185,0.43808792579457095,0.7501781354653415,0.5867875937643056,0.31646370297209747,33.33596098078366
2024-03-15,23.568767563848564,5.112441454407766,0.38537938785052944,0.19178878353409992,0.14426969687413158,1.8086401695563328,0.4361099772664857,0.7498151312784253,0.5867875937643056,0.3163505588099418,33.300350317190585
2024-03-18,23.574848072553014,5.0998077301180595,0.38537938785052944,0.1919490710971538,0.13148294510510905,1.8072400105496558,0.4346053013400175,0.7438656340850711,0.5867875937643056,0.3169445656612592,33.272910312124175
2024-03-19,23.64334766977512,5.037716665383855,0.38218306526963075,0.1909779170386507,0.1359367707615666,1.8024345894092995,0.4346088842384857,0.7411949604241874,0.5867875937643056,0.3171142819044928,33.2723023979696
2024-03-20,23.637897751201084,5.04955668337604,0.3892922901250809,0.19059134115128537,0.140109527461869,1.8026137343327129,0.4346128914275621,0.7420058269196367,0.5867875937643056,0.31741599967024137,33.29088363942982
2024-03-21,23.476198196146868,5.245173275346071,0.39000886981873367,0.1914022076467346,0.14845390942085224,1.8033539800136162,0.4345775338768884,0.7419775408790977,0.5867875937643056,0.31777428951706777,33.33570739643023
2024-03-22,23.470491440324736,5.228062200842857,0.3907065921520272,0.191496494448531,0.13967052811270486,1.81431953506254,0.434577251016483,0.7419775408790977,0.5868370943352487,0.31773421762630427,33.31587289480053
2024-03-25,23.50087573935084,5.263525069874122,0.38694454876035,0.18700844268302136,0.1398743761781887,1.802599685599245,0.44013102650269764,0.6984295785937902,0.5868370943352487,0.31563162194624406,33.32185718382375
2024-03-26,23.511674218186982,5.228595439850417,0.38734998200807463,0.18663129547583568,0.13835037145735227,1.8249362289448172,0.44135675492605103,0.6999527347334105,0.5868370943352487,0.31560333590570516,33.32128745582389
2024-03-27,23.46044471015932,5.207291666988322,0.39641094366071067,0.18670672491727283,0.1389424454292329,1.884431200878359,0.445231942479884,0.7000564502153865,0.5868370943352487,0.315633979116289,33.32198715818002
2024-03-28,23.38800571607136,5.2917983816948055,0.39522292995807573,0.18682929775960816,0.13940011356515272,1.9362040837447736,0.4452317067628795,0.6945783870310145,0.5868370943352487,0.3175102864720378,33.381617997394955
2024-04-02,23.39254689844968,5.271485893123398,0.39576979340849505,0.18548099649391936,0.13871450708589006,1.9751963906276835,0.45155066678907296,0.6924048876760034,0.5868370943352487,0.31734999890898385,33.407337126898376
2024-04-03,23.410751652710328,5.252586009416503,0.3934503380843031,0.18395355030481733,0.16161582837422273,1.963561399286005,0.44901435182074917,0.6905035471743777,0.5868370943352487,0.31773657479634915,33.410010346302904
2024-04-05,23.301127641156295,5.335078380889408,0.39358233960681804,0.1865652947145782,0.1621909778651809,1.9791705793234027,0.447543477712725,0.6903632012699037,0.5868370943352487,0.3188303016971877,33.401289288570744
2024-04-08,23.279335604091095,5.438089069022043,0.39572265000759677,0.18700844268302136,0.145233307988491,1.9211888162718918,0.4444320132534431,0.6906272043149336,0.5868370943352487,0.3191721856405015,33.40764638760827
2024-04-09,23.278473115571664,5.45020162301482,0.39572265000759677,0.18700844268302136,0.1646469604783741,1.9169124383764151,0.44357471050810915,0.6904952027924187,0.5868370943352487,0.3191344709197829,33.43300670868745
2024-04-10,23.254028790771933,5.542439572608205,0.39989955532717825,0.18924303988559654,0.13063521247015744,1.9167992942142595,0.4433143846483493,0.6907026337563708,0.5868370943352487,0.319341901883735,33.473241479901034
2024-04-11,23.189521862458697,5.557434332701696,0.40426503425035254,0.18846045943068623,0.18517998587918427,1.9127732477775523,0.44798596567355564,0.691145781724814,0.5868370943352487,0.31929475848283684,33.48289852271463
2024-04-12,23.130847704278196,5.626847851893613,0.4068484926195745,0.19157192388996816,0.16187818140022128,1.9150935516829604,0.43907888008145135,0.6981135763775694,0.5868370943352487,0.31937018792427396,33.47648744448308
