date,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA),ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD
2024-03-22,48.031916320236014,5.247418532922087,19.689419337535202,0.0,8.712887220061686,4.706986723883599,2.816145903178222,2.2931473783022667,6.544186670242724,1.9578919136381923
2024-03-25,48.08738908308685,5.260822801828448,19.63215918257596,0.0,8.68136595859102,4.71901048668997,2.82333960742135,2.2855606345791877,6.547458994353321,1.9628932508738908
2024-03-26,46.7603727818205,4.995531724754245,22.44657219456147,0.0,8.294650836205795,4.468275245755138,2.680965147453083,2.1830716200689393,6.2938848461636665,1.876675603217158
2024-03-27,46.48371396480719,4.895794334206914,22.329215025583427,0.0,8.23312117808561,4.642456008985399,2.6207412953949834,2.333707724946961,6.589292399850244,1.8719580681392738
2024-03-28,46.365146256817056,4.862419434804164,22.350520575111553,0.0,8.189390183440754,4.709965294992563,2.602875557759048,2.3177987109568665,6.618740704015866,1.983143282102132
2024-04-02,46.278422273781906,4.839418732445964,22.24007815362071,0.0,8.080595921357919,5.1532543656124075,2.564415679570155,2.2835511051410426,6.54536573452192,2.0148980339479787
2024-04-03,45.82971579326058,4.752368389495143,22.523563976495982,0.0,7.9592277251469,5.156493584362633,2.973977695167286,2.242475116920494,6.523563976495983,2.0386137426549946
2024-04-05,45.718013165769,4.731298623578695,22.600119688809098,0.0,7.979892280071814,5.146618791143029,2.9682824655894677,2.2381807301017353,6.582884500299222,2.0347097546379413
2024-04-08,46.06923076923077,4.618881118881119,22.496969696969696,0.0,7.793939393939393,5.244755244755245,2.8904428904428907,2.296037296037296,6.608391608391609,1.9813519813519813
2024-04-09,46.178393991912195,4.590410167533218,22.151819757365683,0.0,7.8188330444829575,5.280184864240323,2.957827845176199,2.3339110340843443,6.689774696707105,1.998844598497978
2024-04-10,46.313394919168594,4.587759815242494,21.954272517321016,0.0,7.81431870669746,5.300230946882217,2.956120092378753,2.3903002309468824,6.6859122401847575,1.997690531177829
2024-04-11,45.62225509159176,4.520423256343157,21.8140857890545,0.0,7.711002389350324,5.347593582887701,2.9127318238707476,2.355216748207987,7.645921037660712,2.0707702810331097
2024-04-12,45.25008568490803,4.49331657717354,22.189420770021705,0.0,7.811264709242545,5.083971209870901,2.924711527476294,2.4106020792871012,7.745915686050497,2.090711755969382
2024-04-15,44.83715128146972,4.460195055568156,22.10523928328419,0.0,8.093898843275118,5.023814924019051,2.9031526423225222,2.3928328419142666,7.9950102063960085,2.188704921750964
2024-04-16,44.86876319591065,4.38159795532837,22.182909212134682,0.0,7.986665185020558,4.956106234026003,2.855872874763863,2.7003000333370375,7.867540837870875,2.2002444716079563
2024-04-17,44.83762376237624,4.348734873487349,21.203300330033002,0.0,8.884268426842684,4.928492849284929,3.0693069306930694,2.684268426842684,7.821782178217822,2.2222222222222223
2024-04-18,45.28909245845761,4.231998295696634,20.86046016190882,0.0,8.943118875159778,5.017043033659991,3.0251384746484873,2.7588410737111206,7.509586706433745,2.3647209203238173
2024-04-19,45.342410808528605,4.204137639856449,20.5549926113574,0.0,8.988600379987334,5.267046654000422,3.535993244669622,3.0610090774751955,6.586447118429385,2.459362465695588
2024-04-22,44.853541288323896,4.254887298365559,20.867215041128084,0.0,9.075739771391946,5.127657301570345,3.5786774917209696,3.09795961969875,6.655271872663176,2.4890503151372716
2024-04-23,44.754488473387866,4.231382131095294,20.996281738021885,0.0,8.738765537023266,5.163072346754489,3.6651439498565814,3.133963667268671,6.74598958886646,2.570912567725486
2024-04-24,44.974435133128246,4.214490293836851,20.72112018669778,0.0,8.747003288426859,5.166012517237721,3.670308687811605,3.2035642304020366,6.7359711467062695,2.5670945157526255
2024-04-25,45.144127534974515,4.243574449625854,20.609261468387377,0.0,8.93156924411669,5.118750677800672,3.730614900769982,2.9606333369482702,6.810541156056827,2.4509272313198136
2024-04-26,45.317753904086835,4.278436150182745,20.73740170561524,0.0,9.010743160925905,4.839960128474914,3.7102669177096024,2.923911839627866,6.744932993687009,2.436593199689888
2024-04-29,45.32771557197276,4.45919427450075,21.290315133325638,0.0,9.252914694678518,4.709684866674362,3.867020662588018,2.597252683827773,6.279579822232482,2.2163222901996997
2024-04-30,45.21515115868721,4.544171273967768,21.507822609104814,0.0,9.017527349723562,4.881778614280672,3.9289495353487824,2.423244324197153,6.246323961886837,2.2350311728031995
2024-05-02,44.62106935936958,5.416026714014086,22.032283871498716,0.0,8.202528826614284,4.6718056528848395,4.078752603684433,2.6142746658630194,6.075767973440906,2.2874903326301417
2024-05-03,45.950307937105755,5.668241845322427,19.404903486078055,0.0,8.29995715547759,4.954292856844949,4.271813738810186,2.729916472139054,6.28133558635699,2.439230921864988
2024-05-06,45.21379889772729,5.779264541585216,19.849413620297074,0.0,8.398096472701548,4.986901330226936,4.329712782832689,2.6545262894748034,6.327050524913244,2.4612355402412014
2024-05-07,45.06821911853324,5.446726874935737,19.9312017055105,0.0,8.456229265175386,4.9457722107471636,4.373103849502755,3.032539276589708,6.28633678366021,2.4598709153452996
2024-05-08,45.12586725246807,5.4917569186636275,19.938506600107868,0.0,8.499894361530275,4.999783473944042,4.54048577948724,2.795154540551393,6.180834688261532,2.427716384985952
2024-05-09,44.57524038802319,5.393378036505729,21.140742821867352,0.0,8.244526267087494,4.961768606310081,4.484923311677683,2.6162052651453154,6.1989888302211655,2.384226473161987
2024-05-10,44.641526900387596,5.391360539943816,21.23746526945263,0.0,8.240707855674783,4.987607909910211,4.48756495750276,2.74382543115883,5.885120901410762,2.38482023455861
2024-05-13,44.54934329514838,5.400002317100329,21.2707235660689,0.0,8.402320704707448,5.007511266900351,4.505472862249673,2.716156496956231,5.754132484073153,2.3943370067955403
2024-05-14,45.277580558421704,5.892914359435452,22.801255114960455,0.0,6.069494298204135,5.476659971402801,4.883825644601467,1.8208482894612406,5.236703220078452,2.5407185434342896
2024-05-16,45.303627821322024,5.8779800664826025,22.799787683682478,0.0,6.124509159309042,5.519097909078494,4.899607327447234,1.8021544192909367,5.08263863565647,2.5905969777307214
2024-05-17,45.740605893479604,5.996170976113842,23.258232185918786,0.0,6.017858245686603,5.543898049725605,4.998125702861427,1.8240286329408082,3.992755590216887,2.62832472305644
2024-05-20,45.86946131820879,6.028205457714194,23.382489051505935,0.0,6.064447752616737,5.09702394446121,5.024828137882439,1.8048951644692672,4.028526007095404,2.700123166046023
2024-05-21,46.52862539538039,5.58533693222506,23.44565857109309,0.0,5.9288938626526075,5.015641262781912,5.030137335795732,1.7830169806999283,3.9719240057868324,2.7107656535844438
2024-05-22,47.92989524332491,5.844591212331738,20.908558617321106,0.0,6.158588196747173,5.263620946480958,5.233283073590578,2.017468547210281,3.9590924121946114,2.6849017507986446
2024-05-23,47.806948405959176,5.7744757168648,20.438640061150256,0.0,6.067437786455932,5.338750405239411,5.175167523741825,2.438872051418561,4.297768432072952,2.661939617097088
2024-05-24,47.461628228083775,5.765045089986964,20.449801200222108,0.0,6.087222474619251,5.404265806735141,5.19640942955302,2.4348889898477006,4.55799341392222,2.6427453670298213
2024-05-27,47.401376099235534,5.794959436764893,20.753744583423426,0.0,5.968230649159857,5.3906599411766445,5.286993403846325,2.4435683799289736,4.324375557207638,2.636091949256711
2024-05-28,47.351692124880365,5.7262688375659625,21.093098331435797,0.0,5.985289942664142,5.370663591583717,5.297493787883665,2.28289787544158,4.55116179014315,2.3414337184016203
2024-05-29,46.931584161561545,5.636573171471401,20.873661620756685,0.0,5.978840105019626,5.531149179281441,5.40117439438971,2.32510448528541,4.9968083969487695,2.32510448528541
2024-05-30,46.82670297066671,5.6050044374746895,20.756754583236397,0.0,5.9884367164410595,5.471449374014493,5.428367095478945,2.6280189906683784,4.968822791099776,2.326443040919548
2024-05-31,46.61234471896563,5.512494329724079,20.50287247021168,0.0,5.902722014194708,5.677319741576294,5.733670309730898,2.6766519873436625,4.958849997605101,2.423074430647947
2024-06-03,46.88247650879217,5.427824933029753,20.21331365752531,0.0,5.86419838060024,5.685243969924646,5.75407258941526,2.6843161601339127,5.065786394509128,2.422767406069583
2024-06-04,44.14861190778119,5.045386615771238,24.157923301892374,0.0,6.147577880037349,5.337332259865062,5.375915384635171,2.7779849834478396,4.758585388313429,2.250682278256351
2024-06-05,43.94906095264036,5.040200837164126,20.006500998275822,0.0,10.28069922990151,5.537411574860409,5.421781170744993,2.762281876090459,4.7536943914114875,2.248368968910839
2024-06-06,43.7781291186188,5.046154322309083,20.107113104526192,0.0,10.267563531508483,5.519432788009935,5.442057562009796,2.772612265004991,4.758576399008565,2.308360909004155
2024-06-07,45.757060021216404,5.287800027980652,20.974487349620972,0.0,6.465432348622632,5.568964838099326,5.66404472557907,2.9067279886664776,4.944154148946719,2.4313285512677543
2024-06-11,45.80298866485265,5.272760025083873,20.996095204944176,0.0,6.433498617813613,5.634390368443079,5.62084616082663,2.912004637536688,4.903003157154796,2.4244131633444983
2024-06-12,45.809349104940225,5.239407124678509,20.917118312622893,0.0,6.661974124623329,5.585291437815519,5.585291437815519,2.8935847207959915,4.898906224975539,2.4090775117324768
2024-06-13,46.05808081813993,5.195698445008318,20.742826868917827,0.0,6.625743736414902,5.709558730778372,5.497110033819177,2.854779365389186,4.8464858993816415,2.469716102150645
2024-06-14,46.35145340110009,5.175083947982008,20.70020353831321,0.0,6.612680741096357,5.5017503765921685,5.475299653627783,2.896354164600204,4.82725694100034,2.4599172356878447
2024-06-17,46.761357015957884,5.12291460194312,20.543895640743994,0.0,6.559111207701261,5.459379987248355,5.420103872232179,2.8671563961807904,4.830962146989552,2.435119131002863
2024-06-18,46.81906142621311,5.024186019110606,20.109423006238288,0.0,6.518762895047918,5.41736091278049,5.3020979146362235,3.5859599422660446,4.764203923296317,2.4589439604110024
2024-06-19,46.68578781645227,5.0030416146446415,20.037545130036996,0.0,6.491328528814995,5.394561822571204,5.624117644808276,3.5708683459100166,4.744153659566165,2.44859543719544
2024-06-20,46.71603637777071,4.9795966944492625,20.171481458503994,0.0,6.444481864924166,5.355630312107903,5.608851603460522,3.545098078936673,4.722577083726353,2.456246526120409
2024-06-21,46.863251004327985,4.941760974359169,20.158419242684285,0.0,6.4534624530987355,5.316844799911092,5.54416833054862,3.561401979987952,4.710648718211014,2.450042496871144
2024-06-24,46.7900186044061,4.933993875474676,20.074568165766134,0.3136278842788378,6.410553954659444,5.356764263482549,5.482215417194084,3.5251774192941365,4.679328033440259,2.433752382003781
2024-06-25,46.571481898536874,4.8861404434731766,19.79164992837039,0.3090147004473297,6.40278459326867,5.31505284769407,5.451019315890895,4.214960514101577,4.610499330674159,2.4473964275428512
2024-06-26,46.45249246441478,4.837704972201248,19.619934820094404,0.30595149077923395,6.351552948576897,5.299079820296333,5.421460416608026,4.283320870909275,4.931938031361251,2.4965641647585493
2024-06-27,46.53286573698544,4.736270148318463,19.24449721610835,0.2995364374094651,6.242339355613253,5.403637330866751,5.307785670895722,4.924379031011607,4.852490286033335,2.456198786757614
2024-06-28,46.35829712961783,4.706383799467332,19.37308538997027,0.5952926637322706,6.262478822463488,5.1671403211961096,5.274293000667918,4.88139984260462,4.940929108977847,2.44069992130231
2024-07-02,45.755779101462046,4.5712747217597505,19.03286416307013,0.575292565033948,6.0750894867584915,5.0165511670960266,5.545820326927259,4.740410735879732,5.937019271150343,2.7498984608622714
2024-07-03,45.28638040541384,4.5198547927142165,19.2027443677707,0.5673932704888547,6.47963114898272,5.129235165219247,5.481018992922336,4.743407741286825,5.866846416854758,2.723487698346503
2024-07-04,45.33554195727261,4.505637971481219,19.252377787532033,0.5641920825796667,6.476925108014574,5.077728743217,5.495230884325954,4.716645810366014,5.85631381717694,2.719405838033994
2024-07-05,45.33208818270491,4.470644488917673,19.296729346980605,0.5612157279585329,6.465205186082298,5.12951175354099,5.4662411903161106,4.747885058529188,5.825419256209571,2.7050598087601285
2024-07-08,45.03912823639142,4.406836294274432,19.928570085071968,0.5532056608428862,6.37292921291005,5.100556192971411,5.388223136609712,4.702248117164533,5.775467099199733,2.7328359645638582
2024-07-09,44.63814893988545,4.3632317198161,19.838876036714918,1.0845716430067363,6.53996700733062,5.086641005701593,5.260172468582671,4.782960945659707,5.683155409355298,2.722274823946908
2024-07-10,44.62288038797842,4.32529013119582,19.799919135413862,1.0724746172069972,6.499196180274404,5.062080193217027,5.298024609002566,4.869034762119768,5.759188694401575,2.691911289189563
2024-07-11,44.92258237114204,4.298551623654504,19.66685958455506,1.0658446872438643,6.459018804697816,5.041445370663478,5.265272754984689,4.849593326959583,5.755561311116867,2.6752701649820994
2024-07-12,44.96157988693525,4.277407357395832,19.64003006837685,1.0632382195863366,6.4432236106932,5.103543454014416,5.252396804756502,4.837733899117831,5.752118767962081,2.6687279311617047
2024-07-15,44.9828080931421,4.265212466822869,19.735158328565202,1.0655039887141817,6.414334012059373,5.007868746956654,5.199659464925207,4.890663308198094,5.764376578943723,2.6744150116725964
2024-07-16,45.015386296181646,4.2554650003266845,19.79589191782979,1.0710961490880153,6.458709779000732,4.841354593877829,5.184105361585994,5.023440939222791,5.65538766718472,2.699162295701798
2024-07-17,45.25144597525805,4.269044480826533,19.74621897549315,1.0638037579931556,6.223251984259959,4.850945136448789,5.180724301426667,4.989239624987899,5.6381599173637245,2.7871658459420674
2024-07-18,45.43275166358797,4.212234964154849,19.713947259025883,1.0418587593754265,6.480361483315153,4.750875942751945,5.157200858908361,4.896736169064505,5.542688599877269,2.7713442999386344
2024-07-19,45.68213253771118,4.182602731364762,19.60629945697547,1.0345294908149298,6.476154612501461,4.758835657748678,5.141611569350202,4.8622886068301705,5.5036968911354265,2.7518484455677132
2024-07-22,42.968603840744144,3.919067333706209,24.225807295882312,0.9693463600559507,6.08749514115137,4.555927892262968,4.817651409478075,4.555927892262968,5.224776880701574,2.675395953754424
2024-07-23,42.987460212796975,3.9128306670155037,24.320660962345883,0.9654159059993841,6.043503571556144,4.49883812195713,4.8270795299969205,4.5374547581971045,5.251862528636649,2.6548937414983063
2024-07-24,43.255045517394265,3.8728245819728757,24.27266290372978,0.9555451719646869,5.98171277649894,4.452840501355441,4.787281311543081,4.491062308234028,5.293720252684365,2.6373046746225355
2024-07-25,43.38239255633178,3.835636637229873,24.13284649041138,0.9452037055766074,6.049303715690288,4.470813527377353,4.735470564938803,4.518073712656183,5.312044825340533,2.6182142644472024
2024-07-26,43.413210264797115,3.806686064149848,23.926580806199727,0.933468873013695,5.974200787287647,4.62067092141779,4.723352497449296,4.6486749876082,5.330107264908198,2.623047533168483
2024-07-29,43.13935933354958,3.747221515189663,23.938754338295627,0.9188870807233112,6.101410216002786,4.594435403616556,4.7690239489539845,4.631190886845489,5.5225113551471,2.637205921675903
2024-07-30,44.491585028175784,0.6561289524688858,24.7930833623635,0.9440704352070299,6.278068394126748,4.748674289091361,4.8997255587244855,4.767555697795501,5.67386331559425,2.747244966452457
2024-07-31,44.35159320774333,0.652127201398461,25.129792079328695,0.9383125199977856,6.239778257985274,4.7290951007888395,4.869841978788507,4.7197119755888615,5.639258245186691,2.730489433193556
2024-08-01,44.5165498639286,0.6448661693928887,25.0355604258158,0.927864991932214,6.207416796026511,4.68571820925768,4.8156193081281895,4.704275509096324,5.7063697003831155,2.7557590260386755
2024-08-02,44.53278294970225,0.6429571216983689,25.035455153509485,0.9251181607170776,6.189040495197249,4.745856164478608,4.810614435728803,4.681097893228412,5.689476688410027,2.7476009373297203
2024-08-05,44.61859564691679,0.6410002185856861,25.042264510815382,0.9223024727851599,6.170203542932719,4.73141168538787,4.795972858482831,4.666850512292909,5.672160207628733,2.7392383441719246
2024-08-06,45.05571302061286,0.648089314865356,24.783207326037875,0.9064186221893091,6.045812210002692,4.758697766493873,4.767761952715766,4.6408633456092625,5.665116388683182,2.7283200527898206
2024-08-07,45.04274420208871,0.6438871693549332,24.712569668141455,0.9005414956013051,6.078655095308809,4.835907831379008,4.754859096774891,4.6467941173027345,5.646395177420183,2.7376461466279673
2024-08-08,44.99861791772874,0.6437712208153294,24.744134703950774,0.9003793298116496,6.095568062824868,4.835037001088558,4.75400286140551,4.6549611351262286,5.636374604620927,2.737153162627415
2024-08-09,44.93803757686401,0.6327733513561544,24.818986431723754,0.8975508529874532,6.076419274725057,4.837799097602372,4.739068503773752,4.7300929952438775,5.6007173226417075,2.7285545930818578
2024-08-12,44.929580369480014,0.6321492266707793,24.839339946540797,0.8966655697457863,6.061459251481516,4.833027420929788,4.752327519652668,4.734394208257752,5.595193155213707,2.7258633320271906
2024-08-13,44.975743421294645,0.632546254384084,24.76521767217595,0.897228729622814,6.056293924953994,4.836062852666967,4.764284554297142,4.7373676924084585,5.6076795601425875,2.7275753380533545
2024-08-14,44.98651500569984,0.6233502519859759,24.7563328349521,0.8969068373898934,6.107935562625174,4.7984515800359295,4.7625753065403345,4.771544374914233,5.578760528565137,2.717627717291377
2024-08-15,44.97578687072509,0.6224569944910316,24.67607606693159,0.8956215748072399,6.233526160658389,4.791575425218733,4.755750562226443,4.764706777974516,5.570766195301031,2.7137333716659366
2024-08-16,44.99819198378027,0.6263643414778467,24.65645470675043,0.8884600588338251,6.183682009483422,4.788799717114317,4.895414924174377,4.717722912407611,5.5262215659463925,2.718687780031505
2024-08-19,44.97910308876504,0.6259750338070914,24.685525237448758,0.8879078493717609,6.170959553133738,4.785823308113791,4.892372250038402,4.71479068016405,5.53166590158607,2.725877097571306
2024-08-20,44.615874346578174,0.6094657484634008,24.46798901733952,1.753858268959427,6.103426775978806,4.7441866175352505,4.831879530983222,4.656493704087279,5.524653547222195,2.692172442852721
2024-08-21,44.47438390654243,0.5965636193732512,24.47382653323382,1.7417915894109521,6.061434731150114,4.885725408297721,4.885725408297721,4.6244566698860785,5.565024128167993,2.691068005639921
2024-08-22,44.44051949679078,0.5959926671150387,24.433002158624536,1.7401245755183612,6.055633522803897,4.86364818857382,4.950654417349738,4.620030748001249,5.6119017560467155,2.688492469175868
2024-08-23,44.441502868469165,0.6099444301691492,24.373465946499653,1.7303388089904943,6.108095995736445,4.836296971128432,4.957420687757766,4.637308008094525,5.614949435174154,2.6906768479802188
2024-08-26,44.42903131351258,0.6089434356329514,24.195266134193858,1.7274991081785853,6.193084302820228,4.854272493981824,4.932009953849861,4.629697609918608,5.743934534693797,2.6862611132177006
2024-08-27,44.30646105359888,0.599115722434427,24.27660009154833,1.7240740213940347,6.180805366697614,4.861888740331177,4.930851701186939,4.706722078405715,5.732546121135164,2.680935103267724
2024-08-28,44.36971575238898,0.5815741791403558,24.332977496094838,1.7231827530084616,6.186226083300377,4.902454932309073,4.9283026736042,4.626745691827719,5.669271257397839,2.679549180928158
2024-08-29,44.381382937136955,0.579925305620636,24.306946302353293,1.7182972018389215,6.185869926620118,4.888555539231732,4.922921483268511,4.6909513610202564,5.653197794050052,2.6719521488595235
2024-08-30,44.35698388173842,0.5771485101445608,24.258962688845127,1.7100696596875873,6.181901819770628,4.8822488784080615,4.967752361392441,4.771094350528369,5.626129180372162,2.667708669112636
2024-09-02,44.52873188717916,0.5757209518927573,24.224546523796892,1.7058398574600213,6.175140284005278,4.870172793048361,4.955464785921363,4.682530408727759,5.612213131043471,2.6696393769249336
2024-09-03,46.61570326265371,0.55470965972275,22.14147629642636,1.7471170384968502,6.06249612358407,4.865720952213729,5.040432656063413,4.699744833556528,5.529625426842531,2.742973750440055
2024-09-04,46.250223703014875,0.5523002663885471,22.457042599047988,1.7125589655458826,6.0282075587215065,4.906481436288953,5.026360563877165,4.709537155251177,5.660007381129142,2.697280370734765
2024-09-05,46.30970477809701,0.5530105637878394,22.40018588013989,1.714761438101828,6.027386454927925,4.8784962913997,5.032824820828864,4.715593954780027,5.667286552926541,2.7007492650103786
2024-09-09,46.35931550049586,0.5481230821003397,22.28719440013665,1.6996064561250843,5.982614725560296,5.013839045568998,5.0053410132883736,4.716407915747109,5.7106776925802825,2.6768801683970076
2024-09-10,46.3371516327656,0.5548294301859398,22.30863255298621,1.7026063430133422,5.963357539708422,5.023112245805532,5.006170889158633,4.6927557911910025,5.734649224975287,2.6767343502100305
2024-09-11,46.325490331300045,0.5676834227189429,22.24166829963256,1.6904350809852964,5.92913797062007,5.121765991642018,4.970383745583633,4.82741162430627,5.7945759741237275,2.531447559087434
2024-09-12,46.009071283896944,0.5555358946144293,22.39945417569584,1.6542624417407452,6.090319437254484,5.11093023045275,5.0039381322307115,4.7488031287781585,5.851644756605322,2.576040518730613
2024-09-13,46.002122315639006,0.5949282969752551,22.256227118531573,1.6269467713200851,6.094979695542409,5.301741966242068,4.961782939399066,4.743237850714278,5.86834034431374,2.5496927013225217
2024-09-16,45.8940023865559,0.5930083109913082,22.248945695768178,1.621696197404802,6.107582196196194,5.429858412206128,4.953838135355962,4.7279302073592735,5.849401707057122,2.5737367511051334
2024-09-17,46.0017878364363,0.5833399713399037,22.03520476842208,1.6172597826113193,6.123058181926438,5.4471884220291695,4.940286102106219,4.795456867842519,5.881676124820271,2.574741942465782
2024-09-19,46.10015737401124,0.5850778870011614,21.879763708136085,1.6000089154725636,6.185109091155135,5.452766701983613,4.951271370268332,4.792066503057132,5.898540330174974,2.555238118739766
2024-09-20,46.15342993754491,0.5689309588356569,21.86310168427435,1.599372345817721,6.230390779976495,5.394897763504551,4.949301488052848,4.798117037453163,5.896193573387717,2.5462644311525904
2024-09-23,46.41213733351678,0.5270174913484648,22.03520476842208,1.6172597826113193,6.106966044786026,5.125345679220947,4.859825416404163,4.698904045000052,6.018459290513765,2.598880148176399
2024-09-24,46.43941468334427,0.5339894310242238,22.007029388690505,1.6140131674566764,6.102736354562558,5.123086571330147,4.86612925113804,4.8179497536020195,5.942138029442491,2.55351336940907
2024-09-25,46.560671118255435,0.5005834801044097,21.9426163135751,1.6098764720157817,6.119132460796304,5.133984171950826,4.861666758774027,4.661433366732263,5.798759033529482,2.811276824266365
2024-09-26,46.639203290280015,0.45347021199940424,21.780132679559642,1.6724314240711973,6.06568412013882,4.98401205481914,4.78431875045243,5.008973717864979,5.791105826634594,2.8206679241797805
2024-09-27,46.10311614920837,0.46519697948858507,21.89049346922114,1.6847674392289298,6.286445668764664,4.920191476753143,4.702261360235968,5.456634840487728,5.649419174329844,2.841473442281628
2024-09-30,45.19441134679749,0.45086728480717325,22.084880362584844,1.7596956164318802,6.522254896725127,5.007691007955399,4.841351621327511,5.366633894889266,5.883161463891659,2.889052504589654
2024-10-02,44.40503122236243,0.43597283745495347,23.52940612834082,2.0217641473185752,6.592292575143032,4.608855710238079,4.45554658058359,5.346655896700309,5.7011832590263145,2.903291642831888
2024-10-03,44.057587066085866,0.4171632282459677,18.917888886256584,4.23343424219982,6.890918511025984,4.408539794796893,4.326137181810035,7.560439741544204,6.324400546741337,2.863490801293309
2024-10-04,44.40398216473687,0.4356250889171463,19.428106971876264,3.4850007113371704,7.003086872465516,4.400364822226364,3.6283709937655986,8.161077615156666,6.606061474971408,2.4483232845469995
2024-10-07,45.44215935052078,0.4541571475711791,20.277599244834395,1.3682202673663368,6.990570777804478,4.530073826406191,3.8057219201534243,8.47376753822681,6.243223572940512,2.414506354175889
2024-10-08,45.80076143928064,0.45702868842791566,20.5294927984073,1.403520359301212,7.052984662706931,4.599772606113215,3.8921152820957983,7.796024852925219,6.168413007685158,2.2998863030566077
2024-10-09,44.55918532151442,0.4548292893629808,20.418959397536057,2.5000939002403846,6.983830378605769,4.57763671875,3.9555476262019234,7.781982421875,6.479116586538461,2.288818359375
2024-10-10,48.18645614941834,0.674712504741223,19.169441932001483,2.2195175831641776,6.231321665409287,4.272310840832454,3.5637324574748765,7.169145996323728,6.366785179874706,2.1465756907597213
2024-10-14,50.26761463492571,0.7016212443554966,20.05144171340638,0.13664533597934764,4.288561313813371,5.013832712472986,3.6158458136073524,7.368336963194053,6.306707814431429,2.2493924538138765
2024-10-15,49.56866652372965,0.7120575783946491,20.606368264618464,0.1366309744521098,4.214540058099694,5.265547553885154,3.5103650359234364,7.441133070161056,6.337575199586324,2.2071157411494657
2024-10-16,49.385004937168894,1.0012619485633043,20.482388032794276,0.13316015684217858,4.199666485022555,5.2956770067235635,3.472407166884503,7.426239516198422,6.186825748667374,2.4173690011349342
2024-10-17,48.80677878960201,0.9907806280234632,20.474153040795816,0.12658622274501252,4.206557555834261,5.336096158789758,3.807324084099992,7.254364303464178,6.173512709256763,2.8238465073887404
2024-10-18,48.43841588862028,1.922767482577763,20.17713405640246,0.12451296275721505,4.185551132684844,5.287011957075593,3.754544723140638,7.097238877161257,6.196914377224472,2.815908542355479
2024-10-21,47.61561034656035,2.368888876549962,19.78204519563831,1.971143568658262,4.062591674370784,5.126824117543085,3.673915477733944,6.755562465354608,6.015226852713006,2.6281914248776825
