date,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,CHINA GALAXY INTERNATIONAL SECURITIES,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,FUTU SECURITIES INTERNATIONAL
2024-04-24,52.14554769910905,6.692807628783358,16.924309763289543,10.156912140060827,6.168796103619525,0.0,0.0,4.739121162485508,0.0,3.172505502652191
2024-04-25,52.149199703694684,6.693136288769416,16.91498982990262,10.157203268697257,6.1657263926914325,0.0,0.0,4.73945306603204,0.0,3.180291450212555
2024-04-26,52.09250528068665,6.68585979167719,17.00265793846362,10.146160783252304,6.159023273520954,0.0,0.0,4.733880779262225,0.0,3.1799121531370518
2024-04-29,52.089954379156225,6.685532393908875,17.00672220924012,10.145663939091506,6.1587216742446325,0.0,0.0,4.733648967341111,0.0,3.179756437017537
2024-04-30,38.11174174424895,4.891588393393914,12.463922789748631,7.4230996835988865,4.506043683874735,0.0,0.0,3.4633857737342386,0.0,2.3365083829141664
2024-05-02,52.07783751123408,6.68411712150226,17.03064360543538,10.143303912644996,6.157848579499362,0.0,0.0,4.7326877309182285,0.0,3.1735615387656924
2024-05-03,52.07514236980021,6.6837712038938495,17.034937450204048,10.142778974591538,6.157529897433375,0.0,0.0,4.73244280402789,0.0,3.173397300049094
2024-05-06,52.06975292372245,6.6830794760778485,17.035132430305396,10.141729261467876,6.156892632246106,0.0,0.0,4.731953026292339,0.0,3.181460249887983
2024-05-07,52.070189864278525,6.68313555678303,17.035275379711127,10.141814365248369,6.156105152812947,0.0,0.0,4.7319927342239225,0.0,3.1814869469420817
2024-05-08,52.06436459307605,6.682387891425891,17.040361674801456,10.140679765598994,6.155416448159486,0.0,0.0,4.7311836663268965,0.0,3.185605960611229
2024-05-09,52.06356372021301,6.6822851005215105,17.045553300054692,10.14052377799979,6.1553217633202015,0.0,0.0,4.730411691313305,0.0,3.182340646577487
2024-05-10,49.34606358434636,6.333497784191167,16.14086966669163,9.611230875720517,5.834039727806532,5.234823661072921,0.0,4.483503998191669,0.0,3.0159707019792035
2024-05-13,49.350380597624245,6.335244836552552,16.142811950605314,9.612071708976373,5.83401990677531,5.235281626746589,0.0,4.470641015240352,0.0,3.019548357479268
2024-05-14,49.3547637928595,6.335144699589841,16.14424572063036,9.612925432623598,5.834538071943403,5.235746613261459,0.0,4.469712448298104,0.0,3.0129232207937355
2024-05-16,49.34920315545837,6.335756430224625,16.175564061013635,9.611842376225653,5.833880713906853,5.2351567190708455,0.0,4.442699053468329,0.0,3.0158974906316907
2024-05-17,49.33036699089721,6.335890800819306,16.180546431800213,9.612046227019208,5.829365125929176,5.235267747821609,0.0,4.440804997838228,0.0,3.0357116778750464
2024-05-20,49.309712935364495,6.3332380364384235,16.20689591094438,9.608021774158509,5.826924438004562,5.233075801615085,0.0,4.437620720528992,0.0,3.0445103829455524
2024-05-21,49.30644647329361,6.33281849877332,16.205822304800108,9.607385302420322,5.826538440469116,5.232729142861617,0.0,4.43732675573168,0.0,3.050933081650226
2024-05-22,49.30063324142993,6.332071859237979,16.21556916949932,9.606252591337663,5.825851491371385,5.232112203902046,0.0,4.436538650839607,0.0,3.050970792382072
2024-05-23,49.28992480806774,6.330696490097848,16.22370203707309,9.604166047839714,5.824586076743385,5.230975753491672,0.0,4.435575004424182,0.0,3.060373782262376
2024-05-24,49.28822755680043,6.330478498638486,16.2332087243767,9.603835337597012,5.824385512710497,5.230795629860698,0.0,4.434760076568195,0.0,3.054308663447982
2024-05-27,49.098354027686185,6.3060915333711085,16.557883293683183,9.56683838723031,5.806565669280425,5.210644983843403,0.0,4.4176760062282225,0.0,3.035946098677163
2024-05-28,49.01074095057281,6.294838690078526,16.662005140366453,9.549766936140951,5.835712101327125,5.2013468994203995,0.0,4.409792927533215,0.0,3.035796354560513
2024-05-29,48.98841899559191,6.291971704125515,16.692984901945458,9.545417492253915,5.83647668334377,5.198977944593824,0.0,4.405809990802439,0.0,3.039942287343171
2024-05-30,48.98119774719202,6.291044221844352,16.697236529527675,9.544010428457911,5.835616344333557,5.198211577523133,0.0,4.404634087958784,0.0,3.0480490631625647
2024-05-31,38.09638686220753,4.889950539309496,12.992847293135368,7.4230996835988865,4.538800765563095,4.043042807385822,0.0,3.4222346898632363,0.0,2.370186757525011
2024-06-03,48.98448573021889,6.287517849938232,16.70033170931953,9.544651093564939,5.836008074392723,5.198560520224069,0.0,4.400322973866187,0.0,3.0481220484754252
2024-06-04,48.985066008341256,6.287723956904441,16.694079967400416,9.54476416104197,5.836077208686102,5.198622103210859,0.0,4.400375100802195,0.0,3.0532914936127584
2024-06-05,48.98184241495668,6.287310176399419,16.699562136448986,9.544136042288356,5.835693150004246,5.198279993968463,0.0,4.400085522340421,0.0,3.053090563593428
2024-06-07,48.98152007895316,6.287268801344189,16.699452241233654,9.544073234959818,5.835654746916183,5.198245785520683,0.0,4.400714639026326,0.0,3.0530704720459863
2024-06-11,48.98145561226155,6.287392140712443,16.69943026236415,9.544060673593306,5.835647066359223,5.198238943885155,0.0,4.400708847055944,0.0,3.0530664537682295
2024-06-12,48.979715075730276,6.287168720735013,16.70252192459445,9.543721529195668,5.835439698963223,5.198054226533108,0.0,4.400552469618483,0.0,3.0528263546297807
2024-06-13,48.983647574979514,6.287673506976336,16.697940032920386,9.54448777860505,5.840514923771616,5.198471569596695,0.0,4.394324772411968,0.0,3.0529398407384347
2024-06-14,48.983583102687604,6.287665231138545,16.697918055086607,9.544475216147319,5.840507236484088,5.198464727366827,0.0,4.39431898860036,0.0,3.0530674424886524
2024-06-17,48.983583102687604,6.287665231138545,16.697786435056038,9.544475216147319,5.840507236484088,5.198464727366827,0.0,4.394450608630929,0.0,3.0530674424886524
2024-06-18,48.9772011857775,6.282503135907504,16.668632342149888,9.543231696504172,5.839746295174058,5.197787435755051,0.0,4.374137637157306,0.0,3.1167602715745235
2024-06-19,48.949694183799785,6.278974701819797,16.64848538422626,9.537871943664197,5.83646652603655,5.194868209139125,0.0,4.37352240149303,0.0,3.180116649821258
2024-06-21,48.94737650450961,6.278677403749347,16.647697108621454,9.537420342716636,5.831586883935267,5.194622241545982,0.0,4.373315323135054,0.0,3.1893041917866474
2024-06-24,48.92762076325427,6.276143255137667,16.639663204184235,9.53357092683391,5.828575838063773,5.1925256304454095,0.0,4.364976718317556,0.0,3.2369236637631804
2024-06-25,48.93006523446085,6.276456817318625,16.63917977556686,9.53404723324863,5.828867039344139,5.19278505404286,0.0,4.36519479677179,0.0,3.233404049246248
2024-06-26,48.93000090314189,6.276448565280873,16.63915789902988,9.534034698259546,5.828859375779766,5.19277822677398,0.0,4.365189057585924,0.0,3.2335312741481452
2024-06-28,48.9303868935931,6.2764980778328665,16.63955211329686,9.534109908688471,5.8289053574682805,5.192819190656544,0.0,4.364960538745262,0.0,3.2327679197186154
2024-07-02,48.93051555843015,6.276514582190459,16.6395958678101,9.534134979095137,5.828920684859,5.192832845427687,0.0,4.364972016621733,0.0,3.2325134655657353
2024-07-03,48.93148056627699,6.276769847668979,16.641238834292665,9.534323011347867,5.829035642858836,5.192935258500307,0.0,4.366241422887927,0.0,3.2279754161664247
2024-07-04,48.92813536847393,6.276340736665967,16.63852350447985,9.533671197913609,5.828637141178511,5.192580243785503,0.0,4.365942925048777,0.0,3.2361688824538484
2024-07-05,48.92749211364072,6.276258222045629,16.638304758954778,9.53354585939355,5.828560512486575,5.192511977289885,0.0,4.367200219424912,0.0,3.2361263367639497
2024-07-08,48.9223466838025,6.275598183181322,16.63655500179238,9.532543269863416,5.8209804146737705,5.191965909937789,0.0,4.366740945479984,0.0,3.2532695912688396
2024-07-10,48.9223466838025,6.275598183181322,16.636160635331727,9.532543269863416,5.8209804146737705,5.191965909937789,0.0,4.366740945479984,0.0,3.253663957729489
2024-07-11,48.926591585288634,6.276142705222062,16.637604124203204,9.53337039100203,5.821485490372053,5.1924164072115495,0.0,4.355287819137814,0.0,3.2571014775626552
2024-07-12,48.92061034548657,6.271431926757732,16.635570189347447,9.532204943490097,5.820773818056572,5.19178163812837,0.0,4.367900470538403,0.0,3.2597266681948045
2024-07-15,48.92035312066273,6.271398951536017,16.6354827194328,9.532154823106886,5.820743212397537,5.1917543397134915,0.0,4.367877504094992,0.0,3.260235329055545
2024-07-16,48.921832200340816,6.2715885637965725,16.635985684003902,9.532443022508318,5.820919199332374,5.1919113095194644,0.0,4.36367157899591,0.0,3.261648441502649
2024-07-17,48.921703581166156,6.271572075318758,16.635941946746893,9.532417960998991,5.8209038956981995,5.19189765959432,0.0,4.3636601065752805,0.0,3.261902773901398
2024-07-18,48.8498951338634,6.271044489801889,16.634542475940343,9.531616062273029,5.820414221888574,5.191460899882819,0.0,4.364213119867058,0.0,3.3368135964828904
2024-07-19,48.848289946076775,6.270838425817579,16.633995871605876,9.531302857226265,5.820222965432517,5.191290310578413,0.0,4.36406971358995,0.0,3.33998990967262
2024-07-22,48.84347501560439,6.270220315110792,16.6323562741156,9.530363365575287,5.819649271472231,5.19077860992451,0.0,4.366268059812539,0.0,3.3468890883846534
2024-07-24,48.843142226111524,6.270599408561001,16.633361855579757,9.530939565158144,5.820001123689609,5.1910924410298955,0.0,4.36377194074362,0.0,3.3470914391264484
2024-07-30,48.84339901221585,6.270763809437682,16.63476364381762,9.530989672762406,5.820031721545267,5.19111973248463,0.0,4.36024616298709,0.0,3.3486862447494596
2024-07-31,38.04110928685843,4.8839109523732045,12.950672550461606,7.4230996835988865,4.532863544507079,4.043042807385822,0.0,3.395926658632272,0.0,2.603683330434852
2024-08-01,48.849755328792874,6.271579865665518,16.62904136630527,9.532230003879354,5.820789121006784,5.191795287443462,0.0,4.360813590838677,0.0,3.343995436068066
2024-08-02,48.8469300949705,6.271217147788286,16.634388913989316,9.531678705752512,5.8204524746881505,5.191495019089072,0.0,4.36056138245059,0.0,3.3432762612715687
2024-08-05,48.86529995848667,6.273575564230447,16.6380147481953,9.535263283873679,5.822641372073401,5.193447384463112,0.0,4.363516188600812,0.0,3.3082415000765732
2024-08-06,48.86536421301827,6.273583813553783,16.638036626048198,9.535275822093569,5.822649028449076,5.1934542134916715,0.0,4.36352192632654,0.0,3.3081143570188987
2024-08-09,48.865428467718836,6.273592062898814,16.63805850395863,9.535288360346431,5.822656684844887,5.193461042538192,0.0,4.363527664067358,0.0,3.3079872136268547
2024-08-12,48.865107195905786,6.273550816390607,16.637949114981826,9.53522566941185,5.822618403067185,5.193426897485187,0.0,4.363498975514164,0.0,3.3086229272433947
2024-08-13,48.86748470736295,6.2738560533950665,16.63875862747273,9.535689601849052,5.818956733881692,5.1936795815098264,0.0,4.363448281990371,0.0,3.3081264125383174
2024-08-14,48.874104403819544,6.2747059236704565,16.641012550141106,9.536981327237552,5.81974498249942,5.194383128715669,0.0,4.364302397623867,0.0,3.294765286292383
2024-08-20,48.88657744132661,6.276438825871769,16.655125730124045,9.535994929737548,5.7883426618741725,5.195708774195639,0.0,4.370152009375349,0.0,3.291659627494872
2024-08-21,48.88767074285008,6.27657919242,16.65549820607322,9.53528732077715,5.788472112618769,5.195824971250447,0.0,4.370249743643112,0.0,3.2904177103672314
2024-08-22,48.8913368754341,6.277049879019379,16.656747217608206,9.536002380975631,5.788906195607411,5.183058305087375,0.0,4.376234684370073,0.0,3.2906644618978262
2024-08-23,48.89378126931288,6.277363709306741,16.657579996041793,9.531479501133063,5.789195620437529,5.1833174396663,0.0,4.376453480622297,0.0,3.2908289834793956
2024-08-27,48.888430707423566,6.278231035117364,16.659881527344126,9.531085797424025,5.789995497426799,5.184033604159591,0.0,4.377058162975991,0.0,3.2912836681285405
2024-08-28,48.88810905344832,6.278189728453583,16.65977191619394,9.530365154346509,5.7899574030342915,5.183999496600963,0.0,4.377029364789229,0.0,3.292577883133162
2024-09-02,48.65499901876948,6.207132552055727,16.580334194336473,9.484922125465951,5.762349520521702,5.1592809643070145,0.0,4.356158656415117,0.0,3.7948229681285377
2024-09-03,48.65194073023233,6.206742392715159,16.580601523465596,9.48223071487113,5.761987318736868,5.1589566693701885,0.0,4.358634819930579,0.0,3.7989058306781405
2024-09-04,48.65232299527376,6.206791159950386,16.584398464229285,9.48060283804233,5.762032591469836,5.158997204007766,0.0,4.358669066328461,0.0,3.7961856806981773
2024-09-05,48.649137636797704,6.206384789737963,16.58985983949421,9.47998212526339,5.761655340431765,5.158659434823068,0.0,4.358383696122066,0.0,3.795937137329839
2024-09-09,48.64945615387556,6.209824287708632,16.589968457116942,9.476776274133371,5.761693063312618,5.158693209751231,0.0,4.35841223146116,0.0,3.795176322640486
2024-09-10,48.65429812702013,6.207484463408215,16.58520269642669,9.477141495305148,5.76226651192408,5.159206643116317,0.0,4.358846014624346,0.0,3.795554048175074
2024-09-11,48.65550877090718,6.207197583381412,16.585877300632017,9.477687688220872,5.762409891913038,5.159335017427014,0.0,4.35633525621127,0.0,3.795648491307198
2024-09-12,48.656910644362455,6.207507391211481,16.58425974212777,9.477567867514686,5.762575919762092,5.159483669347228,0.0,4.356460771921869,0.0,3.7952339937524164
2024-09-13,48.66022448458631,6.207930161325951,16.585389234039376,9.477951402064127,5.762968387257933,5.159835062485251,0.0,4.356757474173378,0.0,3.788943794067677
2024-09-16,48.65977836441833,6.207873246610171,16.585237178089994,9.476161866678037,5.762915551981232,5.1597877567749055,0.0,4.3593369786678515,0.0,3.7889090567794756
2024-09-23,48.66793728335645,6.19908956250187,16.588018070446143,9.470415077925043,5.7638818358899595,5.160652912586552,0.0,4.360460903706813,0.0,3.7895443535871722
2024-09-24,48.66800103568188,6.198966688459896,16.58803979983895,9.470427483648766,5.763889386258665,5.160659672758491,0.0,4.360466615671159,0.0,3.7895493176821877
2024-09-25,48.66863856812271,6.1957729869612805,16.588257096898147,9.467014644601788,5.763964891033688,5.160727275451994,0.0,4.366025577582742,0.0,3.78959895934765
2024-09-26,47.5711834879081,6.056061198416394,16.213815516130705,9.253537883758321,5.63399017347529,5.044355284521545,0.0,4.264372680927489,2.258538502986992,3.7041452718751575
2024-09-27,47.56996529415333,6.0559061159612275,16.21340031584863,9.253300920932656,5.633845899334085,5.044226109637636,0.0,4.264263479688692,2.2584806667656174,3.70661119767813
2024-09-30,38.03169162587302,4.8416338438191655,12.962342260813084,7.397917677050961,4.504201098029764,4.03280621935821,0.0,3.4092342230681685,1.805631762190564,2.9633970337251543
2024-10-02,47.57916419998442,6.06405864712548,16.216407540075224,9.248108828209137,5.634935351839976,5.045201543626002,0.0,4.26444776834754,2.2589174034932236,3.688758717299
2024-10-03,47.63492102510802,6.005068724064317,16.235411139960764,9.225035871117502,5.641538790767041,5.051113888344772,0.0,4.283035838301159,2.2615645719492696,3.6623101503871527
2024-10-04,47.696227089876785,5.935448957708018,16.20020451334531,9.236908477063688,5.648799441883055,5.046959215898469,0.0,4.290858918338995,2.2644752018221226,3.6801181840635575
2024-10-07,47.67960842527986,5.930621701252706,16.196356599055132,9.233690086569121,5.633997830594492,5.045200717846091,0.0,4.3024539502474335,2.2636861969854043,3.7143844921697573
2024-10-08,47.69227796024416,5.925779186743503,16.200660332097478,9.23614368388808,5.638704115885266,5.046541340158392,0.0,4.289476699766711,2.2642877088762967,3.7061289723401094
2024-10-09,47.68058747296036,5.9216315677143525,16.20554441187581,9.220917674094178,5.637321938275322,5.045304315426348,0.0,4.299205539750042,2.263732679261449,3.725754400642138
2024-10-10,47.69050259568446,5.9228629641134445,16.21533250998216,9.216288615734044,5.646709475523477,5.046353480592281,0.0,4.300099554543104,2.264203419839932,3.6976473839871007
2024-10-14,47.692645293552886,5.92312907382413,16.21734474496145,9.216702696544623,5.645422746904134,5.046580209401115,0.0,4.297340262050606,2.264305148770795,3.6965298239902618
2024-10-15,47.68891100189804,5.9226652980923635,16.216074941309923,9.21533924095194,5.644980715330459,5.04618506666484,0.0,4.29700378413499,2.2641278556940736,3.704712095923366
2024-10-16,47.691831525629084,5.923015023877295,16.215259156906725,9.214214626828591,5.645314044197149,5.046483037416947,0.0,4.298541184446847,2.264261549538258,3.7010798511591094
2024-10-17,47.689321618611764,5.922831669783735,16.213763986504855,9.212317744536291,5.645016944822241,5.04621745308556,0.0,4.304476243450065,2.264142386868878,3.701911952336613
2024-10-18,47.68926040466773,5.922824067245598,16.225423921337025,9.208198404261731,5.645009698886681,5.046210975768159,0.0,4.304213998520801,2.2641394806189954,3.694719048693282
2024-10-21,47.690913236317584,5.923029342626088,16.225986267952635,9.204794980529558,5.645205345676228,5.046385869174805,0.0,4.304491539831262,2.2642179519846968,3.694975465907145
2024-10-22,47.692015187734995,5.923166200784939,16.226361187352445,9.194224816871333,5.645335784403653,5.046502471514412,0.0,4.304590999879973,2.2642702692504444,3.703533082207802
2024-10-23,47.70665148223617,5.920208978251124,16.231212519960536,9.171132251863085,5.64706829238792,5.048051202388611,0.0,4.30591204411208,2.264965155519363,3.7047980732811117
2024-10-24,47.78125833547248,5.923318223594713,16.25659597599234,9.12526239823407,5.655899555581114,5.0559456825812985,0.0,4.228408021015465,2.2685072595592177,3.704804547969304
2024-10-25,47.79176864307126,5.916388470117837,16.250009667781704,9.114791987076249,5.657143667731941,5.057057824583787,0.0,4.229338131910452,2.269006256653866,3.7144953510729066
2024-10-28,47.79902406661622,5.917286656257961,16.25247663450206,9.100994408605564,5.658002497077024,5.0578255529489535,0.0,4.229980201462031,2.2693507218596034,3.7150592606705843
2024-10-29,47.81046505572553,13.62249564848798,8.538804699465368,9.0930065864017,5.659356774621672,5.05903617446682,0.0,4.230992673125681,2.2698939048513274,3.7159484828539187
2024-10-30,47.82535884489188,13.626739292172926,8.541464685239994,9.074985575186094,5.66111976242194,5.060612151987215,0.0,4.2342415933705455,2.270601016175374,3.7048770785540324
2024-10-31,38.031775002882505,10.836282158669306,6.792360181920733,7.214682751356698,4.501846682783413,4.024309851295292,0.0,3.3671618462746813,1.805631762190564,2.946813761120422
2024-11-04,47.829237676054206,13.627844476164933,8.542157432773795,9.066838766924516,5.66157890226487,5.061022588219992,0.0,4.234585007589232,2.2707851711548965,3.705949978853563
2024-11-05,47.83096180298087,13.628335726595747,8.542465356637049,9.06394707284722,5.6617829883240915,5.061205025694325,0.0,4.234737654011999,2.2708670274011697,3.705697345507523
2024-11-06,47.83040760577023,13.628177820809187,8.542366378688579,9.061524736938715,5.661717387629038,5.061146383643194,0.0,4.23816456154675,2.2708407158212878,3.7056544091530164
2024-11-07,47.833486641686264,13.629055121486324,8.542916285206303,9.056314401405356,5.662081855172919,5.0614721900134825,0.0,4.2384373892635985,2.2709868989811977,3.7052492167845577
2024-11-08,47.83952270216157,13.630774958502407,8.54399430738184,9.051276522423686,5.662796347694653,5.062110892194276,0.0,4.235753126016524,2.271273472576879,3.7024976710481687
2024-11-11,47.83896830655125,13.63061699618641,8.550333434346683,9.045892355239808,5.662730723514897,5.0620522291496,0.0,4.235704039344943,2.2712471515775903,3.7024547640888166
2024-11-12,47.8647304702147,13.637957333955386,8.532392320133999,9.032340737352312,5.6657802080845965,5.06477823731024,0.0,4.2251018290103595,2.2724702599118696,3.7044486040265374
2024-11-13,47.87108282467866,13.636674909786443,8.533524694220526,9.023360371520823,5.666532140537638,5.06545040795298,0.0,4.225662562230844,2.2727718501738003,3.704940238898292
2024-11-14,47.8703426577718,13.636464064012912,8.535067765972967,9.022447771773736,5.66644452648507,5.065372087628077,0.0,4.225597226428861,2.2727367093244384,3.7055271906021416
2024-11-15,47.87052769735271,13.636516774845036,8.535100757701768,9.022096104181603,5.666466429744212,5.065391667482246,0.0,4.225613560189943,2.2727454944349033,3.7055415140675763
2024-11-18,47.861647410791505,13.633987114478163,8.55142395748277,9.020422448121355,5.665415264275477,5.064452005194911,0.0,4.224829682068761,2.272323885728208,3.7054982318588463
2024-11-19,47.860722570411504,13.633723662162877,8.908995634569369,9.018573466971624,5.66530579030019,5.064354143755319,0.0,4.225907437066796,2.2722799771500535,3.3501373176122624
2024-11-20,47.862079015200806,13.634110062376395,8.909248128891587,9.015994916642343,5.665466353578517,5.064497675161041,0.0,4.226027205633069,2.27234437697875,3.3502322655374885
2024-11-21,47.868122294375446,13.634543153036146,8.910244208946139,9.007985585598632,5.666181700582528,5.065137141184249,0.0,4.224499342202468,2.272631293296085,3.3506552807783043
2024-11-22,47.86843066586332,13.634630988199865,8.91030160967824,9.004951405411479,5.666218202722111,5.065169771331447,0.0,4.225814977947175,2.272645933826352,3.351836445020008
2024-11-25,47.86947915864171,13.634929636221708,8.91049677769944,9.002958282804514,5.666342313514624,5.06528071697668,0.0,4.225907538668835,2.2726957130402576,3.3519098624322363
2024-11-26,47.874413859027975,13.636335214342154,8.903941553961287,8.995124008488006,5.66692643730487,5.065802879388929,0.0,4.2287914790033385,2.2729299974446446,3.355734571038793
2024-11-27,47.875647693097804,13.636686654153504,8.904171029072511,8.992520879861004,5.667072487070203,5.065933436813654,0.0,4.229158187779158,2.2729885760933035,3.3558210560588546
2024-11-28,47.877313469977125,13.637161126634473,8.90834681972573,8.989998711694218,5.664048015786963,5.066109700012124,0.0,4.228016676203235,2.2730676620587045,3.3559378179074284
2024-11-29,47.877560261595626,13.637231421661955,8.908006139247323,8.988756385339997,5.664077212069624,5.066135814121746,0.0,4.229198270347547,2.2730793789660795,3.3559551166501027
2024-12-02,47.866502608520086,13.649360934757004,8.909785809756563,8.979729349170487,5.665208799881623,5.067147943251797,0.0,4.232105472182403,2.2735335021753222,3.3566255803047165
2024-12-03,47.87810432355475,13.643261916895542,8.88951261442495,8.933426400319956,5.666581913322679,5.068376100799819,0.0,4.237643563391997,2.325654019849107,3.3574391474412018
2024-12-04,47.887673798007754,13.647407261589475,8.857633573295445,8.929409214199843,5.667714502250782,5.069389125360839,0.0,4.235911559398376,2.3261188520943246,3.378742113803156
2024-12-05,47.888785339731186,13.647724037523338,8.857581266843544,8.927553239774843,5.667846058048883,5.06950679316715,0.0,4.236009880992674,2.326172844655514,3.3788205392628696
2024-12-06,47.89699999752691,13.650065115541155,8.834208574498138,8.929084637873535,5.680426007832347,5.070376396837478,0.0,4.238026255290653,2.326571867386139,3.3742411472136413
2024-12-09,47.896876447967315,13.65002990541247,8.8341857867958,8.928932631224791,5.680411355262632,5.070363317881158,0.0,4.23840224601373,2.32656586603053,3.374232443411572
2024-12-10,47.896876447967315,13.65002990541247,8.8341857867958,8.928545708579518,5.680411355262632,5.070363317881158,0.0,4.238789168659004,2.32656586603053,3.374232443411572
