date,MERRILL LYNCH FAR EAST LTD,ASTRUM CAPITAL MANAGEMENT LTD,GRANSING SECURITIES CO LTD,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-05-29,57.80586696420647,0.0,0.0,13.45671324225849,12.263290546006187,9.924174498603335,6.549954748925516
2024-06-04,57.82155818281108,0.0,0.0,13.458409618342628,12.243826194656327,9.925425556864829,6.550780447325136
2024-06-05,57.823330470298394,0.0,0.0,13.457844112128125,12.243311723779101,9.925008502399018,6.5505051913953585
2024-06-13,57.820900905459936,0.0,0.0,13.457278653435406,12.246998999528204,9.924591482979995,6.550229958596457
2024-06-19,57.85454661741256,0.0,0.0,13.446543959452855,12.237229729689163,9.916674767036506,6.545004926408919
2024-06-24,57.830267436964164,0.0,0.0,13.440900996431166,12.274060164989855,9.912513145345663,6.542258256269149
2024-07-04,57.83754905114426,0.0,0.0,13.442593387969822,12.263014280615208,9.913761265049729,6.5430820152209925
2024-08-05,57.8351216426808,0.0,0.0,13.442029210104476,12.266696551133007,9.913345190226465,6.542807405855254
2024-08-20,57.83330122004248,0.0,0.0,13.441606107782148,12.266310443669843,9.913033157027721,6.545749071477815
2024-09-03,51.27446941099846,0.0,0.0,15.532384761440143,14.17427738073988,11.454958872714183,7.563909574107332
2024-09-04,51.92421379618973,0.0,0.0,15.325263778551262,13.985266465292648,11.3022094799385,7.463046480027858
2024-09-05,57.79965091888795,0.0,0.0,13.452332916060117,12.27609933045556,9.920944057352871,6.55097277724351
2024-09-09,57.787515080707195,0.0,0.0,13.4495084122296,12.294518179811654,9.918861017580724,6.549597309670831
2024-09-16,57.78508852458636,0.0,0.0,13.448943653788021,12.298201021571566,9.918444514589027,6.549322285465023
2024-09-25,57.78266217224406,0.0,0.0,13.448378942774003,12.297684629373915,9.922226971252687,6.549047284355332
2024-10-03,57.83365839909374,0.0,0.0,13.460247841809528,12.262309045448015,9.888957551932124,6.554827161716585
2024-10-04,57.82879773776961,0.0,0.0,13.44650973623722,12.28228983918822,9.888126429107816,6.554276257697138
2024-10-07,57.83062039001698,0.0,0.0,13.446933544307745,12.282676953291473,9.888438083794814,6.55133102858898
2024-10-08,57.835481357756194,0.0,0.0,13.448063829781242,12.275303851038313,9.889269259012929,6.551881702411326
2024-10-09,57.89276941975952,0.0,0.0,13.467548839716232,12.167230442317411,9.917333965619614,6.555117332587231
2024-10-10,57.89985493716421,0.0,0.0,13.461075783116119,12.160976194423299,9.92407880311901,6.554014282177365
2024-10-15,56.54393368535586,0.0,0.0,13.894617251899371,12.552645297704132,10.243704052240737,6.765099712799895
2024-10-16,57.907163103832524,0.0,0.0,13.462774851023365,12.162511162705597,9.912709347260728,6.5548415351777845
2024-10-23,57.870640707709676,0.0,0.0,13.454283797936542,12.15484019374902,9.96952794341531,6.550707357189458
2024-10-24,57.8644364815182,0.0,0.0,13.452841383978345,12.164257944003708,9.96845912500192,6.550005065497831
2024-11-01,57.835257973938546,0.0,0.0,13.446057703739523,12.208549671724306,9.96343246652527,6.546702184072356
2024-11-18,56.05037117186447,0.0,0.0,13.939119692478968,12.656232696250564,10.328787869190979,7.025488570215026
2024-11-19,57.7023826288246,0.0,0.0,13.41516565587122,12.180500773737162,9.940541680283673,6.761409261283351
2024-11-22,52.890726968525634,0.0,0.0,14.941236431808338,13.566119613184323,11.071349196523812,7.530567789957889
2024-12-02,52.89171486015939,0.0,0.0,14.94151550383693,13.566373000816457,11.071555986898465,7.528840648288764
2024-12-05,57.70335030977278,0.0,0.0,13.415390630987162,12.180705043266444,9.940708385233458,6.759845630740156
2024-12-13,57.66836966591205,0.0,0.0,13.409206563517282,12.225377558352667,9.940316654845837,6.756729557372163
2024-12-16,57.67102811648378,0.0,0.0,13.409824713693224,12.225941135269231,9.94077489288252,6.7524311416712415
2024-12-18,57.668611333108935,0.0,0.0,13.409262756632875,12.225428790470767,9.944548947986078,6.752148171801345
2024-12-19,57.661362198175006,0.0,0.0,13.407577168011258,12.236462344006338,9.943298885334759,6.75129940447264
2024-12-20,57.63479762189962,0.0,0.0,13.401400300300025,12.276894985577439,9.938718009829934,6.748189082392983
2024-12-23,57.642040078603074,0.0,0.0,13.40308433608128,12.26587159664966,9.939966920867088,6.749037067798894
2025-01-03,57.64445463534147,0.0,0.0,13.403645775398049,12.26219651799814,9.940383294300009,6.749319776962335
2025-01-13,52.474845113156135,0.0,0.0,15.039597201260552,13.758830957162846,11.15363411399701,7.573092614423464
2025-01-14,57.64445463534147,0.0,0.0,13.403645775398049,12.26219651799814,9.940383294300009,6.749319776962335
2025-01-23,57.64560162065687,0.0,0.0,13.403912475551158,12.262440506070012,9.940581083900764,6.747464313821193
2025-01-27,57.64523940983671,0.0,0.0,13.403828253303587,12.262991796931589,9.94051862317651,6.747421916751609
2025-02-04,57.64041036715136,0.0,0.0,13.402705391130665,12.261964504627077,9.94806306369305,6.746856673397852
2025-02-05,57.63686153283237,0.0,0.0,13.403828253303587,12.267180735433753,9.948896500180838,6.743232978249444
2025-02-07,41.62399145965349,27.774476747330272,0.0,9.68779622584479,8.859070611866262,7.184860034764517,4.869804920540673
2025-02-12,41.625722917293714,27.775632098565968,0.0,9.688199214799093,8.859439127834055,7.1851589076107985,4.865847733896376
2025-02-14,41.60684207074446,27.76303345977467,0.0,9.68380478294558,8.855420609981108,7.181899819881893,4.9089992566722795
2025-02-17,41.60783603469875,27.763696702961298,0.0,9.684036123571678,8.85260818184788,7.182706427028861,4.909116529891536
2025-02-19,41.60783603469875,27.763696702961298,0.0,9.687060102701045,8.849584202718514,7.182706427028861,4.909116529891536
2025-02-21,41.60792473885345,27.763755892659255,0.0,9.68686756365659,8.849603069234076,7.182721739911306,4.909126995685329
2025-02-24,41.60811347235593,27.763881829026538,0.0,9.686457903383634,8.849643211024215,7.182754320729503,4.909149263480176
2025-02-27,40.41148883299158,29.843699323368007,0.0,9.407881125249833,8.595132726598363,6.976182571101964,4.765615420690257
2025-02-28,40.402618615220135,29.83931737355651,0.0,9.406499766240797,8.608553701544476,6.9751582583459895,4.767852285092093
2025-03-03,40.40436870030516,29.83844113800606,0.0,9.406223543115539,8.608300910212261,6.974953431889692,4.767712276471279
2025-03-05,40.40674179907273,29.84019366057153,0.0,9.406776005589665,8.602933135997441,6.975363096832505,4.7679923019361325
2025-03-10,40.35933272632468,29.80518227759231,0.0,9.51306868239563,8.592839348061775,6.967178930483578,4.762398035142025
2025-03-11,40.35939783742054,29.805230361838237,0.0,9.513084029684228,8.592853210758422,6.967190170527073,4.762244389771495
2025-03-13,40.357030296279255,29.803481943554317,0.0,9.518392124150125,8.592349141456411,6.96678146499003,4.761965029569862
2025-03-17,40.35466303288851,29.80173373038789,0.0,9.51783379413801,8.597710933043228,6.966372807400699,4.761685702141661
2025-03-18,38.118722301363846,33.691295580218465,0.0,8.990476838168606,8.121335450551923,6.580385277326206,4.497784552370957
2025-03-19,38.11318150752966,33.691295580218465,0.0,8.990476838168606,8.126876244386109,6.580385277326206,4.497784552370957
2025-03-20,37.59245144952097,34.59725341772339,0.0,8.867642392439103,8.015840939255977,6.490479258682639,4.436332542377931
2025-03-25,31.609002032765815,29.090538431030353,15.916624710654236,7.45621303215169,6.739989619551623,5.4574140331552705,3.7302181406910098
2025-03-27,31.60609728490591,29.087865120460048,15.915162032980415,7.455527834345518,6.748559862145374,5.456912517425132,3.7298753477376003
2025-03-28,31.605897603103912,29.087681348409006,15.915061483766596,7.455480731622919,6.749149008455911,5.456878041605007,3.729851783036652
2025-04-07,31.602993425760488,29.085008562898985,15.913599093374756,7.454795668395259,6.757717567783199,5.456376624376702,3.7295090574106107
2025-04-11,31.605897603103912,29.07849178429305,15.915061483766596,7.455480731622919,6.758338572571865,5.456878041605007,3.729851783036652
2025-04-15,31.60746884697912,29.07782375297872,15.914695860971594,7.45530945401234,6.758183310674763,5.456752678658494,3.7297660957249663
2025-04-16,31.624178677099117,29.072509267868234,15.923109437697264,7.459250831130252,6.73417350678047,5.455040378929481,3.7317379004951814
2025-04-17,31.627086538203237,29.07518250152791,15.924573576610193,7.4599367134603245,6.72559766131829,5.455541972975646,3.732081035904401
2025-04-22,31.625632540809384,29.07384582324956,15.923841473498177,7.459593756529196,6.725288464280496,5.45529116442263,3.736506777210561
