date,HEAD & SHOULDERS SECURITIES LTD,BNP PARIBAS,DBS BANK (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,I WIN SECURITIES LTD
2024-03-13,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,0.0,0.0,0.0,76.71803807527932,7.912629360584904,0.0,0.0,0.0,15.369332564135771
2024-03-26,0.0,0.0,0.0,76.71352216806763,7.918049963504509,0.0,0.0,0.0,15.368427868427869
2024-04-02,0.0,46.28452187109727,0.0,41.20460976650806,4.256129756390597,0.0,0.0,0.0,8.254738606004079
2024-04-03,0.0,41.638152449378374,0.0,37.068340259230496,3.936953003450149,0.0,9.930485040346552,0.0,7.426069247594425
2024-04-08,33.95433151507757,25.36477710215457,0.0,22.580977610985258,2.4641212749300925,0.0,6.0493687819338176,5.062673737313497,4.523749977605198
2024-04-12,33.953743207648664,25.364337621059352,0.0,22.580586363203675,2.4658112237371568,0.0,6.049263967954694,5.06258601923934,4.52367159715712
2024-04-24,33.94903748203108,25.362554723582438,0.0,22.57745686896619,2.4654694814151776,0.0,6.060552408606814,5.061884384059494,4.523044651338803
2024-05-02,33.9484493580397,25.36211534950818,0.0,22.577065743177837,2.46715914338031,0.0,6.060447417227474,5.061796693336319,4.522966295330184
2024-05-08,33.95018173113479,25.36211534950818,0.0,22.577065743177837,2.465426770285214,0.0,6.060447417227474,5.061796693336319,4.522966295330184
2024-05-09,33.95076988513786,25.362554723582438,0.0,22.57745686896619,2.467201884521959,0.0,6.057087602393253,5.061884384059494,4.523044651338803
2024-05-10,33.951358059519684,25.362994112880422,0.0,22.576115575187025,2.4672446271445314,0.0,6.057192537384954,5.061972077821034,4.523123010062353
2024-05-13,33.951358059519684,25.362994112880422,0.0,22.56572097646999,2.4776392258615676,0.0,6.057192537384954,5.061972077821034,4.523123010062353
2024-05-17,33.94694724834074,25.359699064188458,0.0,22.562789337206272,2.4903089022363605,0.0,6.056405613559697,5.0613144486626025,4.522535385805865
2024-05-21,33.94106794923001,25.355306997500822,0.0,22.558881669564897,2.489877603633654,0.0,6.072675780267007,5.060437875540446,4.5217521242631555
2024-05-29,33.95930040878004,25.368927358825395,0.0,22.517281857220148,2.49121511584042,0.0,6.075937899646685,5.063156241061803,4.524181118625507
2024-05-30,33.95871195918141,25.368487763929675,0.0,22.516891675876256,2.4911719478564693,0.0,6.075832615286426,5.064801314633189,4.524102723236576
2024-06-11,33.96379003202764,25.378756281632654,0.0,22.526005940113894,2.4956473303360256,0.0,6.093893545442814,5.015972905658447,4.525933964788534
2024-06-12,33.96108192614187,25.376732704193422,0.0,22.52420982698248,2.4989150827521973,0.0,6.0986077629113815,5.014879607986239,4.52557308903241
2024-06-13,32.37782944716201,24.19367925937969,0.0,21.474139893309907,2.3824166299605007,4.661961248534714,5.814293032304323,4.781087864001251,4.314592625347604
2024-06-18,32.37836451985013,24.194079081641338,0.0,21.474494772742965,2.3808034117913537,4.662038291628083,5.814389118714544,4.781166875768847,4.314663927862739
2024-06-19,32.64164336563022,24.099292621456065,0.0,21.390362975996048,2.373122124010228,4.643773570519234,5.791609770063043,4.762435438123299,4.297760134201854
2024-06-24,32.64110605538896,24.098895925842807,0.0,21.390010871754157,2.374729148531576,4.643697129910236,5.7915144350577545,4.762357044235296,4.297689389279218
2024-06-28,32.64218069356127,24.099689330129674,0.0,21.390715091830216,2.376453473776935,4.643850013644874,5.79170510820703,4.7575754073963745,4.297830881453614
2024-07-04,32.643255402496216,24.10048278666053,0.0,21.391419358277666,2.373239322777109,4.6440029074465805,5.791895793911726,4.757732045485202,4.297972382944969
2024-07-05,32.63734537894066,24.096119422185584,0.0,21.387546466596504,2.392560433197866,4.643162116102803,5.790847177891316,4.75522476505868,4.297194240026587
2024-07-11,32.63680821018621,24.095722831031907,0.0,21.387194455072205,2.3941669261931655,4.643085695622473,5.790751867990048,4.755146500171187,4.2971235137328065
2024-07-12,32.63519681001094,24.094533135895563,0.0,21.386138490019746,2.3989860879050124,4.642856449274129,5.790465957109457,4.754911720965619,4.296911348819539
2024-07-15,32.62499496956948,24.08700112731002,0.0,21.37945313206697,2.429496397882688,4.641405081262965,5.7886558436261515,4.753425324208985,4.2955681240727435
2024-07-16,32.625531749523184,24.087397431412512,0.0,21.379804888806653,2.427891067661004,4.641481446430438,5.7887510845424694,4.753503532448645,4.295638799175098
2024-07-17,32.57087102552671,24.047041473603148,0.0,21.34398522391667,2.5667249102619487,4.6337051214887985,5.779052627280663,4.770177719891527,4.2884418980305306
2024-07-18,32.41433939300061,23.931474326002583,0.0,21.2414086348812,2.562562805387801,5.083850638150309,5.7512792053941695,4.747252827727942,4.26783216945539
2024-07-19,32.41910885061372,23.934995611783954,0.0,21.244534103424566,2.5482258256642414,5.084598677770554,5.752125450695014,4.747951340224712,4.268460139823235
2024-07-22,32.427379236201,23.941101629184107,0.0,21.223788801940184,2.5390640394910355,5.092437041301683,5.7575176099172785,4.749162582289207,4.269549059675503
2024-07-24,32.4252582222668,23.939535686719697,0.0,21.222400593801083,2.5454387761512707,5.092103954565165,5.75714102151067,4.748851948489928,4.2692697964953865
2024-07-25,32.448289290965235,23.931376527298518,0.0,21.21516749822183,2.544571230471051,5.090368445217857,5.755178851817013,4.747233427536876,4.267814728471618
2024-07-26,32.44842189514862,23.931474326002583,0.0,21.215254196782006,2.544581629194604,5.089980584579807,5.755202371109049,4.747252827727942,4.26783216945539
2024-07-30,32.449747996594425,23.932452357008415,0.0,21.21612122135886,2.5446856211048523,5.086101803837425,5.755437574602453,4.747446838359915,4.268006587133655
2024-08-02,32.44985408939255,23.932530602942315,0.0,21.216190586386478,2.5446939408248683,5.0861184325881945,5.75545639171243,4.747135414989371,4.268020541163786
2024-08-06,32.44879319262804,23.93174816662647,0.0,21.215496956520333,2.5446107460727108,5.0892214921454215,5.755268226149422,4.746980214889284,4.267881004968322
2024-08-07,32.44189905416126,23.9266635773589,0.0,21.21098946766577,2.5440701127516707,5.120826701111239,5.754045449825231,4.734531395081986,4.26697424204394
2024-08-08,32.4381880390139,23.92392661640563,0.0,21.208563151528313,2.543779097644676,5.123509205566668,5.753387246993539,4.742160498186876,4.266486144660394
2024-08-12,32.4381880390139,23.92392661640563,0.0,21.208563151528313,2.542144960813889,5.125143342397455,5.753387246993539,4.742160498186876,4.266486144660394
2024-08-13,32.444709387646576,23.928736264402623,0.0,21.212826904921155,2.5230424474248885,5.1261736973139485,5.754053563979496,4.743113858523882,4.267343875787432
2024-08-19,32.44417909877903,23.928345163890558,0.0,21.212480194281145,2.52463564848625,5.12608991315018,5.75395951750456,4.74303633523814,4.2672741286701354
2024-08-21,32.4404675620165,23.925607818233825,0.0,21.210053537104034,2.525981087851388,5.135309010678625,5.7451300199185855,4.750665001516749,4.266785962680294
2024-08-22,32.40816007735765,23.901780288434395,0.0,21.188930429739646,2.5202002132664227,5.130194752791812,5.739408440856053,4.8487891300408945,4.262536667513127
2024-08-23,32.41398126057498,23.906073547969868,0.0,21.192736404713735,2.5206528939231077,5.131116243043813,5.72247726758581,4.849660073958747,4.26330230822994
2024-09-04,32.412922708086725,23.90529284061291,0.0,21.192044307569798,2.523836304334898,5.130948674739786,5.722290387038743,4.849501697247869,4.263163080369274
2024-09-05,32.390709065971876,23.888909757094197,0.0,21.177520702519736,2.520474891311914,5.189438576272477,5.718368713208842,4.854336899142137,4.260241394478821
2024-09-10,32.35059025178029,23.859321188043968,0.0,21.15129043332827,2.5189827797829354,5.30524028274667,5.711285997871646,4.848324365125564,4.2549647013206595
2024-09-12,32.35111748568093,23.859710035446096,0.0,21.151635146586116,2.5173940824346697,5.305326744925764,5.71137907758274,4.848403380715286,4.2550340466284
2024-09-13,32.34321078117562,23.853878654909828,0.0,21.146465627202986,2.5412191067089784,5.304030108081773,5.709983200401551,4.847218417232315,4.253994104286947
2024-09-23,32.3374149870866,23.849604120453623,0.0,21.142676252013395,2.5391346686392193,5.3226283661148575,5.708959990705234,4.846349812069987,4.25323180291708
2024-09-24,32.33899545219105,23.85076975064028,0.0,21.14370958328135,2.5392587668004634,5.318001085854267,5.709239011525284,4.846586673512529,4.253439676194778
2024-09-26,32.33952230822374,23.8511583193559,0.0,21.144054049483582,2.537670969197254,5.318087724938591,5.709332024526252,4.846665632471866,4.2535089718028125
2024-09-27,32.33873203061207,23.850575471030172,0.0,21.14353735438908,2.5359798298494622,5.322845146993319,5.708377942890839,4.846547194997617,4.253405029237445
2024-09-30,18.095322820746908,13.345726177524167,0.0,11.830987487017747,1.4190220459042624,3.391377456318137,3.1941555890831212,2.71191325548726,2.380017157709918
2024-10-02,32.10182240368839,23.67584904912197,0.0,20.9886423652555,2.5157843575704124,6.018055687221917,5.666559058727122,4.811041978319733,4.222245100094952
2024-10-03,32.10182240368839,23.67584904912197,0.0,20.9886423652555,2.5157843575704124,6.030993221281998,5.666559058727122,4.798104444259653,4.222245100094952
2024-10-07,32.09748810295645,23.672652400390557,0.0,20.985808535860333,2.5154446832103314,6.044731693661929,5.665793975338181,4.796405584534594,4.221675024047628
2024-10-08,32.09852615222137,23.67341798613808,0.0,20.986487227696106,2.5171430596868762,6.044927183392189,5.665977210027836,4.791709625649494,4.221811555188052
2024-10-09,32.10215985345242,23.67609792625968,0.0,20.988862994861027,2.5061075505924353,6.0456114970346215,5.666618624785187,4.792252069283293,4.222289483731332
2024-10-10,32.10371740584024,23.67724665777892,0.0,20.989881345458762,2.5013772817981956,6.045904821741309,5.666893561281989,4.79248458272437,4.222494343376212
2024-10-15,32.09022363759437,23.66729468632772,0.0,20.981058921849574,2.500325908061336,6.08539541312856,5.664511664275381,4.790470215495065,4.220719553267991
2024-10-16,32.074149731706484,23.65543980268137,0.0,20.97054956640392,2.5006892992957575,6.130821185873998,5.661674325763171,4.78807068197133,4.218605406303964
2024-10-18,32.07518627194599,23.656204275487156,0.0,20.971227271616744,2.4975384142462635,6.131019315611295,5.661857294082227,4.788225418042994,4.218741738967332
2024-10-22,32.06914936635224,23.651751915625344,0.0,20.967280254188683,2.4986838956224298,6.1621763056106,5.64568631664704,4.787324220944239,4.217947725009421
2024-10-23,37.30326903651843,23.652516150082977,0.0,15.734874295005543,2.458374683217585,6.1995341714000185,5.645868739836475,4.787478908772125,4.218084015166846
2024-10-24,37.30326903651843,23.652516150082977,0.0,15.734874295005543,2.416369135447955,6.241539719169649,5.645868739836475,4.787478908772125,4.218084015166846
2024-10-25,37.30326903651843,23.652516150082977,0.0,15.734874295005543,2.3759791856694648,6.2819296689481385,5.645868739836475,4.787478908772125,4.218084015166846
2024-10-28,37.30206373373375,23.651751915625344,0.0,15.734365886807172,2.3775179613957578,6.283342239837272,5.64568631664704,4.787324220944239,4.217947725009421
2024-11-01,37.30085850883545,23.65098773055234,0.0,15.733857511462007,2.3806721312783696,6.283139225854825,5.645503905245743,4.787169543112242,4.217811443659031
2024-11-04,37.30146111154928,23.651369816916063,0.0,15.734111695028139,2.383941630885867,6.283240731206183,5.6455951094729455,4.782400321708129,4.2178795832334
2024-11-06,37.30206373373375,23.651751915625344,0.0,15.734365886807172,2.3823645987648248,6.283342239837272,5.64568631664704,4.782477583575172,4.217947725009421
2024-11-11,37.302817038846385,23.6522295563738,0.0,15.734683638080968,2.382412709975111,6.283469130238497,5.645800329758941,4.780554691400612,4.218032905325683
2024-11-18,37.30040656957711,23.650701173880964,0.0,15.733666879176889,2.382258760941767,6.283063098993534,5.651897400081963,4.78024577692475,4.217760340423024
2024-11-22,37.29679144972415,23.648408970465148,0.0,15.732141987179032,2.382027874693235,6.292146055194493,5.651349623572883,4.779782480060199,4.217351559110862
2024-11-25,37.290767806935364,23.64458961864897,0.0,15.72960115725909,2.381643163717509,6.3072804036659464,5.650436898641764,4.779010518152783,4.216670432978577
2024-12-02,37.287154555109886,23.642298599674927,0.0,15.728077053213024,2.391101797228754,6.306669266009829,5.649889405183209,4.778547460685903,4.216261862894466
2024-12-03,37.28534819176126,23.64115325666934,0.0,15.727315111942033,2.3958304266540167,6.306363741591299,5.649615698238629,4.778315965601452,4.216057607541968
2024-12-04,37.27511543776073,23.634665075190657,0.0,15.722998838809715,2.4016304191301545,6.306247374213103,5.667437736966572,4.777004583673052,4.214900534256018
2024-12-05,37.27511543776073,23.634665075190657,0.0,15.722998838809715,2.4032447977939064,6.304632995549351,5.667437736966572,4.777004583673052,4.214900534256018
2024-12-17,37.27451368596476,23.640337350617497,0.0,15.72274501416885,2.4048203535509685,6.295248689081114,5.670574949741975,4.776927465975259,4.214832490899571
2024-12-27,37.27616855015627,23.63533281178819,0.0,15.723443051651923,2.406541543834541,6.295528177144188,5.670826704372729,4.777139545635787,4.215019615416369
2025-01-03,37.27556676435821,23.6349512433982,0.0,15.723189212668649,2.408117090881546,6.295426542249947,5.670735154647886,4.777062423580443,4.214951568215121
2025-01-08,37.27580747634577,23.635103869275778,0.0,15.723290747278437,2.408132641621657,6.295467195813852,5.670771774183106,4.7764475086494365,4.214978786831966
2025-01-15,37.27400221221387,23.63395922323972,0.0,15.72252926966754,2.4080160159661155,6.295162306882088,5.67049713919658,4.781059177060183,4.214774655773897
2025-01-17,37.27358100907621,23.63369215511745,0.0,15.722351602170967,2.404275886860348,6.295091170380548,5.675275998151031,4.78100515020481,4.2147270280386335
2025-02-05,37.27418273075844,23.634073682854144,0.0,15.72260541410957,2.4043147000060667,6.293578456177965,5.675367616303306,4.781082331800563,4.214795067989955
2025-02-10,37.27418273075844,23.634073682854144,0.0,15.72260541410957,2.4043147000060667,6.301650147519846,5.675367616303306,4.773010640458681,4.214795067989955
2025-02-11,37.27707126528691,23.635905187474233,0.0,15.72382382549485,2.4061154839210266,6.294066172268472,5.674515853917284,4.773380521299244,4.215121690337983
2025-02-18,37.277673099664405,23.6362867866665,0.0,15.724077684969389,2.4061543304013235,6.292553299866259,5.674607468376268,4.773457587023483,4.215189743032372
2025-02-20,37.2638358237326,23.627513121491745,0.0,15.718240990143553,2.4262417504794787,6.306356438677678,5.672501083969316,4.771685704706584,4.213625086799047
2025-02-21,37.26323443606408,23.627131805539832,0.0,15.717987319095114,2.4455689634309046,6.288502157558776,5.672409537510769,4.771608696184047,4.213557084616476
2025-02-26,37.25241277637504,23.620270222435277,0.0,15.713422639932448,2.654600146889972,6.281835720013038,5.494902106103788,4.770222967696952,4.212333420553489
2025-02-27,37.223585722349675,23.60199213639872,0.0,15.701263113888217,2.6525459362725416,6.276974643798557,5.568033035340872,4.766531623567692,4.209073788383727
2025-03-03,37.223585722349675,23.60199213639872,0.0,15.701263113888217,2.636424467063726,6.293096113007373,5.568033035340872,4.766531623567692,4.209073788383727
2025-03-05,37.2145864152145,23.596286034417528,0.0,15.69746712039565,2.6760810047229966,6.27545709997243,5.566686887772027,4.765379249845021,4.208056187659852
2025-03-06,37.20858929418443,23.59248349899151,0.0,15.69493747760623,2.6756497549573126,6.290560785956948,5.565789817611688,4.764611310204456,4.207378060487428
2025-03-10,37.15649578444767,23.559453080688034,0.0,15.672963938866468,2.8151262113442947,6.281753749845956,5.554779007241682,4.757940664249093,4.201487563316805
2025-03-11,37.166214813025825,23.565615529351255,0.0,15.67344177777789,2.745037427543471,6.283396868846462,5.594863864107424,4.768843172479361,4.202586546868309
2025-03-12,37.171599847742534,23.56902996524107,0.0,15.675712711972514,2.7486549484740093,6.268208319694836,5.594064611800444,4.769534132970535,4.20319546210406
2025-03-13,37.148275960377404,23.554241217851494,0.0,15.66587674690349,2.8096767884642153,6.2803640894491295,5.574465677940169,4.766541416021112,4.200558102992984
2025-03-14,37.15544942300348,23.558789624599687,0.0,15.668901882752825,2.790908995527658,6.281576849823847,5.575542126851114,4.767461851918055,4.201369245523329
2025-03-17,40.378248234156,23.586743992421617,0.0,12.40341705141743,2.8103316837440078,6.272919383863034,5.580144066977131,4.761841084882279,4.206354502538506
