date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BNP PARIBAS,CHINA CONSTRUCTION BANK (ASIA),STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,BOCI SECURITIES LTD,ICBC (ASIA) SECURITIES LTD
2024-04-30,47.09512341962673,12.27423239012643,8.180313064419025,6.592414208308248,6.93859121011439,4.7561709813365445,3.4090909090909087,0.9933774834437087,4.605659241420831,5.155027092113185
2024-05-02,46.82978562230134,12.324823876979018,8.23422467994849,6.6358609196273015,6.984319369744717,4.779940913567153,3.4391333989849255,0.9999242481630181,4.582986137413832,5.189000833270207
2024-05-03,47.06871512650004,12.26782847970649,8.140334785599633,6.60398991057097,7.016739279981656,4.7771917755866395,3.462508598945196,1.008942903003898,4.5478865703584805,5.105862569747
2024-05-06,47.17268709038257,12.231367169638775,8.093278463648835,6.584362139917696,7.079713458314281,4.778235025148605,3.44459686023472,1.0059442158207592,4.534369760707209,5.075445816186557
2024-05-07,47.49904251244734,12.29414017617771,7.95863653772501,6.426656453466105,7.085407889697434,4.802757564151666,3.339716583684412,1.011106855610877,4.404442742244351,5.178092684795097
2024-05-08,47.37649585762504,12.312058913777232,8.000920527769255,6.436023320036821,7.095734888002454,4.809757594354096,3.3599263577784595,1.0125805461798099,4.410862227677201,5.185639766799632
2024-05-09,47.360355528312006,12.282583710060532,7.991724772048118,6.4286261589150255,7.087579495824074,4.819554057160371,3.356064669373994,1.0114167496743545,4.482415140602253,5.17967971802927
2024-05-10,47.38814531548757,12.267686424474187,7.977055449330783,6.416826003824092,7.105162523900574,4.826003824091778,3.349904397705545,1.0248565965583174,4.474187380497132,5.1701720841300185
2024-05-13,47.16390564165203,12.489503015497366,7.962439880906939,6.443239941980304,7.115046950148867,4.832429956485227,3.343766699748072,1.0229788533475839,4.465989770211467,5.160699290022139
2024-05-14,47.77324760859338,12.513721185510429,8.279755370864041,7.236945272071507,7.229104594636977,4.908264074015995,3.206837070722911,1.050650776227066,4.226125137211855,3.575348910145837
2024-05-16,47.97190656565656,12.57891414141414,8.301767676767676,7.283775252525253,6.865530303030303,4.940025252525253,3.227588383838384,1.057449494949495,4.17455808080808,3.5984848484848486
2024-05-17,47.74717401687629,12.609457092819614,8.255054927559307,7.347556121636682,6.89380671867537,4.983282916733004,3.2558509791434487,1.0667091227511543,4.211112880114632,3.629995223690495
2024-05-20,47.31217616580311,12.686204663212436,8.314443005181348,7.602007772020726,6.849093264248704,5.06800518134715,3.303108808290155,1.0848445595854923,4.2017487046632125,3.5783678756476687
2024-05-21,47.323531800828526,12.809682397855576,8.334010234749412,7.627325156364227,6.871903176021445,4.841198927788157,3.314109333116725,1.088457477053042,4.199496385346438,3.5902851108764517
2024-05-22,47.682986736531845,12.141804486654658,8.514819060094974,7.687899132143442,6.959227116423776,4.879646307515966,3.348616341902735,1.09710168658916,4.23284755198952,3.4550515801539214
2024-05-23,47.5863197512682,12.133856979217803,8.443789887088856,7.682866961217477,6.9546719031255115,4.909180166912126,3.51006381934217,1.0963835706103746,4.230076910489282,3.4527900507281952
2024-05-24,47.7923773769689,12.086835876928099,8.422427160695339,7.606300497837265,6.937076634293643,4.896759977148454,3.501183383661144,1.0936097282298214,4.219374846976251,3.444054517261079
2024-05-27,47.70399735711926,12.190287413280476,8.349851337958375,7.367030062768418,7.02015196564255,4.872811364387182,3.799141063759498,1.1067063098777667,4.269904195573175,3.3201189296333005
2024-05-28,46.752702589457805,12.43610156708288,8.522584429732674,7.4750691360093855,7.123103997318362,4.9442721863739205,3.8380960362021286,1.122936394871365,4.332523254839521,3.4526104081119584
2024-05-29,46.611514999582184,12.417481407203141,8.49837051892705,7.453831369599732,7.269992479318124,4.930224784824936,3.827191443135289,1.1197459680788837,4.428845993147823,3.442801036182836
2024-05-30,47.80143009780554,12.21336401742418,8.358675104791649,7.018985781211473,7.150489027697872,4.849182214185912,3.764280430673132,1.10133968932358,4.356045039861922,3.386208597024739
2024-05-31,47.83885173707388,12.281846354591421,8.326537269613441,6.842276953188713,7.095090523568749,4.844234219540042,3.898222149730876,1.1906703637253304,4.322296525852226,3.359973903115315
2024-06-03,47.80416395575797,12.288549121665582,8.392973324658426,6.847755367599219,7.083604424202992,4.847104749512036,3.8874430709173713,1.1873780091086532,4.310344827586207,3.3506831489915423
2024-06-04,46.58681452475362,12.69188370983399,8.489774428667797,7.091265075108179,7.198209908027444,4.894782737458661,3.932279241185278,1.2010727389394362,4.524589085045822,3.389328550979779
2024-06-05,47.7399490601928,12.435116226585421,8.22935809394848,6.947802817809588,7.052584066802075,4.795757165425412,3.8527259244930203,1.1767740271464036,4.449173034142567,3.3207595834542345
2024-06-06,47.580501546082985,12.472275737020189,8.288947530314559,6.977610128057764,7.08284090725121,4.816331816930823,3.934012206770386,1.1818225970956304,4.330651297576455,3.3350062328999988
2024-06-07,47.63751535130243,12.449098312972659,8.297782948742809,6.964643526598151,7.069678753797428,4.8073815525822505,3.926701570680628,1.179626397776485,4.338762846616249,3.328808738930903
2024-06-11,46.5152305785663,12.399712999804319,8.37355684560694,7.647902941752006,7.134237818798512,5.022503424434153,3.9625595199269457,1.2067053682082056,4.378383667079773,3.359206835822843
2024-06-12,47.03339054960002,12.313372413123036,8.315250833954076,7.416523625999935,7.0926579654759205,4.987531172069826,3.934967775366778,1.1983029439388542,4.3721864170741975,3.3358163033973507
2024-06-13,47.86644280419425,12.804511040010135,8.149333164380524,6.644597205942915,6.937624734691291,4.878512370513511,3.848956188424621,1.1721101149935058,4.435011245921373,3.262901130927868
2024-06-14,47.75210347858847,12.721336179831722,8.154903930679392,6.5851437900288845,6.875549416049227,4.8662564360165765,3.8145171417807355,1.1616225040813764,4.834861233203566,3.2337058897400475
2024-06-17,47.86246078446675,12.648862944637813,8.139661926984969,6.547628338197881,6.83637952832103,4.838533456117624,3.824002247576831,1.155004760492594,4.88535797343489,3.2621080397696236
2024-06-18,47.142700963625856,12.656764903403145,8.175982757812866,6.88750409970482,6.840650330319074,4.849365131424823,3.982570397788502,1.1557263115150949,4.997735401146356,3.3109997032594602
2024-06-19,47.579453067257944,12.501539788125154,8.060790835181079,6.7827666913032765,6.744271988174427,4.811837891106184,3.926459719142646,1.1394432126139444,5.08130081300813,3.3721359940872135
2024-06-20,48.35878266922926,12.286808214410025,7.899635285037607,6.613296206056388,6.635996307450173,4.789721394088894,3.8665839374082536,1.1198716687601205,5.115089514066496,3.314214803492789
2024-06-21,48.441652573085285,12.229705242812274,7.95784005798502,6.5988161391640485,6.621466537811066,4.779234114520416,3.873218168639768,1.1929209954095192,5.10388982846098,3.201256342111621
2024-06-24,48.39287313098756,12.085534365953384,7.864028411973617,6.356880651804101,6.603097860148625,5.319783925746859,3.917091950935626,1.1788581490434835,5.043722207299967,3.2381293461067835
2024-06-25,48.597267823639775,12.032422607879925,8.156953564727955,6.1488625703564725,6.485987335834897,5.2620778611632275,3.847619606003752,1.1579502814258913,5.13015947467167,3.1806988742964353
2024-06-26,49.099741959664975,11.848231919156973,8.022315443497815,6.047369862618749,6.559125834306391,5.182430192160763,3.784111058253687,1.138837232769681,5.117559716876414,3.2002767806945465
2024-06-27,49.338592319412214,11.70314257642854,7.952555212234262,5.973315866664768,6.478805052044027,5.190163607626479,3.7377721454100157,1.1248914266186334,5.339674493442879,3.161087300118185
2024-06-28,48.54444428735031,11.733518076036702,8.023582971624087,6.129027697267033,6.433004849495963,5.153473115695118,4.142572353631467,1.1169393035388597,5.443311795727354,3.280125549633107
2024-07-02,48.48975489922394,11.61855842778181,8.263078555077886,6.008877226285523,6.406677460778293,5.101613533582714,4.1106024230919544,1.1026743342080287,5.63899279772207,3.259170342247781
2024-07-03,47.15358919787453,12.056547660995927,8.344021762110811,6.229827058873275,6.490577738939238,5.151587760222132,4.164963565377947,1.1698544024581037,5.778798855515934,3.4602319976321017
2024-07-04,47.45035565058204,12.079542754929498,8.26590645481351,6.176721306893612,6.4352492348970785,5.14260959487975,4.12945960675806,1.1598820553669,5.729537863860591,3.4307354770189633
2024-07-05,47.573613393876926,12.067860824024292,8.190099451207622,6.156503328968994,6.4141850293896425,5.125776527286403,4.1159428364487285,1.1560854667520963,5.71078363094409,3.489149511101206
2024-07-08,47.35461710680797,12.25384212230808,7.9873563523881,6.142937960600115,6.475664789216057,5.174906932533135,4.15539401783571,1.1671665092398105,5.765521310702678,3.5225928983683437
2024-07-09,48.476473058841066,11.873890717934128,7.993605115907274,6.062946253166958,6.354238642983918,4.98584183500657,4.003576799577288,1.1245241095259384,5.554878131393191,3.570025335663672
2024-07-10,48.41180264430829,11.88998172632484,8.028324196495754,5.945662689455014,6.342040202085348,4.9513597764162105,3.9704933892292806,1.1152316457056863,5.80457916801032,3.540524561969257
2024-07-11,48.15886585074468,11.759630445748268,7.9778055061459625,5.8738418244086334,7.0751586269148055,4.8981867417102505,3.922531659011867,1.1017601614145007,5.734462526880293,3.497756657020734
2024-07-12,48.30376677122598,11.926351582887419,7.9210269657590215,5.83203732503888,7.024804280781296,4.863326040540897,3.8946147560429134,1.0939188654875187,5.693649998682025,3.44650341355405
2024-07-15,48.29740129671604,11.937957935796742,7.91998313214907,5.831268778662169,7.0238785514733015,4.862685151019978,3.8941015233777874,1.0937747087660112,5.692899688998999,3.446049233039903
2024-07-16,47.30898087106885,12.237922835837026,8.463471306603264,6.11963687452718,6.3763103858208146,5.0118880363125475,3.991948557224684,1.1212579703879824,5.835945098886848,3.532638063330812
2024-07-17,47.1488720590807,12.233148145657058,8.454512436271674,6.093705860988176,6.349291758027414,5.300044391234749,3.975033293426062,1.1165068133819396,5.811216185313228,3.517669056619002
2024-07-18,47.09139503062699,11.52700162406169,8.037187176306603,8.145884218468268,6.291640558063402,5.038427601375977,3.7980025320016884,1.0613946469903708,5.652246192406553,3.3568204196984612
2024-07-19,47.09811735254298,11.570490714486423,8.027435052494445,8.136000204357934,6.284006437274887,5.032314098142898,3.7933941298183766,1.0601067770199504,5.645387896901423,3.352747336960687
2024-07-22,46.375481047362726,12.902130442437809,7.904268430716603,8.011167844656288,6.1875896068616845,4.980255049425258,3.7351912870689437,1.0438413361169103,5.558769524863546,3.3013054304902285
2024-07-23,45.211729659749366,13.227918902952526,7.987782651868425,8.00663658417024,6.950816375268669,4.9774381276788295,3.7393632398597267,1.0432509207003609,5.5556253849344515,3.2994381528174057
2024-07-24,45.84953550306955,13.158454094199728,7.945835781892748,7.745783268107878,6.914315007689519,4.8200152540041765,3.719726428187399,1.0377724152590055,5.526450693306993,3.2821115542829995
2024-07-25,45.31554072838477,13.248414082442439,8.030682134101651,7.828493441504284,6.98814668789648,4.884120605555134,3.7594460029822834,1.0488538428488388,5.585462633002249,3.3108398412818763
2024-07-26,45.21205654841291,13.27846155800277,7.932274003226257,7.868765004001068,7.024095314306038,4.909245640107203,3.7787854538988177,1.0542493871381575,5.614195531506814,3.327871559399967
2024-07-29,45.76148257449762,13.285147994848003,7.871800322625017,7.74675186634821,6.915179632107442,4.845627680726281,3.7201915742350162,1.0379021870975003,5.527141767434881,3.288774400080031
2024-07-30,45.59513119824404,13.561308989324553,7.850693405168113,7.725980245435498,6.896637733213609,4.832634939638831,3.710216502045296,1.0351192257807043,5.512321660181582,3.2799561009677745
2024-07-31,44.473461863430366,13.901477328007783,8.058734669841513,8.436387843408353,6.285685024451443,4.960698466344062,3.7957344394090686,1.0625496069846634,5.658396702255677,3.3668740558670662
2024-08-01,44.81191301290744,14.362663854150973,7.903922454924414,8.274320727236201,6.164933956104666,4.8654010346039875,3.722816533574406,1.0421375119280798,5.549696147857968,3.3021947667118674
2024-08-02,45.00821340132886,14.084144457792924,7.716919606737441,8.820212322553756,6.019074705175669,4.774805697893937,3.6960305979846524,1.2013631794444308,5.418393115453454,3.2608429156348837
2024-08-05,44.58141853283731,14.01633963089941,7.653123252364627,8.540618085442652,6.546794076883799,4.7718044107277455,3.969411821917475,1.2826123957497508,5.403992511002505,3.233885282174727
2024-08-06,43.28365550145099,14.219664551669863,7.7406423687964185,9.007181151935468,6.867591362943289,4.801780532192219,4.00865673110029,1.334169494860066,5.465791156362205,3.270867148689194
2024-08-07,44.84552806450451,13.877840397024718,7.612444273543302,8.17121090135666,6.741248993619246,4.758528701378291,3.953424097862267,1.4239536644275947,5.47951789855682,3.1363030077266005
2024-08-08,45.1120138454882,13.724099802894091,7.601797990481226,8.172684005576656,6.74246430460074,4.7714052209028415,3.9541368203451754,1.3040238450074515,5.48050574491611,3.13686841978751
2024-08-09,43.57557572209211,13.940524980483998,7.8490925058548005,8.93467017954723,6.842798594847775,4.775322014051523,4.012978142076503,1.323428961748634,5.562060889929742,3.183548009367682
2024-08-12,44.62187980774964,13.74971675273408,7.680473231642596,8.694200288614057,6.69059857601164,4.746627866760486,3.923720020513065,1.2939927727223939,5.474126107645887,3.124664575606149
2024-08-13,43.567684855523126,14.099598123557906,7.872499732591722,8.532310560334947,6.857876319850862,4.8102929266690095,4.021820515563162,1.4485888483107436,5.5865409593081,3.20278715829042
2024-08-14,43.49088464065771,14.10045997035407,7.8974311954644785,8.532832103180061,6.858295511850732,4.81058695884717,4.022066351869681,1.4609025199040326,5.623557817203808,3.202982930668256
2024-08-15,43.49565562630751,14.090124757585476,7.891642616091743,8.526577794065998,6.853268587658619,4.819277108433735,4.0435506283689895,1.4598317223265687,5.61943591857926,3.2006352405821
2024-08-16,43.25260040999165,14.011388656897731,7.8475438463290565,8.454635183357375,7.337332017310759,4.792346822564726,4.020955128691823,1.4516741325639662,5.588034317819452,3.2434894844734643
2024-08-19,43.24734676525515,14.009686774061308,7.870883500599729,8.405022546801694,7.336440793768883,4.8039111488999895,4.02046672638659,1.4757906563624494,5.587355571413388,3.243095516450815
2024-08-20,43.42299779013945,14.032157281109503,7.900632477329879,8.436790368056085,7.364169778251924,4.785491122456755,3.8527775661053116,1.463080088394422,5.559704335898804,3.182199192257868
2024-08-21,44.24818636507007,13.828985115426788,7.774223103380947,8.314633743372536,7.257543669925953,4.716201805374067,3.7969930458553,1.4899592964748645,5.437149852055453,3.1361240030640296
2024-08-22,43.377680245050975,14.031301909507917,7.948917234337616,8.436276078574803,7.382008259802801,4.785199408707844,3.8525427086666975,1.5117572654261722,5.492311678020085,3.1820052119050883
2024-08-23,43.416662858187465,14.02617186904925,7.921636732020169,8.433191657907164,7.379309294212636,4.789543439513733,3.8511341651051905,1.511204545800771,5.4903036119616715,3.180841826241945
2024-08-26,43.3830120170761,14.127584582896555,7.8999741731613575,8.410130197651275,7.407745013141303,4.764292116737311,3.840602828798444,1.507071996110782,5.487443598742081,3.1721434756847913
2024-08-27,43.384620058020325,14.124151338872096,7.898054344689317,8.408086392563678,7.405944804750983,4.763134312489558,3.839669496802807,1.506705751909962,5.498260909187564,3.1713725907137107
2024-08-28,43.4594757912229,14.11466122818944,7.91600574061485,8.362867286048795,7.366115265503437,4.755646196842662,3.8190195634111337,1.5409018808067074,5.510990256061636,3.1543167912984367
2024-08-29,43.452461633458334,14.071296254461663,7.891685115739695,8.403439810840526,7.343484088615792,4.741035256555069,3.807286254311059,1.5662886489254357,5.506107019684031,3.2169159174083943
2024-08-30,42.97829993910318,13.936756427584774,7.788851426619335,8.287611210955486,7.242265361593417,4.675687317123888,3.7548086206128297,1.5446997489862908,6.618444309118185,3.1725756383026127
2024-09-02,42.92900066770532,13.976110987461979,7.840344239186884,8.27924920246309,7.234958082943839,4.670969656502709,3.7332146301654427,1.5550114993693895,6.611766451517174,3.169374582684176
2024-09-03,43.363332161901994,14.343209008816293,7.609210506211133,8.947392546640794,7.511421455528901,4.7855516677617,3.807661160939386,1.5646248109157028,4.877228902776292,3.1903677785078
2024-09-04,43.3740078911689,14.300382371311487,7.854607498133845,8.823179927791234,7.48899349511753,4.789543439513733,3.7962920646527425,1.523391679234648,4.862666240116996,3.186935392958884
2024-09-05,43.365213556951055,14.27341980020375,7.888454696124196,8.76396977207414,7.474873416759165,4.792677178524183,3.7891343683002114,1.5205194094302614,4.853497954901394,3.278239846731643
2024-09-09,43.40651827091089,14.26300995213857,7.882701511813417,8.75757805971283,7.4694218643166455,4.789181797462585,3.7863708880954188,1.5194104687381296,4.8499582162121095,3.275848970599408
2024-09-10,43.52928689481585,14.227532562053646,7.866446301041682,8.739518733605252,7.4540188928143625,4.779305848281299,3.7785628724355957,1.516277236129854,4.839956937726494,3.269093721095965
2024-09-11,44.27860098142981,14.064755123640913,7.619311074761859,8.533387857211585,7.390791879149427,4.792889444818628,3.746512075435389,1.5034157606081016,4.798903107861061,3.271432695083229
2024-09-12,44.220524615952996,14.174879929447378,7.633269375156419,8.455588792620578,7.323409884517751,4.8743281412005866,3.712355051305581,1.6088858167776998,4.755151414031868,3.241606978989143
2024-09-13,43.87243093338347,14.129425727681877,7.508901397196206,7.9906931926344615,7.221001421873348,4.80616693498161,3.6780690724920384,1.6451427161306245,5.95189132657258,3.196277277053784
2024-09-16,43.976348854397635,14.106218984267766,7.496568472178228,7.97756895317871,7.209141355482819,4.798273090956018,3.6720280622719645,1.5837820715869497,5.959713276786448,3.220356878893464
2024-09-17,44.043944177748564,14.136316153945469,7.50008802920222,7.9813143346752895,7.2125259686146554,4.683153558140353,3.6737520393431846,1.5845256399723,5.962511297080952,3.22186880127701
2024-09-19,44.033607528837464,14.191670871519262,7.463124420610427,7.9794412044262435,7.210833264882245,4.682054471420693,3.6728898485079617,1.5841537685257983,5.961111958600782,3.2211126626691233
2024-09-20,44.320176972476084,14.281920663504524,6.86408518578672,8.061447195742607,7.2849401496821065,4.73017269279603,3.7106367239227,1.6004343697430177,5.963099910968428,3.1830861353777795
2024-09-23,44.18440277012429,14.250753123115716,7.127087534558704,8.023873383278012,7.262785393246494,4.7258254264747706,3.7287411604644873,1.592974862856664,5.9353063408659406,3.1682500050149205
2024-09-24,44.07109211434268,14.197145547456067,7.31187497869329,8.228798207532643,7.235464709623344,4.696292691298987,3.4854838121906115,1.5869825114527238,5.912979283412741,3.2738861439969154
2024-09-25,44.14894055496478,14.198671410116454,7.28946231088909,8.243333792604787,7.248245641926067,4.657483592821705,3.473976384026303,1.5367929427641782,5.923424139543155,3.279669230343476
2024-09-26,44.50845358725468,14.28023455286141,7.351974910941657,8.287250302188664,7.346055446440094,4.682296420736595,3.551678700937998,1.5449802349080293,5.149934116360098,3.2971417273707755
2024-09-27,45.42443126639601,14.006852533615819,7.762182507591044,7.889811816385514,7.025413315913867,4.472827140024435,3.585223310681065,1.5141477088798672,5.070364358471279,3.2487460420410943
2024-09-30,44.825881057397474,14.112466259303899,7.820710503950687,8.224020686889848,7.136836715488632,4.529933214171735,3.6122564211072676,1.5255646050307392,4.939088472225957,3.27324206443377
2024-10-02,44.38634076254474,14.113713466694499,7.860324139242027,8.455096440579332,7.119774313067148,4.501609966984306,3.7435668378289177,1.5219173593042796,5.008915753419066,3.288740960335685
2024-10-03,46.87718261799326,11.545552540742102,8.059816384358005,8.316332438209766,7.557944941595905,4.624386865450775,3.8357317411103335,1.7386260695687026,3.9134023215378013,3.531024079433344
2024-10-04,46.50299287879185,11.719471936535347,8.03260700144276,8.39705888158119,7.5780439842352765,4.617403280054959,3.797993630615154,1.7943276995032225,4.013312954555541,3.546787752684703
2024-10-07,45.148986195074194,12.073820381888966,8.11626273397948,8.929102200611206,7.721974933001404,4.622266220696834,3.894350280429616,1.8258558168369383,3.973207840625231,3.694173396856131
2024-10-08,44.999155088132206,12.117008744533907,8.120879535018862,8.80775033401372,7.737933868322614,4.631819016230818,3.9084772013601254,1.896492825543327,4.078675275447347,3.701808111397071
2024-10-09,45.21299985181991,12.085833621461296,8.131834505723004,8.637815319412436,7.776443219917333,4.626110296589087,3.9394220494391443,2.048017579219127,3.8731626571702904,3.6683608992483774
2024-10-10,44.959478403689666,12.362197539671348,8.12920458221695,8.058103667503683,7.767774932424505,4.823012048049998,3.9105503092297282,2.494457091190478,3.8690747756469883,3.626146650376657
2024-10-14,44.55976688883041,12.380875262422732,8.168893662677087,9.270384426230484,7.805699410910831,4.787019318361792,3.9177347157737046,2.4351876880721055,3.090128142076828,3.584310484644028
2024-10-15,44.70792137708276,12.374622659414088,8.277918428783044,9.405911639338196,7.800460985161816,4.786510872302814,3.8733735113772143,2.4410011805135294,2.739412082776797,3.5928672632497425
2024-10-16,44.348535513072065,12.432368783725494,8.212469255807303,9.618261359581194,7.852009742019125,4.806126850509028,3.898970407475449,2.4571323523227413,2.7575152804795553,3.6166104550080442
