date,GF SECURITIES (HONG KONG) BROKERAGE LTD,DBS BANK LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),BNP PARIBAS
2024-04-26,62.953540402415385,0.0,18.512005866375343,0.0,8.423561278929686,3.5243147789259446,2.7592167191697285,3.7768532583075802,0.050507695876327224
2024-04-29,63.33433884128243,0.0,18.41755393432916,0.0,8.384819064430715,3.340520853117633,2.7465263424462147,3.7594824985755304,0.016758465818315884
2024-04-30,63.38285603671952,0.0,18.410012247283447,0.0,8.38138561819001,3.301927178918293,2.745401684839054,3.7579430519932546,0.020474182056426846
2024-05-02,63.409827043148105,0.0,18.38898371580188,0.0,8.372658611957116,3.3077858473621387,2.7425430718713626,3.754030143802225,0.024171566057171332
2024-05-03,63.39514957399928,0.0,18.373951718679752,0.0,8.365814417514148,3.3143710683644767,2.740301191613006,3.7862602227168183,0.024151807112521413
2024-05-06,63.377487871741344,0.0,18.368832789759516,0.0,8.367198353677109,3.313447694330736,2.7395377517588764,3.7852053817522644,0.04829015698015646
2024-05-07,63.56165200092391,0.0,18.42220947300187,0.0,8.391511999582752,3.0455321019573365,2.747498379441634,3.796204540543763,0.03539150454873969
2024-05-10,63.556916474821755,0.0,18.420836965348713,0.0,8.39088680777512,3.04530520104602,2.7472936829008443,3.795921712374183,0.04283915573336909
2024-05-13,63.57112517046344,0.0,18.376517404037468,0.0,8.392762662732036,3.0459860052312715,2.7479078640465597,3.7967703233402634,0.06893057014896456
2024-05-21,63.49778187989401,0.0,18.373924435049275,0.0,8.383079763003543,2.8601095662012086,3.0238633995295796,3.7923899127638667,0.06885104355851966
2024-05-22,63.46471454715886,0.0,18.36435596423098,0.0,8.378714160305911,2.8586201252808405,3.109702569596334,3.7904149741850053,0.0334776592420658
2024-05-23,63.431681637023374,0.0,18.354797454047944,0.0,8.374353102135506,2.857132234846232,3.1601332460888707,3.7884420914877164,0.03346023437035275
2024-05-28,63.43639851871682,0.0,18.356162346257378,0.0,8.374975832478174,2.8573446957866717,3.1603682386710097,3.7887238061244224,0.026026561965525958
2024-05-29,63.411642712990734,0.0,18.34899892589413,0.0,8.37170753100598,2.8952542360282614,3.1591349173607473,3.7872452715183544,0.02601640520179439
2024-06-12,63.37395671214355,0.0,18.341808402762044,0.0,8.366732164281391,2.8935335653608005,3.212973727903841,3.784994484085565,0.026000943462805647
2024-06-13,63.377487871741344,0.0,18.34283039753943,0.0,8.367198353677109,2.893694791349376,3.213152752910411,3.7852053817522644,0.020430451030066195
2024-06-14,63.343369803713365,0.0,18.332955882844317,0.0,8.362694031208349,2.8921370256653955,3.2652561156260793,3.783167688258072,0.0204194526844155
2024-06-18,63.39986102388977,0.0,18.34930567683967,0.0,8.366436154597917,2.8947163066541317,3.1808435924209713,3.7865416129403853,0.02229563265715634
2024-06-19,63.23420405016752,0.0,18.30136092744685,0.0,8.344575562605627,2.887152726302369,3.433821567290302,3.776647789604768,0.02223737658255997
2024-06-21,63.223659587713676,0.0,18.298309129514827,0.0,8.343184083657883,2.886671286328888,3.4332489689136256,3.7760180240938856,0.038908919777218644
2024-06-27,63.2201455483259,0.0,18.297292089700452,0.0,8.342720360461842,2.8865108420163335,3.43305814522225,3.7758081489276556,0.04446486534556611
2024-06-28,63.21311864130475,0.0,18.33971827228739,0.0,8.34179306869799,2.913977458818996,3.3919216319755767,3.775388468577949,0.024082458337347075
2024-07-02,63.142935390035746,0.0,18.31935634293835,0.0,8.33253147598499,2.9107421744890933,3.4991821055046888,3.7711967905968042,0.024055720450323087
2024-07-03,63.0111791883178,0.0,18.28113054943107,0.0,8.315144531726071,2.9046685206318252,3.7005440021272586,3.763327682802073,0.024005524963899384
2024-07-04,63.00885217205048,0.0,18.280455423386428,0.0,8.314837451667584,2.9045612506047322,3.700407340249131,3.7631887023092463,0.027697659732403675
2024-07-23,63.065913593754615,0.0,18.29701037939498,0.0,8.322367448324806,2.8794689061714522,3.60765295561404,3.7665966821421177,0.06099003459798326
2024-08-07,63.47179750451999,0.0,18.41476752751055,0.0,8.450332209846506,2.898000788672872,2.888700401032715,3.790838002127929,0.08556356628944295
2024-08-08,64.44394922021068,0.0,17.080199885930554,0.0,8.579759849821153,2.942387375307364,2.959384478245597,3.8488995320130988,0.14541965847154498
2024-08-15,64.39773383508026,0.0,17.067950977764863,0.0,8.57360695400108,2.9402772692788206,3.0289762626396066,3.8461393291336563,0.14531537210171322
2024-08-16,64.40138000800223,0.0,17.0689173580547,0.0,8.574092388063082,2.940443746555642,3.029147762016563,3.846357095943773,0.13966164136400352
2024-08-22,64.40016457115249,0.0,17.070482502991343,0.0,8.573930570601402,2.9403882520354356,3.029090593399791,3.8462845042671487,0.1396590055523891
2024-08-26,64.38679779309095,0.0,17.087695198991646,0.0,8.57215098156129,2.939777950533236,3.0284618810050343,3.845486176628199,0.13963001818964021
2024-08-27,64.48535609132931,0.0,17.113851712708016,0.0,8.585272563033627,2.9442779337896523,2.8686867159773377,3.8513725475374274,0.15118243562462913
2024-08-28,64.51583628278428,0.0,17.121940889977914,0.0,8.542063708140486,2.9456696009922254,2.87004265359833,3.85319296971897,0.15125389478779078
2024-08-29,64.51705608978601,0.0,17.122264616129264,0.0,8.542225213744702,2.945725295045207,2.870096917765484,3.8532658224018816,0.14936604512745272
2024-08-30,64.41475284194948,0.0,17.253681981039826,0.0,8.52867999894288,2.9410543245579923,2.865545869498737,3.8471557852690554,0.14912919874202915
2024-09-03,64.41596882952135,0.0,17.25400768690583,0.0,8.528840998844698,2.9411098442231163,2.8655999637552574,3.847228409837427,0.14724426691232548
2024-09-04,64.42204945608874,0.0,17.255636400708347,0.0,8.529646089540517,2.94138747399383,2.865870465675632,3.847591573812212,0.13781854018071218
2024-09-11,64.66009262277065,0.0,17.31939696664216,0.0,8.561163620928806,2.573275829398255,2.8764600213744855,3.861808645297234,0.14780229358841232
2024-09-23,59.500742817685335,0.0,15.937449868524759,7.979187155182635,7.878052352953485,2.3679493349514904,2.646941892825009,3.5536677059139445,0.13600887196334038
2024-09-24,59.4914066340994,0.0,15.93494914415027,7.977935151382017,7.876816218082157,2.3675777831242963,2.658730573832512,3.5531101045709246,0.13947439075842688
2024-09-26,59.488295223949294,0.0,15.934115743743158,7.9775179040884785,7.876404259325119,2.3674539584248584,2.66382153790367,3.5529242763401045,0.13946709622532305
2024-10-02,59.51942397856664,0.0,15.942453672694798,7.981692342040635,7.828198258539852,2.368692788568877,2.6652154498772047,3.554783433802188,0.1395400759098013
2024-10-03,59.42303070830764,0.0,15.916634450284025,8.076734199170385,7.815520285872507,2.364856628390121,2.7148832722092777,3.549026368673834,0.13931408709220156
2024-10-04,59.27080108931174,0.0,15.894491184991704,8.065497824506732,7.804647312718027,2.3163525446836926,2.9667398207435283,3.544088953502527,0.13738126954205085
2024-10-07,59.22342580911969,0.0,15.881786683625773,8.059051054557587,7.798409041150162,2.3145010790579357,2.964368499153782,3.6281368266313585,0.13032100670371258
2024-10-08,59.066394931303634,0.0,15.839676135812224,8.03768248554673,7.795061625698402,2.308364180842657,3.204328356139694,3.6185168240236245,0.1299754606330325
2024-10-09,52.31641089086114,11.444675370923525,14.029551085064515,7.119152946666217,6.965656764116276,1.96935602211573,2.83814441534839,3.205000291642747,0.11205221326145617
2024-10-10,52.33843028590191,11.43975868491873,14.023523924377304,7.116094525302182,6.962664285429344,1.9685099775684989,2.8369251352487566,3.2036234085448365,0.11046977270844265
2024-10-14,52.27827227698495,11.54921288803884,14.007405227796577,7.1079152567309105,6.954661370212349,1.966247364033152,2.8336643617282133,3.199941150507577,0.10268010396743661
2024-10-15,52.22384842435302,11.644355717767517,13.992822937206824,7.100515621746744,6.947421278888903,1.9611385320089652,2.830714399441512,3.1966098788717563,0.10257320971475462
2024-10-16,52.225447508466374,11.644712265681934,13.993251394732168,7.100733038158403,6.947634007581464,1.9795704653598134,2.830801075367591,3.1967077584464736,0.08114248620577734
2024-10-17,52.225447508466374,11.644712265681934,13.993251394732168,7.100733038158403,6.947634007581464,1.9948803684175072,2.830801075367591,3.1967077584464736,0.06583258314808352
2024-10-22,52.221449981782605,11.643820936833112,13.992180300112366,7.10018952209203,6.9471022102746085,1.9794189417992658,2.838238761095003,3.1964630707477704,0.08113627526323364
2024-10-23,52.216653757489105,11.642751522313489,14.004671795641086,7.099537412633442,6.946464160959585,1.9792371441429584,2.8379780860332904,3.1961694949501136,0.07653662583692801
2024-10-29,52.221449981782605,11.643820936833112,13.992180300112366,7.10018952209203,6.9471022102746085,1.9794189417992658,2.838238761095003,3.1964630707477704,0.08113627526323364
2024-11-05,52.192685845081414,11.637407394940496,13.984473256607435,7.096278661285041,6.9432756716066235,1.978328656541949,2.882576325541401,3.194702424485375,0.09027176391026681
2024-11-11,52.16873992555232,11.632068171321432,13.978057202981578,7.0930229001562966,6.9400901080011375,2.02330084021276,2.881253804203205,3.19323670019973,0.0902303473715441
2024-11-12,52.18629811737565,11.635983122775992,13.982761733128129,7.095410166110313,6.9424259020717125,2.0239818132306913,2.8822235344872427,3.1943114331259888,0.056604177694282366
2024-11-13,52.178315656156215,11.634203272750634,13.980622917820245,7.094324846044891,6.941363982611409,2.0389683095683138,2.881782667086799,3.1938228284911023,0.0565955194703883
2024-11-14,52.16714431214463,11.63171239727054,13.977629675394784,7.092805955632496,6.939877841022049,2.084410202140382,2.856697180923135,3.193139033066117,0.056583402405865096
2024-11-18,52.07556041352442,11.611291927969077,14.128649328602922,7.080353926100523,6.927694289918969,2.0807508411545954,2.8516820038714483,3.187533203470869,0.05648406538717537
2024-11-20,52.069996122859564,11.61005125762835,14.127139677800471,7.079597387967432,6.92695406351794,2.0912135449580385,2.8513773007165075,3.18719261450539,0.05647803004631199
2024-11-26,52.10180809564976,11.617144375780866,14.135770601873773,7.083922641976289,6.931186060648642,2.0924911641887705,2.796606804109225,3.189139818121279,0.05193043765140014
2024-11-27,52.09782947346557,11.61625726206985,14.134691159670847,7.08338169622403,6.93065677823731,2.092331376418051,2.840683474552974,3.188896287562694,0.015272491798671906
2024-11-28,52.07556041352442,11.611291927969077,14.13170252132655,7.080353926100523,6.927694289918969,2.034952950300129,2.8394692329769238,3.2516502506671228,0.04732448721628207
2024-11-29,52.07476544204977,11.611114673114912,14.131486790563336,7.080245839325132,6.927588533604452,2.034921885256663,2.8409524594618523,3.251600611850481,0.04732376477341076
2024-12-02,51.98033682183064,11.590059916007874,14.10586177261174,7.067407032664281,6.915026544681006,2.031231904817052,3.017133662068839,3.2457043940437518,0.047237951274815164
2024-12-03,51.92732166071467,11.578239121235093,14.091475091411157,7.06019892772658,6.907973853821306,2.1311510346738274,3.0140564633244127,3.2423940741823234,0.047189772910634746
2024-12-06,51.979544754991146,11.589883308800449,14.023362620416846,7.067299340812054,6.914921174774709,2.0875808747116245,3.0170876875394277,3.245654936595445,0.07466530135829896
2024-12-10,51.97162541402458,11.588117532702991,14.021226091699399,7.066222602771031,6.913867652301627,2.0872628214308566,3.039481261864642,3.237542697474869,0.07465392573000874
2024-12-18,51.978752712290024,11.589706706975157,14.024672696686741,7.067191652241754,6.914815808079577,2.08754906502182,3.0246605066192065,3.237986688446254,0.07466416363946657
2024-12-20,51.97320908916389,11.588470644877214,14.000323002337195,7.066437924131017,6.914078331113963,2.0873264243336553,3.0578570318522966,3.2376413516124214,0.07465620057835701
2024-12-23,51.97162541402458,11.588117532702991,13.996849299624293,7.066222602771031,6.913867652301627,2.0872628214308566,3.0577638559209706,3.237542697474869,0.08074812374878497
2024-12-27,51.974000962927306,11.588647209034452,13.997489075650737,7.066545589732026,6.914183675335043,2.0873582272386537,3.057903621947429,3.2376906809358683,0.07618095719849101
2024-12-30,51.96133387764055,11.585822828000952,13.992554364714268,7.0648233337192226,6.912498552914583,2.086849497023574,3.083053563485922,3.236901592098609,0.07616239040232022
2025-01-02,51.92574078076908,11.57788663230544,13.982969577222951,7.05998398640976,6.907763546858018,2.1052086790005817,3.1296522371838,3.2346843404745016,0.07611021977587062
2025-01-03,51.860219042464564,11.563277245002828,13.971406505597683,7.0510754486356975,6.899047086224407,2.1025522521481608,3.2458055374810724,3.2306027012399436,0.07601418120564572
2025-01-06,51.81531787429634,11.55326562789553,13.957790935410472,7.044970547223175,6.893073812699174,2.1007318384669365,3.3310953881113465,3.227805608635025,0.0759483672620006
2025-01-09,51.8137438065988,11.552914657893378,13.95736691971894,7.044756532120626,6.892864411980034,2.1006680215443785,3.3309941946831687,3.227707552987566,0.0789839024731075
2025-01-10,51.79250324915886,11.548178649078697,13.951645228291367,7.0418686003716795,6.890038746978585,2.099806872426484,3.370622745326677,3.2263843846032385,0.07895152376440866
2025-01-13,51.76892304517007,11.542920969083305,13.945293292782868,7.038662563056583,6.886901835090723,2.0988508677678426,3.4146163792318482,3.224915469274523,0.07891557854224715
2025-01-14,51.739085592253744,11.536268109787171,13.93725580605237,7.034605770864173,6.882932511466498,2.097641177469847,3.470284175018808,3.223056762200597,0.07887009488679109
2025-01-15,51.616954569114746,11.509036545654832,13.904356668159643,7.018000459998305,6.866685228001791,2.0926896585117842,3.698144269994795,3.2154486799259163,0.07868392063818712
2025-01-22,51.624766182586434,11.51077830174402,13.906460927521142,7.01906255107662,6.852590606139486,2.093006362255059,3.6987039402395983,3.21593529992191,0.07869582851573614
2025-01-23,51.60055787330467,11.505380573060528,13.899939795668315,7.015771114627232,6.849377233081524,2.092024892524679,3.7438623347784388,3.2144272571330035,0.0786589258216076
2025-02-06,51.58573174125019,11.50207478919416,13.895945994991472,7.013755307951946,6.8474092355339415,2.0914238014009365,3.771519132822802,3.2135036717114893,0.07863632514305763
2025-02-07,51.58027162950486,11.500857347635565,13.894475173208415,7.013012934306305,6.846684468852726,2.0912024338390727,3.7817044736308896,3.213163537171388,0.0786280018507822
2025-02-10,51.567016169018856,11.497901776536178,13.890904473388238,7.0112106809853785,6.84492495978909,2.0906650219497154,3.806431327020523,3.2123377958374144,0.07860779547460968
2025-02-11,51.538189586663485,11.491474311130988,13.883139290689279,7.00729132987451,6.841098564396675,2.0894963150531365,3.8602046890533357,3.210542060367256,0.07856385277133991
2025-02-12,51.710066365309345,11.529797690402345,13.9445975485158,7.030660227200379,6.924548494577691,2.081305841299293,3.522909523073239,3.2212490260458826,0.03486528357602602
2025-02-13,51.71712209972226,11.531370908076507,13.94650026076726,7.031619546628826,6.910332447937513,2.08613809749057,3.5233902169826194,3.2216885589879807,0.031837863406469456
2025-02-14,51.71398598006161,11.530671647221482,13.945654546777597,7.0311931501200675,6.909913406262885,2.0860115943435127,3.5231765590511075,3.2214931962063695,0.03789991995536906
2025-02-17,51.628541728722276,11.55905971319672,13.979988206902002,7.04850367470502,6.926925344826539,2.075949982675088,3.5318504829699156,3.22942438739719,0.0197564786052534
2025-02-18,51.62231488347779,11.558005810914306,13.993909481029432,7.047861024325605,6.9262937794040775,2.0757607070350965,3.531528464970398,3.2291299432280964,0.015195905615191041
2025-02-20,51.61760862562525,11.55695210079437,13.992633696583665,7.047218491123361,6.92566232913762,2.0755714659065356,3.54032321783472,3.2288355527462578,0.015194520248217682
2025-02-21,51.614471597090116,11.556249734112056,13.991783302844848,7.046790200737801,6.92524142625332,2.0754453243225175,3.5401080568605163,3.2286393222440335,0.02127103553478422
2025-02-25,51.26231041056965,11.545373957182237,13.978615405165817,7.040158350435342,6.9187239675041585,2.4742255522228565,3.536776402870709,3.225600796609552,0.01821515743967747
2025-02-26,51.10406275725147,11.509733184833665,13.935463173696188,7.018425257856762,6.903418720643067,2.720812551450293,3.525858311946153,3.2156433102513198,0.06658273207108614
2025-02-27,51.03378658147737,11.493905479779128,13.895143424476608,7.008773812150354,6.8939254271302115,2.875743114385969,3.521009698643882,3.2112212916816527,0.0664911702748201
2025-02-28,50.8424767249997,11.450818388755737,13.852087824735937,6.982500090329885,6.868082236327067,3.110359031181876,3.6282503703525273,3.199183417841959,0.06624191547531585
2025-03-03,50.7431872002308,11.42879467237255,13.825445671903738,6.9690704299847335,6.854872639411461,3.298212504057027,3.621272043178786,3.1930303285290127,0.06611451033189483
2025-03-04,50.73060170558901,11.431714817342058,13.82897817964295,6.970851081098142,6.856624112110763,3.299055222727559,3.6221973060471155,3.1938461723444487,0.06613140309795563
2025-03-05,50.724502646440904,11.430340445611957,13.827315598221881,6.9700130142976935,6.855799778185872,3.32871471036425,3.621761829335369,3.1634060791497727,0.07814589839229842
2025-03-06,50.7092614126336,11.426905961641893,13.823160893119518,6.967918728647791,6.853739810282714,3.4013298839281156,3.5906265117439022,3.1624555678748596,0.06460123012760996
2025-03-10,50.6864167274846,11.421758103801945,13.81693351473596,6.964779658878968,6.850652178483366,3.444847895098825,3.589008922966954,3.1610308714834474,0.06457212706593264
2025-03-11,50.69783649657841,11.424331452809671,13.82004650240623,6.966348840143473,6.7921150183546315,3.445624027444831,3.6273679277590523,3.1617430591854268,0.06458667531827712
2025-03-12,50.628242005560296,11.442549555296127,13.842084993200062,6.977457906582099,6.802946238370904,3.451118679969671,3.633152402845142,3.1667850136600513,0.05566320451563985
2025-03-14,50.574222072609565,11.430340445611957,13.827315598221881,6.9700130142976935,6.795687548653335,3.447436363691011,3.7359750654471897,3.1634060791497727,0.05560381231759696
2025-03-18,50.57878267770026,11.431371193425534,13.82856249680625,6.970641545504552,6.736182709562614,3.447747241351325,3.773885493911585,3.16369134396013,0.06913529777775106
2025-03-20,50.55674736949637,11.426390967051853,13.82253790268789,6.967604694344792,6.733248003461267,3.446245185171831,3.8097985133372996,3.162313040447561,0.07511432400112972
2025-03-21,50.55067204220317,11.425017875060835,13.820876869370856,6.966767407905884,6.732438879308791,3.4458310551393057,3.809340695655309,3.161933030108212,0.08712214524763719
2025-03-25,50.55902599373218,11.426905961641893,13.823160893119518,6.967918728647791,6.733551475161578,3.446400509598541,3.7934443272608176,3.1624555678748596,0.08713654296282275
2025-03-26,50.57954285851699,11.431543002801526,13.828770335100819,6.9707463117267245,6.7362839519532525,3.447799059745819,3.7513977563755727,3.1637388930971877,0.09017783068210511
2025-03-27,50.57211402596309,11.433261380649737,13.830849061708946,6.971794147180317,6.737296543264808,3.4483173293729297,3.751961662648139,3.164214463090678,0.0901913861213495
2025-03-31,50.562233423807676,11.43102759016625,10.822354677463473,6.970432022507373,6.735980233910746,3.492730491657424,3.725679384173302,3.163596249973699,3.095965926340057
2025-04-01,50.565392166589994,11.434120763317008,10.838812871879519,6.972318183048157,6.737802953087934,3.493675605304855,3.696621477385817,3.16445230170685,3.0968036776798624
2025-04-02,50.54943403485359,11.430512224005579,10.835392208135712,6.970117761627383,6.735676543254404,3.49257302242821,3.69545484602021,3.1950130144932762,3.0958263451816315
2025-04-07,50.57527606033633,11.43635576298506,10.840931508167536,6.9736810450597835,6.739119974980152,3.4432362210407295,3.697344046960329,3.196646378136502,3.097409002333582
2025-04-09,50.57451562363738,11.436183808913789,10.84227208073591,6.973576190605069,6.7390186473246905,3.4431844494363104,3.6972884546567193,3.196598314192836,3.097362430497292
2025-04-10,50.57527606033633,11.43635576298506,10.840931508167536,6.9736810450597835,6.739119974980152,3.4432362210407295,3.697344046960329,3.196646378136502,3.097409002333582
2025-04-11,50.498587261027915,11.419014475695183,10.824493080431537,6.963106644527251,6.728901246393086,3.7818166532048605,3.499569122120099,3.1917992079053334,3.092712308694725
2025-04-16,50.499345416111176,11.419185913835141,10.823154253594206,6.963211184376464,6.729002270024862,3.7818734311005415,3.4996216625229706,3.191847127637853,3.092758740796791
2025-04-29,50.4085290556175,11.398650025776595,10.803690249253679,6.9506887745926695,6.71690105384311,3.7750722344111547,3.673164766392116,3.186107014830534,3.087196825282643
