date,CHINA SUNRISE SECURITIES (INTL) LTD,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,MONMONKEY GROUP SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,YUEN META (INTERNATIONAL) SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,USMART SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CMB WING LUNG BANK LTD
2024-04-15,0.0,31.55375856093737,35.67538575790082,3.0448056770360594,10.186484033336084,0.0,17.278653354237147,0.10314382374783397,0.0,2.157768792804687
2024-04-16,0.0,31.676065682534414,35.84757007795654,3.060208989882236,10.225576380826007,0.0,16.91822856195057,0.10366561618842263,0.0,2.1686846906618014
2024-04-17,0.0,32.20902218160671,35.91011049264767,3.0655478939935197,9.69510675417463,0.0,16.843897981224558,0.10384647337376422,0.0,2.1724682229791474
2024-04-18,0.0,32.24800399201597,35.948935462408514,3.0688622754491015,9.593313373253492,0.0,16.862109115103127,0.10395874916833,0.0,2.1748170326014638
2024-04-19,0.0,32.230580607622294,35.92951248909023,3.0672041893520636,9.64215951124226,0.0,16.85299862848593,0.10390258094011054,0.0,2.173641993267113
2024-04-22,0.0,32.19311719041886,35.887749595250945,3.2006309933994768,9.713977334052887,0.0,16.729627630868862,0.10378180912449665,0.0,2.1711154468844702
2024-04-23,0.0,32.286510544486504,35.95940268707625,3.207021338546649,9.733372155900337,0.0,16.53425398277942,0.10398901875961898,0.0,2.1754502724512292
2024-04-24,0.0,32.27321859150245,35.939968404423375,3.205288101771015,9.728111748565727,0.0,16.575205786979296,0.10393281782655692,0.0,2.174274548931571
2024-04-25,0.0,32.28893604626971,35.92560229684184,3.2080888777930348,9.736612158282362,0.0,16.5896891773811,0.08321890733574668,0.0,2.167852536096201
2024-04-26,0.0,32.25994584461571,35.90918558633618,3.211830868569048,9.74796917308894,0.0,16.609039783378464,0.0916475734222037,0.0,2.1703811705894607
2024-04-29,0.0,32.28221981862052,35.85988850985939,3.207421582494384,9.668025626092021,0.0,16.723521091604958,0.09152175721773859,0.0,2.167401614110991
2024-04-30,0.0,3.588461538461538,3.9756923076923076,0.35584615384615387,1.0703076923076922,0.0,1.854,0.010153846153846154,0.0,0.24046153846153848
2024-05-02,0.0,32.344250697074365,35.84834991052478,3.2086229139789424,9.650838570061177,0.0,16.696491739148527,0.09155603645594906,0.0,2.159890132756253
2024-05-03,0.0,32.3358028802131,35.85282610505286,3.20902355781237,9.652043619412304,0.0,16.69857654207941,0.09156746857570965,0.0,2.1601598268542412
2024-05-06,0.0,32.31082993423791,35.85282610505286,3.20902355781237,9.652043619412304,0.0,16.723549488054605,0.09156746857570965,0.0,2.1601598268542412
2024-05-07,0.0,32.15339233038348,35.722298392122646,3.3860983007187673,10.137521292949438,0.0,16.4942457102497,0.103868046034318,0.0,2.002575927541651
2024-05-08,0.0,32.27401129943503,35.481056829511466,3.3856763044200733,10.194416749750749,0.0,16.533732136922566,0.13708873379860417,0.0,1.9940179461615155
2024-05-09,0.0,32.257662596561175,35.47221530027411,3.3848326272946263,10.258327103580031,0.0,16.496386743084972,0.13705457263892348,0.0,1.9935210565661599
2024-05-10,0.0,32.37335328097078,35.41952375015584,3.3869426089847483,10.052778124090928,0.0,16.635498483148403,0.13714000748036406,0.0,1.9947637451689315
2024-05-13,0.0,32.49792531120332,35.232365145228215,3.3817427385892116,10.053941908713693,0.0,16.701244813278006,0.13692946058091288,0.0,1.995850622406639
2024-05-14,0.0,33.17387000989772,34.71626525899043,3.361101946552293,10.025569119102606,0.0,16.599307159353348,0.13609369844935665,0.0,1.9877928076542393
2024-05-16,0.0,33.25753503948402,34.803820234010004,3.3695786993012775,9.885475668747674,0.0,16.554347376689957,0.13643692892876338,0.0,1.9928060528383016
2024-05-17,0.0,33.74718295431264,34.492931776275356,3.339479614833026,9.903708256504814,0.0,16.406474083179674,0.1352181929932391,0.0,1.9750051219012497
2024-05-20,0.0,33.68821915564473,34.49080709225667,3.337291675197576,9.979116334302445,0.0,16.39572499078662,0.13512960157241719,0.0,1.9737111502395481
2024-05-21,0.0,33.63789076904167,34.51468840906297,3.3392059655017,9.993034785102635,0.0,16.405129675912647,0.13520711271356578,0.0,1.9748432826648092
2024-05-22,0.0,33.598035202619734,34.4821940237413,3.336062218583709,9.983626688497749,0.0,16.508391322144902,0.1268931641424478,0.0,1.9647973802701595
2024-05-23,37.30560938043424,22.323247379142447,20.887365230784518,2.0246435136880807,6.081383216574751,0.0,10.110796442589557,0.07701098027525215,0.0,1.1899438565111542
2024-05-24,37.32693693917626,20.427033879346773,21.336780094951653,3.9646044095349358,6.109716387860107,0.0,9.567249136238225,0.08202629812830901,0.0,1.1856528547637393
2024-05-27,37.23069294657246,20.61485062600719,21.281765216313374,3.954382050328499,6.093963059377712,0.0,9.562414776248914,0.08181480104127929,0.0,1.180116524110574
2024-05-28,37.21408569375264,20.370232696453797,21.292097241840754,3.9526181448715088,6.10115728694273,0.0,9.81091864297574,0.08177830644561743,0.0,1.1771119867172206
2024-05-29,37.947590528895965,20.771738306421046,21.711773178682435,2.059485002400627,6.22141359007404,0.0,10.004295858287215,0.08339019028125237,0.0,1.2003133449574206
2024-05-30,38.451887130639626,21.111793926358374,22.00286782403851,0.6913504378552773,6.304091770369233,0.0,10.137245864700159,0.08449838684897834,0.0,1.2162646591898398
2024-05-31,6.930923076923078,3.468923076923077,3.965076923076923,0.00046153846153846153,1.1423076923076922,0.0,1.8272307692307692,0.015230769230769232,0.0,0.21923076923076923
2024-06-03,39.43332808150832,19.775747072107556,22.559214326978623,0.0026259125045953466,6.499133448873485,0.0,10.395987605692978,0.08665511265164644,0.0,1.2473084396827898
2024-06-04,39.42711615206889,19.798886788489813,22.555660575509346,0.002625498844780508,6.498109640831758,0.0,10.38384793110691,0.08664146187775677,0.0,1.2471119512707414
2024-06-05,39.435399159663866,19.77941176470588,22.5656512605042,0.0026260504201680674,6.499474789915967,0.0,10.383403361344538,0.08665966386554622,0.0,1.247373949579832
2024-06-06,39.03256829464819,19.704727991058665,22.329945676188494,0.9773087619889274,6.355106178358849,0.0,10.282535804330308,0.08577443921711331,0.0,1.2320328542094456
2024-06-07,38.74954843371007,17.88202508128193,22.23770449501987,1.4088868245858492,6.154203437064561,0.0,12.290344222531868,0.05676833359137121,0.0,1.2205191722144813
2024-06-11,38.527849757549326,17.087000025656156,22.251584267645022,1.4008261282294687,7.152936347076482,0.0,12.31238935782641,0.053877928008825716,0.0,1.2135361880083124
2024-06-12,38.29206721574827,16.880434505444068,22.0567610985032,1.509549430094092,7.769589718744423,0.0,12.247239717469464,0.04844837697937119,0.0,1.19590993701711
2024-06-13,38.16167314680694,17.178724810042947,21.74785901247745,1.5044090366191456,7.9413483774237,0.0,12.208076033645906,0.033036009250082585,0.0,1.2248735737338314
2024-06-14,38.12098596197294,17.175640342192775,21.732287462239483,1.5028050668900566,7.943035564694235,0.0,12.283908308582744,0.01776965450714594,0.0,1.2235676389206205
2024-06-17,38.08038544440218,17.296817547863572,21.701534170153415,1.5012045137568149,7.909217700012679,0.0,12.270825408900722,0.017750729047800177,0.0,1.2222644858628122
2024-06-18,38.02253449803772,17.437650335485504,21.739460691226736,1.4989239144195468,7.892138245347511,0.0,12.171160906443854,0.017723762501582477,0.0,1.2204076465375364
2024-06-19,38.017721518987344,17.460759493670885,21.73164556962025,1.4987341772151899,7.8911392405063285,0.0,12.169620253164556,0.010126582278481013,0.0,1.2202531645569619
2024-06-20,38.00617533913748,17.473172707025714,21.641526624822838,1.4982790038469327,7.888742660457583,0.0,12.262097590605386,0.010123506782749543,0.0,1.21988256732132
2024-06-21,37.99848178137652,17.548076923076923,21.513157894736842,1.4979757085020242,7.887145748987854,0.0,12.325404858299596,0.010121457489878543,0.0,1.2196356275303644
2024-06-24,37.99655887859926,17.5522493800921,21.512069227265826,1.4978999038510197,7.886746622134508,0.0,12.324781134557968,0.010120945296290674,0.0,1.2195739082030261
2024-06-25,38.01868401731689,17.676396870806858,21.52459555938125,1.498772120813185,7.891339021241044,0.0,12.283855287475633,0.010126838654143143,0.0,1.0962302843109952
2024-06-26,38.01098539499329,17.95631153972714,21.25699243172096,1.498468625813147,7.889741058546587,0.0,12.281367858860454,0.010124788012250993,0.0,1.09600830232617
2024-06-27,38.00232817086749,17.974997469379492,21.252151027431925,1.4981273408239701,7.887944123899181,0.0,12.278570705536998,0.010122482032594393,0.0,1.095758680028343
2024-06-28,37.99559750018977,17.999645775877337,21.263568048984137,1.4725602813551604,7.886547073855729,0.0,12.276396022569138,0.01012068921893581,0.0,1.0955646079498014
2024-07-02,37.958141651079316,18.080481269905466,21.242606541630856,1.4711086396036601,7.878772559526818,0.0,12.264294019513674,0.010110712299681513,0.0,1.0944846064405238
2024-07-03,37.947590528895965,18.156318702145402,21.234174816162536,1.4706997195057236,7.8765825183837475,0.0,12.2103454375458,0.010107901852273015,0.0,1.0941803755085537
2024-07-04,37.91501502259702,18.299795490696088,21.21594667609261,1.4694372206933117,7.796601610826369,0.0,12.19986366046406,0.010099224884490115,0.0,1.093241093746055
2024-07-05,37.89779179810726,18.36466876971609,21.181072555205045,1.5318611987381703,7.7930599369085165,0.0,12.128706624605678,0.010094637223974762,0.0,1.092744479495268
2024-07-08,37.762466366585365,19.154072472150276,21.07526340935952,1.5263912289083914,7.322654462242563,0.0,12.060250961852791,0.010058591294289234,0.0,1.0888425076068096
2024-07-09,37.752023731711,19.13369199054754,21.142339986927446,1.5863039871285636,7.32062949368998,0.0,11.973955452762834,0.010055809744079642,0.0,1.0809995474885614
2024-07-10,37.74822784173747,19.139309235332565,21.1402141672113,1.5911718867829672,7.319893419134282,0.0,11.970237795988135,0.01005479865265698,0.0,1.0808908551606256
2024-07-11,37.803343067163425,19.09425032725808,21.09052461987715,1.6287382942301882,7.315476789849964,0.0,11.980163125566408,0.010069479407914611,0.0,1.0774342966468633
2024-07-15,37.80905382949796,19.09965255048089,21.10378166070799,1.6315020897326151,7.316581902412005,0.0,11.951759907346794,0.01007100055390503,0.0,1.0775970592678383
2024-07-16,37.80905382949796,19.104688050757844,21.10378166070799,1.6315020897326151,7.311546402135052,0.0,11.951759907346794,0.01007100055390503,0.0,1.0775970592678383
2024-07-17,37.85766506163814,19.24269543953412,21.118309930168657,1.6335997176494315,7.101620994781556,0.0,11.957042377795144,0.010083948874379207,0.0,1.078982529558575
2024-07-18,37.856710698800036,19.25229404053645,21.117777553695674,1.6335585358475346,7.101441968337199,0.0,11.951699102551174,0.010083694665725522,0.0,1.0764344055661994
2024-07-19,38.00136650049346,19.133537464888526,21.198471543892502,1.639800592150214,7.055191436596909,0.0,11.875901510742212,0.010122225877470456,0.0,1.0856087253587063
2024-07-22,38.06204694074112,19.204643382166573,21.232321184163837,1.6424190196177826,7.033507375678005,0.0,11.778273432351599,0.010138389009986313,0.0,1.0366502762711005
2024-07-23,38.09777507166958,19.128802293426695,21.25225156658295,1.6439607276048405,7.04010959738184,0.0,11.789329477129156,0.010147905725955805,0.0,1.0376233604789813
2024-07-24,38.100674887095956,19.14548130106054,21.253869183538843,1.6440858578170194,7.017810930126352,0.0,11.79022682295631,0.010148678134672958,0.0,1.03770233927031
2024-07-25,38.16264294790343,19.176620076238883,21.433290978398983,1.3392630241423125,7.0292249047013975,0.0,11.809402795425667,0.010165184243964422,0.0,1.0393900889453622
2024-07-26,38.15100858696204,19.201260098572227,21.42421624917433,1.33885473299121,7.027081957217621,0.0,11.808343071998374,0.01016208525989533,0.0,1.0390732178242976
2024-07-29,38.11614802781867,19.244631707193257,21.419869028884715,1.3376313518452714,7.020660947256206,0.0,11.812782374739834,0.010152799634499212,0.0,1.0381237626275446
2024-07-30,38.40075691709713,18.861555771492867,21.5772515726487,1.3476192911573672,6.9580115583286455,0.0,11.860072623126886,0.010228609420549276,0.0,0.9845036567278679
2024-07-31,6.930923076923078,3.4052307692307693,3.8967692307692308,0.24323076923076925,1.2576923076923077,0.0,2.148923076923077,0.0018461538461538461,0.0,0.1776923076923077
2024-08-01,38.374262131704704,18.851097539161323,21.572585797153298,1.3466894947997854,6.963432397209517,0.0,11.897886694094497,0.010221552142692868,0.0,0.9838243937341885
2024-08-02,38.37720419115768,18.844876054178382,21.5742397137746,1.3467927421415793,6.963966266291847,0.0,11.898798875543061,0.010222335803731152,0.0,0.9838998211091234
2024-08-05,38.3762234545501,18.84183895121515,21.571132861414224,1.3467583246019779,6.963788300835655,0.0,11.906161355447088,0.01022207457003399,0.0,0.9838746773657713
2024-08-06,38.38210862619808,18.849840255591054,21.57444089456869,1.346964856230032,6.964856230031949,0.0,11.887539936102236,0.010223642172523962,0.0,0.9840255591054312
2024-08-07,38.42138927977485,18.751439171037482,21.596520404247155,1.3483433542279646,6.969425610848151,0.0,11.917615453498785,0.010234105155430473,0.0,0.9850326212101829
2024-08-08,38.514016054987046,18.478623272037137,21.758867430945603,1.3515939575799543,6.952886563565951,0.0,11.946346592803467,0.010258777666641019,0.0,0.9874073504141982
2024-08-09,36.596480967002975,19.1914022517912,20.534191158551447,1.2843008237071696,6.606716381537262,0.0,11.015255641663012,0.009748013842179656,3.8626504849636887,0.8992542769410732
2024-08-12,36.46673142302088,19.448761534725595,20.466245750364255,1.2797474502185526,6.607576493443419,0.0,10.976202039825157,0.009713453132588635,3.8489558037882468,0.8960660514813016
2024-08-13,36.45433801038986,19.47856483953974,20.45686264990047,1.2793125212409575,6.605330873428169,0.0,10.972471719182405,0.009710151963878234,3.8476477156867506,0.8957615186677672
2024-08-14,36.447259841755255,19.47963691082957,20.452890636376875,1.2766370564535703,6.621037813698365,0.0,10.970341245570603,0.009708266589000534,3.8469006358914615,0.8955875928352992
2024-08-15,36.42780904327576,19.595381331263344,20.429846691247818,1.2759557539297497,6.632058994760334,0.0,10.889287793518339,0.009703085581214826,3.8448476615563747,0.8951096448670678
2024-08-16,36.43134400776322,19.55846676370694,20.43910722950024,1.2760795730228045,6.627850557981563,0.0,10.91703056768559,0.009704027171276079,3.8452207666181466,0.8951965065502183
2024-08-19,36.5537218246434,19.36371160118787,20.505330801811013,1.2803660970741444,6.65011440533567,0.0,10.88067766905214,0.009736624312350908,3.8581373837690474,0.8982035928143712
2024-08-20,36.557281269779445,19.355859584205657,20.507327523248453,1.280490773650129,6.650761965042115,0.0,10.881737182920299,0.009737572423194897,3.8585130726909784,0.8982910560397293
2024-08-21,36.49952604331234,19.957222370755655,20.472498359380698,1.2784677830979754,6.613518703060059,0.0,10.419755486960115,0.009722188464623386,3.852417179107017,0.8968718858615073
2024-08-22,36.52171798239214,19.932876112651392,20.47278564132497,1.2792450994698186,6.605379639087504,0.0,10.426090763169416,0.009728099615740065,3.8547594727370007,0.897417189552021
2024-08-23,36.567963765645544,20.014123605902693,20.498709394633032,1.2808649491063167,6.579652267082257,0.0,10.290751473238203,0.009740417863926362,3.859640578580821,0.8985535479472069
2024-08-26,36.579543516917155,20.049691861739703,20.519815847806495,1.281270552700168,6.494044284217962,0.0,10.306189559837284,0.009743502301902419,3.8608627871288332,0.8988380873504981
2024-08-27,36.68409224154778,19.916454954074652,20.583349618917335,1.2849325776822356,6.500390854016025,0.0,10.247703732655854,0.009771350400625366,3.8718975962478015,0.9014070744576901
2024-08-28,36.67513310213452,19.862746055780782,20.578322668880965,1.2846187661798467,6.525667952913594,0.0,10.291603575440824,0.009768964001367654,3.870951985541933,0.9011869291261662
2024-08-29,36.69574566869487,19.817706424260194,20.589888326857757,1.2853407619187254,6.529335581457859,0.0,10.297387777044694,0.009774454463260269,3.873127581066882,0.9016934242357598
2024-09-02,36.71907474875908,19.82052473286549,20.60542338068807,1.2861579088930728,6.533486563806636,0.0,10.24769542998264,0.00978066850869257,3.8755898965694304,0.9022666699268895
2024-09-03,36.742433510312935,19.80377284627242,20.616084754471387,1.2869760955200509,6.537642827432653,0.0,10.222407085708692,0.009786890460228525,3.8780553448655524,0.9028406449560813
2024-09-04,36.75052616122559,19.795898389701925,20.61083647398561,1.2872595565562135,6.539082766384416,0.0,10.224658607018746,0.009789046057461701,3.8789095002691987,0.9030394988008419
2024-09-05,36.59826476896081,19.96003119516475,20.557126145447455,1.2819263014232796,6.621661142522909,0.0511795671670891,10.223727822187561,0.014622733476311173,3.8628387599922016,0.8286215636576331
2024-09-09,36.597372846245705,20.010723076548146,20.556625155362756,1.2818950600735992,6.480150123071674,0.1486608339629079,10.223478663514731,0.009748251407403796,3.8627446201837543,0.8286013696293228
2024-09-10,36.2720707229294,19.859423685418225,20.361827009009446,2.069998309219584,6.400811574599648,0.25361706238979737,10.156759498562836,0.009661602376754185,3.8284099417888453,0.787420593705466
2024-09-11,36.14286745770055,20.118414402272016,20.279669787479843,2.0626248525836965,6.373197910900383,0.25271366338540036,10.161496064887242,0.009627187176586682,3.814772918722472,0.7846157548918145
2024-09-12,35.8042058080206,20.03957846549998,20.118258547518,2.915931524486195,6.30394354108054,0.2503457155118974,10.00190739592771,0.009536979638548472,3.7790281817748324,0.7772638405417005
2024-09-13,35.79652451669805,20.1163261900789,20.118709923482157,2.915305952182308,6.30259111820934,0.2502920073418989,9.935400824771758,0.00953493361302472,3.778217444161045,0.7770970894615146
2024-09-16,35.793111667262544,20.116791800738888,20.121558813013944,2.9150280061971157,6.304373733762364,0.2502681444404719,9.934453581217971,0.009534024550113216,3.777857227982362,0.7770230008342272
2024-09-17,35.7896994685288,20.114874043709335,20.119640601539597,2.9147501132057485,6.313305846183178,0.250244286088801,9.933506518267833,0.009533115660525752,3.7774970804833288,0.7769489263328487
2024-09-19,35.73944499976201,20.20800609262697,20.09138940454091,2.9106573373316196,6.3234804131562665,0.24989290304155365,9.919558284544719,0.009519729639678232,3.7721928697225002,0.775857965633776
2024-09-20,35.74710181151658,20.190911471351377,20.095693779904305,2.9112809159941917,6.327215596657859,0.24994644004856104,9.919303006498607,0.009521769144707088,3.7730010235901825,0.7760241852936276
2024-09-23,35.73519263260596,20.224638888227876,20.08185993384575,2.9103110201556293,6.325107679128096,0.24986317016871712,9.915998381838516,0.009518596958808271,3.771744044927778,0.7757656521428741
2024-09-24,35.76498047061065,20.20100981232733,20.079546537105838,2.9127369724683243,6.3303801086024585,0.3119939030199104,9.83852529294084,0.00952653138992093,3.774888063256168,0.7764123082785558
2024-09-25,35.81872391174717,20.133571854502087,20.109719737626712,2.91711389385808,6.339892665474061,0.3124627310673822,9.80083482409064,0.009540846750149075,3.7805605247465714,0.7775790101371497
2024-09-26,35.79652451669805,20.14016352411146,20.097256322852854,2.915305952182308,6.359800719887487,0.3337226764558652,9.792376820576386,0.00953493361302472,3.778217444161045,0.7770970894615146
2024-09-27,35.8409508580157,20.115038545072675,20.11981192868565,2.9189240793336357,6.367693739707391,0.33413685290818396,9.732929186854102,0.009546767225948112,3.7829065132819397,0.7780615289147712
2024-10-02,35.8469397498329,20.12794805690824,20.13272223813616,2.9241860021006394,6.356822304974696,0.3676119545497947,9.672491167764727,0.009548362455838823,3.7835386231261343,0.7781915401508641
2024-10-03,35.900929976810346,20.146309976332212,20.110449688015493,2.9285902125319754,6.132109302158789,0.46379306222955363,9.70618470439169,0.009562743551124818,3.789237132133209,0.8128332018456095
2024-10-04,36.236185512282226,20.99802133101684,18.879397712465614,2.9559384199604266,6.148351913517688,0.46812412528352876,9.729260170841176,0.009652043820278943,3.757058057043579,0.8180107137686404
2024-10-07,30.50566037735849,19.021383647798743,19.71069182389937,0.961006289308176,8.779874213836477,0.48805031446540875,15.662893081761005,0.05786163522012579,3.9245283018867925,0.8880503144654088
2024-10-08,30.816539175074336,18.18343541131922,19.543063356120868,0.767490914635696,9.062492058247985,0.49302396503087753,16.0512338305929,0.058451294823248366,3.9645226054029328,1.0597473887519377
2024-10-09,30.46810221362346,18.181361340737205,19.35475765722757,0.7588130355034046,9.39973366164979,0.48744943340284935,16.231563607125807,0.0628156486343878,3.9146712228950475,1.1407321792004825
2024-10-10,30.690187542709623,20.272835412922984,19.50089848396649,0.7643441067044621,9.44040900002531,0.5618688466502999,13.682265698160007,0.010123763002708105,3.9432056895548073,1.1338614563033078
2024-10-14,30.851036763770512,19.458084213204426,19.51405673578425,0.768350082686681,9.56875715557817,0.5648136369418649,14.150871390408346,0.01017682228724081,3.963872280880295,1.1499809184582115
2024-10-15,30.855746965571644,19.420341484516147,19.522125244917174,0.7684673910277615,9.572762665716684,0.5648998702257055,14.155576477772971,0.025445940100257004,3.964477467620041,1.1501564925316166
2024-10-16,30.941566726205664,19.5942842561878,19.59683592753253,0.7706047461087012,9.640214340392959,0.5664710385302373,13.674406736412351,0.025516713447307986,3.975503955090584,1.21459556009186
2024-10-17,30.87617447101062,19.715835306699258,19.557966032643293,0.7689761413693886,9.658034782165863,0.6722175540447636,13.46472130980572,0.02546278613805923,4.048582995951417,1.212028620171619
2024-10-18,30.894267515923566,19.72738853503185,19.57452229299363,0.7694267515923567,9.854777070063694,0.6726114649681528,13.202547770700637,0.025477707006369425,4.0662420382165605,1.2127388535031847
2024-10-21,30.90765427063951,19.733387709326333,19.58300410368822,0.7697601508933806,9.859047230647668,0.6729029133637499,13.157291055998776,0.02548874671832386,4.078199474931818,1.2132643437922157
2024-10-22,30.904503402400795,19.761959375079645,19.581007722302928,0.7696816780080026,9.847847694777888,0.6728343145500421,13.145755282004231,0.025486148278410684,4.07778372454571,1.2131406580523485
2024-10-23,30.967643077866025,19.32732333937738,19.621012845723627,0.7712541818831882,10.105472840105218,0.7278392113798299,13.131751666368721,0.022984396148836732,4.086114870904308,1.2386035702428684
2024-10-24,30.706507976702962,19.787287920992654,19.46062294251709,0.7647505697644974,10.235502658900987,0.7217016966320587,13.02101797923525,0.022790579893643963,4.051658647758926,1.2281590276019245
2024-10-25,30.71195197933288,19.77813236076286,19.474204087835272,0.7648861535344326,10.237317326444293,0.7218296482030241,13.008130081300814,0.022794620469569184,4.052376972367854,1.228376769749006
2024-10-28,30.66535164251574,19.899855853121917,19.444655185494273,0.7637255645752725,10.221783880838581,0.7207343904104393,12.988392382975494,0.022760033381382293,4.046228156690185,1.2265129099967125
2024-10-29,30.744656575644637,19.82454805912629,19.380847341598844,0.7657006668187926,10.240612560533455,0.7225983114018407,13.011840470576304,0.022818894044268654,4.056692274536649,1.229684845718922
2024-10-30,30.757913961038962,19.800121753246753,19.396814123376625,0.7660308441558442,10.245028409090908,0.7229099025974026,13.00984172077922,0.022828733766233764,4.058441558441558,1.2200689935064937
2024-10-31,5.596615384615385,3.6715384615384616,3.5293846153846156,0.13938461538461538,1.854923076923077,0.13153846153846155,2.3215384615384616,0.004153846153846154,0.7384615384615384,0.22200000000000003
2024-11-01,30.737642585551335,20.187579214195182,19.378960709759188,0.7655259822560202,10.187579214195184,0.7224334600760456,12.722433460076047,0.022813688212927757,4.055766793409378,1.2192648922686946
2024-11-04,30.743097634561266,20.23933270795832,19.39254113530918,0.7656618411378445,10.118398701924296,0.7225616712724692,12.719620718505183,0.022817736987551657,4.0564865755647395,1.2194812767791496
2024-11-05,30.79071657102229,20.224975877304352,19.432735767609568,0.7668477984866182,10.060433700675436,0.7236808694327358,12.693616372962266,0.022853080087349553,4.062769793306586,1.2213701691127925
2024-11-06,30.789152955514933,20.23918342474101,19.421592524883202,0.766808856388381,10.052305504773512,0.7236441194393662,12.703128173877717,0.020312817387771683,4.062563477554336,1.2213081454397725
2024-11-07,30.807926829268297,20.27439024390244,19.420731707317074,0.7672764227642276,10.002540650406504,0.7240853658536586,12.695630081300813,0.02032520325203252,4.0650406504065035,1.2220528455284552
